date,EURUSD,USDCAD,EURAUD,EURNZD,NZDCAD,empty,sum
2017.11.24,1489.000000000007,664.9999999999823,885.0000000000025,314.99999999999864,-595.9999999999966,,2757.9999999999936
2017.11.24,1544.9999999999964,628.9999999999907,1002.9999999999983,441.99999999998687,-598.999999999994,,3019.999999999978
2017.11.24,1512.0000000000023,578.9999999999961,973.999999999986,395.99999999999636,-629.0000000000018,,2831.9999999999786
2017.11.24,1455.9999999999907,600.0000000000006,966.0000000000002,401.99999999999125,-571.9999999999948,,2851.999999999988
2017.11.24,1425.9999999999939,518.9999999999806,951.9999999999973,365.99999999999966,-622.9999999999958,,2639.9999999999754
2017.11.24,1428.9999999999914,676.9999999999943,912.999999999986,360.9999999999891,-521.0000000000048,,2858.9999999999554
2017.11.24,1402.9999999999986,605.9999999999955,912.999999999986,354.9999999999942,-548.9999999999995,,2727.9999999999745
2017.11.24,1401.0000000000077,579.9999999999806,856.9999999999967,356.9999999999851,-561.0000000000003,,2633.9999999999695
2017.11.24,1414.9999999999884,531.9999999999991,859.9999999999941,360.9999999999891,-600.999999999996,,2566.999999999975
2017.11.24,1408.0000000000093,437.99999999998283,824.0000000000025,328.9999999999793,-670.000000000004,,2328.9999999999695
2017.11.24,1455.9999999999907,517.9999999999962,943.000000000005,373.99999999998545,-626.0000000000043,,2664.9999999999727
2017.11.24,1499.000000000006,583.0000000000002,953.0000000000039,404.9999999999887,-571.9999999999948,,2868.0000000000036
2017.11.24,1435.0000000000084,604.9999999999889,892.9999999999883,439.99999999999596,-314.0000000000032,,3058.999999999978
