date,USDCHF,USDCAD,AUDUSD,CHFJPY,CADCHF,AUDCHF,EURCAD,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2016.11.14,-844.0000000000003,-824.9999999999868,-88.99999999999464,-535.0000000000108,60.00000000000449,-539.999999999996,298.9999999999826,-819.0000000000026,-173.00000000000182,-541.9999999999981,233.00000000000543,,-3774.9999999999986
2016.11.14,-797.0000000000033,-834.0000000000014,-119.99999999999788,-518.0000000000007,29.000000000001247,-529.9999999999972,287.9999999999994,-786.0000000000014,-167.0000000000016,-501.0000000000181,242.00000000000887,,-3694.000000000012
2016.11.14,-736.0000000000033,-835.9999999999923,-68.99999999999685,-465.0000000000034,39.00000000000014,-553.999999999999,298.9999999999826,-898.0000000000103,-215.99999999999397,-621.0000000000049,180.0000000000024,,-3877.000000000019
2016.11.14,-756.0000000000011,-841.0000000000028,-19.999999999997797,-476.0000000000133,34.000000000000696,-565.9999999999999,192.99999999999872,-865.0000000000091,-248.99999999999523,-602.999999999998,60.99999999999994,,-4088.000000000018
2016.11.14,-739.0000000000008,-876.9999999999944,-97.00000000000264,-477.00000000000387,39.00000000000014,-522.0000000000002,74.99999999998064,-838.0000000000081,-257.000000000005,-573.0000000000013,48.000000000003595,,-4218.000000000032
2016.11.14,-792.9999999999993,-841.0000000000028,-173.00000000000094,-530.0000000000011,42.0000000000087,-512.9999999999968,17.000000000000348,-824.0000000000123,-340.0000000000034,-520.0000000000093,121.00000000000443,,-4354.000000000013
2016.11.14,-773.9999999999969,-829.9999999999974,-119.99999999999788,-442.0000000000073,50.0000000000056,-530.9999999999926,-30.0000000000189,-765.0000000000006,-212.99999999999386,-470.00000000001484,142.00000000000878,,-3983.000000000006
2016.11.14,-846.9999999999977,-631.9999999999882,-0.999999999995449,-305.0000000000068,189.00000000000583,-666.9999999999953,41.000000000002146,-806.0000000000116,-207.9999999999984,-458.00000000000284,234.00000000000088,,-3459.9999999999873
2016.11.14,-866.9999999999956,-605.9999999999955,-48.99999999999905,-234.00000000000887,326.0000000000041,-674.9999999999923,346.9999999999862,-822.0000000000027,-260.9999999999957,-434.000000000001,237.00000000000944,,-3037.9999999999905
2016.11.14,-880.000000000003,-516.9999999999897,-30.999999999992145,-319.0000000000026,318.00000000000716,-736.9999999999987,318.9999999999804,-881.0000000000002,-266.9999999999959,-384.00000000000654,345.0000000000064,,-3033.999999999994
2016.11.14,-912.0000000000017,-583.0000000000002,40.00000000000669,-215.0000000000034,348.9999999999993,-870.9999999999995,329.00000000000153,-984.9999999999994,-310.0000000000023,-612.9999999999969,158.0000000000026,,-3612.999999999993
2016.11.14,-1012.9999999999973,-568.9999999999973,40.00000000000669,-273.00000000001035,398.00000000000944,-927.9999999999955,391.9999999999924,-1099.0000000000036,-477.00000000000387,-588.0000000000107,169.00000000000804,,-3948.000000000002
2016.11.14,-1125.9999999999936,-648.9999999999885,-71.99999999999429,-570.0000000000074,383.0,-871.999999999995,773.0000000000015,-1254.000000000005,-534.9999999999966,-475.0000000000032,273.000000000001,,-4123.999999999981
2016.11.14,-1121.9999999999898,-773.9999999999858,-70.99999999999883,-543.0000000000064,355.0000000000053,-854.9999999999947,852.9999999999926,-1212.0000000000032,-490.99999999999966,-519.0000000000028,321.0000000000046,,-4057.999999999978
2016.11.14,-1031.9999999999995,-814.0000000000036,-180.0000000000024,-641.0000000000053,295.0000000000008,-693.9999999999947,701.9999999999804,-1089.0000000000127,-462.99999999999386,-453.99999999999886,256.0000000000007,,-4114.000000000029
2016.11.14,-970.9999999999997,-824.0000000000025,-171.99999999999437,-743.9999999999998,250.00000000000577,-656.000000000001,695.9999999999856,-1159.000000000006,-459.99999999999375,-450.00000000001705,278.00000000000045,,-4212.000000000022
2016.11.14,-975.0000000000036,-868.9999999999865,-112.99999999999643,-649.0000000000009,210.00000000001017,-695.9999999999966,601.9999999999915,-1138.0000000000052,-459.99999999999375,-581.0000000000093,187.9999999999993,,-4480.999999999991
2016.11.14,-951.0000000000018,-852.9999999999926,-110.99999999999443,-625.0,211.00000000000563,-634.0000000000013,529.999999999986,-1062.0000000000118,-445.99999999999795,-509.00000000000387,151.00000000000114,,-4299.000000000012
2016.11.14,-839.0000000000009,-753.9999999999881,-81.9999999999932,-487.000000000009,192.00000000000327,-608.9999999999928,340.9999999999913,-962.0000000000033,-396.0000000000008,-496.00000000000756,145.00000000000622,,-3946.999999999995
2016.11.14,-924.0000000000026,-757.999999999992,-112.99999999999643,-487.99999999999955,250.00000000000577,-629.0000000000018,390.0000000000015,-974.0000000000038,-453.9999999999935,-426.9999999999996,154.0000000000097,,-3972.9999999999723
2016.11.14,-914.9999999999991,-663.999999999998,-5.999999999994898,-680.0000000000068,277.000000000005,-705.0000000000001,466.9999999999952,-1193.000000000012,-677.9999999999973,-483.0000000000112,60.00000000000449,,-4520.000000000015
2016.11.14,-993.9999999999949,-648.0000000000041,-32.999999999994145,-641.0000000000053,302.0000000000023,-712.9999999999969,556.9999999999853,-1153.000000000006,-643.0000000000007,-455.0000000000054,91.00000000000774,,-4330.000000000012
2016.11.14,-1044.999999999996,-679.9999999999917,-61.999999999995396,-675.0000000000114,369.0000000000082,-790.9999999999973,750.9999999999906,-1289.0000000000014,-730.000000000004,-453.0000000000145,118.00000000000699,,-4487.0000000000055
2016.11.14,-1007.0000000000024,-658.9999999999874,-21.999999999999797,-721.0000000000036,370.00000000000364,-758.9999999999985,740.9999999999917,-1299.0000000000066,-721.0000000000036,-466.00000000001086,165.00000000000404,,-4378.000000000014
2016.11.14,-983.0000000000006,-573.0000000000013,1.0000000000065512,-677.0000000000067,380.00000000000256,-788.9999999999952,735.9999999999811,-1259.0000000000005,-689.9999999999977,-466.00000000001086,175.00000000000293,,-4145.000000000019
2016.11.14,-995.0000000000015,-536.9999999999875,18.0000000000069,-740.0000000000091,365.99999999999966,-776.9999999999943,726.9999999999887,-1275.0000000000057,-715.0000000000034,-460.000000000016,169.00000000000804,,-4219.0000000000155
2016.11.14,-907.0000000000023,-607.9999999999864,48.99999999999905,-784.000000000006,326.9999999999995,-792.9999999999993,682.9999999999892,-1377.0000000000095,-929.9999999999926,-606.0000000000176,-108.99999999999244,,-5055.000000000018
2016.11.15,-888.9999999999953,-568.9999999999973,78.00000000000028,-687.0000000000118,298.0000000000094,-776.9999999999943,739.9999999999851,-1335.000000000008,-885.9999999999957,-548.9999999999995,-56.99999999999594,,-4633.000000000004
2016.11.15,-878.000000000001,-523.9999999999911,107.00000000000153,-677.0000000000067,326.9999999999995,-827.9999999999955,712.0000000000015,-1322.0000000000027,-846.0000000000036,-585.0000000000133,-39.00000000000014,,-4553.000000000012
2016.11.15,-873.0000000000016,-475.0000000000032,150.00000000000568,-662.0000000000061,348.00000000000387,-913.9999999999926,759.999999999983,-1412.0000000000061,-980.000000000004,-690.0000000000128,-232.99999999999432,,-4981.000000000029
2016.11.15,-829.0000000000019,-425.99999999999307,228.00000000000597,-571.0000000000122,396.00000000000745,-890.0000000000019,766.9999999999843,-1337.0000000000032,-951.9999999999982,-643.0000000000158,-224.9999999999974,,-4482.0000000000255
2016.11.15,-827.0,-384.00000000000654,219.99999999999798,-604.0000000000134,302.0000000000023,-875.999999999999,600.0000000000006,-1326.0000000000077,-862.9999999999995,-701.0000000000183,-227.99999999999488,,-4687.000000000038
2016.11.15,-680.9999999999983,-343.00000000000443,206.00000000000617,-550.0000000000114,291.0000000000079,-824.0000000000025,588.9999999999951,-1212.0000000000032,-837.9999999999939,-648.0000000000041,-239.99999999999577,,-4250.000000000005
2016.11.15,-665.9999999999999,-354.9999999999942,194.0000000000053,-524.0000000000009,291.0000000000079,-803.9999999999936,590.999999999986,-1162.0000000000061,-730.000000000004,-628.0000000000064,-161.00000000000003,,-3954.000000000006
2016.11.15,-732.9999999999948,-360.9999999999891,173.00000000000094,-561.000000000007,326.9999999999995,-812.999999999997,632.9999999999947,-1254.000000000005,-724.0000000000038,-600.0000000000006,-61.999999999995396,,-3974.9999999999973
2016.11.15,-790.0000000000018,-517.9999999999962,73.00000000000084,-608.0000000000041,306.00000000000625,-751.9999999999972,598.999999999994,-1188.0000000000023,-683.9999999999975,-551.9999999999969,-26.999999999999247,,-4140.9999999999945
2016.11.15,-887.0000000000044,-504.9999999999999,107.99999999999699,-599.0000000000038,307.0000000000017,-846.0000000000023,596.9999999999809,-1298.0000000000018,-715.999999999994,-553.0000000000035,42.0000000000087,,-4350.000000000021
2016.11.15,-890.9999999999974,-448.9999999999883,165.9999999999995,-580.0000000000125,402.00000000000233,-879.9999999999919,659.999999999994,-1333.0000000000127,-704.9999999999983,-612.0000000000125,79.00000000000685,,-4143.00000000001
2016.11.15,-844.9999999999958,-401.00000000000693,146.99999999999713,-490.0000000000091,399.0000000000049,-852.9999999999926,703.9999999999935,-1225.0000000000086,-670.9999999999923,-568.000000000013,57.00000000000705,,-3746.0000000000155
2016.11.15,-839.0000000000009,-370.999999999988,165.9999999999995,-461.00000000001273,409.0000000000038,-841.9999999999983,746.9999999999866,-1198.0000000000075,-664.999999999992,-518.0000000000184,72.0000000000054,,-3500.000000000022
2016.11.15,-870.0000000000041,-418.0000000000073,121.00000000000443,-526.0000000000105,412.00000000000125,-818.9999999999919,752.9999999999815,-1223.0000000000132,-658.0000000000013,-520.0000000000093,113.00000000000753,,-3635.0000000000423
2016.11.15,-843.0000000000049,-404.9999999999887,138.00000000000477,-521.0000000000008,408.00000000000836,-829.0000000000019,766.9999999999843,-1210.000000000008,-584.9999999999937,-490.999999999997,179.00000000000693,,-3391.9999999999905
2016.11.15,-839.9999999999964,-475.0000000000032,-7.9999999999968985,-552.0000000000067,367.0000000000062,-788.9999999999952,689.9999999999907,-1139.00000000001,-557.0000000000022,-490.999999999997,162.0000000000066,,-3632.0000000000045
2016.11.15,-838.0000000000055,-466.9999999999952,-48.99999999999905,-548.0000000000018,375.0000000000031,-668.9999999999974,690.9999999999972,-1059.0000000000118,-554.9999999999926,-362.00000000001785,187.9999999999993,,-3293.000000000022
2016.11.15,-851.9999999999972,-365.99999999999966,-78.00000000000028,-602.0000000000039,432.0000000000102,-703.9999999999935,776.9999999999833,-1099.0000000000036,-623.0000000000047,-304.9999999999997,241.00000000000233,,-3179.0000000000064
2016.11.15,-883.9999999999959,-365.99999999999966,-29.999999999996696,-664.0000000000015,406.00000000000637,-756.9999999999966,600.0000000000006,-1139.00000000001,-665.9999999999968,-389.0000000000171,67.00000000000594,,-3822.0000000000014
2016.11.15,-773.0000000000015,-161.99999999999548,56.0000000000005,-590.0000000000034,445.0000000000065,-713.9999999999924,678.0000000000008,-1115.000000000009,-718.0000000000035,-292.00000000000335,52.000000000007596,,-3132.999999999993
2016.11.15,-765.0000000000045,-200.00000000000017,29.000000000001247,-661.0000000000014,374.0000000000077,-691.9999999999926,427.99999999998397,-1185.0000000000023,-671.999999999997,-268.0000000000016,268.0000000000016,,-3344.0000000000055
2016.11.15,-573.0000000000013,-93.99999999999409,141.00000000000225,-743.0000000000092,322.00000000000006,-690.9999999999972,265.99999999998846,-1182.0000000000023,-677.9999999999973,-353.0000000000033,170.00000000000347,,-3415.0000000000105
2016.11.15,-619.9999999999983,-346.9999999999862,119.99999999999788,-804.000000000002,277.000000000005,-626.9999999999998,205.99999999999508,-1185.0000000000023,-658.0000000000013,-412.9999999999967,134.0000000000008,,-3916.999999999988
2016.11.15,-649.999999999995,-340.9999999999913,50.0000000000056,-879.0000000000049,248.00000000000378,-661.9999999999959,122.99999999998423,-1290.0000000000064,-751.0000000000048,-391.000000000008,164.00000000000858,,-4379.000000000005
2016.11.15,-678.0000000000008,-326.0000000000041,70.99999999999883,-815.0000000000119,270.0000000000036,-610.9999999999949,170.99999999998784,-1208.0000000000127,-731.9999999999993,-370.00000000000364,145.00000000000622,,-4083.000000000031
2016.11.15,-739.9999999999962,-303.9999999999932,60.99999999999994,-774.0000000000009,352.00000000000784,-685.0000000000023,296.9999999999917,-1240.000000000009,-753.0000000000001,-371.00000000001023,155.00000000000514,,-4002.0000000000077
2016.11.15,-866.9999999999956,-409.99999999999926,52.000000000007596,-781.0000000000059,340.00000000000693,-736.9999999999987,407.0000000000018,-1226.0000000000132,-733.9999999999947,-429.00000000001273,97.00000000000264,,-4288.000000000001
2016.11.15,-878.9999999999965,-397.99999999998727,89.00000000000574,-665.0000000000063,390.0000000000015,-835.9999999999923,446.9999999999974,-1298.0000000000018,-828.000000000003,-434.000000000001,84.0000000000063,,-4327.999999999977
2016.11.15,-948.0000000000044,-316.99999999998954,96.00000000000719,-655.0000000000011,489.0000000000061,-851.0000000000017,634.9999999999856,-1319.0000000000027,-807.9999999999927,-358.00000000001387,191.00000000000784,,-3844.9999999999995
2016.11.15,-1024.9999999999982,-249.99999999999466,123.00000000000644,-555.0000000000068,561.0000000000003,-924.9999999999981,655.9999999999899,-1275.0000000000057,-736.9999999999948,-360.0000000000048,208.00000000000819,,-3578.9999999999973
2016.11.15,-1097.999999999999,-283.99999999999534,107.99999999999699,-424.0000000000066,579.0000000000073,-966.9999999999957,681.9999999999826,-1285.000000000011,-680.9999999999974,-370.00000000000364,274.00000000000756,,-3466.000000000014
2016.11.15,-1291.0000000000089,-443.99999999999994,-181.9999999999933,-727.0000000000039,609.9999999999994,-983.0000000000006,767.9999999999909,-1343.0000000000036,-783.0000000000013,-357.00000000000733,260.00000000000466,,-4472.000000000024
2016.11.15,-1294.0000000000064,-384.9999999999909,-310.9999999999946,-811.000000000007,670.9999999999993,-829.9999999999974,1001.9999999999918,-1387.0000000000005,-823.9999999999981,-73.00000000001194,481.0000000000092,,-3761.0000000000064
2016.11.15,-1344.0000000000007,-279.99999999999136,-313.99999999999204,-818.000000000012,763.0000000000026,-817.9999999999965,1152.9999999999818,-1394.0000000000055,-789.0000000000015,112.000000000001,642.0000000000092,,-3087.000000000005
2016.11.15,-1278.9999999999968,-114.99999999999844,-209.9999999999991,-986.0000000000042,821.000000000005,-985.0000000000025,1316.9999999999905,-1728.0000000000086,-1012.0000000000005,-85.00000000000173,638.0000000000052,,-3624.000000000011
2016.11.15,-1222.000000000001,127.00000000001043,9.999999999998899,-958.0000000000126,927.0,-949.9999999999953,1452.9999999999932,-1671.0000000000064,-1010.9999999999957,65.99999999998829,766.0,,-2463.00000000002
2016.11.15,-1230.9999999999932,188.00000000001037,-37.99999999999359,-989.0000000000043,968.0000000000022,-920.9999999999941,1627.0000000000007,-1672.0000000000114,-1046.999999999997,202.9999999999976,794.0000000000058,,-2117.9999999999773
2016.11.15,-1260.99999999999,215.99999999999397,-88.99999999999464,-849.0000000000038,1030.0000000000086,-903.9999999999937,1654.0,-1548.0000000000018,-948.9999999999981,272.99999999998994,811.0000000000061,,-1615.999999999983
2016.11.15,-1314.000000000004,307.00000000001285,-46.999999999997044,-827.0000000000124,1122.0000000000007,-983.0000000000006,1839.9999999999973,-1604.0000000000134,-974.0000000000038,309.99999999998806,920.0000000000097,,-1250.0000000000227
2016.11.15,-1291.0000000000089,319.0000000000026,-19.00000000000235,-836.0000000000127,1052.0000000000084,-973.0000000000016,1777.9999999999907,-1620.0000000000045,-983.9999999999947,224.000000000002,820.0000000000097,,-1530.0000000000118
2016.11.15,-1213.999999999993,207.00000000000162,-15.999999999993797,-905.0000000000011,985.0000000000025,-930.999999999993,1601.9999999999923,-1600.0000000000086,-989.0000000000043,197.00000000000273,806.0000000000067,,-1857.9999999999877
2016.11.15,-1351.0000000000023,204.00000000000418,-27.999999999994696,-890.0000000000006,1003.0000000000094,-1012.0000000000018,1615.9999999999952,-1680.0000000000068,-986.9999999999948,166.99999999998383,839.0000000000009,,-2119.0000000000073
2016.11.15,-1329.999999999998,266.999999999995,-20.999999999993246,-1018.0000000000007,1123.0000000000073,-1002.9999999999983,1908.999999999983,-1782.0000000000107,-1043.9999999999968,244.9999999999841,953.0000000000039,,-1701.0000000000243
2016.11.15,-1328.000000000007,314.99999999999864,9.999999999998899,-1163.000000000011,1147.000000000009,-1066.9999999999957,1915.9999999999843,-1957.0000000000077,-1227.0000000000039,190.99999999998562,901.0000000000074,,-2262.000000000042
2016.11.15,-1348.999999999989,253.00000000001432,34.000000000000696,-1161.0000000000014,1131.0000000000043,-1096.9999999999925,1863.999999999999,-1972.0000000000084,-1251.9999999999955,109.00000000000354,833.0000000000059,,-2606.9999999999586
2016.11.15,-1298.9999999999945,351.0000000000124,121.00000000000443,-1112.9999999999995,1167.0000000000068,-1124.9999999999982,1947.999999999994,-1998.0000000000045,-1248.9999999999952,147.99999999999258,899.0000000000053,,-2149.9999999999764
2016.11.15,-1270.9999999999889,480.00000000001376,141.00000000000225,-1135.000000000005,1198.0000000000102,-1129.0000000000023,1983.0000000000014,-2003.0,-1272.9999999999961,198.99999999999363,903.0000000000093,,-1906.9999999999616
2016.11.15,-1287.999999999989,364.9999999999931,118.00000000000699,-1096.0000000000036,1157.000000000008,-1139.0000000000011,1922.999999999986,-1987.000000000009,-1269.0000000000055,106.99999999999044,824.0000000000025,,-2285.000000000022
2016.11.16,-1290.0000000000023,392.00000000001455,78.00000000000028,-1035.000000000011,1152.0000000000086,-1095.0000000000016,1993.0000000000002,-1919.0000000000111,-1204.9999999999982,197.00000000000273,898.0000000000099,,-1833.9999999999877
2016.11.16,-1260.99999999999,442.9999999999934,73.00000000000084,-965.0000000000034,1163.000000000003,-1074.9999999999927,1971.999999999996,-1828.000000000003,-1138.999999999996,222.99999999999542,924.0000000000026,,-1469.9999999999936
2016.11.16,-1290.0000000000023,373.00000000000114,-30.999999999992145,-1016.0000000000053,1138.0000000000057,-1093.999999999995,1922.0000000000016,-1794.0000000000111,-1117.0000000000045,228.99999999999034,912.0000000000017,,-1768.0000000000095
2016.11.16,-1291.0000000000089,394.00000000000546,48.000000000003595,-1002.0000000000095,1159.00000000001,-1057.9999999999923,1947.999999999994,-1803.0000000000114,-1087.9999999999939,235.99999999999176,977.0000000000057,,-1480.0000000000052
2016.11.16,-1287.0000000000048,442.00000000000904,65.99999999999939,-936.000000000007,1201.0000000000077,-1090.000000000002,2023.9999999999814,-1825.0000000000027,-1081.0000000000032,234.00000000000088,995.0000000000015,,-1257.0000000000196
2016.11.16,-1222.000000000001,568.000000000013,-19.999999999997797,-1020.0000000000102,1212.000000000002,-995.0000000000015,1970.9999999999895,-1701.0000000000077,-1036.0000000000014,391.9999999999924,1095.0000000000016,,-756.0000000000211
2016.11.16,-1172.0000000000064,626.9999999999998,9.00000000000345,-1023.0000000000103,1200.0000000000011,-961.9999999999961,1939.0000000000018,-1747.0,-1013.9999999999958,390.9999999999858,1104.000000000005,,-648.0000000000118
2016.11.16,-1132.0000000000107,659.999999999994,65.00000000000395,-959.0000000000032,1187.0000000000048,-1008.9999999999932,1919.9999999999884,-1750.0,-1024.000000000001,319.999999999987,1072.0000000000064,,-650.0000000000234
2016.11.16,-1166.999999999996,651.0000000000016,123.00000000000644,-1096.0000000000036,1194.0000000000061,-1030.999999999993,1945.9999999999811,-1896.000000000001,-1176.0000000000018,272.99999999998994,946.0000000000024,,-1233.0000000000077
2016.11.16,-1092.9999999999995,706.0000000000066,201.00000000000674,-1229.0000000000134,1124.0000000000027,-1078.0000000000011,1862.9999999999925,-1927.0000000000068,-1257.000000000005,225.99999999999287,909.0000000000042,,-1555.0000000000205
2016.11.16,-1039.0000000000011,649.0000000000107,119.99999999999788,-1301.0000000000018,1128.0000000000068,-1027.0000000000002,1834.9999999999866,-2016.0000000000055,-1290.9999999999968,244.9999999999841,931.9999999999995,,-1765.00000000002
2016.11.16,-1041.000000000003,625.9999999999932,80.99999999999774,-1291.000000000011,1125.0000000000093,-929.000000000002,1837.999999999984,-1916.000000000011,-1171.999999999997,314.99999999999864,1026.0000000000048,,-1338.0000000000362
2016.11.16,-1136.999999999999,641.0000000000027,107.00000000000153,-1176.0000000000018,1143.0000000000052,-1012.9999999999973,1898.999999999984,-1917.0000000000016,-1180.9999999999973,295.0000000000008,1045.000000000007,,-1293.9999999999957
2016.11.16,-1138.0000000000057,668.0000000000019,48.000000000003595,-1165.0000000000064,1207.0000000000025,-985.0000000000025,1981.9999999999948,-1895.0000000000102,-1164.0000000000014,365.99999999999966,1090.000000000002,,-986.000000000022
2016.11.16,-1135.9999999999925,655.0000000000056,4.999999999999449,-1150.0000000000057,1197.0000000000036,-939.9999999999964,1963.999999999988,-1790.0000000000064,-1120.0000000000045,421.99999999998903,1092.000000000004,,-801.0000000000159
2016.11.16,-1127.0000000000002,666.9999999999953,-9.999999999998899,-1218.0000000000036,1196.0000000000082,-861.9999999999961,1963.999999999988,-1776.0000000000105,-1165.9999999999968,527.9999999999951,1114.0000000000039,,-690.0000000000157
2016.11.16,-1098.9999999999943,675.0000000000034,-69.9999999999923,-1249.0000000000095,1149.0,-841.9999999999983,1915.9999999999843,-1776.0000000000105,-1152.9999999999916,524.9999999999977,1123.0000000000073,,-801.0000000000036
2016.11.16,-1049.9999999999955,710.999999999995,-68.99999999999685,-1306.0000000000116,1137.0000000000102,-771.9999999999949,1905.9999999999854,-1750.0,-1161.0000000000014,585.9999999999976,1118.000000000008,,-650.0000000000039
2016.11.16,-1240.0000000000077,479.0000000000072,-203.99999999999307,-1404.0000000000105,1119.0000000000034,-793.9999999999947,1827.9999999999852,-1773.0000000000105,-1215.0000000000034,536.0000000000032,1103.0000000000095,,-1565.0000000000114
2016.11.16,-1386.0000000000095,462.0000000000068,-248.99999999999923,-1356.0000000000086,1170.9999999999998,-834.0000000000014,1973.9999999999868,-1785.000000000011,-1265.0000000000005,618.9999999999918,1077.0000000000057,,-1572.0000000000398
2016.11.16,-1345.9999999999916,381.0000000000091,-208.99999999999253,-1322.0000000000027,1168.0000000000023,-912.9999999999972,2089.999999999992,-1846.0000000000036,-1313.999999999993,493.99999999999443,994.000000000006,,-1822.9999999999768
2016.11.16,-1362.999999999992,316.0000000000052,-304.9999999999997,-1422.0000000000114,1162.0000000000075,-840.9999999999917,1979.9999999999818,-1870.0000000000045,-1376.0000000000048,580.999999999987,1006.0000000000069,,-2132.000000000016
2016.11.16,-1329.999999999998,286.99999999999284,-208.99999999999253,-1439.0000000000073,1103.0000000000095,-868.9999999999975,1901.9999999999816,-1907.0000000000107,-1411.0000000000014,473.99999999999665,892.9999999999993,,-2506.0000000000273
2016.11.16,-1406.0000000000073,273.0000000000121,-309.99999999999915,-1431.0000000000116,1128.0000000000068,-920.9999999999941,1832.9999999999957,-1861.000000000004,-1406.9999999999964,466.9999999999952,854.0000000000103,,-2780.9999999999923
2016.11.16,-1531.9999999999889,148.99999999999915,-524.9999999999977,-1255.0000000000095,1204.000000000005,-863.9999999999981,1910.9999999999961,-1770.0000000000102,-1325.0000000000027,597.9999999999874,961.0000000000008,,-2448.000000000019
