date,USDCHF,USDCAD,AUDUSD,CHFJPY,CADCHF,AUDCHF,EURCAD,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2016.11.15,-516.0000000000053,-87.99999999999919,180.0000000000024,-693.000000000012,354.0000000000099,-556.0000000000009,353.99999999998766,-1085.000000000008,-596.9999999999942,-260.0000000000158,260.00000000000466,,-2647.000000000031
2016.11.15,-546.9999999999975,-200.00000000000017,182.99999999999983,-761.0000000000099,313.00000000000773,-583.0000000000002,240.9999999999801,-1160.000000000011,-638.0000000000052,-348.00000000001495,215.00000000000963,,-3285.000000000042
2016.11.15,-585.9999999999976,-255.00000000000523,112.000000000001,-808.0000000000069,314.0000000000032,-539.999999999996,265.99999999998846,-1152.000000000001,-682.9999999999927,-296.0000000000074,197.00000000000273,,-3431.000000000011
2016.11.15,-675.0000000000034,-282.0000000000045,72.0000000000054,-766.0000000000053,365.99999999999966,-569.9999999999927,331.999999999999,-1149.000000000001,-724.9999999999943,-263.00000000001324,175.00000000000293,,-3485.0000000000077
2016.11.15,-734.9999999999968,-295.99999999998516,131.99999999999878,-692.0000000000073,402.00000000000233,-673.9999999999968,456.9999999999963,-1211.0000000000127,-697.9999999999933,-353.0000000000033,191.00000000000784,,-3476.99999999999
2016.11.15,-795.9999999999967,-361.9999999999957,121.99999999999989,-641.0000000000053,412.00000000000125,-710.999999999995,496.99999999999187,-1210.000000000008,-724.0000000000038,-391.000000000008,129.00000000000134,,-3675.0000000000177
2016.11.15,-861.9999999999961,-141.99999999999767,163.00000000000205,-615.0000000000091,582.0000000000048,-800.9999999999961,814.999999999988,-1288.000000000011,-787.9999999999967,-279.00000000000705,245.0000000000063,,-2970.0000000000127
2016.11.15,-876.9999999999944,-177.00000000000495,191.00000000000784,-514.00000000001,575.0000000000033,-841.9999999999983,739.9999999999851,-1257.000000000005,-724.9999999999943,-346.0000000000019,224.000000000002,,-3008.000000000011
2016.11.15,-943.000000000005,-178.99999999999582,192.99999999999872,-406.0000000000059,620.0000000000094,-893.9999999999948,731.9999999999993,-1231.9999999999993,-634.0000000000003,-350.00000000000585,304.00000000000426,,-2788.999999999996
2016.11.15,-1039.0000000000011,-241.00000000000233,155.00000000000514,-316.0000000000025,579.0000000000073,-839.0000000000009,760.9999999999894,-1190.0000000000118,-632.000000000005,-226.00000000001506,343.9999999999999,,-2644.000000000037
2016.11.15,-1149.9999999999955,-322.00000000000006,-100.99999999999554,-716.0000000000082,695.0000000000011,-757.999999999992,1055.9999999999902,-1318.000000000012,-780.9999999999917,-60.99999999999994,494.00000000000557,,-2961.999999999998
2016.11.15,-1226.9999999999893,-239.99999999999577,-236.99999999999832,-765.0000000000006,797.0000000000033,-676.9999999999943,1201.999999999992,-1267.00000000001,-762.0000000000005,185.99999999999727,690.0000000000017,,-2299.999999999995
2016.11.15,-1229.0000000000023,-60.99999999999994,-136.00000000000279,-739.0000000000043,889.0000000000065,-775.9999999999989,1436.9999999999993,-1356.9999999999993,-739.0000000000043,187.99999999998818,831.000000000004,,-1692.000000000014
2016.11.15,-1054.9999999999948,259.9999999999936,90.0000000000012,-910.0000000000108,945.0000000000069,-874.9999999999925,1539.999999999986,-1590.0000000000034,-846.0000000000036,125.99999999998168,892.9999999999993,,-1422.0000000000362
2016.11.15,-1193.999999999995,292.00000000000335,35.00000000000725,-912.0000000000061,1067.0000000000068,-924.0000000000026,1803.9999999999834,-1646.000000000001,-1010.0000000000051,222.99999999999542,861.0000000000007,,-1404.000000000013
2016.11.15,-1159.00000000001,280.0000000000136,-14.999999999998348,-827.0000000000124,1036.0000000000036,-848.9999999999998,1661.0000000000014,-1500.0,-948.9999999999981,278.9999999999848,817.000000000001,,-1226.000000000014
2016.11.15,-1257.0000000000082,312.00000000000114,-41.9999999999976,-816.0000000000025,1128.0000000000068,-895.9999999999968,1859.999999999995,-1544.0000000000111,-897.0000000000056,340.9999999999913,992.000000000004,,-819.0000000000238
2016.11.15,-1274.0000000000084,337.99999999999386,-17.000000000000348,-739.0000000000043,1153.9999999999995,-934.0000000000015,1927.9999999999964,-1525.0000000000057,-900.9999999999962,326.9999999999884,953.0000000000039,,-690.0000000000341
2016.11.15,-1155.9999999999905,320.9999999999935,48.000000000003595,-823.0000000000075,1052.0000000000084,-912.0000000000017,1777.9999999999907,-1559.0000000000118,-965.0000000000034,227.99999999998377,820.0000000000097,,-1168.000000000025
2016.11.15,-1163.9999999999984,225.99999999999287,1.0000000000065512,-841.0000000000082,1008.0000000000089,-869.999999999993,1621.9999999999902,-1533.0000000000014,-894.0000000000055,217.0000000000005,862.0000000000072,,-1366.0000000000005
2016.11.15,-1305.9999999999961,297.0000000000139,13.00000000000745,-837.0000000000033,1151.000000000002,-988.0,1953.999999999989,-1659.000000000006,-962.9999999999939,253.99999999999866,960.0000000000053,,-1123.9999999999827
2016.11.15,-1284.9999999999918,387.000000000004,28.000000000005798,-996.0000000000093,1185.0000000000027,-986.9999999999934,1986.9999999999832,-1778.000000000006,-1039.999999999992,302.0000000000023,1050.0000000000066,,-1146.999999999988
2016.11.15,-1324.000000000003,344.00000000001097,68.00000000000139,-1108.000000000004,1187.0000000000048,-1053.9999999999993,2004.9999999999902,-1935.0000000000023,-1191.9999999999932,215.99999999999397,953.0000000000039,,-1839.9999999999966
2016.11.15,-1285.9999999999982,353.0000000000033,121.00000000000443,-1096.0000000000036,1169.0000000000089,-1081.999999999994,1951.9999999999982,-1957.0000000000077,-1198.9999999999982,149.9999999999835,917.0000000000011,,-1958.0000000000025
2016.11.15,-1220.00000000001,537.9999999999941,165.9999999999995,-1083.0000000000127,1219.0000000000034,-1073.9999999999973,2051.9999999999873,-1940.0000000000118,-1200.0000000000027,228.99999999999034,967.0000000000067,,-1346.0000000000528
2016.11.15,-1227.9999999999957,544.0000000000111,168.00000000000148,-1094.0000000000082,1231.0000000000043,-1085.0000000000027,2063.999999999999,-1958.0000000000127,-1236.9999999999948,232.99999999999432,948.0000000000044,,-1413.999999999999
2016.11.15,-1274.9999999999927,534.9999999999966,146.00000000000168,-1015.0000000000006,1269.000000000009,-1095.999999999997,2143.9999999999905,-1905.0000000000011,-1170.0000000000018,231.99999999998778,1021.0000000000052,,-1114.0000000000025
2016.11.16,-1254.999999999995,463.9999999999977,101.00000000000664,-965.0000000000034,1185.0000000000027,-1032.999999999995,2051.9999999999873,-1826.0000000000077,-1138.999999999996,253.99999999999866,959.0000000000099,,-1202.999999999994
2016.11.16,-1233.0000000000064,466.9999999999952,118.00000000000699,-919.0000000000111,1190.0000000000023,-1064.9999999999936,2037.0,-1787.0000000000061,-1102.9999999999945,229.99999999999687,927.0,,-1138.0000000000105
2016.11.16,-1236.0000000000039,412.00000000001234,50.0000000000056,-984.0000000000089,1158.0000000000034,-973.0000000000016,1950.9999999999916,-1766.0000000000055,-1073.9999999999982,290.9999999999968,984.000000000007,,-1187.0000000000016
2016.11.16,-1257.0000000000082,463.0000000000134,113.00000000000753,-846.0000000000036,1204.000000000005,-1046.999999999998,2031.9999999999893,-1739.0000000000043,-995.9999999999951,246.99999999999721,1003.0000000000094,,-822.9999999999874
2016.11.16,-1207.999999999998,641.0000000000027,85.99999999999719,-858.0000000000041,1263.000000000003,-983.999999999996,2118.999999999982,-1673.0000000000018,-971.9999999999942,414.00000000000324,1114.0000000000039,,-58.0000000000025
2016.11.16,-1165.000000000005,625.9999999999932,11.00000000000545,-996.0000000000093,1226.0000000000048,-878.9999999999965,2019.9999999999995,-1663.000000000011,-974.9999999999943,503.99999999999335,1190.0000000000023,,-101.00000000001728
2016.11.16,-1107.0000000000025,666.9999999999953,74.00000000000739,-921.0000000000065,1206.000000000007,-898.9999999999942,1994.9999999999911,-1630.0000000000095,-914.999999999992,447.99999999998175,1170.9999999999998,,88.99999999997749
2016.11.16,-1122.9999999999961,659.999999999994,139.00000000000023,-948.0000000000075,1212.000000000002,-973.0000000000016,2045.9999999999923,-1733.000000000004,-1001.9999999999953,360.9999999999891,1096.0000000000082,,-265.0000000000191
2016.11.16,-1092.9999999999995,712.0000000000015,217.0000000000005,-1083.0000000000127,1220.00000000001,-1027.9999999999957,2006.9999999999811,-1894.0000000000055,-1167.9999999999923,297.9999999999983,1017.0000000000013,,-795.0000000000133
2016.11.16,-960.0000000000053,754.0000000000102,235.00000000000742,-1214.0000000000127,1145.000000000007,-944.9999999999958,1903.9999999999945,-1903.000000000006,-1239.999999999995,300.99999999999574,948.9999999999999,,-973.9999999999999
2016.11.16,-1027.0000000000002,686.9999999999932,136.99999999999824,-1293.0000000000064,1158.0000000000034,-900.9999999999962,1888.9999999999852,-1910.000000000011,-1173.0000000000018,381.99999999999346,1114.0000000000039,,-937.000000000038
2016.11.16,-1034.0000000000016,663.999999999998,139.00000000000023,-1086.0000000000127,1149.0,-903.9999999999937,1926.9999999999898,-1761.00000000001,-1046.999999999997,360.9999999999891,1077.0000000000057,,-515.0000000000325
2016.11.16,-1104.000000000005,720.9999999999939,161.00000000000003,-1147.0000000000055,1234.0000000000018,-981.999999999994,2028.9999999999918,-1892.00000000001,-1159.9999999999966,375.9999999999986,1105.0000000000005,,-659.0000000000246
2016.11.16,-1134.0000000000016,672.0000000000059,70.0000000000034,-1083.0000000000127,1229.0000000000023,-912.0000000000017,2028.9999999999918,-1769.0000000000055,-1087.0000000000032,462.9999999999912,1137.0000000000102,,-385.00000000002
2016.11.16,-1066.0000000000002,710.0000000000106,18.0000000000069,-1130.0000000000095,1200.0000000000011,-808.9999999999931,1997.9999999999886,-1692.0000000000073,-1075.9999999999934,560.9999999999893,1147.000000000009,,-138.99999999999773
2016.11.16,-1097.999999999999,690.9999999999972,19.00000000000235,-1210.000000000008,1209.0000000000045,-831.9999999999994,1971.999999999996,-1773.0000000000105,-1153.9999999999964,543.999999999989,1123.0000000000073,,-509.0000000000168
2016.11.16,-1032.999999999995,729.0000000000018,-69.9999999999923,-1199.0000000000123,1186.0000000000093,-698.9999999999941,1996.999999999982,-1621.0000000000093,-1033.0000000000014,688.9999999999841,1240.0000000000077,,185.99999999998067
2016.11.16,-1017.0000000000013,727.9999999999953,-5.999999999994898,-1249.0000000000095,1170.9999999999998,-747.9999999999931,1947.999999999994,-1709.0000000000032,-1137.0000000000005,602.999999999998,1129.0000000000023,,-287.00000000001296
2016.11.16,-1233.9999999999907,497.99999999999847,-188.9999999999947,-1305.0000000000068,1208.000000000009,-729.0000000000018,2054.9999999999845,-1734.0000000000089,-1195.999999999998,675.9999999999877,1159.00000000001,,-791.0000000000109
2016.11.16,-1338.000000000006,575.9999999999987,-178.99999999999582,-1216.0000000000082,1331.0000000000043,-817.9999999999965,2402.9999999999995,-1764.00000000001,-1219.9999999999989,722.9999999999848,1206.000000000007,,-296.0000000000209
2016.11.16,-1334.0000000000018,426.9999999999996,-169.99999999999238,-1254.000000000005,1242.0000000000098,-824.999999999998,2183.000000000002,-1798.0000000000018,-1302.9999999999973,598.999999999994,1027.0000000000002,,-1205.9999999999907
2016.11.16,-1321.0000000000055,475.0000000000032,-154.99999999999403,-1326.0000000000077,1260.0000000000055,-830.9999999999928,2166.0000000000014,-1856.0000000000086,-1367.999999999995,612.9999999999969,1029.000000000002,,-1313.9999999999948
2016.11.16,-1251.9999999999975,368.00000000001273,-173.00000000000094,-1414.0000000000014,1148.0000000000045,-758.9999999999985,1956.9999999999866,-1848.0000000000132,-1399.000000000001,553.9999999999878,930.0000000000086,,-1888.0000000000127
2016.11.16,-1400.9999999999966,276.9999999999939,-307.99999999999716,-1217.000000000013,1210.0,-734.0000000000014,1960.9999999999905,-1678.0000000000114,-1263.999999999996,672.9999999999902,1005.0000000000003,,-1476.0000000000405
2016.11.16,-1491.000000000009,165.9999999999995,-500.9999999999959,-1105.000000000004,1218.000000000008,-607.0000000000019,1924.9999999999989,-1450.0000000000027,-1067.9999999999977,853.9999999999992,1149.0,,-910.0000000000064
2016.11.16,-1420.9999999999945,246.99999999999721,-526.9999999999997,-1322.0000000000027,1209.0000000000045,-530.9999999999926,1981.9999999999948,-1528.000000000006,-1129.9999999999955,942.9999999999827,1253.000000000004,,-825.0000000000077
