date,CHFJPY,GBPCAD,GBPAUD,empty,sum
2020.08.05,-37.9999999999967,1300.9999999999966,1283.9999999999964,,2546.9999999999964
2020.08.05,-99.00000000000375,1374.999999999993,1225.9999999999939,,2501.9999999999827
2020.08.05,-48.99999999999238,1323.0000000000075,1239.0000000000123,,2513.0000000000273
2020.08.05,-78.99999999999352,1293.000000000011,1127.9999999999957,,2342.0000000000127
2020.08.05,-69.99999999999318,1262.0000000000075,1140.0000000000077,,2332.000000000022
2020.08.05,-69.00000000000261,1279.000000000008,1150.0000000000066,,2360.000000000012
2020.08.05,-63.00000000000239,1384.9999999999918,1144.999999999996,,2466.9999999999854
2020.08.05,-99.00000000000375,1503.9999999999943,1249.9999999999955,,2654.999999999986
2020.08.05,-230.99999999999454,1417.0000000000016,1296.0000000000082,,2482.0000000000155
2020.08.05,-331.00000000000307,1290.9999999999977,1052.0000000000084,,2012.0000000000032
2020.08.05,-289.99999999999204,1324.9999999999984,1263.9999999999984,,2299.0000000000045
2020.08.05,-227.99999999999443,1672.0000000000068,1527.9999999999961,,2972.000000000008
2020.08.05,-453.9999999999935,1350.0000000000068,1354.0000000000107,,2250.000000000024
2020.08.05,-459.99999999999375,1706.0000000000075,1635.0000000000086,,2881.0000000000223
2020.08.05,-629.0000000000049,1300.9999999999966,1374.0000000000086,,2046.0000000000005
2020.08.05,-646.0000000000008,1282.0000000000055,1380.0000000000034,,2016.0000000000082
2020.08.05,-581.9999999999936,1184.0000000000073,1366.0000000000005,,1968.000000000014
2020.08.05,-691.9999999999931,1183.0000000000007,1317.999999999997,,1809.0000000000045
2020.08.05,-697.9999999999933,1236.9999999999993,1391.9999999999932,,1930.999999999999
2020.08.05,-737.9999999999995,1380.0000000000034,1614.0000000000043,,2256.000000000008
2020.08.05,-674.9999999999972,1150.999999999991,1502.0000000000034,,1977.9999999999973
2020.08.05,-650.0000000000057,1119.0000000000034,1608.9999999999939,,2077.999999999992
2020.08.05,-623.0000000000047,1143.9999999999895,1584.0000000000077,,2104.9999999999927
2020.08.05,-685.9999999999928,1194.9999999999905,1391.9999999999932,,1900.999999999991
2020.08.05,-787.9999999999967,1170.0000000000043,1252.999999999993,,1635.0000000000005
2020.08.05,-796.999999999997,1120.9999999999943,1341.9999999999986,,1665.999999999996
2020.08.05,-808.9999999999975,1086.000000000009,1187.0000000000048,,1464.0000000000164
2020.08.05,-781.9999999999965,997.0000000000034,1114.9999999999993,,1330.0000000000064
2020.08.05,-688.0000000000024,890.9999999999974,1049.9999999999955,,1252.9999999999905
2020.08.05,-625.0,838.0000000000055,974.9999999999925,,1187.999999999998
2020.08.05,-649.0000000000009,940.0000000000075,927.9999999999955,,1219.000000000002
2020.08.05,-629.9999999999955,1072.0000000000064,931.9999999999995,,1374.0000000000105
2020.08.05,-605.9999999999945,1059.9999999999943,936.0000000000035,,1390.0000000000032
2020.08.05,-603.9999999999992,1153.000000000004,997.0000000000034,,1546.0000000000082
2020.08.05,-566.0000000000025,1204.9999999999893,978.0000000000122,,1616.999999999999
2020.08.05,-516.0000000000053,1253.9999999999995,933.9999999999905,,1671.9999999999845
2020.08.05,-572.9999999999933,1289.9999999999911,967.9999999999911,,1684.999999999989
2020.08.06,-552.9999999999973,1194.0000000000061,910.9999999999951,,1552.000000000004
2020.08.06,-617.999999999995,1232.9999999999952,1018.9999999999922,,1633.9999999999923
2020.08.06,-599.9999999999943,1097.999999999999,922.0000000000006,,1420.0000000000055
2020.08.06,-631.0000000000002,1161.9999999999964,995.9999999999969,,1526.9999999999932
2020.08.06,-637.0000000000005,1158.9999999999989,1045.9999999999914,,1567.9999999999898
2020.08.06,-584.0000000000032,1143.0000000000052,967.9999999999911,,1526.9999999999932
2020.08.06,-582.9999999999984,1083.9999999999961,1069.9999999999932,,1570.999999999991
2020.08.06,-555.9999999999974,1113.0000000000084,1097.999999999999,,1655.00000000001
2020.08.06,-572.9999999999933,1038.0000000000057,1083.9999999999961,,1549.0000000000086
2020.08.06,-567.9999999999978,1018.0000000000077,839.0000000000119,,1289.0000000000218
2020.08.06,-536.0000000000014,1029.9999999999975,768.9999999999975,,1262.9999999999936
2020.08.06,-468.0000000000035,1025.9999999999936,737.9999999999942,,1295.9999999999843
2020.08.06,-531.0000000000059,988.9999999999955,889.0000000000065,,1346.999999999996
2020.08.06,-519.999999999996,1068.0000000000023,883.9999999999959,,1432.0000000000023
2020.08.06,-513.0000000000052,1093.999999999995,873.999999999997,,1454.9999999999868
2020.08.06,-501.0000000000048,1107.999999999998,907.9999999999977,,1514.999999999991
2020.08.06,-530.0000000000011,1191.0000000000086,1018.0000000000077,,1679.0000000000152
2020.08.06,-459.99999999999375,1201.999999999992,1049.9999999999955,,1791.9999999999936
2020.08.06,-608.9999999999947,892.0000000000039,787.0000000000043,,1070.0000000000136
2020.08.06,-515.0000000000006,605.9999999999955,367.99999999999056,,458.99999999998545
2020.08.06,-391.9999999999959,649.999999999995,287.9999999999994,,545.9999999999984
2020.08.06,-445.99999999999795,607.0000000000019,309.0000000000037,,470.0000000000077
2020.08.06,-564.9999999999977,337.99999999999386,114.99999999999844,,-112.00000000000543
2020.08.06,-679.000000000002,407.0000000000018,127.00000000001043,,-144.9999999999898
2020.08.06,-668.9999999999969,354.0000000000099,168.99999999999693,,-145.9999999999901
2020.08.06,-662.9999999999967,409.99999999999926,127.00000000001043,,-125.99999999998701
2020.08.06,-486.0000000000042,225.00000000000853,-25.00000000000835,,-286.00000000000404
2020.08.06,-501.99999999999534,112.000000000001,-130.99999999999224,,-520.9999999999866
2020.08.06,-423.0000000000018,144.0000000000108,-120.00000000000898,,-399.0
2020.08.06,-436.9999999999976,224.000000000002,-9.999999999998899,,-222.99999999999451
2020.08.06,-408.00000000000125,522.0000000000002,401.99999999999125,,515.9999999999902
2020.08.06,-349.9999999999943,568.9999999999973,517.9999999999962,,736.9999999999992
2020.08.06,-415.9999999999968,360.0000000000048,412.00000000001234,,356.0000000000203
2020.08.06,-135.00000000000512,428.00000000000614,839.9999999999964,,1132.9999999999973
2020.08.06,-7.999999999995566,445.99999999999085,902.0000000000028,,1339.9999999999982
2020.08.06,-174.99999999999716,455.99999999998977,1190.0000000000023,,1470.999999999995
2020.08.06,-263.00000000000523,573.0000000000013,1394.9999999999907,,1704.9999999999868
2020.08.06,-286.9999999999919,594.0000000000057,1405.9999999999961,,1713.00000000001
2020.08.06,-260.9999999999957,269.00000000000813,1269.9999999999934,,1278.000000000006
2020.08.06,-207.9999999999984,388.0000000000106,1438.000000000006,,1618.0000000000182
2020.08.06,-177.99999999999727,367.0000000000062,1438.000000000006,,1627.0000000000148
2020.08.06,-209.99999999999375,438.00000000000506,1412.9999999999975,,1641.0000000000089
2020.08.06,-269.999999999996,577.0000000000052,1567.0000000000073,,1874.0000000000164
2020.08.06,-322.00000000000273,502.00000000000244,1530.000000000009,,1710.0000000000089
2020.08.06,-361.99999999999477,425.0000000000087,1642.9999999999945,,1706.0000000000084
2020.08.06,-323.99999999999807,462.9999999999912,1777.0000000000064,,1915.9999999999995
2020.08.06,-302.99999999999727,445.0000000000065,1751.999999999998,,1894.0000000000073
2020.08.06,-368.9999999999998,377.0000000000051,1692.0000000000045,,1700.00000000001
2020.08.07,-367.999999999995,466.00000000001086,1692.0000000000045,,1790.0000000000205
2020.08.07,-292.99999999999216,340.9999999999913,1617.0000000000018,,1665.000000000001
2020.08.07,-346.00000000000364,391.000000000008,1686.0000000000098,,1731.000000000014
2020.08.07,-319.9999999999932,354.0000000000099,1629.9999999999982,,1664.000000000015
2020.08.07,-251.00000000000477,327.00000000001063,1649.999999999996,,1726.0000000000018
2020.08.07,-362.99999999999955,282.9999999999888,1652.9999999999934,,1572.9999999999827
2020.08.07,-317.99999999999784,306.9999999999906,1693.0000000000111,,1682.0000000000039
2020.08.07,-275.99999999999625,306.00000000000625,1669.0000000000093,,1699.0000000000193
2020.08.07,-209.00000000000318,296.9999999999917,1489.000000000007,,1576.9999999999955
2020.08.07,-234.99999999999943,242.00000000000887,1564.999999999994,,1572.0000000000036
2020.08.07,-120.00000000000455,234.00000000000088,1435.9999999999927,,1549.999999999989
2020.08.07,-99.00000000000375,279.99999999999136,1523.0000000000077,,1703.9999999999955
2020.08.07,60.000000000002274,127.00000000001043,1411.9999999999911,,1599.0000000000039
2020.08.07,16.999999999995907,112.000000000001,1313.0000000000086,,1442.0000000000055
2020.08.07,-45.000000000001705,69.00000000000794,1361.9999999999966,,1386.0000000000027
2020.08.07,-61.99999999999761,24.000000000001798,1296.0000000000082,,1258.0000000000123
2020.08.07,-94.99999999999886,-18.0000000000069,1190.0000000000023,,1076.9999999999966
2020.08.07,-121.99999999999989,28.000000000005798,1130.0000000000089,,1036.0000000000148
2020.08.07,-156.0000000000059,25.00000000000835,1327.0000000000116,,1196.000000000014
2020.08.07,-90.99999999999397,157.00000000000713,1422.9999999999966,,1489.0000000000098
2020.08.07,-165.99999999999682,333.9999999999899,1696.999999999993,,1864.999999999986
2020.08.07,-82.99999999999841,459.99999999999375,1872.9999999999914,,2249.999999999987
2020.08.07,-27.000000000001023,489.0000000000061,1754.9999999999955,,2217.0000000000005
2020.08.07,1.9999999999953388,279.99999999999136,1656.9999999999973,,1938.999999999984
2020.08.07,10.000000000005116,272.00000000000557,1610.0000000000002,,1892.000000000011
2020.08.07,60.000000000002274,290.9999999999968,1686.0000000000098,,2037.0000000000089
2020.08.07,61.99999999999761,358.9999999999982,1632.9999999999955,,2053.9999999999914
2020.08.07,19.000000000005457,550.000000000006,1639.999999999997,,2209.0000000000086
2020.08.07,67.99999999999784,624.0000000000023,1760.000000000006,,2452.000000000006
2020.08.07,108.00000000000409,622.9999999999958,1852.000000000009,,2583.000000000009
2020.08.07,103.9999999999992,697.9999999999986,1848.0000000000052,,2650.000000000003
2020.08.07,-90.00000000000341,547.0000000000086,1608.0000000000093,,2065.0000000000146
2020.08.07,61.00000000000705,855.9999999999901,1666.9999999999964,,2583.9999999999936
2020.08.07,-33.999999999991815,899.9999999999897,1642.00000000001,,2508.0000000000077
2020.08.07,-173.00000000000182,868.000000000002,1629.9999999999982,,2324.999999999998
2020.08.07,-319.0000000000026,607.0000000000019,1493.000000000011,,1781.0000000000102
2020.08.07,-302.99999999999727,621.9999999999892,1341.9999999999986,,1660.9999999999905
2020.08.07,-219.99999999999886,591.0000000000082,1215.0000000000105,,1586.0000000000198
2020.08.07,-203.00000000000296,763.0000000000026,1178.9999999999968,,1738.9999999999964
2020.08.07,-289.0000000000015,626.9999999999998,1028.9999999999911,,1366.9999999999895
2020.08.07,-352.99999999999443,608.0000000000085,950.0000000000064,,1205.0000000000205
2020.08.07,-338.99999999999864,493.99999999999443,856.0000000000123,,1011.0000000000081
2020.08.07,-308.9999999999975,452.00000000000796,821.000000000005,,964.0000000000155
2020.08.07,-340.999999999994,565.9999999999999,764.9999999999934,,989.9999999999993
2020.08.07,-289.99999999999204,553.0000000000035,812.999999999997,,1076.0000000000086
2020.08.07,-359.99999999999943,524.9999999999977,808.9999999999931,,973.9999999999914
2020.08.07,-429.00000000000205,487.99999999999955,876.0000000000101,,935.0000000000076
2020.08.07,-394.999999999996,530.9999999999926,1011.0000000000064,,1147.000000000003
