date,USDCAD,CHFJPY,NZDCHF,EURGBP,GBPJPY,EURJPY,CADJPY,AUDJPY,NZDJPY,empty,sum
2016.05.11,-1117.9999999999968,-1605.000000000004,-32.999999999994145,-17.000000000000348,-2533.0000000000155,-1959.9999999999936,-1863.99999999999,-1328.9999999999936,-1072.9999999999932,,-11531.999999999982
2016.05.11,-1085.0000000000027,-1600.999999999999,-9.999999999998899,13.00000000000745,-2450.9999999999936,-1951.9999999999982,-1861.9999999999948,-1306.999999999988,-1043.9999999999968,,-11298.999999999964
2016.05.11,-1041.000000000003,-1600.999999999999,-0.999999999995449,14.999999999998348,-2454.0000000000077,-1971.0000000000036,-1855.9999999999945,-1283.9999999999918,-1042.0000000000016,,-11234.999999999998
2016.05.11,-990.000000000002,-1579.9999999999982,33.000000000005244,48.99999999999905,-2330.999999999989,-1912.9999999999968,-1768.0000000000007,-1228.999999999999,-974.9999999999943,,-10703.999999999976
2016.05.11,-1011.9999999999907,-1561.000000000007,79.00000000000685,39.00000000000014,-2354.0000000000136,-1927.0000000000068,-1804.9999999999927,-1228.999999999999,-924.9999999999972,,-10695.0
2016.05.12,-1019.9999999999986,-1587.0000000000032,109.99999999999899,-100.99999999999554,-2341.000000000008,-1939.9999999999977,-1757.9999999999955,-1238.99999999999,-914.999999999992,,-10790.999999999982
2016.05.12,-946.9999999999867,-1611.000000000004,118.00000000000699,16.0000000000049,-2342.999999999989,-1923.0000000000018,-1753.0,-1243.9999999999998,-899.9999999999915,,-10586.999999999962
2016.05.12,-926.0000000000045,-1587.0000000000032,108.00000000000809,52.000000000007596,-2342.999999999989,-1924.0000000000066,-1743.9999999999998,-1230.9999999999945,-909.9999999999966,,-10504.999999999978
2016.05.12,-909.9999999999886,-1594.0000000000082,103.00000000000864,45.000000000006146,-2377.0000000000095,-1941.0000000000025,-1753.9999999999907,-1228.999999999999,-921.999999999997,,-10578.999999999978
2016.05.12,-856.9999999999967,-1540.0000000000064,126.99999999999933,86.0000000000083,-2253.0000000000146,-1903.9999999999964,-1696.9999999999886,-1122.9999999999905,-858.0000000000041,,-10018.999999999989
2016.05.12,-885.9999999999868,-1579.9999999999982,108.00000000000809,96.00000000000719,-2223.000000000013,-1891.0000000000055,-1684.9999999999882,-1055.9999999999973,-843.9999999999941,,-9960.999999999969
2016.05.12,-902.9999999999872,-1535.000000000011,123.00000000000644,101.00000000000664,-2182.9999999999927,-1872.0,-1661.0000000000014,-998.9999999999952,-834.0000000000032,,-9762.999999999978
2016.05.12,-960.9999999999897,-1561.000000000007,-0.999999999995449,75.00000000000284,-2247.000000000014,-1894.0000000000055,-1713.9999999999986,-1125.9999999999905,-998.9999999999952,,-10427.999999999993
2016.05.12,-956.9999999999857,-1704.0000000000077,-13.999999999991797,37.00000000000925,-2498.9999999999955,-2043.0000000000064,-1833.999999999989,-1091.9999999999986,-1103.999999999999,,-11209.999999999964
2016.05.12,-933.9999999999905,-1647.0000000000055,9.999999999998899,52.000000000007596,-2408.0000000000155,-1962.9999999999939,-1771.000000000001,-1050.9999999999877,-1066.0000000000025,,-10777.999999999989
2016.05.12,-906.9999999999911,-1684.0000000000118,92.00000000000318,74.00000000000739,-2413.000000000011,-2003.0,-1783.9999999999918,-867.999999999995,-986.9999999999948,,-10479.999999999985
2016.05.12,-892.9999999999883,-1754.000000000005,109.99999999999899,75.00000000000284,-2467.0000000000127,-2048.000000000002,-1819.9999999999932,-911.9999999999919,-1006.0000000000002,,-10714.99999999999
2016.05.12,-907.9999999999977,-1807.0000000000023,77.00000000000485,80.00000000000229,-2543.0000000000064,-2126.9999999999955,-1870.999999999995,-991.9999999999902,-1090.999999999994,,-11181.999999999975
2016.05.12,-905.9999999999845,-1806.0000000000116,77.00000000000485,73.00000000000084,-2552.9999999999973,-2128.0,-1867.999999999995,-987.9999999999995,-1084.0000000000032,,-11182.999999999985
2016.05.12,-907.9999999999977,-1859.9999999999995,33.000000000005244,51.000000000001044,-2635.9999999999955,-2177.000000000007,-1899.9999999999914,-957.9999999999984,-1146.9999999999914,,-11501.999999999973
2016.05.12,-905.0000000000002,-1963.0000000000082,-24.999999999997247,33.000000000005244,-2838.9999999999986,-2325.0000000000027,-2018.0000000000007,-1140.0000000000005,-1290.9999999999968,,-12472.999999999998
2016.05.12,-953.9999999999882,-2023.0000000000105,-40.99999999999105,55.000000000005045,-2935.0000000000023,-2420.000000000002,-2122.0,-1220.9999999999895,-1349.0000000000036,,-13009.999999999982
2016.05.12,-939.9999999999853,-2007.000000000005,-30.999999999992145,68.00000000000139,-2917.000000000002,-2408.0000000000014,-2114.999999999995,-1207.9999999999984,-1346.999999999994,,-12904.999999999973
2016.05.12,-940.9999999999918,-2091.9999999999986,-23.999999999990695,39.00000000000014,-3075.9999999999936,-2486.000000000004,-2164.0000000000014,-1196.9999999999886,-1356.9999999999993,,-13297.999999999969
2016.05.12,-927.9999999999955,-2040.0000000000064,-10.999999999994348,46.00000000000159,-2931.000000000012,-2429.000000000002,-2097.999999999999,-1112.9999999999995,-1298.0000000000018,,-12802.00000000001
2016.05.12,-856.9999999999967,-1972.0000000000084,1.0000000000065512,78.00000000000028,-2832.999999999998,-2344.999999999999,-2048.9999999999923,-1030.0000000000011,-1260.9999999999957,,-12267.999999999985
2016.05.12,-892.0000000000039,-2194.0000000000027,7.0000000000014495,37.00000000000925,-2883.00000000001,-2343.999999999994,-2113.99999999999,-1090.999999999994,-1370.999999999995,,-12844.999999999978
2016.05.12,-990.000000000002,-2143.000000000001,-7.9999999999968985,-20.999999999993246,-2943.999999999988,-2292.000000000002,-2161.999999999992,-1140.0000000000005,-1361.000000000004,,-13060.999999999978
2016.05.12,-1122.0000000000007,-2244.0,34.000000000000696,-29.000000000001247,-3025.0000000000055,-2341.9999999999986,-2244.0,-1206.9999999999936,-1368.9999999999998,,-13548.0
2016.05.12,-1187.0000000000048,-2433.000000000007,102.00000000000209,-51.99999999999649,-3073.0000000000073,-2384.0000000000005,-2325.9999999999936,-1287.9999999999968,-1400.9999999999964,,-14042.0
2016.05.12,-1092.000000000004,-2611.000000000004,136.00000000000279,-107.99999999999699,-3514.00000000001,-2641.999999999996,-2443.999999999988,-1400.9999999999964,-1509.0000000000005,,-15184.999999999993
2016.05.12,-1122.9999999999852,-2572.0000000000027,143.9999999999997,-123.99999999999079,-3566.0000000000027,-2635.000000000005,-2461.999999999989,-1402.000000000001,-1480.000000000004,,-15219.999999999982
2016.05.12,-1113.9999999999927,-2448.0000000000073,85.00000000000173,-266.999999999995,-3645.00000000001,-2486.000000000004,-2441.999999999993,-1332.9999999999984,-1474.9999999999943,,-15124.999999999993
2016.05.12,-1090.9999999999975,-2456.000000000003,85.00000000000173,-462.9999999999912,-3948.0000000000073,-2504.000000000005,-2434.999999999988,-1332.9999999999984,-1468.0000000000036,,-15612.999999999995
2016.05.12,-1153.000000000004,-2447.0000000000027,129.00000000000134,-323.99999999999096,-3790.999999999997,-2507.9999999999955,-2561.9999999999977,-1353.999999999999,-1414.0000000000014,,-15423.999999999987
2016.05.12,-1485.000000000003,-2472.999999999999,152.00000000000767,-251.99999999999667,-3687.000000000012,-2563.0000000000023,-2790.999999999997,-1355.9999999999945,-1424.9999999999973,,-15879.999999999993
2016.05.12,-1499.000000000006,-2564.0000000000073,138.00000000000477,-308.9999999999926,-3759.999999999991,-2515.0000000000005,-2713.9999999999986,-1397.9999999999961,-1475.999999999999,,-16096.999999999985
2016.05.12,-1724.9999999999989,-2637.0000000000005,25.00000000000835,-573.0000000000013,-4143.000000000001,-2525.9999999999964,-2811.9999999999977,-1588.9999999999986,-1640.0000000000005,,-17619.999999999985
2016.05.12,-1611.9999999999911,-2557.0000000000023,46.00000000000159,-539.0000000000006,-4115.000000000009,-2390.0000000000005,-2693.999999999988,-1535.9999999999873,-1560.9999999999927,,-16957.99999999997
2016.05.12,-1495.0000000000018,-2472.999999999999,151.00000000000114,-474.9999999999921,-3804.000000000002,-2266.0000000000055,-2472.999999999999,-1274.9999999999914,-1405.9999999999918,,-15515.999999999982
2016.05.12,-1417.0000000000016,-2399.000000000001,155.00000000000514,-423.9999999999911,-3522.9999999999964,-2146.000000000001,-2289.999999999992,-1146.9999999999914,-1320.999999999998,,-14511.999999999967
2016.05.12,-1333.9999999999907,-2314.0000000000073,151.00000000000114,-417.99999999999613,-3348.000000000013,-1986.000000000004,-2226.9999999999895,-1072.9999999999932,-1265.0000000000005,,-13813.999999999993
2016.05.12,-1151.9999999999975,-2158.0000000000014,152.00000000000767,-371.99999999999454,-3112.9999999999995,-1897.9999999999961,-2093.999999999994,-944.9999999999932,-1164.0000000000014,,-12743.99999999997
2016.05.12,-1055.000000000006,-2186.0000000000073,256.0000000000007,-319.99999999999807,-3025.0000000000055,-1884.0000000000005,-2175.9999999999877,-896.0000000000008,-1129.9999999999955,,-12416.0
2016.05.12,-1190.0000000000023,-2316.0000000000027,229.00000000000142,-329.00000000000153,-3260.9999999999955,-2070.999999999998,-2305.9999999999973,-1050.9999999999877,-1250.0,,-13544.999999999984
2016.05.12,-1184.9999999999916,-2340.0000000000036,225.00000000000853,-317.0000000000006,-3302.9999999999973,-2090.0000000000036,-2312.999999999988,-1066.9999999999932,-1268.0000000000007,,-13657.99999999997
2016.05.12,-1150.999999999991,-2284.000000000006,206.00000000000617,-301.9999999999912,-3180.000000000007,-2066.999999999993,-2356.999999999999,-1084.9999999999936,-1237.9999999999995,,-13457.999999999975
2016.05.12,-1296.9999999999925,-2350.0000000000086,163.00000000000205,-305.99999999999517,-3322.0000000000027,-2132.9999999999955,-2485.99999999999,-1195.999999999998,-1352.9999999999945,,-14279.999999999975
2016.05.12,-1268.0000000000025,-2387.0000000000005,98.0000000000092,-329.00000000000153,-3413.000000000011,-2177.9999999999973,-2507.9999999999955,-1239.999999999995,-1396.000000000001,,-14620.999999999996
2016.05.12,-1219.9999999999989,-2313.0000000000023,113.00000000000753,-339.0000000000004,-3364.0000000000045,-2129.000000000005,-2456.9999999999936,-1223.9999999999895,-1372.9999999999905,,-14305.999999999976
2016.05.12,-1151.9999999999975,-2255.0000000000095,129.00000000000134,-330.9999999999924,-3288.000000000011,-2082.999999999998,-2378.0,-1143.0000000000007,-1305.9999999999973,,-13807.000000000004
2016.05.12,-1117.9999999999968,-2216.9999999999986,124.00000000000189,-337.99999999999386,-3272.9999999999964,-2063.0000000000023,-2363.99999999999,-1128.0,-1296.999999999997,,-13673.99999999997
2016.05.12,-1070.9999999999998,-2201.999999999998,136.00000000000279,-322.9999999999955,-3235.99999999999,-2064.9999999999977,-2292.9999999999923,-1094.9999999999989,-1289.999999999992,,-13438.999999999962
2016.05.13,-1075.9999999999882,-2285.000000000011,125.00000000000844,-827.9999999999955,-3290.999999999997,-2084.000000000003,-2286.0000000000014,-1080.9999999999889,-1328.9999999999936,,-14134.99999999997
2016.05.13,-1063.9999999999982,-2258.00000000001,121.99999999999989,-309.99999999999915,-3206.9999999999936,-2073.999999999998,-2295.000000000002,-1075.9999999999934,-1328.9999999999936,,-13490.999999999989
2016.05.13,-1039.9999999999966,-2215.0000000000036,150.00000000000568,-307.0000000000017,-3223.000000000013,-2049.9999999999973,-2274.000000000001,-1076.9999999999982,-1274.000000000001,,-13310.000000000007
2016.05.13,-1032.999999999995,-2216.000000000008,73.00000000000084,-301.9999999999912,-3182.9999999999927,-2037.0000000000061,-2274.9999999999914,-1064.9999999999977,-1346.999999999994,,-13384.999999999976
2016.05.13,-1083.9999999999961,-2185.0000000000023,45.000000000006146,-304.9999999999997,-3153.9999999999964,-2019.0000000000055,-2254.9999999999955,-1031.9999999999964,-1375.9999999999905,,-13364.999999999976
2016.05.13,-1041.9999999999873,-2258.00000000001,73.00000000000084,-295.99999999999625,-3283.999999999992,-2115.9999999999995,-2326.999999999998,-1060.9999999999927,-1331.0000000000032,,-13641.999999999978
2016.05.13,-1034.999999999986,-2256.0,102.00000000000209,-297.9999999999983,-3280.000000000001,-2112.9999999999995,-2325.9999999999936,-1058.9999999999975,-1328.9999999999936,,-13593.999999999967
2016.05.13,-1007.9999999999867,-2109.000000000009,143.9999999999997,-287.9999999999994,-3112.9999999999995,-1980.000000000004,-2213.9999999999986,-940.9999999999883,-1167.0000000000016,,-12675.999999999989
2016.05.13,-971.9999999999951,-2031.000000000006,157.00000000000713,-290.00000000000136,-2937.000000000012,-1865.9999999999995,-2096.999999999994,-820.999999999998,-1114.999999999995,,-11971.999999999995
2016.05.13,-872.9999999999905,-2030.0000000000011,237.00000000000944,-256.99999999999613,-2862.9999999999995,-1858.000000000004,-2049.9999999999973,-765.0000000000006,-1054.000000000002,,-11512.99999999998
2016.05.13,-872.0000000000061,-1997.0,263.0000000000021,-235.99999999999176,-2814.9999999999977,-1822.0000000000027,-2018.9999999999914,-714.9999999999892,-995.9999999999951,,-11208.99999999997
2016.05.13,-905.0000000000002,-1966.9999999999986,262.00000000000665,-254.99999999999412,-2768.000000000001,-1787.9999999999968,-2030.0000000000011,-677.9999999999973,-987.9999999999995,,-11116.999999999982
2016.05.13,-946.0000000000024,-1931.0000000000116,256.0000000000007,-254.99999999999412,-2733.000000000004,-1747.0,-2016.999999999996,-695.999999999998,-968.9999999999941,,-11038.0
2016.05.13,-946.9999999999867,-1957.9999999999984,235.00000000000742,-249.99999999999466,-2812.999999999988,-1819.9999999999932,-2060.9999999999927,-780.0000000000011,-1007.9999999999956,,-11401.999999999944
2016.05.13,-985.999999999998,-1903.000000000006,239.0000000000003,-290.9999999999968,-2754.9999999999955,-1748.9999999999952,-2013.999999999996,-713.9999999999986,-965.0000000000034,,-11137.999999999989
2016.05.13,-988.9999999999955,-1927.0000000000068,264.0000000000087,-281.99999999999335,-2834.000000000003,-1774.000000000001,-2055.9999999999973,-667.9999999999922,-959.0000000000032,,-11224.999999999985
2016.05.13,-980.0000000000031,-1929.000000000002,213.00000000000762,-288.9999999999948,-2846.0000000000036,-1783.0000000000014,-2061.9999999999977,-704.9999999999983,-1000.9999999999906,,-11381.999999999985
2016.05.13,-995.9999999999969,-1910.000000000011,170.00000000000347,-269.9999999999925,-2802.9999999999973,-1787.0000000000061,-2074.9999999999886,-725.9999999999991,-1049.9999999999973,,-11446.999999999985
2016.05.13,-973.999999999986,-1841.0000000000082,146.00000000000168,-342.9999999999933,-2718.999999999994,-1685.0000000000023,-2003.9999999999907,-617.999999999995,-1012.0000000000005,,-11049.999999999967
2016.05.13,-780.9999999999873,-1566.0000000000025,126.0000000000039,-339.0000000000004,-2271.000000000015,-1278.000000000006,-1781.9999999999964,-422.9999999999876,-825.0000000000028,,-9138.999999999995
2016.05.13,-719.9999999999873,-1585.000000000008,143.00000000000423,-356.9999999999962,-2283.0000000000155,-1256.0000000000002,-1805.9999999999973,-396.0000000000008,-789.0000000000015,,-9049.000000000004
2016.05.13,-953.0000000000039,-1694.0000000000027,87.99999999999919,-351.0000000000013,-2491.99999999999,-1409.9999999999966,-2033.0000000000014,-643.9999999999912,-986.0000000000042,,-10474.99999999999
2016.05.13,-903.9999999999937,-1789.0000000000014,94.00000000000519,-370.9999999999991,-2540.999999999997,-1418.0000000000064,-1997.9999999999905,-608.9999999999947,-980.000000000004,,-10515.99999999998
2016.05.13,-859.9999999999941,-1908.0000000000014,187.00000000000384,-337.99999999999386,-2489.0000000000045,-1451.9999999999982,-1911.0000000000014,-567.9999999999978,-962.9999999999939,,-10301.999999999982
2016.05.13,-919.0000000000032,-1921.0000000000064,276.00000000000955,-300.99999999999574,-2383.00000000001,-1454.9999999999982,-1984.9999999999995,-525.9999999999962,-926.0000000000019,,-10140.000000000002
2016.05.13,-917.9999999999966,-1890.0000000000005,235.00000000000742,-317.9999999999961,-2521.9999999999914,-1495.0000000000045,-2024.000000000001,-500.0,-924.9999999999972,,-10356.999999999978
2016.05.13,-784.9999999999912,-1909.000000000006,216.0000000000051,-339.0000000000004,-2640.0000000000146,-1563.999999999993,-1958.999999999989,-515.9999999999911,-974.0000000000038,,-10469.999999999984
2016.05.13,-804.9999999999891,-1933.0000000000068,216.0000000000051,-342.9999999999933,-2664.0000000000155,-1563.999999999993,-1997.0,-551.9999999999925,-989.0000000000043,,-10630.999999999989
2016.05.13,-868.000000000002,-2060.0000000000023,240.00000000000688,-334.00000000000097,-2729.99999999999,-1641.999999999996,-2051.9999999999927,-649.0000000000009,-1045.9999999999923,,-11140.99999999997
2016.05.13,-879.9999999999919,-2096.0000000000036,291.0000000000079,-322.9999999999955,-2689.9999999999977,-1656.9999999999964,-2042.0000000000016,-623.9999999999952,-1003.0000000000001,,-11023.999999999973
2016.05.13,-768.9999999999975,-2029.0000000000105,248.00000000000378,-310.9999999999946,-2623.9999999999955,-1605.000000000004,-1920.9999999999923,-592.9999999999893,-1003.9999999999907,,-10607.99999999997
2016.05.13,-675.0000000000034,-2162.0000000000064,192.00000000000327,-379.9999999999915,-3033.999999999992,-1802.9999999999973,-2277.000000000001,-927.9999999999973,-1153.9999999999964,,-12220.999999999982
2016.05.13,-634.9999999999856,-1981.9999999999993,252.0000000000078,-313.99999999999204,-2659.9999999999964,-1625.0,-2037.9999999999968,-643.9999999999912,-950.9999999999934,,-10596.999999999945
2016.05.13,-577.0000000000052,-1926.0000000000018,256.0000000000007,-359.99999999999363,-2739.0000000000045,-1603.999999999999,-2045.0000000000018,-691.9999999999931,-908.9999999999918,,-10595.999999999989
2016.05.13,-225.99999999999287,-1999.0000000000095,273.000000000001,-381.99999999999346,-2877.0000000000095,-1712.9999999999939,-2070.999999999998,-762.0000000000005,-987.9999999999995,,-10744.999999999996
2016.05.13,-109.00000000000354,-1722.999999999999,243.99999999999977,-312.9999999999966,-2328.0000000000027,-1367.999999999995,-1693.9999999999884,-552.9999999999973,-828.9999999999935,,-8672.999999999975
2016.05.13,-139.00000000000023,-1778.000000000006,165.00000000000404,-429.99999999999704,-2522.9999999999964,-1341.9999999999986,-1799.9999999999973,-689.9999999999977,-974.0000000000038,,-9510.999999999993
2016.05.13,-89.00000000000574,-1761.00000000001,151.00000000000114,-437.999999999994,-2513.0000000000055,-1316.0000000000025,-1763.999999999996,-667.9999999999922,-954.9999999999983,,-9353.000000000004
2016.05.13,-106.00000000000608,-1769.0000000000055,147.00000000000824,-444.9999999999954,-2509.999999999991,-1281.000000000006,-1697.9999999999932,-579.9999999999983,-917.9999999999922,,-9159.999999999978
2016.05.13,-140.99999999999113,-1585.000000000008,98.0000000000092,-445.99999999999085,-2312.000000000012,-1146.000000000001,-1665.9999999999968,-533.9999999999918,-849.9999999999943,,-8581.999999999976
2016.05.13,-207.99999999998596,-1552.0000000000068,102.00000000000209,-436.9999999999985,-2293.0000000000064,-1120.0000000000045,-1681.999999999988,-512.999999999991,-858.0000000000041,,-8560.999999999984
2016.05.13,-109.00000000000354,-1332.0000000000077,121.00000000000443,-402.9999999999978,-1975.999999999999,-918.9999999999969,-1451.9999999999982,-366.9999999999902,-721.9999999999942,,-7158.999999999984
2016.05.13,-87.99999999999919,-1287.0000000000061,167.00000000000603,-381.99999999999346,-1787.0000000000061,-828.9999999999935,-1376.9999999999955,-231.99999999999932,-643.0000000000007,,-6457.999999999987
2016.05.13,-75.99999999998718,-1293.0000000000064,201.00000000000674,-334.00000000000097,-1747.000000000014,-855.9999999999945,-1319.9999999999932,-229.99999999998977,-569.9999999999932,,-6224.999999999973
2016.05.13,-156.00000000000057,-1341.0000000000082,253.0000000000032,-334.9999999999964,-1806.0000000000116,-896.0000000000008,-1363.99999999999,-223.99999999998954,-564.9999999999977,,-6433.999999999993
2016.05.13,-150.99999999999002,-1384.0000000000005,262.00000000000665,-317.0000000000006,-1836.999999999989,-962.9999999999939,-1376.9999999999955,-222.99999999999898,-566.9999999999931,,-6556.9999999999545
2016.05.13,-109.00000000000354,-1331.0000000000032,306.00000000000625,-340.9999999999913,-1772.9999999999961,-909.9999999999966,-1375.0,-198.99999999999807,-524.0000000000009,,-6255.999999999984
2016.05.13,-174.99999999999181,-1291.000000000011,299.00000000000483,-361.0000000000002,-1723.0000000000132,-855.000000000004,-1378.0,-188.99999999999295,-518.9999999999912,,-6191.999999999999
