date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,GBPJPY,GBPCAD,EURCAD,EURAUD,EURNZD,NZDCAD,AUDNZD,empty,sum
2020.02.11,52.99999999999194,-299.00000000000483,312.00000000000114,-167.9999999999904,190.99999999999673,154.0000000000097,-329.99999999998585,-91.99999999999875,3.0000000000085514,248.00000000000378,-451.0000000000218,558.9999999999984,214.99999999998744,894.9999999999792,-62.000000000006494,90.99999999999665,644.0000000000001,,1962.9999999999654
2020.02.11,58.99999999999794,-300.99999999999574,318.00000000001825,-175.99999999999838,134.99999999999625,155.00000000000514,-330.9999999999924,-78.99999999999352,0.0,209.00000000000364,-442.0000000000073,530.0000000000082,208.99999999999253,777.9999999999898,-59.99999999999339,90.99999999999665,628.0000000000064,,1723.000000000034
2020.02.11,68.99999999999685,-286.00000000000847,311.0000000000168,-143.99999999998857,184.00000000000637,204.00000000000418,-326.0000000000041,-104.99999999998977,24.000000000001798,236.99999999999832,-489.0000000000043,512.0000000000014,240.9999999999801,889.9999999999908,78.00000000000028,175.00000000000293,728.0000000000175,,2303.000000000022
2020.02.11,93.99999999999409,-348.9999999999993,272.00000000000557,-136.99999999998712,258.0000000000027,117.00000000000044,-282.9999999999888,-120.99999999999511,54.00000000000959,345.0000000000064,-594.9999999999989,513.0000000000078,235.99999999999176,1046.999999999998,-83.9999999999952,104.99999999999955,805.0000000000113,,2277.0000000000628
2020.02.11,100.99999999999554,-343.00000000000443,272.00000000000557,-85.00000000000173,323.0000000000066,145.00000000000622,-251.00000000000122,-107.99999999998988,85.00000000000173,409.0000000000038,-576.9999999999982,492.0000000000035,256.99999999999613,1147.9999999999934,-15.999999999993797,136.99999999999824,803.0000000000203,,2792.000000000042
2020.02.11,109.99999999999899,-299.00000000000483,273.0000000000121,-92.99999999998754,295.99999999999625,157.00000000000713,-229.99999999999687,-120.99999999999511,91.00000000000774,387.000000000004,-594.0000000000225,459.0000000000094,249.99999999999466,1092.9999999999884,9.000000000014552,149.99999999999457,822.0000000000116,,2760.0000000000327
2020.02.11,129.9999999999968,-326.9999999999884,263.00000000001324,-55.000000000005045,346.9999999999973,127.00000000001043,-202.9999999999976,-137.00000000000045,121.99999999999989,452.00000000000796,-633.0000000000098,443.99999999999994,270.99999999999903,1189.99999999998,-60.99999999999994,131.00000000000333,859.0000000000098,,2920.0000000000164
2020.02.11,129.9999999999968,-323.99999999999096,257.0000000000183,-48.000000000003595,373.00000000000114,100.00000000000009,-200.00000000000017,-98.99999999998954,134.0000000000008,486.00000000000864,-594.0000000000225,446.9999999999974,277.9999999999783,1262.9999999999918,-117.99999999999588,97.00000000000264,853.0000000000149,,3035.000000000008
2020.02.11,129.9999999999968,-336.00000000000296,253.00000000001432,-21.999999999988695,368.9999999999971,115.00000000000954,-195.9999999999962,-90.00000000000341,153.00000000000313,473.0000000000012,-600.9999999999991,415.99999999999415,280.9999999999979,1225.9999999999939,-117.99999999999588,136.00000000000279,858.0000000000032,,3047.0000000000277
2020.02.11,143.9999999999997,-310.0000000000103,286.00000000000847,-31.999999999987594,383.0,119.00000000000244,-212.99999999999653,-88.99999999999864,155.00000000000514,500.00000000000045,-591.0000000000082,392.9999999999989,324.9999999999975,1321.9999999999789,-95.00000000000064,141.00000000000225,887.9999999999999,,3325.999999999992
2020.02.11,148.99999999999915,-282.0000000000045,304.00000000001535,-31.000000000003247,378.999999999996,131.00000000000333,-225.99999999999287,-90.99999999999397,157.00000000000713,497.99999999999847,-563.0000000000166,348.9999999999993,338.99999999997823,1322.9999999999852,-134.99999999999625,158.99999999999804,908.0000000000199,,3367.9999999999927
2020.02.11,146.00000000000168,-303.0000000000088,298.00000000002046,-34.000000000000696,409.0000000000038,82.00000000000429,-235.99999999999176,-112.99999999999955,151.00000000000114,526.0000000000042,-610.0000000000136,340.9999999999913,384.9999999999909,1434.9999999999864,-215.99999999999397,124.00000000000189,884.0000000000181,,3269.000000000016
2020.02.11,149.99999999999457,-303.0000000000088,296.0000000000074,22.0000000000109,416.00000000000523,82.99999999999974,-204.00000000000418,-114.99999999999488,198.00000000000927,543.0000000000045,-617.0000000000186,314.99999999999864,404.9999999999887,1420.9999999999834,-219.99999999999798,121.00000000000443,883.0000000000116,,3393.9999999999936
2020.02.11,168.00000000000148,-293.0000000000099,302.0000000000023,35.999999999991594,478.0000000000006,47.00000000000814,-217.0000000000005,-105.99999999999454,217.0000000000005,611.000000000006,-626.0000000000048,272.00000000000557,414.9999999999876,1549.0000000000005,-356.00000000000074,75.00000000000284,910.0000000000108,,3482.0000000000073
2020.02.11,168.00000000000148,-310.9999999999946,312.00000000000114,53.999999999998494,478.9999999999961,63.00000000000195,-211.00000000000563,-115.99999999999966,204.99999999999963,601.000000000007,-647.0000000000198,303.9999999999932,439.99999999999596,1583.9999999999854,-326.0000000000041,109.00000000000354,916.0000000000057,,3623.9999999999663
2020.02.11,135.99999999999167,-303.9999999999932,308.0000000000194,21.00000000000435,424.00000000000216,75.00000000000284,-282.0000000000045,-117.999999999995,182.00000000000438,536.0000000000032,-610.0000000000136,106.00000000000608,426.9999999999996,1511.99999999998,-251.99999999998556,114.99999999999844,922.0000000000006,,3198.000000000021
2020.02.11,85.99999999999719,-242.00000000000887,281.0000000000201,66.99999999999484,409.0000000000038,96.00000000000719,-270.99999999999903,-188.99999999999295,175.00000000000293,480.99999999999807,-526.0000000000105,93.99999999999409,424.99999999998647,1363.9999999999875,-234.00000000000088,175.99999999999838,895.0000000000014,,3086.9999999999795
2020.02.11,90.0000000000012,-262.00000000000665,271.0000000000212,31.000000000003247,392.9999999999989,131.00000000000333,-295.0000000000008,-192.99999999999784,168.00000000000148,489.0000000000061,-621.0000000000093,69.9999999999923,419.9999999999982,1346.999999999987,-141.99999999999767,199.00000000000472,923.0000000000072,,3019.0000000000127
2020.02.11,51.000000000001044,-221.00000000000452,306.00000000000625,63.99999999999739,406.00000000000637,82.99999999999974,-339.0000000000004,-209.99999999999375,133.00000000000534,462.0000000000068,-531.0000000000059,82.00000000000429,463.9999999999977,1412.9999999999975,-252.99999999999213,146.99999999999713,868.000000000002,,2925.0000000000255
2020.02.11,-28.000000000005798,-479.0000000000072,277.00000000001614,32.999999999994145,375.0000000000031,78.00000000000028,-394.9999999999898,-280.9999999999917,78.00000000000028,380.999999999998,-781.0000000000059,113.99999999999189,389.99999999997925,1275.9999999999882,-234.00000000000088,126.99999999999933,788.0000000000109,,1718.9999999999802
2020.02.11,36.999999999998145,-557.0000000000075,267.0000000000172,14.000000000002899,384.00000000000654,55.000000000005045,-331.999999999999,-230.99999999999454,93.00000000000975,439.0000000000005,-877.0000000000095,415.99999999999415,384.9999999999909,1296.9999999999925,-251.00000000000122,102.00000000000209,799.0000000000164,,2040.0000000000243
2020.02.11,12.000000000000899,-530.0000000000082,257.0000000000183,21.00000000000435,370.9999999999991,87.00000000000374,-341.99999999999784,-218.9999999999941,87.00000000000374,397.99999999999835,-811.000000000007,476.0000000000098,350.9999999999902,1231.9999999999886,-194.99999999998963,134.99999999999625,801.0000000000073,,2131.000000000024
2020.02.11,3.999999999992898,-439.99999999999596,229.00000000001253,28.000000000005798,367.0000000000062,70.0000000000034,-323.0000000000066,-245.9999999999951,73.00000000000084,396.00000000000745,-725.0000000000227,357.00000000000733,327.99999999999494,1210.0,-177.00000000000495,116.00000000000499,792.0000000000149,,2059.000000000026
2020.02.11,29.999999999996696,-402.9999999999978,218.00000000000708,63.000000000013046,385.99999999999744,80.00000000000229,-268.0000000000016,-215.99999999999397,121.00000000000443,423.0000000000067,-692.0000000000073,293.0000000000099,334.9999999999964,1224.9999999999873,-136.99999999998712,136.99999999999824,816.0000000000167,,2411.0000000000487
2020.02.11,74.99999999999174,-443.99999999999994,247.00000000001944,66.00000000001049,392.9999999999989,75.00000000000284,-245.99999999999068,-140.99999999999113,161.00000000000003,452.00000000000796,-704.0000000000077,381.0000000000091,371.99999999999454,1264.9999999999827,-198.99999999999363,151.9999999999966,827.0,,2732.000000000031
2020.02.11,86.99999999999264,-502.00000000000244,275.000000000003,66.99999999999484,370.9999999999991,80.00000000000229,-253.99999999999866,-125.99999999999056,167.00000000000603,453.99999999999886,-758.0000000000098,317.9999999999961,421.99999999998903,1278.9999999999857,-191.99999999999218,146.99999999999713,830.0000000000196,,2664.9999999999905
2020.02.11,56.99999999999594,-502.00000000000244,263.00000000001324,78.00000000000028,394.00000000000546,73.00000000000084,-275.9999999999874,-138.9999999999958,157.00000000000713,463.0000000000023,-753.0000000000143,441.0000000000025,438.9999999999894,1332.999999999984,-234.00000000000088,153.99999999999858,817.000000000001,,2765.0
2020.02.11,131.99999999999878,-520.9999999999936,327.00000000001063,-53.999999999998494,346.0000000000019,97.00000000000264,-309.99999999998806,-73.99999999999807,173.00000000000094,487.0000000000041,-755.0000000000239,483.0000000000112,483.99999999999557,1398.9999999999948,-313.99999999999204,131.00000000000333,815.0000000000101,,2846.0000000000396
2020.02.11,124.99999999999733,-548.9999999999995,385.00000000001313,-119.99999999998678,322.00000000000006,55.000000000005045,-346.0000000000019,-3.9999999999906777,135.00000000000733,470.9999999999992,-713.0000000000223,652.0000000000082,439.99999999999596,1410.0000000000002,-438.00000000000506,65.99999999999939,782.000000000016,,2673.000000000036
2020.02.11,95.99999999999609,-736.0000000000033,250.00000000001688,5.999999999994898,417.0000000000007,-40.99999999999105,-270.99999999999903,-63.00000000000239,167.00000000000603,553.999999999999,-961.0000000000127,631.0000000000038,411.99999999999017,1496.9999999999927,-478.0000000000006,-2.000000000002,798.0000000000098,,2275.999999999999
2020.02.11,17.999999999995797,-812.999999999997,195.00000000001182,34.000000000000696,521.0000000000048,-86.99999999999264,-292.9999999999877,-118.99999999999977,107.00000000000153,555.0000000000055,-1062.0000000000118,792.9999999999993,346.9999999999862,1573.9999999999866,-539.0000000000006,-31.999999999998696,821.000000000005,,2020.000000000009
2020.02.11,35.999999999991594,-798.0000000000098,177.00000000000495,127.00000000001043,592.9999999999991,-179.99999999999127,-238.99999999998923,-224.99999999999432,182.99999999999983,655.0000000000056,-1121.0000000000093,682.0000000000048,402.9999999999978,1735.999999999982,-739.0000000000008,-112.000000000001,824.0000000000025,,2002.000000000003
2020.02.11,17.999999999995797,-693.0000000000102,213.00000000001873,130.0000000000079,529.0000000000017,-101.99999999999099,-304.9999999999997,-266.9999999999959,152.00000000000767,565.0000000000044,-1060.0000000000023,539.0000000000006,434.9999999999854,1625.999999999994,-607.9999999999864,-48.99999999999905,796.0000000000189,,1919.0000000000505
2020.02.11,-48.99999999999905,-638.0000000000052,208.00000000000819,107.99999999999699,502.9999999999979,-72.99999999998974,-331.999999999999,-301.9999999999925,102.00000000000209,509.00000000000387,-1004.0000000000191,473.0000000000123,394.9999999999898,1514.9999999999998,-563.0000000000024,-12.999999999996348,785.0000000000134,,1624.000000000021
2020.02.11,-101.00000000000664,-614.0000000000034,186.0000000000195,-7.0000000000014495,422.00000000000017,-40.99999999999105,-411.0000000000058,-287.9999999999967,1.0000000000065512,400.00000000000034,-875.0,625.9999999999932,282.9999999999888,1346.999999999987,-431.0000000000036,-17.999999999995797,752.0000000000193,,1231.0000000000107
