date,USDCHF,EURUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURGBP,empty,sum
2015.04.02,36.999999999998145,-659.0000000000095,-358.9999999999982,-1917.9999999999975,-909.0000000000042,702.0000000000026,-101.00000000000664,,-3207.0000000000155
2015.04.02,94.00000000000519,-623.000000000018,-364.9999999999931,-1854.9999999999955,-846.9999999999977,575.0000000000144,-152.00000000000767,,-3172.9999999999923
2015.04.02,111.00000000000554,-577.0000000000052,-394.00000000000546,-1849.9999999999961,-844.0000000000003,804.0000000000047,-58.000000000002494,,-2807.9999999999995
2015.04.02,-177.00000000000495,-830.0000000000196,-485.0000000000021,-2002.9999999999993,-1014.0000000000038,707.0000000000132,-43.00000000000415,,-3845.000000000021
2015.04.02,166.99999999999494,-373.00000000000114,-96.99999999999153,-1785.9999999999986,-795.0000000000013,964.0000000000093,144.99999999999514,,-1774.9999999999932
2015.04.02,292.00000000000335,-230.00000000001907,1.0000000000065512,-1671.0000000000002,-705.0000000000001,960.0000000000053,187.9999999999993,,-1165.0000000000048
2015.04.02,229.00000000000142,-180.0000000000024,242.00000000000887,-1558.9999999999993,-564.9999999999933,937.00000000001,227.99999999999488,,-667.9999999999797
2015.04.02,187.9999999999993,-141.00000000001333,269.00000000000813,-1576.999999999995,-619.9999999999983,884.0000000000181,247.99999999999267,,-748.9999999999884
2015.04.02,368.9999999999971,-117.00000000001154,119.00000000000244,-1693.0,-705.0000000000001,954.0000000000103,159.9999999999935,,-913.0000000000083
2015.04.02,312.9999999999966,-198.00000000000927,41.000000000002146,-1728.9999999999916,-734.9999999999968,946.0000000000024,148.99999999999915,,-1212.9999999999977
2015.04.02,304.00000000000426,-147.00000000000824,165.9999999999995,-1727.9999999999961,-722.0000000000005,682.0000000000048,103.99999999999298,,-1341.0000000000032
2015.04.02,214.99999999999852,-65.00000000000395,218.00000000000708,-1619.9999999999993,-692.9999999999992,619.9999999999983,107.99999999999699,,-1217.0000000000016
2015.04.02,146.99999999999713,-73.00000000001194,127.99999999999478,-1608.9999999999939,-690.9999999999972,596.0000000000188,184.99999999999073,,-1317.0000000000016
2015.04.02,224.9999999999974,-39.00000000001125,36.999999999998145,-1614.9999999999998,-690.9999999999972,744.0000000000114,213.99999999999199,,-1125.0000000000093
2015.04.02,297.9999999999983,27.999999999983594,215.99999999999397,-1560.9999999999902,-597.9999999999985,853.9999999999992,240.99999999999122,,-522.0000000000223
2015.04.02,241.00000000000233,7.999999999985796,303.0000000000088,-1565.9999999999895,-536.9999999999986,897.0000000000144,293.99999999999426,,-359.99999999998266
2015.04.02,177.00000000000495,-20.000000000020002,347.9999999999928,-1577.9999999999905,-634.9999999999967,835.000000000008,295.0000000000008,,-578.0000000000008
2015.04.02,205.99999999999508,-54.0000000000207,344.99999999999534,-1598.9999999999948,-595.9999999999966,845.0000000000068,264.999999999993,,-588.0000000000218
2015.04.02,183.99999999999528,-75.00000000000284,395.99999999999636,-1577.9999999999905,-605.9999999999955,863.0000000000138,270.99999999999903,,-544.9999999999843
2015.04.02,185.00000000000182,-77.00000000001594,400.00000000000034,-1534.9999999999975,-539.999999999996,775.9999999999989,254.99999999999412,,-536.0000000000143
2015.04.03,182.99999999999983,-51.000000000001044,428.9999999999905,-1521.99999999999,-468.9999999999972,736.0000000000033,229.99999999999687,,-463.9999999999978
2015.04.03,207.00000000000162,-59.000000000009045,421.0000000000047,-1519.999999999999,-451.0000000000014,701.0000000000183,198.99999999999363,,-501.99999999999125
2015.04.03,158.99999999999804,-124.00000000001299,397.0000000000029,-1506.9999999999916,-490.999999999997,695.0000000000011,185.99999999999727,,-685.0000000000023
2015.04.03,175.00000000000293,-100.0000000000112,428.00000000000614,-1499.9999999999902,-466.9999999999952,700.0000000000117,188.9999999999947,,-574.9999999999814
2015.04.03,119.99999999999788,-160.00000000000458,415.99999999999415,-1576.999999999995,-485.99999999999756,690.0000000000128,187.9999999999993,,-808.9999999999928
2015.04.03,148.99999999999915,-154.0000000000097,438.9999999999894,-1539.9999999999968,-471.99999999999466,720.0000000000095,188.9999999999947,,-669.0000000000084
2015.04.03,112.000000000001,-209.00000000001472,378.999999999996,-1576.999999999995,-522.9999999999957,677.0000000000165,151.9999999999966,,-988.9999999999952
2015.04.03,119.99999999999788,-197.00000000000273,380.00000000000256,-1579.9999999999925,-553.999999999999,663.0000000000135,140.99999999999113,,-1026.9999999999889
2015.04.03,168.99999999999693,-164.00000000000858,411.99999999999017,-1623.999999999992,-554.9999999999944,693.0000000000102,151.00000000000114,,-917.9999999999968
2015.04.03,78.99999999999574,-184.00000000000637,404.9999999999887,-1619.9999999999993,-558.000000000003,600.0000000000006,156.00000000000057,,-1122.0000000000232
2015.04.03,156.00000000000057,-165.00000000001512,425.99999999999307,-1544.9999999999964,-487.99999999999955,690.0000000000128,173.00000000000094,,-753.0000000000035
2015.04.03,114.99999999999844,-191.00000000000784,429.99999999999704,-1460.99999999999,-509.00000000000387,649.0000000000107,166.99999999999494,,-800.0000000000005
2015.04.03,107.99999999999699,-170.00000000000347,426.9999999999996,-1450.9999999999911,-504.9999999999999,663.0000000000135,176.99999999999383,,-750.9999999999903
2015.04.03,153.00000000000313,-143.00000000000423,459.99999999999375,-1377.9999999999905,-480.99999999999807,703.0000000000092,203.99999999999307,,-481.99999999999363
2015.04.03,141.99999999999767,-136.00000000000279,448.9999999999883,-1387.9999999999893,-470.9999999999992,712.0000000000015,210.99999999999451,,-481.00000000000944
2015.04.03,172.00000000000549,-109.00000000000354,418.0000000000073,-1388.999999999996,-451.0000000000014,729.0000000000018,226.99999999999943,,-402.9999999999869
2015.04.03,258.0000000000027,-83.00000000001084,421.0000000000047,-1362.999999999992,-409.99999999999926,808.0000000000088,223.99999999999088,,-144.99999999999514
2015.04.03,234.99999999999633,-54.0000000000207,438.00000000000506,-1367.9999999999914,-434.000000000001,726.0000000000044,198.99999999999363,,-258.00000000001376
2015.04.03,222.99999999999542,-56.000000000011596,438.00000000000506,-1394.9999999999907,-448.000000000004,728.0000000000175,206.99999999999054,,-302.99999999999784
2015.04.03,219.00000000000253,-33.00000000001635,411.99999999999017,-1458.999999999999,-492.0000000000035,696.0000000000077,213.99999999999199,,-443.00000000002666
2015.04.03,148.99999999999915,-104.00000000001519,346.0000000000019,-1473.9999999999975,-504.9999999999999,723.0000000000069,209.9999999999991,,-655.0000000000053
2015.04.03,166.99999999999494,-177.00000000000495,357.00000000000733,-1425.9999999999939,-446.00000000000193,705.0000000000001,166.99999999999494,,-653.0000000000036
2015.04.03,204.00000000000418,-145.00000000001734,363.0000000000022,-1447.9999999999936,-448.000000000004,721.000000000016,171.99999999999437,,-580.9999999999982
2015.04.03,233.00000000000543,-102.00000000000209,387.000000000004,-1411.9999999999911,-414.9999999999987,903.0000000000093,263.99999999999756,,-141.9999999999756
2015.04.03,173.9999999999964,-110.00000000001009,383.0,-1406.9999999999916,-427.99999999999505,814.0000000000036,259.9999999999936,,-314.000000000003
2015.04.03,165.9999999999995,-103.00000000000864,323.99999999999096,-1385.9999999999984,-448.000000000004,817.000000000001,261.99999999999557,,-368.0000000000239
2015.04.03,204.99999999999963,-46.0000000000127,367.99999999999056,-1368.999999999998,-434.9999999999965,848.0000000000043,288.9999999999948,,-140.00000000001768
2015.04.03,212.99999999999653,8.999999999992347,462.9999999999912,-1349.9999999999957,-380.999999999998,819.9999999999985,293.99999999999426,,67.99999999997914
2015.04.03,239.0000000000003,-64.0000000000196,347.0000000000084,-1336.9999999999993,-346.9999999999973,891.0000000000196,283.99999999999534,,13.00000000000739
2015.04.03,246.00000000000176,-55.000000000005045,438.9999999999894,-1302.9999999999986,-337.99999999999386,880.9999999999984,273.9999999999965,,143.99999999998852
2015.04.03,283.99999999999534,-50.0000000000167,492.9999999999879,-1502.9999999999989,-468.9999999999972,767.0000000000066,203.99999999999307,,-274.0000000000299
2015.04.03,300.0000000000003,-84.0000000000174,665.0000000000044,-1286.9999999999936,-366.9999999999951,907.0000000000133,207.99999999999707,,342.00000000000887
2015.04.03,1049.9999999999955,1004.9999999999892,1418.9999999999925,-827.9999999999955,458.00000000000284,1232.000000000011,573.9999999999967,,4909.999999999992
2015.04.03,1038.0000000000057,1003.9999999999827,1497.9999999999993,-938.9999999999899,297.00000000000284,1357.0000000000082,607.9999999999974,,4863.000000000006
2015.04.03,1078.0000000000011,1125.9999999999825,1597.9999999999884,-843.9999999999892,456.00000000000085,1284.0000000000184,609.9999999999994,,5308.000000000001
2015.04.03,1068.9999999999977,1059.9999999999943,1530.9999999999934,-843.9999999999892,365.99999999999966,1219.9999999999989,546.9999999999975,,4948.999999999992
2015.04.03,1078.0000000000011,1022.9999999999961,1502.0000000000034,-783.9999999999958,395.0000000000009,1255.0000000000061,554.9999999999944,,5024.000000000006
2015.04.03,1099.0000000000055,993.9999999999837,1330.0000000000089,-933.9999999999905,390.99999999999693,1324.9999999999984,545.9999999999909,,4750.999999999994
2015.04.03,983.999999999996,885.9999999999868,1296.0000000000082,-982.9999999999894,378.999999999996,1200.0000000000011,492.999999999999,,4254.999999999997
2015.04.03,966.9999999999957,836.9999999999989,1292.9999999999886,-998.9999999999943,389.000000000006,1249.0000000000111,479.99999999999153,,4215.999999999998
2015.04.03,839.0000000000009,806.99999999998,1242.999999999994,-1000.9999999999964,375.9999999999986,1052.0000000000084,448.9999999999994,,3764.999999999985
2015.04.03,983.999999999996,907.9999999999977,1241.9999999999875,-970.9999999999997,368.9999999999971,1121.0000000000164,452.99999999999227,,4105.999999999987
2015.04.03,853.0000000000038,889.9999999999908,1282.0000000000055,-999.9999999999898,360.0000000000048,971.0000000000107,453.99999999999886,,3810.0000000000246
2015.04.03,843.0000000000049,896.9999999999923,1286.0000000000093,-1004.9999999999892,367.0000000000062,951.000000000013,469.99999999999267,,3809.000000000029
2015.04.03,861.9999999999961,906.9999999999911,1273.9999999999973,-1000.9999999999964,390.99999999999693,919.0000000000032,447.99999999999284,,3799.999999999981
2015.04.03,802.9999999999982,837.9999999999832,1241.9999999999875,-1015.9999999999947,367.0000000000062,900.0000000000119,427.99999999999505,,3561.9999999999877
2015.04.03,805.0000000000001,808.9999999999931,1195.999999999997,-1030.999999999993,345.0000000000064,887.9999999999999,366.9999999999951,,3378.9999999999986
2015.04.03,858.0000000000032,821.9999999999894,1114.9999999999993,-1077.99999999999,356.00000000000074,918.0000000000188,356.00000000000074,,3347.0000000000223
