date,CHFJPY,EURGBP,empty,sum
2021.09.22,-847.0000000000084,568.9999999999973,,-278.00000000001114
2021.09.22,-742.0000000000044,580.0000000000027,,-162.0000000000017
2021.09.22,-739.9999999999949,567.0000000000064,,-172.99999999998852
2021.09.23,-736.9999999999948,502.00000000000244,,-234.99999999999233
2021.09.23,-745.0000000000045,541.0000000000026,,-204.00000000000193
2021.09.23,-725.0000000000085,563.9999999999978,,-161.0000000000107
2021.09.23,-733.9999999999947,573.0000000000013,,-160.9999999999934
2021.09.23,-719.9999999999989,578.0000000000007,,-141.99999999999818
2021.09.23,-737.9999999999995,565.9999999999999,,-171.99999999999966
2021.09.23,-733.0000000000041,551.9999999999969,,-181.00000000000716
2021.09.23,-704.9999999999983,556.0000000000009,,-148.99999999999739
2021.09.23,-692.0000000000073,579.0000000000073,,-113.0
2021.09.23,-739.9999999999949,555.0000000000055,,-184.99999999998943
2021.09.23,-736.9999999999948,551.9999999999969,,-184.99999999999784
2021.09.23,-739.9999999999949,575.9999999999987,,-163.99999999999613
2021.09.23,-753.0000000000001,601.000000000007,,-151.99999999999307
2021.09.23,-742.999999999995,562.0000000000069,,-180.99999999998806
2021.09.23,-743.9999999999998,562.0000000000069,,-181.99999999999284
2021.09.23,-740.9999999999997,561.0000000000003,,-179.99999999999932
2021.09.23,-781.9999999999965,558.000000000003,,-223.99999999999352
2021.09.23,-805.9999999999974,568.0000000000018,,-237.99999999999557
2021.09.23,-882.9999999999956,573.0000000000013,,-309.9999999999943
2021.09.23,-1015.0000000000006,546.000000000002,,-468.9999999999985
2021.09.23,-1180.0000000000068,535.0000000000077,,-644.9999999999991
2021.09.23,-1100.0000000000086,517.0000000000008,,-583.0000000000078
2021.09.23,-1263.999999999996,511.0000000000059,,-752.99999999999
2021.09.23,-1257.000000000005,524.9999999999977,,-732.0000000000073
2021.09.23,-1260.000000000005,516.0000000000053,,-743.9999999999997
2021.09.23,-1126.9999999999955,461.0000000000003,,-665.9999999999952
2021.09.23,-1048.0000000000018,448.9999999999994,,-599.0000000000025
2021.09.23,-995.0000000000045,362.00000000000676,,-632.9999999999977
2021.09.23,-1024.000000000001,197.99999999999818,,-826.0000000000027
2021.09.23,-1120.999999999995,151.00000000000114,,-969.9999999999939
2021.09.23,-1237.9999999999995,151.00000000000114,,-1086.9999999999984
2021.09.23,-1365.9999999999995,201.00000000000674,,-1164.9999999999927
2021.09.23,-1385.000000000005,211.00000000000563,,-1173.9999999999993
2021.09.23,-1519.999999999996,152.00000000000767,,-1367.9999999999882
2021.09.23,-1581.0000000000032,175.00000000000293,,-1406.0000000000002
2021.09.23,-1615.9999999999995,163.00000000000205,,-1452.9999999999975
2021.09.23,-1603.999999999999,202.0000000000022,,-1401.9999999999968
2021.09.23,-1433.9999999999975,119.00000000000244,,-1314.999999999995
2021.09.23,-1411.0000000000014,119.00000000000244,,-1291.9999999999989
2021.09.23,-1475.0000000000086,152.00000000000767,,-1323.000000000001
2021.09.23,-1509.0000000000005,191.00000000000784,,-1317.9999999999927
2021.09.23,-1561.9999999999977,234.00000000000088,,-1327.9999999999968
2021.09.23,-1563.0000000000023,261.0000000000001,,-1302.0000000000023
2021.09.23,-1549.9999999999973,258.0000000000027,,-1291.9999999999945
2021.09.23,-1543.9999999999968,287.9999999999994,,-1255.9999999999975
2021.09.23,-1510.000000000005,280.9999999999979,,-1229.000000000007
2021.09.23,-1469.0000000000082,292.00000000000335,,-1177.0000000000048
2021.09.23,-1528.9999999999964,290.00000000000136,,-1238.999999999995
2021.09.24,-1487.9999999999995,239.0000000000003,,-1248.9999999999993
2021.09.24,-1445.0000000000073,241.99999999999778,,-1203.0000000000095
2021.09.24,-1460.9999999999986,275.000000000003,,-1185.9999999999957
2021.09.24,-1483.9999999999945,296.0000000000074,,-1187.9999999999873
2021.09.24,-1463.9999999999986,297.9999999999983,,-1166.0000000000005
2021.09.24,-1481.9999999999993,295.0000000000008,,-1186.9999999999986
2021.09.24,-1566.0000000000025,265.0000000000041,,-1300.9999999999984
2021.09.24,-1614.0000000000043,258.9999999999981,,-1355.0000000000061
2021.09.24,-1585.9999999999986,258.0000000000027,,-1327.999999999996
2021.09.24,-1576.9999999999982,268.0000000000016,,-1308.9999999999966
2021.09.24,-1543.0000000000064,299.00000000000483,,-1244.0000000000016
2021.09.24,-1564.9999999999977,294.00000000000534,,-1270.9999999999923
2021.09.24,-1614.999999999995,285.00000000000193,,-1329.9999999999932
2021.09.24,-1623.9999999999952,290.00000000000136,,-1333.9999999999939
2021.09.24,-1573.9999999999982,284.0000000000065,,-1289.9999999999918
2021.09.24,-1567.0000000000073,274.00000000000756,,-1292.9999999999998
2021.09.24,-1569.0000000000027,280.00000000000244,,-1289.0000000000002
2021.09.24,-1611.9999999999948,304.9999999999997,,-1306.999999999995
2021.09.24,-1626.9999999999955,268.99999999999704,,-1357.9999999999984
2021.09.24,-1668.9999999999968,248.99999999999923,,-1419.9999999999975
2021.09.24,-1778.000000000006,285.9999999999974,,-1492.0000000000086
2021.09.24,-1757.9999999999955,295.0000000000008,,-1462.9999999999945
2021.09.24,-1694.0000000000027,355.0000000000053,,-1338.9999999999975
2021.09.24,-1670.0000000000018,287.0000000000039,,-1382.999999999998
2021.09.24,-1778.000000000006,309.0000000000037,,-1469.0000000000023
2021.09.24,-1820.0000000000073,314.0000000000032,,-1506.000000000004
2021.09.24,-1817.9999999999977,340.00000000000693,,-1477.999999999991
2021.09.24,-1867.999999999995,356.00000000000074,,-1511.9999999999943
2021.09.24,-1903.9999999999964,385.99999999999744,,-1517.9999999999989
2021.09.24,-1855.000000000004,395.0000000000009,,-1460.0000000000032
2021.09.24,-1763.0000000000052,409.99999999999926,,-1353.000000000006
2021.09.24,-1751.0000000000048,406.00000000000637,,-1344.9999999999984
2021.09.24,-1816.0000000000025,345.0000000000064,,-1470.9999999999961
2021.09.24,-1862.9999999999995,291.0000000000079,,-1571.9999999999916
2021.09.24,-1858.000000000004,291.0000000000079,,-1566.9999999999961
2021.09.24,-1882.9999999999955,365.99999999999966,,-1516.999999999996
2021.09.24,-1868.9999999999998,402.9999999999978,,-1466.000000000002
2021.09.24,-1896.000000000001,372.0000000000057,,-1523.9999999999952
2021.09.24,-1942.0000000000073,343.9999999999999,,-1598.0000000000073
2021.09.24,-1945.999999999998,372.0000000000057,,-1573.9999999999923
2021.09.24,-1915.9999999999968,394.00000000000546,,-1521.9999999999914
2021.09.24,-1929.000000000002,435.0000000000076,,-1493.9999999999945
2021.09.24,-1920.0000000000018,457.0000000000074,,-1462.9999999999945
2021.09.24,-1929.000000000002,475.99999999999864,,-1453.0000000000034
2021.09.24,-1927.0000000000068,468.9999999999972,,-1458.0000000000095
2021.09.24,-1927.9999999999973,451.0000000000014,,-1476.999999999996
2021.09.24,-2013.999999999996,446.9999999999974,,-1566.9999999999986
2021.09.24,-2007.000000000005,451.0000000000014,,-1556.0000000000036
