date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,CHFJPY,AUDCHF,EURGBP,empty,sum
2015.07.14,-979.999999999992,-252.0000000000078,-968.0000000000133,-996.9999999999999,-495.000000000001,121.99999999999989,-221.00000000000452,259.00000000001455,890.9999999999974,-412.00000000000125,,-3053.000000000008
2015.07.14,-1034.0000000000016,-243.00000000001543,-1036.0000000000148,-962.9999999999939,-456.9999999999963,164.99999999999292,-258.9999999999981,366.00000000001387,976.9999999999945,-458.00000000000284,,-2942.000000000022
2015.07.14,-1122.0000000000007,-394.00000000000546,-1244.0000000000007,-1040.9999999999968,-726.9999999999887,169.99999999999238,-219.00000000000253,426.00000000001614,1044.999999999996,-526.0000000000042,,-3631.9999999999945
2015.07.14,-1114.9999999999993,-399.00000000001603,-1212.000000000013,-1141.999999999996,-804.9999999999891,173.00000000000094,-287.0000000000039,296.0000000000207,1044.999999999996,-504.00000000000443,,-3950.000000000003
2015.07.14,-829.9999999999974,-389.0000000000171,-1080.9999999999986,-1186.9999999999977,-902.9999999999872,161.00000000000003,-221.99999999999997,-143.00000000000068,815.9999999999945,-422.00000000000017,,-4200.000000000005
2015.07.14,-739.0000000000008,-414.00000000000324,-1073.0000000000127,-1145.9999999999866,-980.9999999999875,161.99999999999548,-195.9999999999962,-233.0000000000041,748.0000000000042,-409.0000000000038,,-4280.999999999996
2015.07.14,-339.99999999999585,-286.00000000000847,-758.9999999999985,-995.9999999999951,-817.9999999999854,200.99999999999562,-107.99999999999699,-616.9999999999902,483.99999999999557,-296.0000000000074,,-3534.9999999999864
2015.07.14,-296.9999999999917,-390.0000000000015,-735.000000000019,-1139.9999999999864,-933.000000000006,85.99999999999719,-187.9999999999993,-734.9999999999852,349.99999999999477,-238.0000000000049,,-4220.000000000002
2015.07.14,-456.00000000000085,-251.00000000000122,-805.0000000000113,-1128.9999999999907,-983.9999999999849,164.99999999999292,-175.00000000000293,-598.9999999999895,544.9999999999955,-309.99999999999915,,-3998.999999999992
2015.07.14,-336.9999999999984,787.9999999999887,-653.999999999999,-1104.9999999999898,-858.9999999999875,195.9999999999962,-278.00000000000045,-725.9999999999991,480.99999999999807,-684.0000000000068,,-3177.9999999999977
2015.07.14,-378.999999999996,781.9999999999939,-679.0000000000074,-1067.9999999999977,-994.000000000006,214.00000000000307,-234.00000000000088,-646.9999999999914,534.0000000000011,-696.0000000000077,,-3167.0000000000086
2015.07.14,-539.999999999996,689.9999999999907,-784.0000000000069,-1090.999999999994,-943.000000000005,220.99999999999343,-226.99999999999943,-453.00000000000296,656.9999999999965,-724.0000000000024,,-3194.000000000026
2015.07.14,-500.00000000000045,788.9999999999952,-743.0000000000048,-1064.9999999999977,-853.9999999999992,231.99999999999886,-204.99999999999963,-475.9999999999991,641.0000000000027,-743.0000000000048,,-2924.000000000009
2015.07.14,-466.9999999999952,709.9999999999884,-734.0000000000124,-1031.9999999999964,-743.0000000000048,243.99999999999977,-145.00000000000622,-487.99999999999955,626.0000000000043,-698.0000000000098,,-2727.0000000000314
2015.07.14,-324.9999999999975,739.9999999999851,-616.0000000000165,-937.9999999999882,-529.0000000000017,292.9999999999988,-39.00000000000014,-456.99999999999363,570.0000000000039,-673.0000000000014,,-1974.0000000000111
2015.07.14,-190.00000000000128,1014.9999999999882,-455.0000000000054,-773.9999999999867,-519.9999999999872,458.9999999999983,124.99999999999733,-568.9999999999884,629.9999999999973,-659.0000000000095,,-937.9999999999973
2015.07.14,-256.0000000000007,987.9999999999889,-506.0000000000064,-840.999999999994,-556.0000000000009,483.99999999999557,156.00000000000057,-575.9999999999934,695.0000000000011,-682.0000000000048,,-1094.000000000014
2015.07.14,-442.9999999999934,777.9999999999898,-628.0000000000064,-995.9999999999951,-461.99999999998465,380.999999999998,56.0000000000005,-481.9999999999993,737.9999999999942,-662.000000000007,,-1720.0000000000034
2015.07.14,-517.0000000000008,630.9999999999816,-903.0000000000093,-1041.9999999999873,-612.9999999999969,329.999999999997,-29.999999999996696,-429.00000000000205,748.0000000000042,-774.000000000008,,-2599.000000000018
2015.07.14,-581.9999999999936,657.9999999999808,-1009.9999999999998,-1113.99999999999,-314.99999999999864,375.0000000000031,-4.999999999999449,-419.9999999999875,836.0000000000034,-855.0000000000058,,-2431.9999999999877
2015.07.14,-432.9999999999945,779.9999999999807,-824.0000000000025,-1060.9999999999927,-476.9999999999941,391.9999999999924,87.00000000000374,-558.9999999999975,744.0000000000002,-790.0000000000018,,-2141.0000000000064
2015.07.14,-535.999999999992,801.9999999999916,-846.0000000000134,-1083.999999999989,-466.9999999999952,386.9999999999929,46.00000000000159,-447.00000000000273,815.9999999999945,-818.0000000000076,,-2147.0000000000196
2015.07.14,-544.0,815.9999999999945,-886.000000000009,-996.9999999999999,-400.9999999999847,439.0000000000005,93.99999999999409,-322.9999999999791,878.000000000001,-848.0000000000043,,-1771.9999999999868
2015.07.14,-495.9999999999964,815.9999999999945,-895.0000000000014,-1052.9999999999973,-434.000000000001,417.99999999999613,85.99999999999719,-472.99999999998477,809.0000000000042,-851.0000000000017,,-2072.9999999999905
2015.07.14,-420.9999999999936,1053.9999999999993,-870.9999999999995,-970.9999999999894,-428.9999999999905,407.99999999999727,73.99999999999629,-487.99999999999955,744.9999999999957,-944.0000000000003,,-1842.999999999984
2015.07.14,-479.99999999999153,1299.99999999999,-943.000000000005,-1006.0000000000002,-461.99999999998465,398.9999999999938,80.00000000000229,-449.99999999998863,775.0000000000034,-1103.0000000000095,,-1889.99999999999
2015.07.14,-448.9999999999994,1208.9999999999934,-924.9999999999981,-1038.9999999999873,-489.99999999999045,378.00000000000057,65.99999999999939,-525.0000000000057,739.9999999999962,-1048.0000000000045,,-2082.999999999996
2015.07.14,-430.9999999999925,1297.999999999999,-905.0000000000002,-1036.9999999999918,-462.9999999999912,390.0000000000015,48.99999999999905,-526.9999999999868,741.0000000000027,-1077.0000000000057,,-1961.9999999999657
2015.07.14,-457.99999999999176,1227.9999999999848,-944.0000000000115,-1062.9999999999882,-428.9999999999905,365.99999999999966,12.999999999996348,-542.999999999978,731.9999999999993,-1072.0000000000064,,-2169.9999999999864
2015.07.14,-461.0000000000003,1323.9999999999918,-951.9999999999973,-1060.9999999999927,-397.0000000000029,392.9999999999989,51.000000000001044,-524.0000000000009,763.0000000000026,-1119.0000000000034,,-1983.0000000000032
2015.07.14,-444.9999999999954,1307.999999999998,-934.0000000000126,-1061.9999999999977,-414.9999999999876,404.99999999999983,63.99999999999739,-554.000000000002,759.999999999994,-1101.0000000000075,,-1974.0000000000136
2015.07.14,-402.9999999999978,1319.999999999988,-911.0000000000174,-1075.9999999999934,-272.00000000000557,398.9999999999938,68.00000000000139,-609.9999999999852,722.9999999999959,-1109.0000000000043,,-1871.0000000000243
2015.07.15,-412.9999999999967,1320.9999999999943,-923.0000000000072,-1061.9999999999977,-285.99999999998624,400.9999999999958,21.00000000000435,-582.9999999999984,717.9999999999964,-1108.0000000000089,,-1914.0000000000043
2015.07.15,-442.9999999999934,1281.9999999999832,-926.0000000000045,-1062.9999999999882,-313.99999999999204,402.9999999999978,60.00000000000449,-513.9999999999816,761.999999999996,-1092.000000000004,,-1844.9999999999823
2015.07.15,-395.99999999999636,1359.9999999999834,-845.0000000000068,-1055.9999999999973,-295.99999999998516,436.00000000000307,102.00000000000209,-603.999999999985,756.9999999999966,-1068.0000000000023,,-1609.999999999988
2015.07.15,-414.9999999999987,1309.9999999999889,-874.0000000000192,-1032.999999999987,-299.99999999998914,410.9999999999947,78.00000000000028,-548.9999999999782,748.0000000000042,-1064.0000000000093,,-1687.9999999999936
2015.07.15,-446.9999999999974,1301.999999999981,-913.0000000000083,-1031.9999999999964,-346.0000000000019,370.9999999999991,29.000000000001247,-507.99999999998136,729.9999999999973,-1084.0000000000073,,-1898.000000000014
2015.07.15,-431.99999999999903,1309.9999999999889,-934.0000000000126,-1024.9999999999914,-356.9999999999851,354.9999999999942,-4.999999999999449,-519.9999999999818,709.9999999999995,-1104.000000000005,,-2001.9999999999918
2015.07.15,-522.9999999999957,1269.9999999999934,-1029.0000000000132,-1001.9999999999953,-415.99999999999415,312.9999999999966,-36.0000000000027,-366.9999999999902,727.9999999999953,-1146.0000000000025,,-2208.000000000008
2015.07.15,-514.9999999999987,1413.999999999982,-1035.0000000000082,-1017.9999999999865,-375.9999999999986,364.9999999999931,-17.999999999995797,-406.99999999998226,775.0000000000034,-1213.0000000000084,,-2028.0
2015.07.15,-506.9999999999908,1444.9999999999852,-1029.0000000000132,-1024.9999999999914,-348.9999999999993,417.99999999999613,-19.00000000000235,-417.0000000000016,817.000000000001,-1222.000000000001,,-1888.0000000000168
2015.07.15,-478.9999999999961,1411.9999999999911,-985.0000000000136,-1107.99999999999,-266.999999999995,487.99999999999955,82.99999999999974,-538.9999999999873,797.9999999999987,-1178.0000000000014,,-1774.999999999994
2015.07.15,-456.9999999999963,1478.999999999986,-964.0000000000093,-1116.9999999999902,-235.99999999999176,761.999999999996,190.00000000000128,-580.9999999999889,1109.9999999999998,-1197.0000000000036,,-1010.9999999999973
2015.07.15,-510.99999999999477,1399.999999999979,-1029.0000000000132,-1152.9999999999916,-343.99999999998875,595.0000000000011,36.999999999998145,-545.9999999999923,988.9999999999955,-1202.000000000003,,-1764.0000000000095
2015.07.15,-459.99999999999375,1373.9999999999864,-943.000000000005,-1122.9999999999905,-282.0000000000045,620.9999999999937,68.99999999999685,-586.9999999999891,980.0000000000031,-1138.0000000000057,,-1489.0000000000086
2015.07.15,-436.9999999999985,1421.99999999999,-940.0000000000075,-1133.9999999999861,-278.00000000000045,595.9999999999966,70.99999999999883,-635.9999999999957,936.0000000000035,-1155.000000000006,,-1555.0000000000055
2015.07.15,-473.0000000000012,1389.9999999999802,-992.9999999999994,-1131.999999999991,-300.99999999999574,591.9999999999925,70.99999999999883,-579.9999999999841,961.0000000000008,-1175.0000000000039,,-1640.0000000000027
2015.07.15,-463.9999999999977,1405.9999999999961,-987.0000000000045,-1108.9999999999945,-336.9999999999873,598.999999999994,39.00000000000014,-568.9999999999884,959.9999999999942,-1178.0000000000014,,-1639.9999999999895
2015.07.15,-556.0000000000009,1363.9999999999875,-1102.000000000003,-1129.9999999999955,-429.99999999999704,536.0000000000032,-16.0000000000049,-467.9999999999893,965.0000000000048,-1234.0000000000018,,-2070.9999999999973
2015.07.15,-523.9999999999911,1442.9999999999943,-1024.0000000000027,-1136.9999999999864,-397.99999999998727,532.9999999999945,34.000000000000696,-525.0000000000057,941.9999999999984,-1220.00000000001,,-1875.9999999999952
2015.07.15,-469.99999999999267,1590.9999999999868,-853.0000000000149,-1140.9999999999911,-417.0000000000007,639.9999999999961,21.00000000000435,-596.0000000000036,1004.0000000000049,-1181.0000000000098,,-1402.000000000021
2015.07.15,-566.9999999999953,1619.9999999999993,-983.0000000000006,-1176.9999999999925,-478.999999999985,624.0000000000023,-17.999999999995797,-503.9999999999907,1061.9999999999964,-1269.000000000009,,-1690.999999999971
2015.07.15,-644.0000000000001,1562.9999999999811,-907.0000000000133,-1191.9999999999932,-478.0000000000006,583.9999999999957,-41.000000000002146,-411.00000000000136,1080.9999999999986,-1196.0000000000082,,-1641.0000000000434
2015.07.15,-515.9999999999942,1518.9999999999816,-846.0000000000134,-1216.9999999999986,-546.9999999999864,503.99999999999335,-80.99999999999774,-614.0000000000043,907.0000000000023,-1136.0000000000036,,-2027.000000000021
2015.07.15,-537.9999999999941,1508.9999999999825,-824.0000000000025,-1314.9999999999977,-509.99999999998823,456.00000000000085,-151.00000000000114,-679.9999999999784,875.999999999999,-1148.0000000000045,,-2324.999999999984
2015.07.15,-558.9999999999984,1373.9999999999864,-724.9999999999978,-1266.999999999996,-570.9999999999882,458.00000000000284,-97.00000000000264,-606.9999999999993,892.0000000000039,-992.000000000004,,-2093.9999999999936
2015.07.15,-653.999999999999,1193.9999999999839,-780.000000000003,-1266.999999999996,-541.9999999999981,490.999999999997,-73.99999999999629,-477.9999999999802,1002.0000000000028,-952.0000000000084,,-2059.9999999999973
2015.07.15,-678.0000000000008,1126.999999999989,-798.0000000000098,-1276.9999999999868,-624.0000000000023,446.9999999999974,-146.99999999999713,-457.9999999999984,976.9999999999945,-934.0000000000015,,-2365.0000000000155
2015.07.15,-644.0000000000001,1253.9999999999995,-788.0000000000109,-1256.0000000000002,-577.0000000000052,475.99999999999864,-97.9999999999981,-480.99999999999454,978.0000000000011,-979.0000000000076,,-2115.0000000000173
2015.07.15,-678.9999999999962,1297.999999999999,-802.9999999999982,-1239.999999999995,-584.0000000000067,446.00000000000193,-148.99999999999915,-406.99999999998226,970.0000000000042,-1011.0000000000064,,-2158.999999999979
2015.07.15,-754.9999999999945,1234.9999999999861,-852.0000000000083,-1234.9999999999995,-493.99999999999443,471.99999999999466,-129.9999999999968,-304.00000000000205,1061.000000000001,-1016.0000000000058,,-2018.0000000000205
2015.07.15,-822.0000000000005,1195.999999999997,-947.000000000009,-1212.9999999999939,-394.9999999999898,497.000000000003,-82.99999999999974,-187.99999999998818,1131.9999999999998,-1057.000000000008,,-1879.9999999999895
2015.07.15,-635.9999999999922,1167.9999999999914,-963.0000000000027,-1104.9999999999898,-343.99999999998875,583.9999999999957,-6.0000000000060005,-235.99999999999,897.9999999999987,-1092.000000000004,,-1731.9999999999873
2015.07.15,-959.9999999999942,1022.9999999999961,-1262.0000000000075,-1439.9999999999977,-868.000000000002,302.9999999999977,-268.0000000000016,-239.99999999998067,1049.0,-1185.0000000000027,,-3847.9999999999927
2015.07.15,-1022.0000000000007,933.9999999999905,-1345.0000000000184,-1530.9999999999918,-1017.9999999999856,227.99999999999488,-339.0000000000004,-250.0,1026.0000000000048,-1195.0000000000016,,-4512.000000000008
2015.07.15,-1095.999999999997,830.9999999999818,-1421.0000000000057,-1563.999999999993,-899.9999999999897,92.99999999999864,-548.0000000000041,-175.99999999998772,934.0000000000015,-1201.0000000000077,,-5048.000000000003
2015.07.15,-1195.0000000000016,907.9999999999977,-1473.9999999999975,-1564.9999999999977,-1941.9999999999993,-46.00000000000159,-743.0000000000048,-52.99999999999727,895.0000000000014,-1267.000000000007,,-6482.000000000007
2015.07.15,-1191.9999999999932,1123.9999999999916,-1404.0000000000052,-1613.99999999999,-1927.9999999999964,-85.00000000000173,-739.0000000000008,-114.00000000000432,853.0000000000038,-1314.9999999999995,,-6413.999999999996
