date,EURUSD,EURCHF,EURNZD,CADJPY,NZDCAD,AUDNZD,empty,sum
2018.02.02,661.0000000000005,-154.0000000000097,259.0000000000092,-974.9999999999943,-243.99999999999977,-1702.999999999988,,-2155.999999999982
2018.02.02,671.9999999999837,-153.00000000000313,283.000000000011,-1014.9999999999864,-226.00000000000398,-1697.9999999999995,,-2136.999999999998
2018.02.02,628.9999999999907,-151.9999999999966,370.00000000000364,-1101.9999999999895,-201.00000000000674,-1661.0000000000014,,-2117.0
2018.02.02,666.9999999999953,-120.99999999999334,350.00000000000585,-1131.999999999991,-199.00000000000472,-1695.000000000002,,-2129.9999999999895
2018.02.02,669.9999999999928,-154.99999999999403,473.99999999999665,-1095.9999999999895,-142.00000000000878,-1631.999999999989,,-1880.999999999992
2018.02.02,678.0000000000008,-147.99999999999258,503.000000000009,-1102.9999999999945,-114.00000000000298,-1640.9999999999814,,-1824.9999999999616
2018.02.02,661.9999999999848,-140.0000000000068,436.9999999999985,-1139.9999999999864,-126.0000000000039,-1697.9999999999995,,-2005.0000000000132
2018.02.02,649.999999999995,-140.99999999999113,445.0000000000065,-1135.9999999999957,-133.00000000000534,-1699.9999999999905,,-2014.9999999999811
2018.02.02,649.999999999995,-144.99999999999514,397.0000000000029,-1147.9999999999961,-155.00000000000514,-1717.9999999999973,,-2118.999999999996
2018.02.02,608.9999999999928,-143.99999999998857,373.00000000000114,-1160.9999999999873,-177.00000000000495,-1713.9999999999934,,-2213.99999999998
2018.02.02,605.9999999999955,-114.99999999999844,480.99999999999807,-1185.9999999999927,-157.00000000000713,-1668.0000000000027,,-2039.0000000000075
2018.02.02,682.9999999999892,-103.99999999999298,456.9999999999963,-1206.9999999999936,-206.00000000000617,-1668.9999999999873,,-2045.9999999999945
2018.02.02,739.9999999999851,-79.99999999999119,499.000000000005,-1220.9999999999895,-169.00000000000804,-1632.9999999999955,,-1863.999999999994
2018.02.02,783.0000000000003,-55.99999999998939,656.0000000000122,-1196.9999999999886,-184.00000000000637,-1622.9999999999966,,-1620.9999999999684
2018.02.02,594.99999999999,-49.99999999999449,602.999999999998,-1147.9999999999961,-136.00000000000279,-1644.000000000001,,-1780.0000000000064
2018.02.02,593.9999999999834,-82.00000000000429,665.0000000000044,-1110.99999999999,-140.0000000000068,-1661.0000000000014,,-1735.0000000000146
2018.02.02,544.9999999999955,-87.99999999999919,609.0000000000151,-1137.999999999991,-123.00000000000644,-1675.9999999999886,,-1870.9999999999745
2018.02.02,498.9999999999828,22.999999999995246,644.0000000000001,-1135.9999999999957,-128.00000000000588,-1661.9999999999857,,-1760.000000000009
2018.02.02,542.9999999999824,137.00000000000932,656.0000000000122,-1128.0,-129.00000000000134,-1668.9999999999873,,-1589.9999999999848
2018.02.02,597.9999999999874,188.00000000001037,802.0000000000139,-1170.9999999999923,-129.00000000000134,-1665.9999999999898,,-1377.9999999999718
2018.02.02,594.99999999999,113.00000000000753,700.999999999996,-1149.9999999999914,-187.00000000000384,-1688.0000000000007,,-1616.0000000000023
2018.02.02,594.99999999999,90.00000000001229,587.0000000000042,-1118.9999999999998,-202.0000000000022,-1722.0000000000014,,-1770.999999999997
2018.02.02,592.9999999999991,25.999999999992696,602.0000000000136,-1086.999999999989,-282.0000000000045,-1734.9999999999977,,-1882.999999999986
2018.02.02,600.9999999999849,-58.000000000002494,306.00000000000625,-1118.9999999999998,-358.0000000000028,-1856.9999999999975,,-2485.0000000000114
2018.02.02,121.99999999999989,-45.99999999999049,270.99999999999903,-1251.9999999999955,-287.9999999999994,-1932.9999999999848,,-3125.999999999971
2018.02.02,99.99999999998899,17.000000000000348,795.9999999999967,-1123.9999999999952,-235.00000000000742,-1718.9999999999816,,-2164.999999999998
2018.02.02,13.999999999980695,-70.99999999999883,838.0000000000055,-1111.9999999999948,-208.00000000000819,-1770.9999999999893,,-2310.000000000005
2018.02.02,-138.0000000000159,-117.99999999999588,809.0000000000152,-949.9999999999886,-214.00000000000307,-1806.999999999981,,-2417.999999999969
2018.02.02,-168.0000000000126,-141.99999999999767,711.0000000000172,-967.9999999999893,-321.0000000000046,-1762.9999999999814,,-2650.999999999968
2018.02.02,97.9999999999981,-48.000000000003595,852.0000000000083,-930.9999999999974,-318.00000000000716,-1759.9999999999839,,-2106.9999999999854
2018.02.02,140.99999999999113,29.00000000001235,1133.0000000000061,-946.9999999999885,-294.00000000000534,-1768.9999999999984,,-1706.9999999999827
2018.02.02,191.99999999999218,-15.00000000000945,1202.000000000014,-960.9999999999985,-229.00000000000142,-1739.999999999986,,-1550.999999999989
2018.02.02,337.99999999999386,-38.99999999998904,1246.9999999999982,-851.9999999999897,-316.0000000000052,-1634.000000000002,,-1255.9999999999939
2018.02.02,413.99999999998107,-21.00000000000435,1327.0000000000116,-771.9999999999914,-346.0000000000019,-1640.9999999999814,,-1038.9999999999864
2018.02.02,422.9999999999956,-18.0000000000069,1455.0000000000064,-840.999999999994,-233.00000000000543,-1614.9999999999886,,-828.9999999999931
2018.02.02,246.99999999999721,-1.0000000000065512,1436.9999999999993,-856.9999999999993,-164.00000000000858,-1620.9999999999836,,-959.0000000000016
2018.02.02,227.99999999998377,8.000000000008,1355.0000000000173,-864.9999999999949,-146.00000000000168,-1634.9999999999864,,-1054.9999999999739
2018.02.02,231.99999999998778,9.999999999998899,1357.0000000000082,-836.9999999999891,-207.00000000000162,-1757.999999999993,,-1202.9999999999889
2018.02.02,247.99999999998158,12.999999999996348,1347.0000000000093,-748.9999999999952,-392.00000000000347,-1750.9999999999914,,-1284.0000000000027
2018.02.02,291.9999999999812,31.000000000003247,1436.9999999999993,-561.9999999999976,-373.00000000000114,-1756.000000000002,,-931.0000000000173
2018.02.02,258.99999999998704,0.0,1383.000000000001,-561.9999999999976,-413.0000000000078,-1821.9999999999902,,-1155.0000000000075
