date,NZDCHF,empty,sum
2017.04.05,-177.00000000000495,,-177.00000000000495
2017.04.05,-190.00000000000128,,-190.00000000000128
2017.04.05,-183.99999999999528,,-183.99999999999528
2017.04.05,-185.99999999999727,,-185.99999999999727
2017.04.05,-170.99999999999892,,-170.99999999999892
2017.04.05,-155.00000000000514,,-155.00000000000514
2017.04.05,-165.00000000000404,,-165.00000000000404
2017.04.05,-168.99999999999693,,-168.99999999999693
2017.04.05,-141.00000000000225,,-141.00000000000225
2017.04.05,-175.00000000000293,,-175.00000000000293
2017.04.05,-192.99999999999872,,-192.99999999999872
2017.04.05,-207.99999999999707,,-207.99999999999707
2017.04.05,-178.00000000000037,,-178.00000000000037
2017.04.05,-197.00000000000273,,-197.00000000000273
2017.04.05,-251.00000000000122,,-251.00000000000122
2017.04.05,-173.9999999999964,,-173.9999999999964
2017.04.05,-139.00000000000023,,-139.00000000000023
2017.04.05,-155.00000000000514,,-155.00000000000514
2017.04.05,-158.0000000000026,,-158.0000000000026
2017.04.05,-136.00000000000279,,-136.00000000000279
2017.04.05,-153.00000000000313,,-153.00000000000313
2017.04.05,-177.00000000000495,,-177.00000000000495
2017.04.05,-182.99999999999983,,-182.99999999999983
2017.04.05,-197.99999999999818,,-197.99999999999818
2017.04.05,-178.99999999999582,,-178.99999999999582
2017.04.05,-114.99999999999844,,-114.99999999999844
2017.04.05,-95.99999999999609,,-95.99999999999609
2017.04.05,-134.0000000000008,,-134.0000000000008
2017.04.05,-170.99999999999892,,-170.99999999999892
2017.04.05,-202.0000000000022,,-202.0000000000022
2017.04.05,-214.99999999999852,,-214.99999999999852
2017.04.05,-219.00000000000253,,-219.00000000000253
2017.04.05,-226.00000000000398,,-226.00000000000398
2017.04.05,-243.00000000000432,,-243.00000000000432
2017.04.05,-226.00000000000398,,-226.00000000000398
2017.04.05,-160.00000000000458,,-160.00000000000458
2017.04.05,-139.00000000000023,,-139.00000000000023
2017.04.05,-134.0000000000008,,-134.0000000000008
2017.04.05,-117.00000000000044,,-117.00000000000044
2017.04.05,-141.00000000000225,,-141.00000000000225
2017.04.05,-102.99999999999754,,-102.99999999999754
2017.04.05,-112.000000000001,,-112.000000000001
2017.04.05,-73.99999999999629,,-73.99999999999629
2017.04.05,-134.0000000000008,,-134.0000000000008
2017.04.05,-127.99999999999478,,-127.99999999999478
2017.04.06,-155.00000000000514,,-155.00000000000514
2017.04.06,-100.00000000000009,,-100.00000000000009
2017.04.06,-58.99999999999794,,-58.99999999999794
2017.04.06,-21.999999999999797,,-21.999999999999797
2017.04.06,-17.999999999995797,,-17.999999999995797
2017.04.06,-39.00000000000014,,-39.00000000000014
2017.04.06,-70.99999999999883,,-70.99999999999883
2017.04.06,-107.00000000000153,,-107.00000000000153
2017.04.06,-99.00000000000463,,-99.00000000000463
2017.04.06,-126.0000000000039,,-126.0000000000039
2017.04.06,-187.00000000000384,,-187.00000000000384
2017.04.06,-178.00000000000037,,-178.00000000000037
2017.04.06,-151.9999999999966,,-151.9999999999966
2017.04.06,-124.00000000000189,,-124.00000000000189
2017.04.06,-104.00000000000409,,-104.00000000000409
2017.04.06,-100.00000000000009,,-100.00000000000009
2017.04.06,-112.000000000001,,-112.000000000001
2017.04.06,-104.99999999999955,,-104.99999999999955
2017.04.06,-75.00000000000284,,-75.00000000000284
2017.04.06,-63.99999999999739,,-63.99999999999739
2017.04.06,-41.000000000002146,,-41.000000000002146
2017.04.06,21.00000000000435,,21.00000000000435
2017.04.06,44.99999999999504,,44.99999999999504
2017.04.06,43.999999999999595,,43.999999999999595
2017.04.06,-48.99999999999905,,-48.99999999999905
2017.04.06,-80.00000000000229,,-80.00000000000229
2017.04.06,-65.00000000000395,,-65.00000000000395
2017.04.06,-73.00000000000084,,-73.00000000000084
2017.04.06,-95.00000000000064,,-95.00000000000064
2017.04.06,-109.99999999999899,,-109.99999999999899
2017.04.06,-36.0000000000027,,-36.0000000000027
2017.04.06,-2.999999999997449,,-2.999999999997449
2017.04.06,-31.999999999998696,,-31.999999999998696
2017.04.06,-51.000000000001044,,-51.000000000001044
2017.04.06,-68.00000000000139,,-68.00000000000139
2017.04.06,-70.0000000000034,,-70.0000000000034
2017.04.06,-39.00000000000014,,-39.00000000000014
2017.04.06,-27.999999999994696,,-27.999999999994696
2017.04.06,-34.99999999999615,,-34.99999999999615
2017.04.06,-34.000000000000696,,-34.000000000000696
2017.04.06,-39.00000000000014,,-39.00000000000014
2017.04.06,0.999999999995449,,0.999999999995449
2017.04.06,7.9999999999968985,,7.9999999999968985
2017.04.06,-2.999999999997449,,-2.999999999997449
2017.04.06,-26.000000000003798,,-26.000000000003798
2017.04.06,-2.000000000002,,-2.000000000002
2017.04.06,-5.999999999994898,,-5.999999999994898
2017.04.06,-12.999999999996348,,-12.999999999996348
2017.04.07,-68.99999999999685,,-68.99999999999685
2017.04.07,-39.999999999995595,,-39.999999999995595
2017.04.07,5.999999999994898,,5.999999999994898
2017.04.07,-2.000000000002,,-2.000000000002
2017.04.07,-5.999999999994898,,-5.999999999994898
2017.04.07,4.000000000004,,4.000000000004
2017.04.07,17.999999999995797,,17.999999999995797
2017.04.07,4.999999999999449,,4.999999999999449
2017.04.07,-51.000000000001044,,-51.000000000001044
2017.04.07,-155.00000000000514,,-155.00000000000514
2017.04.07,-217.0000000000005,,-217.0000000000005
2017.04.07,-100.99999999999554,,-100.99999999999554
2017.04.07,-78.99999999999574,,-78.99999999999574
2017.04.07,-75.9999999999983,,-75.9999999999983
2017.04.07,-33.000000000005244,,-33.000000000005244
2017.04.07,-26.999999999999247,,-26.999999999999247
2017.04.07,14.000000000002899,,14.000000000002899
2017.04.07,-60.00000000000449,,-60.00000000000449
2017.04.07,-51.99999999999649,,-51.99999999999649
2017.04.07,-51.000000000001044,,-51.000000000001044
2017.04.07,-24.000000000001798,,-24.000000000001798
2017.04.07,12.000000000000899,,12.000000000000899
2017.04.07,60.99999999999994,,60.99999999999994
2017.04.07,48.000000000003595,,48.000000000003595
2017.04.07,-9.999999999998899,,-9.999999999998899
2017.04.07,-7.0000000000014495,,-7.0000000000014495
2017.04.07,-27.999999999994696,,-27.999999999994696
2017.04.07,-43.999999999999595,,-43.999999999999595
2017.04.07,-33.000000000005244,,-33.000000000005244
2017.04.07,-39.999999999995595,,-39.999999999995595
2017.04.07,-65.99999999999939,,-65.99999999999939
2017.04.07,-31.999999999998696,,-31.999999999998696
2017.04.07,-88.99999999999464,,-88.99999999999464
2017.04.07,-87.00000000000374,,-87.00000000000374
2017.04.07,-78.00000000000028,,-78.00000000000028
2017.04.07,2.000000000002,,2.000000000002
2017.04.07,-29.000000000001247,,-29.000000000001247
2017.04.07,-27.999999999994696,,-27.999999999994696
2017.04.07,-34.000000000000696,,-34.000000000000696
2017.04.07,-38.0000000000047,,-38.0000000000047
2017.04.07,-65.00000000000395,,-65.00000000000395
2017.04.07,-75.9999999999983,,-75.9999999999983
2017.04.07,-68.99999999999685,,-68.99999999999685
2017.04.07,-100.99999999999554,,-100.99999999999554
2017.04.07,-100.99999999999554,,-100.99999999999554
2017.04.07,-102.00000000000209,,-102.00000000000209
2017.04.07,-104.00000000000409,,-104.00000000000409
2017.04.07,-210.99999999999451,,-210.99999999999451
