date,AUDUSD,AUDJPY,empty,sum
2021.01.21,-593.9999999999945,-379.0000000000049,,-972.9999999999994
2021.01.21,-605.9999999999955,-395.00000000001023,,-1001.0000000000057
2021.01.21,-678.0000000000008,-430.0000000000068,,-1108.0000000000077
2021.01.21,-676.9999999999943,-411.00000000000136,,-1087.9999999999957
2021.01.21,-670.9999999999993,-409.000000000006,,-1080.0000000000055
2021.01.21,-668.0000000000019,-399.0000000000009,,-1067.0000000000027
2021.01.21,-676.9999999999943,-413.0000000000109,,-1090.0000000000052
2021.01.21,-749.9999999999951,-463.99999999999864,,-1213.9999999999936
2021.01.21,-741.0000000000027,-451.0000000000076,,-1192.0000000000105
2021.01.21,-729.0000000000018,-469.0000000000083,,-1198.00000000001
2021.01.21,-709.0000000000041,-509.00000000000034,,-1218.0000000000045
2021.01.21,-619.0000000000028,-478.9999999999992,,-1098.000000000002
2021.01.21,-597.9999999999985,-462.0000000000033,,-1060.0000000000018
2021.01.21,-675.9999999999989,-463.99999999999864,,-1139.9999999999975
2021.01.21,-683.9999999999957,-475.9999999999991,,-1159.9999999999948
2021.01.21,-639.9999999999961,-475.9999999999991,,-1115.9999999999952
2021.01.21,-575.0000000000033,-402.000000000001,,-977.0000000000043
2021.01.21,-465.9999999999998,-320.0000000000074,,-786.0000000000072
2021.01.21,-419.9999999999982,-254.0000000000049,,-674.0000000000031
2021.01.21,-461.99999999999574,-299.0000000000066,,-761.0000000000023
2021.01.21,-485.0000000000021,-305.0000000000068,,-790.0000000000089
2021.01.21,-546.9999999999975,-350.9999999999991,,-897.9999999999966
2021.01.21,-539.999999999996,-341.99999999999875,,-881.9999999999948
2021.01.21,-541.9999999999981,-356.00000000000875,,-898.0000000000068
2021.01.21,-588.9999999999951,-394.00000000000546,,-983.0000000000006
2021.01.21,-583.9999999999957,-390.00000000000057,,-973.9999999999962
2021.01.21,-619.0000000000028,-416.000000000011,,-1035.0000000000139
2021.01.22,-617.9999999999964,-407.0000000000107,,-1025.000000000007
2021.01.22,-595.9999999999966,-407.0000000000107,,-1003.0000000000073
2021.01.22,-624.9999999999977,-421.0000000000065,,-1046.000000000004
2021.01.22,-604.0000000000045,-397.00000000000557,,-1001.0000000000101
2021.01.22,-619.0000000000028,-454.9999999999983,,-1074.0000000000011
2021.01.22,-607.0000000000019,-442.0000000000073,,-1049.000000000009
2021.01.22,-539.999999999996,-374.00000000000944,,-914.0000000000055
2021.01.22,-504.00000000000443,-343.0000000000035,,-847.000000000008
2021.01.22,-475.0000000000032,-311.00000000000705,,-786.0000000000102
2021.01.22,-451.0000000000014,-276.00000000001046,,-727.0000000000118
2021.01.22,-421.0000000000047,-243.99999999999977,,-665.0000000000045
2021.01.22,-380.999999999998,-201.99999999999818,,-582.9999999999961
2021.01.22,-407.0000000000018,-242.00000000000443,,-649.0000000000063
2021.01.22,-412.9999999999967,-258.0000000000098,,-671.0000000000065
2021.01.22,-402.00000000000233,-249.00000000000944,,-651.0000000000118
2021.01.22,-395.0000000000009,-243.99999999999977,,-639.0000000000007
2021.01.22,-383.99999999999545,-240.99999999999966,,-624.9999999999951
2021.01.22,-309.0000000000037,-201.00000000000762,,-510.0000000000113
2021.01.22,-273.9999999999965,-183.00000000000693,,-457.0000000000034
2021.01.22,-254.99999999999412,-172.00000000001125,,-427.00000000000534
2021.01.22,-254.99999999999412,-171.00000000000648,,-426.00000000000057
2021.01.22,-304.00000000000426,-198.0000000000075,,-502.00000000001177
2021.01.22,-339.0000000000004,-237.00000000000898,,-576.0000000000093
2021.01.22,-258.9999999999981,-172.00000000001125,,-431.0000000000094
2021.01.22,-202.0000000000022,-118.99999999999977,,-321.00000000000193
2021.01.22,-146.00000000000168,-88.00000000000807,,-234.00000000000975
2021.01.22,-129.00000000000134,-57.00000000000216,,-186.0000000000035
2021.01.22,-87.00000000000374,0.0,,-87.00000000000374
2021.01.22,-75.00000000000284,1.9999999999953388,,-73.0000000000075
2021.01.22,-51.99999999999649,-30.000000000001137,,-81.99999999999763
2021.01.22,-68.99999999999685,-61.00000000000705,,-130.0000000000039
2021.01.22,-107.00000000000153,-115.99999999999966,,-223.0000000000012
2021.01.22,-93.99999999999409,-143.00000000000068,,-236.99999999999477
2021.01.22,-177.00000000000495,-206.00000000000307,,-383.000000000008
2021.01.22,-239.0000000000003,-213.00000000000807,,-452.0000000000084
2021.01.22,-175.00000000000293,-168.00000000000637,,-343.0000000000093
2021.01.22,-197.00000000000273,-181.0000000000116,,-378.0000000000143
2021.01.22,-204.00000000000418,-199.00000000001228,,-403.0000000000165
2021.01.22,-204.00000000000418,-199.00000000001228,,-403.0000000000165
2021.01.22,-114.00000000000298,-133.00000000000978,,-247.00000000001276
2021.01.22,-129.9999999999968,-151.00000000001046,,-281.0000000000073
2021.01.22,-109.99999999999899,-137.00000000000045,,-246.99999999999943
2021.01.22,-104.00000000000409,-115.0000000000091,,-219.0000000000132
2021.01.22,-121.00000000000443,-149.0000000000009,,-270.00000000000534
2021.01.22,-104.00000000000409,-145.00000000001023,,-249.00000000001432
2021.01.22,-121.99999999999989,-135.00000000000512,,-257.000000000005
2021.01.22,-90.0000000000012,-118.00000000000921,,-208.0000000000104
2021.01.22,-99.00000000000463,-90.00000000000341,,-189.00000000000804
