date,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,EURGBP,GBPCAD,GBPAUD,EURJPY,EURCAD,EURNZD,CADJPY,NZDJPY,NZDCAD,empty,sum
2015.09.22,-261.9999999999845,-449.9999999999948,594.0000000000057,418.9999999999916,-420.0000000000017,505.99999999999534,7.999999999963592,-1092.000000000004,1028.9999999999964,1370.9999999999889,-136.00000000000279,176.00000000000193,531.9999999999965,795.9999999999967,,3070.9999999999486
2015.09.22,-135.9999999999806,-337.99999999999386,587.9999999999997,503.99999999999335,-526.0000000000105,420.9999999999936,248.99999999998812,-717.9999999999964,1028.9999999999964,1307.999999999998,-363.0000000000022,55.999999999997385,599.9999999999943,860.0000000000052,,3533.9999999999827
2015.09.22,-158.99999999999804,-414.00000000000324,631.9999999999992,503.000000000009,-445.0000000000074,328.9999999999904,268.9999999999859,-904.0000000000159,1056.999999999988,1201.999999999992,-531.9999999999991,-23.000000000010346,739.9999999999949,875.0000000000035,,3129.999999999929
2015.09.22,-331.999999999999,-666.9999999999953,651.0000000000016,478.0000000000006,-736.0000000000042,325.99999999999295,200.99999999998454,-1505.0000000000007,1289.999999999992,1055.000000000006,-645.0000000000067,-284.000000000006,798.9999999999924,854.9999999999947,,1485.9999999999527
2015.09.22,-364.9999999999931,-703.9999999999935,605.0,402.9999999999978,-730.000000000004,213.99999999999199,167.9999999999904,-1591.9999999999934,1183.9999999999975,712.0000000000015,-832.9999999999949,-341.99999999999875,867.999999999995,748.0000000000042,,336.000000000001
2015.09.22,-404.9999999999887,-776.9999999999943,603.0000000000091,381.0000000000091,-669.0000000000111,216.99999999998943,123.99999999996858,-1752.9999999999823,1205.9999999999889,819.9999999999985,-757.0000000000076,-338.0000000000081,865.9999999999997,743.0000000000048,,260.99999999997624
2015.09.22,-329.99999999998585,-742.9999999999936,592.9999999999991,391.9999999999924,-753.0000000000001,276.9999999999939,238.99999999996703,-1591.9999999999934,1276.9999999999868,905.0000000000002,-587.9999999999885,-325.00000000000284,824.9999999999886,702.9999999999981,,879.9999999999617
2015.09.22,-401.99999999999125,-839.9999999999964,660.000000000005,496.99999999999187,-897.0000000000056,217.99999999999596,461.0000000000003,-1600.0000000000014,1479.9999999999898,1052.9999999999927,-526.0000000000042,-429.00000000000205,980.9999999999945,777.0000000000055,,1432.9999999999745
2015.09.22,-409.99999999999926,-941.9999999999984,697.0000000000032,446.9999999999974,-945.0000000000074,269.9999999999925,469.99999999997044,-1928.9999999999807,1649.9999999999773,1116.9999999999902,-500.9999999999959,-402.000000000001,1003.9999999999907,817.9999999999965,,1343.9999999999354
2015.09.22,-578.9999999999961,-1002.0000000000028,733.0000000000059,414.00000000000324,-1010.0000000000051,224.9999999999974,463.99999999997556,-1879.0000000000084,1569.9999999999932,1038.0000000000057,-950.0000000000064,-396.0000000000008,995.9999999999951,900.0000000000008,,523.9999999999573
2015.09.22,-489.99999999999045,-985.0000000000025,892.0000000000039,480.99999999999807,-844.0000000000083,249.99999999999466,540.9999999999915,-1873.9999999999757,1578.9999999999793,1078.0000000000011,-944.9999999999958,-370.00000000000455,1155.0000000000011,1022.0000000000007,,1489.9999999999932
2015.09.22,-648.9999999999885,-990.000000000002,848.0000000000043,564.9999999999933,-868.9999999999998,307.99999999999716,239.99999999997357,-2010.999999999985,1621.9999999999857,975.9999999999991,-960.9999999999897,-523.0000000000103,1146.000000000001,980.0000000000031,,681.9999999999815
2015.09.22,-722.0000000000005,-1056.0000000000014,947.000000000009,617.0000000000009,-876.0000000000048,317.9999999999961,32.999999999994145,-2197.0000000000045,1736.9999999999948,869.0000000000086,-1036.999999999999,-603.9999999999992,1299.9999999999973,954.9999999999948,,283.99999999998613
2015.09.22,-645.999999999991,-1098.9999999999943,948.0000000000044,642.9999999999936,-833.0000000000126,216.99999999998943,400.00000000000034,-2048.0000000000055,1754.9999999999955,1014.0000000000038,-1070.9999999999998,-547.0000000000113,1307.0000000000023,1026.0000000000048,,1065.9999999999798
2015.09.22,-578.9999999999961,-1130.9999999999932,985.0000000000025,730.9999999999927,-771.0000000000008,147.99999999999258,807.9999999999643,-1940.0000000000084,1629.9999999999955,1231.9999999999886,-1062.9999999999918,-457.00000000000784,1268.9999999999914,1124.9999999999982,,1986.9999999999277
2015.09.22,-680.9999999999983,-1212.000000000002,1034.0000000000016,747.0000000000088,-614.0000000000043,125.99999999999278,1019.9999999999765,-1786.999999999983,1615.9999999999854,1181.0000000000098,-1130.9999999999932,-460.00000000000796,1241.9999999999902,1121.0000000000052,,2201.9999999999814
2015.09.22,-795.9999999999967,-1232.9999999999952,1070.9999999999998,808.0000000000088,-783.0000000000013,46.999999999997044,903.9999999999715,-1676.000000000011,1777.9999999999916,1083.9999999999961,-1093.999999999995,-594.0000000000083,1399.000000000001,1063.9999999999982,,1978.9999999999568
2015.09.22,-715.9999999999833,-1266.0000000000005,1025.0000000000093,774.9999999999924,-748.0000000000047,42.999999999993044,1197.999999999988,-1530.9999999999934,1739.9999999999807,1175.9999999999993,-1133.0000000000061,-454.9999999999983,1337.9999999999939,1124.0000000000027,,2569.999999999973
2015.09.22,-661.0000000000005,-1142.999999999994,947.000000000009,812.999999999997,-651.0000000000105,62.99999999999084,1140.9999999999698,-1412.0000000000132,1683.9999999999975,1164.9999999999939,-913.9999999999926,-425.00000000001137,1193.9999999999884,1024.0000000000027,,2824.9999999999272
2015.09.22,-659.999999999994,-1144.999999999996,1000.0000000000009,879.0000000000075,-641.0000000000053,83.9999999999952,1272.999999999991,-1295.0000000000018,1807.9999999999927,1252.0000000000086,-696.999999999992,-405.00000000000114,1215.999999999994,1056.0000000000014,,3725.000000000001
2015.09.22,-600.0000000000006,-1144.999999999996,1026.0000000000048,922.0000000000006,-723.0000000000132,187.9999999999993,1242.9999999999718,-1365.0000000000161,1925.9999999999877,1495.0000000000018,-574.9999999999922,-393.0000000000007,1259.999999999991,1119.0000000000034,,4377.999999999942
2015.09.22,-649.999999999995,-1117.0000000000014,1002.0000000000028,914.9999999999991,-847.0000000000084,197.99999999999818,1130.9999999999932,-1319.999999999988,1997.9999999999905,1452.0000000000089,-479.99999999999153,-514.00000000001,1260.9999999999957,1041.000000000003,,4069.9999999999973
2015.09.22,-626.9999999999998,-1095.0000000000016,933.000000000006,856.9999999999967,-846.0000000000036,208.99999999999253,1135.9999999999814,-1344.999999999974,2021.9999999999914,1472.0000000000066,-449.9999999999948,-495.00000000000455,1206.9999999999936,1029.9999999999975,,4007.9999999999873
2015.09.22,-566.9999999999842,-1041.9999999999984,936.999999999999,852.9999999999926,-833.0000000000126,193.99999999999417,1336.0000000000039,-1012.0000000000128,1966.9999999999845,1520.9999999999945,-360.9999999999891,-373.00000000000466,1192.9999999999977,1034.0000000000016,,4846.999999999966
2015.09.22,-458.9999999999872,-1014.0000000000038,930.0000000000086,696.999999999992,-846.0000000000036,168.99999999999693,1446.9999999999761,-1006.9999999999801,1843.999999999994,1557.0000000000084,-469.99999999999267,-266.00000000000534,1159.9999999999966,1083.9999999999961,,4825.999999999996
2015.09.22,-448.9999999999883,-956.9999999999967,931.9999999999995,693.9999999999947,-808.0000000000069,153.99999999999858,1444.000000000001,-924.0000000000136,1792.999999999978,1527.9999999999961,-533.99999999999,-230.00000000000398,1147.9999999999961,1088.9999999999955,,4879.99999999996
2015.09.22,-405.9999999999952,-961.9999999999961,918.0000000000077,727.0000000000109,-756.0000000000002,192.99999999999872,1465.9999999999673,-895.0000000000014,1772.9999999999961,1595.9999999999975,-522.0000000000002,-188.0000000000024,1084.9999999999936,1093.999999999995,,5122.999999999972
2015.09.22,-498.9999999999828,-983.999999999996,978.0000000000011,737.0000000000099,-802.0000000000067,187.9999999999993,1428.9999999999914,-958.9999999999766,1801.9999999999925,1563.0000000000032,-591.9999999999925,-218.00000000000352,1174.9999999999973,1136.0000000000036,,4954.00000000004
2015.09.22,-536.9999999999875,-988.0,963.0000000000027,736.0000000000033,-765.0000000000006,166.99999999999494,1403.999999999961,-934.9999999999969,1768.999999999977,1482.0000000000055,-600.0000000000006,-234.00000000000887,1152.000000000001,1058.0000000000034,,4671.9999999999545
2015.09.23,-523.9999999999911,-970.9999999999997,969.0000000000088,750.9999999999906,-780.0000000000011,154.99999999999403,1446.9999999999761,-740.0000000000073,1815.999999999974,1554.9999999999952,-414.00000000000324,-246.9999999999999,1149.000000000001,1070.9999999999998,,5236.999999999938
2015.09.23,-567.9999999999907,-1044.999999999996,974.0000000000082,761.999999999996,-796.0000000000065,159.9999999999935,1395.9999999999973,-917.0000000000123,1809.9999999999739,1488.0000000000005,-689.9999999999907,-304.00000000000205,1149.9999999999914,1065.0000000000048,,4484.999999999968
2015.09.23,-543.999999999989,-1109.9999999999998,977.0000000000057,761.999999999996,-828.000000000003,140.99999999999113,1466.9999999999739,-1088.9999999999845,1843.999999999994,1506.9999999999916,-629.9999999999973,-311.9999999999976,1167.0000000000016,1080.9999999999986,,4432.999999999982
2015.09.23,-540.9999999999915,-1127.0000000000002,1036.0000000000036,723.9999999999914,-870.0000000000045,102.99999999999754,1532.0,-1099.0000000000055,1893.999999999977,1471.0,-689.9999999999907,-335.00000000000796,1278.9999999999964,1160.0000000000055,,4536.999999999971
2015.09.23,-577.9999999999897,-1098.9999999999943,970.0000000000042,722.0000000000005,-887.0000000000005,95.99999999999609,1523.999999999992,-990.000000000002,1905.9999999999775,1418.0000000000082,-675.0000000000034,-368.9999999999998,1228.999999999999,1044.0000000000005,,4310.999999999987
