date,USDCAD,AUDUSD,CADCHF,empty,sum
2020.12.03,-673.9999999999968,-409.99999999999926,-451.9999999999969,,-1535.999999999993
2020.12.03,-713.0000000000081,-453.0000000000034,-468.00000000000176,,-1634.0000000000132
2020.12.03,-744.9999999999957,-448.000000000004,-459.99999999999375,,-1652.9999999999932
2020.12.03,-910.9999999999951,-482.00000000000466,-500.00000000000045,,-1893.0000000000002
2020.12.03,-895.0000000000014,-475.0000000000032,-485.0000000000021,,-1855.0000000000066
2020.12.03,-899.9999999999897,-521.0000000000048,-480.99999999999807,,-1901.9999999999927
2020.12.03,-913.9999999999926,-607.9999999999974,-520.9999999999936,,-2042.9999999999836
2020.12.03,-981.999999999994,-612.0000000000015,-483.0000000000001,,-2076.9999999999955
2020.12.03,-1106.000000000007,-643.0000000000047,-476.9999999999941,,-2226.000000000006
2020.12.03,-1258.0000000000036,-639.0000000000007,-419.9999999999982,,-2317.0000000000027
2020.12.03,-1235.9999999999927,-668.9999999999974,-344.99999999999534,,-2249.9999999999854
2020.12.03,-1207.0000000000025,-626.9999999999998,-320.9999999999935,,-2154.999999999996
2020.12.03,-1204.000000000005,-610.9999999999949,-297.9999999999983,,-2112.999999999998
2020.12.03,-1262.0000000000075,-617.9999999999964,-263.99999999999756,,-2144.0000000000014
2020.12.03,-1299.99999999999,-636.0000000000032,-212.00000000000108,,-2147.999999999994
2020.12.03,-1385.9999999999984,-614.0000000000034,-132.99999999999423,,-2132.999999999996
2020.12.03,-1425.9999999999939,-661.0000000000005,-134.99999999999625,,-2221.999999999991
2020.12.03,-1425.0000000000095,-654.9999999999944,-146.99999999999713,,-2227.0000000000014
2020.12.03,-1397.0000000000039,-654.9999999999944,-185.00000000000182,,-2237.0
2020.12.03,-1363.0000000000032,-651.999999999997,-269.9999999999925,,-2284.9999999999927
2020.12.03,-1356.0000000000016,-627.9999999999952,-246.99999999999721,,-2230.999999999994
2020.12.03,-1354.999999999995,-622.9999999999958,-246.00000000000176,,-2223.9999999999927
2020.12.04,-1384.9999999999918,-593.9999999999945,-305.99999999999517,,-2284.9999999999814
2020.12.04,-1354.999999999995,-600.0000000000006,-288.9999999999948,,-2243.9999999999905
2020.12.04,-1327.999999999996,-597.9999999999985,-249.99999999999466,,-2175.999999999989
2020.12.04,-1373.000000000002,-609.9999999999994,-241.99999999999778,,-2224.999999999999
2020.12.04,-1323.0000000000075,-573.9999999999967,-242.99999999999324,,-2139.9999999999973
2020.12.04,-1350.0000000000068,-609.000000000004,-268.0000000000016,,-2227.0000000000127
2020.12.04,-1349.0000000000002,-576.9999999999942,-271.9999999999945,,-2197.999999999989
2020.12.04,-1310.9999999999955,-527.9999999999951,-280.00000000000244,,-2118.9999999999927
2020.12.04,-1337.9999999999948,-498.9999999999939,-229.99999999999687,,-2066.9999999999854
2020.12.04,-1364.0000000000095,-495.000000000001,-207.00000000000162,,-2066.0000000000123
2020.12.04,-1370.9999999999889,-512.9999999999968,-195.00000000000074,,-2078.9999999999864
2020.12.04,-1357.9999999999925,-461.99999999999574,-213.99999999999199,,-2033.9999999999802
2020.12.04,-1353.9999999999886,-463.9999999999977,-215.99999999999397,,-2033.9999999999804
2020.12.04,-1373.000000000002,-480.0000000000027,-205.99999999999508,,-2059.0
2020.12.04,-1353.000000000004,-466.9999999999952,-202.9999999999976,,-2022.9999999999968
2020.12.04,-1384.9999999999918,-458.00000000000284,-202.9999999999976,,-2045.9999999999923
2020.12.04,-1463.9999999999986,-519.9999999999983,-204.99999999999963,,-2188.9999999999964
2020.12.04,-1472.0000000000066,-541.9999999999981,-191.99999999999218,,-2205.999999999997
2020.12.04,-1471.0,-519.0000000000028,-207.99999999999707,,-2198.0
2020.12.04,-1421.99999999999,-504.00000000000443,-225.99999999999287,,-2151.9999999999873
2020.12.04,-1408.0000000000093,-531.9999999999991,-217.99999999999596,,-2158.0000000000045
2020.12.04,-1411.9999999999911,-510.99999999999477,-218.99999999999142,,-2141.9999999999773
2020.12.04,-1358.999999999999,-402.9999999999978,-222.99999999999542,,-1984.9999999999923
2020.12.04,-1438.000000000006,-470.9999999999992,-196.99999999999162,,-2105.999999999997
2020.12.04,-1402.9999999999986,-443.0000000000045,-219.99999999999798,,-2066.0000000000014
2020.12.04,-1344.9999999999961,-429.0000000000016,-246.00000000000176,,-2019.9999999999995
2020.12.04,-1364.999999999994,-443.99999999999994,-241.00000000000233,,-2049.9999999999964
2020.12.04,-1391.9999999999932,-436.9999999999985,-305.99999999999517,,-2134.999999999987
2020.12.04,-1446.9999999999982,-453.99999999999886,-341.0000000000024,,-2241.9999999999995
2020.12.04,-1418.0000000000082,-449.9999999999948,-324.9999999999975,,-2193.0000000000005
2020.12.04,-1421.99999999999,-390.99999999999693,-312.9999999999966,,-2125.9999999999836
2020.12.04,-1722.0000000000014,-476.9999999999941,-313.99999999999204,,-2512.9999999999873
2020.12.04,-1785.9999999999986,-543.0000000000045,-141.00000000000225,,-2470.0000000000055
2020.12.04,-1899.0000000000061,-588.9999999999951,-163.99999999999747,,-2651.9999999999986
2020.12.04,-1897.9999999999998,-571.9999999999948,-60.99999999999994,,-2530.9999999999945
2020.12.04,-2025.9999999999945,-544.9999999999955,25.00000000000835,,-2545.999999999982
2020.12.04,-2004.0000000000057,-551.0000000000015,82.00000000000429,,-2473.000000000003
2020.12.04,-2044.0000000000014,-575.9999999999987,121.99999999999989,,-2498.0
2020.12.04,-2012.9999999999982,-583.0000000000002,70.0000000000034,,-2525.999999999995
2020.12.04,-2045.9999999999923,-546.000000000002,86.0000000000083,,-2505.9999999999864
2020.12.04,-2103.9999999999945,-607.0000000000019,80.00000000000229,,-2630.999999999994
2020.12.04,-2147.9999999999945,-612.9999999999969,148.99999999999915,,-2611.9999999999923
2020.12.04,-2147.00000000001,-588.9999999999951,161.00000000000003,,-2575.000000000005
2020.12.04,-2167.9999999999923,-570.9999999999993,170.00000000000347,,-2568.999999999988
2020.12.04,-2195.999999999998,-565.9999999999999,182.00000000000438,,-2579.9999999999936
2020.12.04,-2200.000000000002,-529.9999999999972,221.99999999999997,,-2507.999999999999
2020.12.04,-2221.9999999999905,-507.9999999999973,265.99999999999955,,-2463.999999999988
2020.12.04,-2119.9999999999886,-473.99999999999665,253.0000000000032,,-2340.9999999999823
