date,GBPUSD,USDCAD,AUDUSD,GBPJPY,CADJPY,AUDJPY,NZDJPY,empty,sum
2021.04.08,655.0000000000056,51.000000000001044,-404.0000000000044,2612.9999999999995,951.9999999999982,551.0000000000019,585.9999999999985,,5004.0
2021.04.08,622.9999999999958,-27.999999999983594,-568.0000000000018,2665.0000000000205,959.9999999999937,421.99999999999704,561.9999999999976,,4636.000000000019
2021.04.08,604.0000000000045,-40.99999999997994,-590.0000000000016,2653.00000000002,924.9999999999972,399.9999999999915,534.9999999999966,,4486.000000000028
2021.04.08,642.9999999999936,-1.999999999990898,-526.9999999999997,2637.0000000000005,938.999999999993,438.99999999999295,534.9999999999966,,4663.999999999985
2021.04.08,673.0000000000125,18.0000000000069,-547.0000000000086,2694.999999999993,959.9999999999937,435.99999999999284,555.9999999999974,,4790.999999999988
2021.04.08,676.0000000000099,13.000000000018552,-495.000000000001,2650.0000000000055,943.9999999999884,465.0000000000034,558.0000000000069,,4811.000000000032
2021.04.08,679.0000000000074,-34.000000000000696,-509.9999999999993,2669.000000000011,918.9999999999969,459.99999999999375,543.0000000000064,,4726.0000000000155
2021.04.08,714.0000000000147,-39.999999999995595,-532.0000000000102,2645.00000000001,890.0000000000006,393.0000000000007,495.9999999999951,,4566.0000000000155
2021.04.08,726.0000000000044,-78.00000000000028,-520.0000000000093,2643.000000000001,835.9999999999985,393.0000000000007,509.00000000000034,,4508.9999999999945
2021.04.08,761.0000000000117,-110.99999999999443,-553.0000000000035,2704.0000000000077,835.9999999999985,376.99999999999534,489.0000000000043,,4503.00000000002
2021.04.08,736.0000000000033,-99.99999999998899,-550.000000000006,2700.9999999999936,848.9999999999895,384.9999999999909,462.0000000000033,,4482.999999999985
2021.04.09,746.0000000000023,-142.99999999998204,-538.0000000000051,2758.00000000001,890.9999999999911,426.00000000000193,521.0000000000008,,4661.000000000019
2021.04.09,751.0000000000127,-101.99999999997988,-513.0000000000078,2727.0000000000036,878.9999999999907,441.99999999999307,512.0000000000005,,4696.000000000013
2021.04.09,766.0,-76.99999999999375,-518.0000000000074,2662.0000000000064,803.9999999999878,387.999999999991,471.9999999999942,,4496.999999999978
2021.04.09,754.9999999999945,-65.99999999998829,-531.0000000000036,2625.0,814.9999999999977,362.99999999999955,427.99999999999727,,4388.999999999997
2021.04.09,734.9999999999968,-65.99999999998829,-562.0000000000069,2650.0000000000055,849.9999999999943,347.999999999999,433.00000000000693,,4388.000000000008
2021.04.09,731.000000000015,-93.99999999999409,-570.9999999999993,2605.9999999999945,814.9999999999977,313.0000000000024,388.9999999999958,,4189.000000000012
2021.04.09,680.9999999999983,-113.99999999999189,-600.0000000000006,2503.0000000000146,786.9999999999919,301.9999999999925,409.9999999999966,,3969.000000000001
2021.04.09,611.000000000006,-135.9999999999806,-593.0000000000102,2478.0000000000086,771.9999999999914,289.99999999999204,385.0000000000051,,3807.0000000000123
2021.04.09,600.0000000000006,-137.9999999999937,-583.0000000000002,2575.0000000000173,836.9999999999891,358.0000000000041,435.0000000000023,,4084.0000000000196
2021.04.09,663.999999999998,-73.99999999999629,-495.000000000001,2633.00000000001,885.9999999999957,460.9999999999985,549.9999999999972,,4625.000000000002
2021.04.09,666.000000000011,-2.999999999997449,-429.0000000000016,2627.0000000000095,887.999999999991,503.9999999999907,584.9999999999937,,4837.999999999996
2021.04.09,705.0000000000001,-13.999999999980695,-406.00000000000637,2631.0,891.9999999999959,522.9999999999961,609.9999999999994,,4941.000000000005
2021.04.09,740.0000000000073,5.000000000010552,-401.00000000000693,2676.0000000000164,920.9999999999923,542.9999999999922,576.9999999999982,,5061.00000000001
2021.04.09,724.0000000000135,-11.999999999989797,-411.0000000000058,2656.000000000006,902.9999999999916,528.9999999999964,551.0000000000019,,4940.000000000014
2021.04.09,733.0000000000059,6.000000000017103,-392.00000000000347,2675.0000000000114,915.9999999999968,549.9999999999972,579.9999999999983,,5068.000000000023
2021.04.09,748.9999999999997,18.0000000000069,-343.9999999999999,2599.9999999999945,865.9999999999997,558.9999999999975,561.000000000007,,5009.0000000000055
2021.04.09,760.0000000000051,25.00000000000835,-312.00000000000114,2600.999999999999,866.9999999999902,575.9999999999934,558.0000000000069,,5075.000000000003
2021.04.09,841.0000000000028,97.00000000001374,-239.0000000000003,2724.9999999999945,939.9999999999977,676.0000000000019,662.0000000000061,,5702.000000000017
2021.04.09,985.0000000000136,208.00000000000819,-142.00000000000878,2741.0000000000136,952.9999999999887,742.999999999995,724.9999999999943,,6213.0000000000055
2021.04.09,1123.0000000000073,304.9999999999997,-12.000000000000899,2854.0000000000136,980.9999999999945,825.9999999999934,748.0000000000047,,6825.000000000013
2021.04.09,1106.000000000007,275.000000000003,-85.00000000000173,2820.999999999998,945.999999999998,744.9999999999903,709.9999999999937,,6517.999999999988
2021.04.09,1061.000000000001,205.00000000001074,-145.00000000000622,2711.0000000000127,878.9999999999907,652.9999999999916,640.0000000000006,,6004.000000000002
2021.04.09,1029.9999999999975,207.00000000000162,-137.00000000000932,2615.000000000009,869.9999999999903,643.9999999999912,638.0000000000052,,5866.999999999985
2021.04.09,914.9999999999991,203.00000000001984,-177.00000000000495,2364.0000000000045,750.9999999999906,500.0,471.00000000000364,,5027.000000000013
2021.04.09,963.0000000000027,223.00000000001762,-182.00000000000438,2411.0000000000014,753.9999999999907,483.99999999999466,459.99999999999375,,5112.999999999996
2021.04.09,974.0000000000082,205.00000000001074,-173.00000000000094,2435.0000000000023,759.0000000000003,515.9999999999911,471.00000000000364,,5187.000000000015
2021.04.09,1041.000000000003,181.00000000000892,-238.0000000000049,2391.999999999996,676.9999999999925,375.99999999999056,362.99999999999955,,4791.999999999985
2021.04.09,852.0000000000083,94.00000000001629,-307.0000000000017,2270.00000000001,658.9999999999918,344.99999999999886,284.000000000006,,4197.00000000003
2021.04.09,828.0000000000065,-41.99999999998649,-400.00000000000034,2247.000000000014,615.9999999999997,304.00000000000205,263.9999999999958,,3817.0000000000314
2021.04.09,846.9999999999977,-51.99999999998539,-396.00000000000745,2248.9999999999955,549.9999999999972,262.00000000000045,218.00000000000352,,3678.000000000002
2021.04.09,880.9999999999984,-12.999999999996348,-339.0000000000004,2247.000000000014,557.9999999999927,281.9999999999965,230.99999999999454,,3846.999999999999
2021.04.09,923.0000000000072,-280.9999999999979,-257.0000000000072,2078.0000000000027,292.99999999999216,289.0000000000015,236.0000000000042,,3281.0000000000027
2021.04.09,766.0,-195.9999999999962,-240.00000000000688,1972.0000000000084,292.0000000000016,313.99999999999295,290.00000000000625,,3198.0000000000064
2021.04.09,665.0000000000044,-278.00000000000045,-286.00000000000847,1872.000000000014,281.9999999999965,272.99999999999613,251.99999999999534,,2779.9999999999973
2021.04.09,673.9999999999968,-220.99999999998232,-262.00000000000665,2038.000000000011,372.99999999999045,358.99999999999466,349.9999999999943,,3310.999999999998
2021.04.09,687.9999999999998,-183.99999999998417,-306.00000000000625,2193.000000000012,539.999999999992,411.9999999999919,396.0000000000008,,3739.0000000000055
2021.04.09,748.0000000000153,-185.99999999999727,-281.00000000000904,2235.0000000000136,487.99999999999955,396.0000000000008,385.0000000000051,,3785.000000000028
2021.04.09,785.0000000000134,-283.99999999999534,-301.0000000000068,2233.000000000004,431.99999999998795,381.9999999999908,356.9999999999993,,3603.9999999999936
2021.04.09,770.000000000004,-354.9999999999942,-303.0000000000088,2227.0000000000036,381.9999999999908,376.99999999999534,352.99999999999443,,3450.9999999999854
2021.04.09,798.0000000000098,-377.9999999999894,-254.00000000000978,2269.0000000000055,379.99999999999545,442.99999999999784,397.00000000000557,,3655.0000000000146
2021.04.09,783.0000000000003,-407.99999999998613,-268.0000000000016,2298.000000000002,362.99999999999955,442.99999999999784,396.0000000000008,,3607.0000000000127
2021.04.09,785.9999999999978,-374.999999999992,-269.00000000000813,2313.9999999999927,408.00000000000125,442.99999999999784,406.9999999999965,,3713.999999999986
2021.04.09,863.9999999999981,-386.9999999999818,-247.00000000000833,2348.000000000013,355.99999999999454,433.9999999999975,399.0000000000009,,3767.0000000000136
2021.04.09,913.0000000000083,-422.9999999999956,-254.00000000000978,2379.9999999999955,325.9999999999934,418.99999999999693,391.00000000000534,,3751.999999999994
2021.04.09,934.0000000000126,-420.9999999999825,-261.0000000000001,2402.0000000000155,328.9999999999935,430.9999999999974,397.00000000000557,,3811.000000000042
2021.04.09,944.9999999999958,-424.99999999998647,-262.00000000000665,2400.0000000000055,327.99999999998875,420.99999999999227,367.999999999995,,3774.999999999984
2021.04.09,995.0000000000125,-425.99999999999307,-264.0000000000087,2456.0000000000173,325.9999999999934,415.9999999999968,376.99999999999534,,3880.000000000014
2021.04.09,991.0000000000085,-431.99999999998795,-238.0000000000049,2444.999999999993,320.99999999999795,439.9999999999977,394.00000000000546,,3921.0000000000105
