date,USDCHF,EURUSD,USDJPY,USDCAD,AUDUSD,GBPCAD,NZDJPY,empty,sum
2015.08.20,1192.000000000004,763.0000000000026,589.9999999999892,-179.00000000001802,-375.9999999999986,-487.99999999999955,659.9999999999966,,2161.9999999999764
2015.08.20,1254.999999999995,770.000000000004,620.9999999999951,45.99999999999049,-206.00000000000617,-290.9999999999968,728.9999999999992,,2923.9999999999804
2015.08.20,1322.9999999999964,804.0000000000047,617.999999999995,31.999999999987594,-185.00000000000182,-329.99999999998585,694.0000000000026,,2955.9999999999986
2015.08.20,1327.0000000000005,790.0000000000018,697.9999999999933,-119.00000000000244,-282.99999999999994,-475.9999999999653,640.0000000000006,,2577.000000000028
2015.08.20,1288.9999999999957,761.0000000000117,732.9999999999899,-209.00000000001472,-321.0000000000046,-570.0000000000039,611.0000000000042,,2293.9999999999786
2015.08.20,1264.9999999999939,692.0000000000038,655.9999999999917,-87.99999999999919,-295.0000000000008,-373.00000000000114,643.0000000000007,,2499.999999999989
2015.08.20,1329.0000000000025,787.0000000000043,681.999999999988,-150.00000000000568,-313.00000000000773,-441.99999999996464,635.9999999999957,,2529.0000000000127
2015.08.20,1368.0000000000025,768.9999999999975,719.9999999999989,-151.00000000001222,-380.999999999998,-453.99999999999886,542.0000000000016,,2412.9999999999914
2015.08.20,1402.0000000000032,824.0000000000025,679.9999999999926,-50.0000000000167,-351.0000000000013,-423.99999999997993,575.0000000000028,,2656.0000000000027
2015.08.20,1425.9999999999939,814.0000000000036,672.9999999999876,-10.000000000021103,-362.00000000000676,-420.9999999999603,618.0000000000092,,2738.000000000006
2015.08.20,1483.000000000001,994.000000000006,762.0000000000005,57.99999999998029,-350.00000000000585,-439.99999999999596,609.9999999999994,,3116.9999999999854
2015.08.20,1644.9999999999964,1209.0000000000157,805.9999999999974,-47.00000000001925,-384.00000000000654,-554.9999999999944,516.9999999999959,,3190.999999999985
2015.08.21,1681.9999999999945,1210.0,807.9999999999927,-7.0000000000014495,-417.0000000000007,-437.99999999998283,566.0000000000025,,3404.0000000000055
2015.08.21,1678.9999999999973,1190.0000000000023,805.9999999999974,32.999999999994145,-386.0000000000086,-393.99999999996106,519.999999999996,,3448.0000000000173
2015.08.21,1668.0000000000027,1158.0000000000146,775.9999999999962,35.999999999991594,-380.999999999998,-408.9999999999705,539.0000000000015,,3387.000000000038
2015.08.21,1669.9999999999936,1158.9999999999989,748.9999999999952,53.999999999998494,-392.9999999999989,-380.9999999999647,525.0000000000057,,3383.000000000029
2015.08.21,1663.9999999999989,1149.0,740.9999999999997,41.99999999998649,-387.000000000004,-380.9999999999647,484.99999999999943,,3313.000000000016
2015.08.21,1644.9999999999964,1194.0000000000061,750.0,45.99999999999049,-394.00000000000546,-373.00000000000114,477.00000000000387,,3344.99999999999
2015.08.21,1636.9999999999995,1158.9999999999989,719.9999999999989,15.999999999993797,-478.0000000000006,-353.99999999996544,478.00000000000864,,3178.0000000000337
2015.08.21,1634.9999999999975,1205.0000000000116,733.9999999999947,52.99999999999194,-429.0000000000016,-357.99999999999164,539.0000000000015,,3379.000000000003
2015.08.21,1629.9999999999982,1232.000000000011,756.0000000000002,-2.0000000000131024,-540.0000000000072,-432.9999999999945,469.0000000000083,,3112.0000000000023
2015.08.21,1680.999999999999,1293.9999999999952,817.9999999999978,-186.0000000000195,-858.9999999999986,-646.9999999999753,256.0000000000002,,2356.999999999999
2015.08.21,1695.000000000002,1288.0000000000002,896.9999999999914,-193.00000000002092,-792.0000000000039,-682.9999999999892,307.00000000000216,,2518.9999999999823
2015.08.21,1839.9999999999973,1427.0000000000005,985.99999999999,-199.00000000001583,-818.0000000000076,-746.0000000000023,197.00000000000273,,2686.999999999964
2015.08.21,1866.000000000001,1585.000000000014,1131.0000000000002,-205.00000000001074,-719.9999999999984,-769.9999999999818,105.00000000000398,,2992.0000000000286
2015.08.21,1891.9999999999936,1578.0000000000127,1151.9999999999868,-115.00000000002063,-656.000000000001,-588.9999999999951,138.00000000000523,,3399.999999999981
2015.08.21,1885.9999999999989,1578.0000000000127,1138.999999999996,-112.000000000001,-658.0000000000031,-605.9999999999732,152.00000000000102,,3379.000000000031
2015.08.21,1924.9999999999989,1646.000000000014,1160.9999999999873,-89.00000000000574,-634.0000000000013,-613.9999999999812,195.0000000000074,,3590.000000000019
2015.08.21,1946.9999999999986,1727.9999999999961,1254.9999999999955,-138.0000000000159,-694.0000000000057,-696.999999999992,123.00000000000466,,3523.999999999982
2015.08.21,1871.999999999996,1678.0000000000018,1214.999999999989,-148.99999999999915,-683.0000000000002,-753.9999999999658,108.00000000000409,,3287.0000000000264
2015.08.21,1897.9999999999998,1628.0000000000073,1182.9999999999927,-214.00000000000307,-758.9999999999985,-986.9999999999824,99.00000000000375,,2848.00000000002
2015.08.21,1893.9999999999957,1578.0000000000127,1172.9999999999877,-124.00000000001299,-714.999999999999,-1009.9999999999998,159.00000000000603,,2954.9999999999905
2015.08.21,1795.000000000002,1377.000000000006,1180.9999999999973,-177.00000000000495,-758.9999999999985,-898.9999999999832,126.00000000000477,,2644.0000000000236
2015.08.21,1720.9999999999948,1295.0000000000018,1180.9999999999973,-128.000000000017,-712.0000000000015,-852.9999999999926,138.9999999999958,,2642.9999999999786
2015.08.21,1698.999999999995,1263.9999999999984,1215.999999999994,-53.00000000001415,-587.9999999999997,-872.9999999999905,207.00000000000784,,2871.9999999999905
2015.08.21,1783.9999999999966,1354.999999999995,1242.999999999995,-11.00000000000545,-519.0000000000028,-787.9999999999665,248.00000000000466,,3312.0000000000173
2015.08.21,1800.999999999997,1339.0000000000014,1180.9999999999973,14.999999999987246,-563.9999999999978,-747.9999999999709,328.00000000000296,,3352.0000000000173
2015.08.21,1805.9999999999966,1297.0000000000148,1105.9999999999945,-119.00000000000244,-605.0,-658.0000000000031,355.000000000004,,3182.000000000004
2015.08.21,1913.9999999999934,1526.0000000000052,1171.999999999997,-158.0000000000137,-574.0000000000078,-637.9999999999608,358.0000000000041,,3600.0000000000173
2015.08.21,1978.000000000002,1605.000000000012,1331.9999999999936,-70.0000000000145,-473.0000000000012,-546.9999999999864,341.0000000000082,,4166.000000000014
2015.08.21,2154.0000000000005,1629.9999999999982,1559.9999999999882,49.99999999999449,-329.00000000000153,-251.99999999996336,531.9999999999965,,5345.000000000013
2015.08.21,2132.999999999996,1585.9999999999986,1474.9999999999943,-80.00000000001339,-392.9999999999989,-417.99999999998505,540.9999999999968,,4843.999999999987
2015.08.21,2080.000000000004,1575.9999999999995,1452.9999999999886,-228.00000000000597,-411.0000000000058,-560.9999999999893,484.00000000000887,,4393.000000000001
2015.08.21,2105.0000000000014,1686.0000000000098,1503.9999999999907,-31.000000000003247,-428.00000000000614,-360.9999999999669,543.0000000000064,,5018.000000000031
2015.08.21,2090.000000000003,1658.0000000000039,1582.9999999999984,-3.0000000000196536,-386.0000000000086,-428.9999999999683,618.0000000000092,,5131.000000000018
2015.08.21,2130.999999999994,1678.0000000000018,1649.000000000001,-123.00000000000644,-278.00000000000045,-627.9999999999841,620.0000000000045,,5049.00000000001
2015.08.21,2046.9999999999989,1693.0000000000111,1519.999999999996,-559.0000000000206,-328.0000000000061,-1254.9999999999618,626.0000000000048,,3744.000000000021
2015.08.21,2107.000000000003,1855.0000000000066,1584.9999999999936,-707.0000000000132,-401.00000000000693,-1273.9999999999973,641.9999999999959,,3806.9999999999823
2015.08.21,2073.999999999998,1971.0000000000116,1768.9999999999914,-1053.000000000015,-514.0000000000033,-1765.9999999999786,555.9999999999974,,3037.0000000000023
2015.08.21,2439.0000000000023,2268.000000000003,2084.9999999999936,-866.0000000000113,-365.99999999999966,-1663.9999999999766,500.0,,4396.000000000012
2015.08.21,2613.999999999994,2377.000000000007,2004.9999999999955,-716.0000000000056,-341.99999999999784,-1802.999999999999,593.0000000000035,,4727.999999999997
2015.08.21,2746.000000000004,2465.000000000006,2149.000000000001,-794.0000000000058,-370.00000000000364,-1888.9999999999852,477.00000000000387,,4784.00000000002
2015.08.21,2637.999999999996,2442.000000000011,2066.999999999993,-922.0000000000006,-414.00000000000324,-2059.999999999995,421.0000000000065,,4172.000000000007
2015.08.21,2615.0000000000005,2432.9999999999964,1942.9999999999977,-839.0000000000119,-434.000000000001,-1946.9999999999654,481.00000000000875,,4252.0000000000255
2015.08.21,2542.9999999999955,2340.0000000000086,1850.999999999999,-780.000000000003,-443.99999999999994,-1790.0000000000027,546.0000000000065,,4266.000000000004
2015.08.21,2568.999999999999,2354.999999999996,1891.999999999996,-846.0000000000134,-465.0000000000043,-1902.999999999988,417.0000000000016,,4018.9999999999864
2015.08.21,2649.0000000000014,2374.0000000000095,2001.9999999999955,-893.0000000000105,-470.00000000000375,-2008.9999999999718,442.0000000000073,,4095.000000000028
2015.08.21,2659.0000000000005,2385.999999999999,1992.999999999995,-887.9999999999999,-440.00000000000705,-1990.9999999999873,503.0000000000001,,4222.0
2015.08.21,2710.999999999997,2500.000000000013,2012.0000000000005,-892.0000000000039,-497.000000000003,-1988.999999999974,441.0000000000025,,4286.000000000033
2015.08.21,2798.999999999996,2573.000000000003,2067.9999999999977,-995.0000000000125,-635.0000000000077,-1969.999999999983,341.0000000000082,,4181.000000000002
