date,USDCAD,EURJPY,empty,sum
2019.10.01,-69.9999999999923,-325.00000000000284,,-394.9999999999951
2019.10.01,-76.0000000000094,-320.99999999999795,,-397.00000000000733
2019.10.01,-86.99999999999264,-307.00000000000216,,-393.99999999999477
2019.10.01,-106.00000000000608,-325.9999999999934,,-431.9999999999995
2019.10.01,-48.000000000003595,-316.99999999999307,,-364.99999999999665
2019.10.01,-72.0000000000054,-263.9999999999958,,-336.0000000000012
2019.10.01,-72.0000000000054,-319.9999999999932,,-391.9999999999986
2019.10.01,-140.99999999999113,-269.00000000000546,,-409.9999999999966
2019.10.01,-185.99999999999727,-275.99999999999625,,-461.9999999999935
2019.10.01,-171.00000000001003,-295.0000000000017,,-466.0000000000117
2019.10.01,-158.99999999999804,-277.000000000001,,-435.9999999999991
2019.10.01,-161.00000000001114,-233.99999999999466,,-395.0000000000058
2019.10.01,-107.99999999999699,-174.99999999999716,,-282.99999999999415
2019.10.01,-156.00000000000057,-224.99999999999432,,-380.9999999999949
2019.10.01,-165.9999999999995,-216.99999999999875,,-382.99999999999824
2019.10.01,-207.00000000000162,-305.9999999999974,,-512.999999999999
2019.10.01,-239.99999999999577,-263.00000000000523,,-503.000000000001
2019.10.01,-261.0000000000001,-331.00000000000307,,-592.0000000000032
2019.10.01,-225.99999999999287,-114.99999999999488,,-340.9999999999877
2019.10.01,-330.0000000000081,-138.00000000000523,,-468.0000000000133
2019.10.01,-371.00000000001023,-57.00000000000216,,-428.0000000000124
2019.10.01,-371.99999999999454,-13.999999999995794,,-385.99999999999034
2019.10.01,-415.0000000000098,10.000000000005116,,-405.00000000000466
2019.10.01,-425.0000000000087,-69.99999999999318,,-495.0000000000019
2019.10.01,-407.0000000000018,-13.999999999995794,,-420.9999999999976
2019.10.01,-380.00000000000256,-67.99999999999784,,-448.0000000000004
2019.10.01,-357.00000000000733,-37.00000000000614,,-394.0000000000135
2019.10.01,-409.99999999999926,-19.99999999999602,,-429.9999999999953
2019.10.01,-425.99999999999307,-51.00000000000193,,-476.999999999995
2019.10.01,-522.0000000000002,-36.000000000001364,,-558.0000000000016
2019.10.01,-546.000000000002,-66.99999999999307,,-612.9999999999951
2019.10.01,-465.0000000000043,-141.00000000000534,,-606.0000000000097
2019.10.01,-409.99999999999926,-292.99999999999216,,-702.9999999999914
2019.10.01,-184.00000000000637,-381.0000000000002,,-565.0000000000066
2019.10.01,-49.00000000001015,-373.9999999999952,,-423.00000000000534
2019.10.01,-17.000000000000348,-361.99999999999477,,-378.9999999999951
2019.10.01,75.00000000000284,-359.99999999999943,,-284.9999999999966
2019.10.01,140.99999999999113,-311.9999999999976,,-171.00000000000648
2019.10.01,56.99999999999594,-376.0000000000048,,-319.0000000000088
2019.10.01,89.99999999999008,-364.9999999999949,,-275.0000000000048
2019.10.01,140.99999999999113,-320.99999999999795,,-180.00000000000682
2019.10.01,171.00000000001003,-289.0000000000015,,-117.99999999999145
2019.10.01,164.00000000000858,-245.9999999999951,,-81.99999999998653
2019.10.01,123.00000000000644,-311.9999999999976,,-188.9999999999912
2019.10.01,99.99999999998899,-340.0000000000034,,-240.00000000001444
2019.10.01,147.00000000000824,-341.99999999999875,,-194.9999999999905
2019.10.02,110.99999999999443,-335.9999999999985,,-225.0000000000041
2019.10.02,120.99999999999334,-323.99999999999807,,-203.00000000000472
2019.10.02,106.00000000000608,-332.9999999999984,,-226.99999999999233
2019.10.02,110.00000000001009,-314.9999999999977,,-204.99999999998764
2019.10.02,123.99999999999079,-370.00000000000455,,-246.00000000001376
2019.10.02,140.99999999999113,-292.99999999999216,,-152.00000000000102
2019.10.02,251.00000000000122,-316.0000000000025,,-65.00000000000128
2019.10.02,201.00000000000674,-283.00000000000125,,-81.99999999999451
2019.10.02,215.99999999999397,-310.0000000000023,,-94.0000000000083
2019.10.02,192.99999999999872,-278.0000000000058,,-85.00000000000708
2019.10.02,180.0000000000024,-275.99999999999625,,-95.99999999999386
2019.10.02,215.00000000000963,-227.99999999999443,,-12.999999999984794
2019.10.02,221.00000000000452,-168.99999999999693,,52.00000000000759
2019.10.02,198.00000000000927,-128.0000000000001,,70.00000000000915
2019.10.02,163.00000000000205,-215.99999999999397,,-52.99999999999193
2019.10.02,188.9999999999947,-206.99999999999363,,-17.99999999999892
2019.10.02,225.99999999999287,-176.00000000000193,,49.99999999999093
2019.10.02,188.9999999999947,-215.0000000000034,,-26.000000000008697
2019.10.02,148.99999999999915,-320.99999999999795,,-171.9999999999988
2019.10.02,134.99999999999625,-379.99999999999545,,-244.9999999999992
2019.10.02,48.000000000003595,-557.9999999999927,,-509.99999999998914
2019.10.02,62.99999999999084,-519.999999999996,,-457.0000000000052
2019.10.02,0.0,-569.9999999999932,,-569.9999999999932
2019.10.02,-113.00000000000753,-704.9999999999983,,-818.0000000000058
2019.10.02,-157.99999999999147,-664.0000000000015,,-821.999999999993
2019.10.02,-146.00000000000168,-570.999999999998,,-716.9999999999997
2019.10.02,-184.99999999999073,-534.9999999999966,,-719.9999999999873
2019.10.02,-177.00000000000495,-608.9999999999947,,-785.9999999999995
2019.10.02,-93.99999999999409,-560.9999999999928,,-654.9999999999869
2019.10.02,-106.00000000000608,-584.9999999999937,,-690.9999999999998
2019.10.02,-123.00000000000644,-628.0000000000001,,-751.0000000000066
2019.10.02,-137.00000000000932,-676.9999999999925,,-814.0000000000018
2019.10.02,-219.99999999999798,-504.99999999999545,,-724.9999999999934
2019.10.02,-428.9999999999905,-510.0000000000051,,-938.9999999999957
2019.10.02,-594.99999999999,-549.9999999999972,,-1144.9999999999873
2019.10.02,-669.0000000000085,-620.0000000000045,,-1289.0000000000132
2019.10.02,-592.9999999999991,-605.000000000004,,-1198.0000000000032
2019.10.02,-811.9999999999905,-704.9999999999983,,-1516.9999999999886
2019.10.02,-818.9999999999919,-733.0000000000041,,-1551.999999999996
2019.10.02,-774.000000000008,-728.9999999999992,,-1503.0000000000073
2019.10.02,-761.999999999996,-707.9999999999984,,-1469.9999999999945
2019.10.02,-831.000000000004,-730.9999999999945,,-1561.9999999999986
2019.10.02,-815.9999999999945,-662.0000000000061,,-1478.0000000000007
2019.10.02,-832.0000000000105,-621.9999999999999,,-1454.0000000000105
2019.10.02,-832.9999999999949,-628.0000000000001,,-1460.999999999995
2019.10.02,-809.9999999999997,-593.0000000000035,,-1403.0000000000032
2019.10.02,-910.0000000000108,-673.0000000000018,,-1583.0000000000127
2019.10.02,-913.9999999999926,-644.999999999996,,-1558.9999999999886
2019.10.03,-954.0000000000103,-647.0000000000056,,-1601.000000000016
2019.10.03,-939.0000000000009,-664.999999999992,,-1603.999999999993
2019.10.03,-990.000000000002,-656.0000000000059,,-1646.000000000008
2019.10.03,-987.0000000000045,-647.9999999999961,,-1635.0000000000007
2019.10.03,-960.9999999999897,-638.9999999999958,,-1599.9999999999854
2019.10.03,-963.0000000000027,-646.0000000000008,,-1609.0000000000036
2019.10.03,-943.000000000005,-757.9999999999956,,-1701.0000000000005
2019.10.03,-897.9999999999987,-790.9999999999968,,-1688.9999999999955
2019.10.03,-869.999999999993,-673.9999999999924,,-1543.9999999999854
2019.10.03,-914.9999999999991,-697.0000000000027,,-1612.0000000000018
2019.10.03,-939.0000000000009,-697.9999999999933,,-1636.999999999994
2019.10.03,-956.0000000000013,-736.9999999999948,,-1692.999999999996
2019.10.03,-924.9999999999981,-665.9999999999968,,-1590.999999999995
2019.10.03,-943.000000000005,-695.999999999998,,-1639.000000000003
2019.10.03,-869.999999999993,-692.9999999999978,,-1562.999999999991
2019.10.03,-852.0000000000083,-665.9999999999968,,-1518.000000000005
2019.10.03,-869.999999999993,-704.9999999999983,,-1574.9999999999914
2019.10.03,-842.0000000000094,-719.9999999999989,,-1562.0000000000082
2019.10.03,-859.0000000000098,-775.0000000000057,,-1634.0000000000155
2019.10.03,-879.0000000000075,-727.9999999999944,,-1607.0000000000018
2019.10.03,-905.0000000000002,-650.9999999999962,,-1555.9999999999964
2019.10.03,-924.9999999999981,-745.0000000000045,,-1670.0000000000027
2019.10.03,-895.0000000000014,-593.0000000000035,,-1488.000000000005
2019.10.03,-922.0000000000006,-671.999999999997,,-1593.9999999999977
2019.10.03,-1044.0000000000005,-742.0000000000044,,-1786.000000000005
2019.10.03,-1025.9999999999936,-789.0000000000015,,-1814.999999999995
2019.10.03,-958.9999999999987,-778.0000000000058,,-1737.0000000000045
2019.10.03,-995.9999999999969,-796.999999999997,,-1792.999999999994
2019.10.03,-927.9999999999955,-706.0000000000031,,-1633.9999999999986
2019.10.03,-1007.0000000000024,-959.0000000000032,,-1966.0000000000055
2019.10.03,-1036.999999999999,-891.0000000000053,,-1928.0000000000045
2019.10.03,-1063.9999999999982,-825.0000000000028,,-1889.000000000001
2019.10.03,-1102.000000000003,-766.0000000000053,,-1868.0000000000082
2019.10.03,-998.00000000001,-792.0000000000016,,-1790.0000000000116
2019.10.03,-1001.9999999999918,-923.9999999999924,,-1925.999999999984
2019.10.03,-896.9999999999923,-915.9999999999968,,-1812.999999999989
2019.10.03,-828.0000000000065,-709.0000000000032,,-1537.0000000000095
2019.10.03,-909.0000000000042,-771.0000000000008,,-1680.000000000005
2019.10.03,-954.9999999999948,-736.9999999999948,,-1691.9999999999895
2019.10.03,-961.9999999999961,-786.0000000000014,,-1747.9999999999975
2019.10.03,-1000.0000000000009,-763.9999999999958,,-1763.9999999999968
2019.10.03,-927.0000000000111,-745.0000000000045,,-1672.0000000000157
2019.10.03,-910.9999999999951,-777.000000000001,,-1687.9999999999961
2019.10.03,-957.0000000000078,-804.9999999999926,,-1762.0000000000005
2019.10.03,-1053.9999999999993,-887.0000000000005,,-1940.9999999999998
2019.10.03,-1028.9999999999911,-867.999999999995,,-1896.9999999999861
2019.10.03,-1051.0000000000018,-858.9999999999947,,-1909.9999999999964
2019.10.03,-1035.0000000000082,-896.0000000000008,,-1931.000000000009
2019.10.04,-1005.9999999999958,-861.0000000000042,,-1867.0
2019.10.04,-1007.0000000000024,-843.0000000000035,,-1850.000000000006
2019.10.04,-1014.0000000000038,-826.9999999999982,,-1841.0000000000018
2019.10.04,-1019.9999999999986,-831.0000000000031,,-1851.0000000000018
2019.10.04,-1025.9999999999936,-820.999999999998,,-1846.9999999999916
2019.10.04,-1049.9999999999955,-858.9999999999947,,-1908.99999999999
2019.10.04,-1048.0000000000045,-819.0000000000026,,-1867.0000000000073
2019.10.04,-1018.0000000000077,-840.0000000000034,,-1858.0000000000111
2019.10.04,-1012.9999999999973,-810.0000000000023,,-1822.9999999999995
2019.10.04,-948.9999999999999,-825.0000000000028,,-1774.0000000000027
2019.10.04,-948.9999999999999,-859.9999999999994,,-1808.9999999999993
2019.10.04,-956.0000000000013,-879.9999999999955,,-1835.9999999999968
2019.10.04,-985.999999999998,-890.0000000000006,,-1875.9999999999986
2019.10.04,-1000.0000000000009,-896.0000000000008,,-1896.0000000000018
2019.10.04,-1018.9999999999922,-911.0000000000014,,-1929.9999999999936
2019.10.04,-1009.9999999999998,-906.0000000000059,,-1916.0000000000057
2019.10.04,-958.9999999999987,-893.0000000000007,,-1851.9999999999995
2019.10.04,-973.0000000000016,-923.9999999999924,,-1896.999999999994
2019.10.04,-984.000000000007,-887.0000000000005,,-1871.0000000000075
2019.10.04,-1028.0000000000066,-980.000000000004,,-2008.0000000000105
2019.10.04,-988.9999999999955,-983.0000000000041,,-1971.9999999999995
2019.10.04,-937.9999999999944,-954.9999999999983,,-1892.9999999999927
2019.10.04,-920.9999999999941,-921.999999999997,,-1842.9999999999911
2019.10.04,-939.0000000000009,-920.9999999999923,,-1859.9999999999932
2019.10.04,-878.000000000001,-870.0000000000045,,-1748.0000000000055
2019.10.04,-943.000000000005,-912.9999999999967,,-1856.0000000000018
2019.10.04,-988.0000000000111,-897.9999999999961,,-1886.0000000000073
2019.10.04,-919.0000000000032,-856.9999999999993,,-1776.0000000000025
2019.10.04,-876.9999999999944,-908.0000000000013,,-1784.9999999999957
2019.10.04,-788.0000000000109,-912.0000000000061,,-1700.000000000017
2019.10.04,-784.0000000000069,-903.9999999999964,,-1688.0000000000032
2019.10.04,-693.9999999999947,-658.0000000000013,,-1351.999999999996
2019.10.04,-716.9999999999899,-712.9999999999939,,-1429.9999999999836
2019.10.04,-706.999999999991,-650.0000000000057,,-1356.9999999999968
2019.10.04,-834.0000000000014,-694.0000000000026,,-1528.000000000004
2019.10.04,-842.9999999999937,-769.0000000000055,,-1611.999999999999
2019.10.04,-927.9999999999955,-772.9999999999961,,-1700.9999999999916
2019.10.04,-1000.0000000000009,-787.0000000000061,,-1787.000000000007
2019.10.04,-910.9999999999951,-760.9999999999957,,-1671.999999999991
2019.10.04,-885.0000000000025,-718.9999999999941,,-1603.9999999999966
2019.10.04,-929.000000000002,-757.9999999999956,,-1686.9999999999977
2019.10.04,-933.9999999999905,-756.0000000000002,,-1689.9999999999907
2019.10.04,-933.000000000006,-751.9999999999953,,-1685.0000000000014
2019.10.04,-910.0000000000108,-734.9999999999994,,-1645.0000000000102
2019.10.04,-876.0000000000101,-753.0000000000001,,-1629.0000000000102
2019.10.04,-788.9999999999952,-772.9999999999961,,-1561.9999999999914
2019.10.04,-853.9999999999992,-760.9999999999957,,-1614.999999999995
2019.10.04,-699.0000000000052,-751.0000000000048,,-1450.00000000001
