date,USDCHF,GBPUSD,EURUSD,USDJPY,EURCHF,CHFJPY,AUDCHF,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,empty,sum
2021.07.27,272.00000000000557,646.9999999999976,327.99999999999494,74.99999999998863,107.99999999999699,621.0000000000093,-19.999999999997797,809.9999999999997,-1025.0000000000093,269.00000000000546,280.9999999999979,-405.9999999999952,265.0000000000041,-88.99999999999864,-215.0000000000034,-362.000000000009,-224.000000000002,,1334.9999999999843
2021.07.27,261.0000000000001,663.999999999998,313.99999999999204,67.99999999999784,107.99999999999699,668.0000000000064,-39.999999999995595,799.9999999999785,-1013.0000000000194,277.9999999999916,243.99999999999977,-402.0000000000135,279.00000000000705,-103.9999999999992,-221.00000000000364,-364.0000000000043,-224.9999999999974,,1314.9999999999345
2021.07.27,262.00000000000665,672.9999999999902,322.00000000000006,59.99999999998806,102.00000000000209,674.0000000000066,-60.00000000000449,813.9999999999814,-985.0000000000136,284.9999999999966,256.00000000001177,-348.9999999999993,229.00000000001253,-110.99999999999,-240.0000000000091,-394.00000000000546,-255.00000000000523,,1282.9999999999693
2021.07.27,272.00000000000557,690.9999999999972,337.99999999999386,78.99999999999352,96.99999999999153,653.0000000000058,-63.00000000000195,827.0,-992.9999999999994,262.00000000000045,261.0000000000001,-361.0000000000113,202.00000000001327,-95.99999999998943,-240.0000000000091,-398.00000000001035,-255.00000000000523,,1275.9999999999739
2021.07.27,287.9999999999994,709.9999999999884,357.99999999999164,119.99999999999034,106.00000000000608,620.0000000000045,-26.000000000003798,865.999999999989,-1085.0000000000027,219.99999999999886,300.99999999999574,-456.00000000001194,287.9999999999994,-65.99999999998829,-210.00000000000796,-365.0000000000091,-261.0000000000001,,1407.99999999994
2021.07.27,329.00000000000153,700.999999999996,383.0,138.9999999999958,123.99999999999079,606.0000000000088,-4.000000000004,832.9999999999949,-1063.0000000000139,187.99999999998818,328.00000000001717,-495.000000000001,306.00000000000625,-57.999999999992724,-204.00000000000773,-359.00000000000887,-250.00000000000577,,1503.999999999966
2021.07.27,292.00000000000335,682.0000000000048,375.9999999999986,183.9999999999975,97.9999999999981,581.0000000000031,14.000000000002899,831.9999999999883,-1118.0000000000189,168.00000000000637,312.00000000000114,-524.0000000000133,357.00000000000733,-6.000000000000227,-106.00000000000875,-277.000000000001,-199.00000000000472,,1665.9999999999638
2021.07.27,260.00000000000466,661.0000000000005,344.99999999999534,139.99999999998636,72.0000000000054,558.0000000000069,-34.000000000000696,808.9999999999931,-1078.0000000000011,169.00000000001114,282.0000000000045,-492.0000000000035,354.9999999999942,-60.99999999999284,-170.0000000000017,-317.99999999999784,-209.9999999999991,,1288.000000000005
2021.07.27,267.00000000000614,662.9999999999914,339.99999999998477,182.99999999999272,97.9999999999981,496.9999999999999,-24.999999999997247,852.9999999999926,-1240.0000000000189,98.00000000001319,287.9999999999994,-609.9999999999994,422.9999999999956,-3.9999999999906777,-123.00000000000466,-234.00000000000887,-224.000000000002,,1249.9999999999523
2021.07.27,265.0000000000041,662.9999999999914,340.9999999999913,225.9999999999991,93.00000000000975,491.00000000001387,-4.000000000004,827.0,-1224.000000000003,96.00000000000364,303.0000000000088,-602.0000000000136,544.0000000000111,21.000000000000796,-82.00000000000784,-153.0000000000058,-194.0000000000053,,1610.9999999999943
2021.07.27,253.0000000000032,668.0000000000019,330.9999999999924,225.9999999999991,89.00000000000574,459.0000000000032,-2.000000000002,809.9999999999997,-1198.0000000000102,73.0000000000075,295.0000000000008,-536.0000000000032,507.9999999999973,21.000000000000796,-79.9999999999983,-154.00000000001057,-192.00000000000327,,1570.9999999999845
2021.07.27,263.0000000000021,713.0000000000081,349.99999999998363,234.99999999999943,85.00000000000173,475.0000000000085,-22.999999999995246,895.9999999999857,-1175.000000000015,93.99999999999409,317.9999999999961,-513.9999999999923,451.0000000000014,45.000000000001705,-88.00000000000807,-200.00000000000284,-226.99999999999943,,1697.999999999969
2021.07.27,236.99999999999832,719.9999999999873,352.9999999999811,212.99999999999386,53.999999999998494,449.0000000000123,-56.0000000000005,883.9999999999959,-1100.000000000012,105.99999999999454,292.00000000000335,-428.00000000000614,368.9999999999971,13.00000000000523,-115.0000000000091,-234.99999999999943,-224.000000000002,,1531.9999999999384
2021.07.27,229.00000000000142,716.0000000000056,334.9999999999964,190.9999999999883,49.99999999999449,469.0000000000083,-63.00000000000195,891.9999999999817,-1175.000000000015,106.99999999999932,287.000000000015,-465.0000000000043,378.00000000001165,3.0000000000001137,-120.00000000000455,-248.00000000000466,-226.00000000000398,,1359.9999999999677
2021.07.27,236.00000000000287,729.0000000000018,317.9999999999961,218.9999999999941,82.00000000000429,479.0000000000134,-2.000000000002,942.9999999999827,-1282.0000000000055,90.00000000000341,311.0000000000168,-539.0000000000006,449.9999999999948,50.00000000001137,-48.00000000000182,-183.00000000000693,-189.00000000000583,,1663.999999999999
2021.07.27,224.000000000002,692.9999999999881,310.9999999999946,214.9999999999892,73.99999999999629,447.00000000000273,29.999999999996696,943.9999999999893,-1304.0000000000164,67.00000000000728,319.0000000000026,-605.0000000000111,458.00000000000284,45.000000000001705,-21.000000000000796,-192.00000000000728,-173.9999999999964,,1530.9999999999413
2021.07.27,212.00000000000108,584.9999999999911,256.99999999999613,228.9999999999992,82.99999999998863,425.00000000001137,31.000000000003247,913.9999999999926,-1331.0000000000155,-10.99999999999568,368.00000000001273,-669.9999999999928,512.0000000000014,106.00000000000875,12.000000000000455,-146.0000000000008,-192.00000000000327,,1383.9999999999986
2021.07.27,192.00000000000327,577.9999999999897,203.99999999998198,238.9999999999901,113.00000000000753,350.0000000000085,51.99999999999649,930.999999999993,-1355.0000000000173,-100.99999999999909,300.99999999999574,-655.0000000000056,531.9999999999991,155.00000000000114,95.99999999998943,-42.00000000000159,-163.00000000000205,,1426.99999999993
2021.07.27,114.00000000000298,302.0000000000023,75.99999999998718,267.99999999998647,140.0000000000068,206.00000000000307,60.00000000000449,829.9999999999974,-1533.0000000000066,-307.9999999999927,262.00000000000665,-950.0000000000064,475.0000000000032,171.00000000000648,109.99999999999943,-43.00000000000637,-139.99999999999568,,39.99999999999841
2021.07.27,102.00000000000209,248.99999999998812,73.99999999999629,348.99999999998954,127.99999999999478,110.00000000001364,146.99999999999713,918.9999999999809,-1570.0000000000048,-407.0000000000107,398.00000000000944,-961.9999999999961,883.0000000000116,349.00000000000375,316.0000000000025,241.99999999999022,-107.00000000000153,,1219.999999999967
2021.07.27,43.999999999999595,144.99999999999514,23.999999999979593,277.9999999999916,89.99999999999008,93.00000000000352,78.00000000000028,780.9999999999873,-1514.0000000000152,-371.9999999999857,341.99999999999784,-948.9999999999999,832.0000000000105,259.00000000000034,233.99999999999466,158.99999999999181,-107.99999999999699,,415.99999999994435
2021.07.27,63.99999999999739,205.99999999999508,48.99999999998794,329.9999999999983,133.00000000000534,114.00000000000432,136.99999999999824,831.9999999999883,-1460.0000000000168,-354.99999999998977,405.0000000000109,-889.0000000000065,927.9999999999955,380.00000000000966,325.9999999999934,280.9999999999917,-129.9999999999968,,1350.9999999999663
2021.07.27,112.000000000001,228.99999999999034,68.99999999998573,364.9999999999949,124.99999999999733,153.0000000000058,95.99999999999609,875.999999999988,-1267.0000000000182,-355.99999999999454,463.0000000000134,-748.9999999999997,971.9999999999951,410.0000000000108,280.9999999999917,284.9999999999966,-194.0000000000053,,1869.9999999999493
2021.07.27,-7.0000000000014495,252.0000000000078,93.99999999999409,302.99999999999727,-19.999999999997797,60.000000000002274,-19.999999999997797,710.999999999995,-1244.0000000000007,-287.00000000000614,330.0000000000081,-652.0000000000082,872.0000000000061,279.0000000000106,188.0000000000024,194.99999999999318,-192.99999999999872,,861.0000000000058
2021.07.27,-7.0000000000014495,212.99999999999653,87.99999999999919,292.99999999999216,-8.999999999992347,66.0000000000025,15.999999999993797,641.999999999987,-1119.0000000000034,-248.99999999999523,303.0000000000088,-724.0000000000135,968.0000000000133,271.0000000000008,222.99999999999898,235.99999999999,-151.9999999999966,,1058.9999999999802
2021.07.27,79.00000000000685,326.0000000000041,164.99999999999292,313.99999999999295,38.99999999998904,152.00000000000102,38.0000000000047,772.9999999999793,-1227.0000000000002,-194.99999999999318,398.00000000000944,-760.0000000000051,954.9999999999948,292.0000000000016,205.99999999998886,208.99999999998897,-175.99999999999838,,1587.9999999999575
2021.07.27,121.99999999999989,312.00000000000114,180.99999999998673,295.99999999999227,76.0000000000094,236.0000000000042,97.9999999999981,821.9999999999894,-1233.0000000000175,-165.99999999999682,443.0000000000156,-761.0000000000117,1079.999999999992,302.0000000000067,200.00000000000284,234.99999999999943,-192.00000000000327,,2050.999999999969
2021.07.27,189.00000000000583,309.99999999998806,209.9999999999991,275.99999999999625,89.00000000000574,326.0000000000076,93.99999999999409,837.9999999999832,-1134.0000000000127,-106.99999999999932,524.9999999999977,-751.0000000000127,1056.9999999999968,254.0000000000049,123.99999999999523,158.00000000000125,-229.00000000000142,,2228.99999999995
2021.07.27,250.00000000000577,485.0000000000021,307.99999999999716,319.9999999999932,89.99999999999008,388.00000000000523,102.00000000000209,926.999999999989,-1297.0000000000148,-19.000000000005457,533.0000000000057,-846.0000000000134,1109.0000000000043,240.0000000000091,117.999999999995,167.0000000000016,-236.00000000000287,,2638.9999999999636
2021.07.27,343.9999999999999,564.9999999999933,436.9999999999985,414.99999999999204,99.00000000000463,387.00000000000045,124.99999999999733,938.9999999999787,-1295.0000000000018,-55.00000000000682,568.000000000013,-893.0000000000105,1185.0000000000139,271.0000000000008,152.9999999999916,209.99999999999375,-224.9999999999974,,3229.999999999962
2021.07.27,396.00000000000745,636.9999999999986,471.9999999999835,494.99999999999034,116.99999999998934,375.0,132.99999999999423,981.999999999994,-1278.0000000000014,-91.00000000000819,616.0000000000165,-855.0000000000058,1144.999999999996,317.0000000000073,161.99999999999193,214.9999999999892,-268.99999999999704,,3568.9999999999454
2021.07.27,295.0000000000008,514.9999999999987,330.9999999999924,514.9999999999864,90.99999999999665,224.00000000000375,195.9999999999962,1104.9999999999782,-1581.0000000000102,-237.99999999999955,727.0000000000109,-1109.0000000000043,1331.9999999999998,398.00000000001035,248.99999999999523,307.9999999999927,-263.0000000000021,,3094.999999999946
2021.07.27,274.00000000000756,529.0000000000017,384.9999999999909,423.9999999999924,49.00000000001015,232.00000000001353,236.99999999999832,1135.9999999999814,-1802.999999999999,-176.9999999999925,743.0000000000048,-1242.999999999994,1495.0000000000018,418.00000000000637,354.99999999998977,406.9999999999965,-182.99999999999983,,3278.000000000009
2021.07.27,279.00000000000705,642.0000000000092,388.9999999999949,429.9999999999926,65.99999999998829,262.00000000000045,80.99999999999774,1282.9999999999898,-1990.000000000003,-147.99999999999613,724.9999999999978,-1181.0000000000098,1435.0000000000084,431.0000000000116,173.00000000000182,366.9999999999902,-385.000000000002,,2858.999999999979
2021.07.27,433.0000000000056,1187.999999999989,559.9999999999827,631.0000000000002,62.99999999999084,204.00000000000773,78.99999999999574,1763.9999999999877,-1946.0000000000032,-222.0000000000084,785.0000000000134,-910.9999999999951,1378.9999999999968,481.00000000000875,186.9999999999976,333.999999999989,-394.00000000000546,,4614.999999999954
2021.07.27,448.9999999999994,1265.000000000005,576.9999999999831,763.9999999999958,79.99999999999119,147.00000000000557,158.0000000000026,1832.9999999999957,-2389.000000000019,-286.00000000000136,904.0000000000159,-1140.999999999992,1479.0000000000082,600.9999999999991,310.99999999999284,452.99999999998875,-355.0000000000053,,4849.999999999965
