date,EURUSD,empty,sum
2018.02.13,-459.99999999999375,,-459.99999999999375
2018.02.13,-452.99999999999227,,-452.99999999999227
2018.02.13,-475.0000000000032,,-475.0000000000032
2018.02.13,-544.9999999999955,,-544.9999999999955
2018.02.13,-600.9999999999849,,-600.9999999999849
2018.02.13,-618.9999999999918,,-618.9999999999918
2018.02.13,-692.9999999999881,,-692.9999999999881
2018.02.13,-783.9999999999848,,-783.9999999999848
2018.02.13,-727.9999999999953,,-727.9999999999953
2018.02.13,-692.0000000000038,,-692.0000000000038
2018.02.13,-720.9999999999939,,-720.9999999999939
2018.02.13,-844.9999999999847,,-844.9999999999847
2018.02.13,-770.000000000004,,-770.000000000004
2018.02.13,-810.999999999984,,-810.999999999984
2018.02.13,-695.0000000000011,,-695.0000000000011
2018.02.13,-902.9999999999872,,-902.9999999999872
2018.02.13,-1044.9999999999848,,-1044.9999999999848
2018.02.13,-1048.9999999999889,,-1048.9999999999889
2018.02.13,-950.9999999999908,,-950.9999999999908
2018.02.13,-1075.0000000000036,,-1075.0000000000036
2018.02.13,-967.9999999999911,,-967.9999999999911
2018.02.13,-882.9999999999893,,-882.9999999999893
2018.02.13,-990.9999999999864,,-990.9999999999864
2018.02.13,-1037.9999999999834,,-1037.9999999999834
2018.02.13,-1212.9999999999975,,-1212.9999999999975
2018.02.13,-1158.9999999999989,,-1158.9999999999989
2018.02.13,-1137.9999999999945,,-1137.9999999999945
2018.02.13,-1186.9999999999825,,-1186.9999999999825
2018.02.13,-1188.9999999999957,,-1188.9999999999957
2018.02.13,-1149.0,,-1149.0
2018.02.13,-1088.0,,-1088.0
2018.02.13,-1107.999999999998,,-1107.999999999998
2018.02.13,-1034.0000000000016,,-1034.0000000000016
2018.02.13,-1063.9999999999982,,-1063.9999999999982
2018.02.13,-1105.0000000000005,,-1105.0000000000005
2018.02.13,-1173.0000000000018,,-1173.0000000000018
2018.02.13,-1119.0000000000034,,-1119.0000000000034
2018.02.13,-1095.0000000000016,,-1095.0000000000016
2018.02.13,-1058.9999999999877,,-1058.9999999999877
2018.02.14,-1092.9999999999884,,-1092.9999999999884
2018.02.14,-1058.0000000000034,,-1058.0000000000034
2018.02.14,-1075.9999999999882,,-1075.9999999999882
2018.02.14,-1095.0000000000016,,-1095.0000000000016
2018.02.14,-1106.9999999999914,,-1106.9999999999914
2018.02.14,-1079.999999999992,,-1079.999999999992
2018.02.14,-1134.999999999997,,-1134.999999999997
2018.02.14,-1103.9999999999939,,-1103.9999999999939
2018.02.14,-1217.0000000000014,,-1217.0000000000014
2018.02.14,-1360.99999999999,,-1360.99999999999
2018.02.14,-1415.999999999995,,-1415.999999999995
2018.02.14,-1453.9999999999998,,-1453.9999999999998
2018.02.14,-1397.0000000000039,,-1397.0000000000039
2018.02.14,-1329.9999999999868,,-1329.9999999999868
2018.02.14,-1299.99999999999,,-1299.99999999999
2018.02.14,-1343.9999999999895,,-1343.9999999999895
2018.02.14,-1322.000000000001,,-1322.000000000001
2018.02.14,-1288.0000000000002,,-1288.0000000000002
2018.02.14,-1296.9999999999925,,-1296.9999999999925
2018.02.14,-1286.9999999999936,,-1286.9999999999936
2018.02.14,-1214.9999999999884,,-1214.9999999999884
2018.02.14,-1219.9999999999989,,-1219.9999999999989
2018.02.14,-1193.9999999999839,,-1193.9999999999839
2018.02.14,-1088.0,,-1088.0
2018.02.14,-1055.9999999999902,,-1055.9999999999902
2018.02.14,-1123.9999999999916,,-1123.9999999999916
2018.02.14,-1017.0000000000013,,-1017.0000000000013
2018.02.14,-980.9999999999875,,-980.9999999999875
2018.02.14,-980.9999999999875,,-980.9999999999875
2018.02.14,-1000.9999999999852,,-1000.9999999999852
2018.02.14,-1000.9999999999852,,-1000.9999999999852
2018.02.14,-600.9999999999849,,-600.9999999999849
2018.02.14,-720.9999999999939,,-720.9999999999939
2018.02.14,-780.9999999999873,,-780.9999999999873
2018.02.14,-1161.9999999999964,,-1161.9999999999964
2018.02.14,-1587.9999999999893,,-1587.9999999999893
2018.02.14,-1610.0000000000002,,-1610.0000000000002
2018.02.14,-1502.9999999999877,,-1502.9999999999877
2018.02.14,-1594.999999999991,,-1594.999999999991
2018.02.14,-1734.9999999999977,,-1734.9999999999977
2018.02.14,-1895.0000000000023,,-1895.0000000000023
2018.02.14,-1800.999999999986,,-1800.999999999986
2018.02.14,-1905.9999999999854,,-1905.9999999999854
2018.02.14,-1924.9999999999989,,-1924.9999999999989
2018.02.14,-2086.9999999999945,,-2086.9999999999945
2018.02.14,-2197.9999999999886,,-2197.9999999999886
2018.02.14,-2105.0000000000014,,-2105.0000000000014
2018.02.14,-2051.9999999999873,,-2051.9999999999873
2018.02.15,-2119.9999999999886,,-2119.9999999999886
2018.02.15,-2096.999999999993,,-2096.999999999993
2018.02.15,-2089.999999999992,,-2089.999999999992
2018.02.15,-2238.999999999991,,-2238.999999999991
2018.02.15,-2141.9999999999995,,-2141.9999999999995
2018.02.15,-2092.999999999989,,-2092.999999999989
2018.02.15,-2235.9999999999936,,-2235.9999999999936
2018.02.15,-2163.0000000000036,,-2163.0000000000036
2018.02.15,-2132.0000000000005,,-2132.0000000000005
2018.02.15,-2137.9999999999955,,-2137.9999999999955
2018.02.15,-2115.9999999999845,,-2115.9999999999845
2018.02.15,-2150.999999999992,,-2150.999999999992
2018.02.15,-2227.9999999999854,,-2227.9999999999854
2018.02.15,-2122.999999999986,,-2122.999999999986
2018.02.15,-2127.9999999999964,,-2127.9999999999964
2018.02.15,-2214.999999999989,,-2214.999999999989
2018.02.15,-2173.9999999999873,,-2173.9999999999873
2018.02.15,-2234.999999999987,,-2234.999999999987
2018.02.15,-2438.9999999999914,,-2438.9999999999914
2018.02.15,-2560.999999999991,,-2560.999999999991
2018.02.15,-2525.9999999999836,,-2525.9999999999836
2018.02.15,-2472.999999999992,,-2472.999999999992
2018.02.15,-2434.0000000000027,,-2434.0000000000027
2018.02.15,-2429.9999999999986,,-2429.9999999999986
2018.02.15,-2390.9999999999877,,-2390.9999999999877
2018.02.15,-2366.999999999986,,-2366.999999999986
2018.02.15,-2336.999999999989,,-2336.999999999989
2018.02.15,-2274.9999999999827,,-2274.9999999999827
2018.02.15,-2296.9999999999936,,-2296.9999999999936
2018.02.15,-2317.9999999999977,,-2317.9999999999977
2018.02.15,-2215.999999999996,,-2215.999999999996
2018.02.15,-2295.999999999987,,-2295.999999999987
2018.02.15,-2376.9999999999845,,-2376.9999999999845
2018.02.15,-2540.999999999993,,-2540.999999999993
2018.02.15,-2427.0000000000014,,-2427.0000000000014
2018.02.15,-2329.9999999999877,,-2329.9999999999877
2018.02.15,-2430.999999999983,,-2430.999999999983
2018.02.15,-2381.9999999999955,,-2381.9999999999955
2018.02.15,-2139.9999999999864,,-2139.9999999999864
2018.02.15,-2271.999999999985,,-2271.999999999985
2018.02.15,-2474.9999999999827,,-2474.9999999999827
2018.02.15,-2489.9999999999923,,-2489.9999999999923
2018.02.15,-2540.999999999993,,-2540.999999999993
2018.02.15,-2635.999999999994,,-2635.999999999994
2018.02.15,-2620.9999999999845,,-2620.9999999999845
2018.02.15,-2603.999999999984,,-2603.999999999984
2018.02.15,-2515.999999999985,,-2515.999999999985
2018.02.15,-2620.0,,-2620.0
2018.02.16,-2573.9999999999873,,-2573.9999999999873
2018.02.16,-2563.000000000004,,-2563.000000000004
2018.02.16,-2559.0,,-2559.0
2018.02.16,-2584.9999999999927,,-2584.9999999999927
2018.02.16,-2594.999999999992,,-2594.999999999992
2018.02.16,-2607.0000000000036,,-2607.0000000000036
2018.02.16,-2634.000000000003,,-2634.000000000003
2018.02.16,-2695.9999999999873,,-2695.9999999999873
2018.02.16,-2861.0000000000023,,-2861.0000000000023
2018.02.16,-2949.999999999986,,-2949.999999999986
2018.02.16,-2852.9999999999945,,-2852.9999999999945
2018.02.16,-2950.9999999999927,,-2950.9999999999927
2018.02.16,-2995.9999999999986,,-2995.9999999999986
2018.02.16,-3040.9999999999827,,-3040.9999999999827
2018.02.16,-3042.999999999996,,-3042.999999999996
2018.02.16,-3047.999999999984,,-3047.999999999984
2018.02.16,-2994.9999999999923,,-2994.9999999999923
2018.02.16,-2939.9999999999873,,-2939.9999999999873
2018.02.16,-2922.999999999987,,-2922.999999999987
2018.02.16,-2851.0000000000036,,-2851.0000000000036
2018.02.16,-2899.9999999999914,,-2899.9999999999914
2018.02.16,-2898.999999999985,,-2898.999999999985
2018.02.16,-2846.9999999999995,,-2846.9999999999995
2018.02.16,-2831.99999999999,,-2831.99999999999
2018.02.16,-2598.999999999996,,-2598.999999999996
2018.02.16,-2434.0000000000027,,-2434.0000000000027
2018.02.16,-2411.999999999992,,-2411.999999999992
2018.02.16,-2381.9999999999955,,-2381.9999999999955
2018.02.16,-2210.000000000001,,-2210.000000000001
2018.02.16,-2295.0000000000027,,-2295.0000000000027
2018.02.16,-2166.9999999999854,,-2166.9999999999854
2018.02.16,-2082.9999999999905,,-2082.9999999999905
2018.02.16,-1939.0000000000018,,-1939.0000000000018
2018.02.16,-1994.9999999999911,,-1994.9999999999911
2018.02.16,-2037.0,,-2037.0
2018.02.16,-2034.9999999999868,,-2034.9999999999868
2018.02.16,-2004.9999999999902,,-2004.9999999999902
2018.02.16,-1963.0000000000036,,-1963.0000000000036
2018.02.16,-1981.9999999999948,,-1981.9999999999948
2018.02.16,-1963.999999999988,,-1963.999999999988
2018.02.16,-1946.9999999999877,,-1946.9999999999877
2018.02.16,-1673.9999999999977,,-1673.9999999999977
2018.02.16,-1671.0000000000002,,-1671.0000000000002
2018.02.16,-1717.9999999999973,,-1717.9999999999973
2018.02.16,-1695.000000000002,,-1695.000000000002
2018.02.16,-1614.9999999999886,,-1614.9999999999886
2018.02.16,-1651.0000000000025,,-1651.0000000000025
2018.02.16,-1662.9999999999923,,-1662.9999999999923
