date,USDCAD,EURJPY,NZDJPY,empty,sum
2019.01.17,-397.0000000000029,-164.00000000000148,-466.99999999999875,,-1028.0000000000032
2019.01.17,-446.0000000000131,-207.00000000000784,-469.99999999999886,,-1123.0000000000198
2019.01.17,-531.0000000000148,-177.0000000000067,-466.99999999999875,,-1175.0000000000202
2019.01.17,-461.0000000000003,-233.0000000000041,-504.99999999999545,,-1198.9999999999998
2019.01.17,-394.00000000000546,-175.00000000001137,-444.0000000000026,,-1013.0000000000194
2019.01.17,-463.0000000000134,-246.00000000000932,-477.99999999999443,,-1187.0000000000173
2019.01.17,-462.0000000000068,-262.00000000000045,-481.9999999999993,,-1206.0000000000066
2019.01.17,-185.00000000001293,96.9999999999942,-67.00000000000728,,-155.000000000026
2019.01.17,-160.00000000000458,131.9999999999908,-67.99999999999784,,-96.00000000001162
2019.01.17,-224.000000000002,110.99999999999,-93.00000000000352,,-206.00000000001552
2019.01.17,-232.00000000000998,51.9999999999925,-189.00000000000716,,-369.00000000002467
2019.01.17,-262.00000000000665,94.99999999999886,-146.0000000000008,,-313.0000000000086
2019.01.18,-247.00000000001944,86.99999999998909,-180.99999999999739,,-341.00000000002774
2019.01.18,-275.000000000003,26.999999999986812,-292.0000000000016,,-540.0000000000177
2019.01.18,-300.00000000001137,-14.000000000010004,-302.99999999999727,,-617.0000000000186
2019.01.18,-301.0000000000179,16.999999999995907,-207.9999999999984,,-492.0000000000204
2019.01.18,-253.99999999999866,203.99999999999352,-16.999999999995907,,-67.00000000000105
2019.01.18,-263.00000000001324,205.99999999998886,-144.00000000000546,,-201.00000000002984
2019.01.18,-188.00000000001037,301.9999999999925,-55.999999999997385,,57.99999999998474
2019.01.18,-230.00000000001907,292.99999999999216,-48.00000000000182,,14.999999999971266
2019.01.18,-161.00000000001114,283.9999999999918,-7.000000000005002,,115.99999999997567
2019.01.18,-231.0000000000034,270.9999999999866,-49.99999999999716,,-10.000000000013983
2019.01.18,-253.00000000001432,262.999999999991,-63.00000000000239,,-53.00000000002569
2019.01.18,-264.0000000000198,294.9999999999875,-69.99999999999318,,-39.000000000025466
2019.01.18,-261.0000000000001,320.99999999999795,-6.000000000000227,,53.99999999999761
2019.01.18,-249.00000000001032,304.9999999999926,-72.99999999999329,,-17.000000000011
2019.01.18,-241.00000000000233,308.9999999999975,-36.000000000001364,,31.999999999993804
2019.01.18,-258.0000000000027,234.99999999999943,-79.9999999999983,,-103.00000000000153
2019.01.18,-222.00000000001108,242.999999999995,-66.0000000000025,,-45.00000000001859
2019.01.18,-160.00000000000458,337.99999999999386,37.00000000000614,,214.99999999999542
2019.01.18,-133.00000000000534,384.9999999999909,25.000000000005684,,276.99999999999125
2019.01.18,-125.00000000001954,265.99999999999113,9.000000000000341,,149.99999999997192
2019.01.18,-172.0000000000166,412.9999999999967,21.000000000000796,,261.9999999999809
2019.01.18,-204.00000000000418,445.99999999999795,-72.99999999999329,,169.00000000000048
2019.01.18,-216.00000000001617,537.9999999999967,-16.000000000005343,,305.9999999999752
2019.01.18,-136.00000000000279,565.9999999999883,-4.0000000000048885,,425.9999999999806
2019.01.18,-125.00000000001954,490.99999999999966,-7.000000000005002,,358.9999999999751
2019.01.18,-107.00000000001265,460.9999999999985,25.99999999999625,,379.99999999998215
2019.01.18,-73.00000000001194,530.9999999999917,57.999999999992724,,515.9999999999725
2019.01.18,-19.00000000001345,568.9999999999884,78.00000000000296,,627.999999999978
2019.01.18,-159.00000000002024,503.9999999999907,55.00000000000682,,399.99999999997726
2019.01.18,-196.0000000000184,398.9999999999867,40.99999999999682,,243.99999999996513
2019.01.18,-199.00000000001583,427.99999999999727,28.000000000005798,,256.99999999998727
2019.01.18,-47.00000000001925,400.99999999999625,55.999999999997385,,409.99999999997436
2019.01.18,-116.00000000000499,442.99999999999784,63.99999999999295,,390.9999999999858
2019.01.18,-127.00000000001043,253.99999999999068,78.00000000000296,,204.9999999999832
2019.01.18,-51.000000000001044,239.99999999999488,123.99999999999523,,312.9999999999891
2019.01.18,14.999999999987246,356.9999999999993,176.00000000000193,,547.9999999999885
2019.01.18,-17.000000000000348,332.9999999999984,82.99999999999841,,398.9999999999965
2019.01.18,-119.00000000000244,431.99999999998795,76.99999999999818,,389.9999999999837
2019.01.18,-60.000000000015596,437.9999999999882,72.00000000000273,,449.99999999997533
2019.01.18,-84.0000000000174,438.99999999999295,84.00000000000318,,438.99999999997874
2019.01.18,-19.00000000001345,439.9999999999977,63.99999999999295,,484.9999999999772
2019.01.18,-62.000000000006494,430.9999999999974,66.0000000000025,,434.9999999999934
2019.01.18,-148.99999999999915,346.9999999999942,9.000000000000341,,206.9999999999954
2019.01.18,-189.00000000001694,491.9999999999902,18.000000000000682,,320.99999999997397
2019.01.18,-265.0000000000041,411.9999999999919,-1.0000000000047748,,145.99999999998306
2019.01.18,-239.00000000001143,403.99999999999636,-45.000000000001705,,119.99999999998323
2019.01.18,-226.00000000001506,354.99999999998977,-88.99999999999864,,39.99999999997607
2019.01.18,-130.0000000000079,424.99999999999716,-64.00000000000716,,230.9999999999821
