date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,CHFJPY,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURNZD,CADJPY,NZDCAD,empty,sum
2016.08.22,-204.00000000000418,-739.0000000000008,-80.99999999999774,-428.9999999999905,-246.00000000000176,-450.9999999999934,-42.0000000000087,307.99999999999716,268.0000000000016,-340.0000000000034,1080.9999999999986,-608.0000000000085,-512.0000000000005,-344.99999999999534,202.9999999999976,-474.9999999999943,-631.9999999999992,,-3244.0000000000027
2016.08.22,-168.00000000000148,-604.9999999999889,-46.999999999997044,-397.99999999998727,-295.0000000000008,-485.99999999999,-60.99999999999994,350.00000000000585,209.00000000000364,-33.00000000001546,961.9999999999961,-330.0000000000081,-506.9999999999908,-390.0000000000015,402.9999999999978,-474.00000000000375,-759.0000000000097,,-2628.999999999991
2016.08.22,-124.00000000000189,-556.0000000000009,2.999999999997449,-486.999999999993,-285.00000000000193,-425.9999999999877,-108.00000000000809,350.00000000000585,179.00000000000693,-100.00000000002274,1031.000000000004,-394.9999999999898,-484.99999999999943,-503.000000000009,372.00000000001677,-528.0000000000058,-795.0000000000013,,-2856.999999999991
2016.08.22,-178.00000000000037,-595.9999999999966,-28.000000000005798,-472.9999999999901,-219.99999999999798,-378.9999999999907,-90.0000000000012,350.00000000000585,213.00000000000762,-195.99999999999795,1001.0000000000074,-495.000000000001,-382.99999999999557,-496.00000000000756,341.99999999999784,-445.99999999999795,-734.0000000000014,,-2807.999999999965
2016.08.22,-180.0000000000024,-1048.9999999999889,-24.000000000001798,-418.0000000000073,-402.00000000000233,-423.9999999999924,-100.00000000000009,385.99999999999744,252.0000000000078,-454.00000000000773,1050.0000000000175,-754.9999999999945,-350.9999999999991,-679.0000000000074,383.0,-507.99999999999557,-874.0000000000081,,-4146.9999999999845
2016.08.22,-120.99999999999334,-1088.0,106.00000000000608,-783.0000000000003,-382.00000000000455,-488.9999999999901,-302.0000000000023,402.9999999999978,373.00000000000114,-460.00000000000796,1693.0000000000111,-700.999999999996,-448.99999999999807,-994.000000000006,385.00000000001313,-768.0000000000007,-1038.0000000000057,,-4614.999999999975
2016.08.22,-195.9999999999962,-922.999999999985,26.999999999999247,-753.0000000000036,-297.00000000000284,-570.999999999998,-262.00000000000665,390.99999999999693,387.99999999999943,-278.00000000002,1836.9999999999998,-686.0000000000089,-507.99999999999557,-910.0000000000108,353.0000000000033,-733.0000000000041,-1012.0000000000018,,-4133.000000000035
2016.08.22,-178.99999999999582,-960.9999999999897,34.99999999998504,-662.9999999999914,-341.99999999999784,-576.9999999999982,-197.00000000000273,390.0000000000015,418.0000000000073,-421.0000000000207,1831.0000000000048,-743.0000000000048,-515.9999999999911,-801.9999999999916,351.0000000000124,-692.9999999999978,-920.0000000000097,,-3988.9999999999804
2016.08.22,-120.99999999999334,-941.9999999999984,72.99999999998974,-673.9999999999968,-324.00000000000205,-425.9999999999877,-228.00000000000597,336.00000000000296,356.00000000000074,-367.00000000001864,1767.0000000000075,-642.9999999999936,-400.99999999999625,-845.0000000000068,238.0000000000049,-634.0000000000003,-853.0000000000038,,-3687.999999999998
2016.08.22,-100.00000000000009,-890.9999999999974,70.99999999999883,-848.9999999999886,-280.9999999999979,-462.99999999999386,-330.0000000000081,300.99999999999574,367.0000000000062,-350.00000000002274,1883.9999999999968,-696.0000000000077,-450.00000000000284,-1008.9999999999932,190.00000000000128,-781.9999999999965,-943.000000000005,,-4331.000000000015
2016.08.22,-122.99999999999534,-872.9999999999905,82.00000000000429,-805.9999999999956,-285.00000000000193,-472.999999999999,-307.0000000000017,311.00000000000574,372.0000000000057,-278.99999999999636,1963.0000000000036,-682.0000000000048,-451.9999999999982,-997.0000000000034,197.00000000000273,-763.9999999999958,-967.0000000000067,,-4082.9999999999673
2016.08.22,-120.99999999999334,-869.999999999993,85.00000000000173,-795.9999999999967,-283.99999999999534,-460.9999999999985,-303.0000000000088,333.0000000000055,369.0000000000082,-310.0000000000023,1916.0000000000066,-649.999999999995,-430.9999999999974,-984.000000000007,233.00000000001654,-756.0000000000002,-943.000000000005,,-3972.999999999954
2016.08.22,-93.99999999999409,-936.9999999999878,95.999999999985,-800.0000000000007,-339.99999999999585,-458.999999999989,-299.00000000000483,334.9999999999964,358.0000000000028,-290.00000000002046,1906.0000000000077,-653.999999999999,-421.99999999999704,-984.9999999999915,225.00000000000853,-754.9999999999955,-970.0000000000042,,-4084.9999999999795
2016.08.22,-95.99999999999609,-868.000000000002,110.99999999999443,-723.0000000000069,-311.00000000000574,-460.9999999999985,-275.000000000003,334.9999999999964,353.0000000000033,-255.00000000002387,1808.0000000000095,-604.9999999999889,-414.99999999999204,-960.9999999999897,208.00000000000819,-706.9999999999936,-931.0000000000041,,-3792.999999999993
2016.08.22,-95.99999999999609,-909.0000000000042,96.99999999999153,-720.9999999999939,-322.00000000000006,-469.99999999999886,-260.00000000000466,338.00000000000495,355.0000000000053,-287.00000000000614,1808.0000000000095,-594.99999999999,-418.99999999999693,-913.0000000000083,245.0000000000063,-688.999999999993,-931.9999999999995,,-3769.999999999974
2016.08.22,-104.00000000000409,-923.9999999999915,119.00000000000244,-693.9999999999947,-328.0000000000061,-470.9999999999894,-241.00000000000233,363.99999999999767,373.00000000000114,-308.9999999999975,1944.0000000000123,-618.9999999999918,-402.9999999999916,-903.9999999999937,256.00000000001177,-694.0000000000026,-926.0000000000045,,-3560.9999999999445
2016.08.22,-153.00000000000313,-892.9999999999883,99.00000000000463,-706.0000000000066,-290.00000000000136,-478.9999999999992,-233.00000000000543,334.00000000000097,374.0000000000077,-310.0000000000023,1924.9999999999989,-658.0000000000031,-365.99999999999966,-919.0000000000032,150.00000000000568,-676.9999999999925,-909.9999999999997,,-3711.999999999987
2016.08.23,-161.00000000000003,-929.000000000002,86.99999999999264,-661.0000000000005,-450.00000000000597,-524.9999999999915,-209.00000000000364,319.0000000000026,402.00000000000233,-314.9999999999977,1832.9999999999957,-611.000000000006,-512.999999999991,-855.9999999999901,225.00000000000853,-700.0000000000028,-1467.0000000000073,,-4530.999999999996
2016.08.23,-166.99999999999494,-931.9999999999995,106.99999999999044,-632.9999999999947,-380.999999999998,-504.99999999999545,-224.000000000002,456.9999999999963,393.00000000001,-344.99999999999886,1843.0000000000168,-608.0000000000085,-390.99999999999113,-853.9999999999992,507.9999999999973,-659.9999999999966,-1072.0000000000064,,-3463.9999999999736
2016.08.23,-136.99999999999824,-920.9999999999941,106.99999999999044,-652.9999999999925,-365.0000000000042,-477.99999999999443,-192.99999999999872,487.0000000000041,402.00000000000233,-408.00000000001546,1836.0000000000155,-547.0000000000086,-372.99999999999045,-828.0000000000065,507.000000000013,-628.0000000000001,-1057.000000000008,,-3248.9999999999864
2016.08.23,-163.00000000000205,-913.9999999999926,104.99999999999955,-652.9999999999925,-361.0000000000002,-466.99999999999875,-197.00000000000273,478.0000000000006,389.000000000006,-395.00000000001023,1835.0000000000089,-547.0000000000086,-356.9999999999993,-828.9999999999909,511.000000000017,-620.9999999999951,-1060.0000000000055,,-3245.9999999999663
2016.08.23,-171.99999999999437,-866.9999999999956,85.00000000000173,-651.0000000000016,-334.9999999999964,-503.9999999999907,-161.00000000000003,406.00000000000637,381.0000000000091,-338.0000000000223,1814.0000000000045,-577.9999999999897,-399.0000000000009,-807.0000000000022,283.000000000011,-632.000000000005,-981.0000000000097,,-3455.999999999976
2016.08.23,-237.99999999999378,-875.999999999988,58.99999999998684,-641.0000000000027,-339.0000000000004,-614.9999999999949,-148.0000000000037,438.00000000000506,385.000000000002,-332.9999999999984,1804.0000000000057,-605.9999999999955,-469.99999999999886,-774.9999999999924,358.00000000001387,-665.0000000000063,-1018.0000000000077,,-3679.999999999969
2016.08.23,-236.99999999999832,-1022.9999999999961,62.000000000006494,-611.9999999999903,-472.00000000000574,-707.9999999999984,-136.99999999999824,578.9999999999961,370.00000000000364,-271.000000000015,1731.000000000016,-551.9999999999969,-584.0000000000032,-791.9999999999927,616.0000000000165,-746.9999999999999,-1240.0000000000077,,-4016.999999999964
2016.08.23,-141.00000000000225,-966.0000000000002,136.99999999998712,-523.9999999999911,-417.99999999999613,-677.9999999999973,-125.00000000000844,592.9999999999991,287.0000000000039,-193.00000000001205,1593.0,-522.0000000000002,-558.9999999999975,-774.000000000008,663.0000000000135,-712.0000000000033,-1165.000000000005,,-3504.000000000018
2016.08.23,-161.99999999999548,-932.9999999999839,140.99999999999113,-504.9999999999999,-378.999999999996,-662.9999999999967,-107.00000000000153,592.9999999999991,343.00000000000443,-240.0000000000091,1673.9999999999977,-561.9999999999958,-527.9999999999916,-741.9999999999982,641.0000000000027,-691.0000000000025,-1095.0000000000016,,-3214.9999999999773
2016.08.23,-178.99999999999582,-940.9999999999918,127.99999999999478,-531.9999999999991,-412.9999999999967,-577.9999999999887,-124.00000000000189,572.0000000000058,322.00000000000006,-263.00000000000523,1694.0000000000177,-615.9999999999943,-426.9999999999925,-807.0000000000022,591.0000000000082,-650.9999999999962,-1253.9999999999995,,-3477.9999999999372
2016.08.23,-141.00000000000225,-932.9999999999839,158.99999999999804,-567.0000000000064,-392.9999999999989,-559.9999999999881,-134.0000000000008,633.0000000000058,324.00000000000205,-278.00000000002,1688.0000000000007,-587.0000000000042,-396.0000000000008,-811.9999999999905,747.0000000000088,-641.9999999999959,-1189.0000000000068,,-3080.999999999983
2016.08.23,-136.99999999999824,-916.0000000000057,157.99999999999147,-563.9999999999867,-361.9999999999957,-509.00000000000034,-135.00000000000733,622.9999999999958,304.00000000000426,-284.9999999999966,1678.0000000000018,-597.9999999999874,-346.9999999999942,-817.000000000001,720.0000000000095,-618.9999999999998,-1229.0000000000023,,-3034.999999999972
2016.08.23,-110.99999999999443,-913.9999999999926,224.000000000002,-486.999999999993,-385.000000000002,-492.999999999995,-112.000000000001,675.9999999999989,285.00000000000193,-261.0000000000241,1649.999999999996,-516.9999999999897,-322.00000000000273,-794.9999999999901,812.999999999997,-579.9999999999983,-1219.0000000000034,,-2547.99999999999
2016.08.23,-158.0000000000026,-934.9999999999969,190.99999999998562,-489.0000000000061,-370.00000000000364,-484.99999999999943,-96.00000000000719,690.0000000000017,325.00000000000864,-384.00000000001455,1654.0,-649.999999999995,-313.0000000000024,-773.0000000000015,832.0000000000105,-555.9999999999974,-1199.0000000000057,,-2716.0000000000264
2016.08.23,-158.99999999999804,-1014.9999999999882,191.99999999999218,-513.9999999999923,-341.99999999999784,-498.9999999999952,-104.99999999999955,678.9999999999962,348.00000000000387,-431.0000000000116,1746.0000000000032,-687.9999999999998,-298.0000000000018,-808.9999999999931,748.0000000000153,-572.9999999999933,-1200.0000000000011,,-2919.99999999996
2016.08.23,-129.00000000000134,-1058.9999999999877,224.000000000002,-479.99999999999153,-448.9999999999994,-643.9999999999912,-99.00000000000463,692.9999999999992,341.0000000000024,-395.00000000001023,1703.00000000001,-679.9999999999917,-462.99999999999386,-788.9999999999952,815.0000000000101,-641.0000000000053,-1261.000000000001,,-3312.99999999995
2016.08.23,-92.00000000000318,-1161.9999999999964,268.0000000000016,-377.0000000000051,-492.0000000000035,-648.9999999999867,-90.0000000000012,766.0,345.0000000000064,-302.0000000000209,1663.0000000000146,-557.0000000000075,-456.99999999999363,-737.0000000000099,995.0000000000125,-640.0000000000006,-1355.0000000000061,,-2873.0
2016.08.23,-58.99999999999794,-1190.9999999999866,270.99999999999903,-371.99999999999454,-490.999999999997,-607.9999999999899,-84.0000000000063,802.0000000000027,406.00000000000637,-386.0000000000241,1788.9999999999961,-636.9999999999986,-445.99999999999795,-740.0000000000073,1082.0000000000052,-621.9999999999999,-1397.9999999999993,,-2683.99999999999
2016.08.23,-78.00000000000028,-1246.9999999999982,238.0000000000049,-326.9999999999884,-461.99999999999574,-599.9999999999943,-60.99999999999994,760.0000000000051,413.0000000000078,-409.9999999999966,1622.9999999999966,-740.9999999999917,-474.9999999999943,-690.9999999999972,1009.0000000000155,-608.0000000000041,-1275.9999999999993,,-2932.99999999993
2016.08.23,-51.99999999999649,-1192.9999999999995,192.99999999999872,-326.9999999999884,-478.9999999999961,-694.9999999999932,-126.99999999999933,707.000000000002,445.0000000000065,-320.99999999999795,1612.0000000000134,-741.9999999999982,-581.9999999999936,-583.0000000000002,1103.0000000000095,-641.0000000000053,-1256.0000000000016,,-2937.99999999994
2016.08.23,-9.999999999998899,-1621.0000000000057,228.99999999999034,-290.9999999999968,-541.9999999999981,-591.9999999999987,-95.00000000000064,756.9999999999966,443.99999999999994,-576.0000000000218,1756.000000000002,-1063.9999999999982,-527.9999999999916,-641.0000000000027,1086.000000000009,-612.9999999999995,-1340.000000000008,,-3641.0000000000227
2016.08.23,45.000000000006146,-1458.9999999999882,333.9999999999899,-235.00000000000742,-483.0000000000001,-540.9999999999968,-112.000000000001,724.9999999999978,512.0000000000014,-602.0000000000039,1849.9999999999961,-1007.0000000000024,-453.00000000000296,-676.0000000000099,1035.0000000000082,-585.9999999999985,-1295.0000000000018,,-2948.000000000014
2016.08.23,31.999999999998696,-1607.9999999999873,316.0000000000052,-228.99999999999034,-497.000000000003,-474.9999999999943,-129.00000000000134,729.9999999999973,534.0000000000011,-832.000000000022,1929.000000000003,-1107.999999999998,-400.99999999999625,-662.000000000007,1036.999999999999,-540.9999999999968,-1292.9999999999998,,-3196.999999999992
2016.08.23,-4.999999999999449,-1529.0000000000025,224.000000000002,-380.00000000000256,-490.00000000000153,-473.99999999998954,-153.99999999999858,733.0000000000059,603.0000000000091,-750.0,2124.0000000000146,-1038.99999999999,-420.99999999999227,-729.0000000000018,1103.0000000000095,-599.0000000000038,-1336.0000000000039,,-3118.9999999999445
2016.08.23,-87.00000000000374,-1444.9999999999852,197.99999999998707,-409.99999999999926,-456.9999999999963,-546.999999999997,-123.00000000000644,738.0000000000053,590.0000000000016,-691.0000000000025,2085.0000000000036,-973.0000000000016,-451.9999999999982,-689.9999999999907,1061.000000000001,-602.9999999999944,-1351.0000000000023,,-3156.999999999979
2016.08.23,-112.000000000001,-1373.000000000002,187.99999999998818,-384.9999999999909,-433.0000000000056,-628.9999999999907,-86.0000000000083,822.9999999999959,587.9999999999997,-600.9999999999991,2027.000000000001,-971.9999999999951,-506.9999999999908,-665.0000000000044,1188.0000000000114,-600.9999999999991,-1341.0000000000034,,-2890.9999999999945
2016.08.23,-180.0000000000024,-1405.9999999999961,129.00000000000134,-400.00000000000034,-390.99999999999693,-615.9999999999997,-25.00000000000835,809.0000000000042,605.0,-674.0000000000066,2026.0000000000166,-1076.9999999999945,-479.99999999998977,-622.0000000000115,1092.000000000004,-581.9999999999936,-1272.0000000000064,,-3063.9999999999795
2016.08.23,-148.0000000000037,-1346.0000000000027,170.00000000000347,-339.0000000000004,-434.000000000001,-626.9999999999953,-14.000000000002899,839.0000000000009,579.0000000000073,-609.0000000000089,1927.000000000012,-981.999999999994,-432.00000000000216,-608.0000000000085,1161.9999999999964,-546.0000000000065,-1262.0000000000075,,-2670.0000000000136
2016.08.23,-141.00000000000225,-1536.9999999999884,217.0000000000005,-265.0000000000041,-492.0000000000035,-610.99999999999,18.999999999991246,866.0000000000001,540.0000000000072,-737.0000000000232,1873.0000000000136,-1053.9999999999993,-417.0000000000016,-570.0000000000039,1172.0000000000175,-519.999999999996,-1257.0000000000082,,-2913.9999999999905
2016.08.23,-70.0000000000034,-1475.9999999999884,283.99999999999534,-235.00000000000742,-551.9999999999969,-613.9999999999901,-11.00000000000545,843.0000000000049,516.0000000000053,-546.999999999997,1838.0000000000064,-865.0000000000047,-433.9999999999975,-622.0000000000115,1138.0000000000168,-549.9999999999972,-1312.000000000002,,-2668.9999999999727
2016.08.23,-41.9999999999976,-1439.9999999999968,283.99999999999534,-272.00000000000557,-550.000000000006,-615.9999999999997,-39.00000000000014,783.9999999999958,540.0000000000072,-525.0000000000057,1822.9999999999968,-804.9999999999891,-462.99999999999386,-638.0000000000052,1077.0000000000168,-599.0000000000038,-1290.0000000000023,,-2770.999999999993
2016.08.23,-60.99999999999994,-1438.000000000006,265.0000000000041,-319.999999999987,-543.0000000000045,-661.9999999999919,-82.99999999999974,760.0000000000051,565.0000000000044,-497.0000000000141,2005.9999999999966,-839.9999999999964,-518.0000000000007,-670.9999999999993,1050.0000000000175,-649.0000000000009,-1271.0,,-2906.9999999999727
2016.08.23,-85.99999999999719,-1500.9999999999968,156.99999999998494,-370.00000000000364,-551.0000000000015,-729.9999999999898,-64.0000000000085,809.0000000000042,621.0000000000049,-531.0000000000059,2009.0000000000164,-882.000000000005,-638.9999999999958,-611.000000000006,1104.0000000000161,-674.0000000000066,-1310.0,,-3248.99999999999
2016.08.23,-75.9999999999983,-1495.0000000000018,150.00000000000568,-414.9999999999876,-517.9999999999962,-642.9999999999865,-109.99999999999899,773.9999999999969,640.0000000000073,-642.0000000000243,2042.0000000000105,-1018.9999999999922,-585.9999999999985,-614.0000000000034,1197.0000000000036,-668.0000000000064,-1419.0000000000036,,-3401.9999999999736
2016.08.23,-102.99999999999754,-1465.9999999999895,126.0000000000039,-463.9999999999977,-526.0000000000042,-634.0000000000003,-143.00000000000423,761.0000000000006,625.0000000000089,-570.999999999998,2038.0000000000064,-913.0000000000083,-576.9999999999982,-645.0000000000067,1241.0000000000032,-676.0000000000019,-1488.0000000000005,,-3414.999999999984
