date,GBPUSD,USDJPY,USDCAD,AUDUSD,NZDJPY,empty,sum
2018.11.23,-93.99999999999409,-55.999999999997385,-913.9999999999926,-829.9999999999974,-1014.00000000001,,-2907.9999999999914
2018.11.23,-299.99999999998914,-28.999999999996362,-828.0000000000065,-866.9999999999956,-1032.0000000000107,,-3055.999999999998
2018.11.23,-327.99999999999494,-109.99999999999943,-836.9999999999989,-869.999999999993,-1025.0000000000057,,-3169.999999999992
2018.11.23,-310.9999999999946,-108.99999999999466,-758.9999999999985,-895.9999999999968,-995.0000000000045,,-3069.999999999989
2018.11.23,-292.9999999999877,-97.99999999999898,-744.9999999999957,-898.9999999999942,-998.0000000000047,,-3032.999999999981
2018.11.23,-226.99999999999943,-93.00000000000352,-584.0000000000067,-831.9999999999994,-966.9999999999987,,-2703.0000000000077
2018.11.23,-295.0000000000008,-106.99999999999932,-726.0000000000044,-897.9999999999987,-1027.000000000001,,-3053.000000000004
2018.11.23,-275.9999999999874,-94.99999999999886,-730.9999999999927,-925.9999999999935,-1043.0000000000064,,-3070.999999999979
2018.11.23,-317.9999999999961,-117.999999999995,-775.9999999999989,-905.9999999999957,-995.0000000000045,,-3112.99999999999
2018.11.23,-273.9999999999965,-118.99999999999977,-858.9999999999875,-876.9999999999944,-1001.0000000000048,,-3129.9999999999827
2018.11.23,-309.0000000000037,-140.00000000000057,-852.9999999999926,-883.0000000000005,-1046.0000000000064,,-3231.0000000000036
2018.11.23,-330.9999999999924,-153.99999999999636,-838.0000000000055,-858.9999999999986,-965.0000000000034,,-3146.9999999999964
2018.11.23,-246.99999999999721,-174.99999999999716,-848.0000000000043,-880.9999999999984,-933.0000000000069,,-3084.000000000004
2018.11.23,-312.00000000000114,-174.0000000000066,-845.0000000000068,-890.0000000000019,-935.0000000000023,,-3156.0000000000186
