date,AUDCHF,EURGBP,EURJPY,EURCAD,AUDJPY,NZDJPY,empty,sum
2016.03.04,2100.9999999999973,1405.9999999999961,-11.00000000000989,609.0000000000151,2563.9999999999927,1612.9999999999995,,8281.99999999999
2016.03.04,2044.9999999999968,1390.0000000000023,-49.99999999999716,588.0000000000107,2430.9999999999973,1554.000000000002,,7958.000000000012
2016.03.04,2032.999999999996,1395.9999999999973,-72.00000000000273,639.0000000000118,2405.000000000001,1573.0000000000075,,7974.000000000011
2016.03.04,2020.999999999995,1388.0000000000005,60.99999999999284,618.0000000000074,2472.999999999999,1606.9999999999993,,8167.999999999994
2016.03.04,2042.9999999999948,1366.999999999996,167.0000000000016,544.9999999999955,2569.0000000000027,1704.0000000000077,,8394.999999999998
2016.03.04,1995.9999999999977,1332.9999999999952,262.999999999991,490.999999999997,2611.9999999999945,1795.0000000000018,,8489.999999999976
2016.03.04,2025.9999999999945,1349.9999999999957,239.99999999999488,524.0000000000133,2611.9999999999945,1807.0000000000023,,8558.999999999995
2016.03.04,1985.9999999999989,1390.9999999999977,250.0,507.9999999999973,2619.0,1781.9999999999964,,8535.999999999989
2016.03.04,2019.9999999999995,1317.0000000000016,296.99999999999704,507.9999999999973,2659.9999999999964,1796.0000000000064,,8597.999999999998
2016.03.04,2129.000000000003,1324.9999999999984,105.99999999999454,507.9999999999973,2700.9999999999936,1805.0000000000068,,8573.999999999995
2016.03.04,2205.0000000000014,1346.0000000000027,25.99999999999625,644.0000000000001,2653.9999999999964,1769.999999999996,,8644.999999999993
2016.03.04,2225.9999999999945,1202.9999999999984,-17.000000000010118,75.00000000000284,2644.999999999996,1697.0000000000027,,7828.9999999999845
2016.03.04,2176.0,1134.999999999997,226.99999999998965,49.00000000001015,2599.0000000000036,1615.000000000009,,7801.000000000009
2016.03.04,2117.0000000000023,1092.000000000004,272.99999999999613,-2.999999999997449,2620.0000000000045,1671.0000000000064,,7770.000000000016
2016.03.04,2054.999999999996,1031.000000000004,335.9999999999985,-255.00000000000523,2590.999999999994,1632.000000000005,,7389.999999999993
2016.03.04,2147.9999999999945,1007.0000000000024,506.9999999999908,-129.00000000000134,2727.9999999999945,1701.0000000000077,,7961.999999999989
2016.03.04,2215.999999999996,1012.0000000000018,527.000000000001,-178.99999999999582,2801.000000000002,1763.0000000000052,,8140.00000000001
2016.03.04,2288.0000000000014,1092.000000000004,473.99999999998954,-17.999999999984695,2832.999999999998,1762.0000000000005,,8431.00000000001
2016.03.04,2329.9999999999986,1200.9999999999966,382.99999999999557,45.000000000006146,2787.999999999997,1766.0000000000055,,8513.0
2016.03.04,2219.9999999999995,1080.9999999999986,361.99999999999477,173.00000000000094,2759.0000000000005,1692.9999999999977,,8287.999999999993
2016.03.04,2242.999999999995,1146.999999999998,89.9999999999892,63.99999999999739,2724.0000000000036,1656.9999999999964,,7924.999999999979
2016.03.04,2302.000000000004,1017.0000000000013,289.0000000000015,-339.99999999998477,2850.999999999999,1808.0000000000068,,7927.000000000027
2016.03.04,2344.9999999999973,1160.0000000000055,334.0000000000032,-319.999999999987,2855.000000000004,1865.9999999999995,,8240.000000000024
2016.03.04,2320.0,1073.0000000000018,611.9999999999948,-641.0000000000027,2879.9999999999955,1881.0000000000002,,8124.999999999989
2016.03.04,2349.000000000001,1129.0000000000023,733.9999999999947,-158.99999999999804,2954.999999999998,2018.0000000000007,,9025.999999999998
2016.03.04,2573.000000000003,1253.000000000004,866.9999999999902,287.000000000015,3114.999999999995,2158.0000000000014,,10253.00000000001
2016.03.04,2642.9999999999955,1265.000000000005,1030.9999999999918,412.9999999999967,3358.000000000004,2346.0000000000036,,11055.999999999996
2016.03.04,2698.0000000000005,1317.0000000000016,954.9999999999983,634.0000000000013,3387.0000000000005,2368.000000000009,,11359.000000000011
2016.03.04,2771.0000000000014,1339.9999999999968,893.9999999999912,729.0000000000018,3451.999999999998,2486.000000000004,,11671.999999999993
2016.03.04,2813.999999999994,1322.9999999999964,920.9999999999923,905.0000000000002,3447.999999999993,2478.999999999999,,11889.999999999975
2016.03.04,2924.0000000000045,1300.9999999999966,1093.999999999994,978.0000000000122,3695.999999999998,2685.0000000000023,,12678.000000000005
2016.03.04,2830.9999999999945,1361.0000000000011,1100.999999999999,859.0000000000098,3554.9999999999927,2555.9999999999973,,12262.999999999993
2016.03.04,2830.9999999999945,1344.0000000000007,995.9999999999951,855.0000000000058,3435.9999999999927,2457.0000000000077,,11918.999999999996
2016.03.04,2790.0000000000036,1331.0000000000043,936.9999999999976,839.9999999999964,3372.0,2382.000000000005,,11652.000000000007
2016.03.04,2844.9999999999977,1373.9999999999975,967.9999999999893,933.000000000006,3480.000000000004,2460.000000000008,,12060.000000000004
2016.03.04,2729.0000000000036,1361.0000000000011,983.9999999999947,748.0000000000153,3406.000000000006,2391.0000000000055,,11619.000000000025
2016.03.04,2810.999999999997,1351.9999999999977,825.0000000000028,811.0000000000061,3403.9999999999964,2469.999999999999,,11673.0
