date,EURUSD,USDJPY,EURCHF,CHFJPY,NZDCHF,EURGBP,EURCAD,empty,sum
2021.11.25,-720.0000000000095,-1414.0000000000014,11.999999999989797,-929.000000000002,-1030.999999999993,377.9999999999894,-604.9999999999889,,-4309.000000000015
2021.11.25,-751.9999999999972,-1418.9999999999968,98.99999999998244,-789.0000000000015,-993.9999999999949,373.99999999999653,-777.0000000000055,,-4258.000000000017
2021.11.25,-782.000000000016,-1463.9999999999986,128.99999999997914,-745.0000000000045,-924.0000000000026,314.99999999999864,-890.9999999999974,,-4362.000000000042
2021.11.25,-809.0000000000152,-1474.0000000000036,110.99999999999443,-754.0000000000049,-844.9999999999958,278.9999999999959,-923.0000000000072,,-4415.000000000036
2021.11.25,-798.0000000000098,-1451.9999999999982,139.9999999999846,-725.0000000000085,-814.9999999999991,286.99999999999284,-887.9999999999999,,-4251.000000000038
2021.11.25,-768.0000000000131,-1438.999999999993,152.99999999998093,-727.0000000000039,-800.9999999999961,276.9999999999939,-893.9999999999948,,-4199.000000000026
2021.11.25,-822.9999999999959,-1463.9999999999986,139.9999999999846,-722.0000000000084,-805.9999999999956,251.99999999999667,-946.0000000000024,,-4369.000000000019
2021.11.25,-822.0000000000116,-1477.0000000000039,123.99999999999079,-724.0000000000038,-822.0000000000005,247.99999999999267,-943.9999999999893,,-4417.0000000000255
2021.11.25,-826.0000000000156,-1450.0000000000027,119.99999999998678,-692.9999999999978,-851.9999999999972,224.9999999999974,-940.0000000000075,,-4416.000000000036
2021.11.25,-827.0,-1468.999999999994,122.99999999998423,-716.9999999999987,-822.0000000000005,228.99999999999034,-930.0000000000086,,-4413.000000000027
2021.11.25,-815.0000000000101,-1471.999999999994,118.99999999998023,-716.9999999999987,-790.0000000000018,233.99999999998977,-936.9999999999878,,-4378.000000000023
2021.11.25,-815.0000000000101,-1465.0000000000034,124.99999999999733,-704.9999999999983,-797.9999999999987,239.99999999999577,-910.9999999999951,,-4329.000000000013
2021.11.25,-809.0000000000152,-1460.9999999999986,131.99999999999878,-698.9999999999981,-780.9999999999984,245.99999999999068,-902.0000000000028,,-4274.000000000024
2021.11.25,-817.000000000001,-1451.9999999999982,126.99999999998823,-689.9999999999977,-780.000000000003,231.99999999999886,-929.000000000002,,-4309.000000000015
2021.11.25,-825.0000000000091,-1468.999999999994,109.99999999998789,-704.0000000000077,-829.9999999999974,239.0000000000003,-957.9999999999922,,-4437.000000000012
2021.11.25,-838.0000000000055,-1477.0000000000039,103.99999999999298,-689.9999999999977,-842.9999999999937,217.99999999999596,-947.9999999999933,,-4474.000000000005
2021.11.26,-839.9999999999964,-1435.9999999999927,43.999999999999595,-606.9999999999993,-835.9999999999923,194.99999999998963,-1000.0000000000009,,-4479.999999999993
2021.11.26,-838.0000000000055,-1451.9999999999982,30.999999999981043,-748.9999999999952,-939.9999999999964,237.99999999999378,-941.9999999999984,,-4652.000000000019
2021.11.26,-836.9999999999989,-1448.9999999999982,61.99999999998429,-689.9999999999977,-880.000000000003,252.99999999999213,-937.9999999999944,,-4479.0000000000155
2021.11.26,-816.0000000000167,-1317.9999999999977,81.9999999999821,-578.000000000003,-947.9999999999933,285.9999999999974,-851.0000000000017,,-4143.000000000033
2021.11.26,-817.000000000001,-1195.999999999998,7.999999999985796,-466.0000000000082,-1063.0000000000027,302.9999999999977,-761.999999999996,,-3993.0000000000223
2021.11.26,-761.0000000000117,-1054.000000000002,14.999999999987246,-480.99999999999454,-1053.9999999999993,391.9999999999924,-635.0000000000077,,-3578.0000000000355
2021.11.26,-743.0000000000048,-1106.9999999999993,-10.000000000021103,-528.9999999999964,-1125.9999999999936,389.99999999999034,-639.9999999999961,,-3765.000000000021
2021.11.26,-731.9999999999993,-1123.9999999999952,29.999999999996696,-506.0000000000002,-1144.999999999996,427.99999999999505,-465.99999999998863,,-3514.9999999999877
2021.11.26,-761.0000000000117,-1042.0000000000016,-10.000000000021103,-448.0000000000075,-1173.9999999999973,433.99999999998994,-421.0000000000047,,-3422.0000000000537
2021.11.26,-744.9999999999957,-974.9999999999943,-38.0000000000047,-415.00000000000625,-1231.9999999999998,442.9999999999934,-302.0000000000023,,-3264.0000000000095
2021.11.26,-680.0000000000139,-813.999999999993,-23.00000000001745,-341.0000000000082,-1318.9999999999925,481.9999999999935,-136.00000000000279,,-2831.000000000034
2021.11.26,-711.0000000000172,-808.9999999999975,-40.0000000000178,-335.9999999999985,-1308.9999999999934,458.9999999999983,-112.000000000001,,-2858.0000000000273
2021.11.26,-710.0000000000106,-793.9999999999969,-67.00000000001705,-335.00000000000796,-1298.9999999999945,453.99999999999886,-86.0000000000083,,-2837.0000000000364
2021.11.26,-687.9999999999998,-870.9999999999951,-68.00000000000139,-448.99999999999807,-1283.000000000001,456.9999999999963,-78.00000000000028,,-2979.9999999999995
2021.11.26,-676.0000000000099,-817.9999999999978,-126.0000000000039,-463.99999999999864,-1356.999999999997,471.99999999999466,-19.999999999997797,,-2989.0000000000105
2021.11.26,-660.0000000000161,-798.0000000000018,-164.00000000000858,-500.0,-1427.0000000000005,489.99999999999045,32.999999999994145,,-3026.0000000000423
2021.11.26,-677.0000000000165,-748.9999999999952,-318.00000000001825,-507.99999999999557,-1525.999999999994,489.99999999999045,-4.000000000004,,-3292.000000000033
2021.11.26,-673.9999999999968,-691.9999999999931,-311.0000000000168,-501.0000000000048,-1561.9999999999968,514.9999999999987,49.00000000001015,,-3176.0
2021.11.26,-609.9999999999994,-673.9999999999924,-233.00000000001654,-493.9999999999998,-1598.9999999999948,509.9999999999993,171.99999999999437,,-2928.000000000009
2021.11.26,-595.9999999999966,-522.9999999999961,-347.0000000000084,-426.00000000000193,-1685.9999999999986,570.9999999999993,351.0000000000124,,-2655.9999999999905
2021.11.26,-583.0000000000002,-289.99999999999204,-371.00000000001023,-299.0000000000066,-1864.9999999999945,574.9999999999922,439.0000000000116,,-2394.0
2021.11.26,-466.00000000001086,-504.99999999999545,-319.0000000000026,-640.0000000000006,-1871.0000000000005,636.9999999999986,652.0000000000082,,-2512.000000000003
2021.11.26,-414.00000000000324,-448.99999999999807,-357.00000000000733,-697.0000000000027,-1718.9999999999927,636.9999999999986,697.9999999999986,,-2301.000000000007
2021.11.26,-348.9999999999993,-204.9999999999983,-413.00000000001893,-507.99999999999557,-1797.9999999999995,609.9999999999994,948.9999999999999,,-1714.0000000000123
2021.11.26,-304.00000000001535,-245.9999999999951,-387.000000000004,-609.9999999999994,-1754.0,689.9999999999907,807.0000000000022,,-1804.0000000000205
2021.11.26,-129.00000000000134,-152.00000000000102,-378.00000000001165,-656.9999999999965,-1883.9999999999968,771.9999999999949,1015.0000000000103,,-1413.0000000000018
2021.11.26,-72.0000000000054,-147.99999999999613,-374.0000000000077,-694.0000000000026,-1851.0000000000027,741.9999999999982,1242.999999999994,,-1154.0000000000223
2021.11.26,-120.00000000000898,-46.999999999997044,-340.00000000000693,-608.9999999999947,-1837.9999999999952,725.9999999999933,1292.0000000000043,,-936.0000000000052
2021.11.26,-145.00000000001734,-115.99999999999966,-355.0000000000164,-561.000000000007,-1812.0000000000025,708.999999999993,1241.0000000000032,,-1039.0000000000468
2021.11.26,-114.0000000000141,-91.99999999999875,-331.0000000000146,-612.9999999999995,-1791.9999999999936,727.9999999999953,1144.0000000000116,,-1070.0000000000139
2021.11.26,-100.99999999999554,-293.99999999999693,-304.00000000001535,-768.0000000000007,-1802.999999999999,677.9999999999898,1207.0000000000025,,-1385.0000000000157
2021.11.26,-83.00000000001084,-153.99999999999636,-300.00000000001137,-605.000000000004,-1873.0000000000025,680.9999999999983,1262.9999999999918,,-1071.0000000000355
2021.11.26,-56.99999999999594,-7.999999999995566,-258.0000000000027,-460.9999999999985,-1888.9999999999961,746.9999999999976,1452.9999999999932,,-472.9999999999982
2021.11.26,-45.000000000006146,45.000000000001705,-287.000000000015,-371.9999999999999,-1936.9999999999998,738.9999999999897,1405.0000000000118,,-452.00000000001774
2021.11.26,5.999999999994898,340.0000000000034,-342.00000000002007,-174.0000000000066,-2000.0000000000018,813.9999999999925,1524.9999999999986,,168.99999999996112
2021.11.26,89.99999999999008,382.99999999999557,-386.00000000001967,-198.0000000000075,-2066.0000000000014,929.9999999999975,1671.0000000000002,,423.999999999955
2021.11.26,224.000000000002,504.0000000000049,-387.000000000004,-281.9999999999965,-2056.0000000000023,968.9999999999976,1920.0000000000107,,892.0000000000125
2021.11.26,116.99999999998934,349.00000000000375,-388.0000000000106,-320.99999999999795,-2044.0000000000014,964.9999999999936,1513.0000000000089,,190.99999999998568
2021.11.26,44.99999999998394,424.0000000000066,-394.00000000000546,-290.00000000000625,-1980.9999999999993,873.999999999997,1341.9999999999986,,19.999999999975216
2021.11.26,22.999999999995246,525.0000000000057,-463.0000000000134,-125.0,-2017.000000000002,862.9999999999916,1310.9999999999955,,116.99999999997249
2021.11.26,109.00000000000354,641.9999999999959,-473.0000000000123,-165.00000000000625,-2100.9999999999973,840.9999999999917,1571.0000000000114,,423.9999999999868
2021.11.26,191.99999999999218,644.0000000000055,-482.00000000000466,-179.00000000000205,-2084.9999999999923,863.9999999999981,1530.9999999999934,,484.9999999999902
2021.11.26,204.00000000000418,647.0000000000056,-501.0000000000181,-224.00000000000375,-2115.0,876.9999999999944,1549.0000000000005,,436.9999999999827
2021.11.26,229.99999999999687,692.0000000000073,-474.0000000000189,-225.00000000000853,-2212.0000000000027,921.9999999999895,1675.0000000000043,,607.9999999999679
2021.11.26,234.99999999998522,674.9999999999972,-488.00000000002177,-236.0000000000042,-2180.9999999999995,916.99999999999,1849.9999999999961,,771.9999999999429
2021.11.26,300.99999999999574,701.0000000000076,-465.0000000000043,-174.0000000000066,-2161.9999999999973,876.9999999999944,2018.999999999993,,1096.9999999999827
2021.11.26,320.9999999999935,504.0000000000049,-482.00000000000466,-373.9999999999952,-2112.0000000000027,887.9999999999999,2085.0000000000036,,829.9999999999995
2021.11.26,184.99999999999073,414.0000000000015,-516.0000000000053,-278.0000000000058,-2064.9999999999945,885.999999999998,2083.999999999997,,709.9999999999811
