date,EURUSD,USDJPY,AUDUSD,NZDUSD,GBPCHF,CADCHF,AUDCHF,NZDCHF,EURGBP,EURJPY,EURCAD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2015.11.03,-134.99999999999625,315.9999999999883,531.0000000000036,-364.00000000000875,-25.00000000000835,-104.00000000000409,585.9999999999976,-363.99999999999767,-43.999999999999595,55.999999999983174,-152.99999999998093,-1051.9999999999864,185.00000000000227,850.0000000000085,-603.0000000000086,747.9999999999931,-398.9999999999938,,28.9999999999921
2015.11.03,-121.99999999999989,326.9999999999982,553.0000000000035,-357.00000000000733,-8.000000000008,-91.00000000000774,606.9999999999909,-356.9999999999962,-44.99999999999504,78.00000000000296,-117.99999999999588,-1015.9999999999947,179.00000000000205,886.0000000000099,-599.0000000000038,790.9999999999973,-407.0000000000018,,300.99999999999443
2015.11.03,-147.99999999999258,335.9999999999985,424.00000000000216,-206.00000000000617,-38.0000000000047,-99.00000000000463,513.9999999999923,-197.00000000000273,-68.00000000000139,56.99999999998795,-124.99999999999733,-868.000000000002,164.00000000000148,820.999999999998,-430.0000000000068,698.9999999999941,-141.00000000000225,,694.9999999999538
2015.11.03,-113.99999999999189,260.9999999999957,828.0000000000065,-136.00000000000279,-42.0000000000087,-104.00000000000409,867.999999999991,-129.00000000000134,-54.999999999993946,14.999999999986358,-147.99999999999258,-468.00000000000176,159.00000000000603,1171.999999999997,-285.0000000000108,1122.9999999999961,-85.99999999999719,,2858.9999999999736
2015.11.03,-114.99999999999844,286.00000000000136,890.9999999999974,-194.0000000000053,-8.999999999992347,-104.00000000000409,929.9999999999975,-190.99999999999673,-39.00000000000014,40.99999999999682,-149.9999999999835,-607.9999999999864,174.99999999999716,1265.0000000000005,-375.0,1205.999999999996,-163.00000000000205,,2846.0000000000173
2015.11.03,-87.99999999999919,271.99999999999136,899.0000000000053,-119.00000000000244,-4.000000000004,-104.99999999999955,934.9999999999969,-107.99999999999699,-48.99999999999905,58.9999999999975,-126.99999999998823,-394.00000000000546,174.0000000000066,1266.0000000000055,-276.00000000001046,1207.999999999998,-63.99999999999739,,3478.999999999998
2015.11.03,-87.99999999999919,295.99999999999227,839.0000000000009,-82.99999999999974,14.999999999987246,-104.00000000000409,883.9999999999959,-83.9999999999952,-47.9999999999925,85.99999999998431,-108.99999999998133,-305.9999999999841,182.00000000000216,1210.9999999999986,-248.00000000000466,1140.999999999992,-26.999999999999247,,3556.9999999999936
2015.11.03,-75.00000000000284,295.0000000000017,814.9999999999991,-75.00000000000284,28.999999999990145,-103.00000000000864,867.999999999991,-83.9999999999952,-58.99999999999794,97.99999999998477,-71.99999999998319,-268.0000000000016,162.9999999999967,1177.9999999999973,-240.0000000000091,1120.9999999999943,-29.000000000001247,,3561.9999999999523
2015.11.03,-90.99999999999665,271.0000000000008,821.000000000005,-90.0000000000012,28.000000000005798,-92.00000000000318,870.9999999999995,-92.99999999999864,-48.99999999999905,52.99999999999727,-80.99999999999774,-326.0000000000041,141.00000000000534,1171.0000000000064,-237.99999999999955,1140.999999999992,-56.99999999999594,,3380.000000000016
2015.11.03,-14.999999999987246,234.99999999999943,943.000000000005,-161.00000000000003,-62.000000000006494,-25.00000000000835,917.0000000000011,-88.99999999999464,-65.99999999999939,102.99999999998022,-7.0000000000014495,-377.0000000000051,127.00000000000955,1290.0000000000064,-298.0000000000018,1281.9999999999943,-131.99999999999878,,3664.999999999993
2015.11.03,-14.999999999987246,237.99999999999955,931.0000000000041,56.0000000000005,-195.00000000001182,60.99999999999994,844.9999999999958,173.9999999999964,-70.0000000000034,108.99999999998045,46.0000000000127,148.99999999999915,97.00000000000841,1275.0000000000057,-41.00000000001103,1297.999999999999,119.99999999999788,,5077.999999999986
2015.11.03,-48.000000000003595,246.9999999999999,829.0000000000019,26.999999999999247,-4.000000000004,37.99999999999359,781.9999999999939,117.00000000000044,4.999999999999449,79.99999999998408,30.0000000000189,26.999999999999247,84.00000000000318,1162.0000000000061,-81.00000000000307,1185.9999999999982,67.00000000000594,,4547.999999999994
2015.11.03,-181.9999999999933,333.999999999989,853.0000000000038,3.999999999992898,42.999999999993044,-40.00000000000669,939.0000000000009,-34.000000000000696,-20.999999999993246,14.999999999986358,-18.999999999991246,-221.99999999998886,73.0000000000075,1254.000000000005,-166.00000000001103,1298.9999999999945,-41.000000000002146,,4088.999999999986
2015.11.03,-320.9999999999935,370.9999999999951,701.0000000000072,31.999999999998696,126.0000000000039,-43.00000000000415,831.9999999999994,-48.99999999999905,68.00000000000139,-111.00000000001842,-129.99999999998568,-363.0000000000022,54.000000000002046,1099.0000000000036,-160.0000000000108,1146.999999999998,-49.99999999999449,,3203.000000000001
2015.11.03,-402.9999999999978,381.9999999999908,651.999999999997,134.0000000000008,239.99999999999577,-21.00000000000435,824.999999999998,12.000000000000899,121.00000000000443,-199.00000000001228,-100.99999999999554,-246.99999999999721,-22.999999999996135,1043.0000000000064,-41.00000000001103,1171.9999999999952,2.999999999997449,,3548.9999999999727
2015.11.03,-421.99999999998903,379.99999999999545,662.000000000007,191.99999999999218,130.0000000000079,-54.00000000000959,841.9999999999983,68.00000000000139,85.00000000000173,-225.00000000002274,-184.99999999999073,-127.99999999999478,13.999999999995794,1055.9999999999973,30.000000000001137,1142.999999999994,113.00000000000753,,3700.9999999999936
2015.11.03,-462.0000000000068,417.0000000000016,665.0000000000044,166.99999999999494,242.00000000000887,-121.00000000000443,895.9999999999968,-9.999999999998899,113.00000000000753,-233.0000000000041,-258.0000000000027,-253.99999999999866,54.000000000002046,1088.9999999999986,-28.000000000005798,1136.999999999999,92.00000000000318,,3505.9999999999955
2015.11.03,-537.9999999999941,461.9999999999891,583.0000000000002,232.99999999999432,120.00000000000898,-67.00000000000594,761.999999999996,106.00000000000608,158.99999999999804,-275.0000000000057,-358.9999999999982,-201.99999999999108,88.00000000000807,1019.0000000000055,21.99999999999136,1027.9999999999957,180.99999999999784,,3321.999999999996
2015.11.03,-442.9999999999934,443.9999999999884,665.9999999999999,164.99999999999292,262.999999999991,-121.00000000000443,844.9999999999958,33.000000000005244,161.00000000000003,-183.00000000002115,-331.999999999999,-226.99999999999943,138.9999999999958,1106.0000000000086,-44.00000000001114,1069.9999999999932,145.00000000000622,,3686.9999999999486
2015.11.03,-550.000000000006,473.99999999998954,592.9999999999991,245.99999999999068,334.9999999999964,-226.99999999999943,908.9999999999932,-7.0000000000014495,126.99999999999933,-277.00000000001523,-401.99999999999125,-180.99999999998673,115.99999999999966,1040.0000000000064,30.000000000001137,1020.9999999999941,214.00000000000307,,3460.9999999999727
2015.11.03,-540.9999999999915,495.9999999999951,572.0000000000058,306.9999999999906,150.99999999999002,-171.00000000001003,867.999999999991,70.0000000000034,58.99999999999794,-246.00000000000932,-327.99999999999494,-26.999999999999247,91.99999999999875,1031.000000000006,90.99999999999397,1035.9999999999925,257.0000000000072,,3716.9999999999673
2015.11.03,-485.0000000000021,478.9999999999992,582.0000000000048,275.99999999999847,85.00000000000173,-156.00000000000057,824.999999999998,87.99999999999919,41.9999999999976,-195.99999999999795,-329.00000000000153,-22.999999999995246,125.0,1028.9999999999964,61.99999999999761,1000.9999999999964,258.0000000000027,,3662.999999999994
2015.11.03,-645.999999999991,570.999999999998,473.99999999999665,344.99999999999534,211.00000000000563,-85.00000000000173,849.9999999999952,34.99999999999615,73.00000000000084,-281.0000000000059,-139.9999999999846,-89.99999999999008,-57.00000000000216,963.0000000000081,87.99999999999386,1120.9999999999943,106.00000000000608,,3538.000000000015
2015.11.03,-614.0000000000034,658.0000000000013,497.99999999999847,551.9999999999969,150.99999999999002,-70.0000000000034,848.9999999999998,263.0000000000021,48.000000000003595,-151.00000000001046,-115.99999999998278,465.0000000000043,19.000000000005457,1057.0000000000023,280.00000000000114,1137.9999999999945,390.99999999999693,,5417.999999999997
2015.11.03,-617.0000000000009,668.9999999999969,507.9999999999973,569.9999999999927,116.00000000000499,-88.00000000001029,837.9999999999943,306.00000000000625,57.00000000000705,-147.00000000001978,-200.99999999998454,483.0000000000112,82.99999999999841,1078.000000000003,284.9999999999966,1100.000000000001,472.00000000000574,,5511.999999999999
2015.11.03,-865.999999999989,819.9999999999932,402.00000000000233,771.9999999999949,160.00000000000458,-54.00000000000959,795.0000000000013,448.000000000004,168.00000000000148,-284.9999999999966,-354.9999999999942,585.9999999999976,64.99999999999773,1049.9999999999973,441.99999999999307,1041.9999999999984,643.0000000000047,,5833.000000000001
2015.11.03,-794.0000000000058,759.9999999999909,509.00000000000387,692.9999999999992,404.9999999999887,-219.00000000000253,895.0000000000014,358.0000000000028,248.99999999999923,-260.9999999999957,-564.9999999999933,540.0000000000072,234.99999999999943,1144.0000000000055,379.99999999999545,1017.0000000000013,694.0000000000057,,6040.000000000003
2015.11.03,-753.9999999999881,760.9999999999957,540.0000000000072,597.9999999999985,384.9999999999909,-254.00000000000978,883.9999999999959,316.0000000000052,256.0000000000007,-210.00000000000796,-668.0000000000019,365.0000000000153,334.0000000000032,1182.0000000000023,262.00000000000045,954.9999999999948,673.9999999999968,,5625.999999999998
2015.11.03,-730.9999999999927,777.000000000001,585.9999999999976,547.999999999993,409.99999999999926,-278.00000000000045,917.9999999999966,273.9999999999965,267.00000000000614,-163.0000000000109,-706.999999999991,279.00000000000705,388.9999999999958,1248.0000000000045,192.99999999999784,968.9999999999976,648.9999999999995,,5627.999999999998
