date,GBPUSD,EURUSD,USDCAD,AUDUSD,GBPCHF,EURCHF,CHFJPY,NZDCHF,EURGBP,GBPJPY,GBPAUD,EURJPY,EURAUD,EURNZD,CADJPY,AUDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2020.08.25,-563.9999999999867,-429.00000000001273,262.999999999991,-298.9999999999937,-195.9999999999962,-116.00000000000499,-1317.9999999999977,-25.00000000000835,-64.0000000000085,1241.9999999999902,-272.99999999998994,-1316.0000000000025,-102.00000000000209,-536.9999999999875,-448.0000000000075,-932.9999999999927,-599.0000000000051,-473.99999999999665,-354.0000000000099,,-6542.000000000022
2020.08.25,-594.0000000000057,-378.00000000001165,212.99999999999653,-337.99999999999386,-248.00000000000378,-63.99999999999739,-1272.0000000000055,-29.000000000001247,-121.00000000000443,1409.9999999999966,-346.0000000000019,-1229.9999999999898,-25.999999999992696,-500.9999999999959,-447.00000000000273,-971.9999999999942,-619.0000000000028,-435.9999999999919,-388.0000000000106,,-6386.000000000014
2020.08.25,-577.0000000000052,-365.99999999999966,187.99999999998818,-276.9999999999939,-263.99999999999756,-34.000000000000696,-1239.0000000000043,-23.00000000000635,-179.00000000000693,1369.9999999999761,-347.0000000000084,-1197.9999999999932,-14.000000000002899,-486.00000000000864,-442.99999999999784,-884.0000000000003,-524.0000000000023,-373.99999999999653,-378.00000000001165,,-6049.000000000072
2020.08.25,-617.0000000000009,-283.000000000011,228.00000000000597,-282.99999999999994,-310.9999999999946,-14.999999999987246,-1105.000000000004,-21.00000000000435,-201.00000000000674,1294.9999999999875,-434.000000000001,-1036.9999999999918,73.99999999999629,-452.99999999999227,-435.0000000000023,-834.0000000000032,-531.9999999999991,-374.999999999992,-419.0000000000138,,-5758.000000000015
2020.08.25,-536.0000000000032,-256.99999999999613,173.00000000000094,-286.99999999999284,-295.0000000000008,-60.99999999999994,-1120.999999999995,-31.999999999998696,-199.00000000000472,1281.9999999999823,-333.0000000000055,-1087.0000000000032,63.99999999999739,-489.0000000000061,-471.00000000000364,-912.0000000000061,-494.00000000000557,-339.99999999999585,-426.00000000001523,,-5821.000000000052
2020.08.25,-882.9999999999893,-468.00000000000176,4.000000000004,-397.0000000000029,-486.00000000000864,-79.99999999999119,-1218.0000000000036,56.0000000000005,-288.00000000001046,1338.9999999999986,-476.9999999999941,-1170.0000000000018,86.99999999999264,-333.9999999999899,-481.9999999999993,-932.0000000000022,-538.0000000000051,-471.99999999999466,-385.99999999999744,,-7124.999999999996
2020.08.25,-726.9999999999887,-507.000000000013,49.99999999999449,-361.0000000000002,-221.99999999998886,-86.99999999999264,-1323.0000000000075,-153.00000000000313,-143.9999999999997,1391.999999999996,-380.00000000000256,-1293.9999999999968,-52.99999999999194,-689.9999999999907,-539.0000000000015,-963.9999999999986,-524.0000000000023,-470.9999999999992,-582.0000000000158,,-7579.000000000002
2020.08.25,-601.000000000007,-439.99999999999596,76.99999999999375,-343.9999999999999,-119.00000000000244,-1.999999999990898,-1417.0000000000016,-173.00000000000094,-113.00000000000753,1362.9999999999995,-258.0000000000027,-1295.0000000000018,-53.999999999998494,-829.9999999999974,-537.0000000000061,-972.999999999999,-514.0000000000033,-272.99999999998994,-581.0000000000093,,-7084.000000000022
2020.08.25,-602.999999999998,-424.00000000000216,90.99999999999665,-325.99999999999295,-130.0000000000079,-24.000000000001798,-1411.0000000000014,-178.00000000000037,-150.00000000000568,1390.9999999999911,-409.99999999999926,-1272.9999999999961,-26.999999999999247,-834.0000000000014,-537.9999999999967,-959.0000000000032,-501.000000000007,-311.99999999999005,-618.0000000000074,,-7236.000000000023
2020.08.25,-448.9999999999883,-381.0000000000091,255.00000000000523,-268.99999999999704,-59.99999999999339,-29.999999999996696,-1412.9999999999968,-136.99999999999824,-68.00000000000139,1384.999999999991,-326.0000000000041,-1301.0000000000018,-96.00000000000719,-705.0000000000001,-489.9999999999949,-963.9999999999986,-543.0000000000045,-308.9999999999926,-487.0000000000152,,-6388.000000000005
2020.08.25,-543.999999999989,-266.0000000000107,139.00000000000023,-278.9999999999959,-150.99999999999002,32.0000000000098,-1319.0000000000027,-136.99999999999824,-170.00000000000347,1372.9999999999905,-347.9999999999928,-1164.0000000000014,-19.999999999997797,-648.0000000000041,-510.0000000000051,-891.0000000000053,-462.0000000000068,-201.99999999999108,-561.0000000000115,,-6128.000000000005
2020.08.25,-590.0000000000016,-270.00000000001467,131.99999999999878,-297.9999999999983,-150.99999999999002,90.00000000001229,-1259.0000000000005,-147.00000000000824,-191.00000000000784,1342.9999999999893,-375.9999999999986,-1043.9999999999968,103.00000000000864,-592.9999999999991,-456.00000000000307,-879.0000000000049,-482.00000000000466,-227.99999999999488,-558.9999999999984,,-5855.000000000012
2020.08.25,-475.99999999998755,-209.00000000001472,204.99999999998852,-220.99999999999343,-99.99999999998899,114.99999999999844,-1248.0000000000045,-141.00000000000225,-175.00000000000293,1320.999999999998,-374.0000000000077,-1024.000000000001,83.9999999999952,-536.0000000000032,-438.0000000000024,-825.0000000000028,-439.0000000000005,-244.99999999999523,-480.99999999999807,,-5207.0000000000255
2020.08.25,-485.0000000000021,-241.00000000000233,168.99999999999693,-252.99999999999213,-112.000000000001,78.00000000000028,-1230.000000000004,-85.00000000000173,-132.0000000000099,1286.9999999999777,-293.99999999999426,-1048.9999999999923,66.99999999999484,-463.9999999999977,-448.0000000000075,-841.9999999999987,-489.0000000000061,-290.9999999999968,-421.0000000000047,,-5235.000000000041
2020.08.25,-519.0000000000028,-279.00000000000705,174.99999999999181,-312.9999999999966,-119.99999999998678,85.00000000000173,-1289.0000000000014,-58.000000000002494,-150.00000000000568,1293.9999999999827,-245.0000000000063,-1103.999999999999,127.99999999999478,-387.99999999998835,-474.00000000000375,-930.9999999999974,-541.9999999999981,-359.99999999999363,-448.000000000004,,-5538.000000000022
2020.08.25,-632.9999999999947,-373.00000000000114,113.99999999999189,-412.9999999999967,-139.00000000000023,63.000000000013046,-1292.0000000000016,-21.00000000000435,-138.00000000000477,1424.999999999983,-156.00000000000057,-1152.9999999999916,201.99999999999108,-296.9999999999917,-468.0000000000035,-998.0000000000047,-628.0000000000064,-403.99999999999324,-441.0000000000025,,-5750.000000000019
2020.08.25,-675.9999999999877,-418.0000000000073,48.000000000003595,-446.00000000000193,-173.00000000000094,39.999999999995595,-1286.0000000000014,-18.0000000000069,-150.00000000000568,1415.9999999999968,-124.99999999999733,-1131.999999999991,256.99999999999613,-292.9999999999877,-456.00000000000307,-998.9999999999952,-619.9999999999983,-387.99999999999943,-470.00000000001484,,-5889.000000000006
2020.08.25,-675.0000000000034,-436.9999999999985,55.000000000005045,-464.9999999999932,-87.99999999999919,77.00000000001594,-1326.0000000000077,-26.000000000003798,-121.00000000000443,1452.9999999999745,-60.99999999999994,-1168.9999999999968,253.99999999999866,-302.0000000000023,-469.99999999999886,-1022.0000000000056,-641.0000000000027,-412.9999999999967,-463.9999999999977,,-5841.000000000016
2020.08.25,-656.9999999999965,-442.00000000000904,28.000000000005798,-446.9999999999974,-72.0000000000054,86.0000000000083,-1355.000000000004,-40.00000000000669,-113.00000000000753,1480.9999999999945,-36.999999999998145,-1179.000000000002,299.99999999998914,-333.0000000000055,-510.0000000000051,-1033.0000000000014,-631.9999999999992,-363.99999999999767,-507.000000000013,,-5826.00000000005
2020.08.25,-675.0000000000034,-422.00000000001125,-60.99999999999994,-461.99999999999574,-90.99999999999665,90.99999999999665,-1361.000000000004,-42.0000000000087,-129.00000000000134,1486.9999999999948,-65.00000000000395,-1188.0000000000023,286.00000000000847,-322.00000000000006,-552.9999999999973,-1033.0000000000014,-587.0000000000042,-314.99999999999864,-507.000000000013,,-5949.000000000042
2020.08.25,-692.9999999999881,-429.00000000001273,-90.00000000001229,-443.99999999999994,-124.99999999999733,75.00000000000284,-1372.0,-41.000000000002146,-139.00000000000023,1490.9999999999854,-92.99999999998754,-1222.999999999999,297.9999999999983,-346.0000000000019,-587.0000000000033,-1034.9999999999966,-533.0000000000057,-280.9999999999979,-500.9999999999959,,-6068.000000000015
2020.08.26,-700.999999999996,-436.00000000001415,-86.99999999999264,-441.0000000000025,-140.99999999999113,35.00000000000725,-1325.0000000000027,-96.00000000000719,-196.00000000000728,1417.0000000000016,-86.0000000000083,-1188.999999999993,266.999999999995,-392.9999999999989,-549.0000000000066,-1022.9999999999961,-533.0000000000057,-245.99999999999068,-517.0000000000119,,-6240.000000000022
2020.08.26,-655.0000000000056,-418.0000000000073,-86.99999999999264,-424.9999999999976,-78.00000000000028,95.00000000000064,-1391.0000000000055,-119.99999999999788,-135.00000000000733,1476.9999999999754,-79.00000000000685,-1176.9999999999925,266.999999999995,-388.9999999999949,-558.9999999999975,-1012.0000000000005,-512.0000000000014,-229.99999999999687,-465.0000000000043,,-5893.000000000038
2020.08.26,-693.9999999999947,-439.0000000000116,-92.00000000000318,-434.000000000001,-119.99999999998678,58.000000000002494,-1391.0000000000055,-129.00000000000134,-132.0000000000099,1486.9999999999948,-65.99999999998829,-1203.9999999999936,269.00000000000813,-340.9999999999913,-567.0000000000073,-1018.0000000000007,-507.9999999999973,-266.999999999995,-463.0000000000134,,-6050.999999999995
2020.08.26,-692.0000000000038,-432.9999999999945,-93.00000000000975,-429.99999999999704,-170.99999999998784,35.00000000000725,-1352.9999999999945,-36.0000000000027,-130.0000000000079,1492.999999999995,-87.99999999999919,-1206.9999999999936,262.999999999991,-383.0,-581.0000000000031,-1007.000000000005,-485.99999999999756,-265.99999999999955,-487.99999999999955,,-6053.000000000002
2020.08.26,-670.9999999999993,-412.00000000001234,-100.99999999999554,-432.9999999999945,-150.99999999999002,41.000000000002146,-1292.0000000000016,-33.000000000005244,-131.00000000000333,1490.9999999999854,-60.99999999999994,-1168.9999999999968,276.9999999999939,-353.0000000000033,-573.9999999999981,-1010.9999999999957,-506.0000000000064,-239.99999999999577,-506.0000000000064,,-5835.000000000022
2020.08.26,-758.9999999999985,-456.00000000001194,-171.00000000001003,-558.9999999999984,-197.00000000000273,31.000000000003247,-1323.9999999999982,-2.000000000002,-154.0000000000097,1501.9999999999811,-5.999999999994898,-1213.9999999999986,337.99999999999386,-309.0000000000037,-612.000000000009,-1129.000000000005,-596.0000000000076,-291.99999999999227,-551.0000000000126,,-6460.000000000078
2020.08.26,-705.0000000000001,-462.0000000000068,-154.99999999999403,-548.9999999999995,-153.9999999999875,39.999999999995595,-1521.000000000001,-19.00000000000235,-137.00000000000932,1559.9999999999739,48.000000000003595,-1423.9999999999923,392.9999999999989,-300.99999999999574,-736.0000000000042,-1243.9999999999998,-607.0000000000019,-283.99999999999534,-584.0000000000067,,-6841.000000000025
2020.08.26,-665.0000000000044,-422.00000000001125,-110.99999999999443,-534.9999999999966,-167.9999999999904,45.000000000006146,-1525.0000000000057,-3.0000000000085514,-141.00000000000225,1569.9999999999932,110.99999999999443,-1365.9999999999995,424.00000000000216,-225.00000000000853,-707.9999999999984,-1233.000000000004,-612.0000000000015,-333.9999999999899,-561.9999999999958,,-6460.000000000015
2020.08.26,-638.0000000000052,-381.0000000000091,-100.99999999999554,-512.9999999999968,-147.00000000000824,35.00000000000725,-1397.0000000000055,57.99999999999139,-138.00000000000477,1542.0000000000016,117.00000000001154,-1262.0000000000005,441.0000000000025,-92.99999999998754,-662.0000000000061,-1153.9999999999964,-601.000000000007,-351.99999999999676,-463.0000000000134,,-5709.000000000018
2020.08.26,-673.9999999999968,-418.0000000000073,-123.99999999999079,-546.000000000002,-167.00000000000603,9.000000000014552,-1409.000000000006,65.99999999999939,-138.00000000000477,1595.9999999999752,161.99999999999548,-1335.9999999999986,502.00000000000244,-69.00000000000794,-689.9999999999977,-1222.999999999999,-613.000000000008,-396.9999999999918,-483.99999999999557,,-5953.000000000026
2020.08.26,-638.9999999999895,-395.99999999999636,-110.00000000001009,-522.9999999999957,-163.00000000000205,12.999999999996348,-1388.999999999996,95.00000000000064,-158.0000000000026,1501.9999999999811,164.00000000000858,-1319.9999999999932,493.0000000000101,12.999999999996348,-676.0000000000019,-1198.9999999999982,-596.0000000000076,-387.99999999999943,-422.00000000001125,,-5699.00000000001
2020.08.26,-615.9999999999943,-322.00000000000006,-85.00000000000173,-507.9999999999973,-167.9999999999904,63.000000000013046,-1307.0000000000023,68.99999999999685,-160.00000000000458,1498.9999999999952,79.00000000000685,-1161.9999999999918,452.99999999999227,-12.999999999996348,-626.0000000000048,-1141.0000000000055,-590.999999999997,-365.99999999999966,-443.0000000000156,,-5344.999999999998
2020.08.26,-563.9999999999867,-270.99999999999903,-29.999999999996696,-410.9999999999947,-143.99999999998857,63.99999999999739,-1308.0000000000068,57.99999999999139,-158.0000000000026,1456.9999999999936,8.999999999992347,-1162.9999999999968,371.99999999999454,-78.00000000000028,-609.9999999999994,-1061.9999999999977,-504.9999999999999,-327.99999999999494,-402.9999999999978,,-5074.999999999993
2020.08.26,-571.9999999999948,-278.00000000000045,-25.999999999992696,-426.9999999999996,-171.99999999999437,66.00000000001049,-1259.0000000000005,53.999999999998494,-158.0000000000026,1445.999999999998,38.0000000000047,-1111.9999999999948,408.00000000000836,-70.99999999999883,-588.9999999999986,-1037.0000000000061,-531.0000000000036,-329.999999999997,-438.00000000000506,,-4987.99999999997
2020.08.26,-568.9999999999973,-280.0000000000136,-28.000000000005798,-427.99999999999505,-157.99999999999147,60.000000000015596,-1265.0000000000005,46.999999999997044,-164.00000000000858,1456.9999999999936,56.99999999999594,-1115.9999999999995,435.0000000000076,-66.99999999999484,-593.0000000000035,-1060.0000000000023,-535.0000000000077,-327.99999999999494,-432.0000000000102,,-4967.000000000015
2020.08.26,-570.0000000000039,-243.00000000001543,-25.999999999992696,-448.9999999999994,-184.99999999999073,100.0000000000112,-1274.000000000001,56.99999999999594,-211.00000000000563,1402.9999999999916,69.00000000000794,-1082.9999999999984,489.99999999999045,-5.999999999994898,-585.000000000008,-1058.9999999999975,-563.0000000000024,-328.9999999999904,-453.0000000000145,,-4917.000000000017
2020.08.26,-570.9999999999882,-205.99999999999508,0.0,-458.00000000000284,-211.00000000000563,89.00000000000574,-1180.9999999999973,85.00000000000173,-233.00000000000543,1320.999999999998,86.0000000000083,-980.9999999999945,570.0000000000039,69.00000000000794,-536.0000000000014,-1043.9999999999968,-595.0000000000011,-363.99999999999767,-452.00000000000796,,-4611.999999999968
2020.08.26,-520.9999999999936,-211.00000000000563,32.999999999994145,-452.99999999999227,-218.00000000000708,18.0000000000069,-1135.000000000005,112.99999999999643,-177.00000000000495,1304.9999999999784,165.9999999999995,-981.9999999999993,571.9999999999948,86.99999999999264,-501.0000000000048,-1042.0000000000016,-604.0000000000045,-385.99999999999744,-432.0000000000102,,-4368.000000000064
2020.08.26,-568.9999999999973,-256.00000000001177,36.999999999998145,-446.00000000000193,-255.00000000000523,12.000000000012001,-1143.0000000000007,117.99999999999588,-182.99999999999983,1363.999999999976,63.99999999999739,-1037.9999999999968,466.00000000001086,51.000000000001044,-525.9999999999962,-1051.0000000000018,-614.9999999999989,-418.9999999999916,-418.0000000000073,,-4807.000000000017
2020.08.26,-703.9999999999935,-266.0000000000107,8.999999999992347,-485.99999999999756,-407.0000000000018,-39.999999999995595,-1105.000000000004,146.99999999999713,-261.0000000000001,1384.999999999991,11.00000000000545,-1019.999999999996,558.9999999999984,85.00000000000173,-501.99999999999534,-1057.0000000000023,-641.9999999999982,-419.9999999999982,-439.99999999999596,,-5154.000000000004
2020.08.26,-729.0000000000018,-249.99999999999466,53.999999999998494,-486.999999999993,-492.9999999999879,-38.99999999998904,-957.0000000000078,136.99999999999824,-326.0000000000041,1345.9999999999752,-85.00000000000173,-899.0000000000009,565.9999999999999,15.00000000000945,-472.0000000000084,-1012.0000000000005,-673.0000000000014,-418.9999999999916,-496.00000000000756,,-5219.000000000009
2020.08.26,-821.000000000005,-322.00000000000006,28.000000000005798,-529.9999999999972,-536.9999999999875,-66.99999999999484,-981.9999999999993,143.9999999999997,-323.0000000000066,1397.9999999999961,-35.999999999991594,-957.9999999999984,601.9999999999915,22.999999999995246,-412.00000000000614,-1031.000000000006,-751.9999999999972,-480.99999999999807,-496.00000000000756,,-5553.000000000006
2020.08.26,-757.999999999992,-245.0000000000063,9.999999999998899,-539.999999999996,-507.9999999999973,-65.00000000000395,-915.0000000000063,178.99999999999582,-327.00000000001063,1318.9999999999884,49.99999999999449,-870.9999999999951,697.9999999999986,100.0000000000112,-403.99999999999636,-1021.0000000000008,-735.0000000000078,-501.99999999999136,-496.00000000000756,,-5031.000000000024
2020.08.26,-829.9999999999974,-300.99999999999574,-42.0000000000087,-590.0000000000016,-560.0000000000049,-85.00000000000173,-906.0000000000059,202.9999999999976,-337.0000000000095,1351.9999999999754,-4.000000000004,-828.9999999999935,666.000000000011,209.9999999999991,-417.0000000000016,-1037.0000000000061,-736.0000000000033,-616.9999999999898,-418.0000000000073,,-5278.000000000049
2020.08.26,-785.9999999999978,-228.00000000000597,-17.000000000000348,-574.9999999999922,-529.0000000000017,-34.99999999998504,-936.9999999999976,270.99999999999903,-362.00000000000676,1354.9999999999898,39.00000000001125,-831.0000000000031,740.0000000000073,456.9999999999963,-447.00000000000273,-1060.9999999999927,-736.9999999999987,-613.9999999999924,-346.0000000000019,,-4642.999999999975
2020.08.26,-724.9999999999978,-273.0000000000121,-49.99999999999449,-498.9999999999939,-482.00000000000466,-28.999999999990145,-1019.999999999996,173.9999999999964,-314.0000000000032,1309.9999999999739,-12.999999999996348,-899.9999999999915,605.0000000000111,243.99999999999977,-463.0000000000081,-1007.000000000005,-636.0000000000032,-530.9999999999926,-370.00000000000364,,-4979.000000000012
2020.08.26,-804.9999999999891,-324.9999999999975,-36.999999999998145,-529.0000000000017,-391.000000000008,43.999999999999595,-1057.0000000000023,134.0000000000008,-340.00000000000693,1353.999999999985,-58.000000000002494,-884.0000000000003,602.999999999998,202.9999999999976,-462.0000000000033,-1022.0000000000056,-677.0000000000053,-491.99999999999244,-409.99999999999926,,-5151.000000000031
2020.08.26,-787.0000000000043,-243.99999999999977,-12.999999999996348,-534.0000000000011,-398.9999999999938,80.00000000001339,-1070.999999999998,169.99999999999238,-360.0000000000048,1402.9999999999916,-31.999999999987594,-861.9999999999948,750.0000000000063,307.99999999999716,-451.9999999999982,-1037.0000000000061,-711.000000000006,-509.9999999999993,-405.0000000000109,,-4706.000000000001
2020.08.26,-770.9999999999884,-249.99999999999466,-52.000000000007596,-597.9999999999985,-343.00000000000443,107.99999999999699,-1099.9999999999943,147.99999999999258,-340.00000000000693,1351.9999999999754,86.99999999999264,-846.9999999999942,764.0000000000091,314.99999999999864,-447.00000000000273,-1075.9999999999934,-741.0000000000027,-545.9999999999909,-411.0000000000058,,-4748.000000000018
2020.08.26,-737.9999999999942,-187.00000000000384,-51.000000000001044,-573.0000000000013,-424.99999999998647,89.00000000000574,-1039.0000000000014,192.99999999999872,-377.0000000000051,1370.999999999981,134.99999999999625,-813.0000000000024,889.9999999999908,419.9999999999982,-460.9999999999985,-1070.999999999998,-724.9999999999978,-524.9999999999977,-428.00000000000614,,-4315.000000000024
2020.08.26,-675.9999999999877,-46.999999999997044,59.000000000009045,-522.9999999999957,-520.9999999999936,82.00000000000429,-962.0000000000033,237.99999999999378,-460.00000000000483,1314.9999999999977,103.99999999999298,-721.0000000000036,960.0000000000053,557.0000000000075,-441.0000000000025,-1048.9999999999923,-741.9999999999982,-559.9999999999939,-400.00000000000034,,-3786.9999999999623
2020.08.26,-607.9999999999864,18.999999999991246,87.99999999999919,-485.0000000000021,-516.9999999999897,87.99999999999919,-951.9999999999982,212.00000000000108,-454.00000000000995,1299.999999999983,137.9999999999937,-725.9999999999991,957.9999999999922,439.0000000000116,-478.9999999999992,-1075.0000000000027,-702.9999999999981,-523.9999999999911,-458.00000000000284,,-3739.000000000008
2020.08.26,-666.9999999999953,-70.99999999999883,-5.999999999994898,-532.9999999999945,-520.9999999999936,82.00000000000429,-953.000000000003,243.99999999999977,-461.0000000000003,1387.9999999999768,150.00000000000568,-753.0000000000001,1004.0000000000049,530.0000000000082,-510.0000000000051,-1087.0000000000032,-744.0000000000002,-501.99999999999136,-463.0000000000134,,-3872.9999999999945
2020.08.26,-1062.9999999999918,-261.0000000000001,-56.99999999999594,-674.9999999999923,-676.9999999999943,55.000000000005045,-1028.000000000006,253.99999999999866,-525.0000000000088,1391.999999999996,-48.99999999998794,-860.99999999999,1004.0000000000049,565.9999999999999,-460.9999999999985,-1156.000000000006,-851.9999999999972,-647.9999999999931,-446.9999999999974,,-5488.999999999954
2020.08.26,-1251.9999999999864,-316.0000000000052,-307.99999999999716,-768.000000000002,-736.9999999999877,31.000000000003247,-1040.9999999999968,312.9999999999966,-606.0000000000065,1707.9999999999984,-48.99999999998794,-861.9999999999948,1021.0000000000052,682.0000000000048,-581.0000000000031,-1224.0000000000036,-841.9999999999983,-697.9999999999986,-368.9999999999971,,-5897.999999999959
2020.08.26,-1313.999999999993,-346.0000000000019,-401.99999999999125,-761.0000000000006,-775.9999999999989,80.99999999999774,-1061.000000000007,386.9999999999929,-647.0000000000086,1687.9999999999882,-130.99999999999224,-854.9999999999898,1119.0000000000034,1038.0000000000057,-611.0000000000042,-1222.999999999999,-758.9999999999985,-703.9999999999935,-223.00000000001762,,-5500.000000000008
2020.08.26,-1109.9999999999889,-282.0000000000045,-357.99999999999164,-736.9999999999987,-594.99999999999,117.00000000001154,-1003.0000000000001,418.9999999999916,-551.0000000000015,1561.9999999999834,97.9999999999981,-771.9999999999914,1110.9999999999952,1095.0000000000016,-561.9999999999976,-1162.9999999999968,-763.0000000000026,-806.999999999991,-192.00000000001438,,-4492.999999999988
2020.08.26,-1151.9999999999975,-339.0000000000004,-398.9999999999938,-786.9999999999933,-577.9999999999897,131.99999999999878,-1021.0000000000008,475.99999999999864,-548.0000000000041,1498.9999999999952,141.99999999999767,-756.0000000000002,1187.999999999989,1280.9999999999989,-561.9999999999976,-1174.9999999999973,-768.9999999999975,-835.9999999999923,-106.00000000000608,,-4309.999999999992
2020.08.26,-1275.0000000000039,-370.00000000000364,-421.0000000000047,-858.9999999999986,-635.9999999999922,136.00000000000279,-978.9999999999992,485.99999999999756,-570.0000000000039,1561.9999999999834,120.99999999999334,-725.9999999999991,1217.0000000000014,1347.9999999999936,-522.9999999999961,-1212.9999999999939,-814.0000000000036,-874.9999999999925,-117.00000000001154,,-4508.000000000032
2020.08.26,-1363.0000000000032,-425.0000000000087,-445.0000000000065,-861.9999999999961,-699.9999999999895,116.00000000000499,-986.0000000000042,535.999999999992,-613.000000000008,1692.9999999999836,-4.999999999988347,-746.9999999999999,1211.0000000000066,1445.0000000000073,-528.0000000000058,-1215.999999999994,-814.9999999999991,-927.9999999999955,-42.0000000000087,,-4674.000000000015
2020.08.26,-1366.0000000000005,-462.0000000000068,-385.99999999999744,-883.9999999999959,-726.0000000000044,86.0000000000083,-984.9999999999994,515.9999999999942,-611.000000000006,1730.9999999999945,-4.000000000004,-774.9999999999915,1205.999999999996,1357.0000000000082,-484.00000000000887,-1210.9999999999986,-868.9999999999975,-924.9999999999981,-107.00000000001265,,-4899.000000000021
2020.08.26,-1351.9999999999977,-365.99999999999966,-384.9999999999909,-859.9999999999941,-770.000000000004,70.99999999999883,-888.0000000000052,552.9999999999924,-628.0000000000064,1545.9999999999923,86.0000000000083,-701.9999999999982,1330.0000000000089,1412.9999999999975,-483.0000000000041,-1203.000000000003,-848.9999999999998,-887.9999999999999,-109.00000000000354,,-4484.000000000009
2020.08.26,-1248.0000000000045,-319.0000000000026,-391.9999999999924,-848.9999999999998,-689.0000000000063,109.00000000000354,-891.0000000000053,548.9999999999995,-600.0000000000006,1531.9999999999823,177.00000000000495,-643.9999999999912,1343.0000000000052,1505.0000000000007,-469.0000000000083,-1180.9999999999973,-841.0000000000028,-958.9999999999987,-72.0000000000054,,-3939.0000000000186
2020.08.26,-1236.9999999999993,-319.0000000000026,-340.9999999999913,-832.9999999999949,-683.9999999999957,112.000000000001,-847.999999999999,562.9999999999912,-585.0000000000022,1522.9999999999961,120.99999999999334,-613.9999999999901,1279.000000000008,1547.0000000000095,-430.9999999999974,-1156.9999999999964,-867.0000000000067,-988.0,-8.000000000008,,-3766.9999999999845
2020.08.26,-1194.9999999999905,-286.00000000000847,-265.0000000000041,-827.0,-690.9999999999972,102.00000000000209,-858.0000000000041,556.0000000000009,-592.0000000000036,1506.0000000000002,136.00000000000279,-609.9999999999994,1252.0000000000086,1524.9999999999986,-412.00000000000614,-1159.000000000006,-884.000000000007,-1007.9999999999978,-8.000000000008,,-3718.000000000019
2020.08.26,-1288.0000000000002,-356.00000000000074,-268.0000000000016,-825.9999999999934,-767.0000000000066,46.999999999997044,-825.0000000000028,624.9999999999977,-605.0,1563.999999999993,51.000000000001044,-655.9999999999917,1261.000000000001,1675.0000000000043,-397.99999999999613,-1156.9999999999964,-887.9999999999999,-1102.9999999999984,34.000000000000696,,-3879.9999999999936
2020.08.26,-1305.0000000000007,-378.00000000001165,-292.00000000000335,-858.0000000000032,-766.0,39.00000000001125,-837.0000000000033,659.999999999994,-602.0000000000025,1626.9999999999811,92.00000000000318,-676.0000000000019,1266.999999999996,1717.9999999999973,-411.00000000000136,-1171.999999999997,-912.0000000000017,-1095.999999999997,88.99999999998354,,-3813.0000000000573
2020.08.26,-1319.0000000000034,-392.9999999999989,-337.99999999999386,-870.9999999999995,-754.9999999999945,41.000000000002146,-841.9999999999987,641.9999999999982,-584.0000000000067,1616.9999999999902,92.00000000000318,-679.000000000002,1245.9999999999916,1689.0000000000073,-432.00000000000216,-1174.9999999999973,-956.0000000000013,-1106.9999999999914,80.99999999999774,,-4043.0000000000005
2020.08.27,-1268.0000000000025,-411.0000000000058,-435.9999999999919,-834.9999999999968,-766.0,68.00000000000139,-897.9999999999961,529.9999999999972,-603.0000000000091,1547.9999999999734,49.99999999999449,-729.9999999999898,1143.0000000000052,1540.000000000008,-457.9999999999984,-1156.000000000006,-885.0000000000025,-1005.9999999999958,82.00000000000429,,-4491.00000000001
2020.08.27,-1259.9999999999945,-392.9999999999989,-347.0000000000084,-831.9999999999994,-669.0000000000085,83.00000000001084,-852.0000000000039,534.9999999999966,-584.0000000000067,1575.9999999999934,129.00000000000134,-667.0000000000016,1245.0000000000073,1610.0000000000002,-394.999999999996,-1152.000000000001,-901.0000000000074,-1028.9999999999911,82.99999999998863,,-3820.0000000000186
2020.08.27,-1327.999999999996,-411.0000000000058,-343.00000000000443,-849.9999999999952,-726.9999999999887,60.99999999999994,-837.9999999999939,512.0000000000014,-589.0000000000061,1579.999999999984,113.99999999999189,-677.9999999999973,1251.000000000002,1639.0000000000127,-402.000000000001,-1143.0000000000007,-866.0000000000001,-1077.99999999999,69.9999999999923,,-4025.999999999995
2020.08.27,-1373.9999999999864,-452.00000000000796,-358.9999999999982,-878.9999999999965,-733.0000000000059,58.000000000002494,-823.0000000000075,654.9999999999944,-591.0000000000082,1539.999999999992,90.99999999999665,-674.9999999999972,1249.9999999999955,1706.9999999999918,-373.9999999999952,-1135.9999999999957,-890.9999999999974,-1095.999999999997,119.00000000000244,,-3963.0000000000177
2020.08.27,-1367.9999999999914,-460.000000000016,-363.0000000000022,-908.9999999999932,-734.9999999999968,36.999999999998145,-811.9999999999976,668.9999999999974,-579.0000000000073,1597.9999999999848,107.99999999999699,-662.9999999999967,1252.999999999993,1741.999999999999,-394.00000000000546,-1165.0000000000064,-924.9999999999981,-1115.9999999999948,119.99999999998678,,-3962.0000000000505
