date,USDCHF,GBPUSD,USDJPY,AUDUSD,NZDUSD,GBPCHF,CHFJPY,CADCHF,NZDCHF,EURGBP,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,AUDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2015.06.08,824.999999999998,-709.0000000000041,-831.9999999999936,229.99999999999687,-943.000000000005,-1395.9999999999973,-1088.9999999999986,-847.9999999999932,39.00000000000014,-814.9999999999991,-630.9999999999816,1052.9999999999973,1584.0000000000077,-1451.9999999999866,412.00000000001234,-124.00000000000944,426.00000000000415,588.9999999999951,-570.9999999999882,,-4251.999999999945
2015.06.08,1061.9999999999964,-710.0000000000106,-897.9999999999961,424.9999999999976,-875.999999999999,-1312.000000000002,-974.9999999999943,-808.9999999999931,79.00000000000685,-775.9999999999989,-855.9999999999901,1042.0000000000016,1726.0000000000052,-1246.9999999999982,554.00000000001,-41.00000000001103,593.9999999999945,783.0000000000003,-475.99999999998755,,-2710.999999999968
2015.06.08,1160.9999999999898,-827.0,-1118.9999999999998,570.9999999999993,-1002.0000000000028,-1373.000000000002,-957.9999999999984,-830.9999999999928,-0.999999999995449,-861.0000000000007,-968.9999999999754,971.0000000000036,1744.9999999999966,-1171.9999999999952,473.99999999999665,0.0,658.9999999999985,801.9999999999916,-441.0000000000025,,-3170.99999999999
2015.06.08,1135.9999999999925,-743.0000000000048,-1019.0000000000055,620.9999999999937,-988.0,-1262.0000000000075,-848.0000000000132,-746.9999999999976,-91.99999999999208,-845.0000000000068,-973.999999999986,1063.999999999993,1747.0000000000095,-1167.9999999999914,339.0000000000004,45.99999999999227,692.9999999999992,883.9999999999959,-469.99999999999267,,-2626.0000000000223
2015.06.08,1149.0,-720.0000000000095,-1156.9999999999964,703.9999999999935,-1127.0000000000002,-1252.0000000000086,-736.0000000000184,-700.999999999996,-176.99999999999383,-845.0000000000068,-1159.9999999999832,965.0000000000034,1740.0000000000082,-986.9999999999824,133.00000000000534,69.99999999999318,732.9999999999948,895.9999999999968,-512.9999999999857,,-2984.9999999999873
2015.06.08,1188.0000000000002,-788.9999999999952,-1295.0000000000018,762.9999999999915,-1083.0000000000007,-1307.0000000000136,-694.9999999999932,-732.9999999999948,-105.99999999999498,-891.0000000000084,-1172.9999999999795,917.0000000000016,1788.0000000000118,-983.9999999999849,354.9999999999942,45.99999999999227,797.9999999999987,946.9999999999978,-425.99999999999307,,-2679.9999999999723
2015.06.08,1218.9999999999923,-794.0000000000058,-1179.000000000002,759.999999999994,-1048.0000000000045,-1268.0000000000025,-681.0000000000116,-736.9999999999987,-85.00000000000173,-865.0000000000047,-1082.9999999999895,995.0000000000045,1798.0000000000107,-1019.9999999999986,398.9999999999938,53.999999999987836,785.0000000000024,945.9999999999912,-452.99999999999227,,-2257.000000000035
2015.06.08,1251.9999999999975,-940.9999999999918,-1239.0000000000043,748.9999999999997,-1075.0000000000036,-1604.0000000000055,-956.0000000000173,-936.999999999999,-34.99999999999615,-935.0000000000081,-1068.9999999999866,1028.9999999999964,1848.0000000000052,-1108.9999999999823,487.0000000000152,63.99999999999295,776.9999999999943,892.9999999999993,-451.99999999998573,,-3252.9999999999804
2015.06.09,1316.9999999999905,-798.0000000000098,-1114.999999999995,684.9999999999911,-980.0000000000031,-1455.0000000000064,-873.9999999999952,-875.999999999999,72.0000000000054,-874.0000000000081,-1043.9999999999782,1046.999999999997,1832.0000000000114,-1129.9999999999866,409.0000000000149,31.999999999996476,726.0000000000044,803.9999999999936,-432.9999999999945,,-2654.9999999999714
2015.06.09,1322.9999999999964,-780.000000000003,-1072.0000000000027,675.9999999999989,-968.9999999999976,-1455.0000000000064,-945.999999999998,-868.9999999999975,65.99999999999939,-869.0000000000086,-915.9999999999835,1087.9999999999939,1832.9999999999957,-1146.0000000000025,486.00000000000864,36.000000000001364,722.9999999999959,815.9999999999945,-429.99999999999704,,-2405.0000000000127
2015.06.09,1340.9999999999923,-747.9999999999931,-1048.0000000000018,670.9999999999993,-983.0000000000006,-1462.999999999992,-965.0000000000034,-869.999999999993,60.99999999999994,-858.0000000000032,-842.9999999999716,1099.9999999999943,1861.0000000000016,-1163.9999999999873,466.00000000001086,33.999999999991815,748.9999999999997,851.9999999999972,-459.99999999999375,,-2266.9999999999513
2015.06.09,1313.999999999993,-736.0000000000033,-1034.9999999999966,588.9999999999951,-1004.0000000000049,-1476.0000000000107,-992.999999999995,-897.9999999999987,43.999999999999595,-853.0000000000038,-818.9999999999919,1091.9999999999845,1923.9999999999923,-1273.9999999999973,414.00000000000324,-29.000000000010573,697.9999999999986,913.9999999999926,-524.9999999999977,,-2653.00000000005
2015.06.09,1340.9999999999923,-757.0000000000076,-1010.0000000000051,586.9999999999931,-970.9999999999997,-1473.0000000000132,-1033.9999999999918,-893.9999999999948,77.00000000000485,-844.0000000000003,-758.9999999999764,1114.0000000000043,1906.999999999992,-1257.9999999999814,483.99999999999557,-21.000000000000796,693.9999999999947,944.0000000000003,-495.99999999998533,,-2368.999999999979
2015.06.09,1322.9999999999964,-739.0000000000008,-1021.0000000000008,567.9999999999907,-907.9999999999977,-1435.0000000000084,-974.000000000018,-866.9999999999956,117.00000000000044,-831.9999999999994,-639.999999999974,1094.9999999999989,1907.9999999999986,-1273.9999999999973,602.0000000000136,-54.000000000002046,653.999999999999,840.9999999999917,-492.0000000000035,,-2128.000000000008
2015.06.09,1277.9999999999902,-730.0000000000084,-989.9999999999949,542.9999999999935,-878.000000000001,-1463.9999999999986,-1026.0000000000105,-872.9999999999905,131.99999999999878,-842.0000000000094,-634.9999999999856,1098.9999999999895,1882.000000000006,-1265.9999999999893,656.9999999999965,-31.00000000000591,661.9999999999959,831.9999999999994,-434.9999999999854,,-2085.0000000000105
2015.06.09,1273.9999999999973,-702.0000000000026,-989.9999999999949,531.9999999999991,-866.0000000000001,-1479.9999999999925,-1058.9999999999975,-875.999999999999,139.00000000000023,-873.0000000000016,-692.9999999999881,1149.000000000001,1897.9999999999998,-1368.999999999998,695.0000000000011,-8.000000000009777,636.9999999999986,779.9999999999918,-418.9999999999916,,-2230.9999999999873
2015.06.09,1315.999999999995,-801.0000000000073,-1117.0000000000045,622.0000000000003,-841.9999999999983,-1578.0000000000127,-1061.000000000007,-955.9999999999902,224.000000000002,-919.0000000000032,-973.999999999986,1134.999999999991,1960.0000000000061,-1225.9999999999939,900.9999999999962,16.999999999995907,744.0000000000002,673.0000000000014,-242.99999999999324,,-2125.0000000000073
2015.06.09,1401.999999999992,-931.9999999999995,-1194.0000000000027,633.9999999999901,-926.0000000000045,-1612.0000000000134,-1116.0000000000139,-988.0,223.00000000000654,-1069.0000000000089,-1270.9999999999777,1234.0000000000089,2027.000000000001,-1429.999999999998,886.9999999999934,-43.00000000000637,654.9999999999944,679.9999999999917,-197.00000000000273,,-3036.00000000005
2015.06.09,1413.999999999993,-882.000000000005,-1155.0000000000011,656.9999999999965,-885.999999999998,-1522.0000000000011,-1034.9999999999966,-892.9999999999993,225.00000000000853,-1056.0000000000014,-856.9999999999744,1453.000000000003,2218.0000000000086,-1586.999999999983,1280.9999999999989,4.9999999999954525,695.0000000000011,698.9999999999941,-249.99999999999466,,-1475.999999999956
2015.06.09,1423.999999999992,-885.0000000000025,-1174.9999999999973,694.9999999999901,-890.9999999999974,-1493.000000000011,-1002.0000000000095,-885.999999999998,214.00000000000307,-1060.0000000000055,-869.9999999999708,1453.000000000003,2232.000000000012,-1635.999999999993,1249.0000000000111,-5.000000000009663,709.0000000000041,769.999999999993,-275.9999999999874,,-1432.9999999999745
2015.06.09,1441.9999999999989,-900.9999999999962,-1185.0000000000023,724.9999999999978,-921.0000000000051,-1479.9999999999925,-1000.0,-854.9999999999947,204.00000000000418,-1035.0000000000082,-914.9999999999769,1433.9999999999975,2171.9999999999964,-1523.999999999992,1198.0000000000102,19.99999999999602,690.0000000000017,717.9999999999964,-261.9999999999845,,-1474.999999999954
2015.06.09,1428.9999999999914,-899.0000000000053,-1161.9999999999918,645.999999999991,-873.999999999997,-1483.000000000012,-1056.0000000000116,-839.9999999999964,240.00000000000688,-1017.0000000000013,-887.9999999999777,1451.9999999999982,2153.000000000005,-1602.9999999999989,1295.0000000000018,-25.000000000005684,622.0000000000003,588.9999999999951,-139.9999999999846,,-1560.9999999999918
2015.06.09,1410.9999999999957,-855.0000000000058,-1063.999999999993,614.9999999999989,-745.0000000000068,-1517.0000000000127,-1054.000000000002,-844.0000000000003,339.0000000000004,-1016.0000000000058,-694.999999999979,1450.9999999999934,2106.0000000000077,-1631.999999999989,1492.0000000000045,-36.000000000001364,585.9999999999976,531.9999999999991,-104.99999999999955,,-1030.9999999999973
2015.06.09,1425.9999999999939,-805.0000000000113,-1057.0000000000023,585.9999999999976,-697.9999999999986,-1563.0000000000032,-1091.0000000000082,-872.9999999999905,392.00000000000347,-1005.0000000000003,-632.9999999999725,1453.000000000003,2110.9999999999964,-1654.0,1537.0000000000107,-62.00000000001182,563.9999999999978,478.0000000000006,-102.00000000000209,,-995.9999999999973
2015.06.09,1428.9999999999914,-893.9999999999948,-1191.0000000000025,640.9999999999916,-743.0000000000048,-1541.9999999999989,-1033.0000000000155,-869.999999999993,387.99999999999943,-1043.000000000005,-681.9999999999826,1425.9999999999877,2115.0,-1678.0000000000018,1585.9999999999986,-96.00000000000364,592.9999999999991,497.99999999999847,-107.99999999999699,,-1204.0000000000337
2015.06.09,1447.9999999999936,-1039.000000000012,-1335.9999999999986,614.9999999999989,-787.0000000000043,-1530.9999999999934,-981.9999999999993,-879.9999999999919,373.00000000000114,-1092.9999999999995,-605.9999999999732,1300.0000000000114,2102.0000000000036,-1834.9999999999866,1512.0000000000023,-175.00000000001137,549.9999999999949,474.9999999999921,-129.99999999998568,,-2018.9999999999577
2015.06.09,1303.999999999994,-1049.0000000000111,-1427.9999999999973,452.99999999999227,-770.000000000004,-1488.0000000000005,-935.0000000000023,-849.9999999999952,304.9999999999997,-1063.0000000000027,-431.99999999998795,1007.000000000005,1980.000000000004,-1840.9999999999816,1405.9999999999961,-430.0000000000068,422.00000000000017,481.9999999999935,-275.000000000003,,-3202.0000000000064
2015.06.09,1298.9999999999945,-870.9999999999995,-1310.9999999999927,477.99999999998954,-753.0000000000036,-1607.000000000003,-993.9999999999998,-930.999999999993,311.00000000000574,-1019.0000000000032,-456.9999999999741,979.9999999999898,1957.0000000000086,-1820.9999999999836,1306.000000000007,-368.0000000000092,439.0000000000005,561.9999999999958,-290.9999999999968,,-3090.9999999999677
2015.06.09,1156.9999999999968,-784.9999999999912,-1188.0000000000023,341.99999999999784,-692.9999999999992,-1600.0000000000014,-890.9999999999911,-870.9999999999995,306.00000000000625,-1004.0000000000049,-600.9999999999849,776.0000000000105,1743.0000000000057,-1835.9999999999932,1212.9999999999975,-420.0000000000017,395.0000000000009,481.9999999999935,-333.0000000000055,,-3807.9999999999663
2015.06.09,1132.9999999999952,-392.9999999999989,-1167.9999999999923,217.99999999999596,-543.0000000000045,-2153.000000000005,-1112.9999999999995,-1116.9999999999902,378.00000000000057,-1174.0000000000084,-601.9999999999915,844.9999999999989,1899.0000000000061,-1967.999999999992,1347.0000000000093,-495.00000000000455,404.0000000000044,517.0000000000008,-326.9999999999884,,-4311.999999999963
2015.06.09,1394.9999999999907,-330.9999999999924,-1183.9999999999975,217.99999999999596,-607.9999999999974,-2309.0000000000055,-1242.0000000000186,-1150.999999999991,512.0000000000014,-1188.0000000000002,-585.9999999999754,1013.0000000000052,2054.0000000000005,-1974.9999999999934,1419.0000000000148,-529.0000000000106,343.00000000000443,540.9999999999915,-387.99999999998835,,-3995.999999999966
2015.06.09,1301.999999999992,-414.00000000000324,-1317.9999999999977,346.9999999999973,-702.9999999999981,-2208.999999999994,-1155.0000000000011,-1109.9999999999998,323.0000000000066,-1175.0000000000039,-839.9999999999741,741.9999999999902,1815.0000000000111,-1980.9999999999884,1096.0000000000082,-521.0000000000008,358.9999999999982,585.9999999999976,-424.00000000000216,,-5279.999999999963
2015.06.09,1349.0000000000002,-395.000000000012,-1522.0000000000055,438.9999999999894,-883.0000000000005,-2035.000000000009,-698.0000000000075,-872.9999999999905,209.00000000000364,-1118.000000000008,-1113.9999999999707,616.9999999999902,1700.999999999997,-1644.9999999999854,731.000000000015,-495.00000000000455,400.00000000000034,600.0000000000006,-485.99999999998647,,-5217.999999999983
2015.06.09,1186.9999999999936,-292.00000000000335,-1497.0,391.9999999999924,-843.0000000000049,-1991.9999999999939,-623.9999999999952,-840.9999999999917,116.00000000000499,-1097.0000000000036,-1111.9999999999798,449.99999999998863,1590.0000000000025,-1518.9999999999816,622.0000000000115,-573.0000000000075,380.00000000000256,663.999999999998,-524.9999999999977,,-5513.999999999965
2015.06.09,1122.9999999999961,-375.9999999999986,-1665.9999999999968,444.9999999999954,-931.9999999999995,-1774.9999999999932,-337.99999999999386,-734.9999999999968,36.0000000000027,-1036.999999999999,-1158.9999999999768,117.999999999995,1401.0000000000077,-1388.999999999996,282.0000000000045,-599.0000000000038,404.0000000000044,690.0000000000017,-519.0000000000028,,-6025.99999999995
