date,GBPUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPCAD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDCAD,AUDNZD,empty,sum
2016.11.08,-373.99999999998545,-195.9999999999962,336.9999999999984,0.0,-411.0000000000058,104.99999999999955,-951.9999999999982,-234.00000000000088,244.99999999999523,-70.0000000000034,-282.99999999999994,19.999999999997797,504.99999999999545,-92.99999999998754,550.9999999999903,-36.0000000000138,-647.9999999999961,-825.9999999999934,-371.99999999999454,383.99999999998437,,-2348.000000000014
2016.11.08,-471.9999999999835,-234.00000000000088,248.00000000000378,-44.0000000000107,-374.0000000000077,42.999999999993044,-888.0000000000052,-219.99999999999798,200.99999999999562,-66.99999999999484,-288.9999999999948,31.999999999987594,465.0000000000034,-78.99999999998464,443.99999999999994,-58.000000000002494,-613.9999999999901,-786.9999999999919,-335.99999999999187,393.99999999998323,,-2634.9999999999895
2016.11.08,-590.0000000000016,-278.00000000000045,232.99999999999432,-55.000000000005045,-472.9999999999901,21.00000000000435,-923.0000000000018,-207.00000000000162,236.00000000000287,-46.00000000000159,-366.9999999999951,59.99999999999339,512.0000000000005,-87.99999999999919,463.9999999999977,-47.00000000001925,-628.0000000000001,-774.9999999999915,-317.9999999999961,387.99999999998835,,-2881.000000000022
2016.11.08,-523.9999999999911,-354.0000000000099,194.0000000000053,-154.0000000000097,-401.99999999999125,41.99999999998649,-1001.0000000000048,-250.00000000000577,192.99999999999872,-134.0000000000008,-317.0000000000006,21.999999999988695,548.0000000000018,-179.99999999998016,367.0000000000062,-273.0000000000121,-655.9999999999917,-802.9999999999973,-354.9999999999942,390.9999999999858,,-3646.000000000016
2016.11.08,-536.9999999999875,-306.00000000000625,197.00000000000273,-164.00000000000858,-364.00000000000875,43.999999999999595,-1012.0000000000005,-224.000000000002,221.00000000000452,-129.9999999999968,-299.00000000000483,-8.000000000008,656.9999999999965,-140.99999999999113,408.9999999999927,-267.0000000000172,-720.9999999999894,-839.9999999999892,-226.99999999999943,483.99999999999557,,-3228.000000000018
2016.11.08,-757.999999999992,-310.9999999999946,190.99999999999673,-176.0000000000095,-563.0000000000024,24.999999999986144,-1036.9999999999918,-178.00000000000037,238.0000000000049,-110.99999999999443,-431.99999999999903,167.9999999999904,688.0000000000024,-44.99999999998394,449.9999999999948,-186.0000000000195,-753.0000000000001,-873.9999999999952,-212.00000000000108,471.9999999999835,,-3404.0000000000255
2016.11.08,-744.9999999999957,-300.99999999999574,221.00000000000452,-143.00000000000423,-537.9999999999941,62.99999999999084,-1027.000000000001,-182.00000000000438,253.99999999999866,-82.99999999999974,-426.00000000000415,365.99999999999966,646.9999999999914,-5.999999999994898,526.0000000000042,-117.00000000001154,-750.9999999999906,-888.9999999999958,-223.99999999999088,479.99999999999153,,-2875.0000000000023
2016.11.08,-731.9999999999993,-312.00000000000114,217.99999999999596,-136.00000000000279,-581.9999999999936,86.99999999999264,-1048.0000000000018,-185.00000000000182,260.00000000000466,-78.00000000000028,-424.00000000000216,312.9999999999855,658.0000000000013,-26.999999999999247,540.9999999999915,-95.00000000000064,-757.9999999999956,-961.9999999999891,-262.999999999991,473.99999999999665,,-3051.0000000000105
2016.11.08,-785.9999999999978,-232.99999999999432,307.99999999999716,-78.00000000000028,-714.999999999999,109.99999999998789,-1109.9999999999995,-190.00000000000128,302.9999999999977,-51.000000000001044,-517.0000000000008,431.99999999998795,661.9999999999919,28.000000000005798,652.9999999999925,-14.000000000002899,-795.9999999999923,-992.999999999995,-293.99999999999426,479.99999999999153,,-2801.0000000000255
2016.11.08,-953.9999999999882,-289.0000000000059,317.9999999999961,-39.00000000000014,-865.999999999989,100.99999999999554,-1105.000000000004,-236.00000000000287,282.99999999999994,-49.99999999999449,-597.0000000000031,625.9999999999932,670.9999999999923,-78.00000000000028,618.0000000000074,-6.000000000017103,-783.9999999999918,-987.9999999999995,-368.9999999999971,472.9999999999901,,-3271.0000000000196
2016.11.08,-885.9999999999868,-417.0000000000007,197.00000000000273,-77.00000000000485,-812.999999999997,95.00000000000064,-1159.000000000006,-314.99999999999864,163.00000000000205,-97.9999999999981,-587.9999999999997,469.99999999999267,709.0000000000032,-213.99999999998087,404.9999999999887,-93.00000000000975,-793.9999999999969,-1001.9999999999953,-403.99999999999324,353.99999999998766,,-4466.99999999999
2016.11.08,-841.9999999999872,-350.00000000000585,265.0000000000041,-19.00000000000235,-774.9999999999924,86.99999999999264,-1152.000000000001,-278.00000000000045,226.99999999999943,-37.99999999999359,-568.0000000000018,347.9999999999928,572.0000000000027,-193.99999999998306,479.0000000000072,0.9999999999843467,-737.9999999999995,-968.9999999999941,-491.99999999999244,327.99999999999494,,-4107.999999999975
2016.11.08,-705.0000000000001,-310.0000000000103,353.0000000000033,88.99999999999464,-736.0000000000033,139.00000000000023,-1253.0,-321.0000000000046,248.00000000000378,4.999999999999449,-504.00000000000443,326.9999999999884,741.9999999999902,-182.99999999999983,611.000000000006,178.99999999999582,-958.999999999989,-1158.9999999999918,-652.9999999999925,180.0000000000024,,-3910.0000000000114
2016.11.08,-611.9999999999903,-48.000000000003595,387.99999999999943,131.99999999999878,-642.9999999999936,194.99999999998963,-1408.0000000000014,-196.00000000000728,268.0000000000016,41.000000000002146,-387.000000000004,458.9999999999872,748.9999999999952,148.99999999999915,729.0000000000018,324.9999999999975,-1090.999999999994,-1311.9999999999977,-492.999999999999,219.99999999999798,,-2535.0000000000205
2016.11.08,-881.9999999999828,-4.000000000004,500.9999999999959,143.9999999999997,-814.0000000000036,146.00000000000168,-1411.9999999999918,-126.0000000000039,400.9999999999958,107.00000000000153,-490.999999999997,729.0000000000018,863.9999999999901,263.00000000001324,957.0000000000078,443.99999999999994,-1143.0000000000007,-1472.999999999999,-435.9999999999919,424.00000000000216,,-1800.999999999965
2016.11.08,-923.9999999999915,7.0000000000014495,563.9999999999978,132.99999999999423,-777.0000000000055,226.99999999999943,-1438.0000000000023,-56.0000000000005,539.999999999996,136.99999999999824,-468.00000000000176,1000.0000000000009,873.9999999999952,439.0000000000116,1244.0000000000007,527.9999999999951,-1233.9999999999945,-1625.9999999999905,-385.99999999999744,523.9999999999911,,-692.0000000000023
2016.11.08,-884.9999999999802,-25.00000000000835,612.9999999999969,116.99999999998934,-734.9999999999968,218.99999999999142,-1397.9999999999961,-39.00000000000014,622.9999999999958,150.00000000000568,-388.9999999999949,832.9999999999949,857.9999999999899,526.0000000000042,1442.9999999999943,601.9999999999915,-1217.9999999999893,-1602.9999999999945,-435.9999999999919,591.9999999999925,,-152.00000000000557
2016.11.08,-678.0000000000008,18.0000000000069,607.9999999999974,135.99999999999167,-516.9999999999897,129.00000000000134,-1379.000000000005,-48.000000000003595,612.9999999999969,168.99999999999693,-236.00000000000287,593.9999999999834,745.9999999999951,473.0000000000123,1407.0000000000027,640.9999999999804,-1206.9999999999936,-1590.999999999994,-420.9999999999936,575.9999999999987,,32.99999999998056
2016.11.08,-716.9999999999899,99.00000000000463,624.0000000000023,170.99999999999892,-326.0000000000041,99.00000000000463,-1242.999999999995,126.99999999999933,754.9999999999945,304.00000000000426,-204.99999999999963,777.9999999999898,762.0000000000005,659.0000000000095,1529.0000000000025,762.9999999999803,-1266.999999999996,-1647.9999999999961,-515.9999999999942,453.99999999999886,,1202.0000000000155
2016.11.08,-690.9999999999972,96.00000000000719,692.9999999999992,288.9999999999948,-347.0000000000084,143.99999999998857,-1206.0000000000032,129.00000000000134,822.9999999999959,397.0000000000029,-212.99999999999653,837.9999999999832,753.0000000000001,692.0000000000038,1672.0000000000068,974.9999999999925,-1235.99999999999,-1631.999999999991,-495.9999999999964,487.99999999999955,,2167.999999999993
2016.11.08,-617.9999999999852,123.00000000000644,719.000000000003,302.9999999999977,-412.9999999999967,141.99999999999767,-1284.000000000006,59.99999999999339,753.9999999999991,377.0000000000051,-241.99999999999778,718.9999999999808,774.0000000000009,585.0000000000133,1590.0000000000025,949.9999999999842,-1237.9999999999995,-1669.9999999999875,-628.9999999999907,391.9999999999924,,1394.0000000000136
2016.11.08,-691.9999999999815,212.99999999999653,785.9999999999978,432.9999999999945,-475.0000000000032,141.99999999999767,-1307.0000000000023,101.99999999999099,819.0000000000031,473.99999999999665,-268.0000000000016,842.9999999999937,832.9999999999984,630.0000000000194,1668.9999999999873,1149.0,-1350.999999999999,-1855.9999999999945,-703.9999999999935,363.0000000000022,,1803.0000000000023
2016.11.08,-892.9999999999883,327.99999999999494,917.0000000000011,570.9999999999993,-533.0000000000057,139.00000000000023,-1341.9999999999986,218.99999999999142,980.9999999999985,660.000000000005,-332.99999999999443,1142.999999999983,747.9999999999905,923.0000000000072,2028.9999999999918,1578.999999999997,-1420.9999999999923,-1934.9999999999882,-731.9999999999993,339.0000000000004,,3386.999999999995
2016.11.08,-913.9999999999926,337.99999999999386,927.0,570.9999999999993,-544.9999999999955,95.999999999985,-1224.9999999999943,280.9999999999979,1056.9999999999968,701.0000000000072,-365.0000000000042,1438.9999999999902,790.9999999999968,971.0000000000107,2085.0000000000036,1590.9999999999868,-1490.9999999999995,-2006.0000000000002,-703.9999999999935,403.99999999998215,,4001.9999999999704
2016.11.08,-851.0000000000017,412.9999999999967,875.0000000000035,452.99999999999227,-458.00000000000284,32.999999999994145,-1266.999999999996,329.00000000000153,1002.9999999999983,553.0000000000035,-331.0000000000035,1410.9999999999845,878.9999999999907,1007.0000000000024,1919.000000000004,1236.9999999999993,-1493.9999999999998,-1992.999999999995,-618.9999999999918,404.9999999999887,,3503.999999999968
2016.11.09,-897.9999999999987,465.0000000000043,788.9999999999952,305.99999999999517,-592.9999999999991,19.999999999997797,-1256.0000000000002,312.00000000000114,770.9999999999994,526.0000000000042,-351.0000000000013,1525.999999999983,858.9999999999947,1052.0000000000084,1899.9999999999907,1169.9999999999823,-1546.999999999997,-1887.0000000000005,-395.0000000000009,336.9999999999873,,3105.999999999945
2016.11.09,-906.9999999999911,421.0000000000047,646.0000000000022,218.99999999999142,-418.0000000000073,32.999999999994145,-1170.9999999999923,412.9999999999967,875.0000000000035,463.0000000000023,-322.00000000000006,1510.9999999999957,766.9999999999959,1116.000000000006,1686.999999999994,979.9999999999809,-1539.0000000000014,-1820.999999999998,-271.9999999999945,529.999999999986,,3210.9999999999695
2016.11.09,-966.0000000000002,404.9999999999887,673.9999999999968,228.99999999999034,-407.0000000000018,-212.00000000001216,-1076.9999999999982,431.99999999999903,890.0000000000019,468.00000000000176,-334.00000000000097,1604.9999999999898,680.9999999999974,1171.000000000011,1717.9999999999973,1017.9999999999856,-1487.9999999999995,-1804.9999999999927,-244.99999999999523,557.9999999999918,,3314.999999999949
2016.11.09,-950.9999999999908,407.0000000000018,687.9999999999998,254.99999999999412,-320.9999999999935,-58.000000000002494,-1021.0000000000008,422.9999999999956,939.0000000000009,536.9999999999986,-341.99999999999784,1275.9999999999882,664.999999999992,1067.000000000018,1655.999999999991,1027.0000000000002,-1408.9999999999918,-1703.9999999999936,-256.0000000000007,517.9999999999962,,3396.0000000000045
2016.11.09,-752.9999999999815,343.99999999998875,648.9999999999995,295.99999999999625,-371.99999999999454,-70.99999999999883,-1048.0000000000018,185.99999999999727,699.0000000000052,451.0000000000014,-307.0000000000017,893.9999999999948,453.00000000000296,636.0000000000143,1246.9999999999982,909.9999999999886,-1396.000000000001,-1643.9999999999914,-501.99999999999136,282.9999999999888,,955.0000000000143
2016.11.09,-933.9999999999905,120.00000000000898,480.99999999999807,272.99999999998994,-584.0000000000067,-215.00000000000963,-1105.000000000004,-68.00000000000139,392.9999999999989,243.00000000000432,-385.99999999999744,739.9999999999851,335.9999999999985,306.00000000000625,865.0000000000047,619.9999999999983,-1753.0,-2107.99999999999,-500.00000000000045,205.99999999999508,,-3070.0000000000123
2016.11.09,-1032.999999999995,357.99999999999164,636.9999999999986,317.9999999999961,-297.9999999999983,-234.00000000000088,-1194.0000000000027,356.9999999999962,836.9999999999989,563.9999999999978,-310.9999999999946,1280.9999999999989,650.9999999999962,933.000000000006,1536.000000000004,1053.9999999999993,-1816.9999999999932,-2144.999999999996,-373.99999999999653,329.00000000000153,,1449.0000000000077
2016.11.09,-822.9999999999959,110.99999999999443,534.0000000000011,322.9999999999955,-513.9999999999923,-48.000000000003595,-1021.0000000000008,-4.000000000004,538.0000000000051,346.9999999999973,-373.99999999999653,779.9999999999807,311.9999999999976,432.0000000000102,1134.999999999997,838.9999999999898,-1403.9999999999964,-1698.9999999999982,-568.9999999999973,227.99999999998377,,-877.0000000000326
2016.11.09,-723.9999999999914,-615.00000000001,-151.00000000000114,8.999999999992347,-1248.0000000000045,-4.000000000004,-856.9999999999993,-1144.0000000000007,-910.9999999999951,-698.9999999999941,-851.0000000000017,-1299.0000000000057,-1060.0000000000023,-2118.999999999982,-1797.000000000004,-1418.0000000000082,-695.999999999998,-950.9999999999934,-919.9999999999986,-380.00000000000256,,-17835.000000000007
2016.11.09,-362.99999999998,-622.0000000000115,-94.00000000000519,118.99999999999133,-1290.9999999999977,58.99999999998684,-272.00000000000557,-1182.0000000000052,-868.000000000002,-563.0000000000024,-936.999999999999,-1128.000000000018,-993.0000000000092,-2079.999999999993,-1618.9999999999927,-1141.0000000000143,514.00000000001,443.00000000001205,-1134.999999999997,-466.00000000001086,,-13619.000000000042
2016.11.09,-441.99999999998687,-1598.9999999999948,-605.0,-66.00000000001049,-1794.9999999999911,120.99999999999334,-34.000000000006025,-2193.0000000000005,-1892.0000000000048,-1305.9999999999961,-1141.0000000000032,-2700.0000000000136,-1249.0000000000095,-3875.9999999999905,-3386.0,-2420.0,638.0000000000052,568.000000000012,-1471.9999999999955,-912.0000000000017,,-25760.999999999996
2016.11.09,57.00000000001815,-1584.999999999992,-560.0000000000049,-60.00000000000449,-1795.9999999999975,200.00000000000017,-471.00000000000364,-2211.0000000000073,-1866.000000000001,-1302.9999999999986,-1185.9999999999982,-2640.00000000002,-1052.0000000000068,-3982.999999999981,-3373.0000000000036,-2413.0000000000205,1571.0000000000123,1528.000000000006,-1510.9999999999957,-827.0,,-23481.0
2016.11.09,199.00000000001583,-1472.999999999991,-534.9999999999966,-231.0000000000034,-1871.0000000000005,60.99999999999994,-304.9999999999926,-2294.0000000000073,-1993.9999999999957,-1559.9999999999948,-1265.000000000005,-2662.0000000000086,-704.0000000000077,-4196.0,-3693.0000000000127,-3114.000000000017,1647.0000000000055,1714.0000000000127,-1285.9999999999982,-754.0000000000102,,-24316.00000000001
2016.11.09,190.00000000000128,-1835.0000000000089,-944.9999999999958,-658.0000000000031,-1838.0000000000064,44.99999999998394,-69.00000000000261,-2550.0000000000077,-2461.9999999999977,-2078.0000000000023,-1254.999999999995,-3615.0000000000127,-855.000000000004,-4991.999999999996,-4844.000000000004,-4315.000000000002,1689.0000000000073,1737.000000000009,-1022.0000000000007,-655.0000000000056,,-30327.000000000044
2016.11.09,492.0000000000035,-1842.0000000000102,-836.0000000000034,-586.0000000000088,-1703.00000000001,-97.9999999999981,-34.99999999999659,-2602.9999999999995,-2402.000000000004,-2080.9999999999995,-1354.999999999995,-3617.0000000000036,-865.0000000000091,-5218.999999999995,-4855.000000000009,-4581.000000000013,2112.9999999999995,2225.999999999999,-1086.9999999999936,-678.0000000000008,,-29612.00000000005
2016.11.09,452.00000000000796,-1527.9999999999961,-726.0000000000044,-419.00000000000273,-1791.0000000000093,-160.00000000000458,-78.99999999999352,-2263.000000000004,-2149.000000000001,-1764.9999999999943,-1524.0000000000032,-2963.0000000000045,-579.9999999999983,-4630.999999999985,-4506.9999999999945,-4082.0000000000077,2022.0000000000055,2200.0000000000027,-1083.0000000000007,-650.0000000000173,,-26226.0
2016.11.09,161.00000000001114,-1286.0000000000093,-597.0000000000031,-341.0000000000024,-1756.000000000002,-188.9999999999947,-539.0000000000015,-2105.0000000000014,-1941.9999999999993,-1624.9999999999986,-1427.0000000000005,-2409.000000000017,-400.99999999999625,-4272.999999999994,-4109.999999999992,-3708.0,1265.0000000000005,1163.000000000011,-872.9999999999905,-390.0000000000015,,-25381.999999999978
2016.11.09,-64.99999999998174,-1259.9999999999945,-517.9999999999962,-427.0000000000107,-1702.0000000000034,-289.0000000000059,-260.9999999999957,-1958.9999999999995,-1751.999999999998,-1556.9999999999973,-1385.9999999999984,-2132.0000000000005,-397.00000000000557,-3893.9999999999973,-3617.0000000000036,-3560.0000000000077,1338.9999999999986,1478.999999999999,-646.9999999999976,-221.00000000000452,,-22825.999999999993
2016.11.09,-295.99999999998516,-947.000000000009,-348.9999999999993,-313.00000000000773,-1476.999999999995,-417.0000000000007,-72.99999999999329,-1501.000000000008,-1275.9999999999993,-1180.9999999999986,-1334.0000000000018,-1474.0000000000198,-439.9999999999977,-3152.9999999999836,-2876.9999999999964,-2930.0000000000105,811.000000000007,1174.0000000000066,-458.9999999999983,-101.00000000001774,,-18613.00000000001
2016.11.09,-685.9999999999866,-619.9999999999983,-317.0000000000006,-284.0000000000065,-1285.0000000000027,-252.0000000000078,-198.99999999999807,-1311.0000000000066,-1234.9999999999973,-1146.0000000000025,-1219.9999999999989,-1249.0000000000111,-301.00000000000193,-2688.0000000000014,-2794.999999999992,-2811.0000000000077,251.00000000000477,374.00000000000944,-342.9999999999933,-60.99999999999994,,-18177.999999999996
2016.11.09,-1032.999999999995,-890.9999999999974,-182.00000000000438,-436.00000000000307,-1150.0000000000066,-371.00000000001023,-192.99999999999784,-809.0000000000042,-539.999999999996,-641.0000000000027,-1151.9999999999975,-673.0000000000125,-317.99999999999784,-1763.9999999999877,-1306.000000000007,-1744.0000000000123,88.00000000000807,210.00000000000796,-356.00000000000074,180.0000000000024,,-13081.000000000016
2016.11.09,-568.9999999999973,-792.9999999999993,-348.9999999999993,-512.0000000000014,-846.9999999999977,-300.99999999999574,-153.99999999999636,-774.000000000008,-570.0000000000039,-697.0000000000032,-919.9999999999986,-724.0000000000135,-213.00000000000807,-1648.9999999999893,-1557.0000000000084,-1895.0000000000023,413.0000000000109,439.00000000000716,-289.9999999999903,203.99999999998198,,-11758.000000000013
2016.11.09,-609.9999999999994,-737.0000000000099,-109.99999999999899,-468.00000000000176,-553.0000000000035,-263.00000000001324,27.000000000001023,-587.0000000000042,-268.0000000000016,-509.9999999999993,-639.9999999999961,-574.0000000000078,-686.000000000007,-1244.0000000000007,-900.0000000000119,-1453.9999999999998,319.0000000000026,211.00000000001273,-206.99999999999054,343.99999999998875,,-8910.000000000042
2016.11.09,-784.9999999999912,-1022.9999999999961,-161.00000000000003,-603.0000000000091,-461.0000000000003,-290.00000000001245,415.00000000000625,-462.0000000000068,-61.999999999995396,-410.9999999999947,-597.9999999999985,-424.00000000000216,-753.0000000000001,-969.999999999982,-466.00000000001086,-1213.0000000000196,517.0000000000101,394.00000000000546,-214.99999999999852,532.9999999999835,,-7038.000000000012
2016.11.09,-759.999999999983,-960.0000000000053,-139.99999999999568,-567.0000000000064,-428.00000000000614,-300.99999999999574,474.00000000000375,-580.9999999999982,-127.99999999999478,-487.99999999999955,-561.9999999999958,-741.9999999999982,-724.0000000000038,-1188.9999999999957,-598.0000000000097,-1429.0000000000136,574.0000000000123,417.0000000000016,-212.99999999999653,512.0000000000014,,-7832.999999999978
2016.11.09,-537.9999999999941,-761.999999999996,-97.9999999999981,-442.00000000000904,-605.9999999999955,-239.99999999999577,375.0,-630.0000000000083,-275.000000000003,-541.0000000000026,-680.9999999999983,-664.0000000000201,-736.0000000000042,-1293.9999999999952,-865.0000000000047,-1462.0000000000077,655.0000000000011,611.0000000000042,-212.00000000000108,370.999999999988,,-8034.000000000041
2016.11.09,-234.99999999998522,-896.000000000008,-38.0000000000047,-361.0000000000002,-665.9999999999889,-80.99999999999774,170.0000000000017,-872.0000000000061,-351.0000000000013,-614.0000000000034,-556.0000000000009,-1131.9999999999998,-706.0000000000031,-1523.999999999992,-744.9999999999957,-1379.000000000019,734.0000000000089,599.0000000000038,-549.9999999999949,313.99999999999204,,-8888.999999999993
2016.11.09,-261.0000000000001,-1073.9999999999973,16.0000000000049,-273.000000000001,-666.9999999999953,-173.00000000000094,140.00000000000057,-923.0000000000072,-312.00000000000114,-566.9999999999953,-532.9999999999945,-1375.9999999999995,-603.9999999999992,-1676.9999999999952,-628.0000000000064,-1199.0000000000168,832.0000000000078,435.0000000000023,-734.9999999999968,365.99999999999966,,-9212.999999999993
2016.11.09,-451.99999999998573,-1114.9999999999993,49.99999999999449,-354.0000000000099,-411.0000000000058,-151.9999999999966,305.0000000000068,-790.0000000000018,14.000000000002899,-358.0000000000028,-438.00000000000506,-1329.0000000000025,-798.0000000000018,-1549.0000000000005,-208.99999999999253,-956.0000000000013,721.0000000000036,243.0000000000092,-695.9999999999966,490.999999999997,,-7782.999999999988
2016.11.09,-613.9999999999812,-1059.9999999999943,139.99999999999568,-356.00000000000074,-350.9999999999902,-60.99999999999994,164.00000000000148,-648.9999999999995,124.99999999999733,-344.99999999999534,-348.9999999999993,-914.0000000000148,-739.0000000000043,-1057.9999999999811,150.99999999999002,-782.000000000016,298.0000000000018,-104.99999999998977,-561.9999999999958,486.999999999993,,-6579.999999999984
2016.11.09,-927.9999999999955,-1039.000000000012,-19.999999999997797,-403.0000000000089,-431.0000000000036,-73.99999999999629,-114.99999999999488,-404.0000000000044,217.99999999999596,-158.0000000000026,-393.9999999999944,-568.000000000013,-706.0000000000031,-585.9999999999976,326.9999999999884,-415.0000000000098,-77.99999999998875,-414.99999999999204,-545.9999999999909,430.9999999999814,,-6304.00000000004
2016.11.09,-937.9999999999944,-1269.9999999999934,-34.99999999999615,-456.00000000000085,-466.9999999999952,-42.0000000000087,55.00000000000682,-573.0000000000013,109.00000000000354,-264.999999999993,-388.9999999999949,-612.0000000000125,-652.000000000001,-832.9999999999949,171.99999999999437,-605.0000000000111,370.00000000000455,-3.0000000000001137,-551.9999999999969,537.9999999999941,,-6447.999999999991
2016.11.09,-986.9999999999824,-1171.000000000011,4.999999999999449,-393.00000000001,-453.99999999999886,123.99999999999079,128.0000000000001,-458.9999999999983,224.9999999999974,-159.9999999999935,-304.00000000000426,-495.000000000001,-838.9999999999986,-533.99999999999,504.9999999999999,-216.00000000001617,185.00000000000227,-227.99999999999443,-803.9999999999936,268.9999999999859,,-5603.000000000016
2016.11.09,-947.9999999999933,-1350.0000000000068,-136.00000000000279,-425.0000000000087,-43.999999999999595,133.99999999998968,-215.0000000000034,-273.000000000001,348.9999999999993,112.99999999999643,22.999999999995246,-931.0000000000151,-688.0000000000024,-91.99999999998099,845.9999999999912,389.99999999997925,-92.99999999998931,-530.9999999999917,-817.9999999999965,224.99999999998633,,-4464.000000000054
2016.11.09,-818.9999999999919,-1363.0000000000032,-239.0000000000003,-419.00000000000273,116.00000000000499,141.99999999999767,-149.0000000000009,-316.0000000000052,260.00000000000466,95.00000000000064,175.99999999999838,-1053.9999999999993,-618.0000000000092,-132.99999999998312,679.0000000000074,417.0000000000007,-80.99999999998886,-447.9999999999933,-719.9999999999984,193.99999999998306,,-4279.999999999979
2016.11.09,-729.9999999999862,-1360.0000000000057,-234.99999999999633,-456.00000000000085,157.99999999999147,204.00000000000418,-225.9999999999991,-362.00000000000676,195.9999999999962,-24.999999999997247,248.00000000000378,-1307.999999999998,-734.0000000000089,-140.99999999999113,719.000000000003,473.99999999999665,-177.99999999999727,-366.9999999999902,-690.9999999999972,146.99999999998602,,-4666.999999999994
2016.11.09,-180.99999999998673,-1073.9999999999973,-249.99999999999466,-553.0000000000035,655.0000000000056,317.9999999999961,-313.0000000000024,-219.00000000000253,173.9999999999964,-85.00000000000173,712.0000000000015,-1775.0000000000155,-573.9999999999981,279.00000000000705,778.9999999999964,313.99999999999204,-322.9999999999933,-408.9999999999918,-417.0000000000007,285.99999999998624,,-2656.0000000000073
2016.11.09,-12.999999999996348,-974.0000000000082,-226.99999999999943,-511.0000000000059,903.9999999999937,290.9999999999968,-557.9999999999927,-80.00000000000229,304.00000000000426,21.00000000000435,866.9999999999956,-1657.0000000000196,-397.99999999999613,531.9999999999991,977.99999999999,472.9999999999901,-619.9999999999903,-746.9999999999999,-273.9999999999965,368.9999999999971,,-1320.0000000000366
2016.11.09,-222.99999999999542,-849.9999999999952,-195.00000000000074,-578.0000000000007,714.999999999999,380.9999999999869,-850.9999999999991,-92.00000000000318,283.99999999999534,-36.999999999998145,817.9999999999965,-1198.0000000000102,-225.9999999999991,687.9999999999998,1079.0000000000077,495.99999999998533,-795.9999999999923,-807.9999999999927,-203.99999999999307,427.99999999998397,,-1169.0000000000255
2016.11.09,-418.9999999999916,-788.9999999999952,-436.9999999999985,-600.0000000000006,540.0000000000072,377.0000000000051,-954.9999999999983,-31.999999999998696,66.99999999999484,-100.00000000000009,626.0000000000043,-978.0000000000122,52.99999999999727,736.0000000000033,608.0000000000085,285.99999999998624,-929.9999999999926,-786.9999999999919,-67.9999999999903,230.9999999999812,,-2570.9999999999814
2016.11.09,-539.999999999985,-966.0000000000002,-538.0000000000051,-742.0000000000093,428.00000000000614,327.99999999999494,-1334.9999999999936,-112.000000000001,-29.999999999996696,-241.99999999999778,534.0000000000011,-747.0000000000088,262.00000000000045,529.0000000000017,377.0000000000051,-43.999999999999595,-1176.9999999999925,-994.9999999999903,-15.999999999993797,310.9999999999946,,-4714.999999999969
2016.11.09,-461.99999999998465,-954.0000000000103,-458.00000000000284,-688.0000000000108,364.00000000000875,373.00000000000114,-1465.0000000000034,-148.0000000000037,-12.999999999996348,-209.9999999999991,566.9999999999953,-766.0,620.9999999999951,578.0000000000118,530.9999999999926,98.99999999998244,-1169.9999999999875,-981.9999999999993,-60.99999999999994,232.99999999999432,,-4011.0000000000164
2016.11.09,-430.9999999999814,-887.9999999999999,-455.0000000000054,-637.0000000000098,574.0000000000078,394.9999999999898,-1301.9999999999925,-14.000000000002899,92.99999999999864,-86.99999999999264,675.9999999999989,-800.0000000000007,506.0000000000002,778.000000000012,652.0000000000082,334.9999999999964,-1182.9999999999927,-980.9999999999945,-36.999999999998145,248.99999999998812,,-2556.999999999971
2016.11.09,-331.999999999999,-869.999999999993,-358.9999999999982,-578.0000000000007,748.9999999999997,319.999999999987,-1322.9999999999932,34.99999999999615,234.99999999999633,-44.99999999999504,773.0000000000015,-862.0000000000072,484.99999999999943,815.0000000000101,855.0000000000058,503.99999999999335,-1299.9999999999973,-1191.9999999999932,-205.99999999999508,139.00000000000023,,-2156.999999999982
2016.11.09,-228.99999999999034,-747.9999999999931,-295.0000000000008,-673.0000000000014,754.0000000000102,326.0000000000041,-1435.0000000000023,107.99999999999699,304.00000000000426,-241.99999999999778,773.0000000000015,-830.0000000000196,667.9999999999922,910.0000000000108,974.9999999999925,389.99999999997925,-1522.9999999999961,-1336.999999999989,-950.9999999999908,-562.0000000000181,,-3617.000000000008
2016.11.09,-346.9999999999862,-412.9999999999967,-168.00000000000148,-65.00000000000395,802.9999999999982,391.9999999999924,-1313.999999999993,301.9999999999912,443.0000000000045,536.9999999999986,858.0000000000032,-395.000000000012,524.9999999999915,1398.0000000000105,1309.0000000000045,1616.9999999999795,-1518.9999999999914,-1330.9999999999889,-640.9999999999916,-407.0000000000018,,1584.0000000000066
2016.11.09,-354.9999999999942,-588.0000000000107,-209.9999999999991,-274.00000000000756,797.0000000000033,458.9999999999872,-1286.0000000000014,226.99999999999943,424.00000000000216,336.00000000000296,887.9999999999999,-514.9999999999987,513.9999999999958,1344.0000000000118,1353.000000000004,1310.9999999999955,-1493.9999999999998,-1330.9999999999889,-557.9999999999918,-212.00000000001216,,829.9999999999972
