date,USDJPY,EURCHF,GBPCAD,EURJPY,AUDJPY,NZDJPY,empty,sum
2016.05.06,-927.0000000000067,692.9999999999881,3281.0000000000005,-486.99999999999477,1411.0000000000014,623.0000000000047,,4593.999999999994
2016.05.06,-942.9999999999978,692.9999999999881,3258.9999999999895,-496.9999999999999,1447.9999999999932,635.0000000000051,,4594.999999999978
2016.05.06,-926.0000000000019,696.999999999992,3293.999999999997,-469.99999999999886,1503.9999999999907,597.999999999999,,4696.999999999978
2016.05.06,-930.9999999999974,709.0000000000041,3313.9999999999945,-468.9999999999941,1471.999999999994,611.0000000000042,,4706.0000000000055
2016.05.06,-977.9999999999944,702.9999999999869,3275.0000000000055,-495.9999999999951,1387.999999999991,612.000000000009,,4504.000000000003
2016.05.06,-998.9999999999952,700.999999999996,3251.999999999988,-510.9999999999957,1368.9999999999998,594.0000000000083,,4406.000000000002
2016.05.06,-1033.0000000000014,709.9999999999884,3271.999999999986,-573.0000000000075,1359.9999999999995,582.9999999999984,,4318.999999999964
2016.05.06,-900.9999999999962,747.9999999999931,3211.9999999999927,-561.9999999999976,1498.9999999999952,700.0000000000028,,4695.99999999999
2016.05.06,-787.9999999999967,741.9999999999982,3004.999999999991,-436.9999999999976,1762.0000000000005,825.0000000000028,,5108.999999999997
2016.05.06,-781.9999999999965,746.0000000000023,2803.999999999984,-472.999999999999,1698.9999999999982,748.0000000000047,,4741.999999999994
2016.05.06,-760.9999999999957,730.9999999999927,2961.999999999998,-430.0000000000068,1789.999999999992,838.9999999999986,,5130.99999999998
2016.05.06,-742.999999999995,709.0000000000041,2919.000000000005,-475.9999999999991,1801.0000000000018,865.9999999999997,,5076.000000000016
2016.05.06,-721.0000000000036,696.999999999992,2811.9999999999923,-415.9999999999968,1805.9999999999973,882.000000000005,,5059.999999999987
2016.05.06,-719.9999999999989,724.9999999999978,3098.000000000001,-457.9999999999984,1804.9999999999927,891.0000000000053,,5341.0
2016.05.06,-793.0000000000064,729.9999999999862,3285.999999999989,-572.0000000000027,1816.0000000000025,884.0000000000003,,5350.999999999969
2016.05.06,-829.9999999999983,790.9999999999861,3316.9999999999923,-540.9999999999968,1840.999999999994,909.9999999999966,,5487.999999999974
2016.05.06,-766.9999999999959,870.9999999999995,3508.0,-542.0000000000016,1870.999999999995,938.0000000000024,,5878.999999999999
2016.05.06,-753.0000000000001,880.9999999999984,3235.9999999999945,-474.9999999999943,1837.0000000000032,888.0000000000052,,5614.000000000007
2016.05.06,-781.9999999999965,912.0000000000017,3254.999999999986,-554.000000000002,1792.9999999999923,789.0000000000015,,5412.999999999984
2016.05.06,-530.0000000000011,839.9999999999964,3405.9999999999977,-623.0000000000047,1909.9999999999966,796.0000000000065,,5798.999999999991
2016.05.06,-638.0000000000052,924.9999999999981,3336.99999999999,-347.999999999999,1954.9999999999982,1081.0000000000032,,6311.999999999985
2016.05.06,-746.9999999999999,1044.9999999999848,3183.0000000000023,-346.00000000000364,1884.999999999991,1002.0000000000095,,6021.999999999984
2016.05.06,-694.0000000000026,1044.0000000000005,3403.0000000000005,-265.00000000000057,1903.9999999999964,989.0000000000043,,6380.999999999999
2016.05.06,-495.9999999999951,1008.9999999999932,3378.9999999999986,-138.00000000000523,2105.9999999999945,1162.0000000000061,,7021.999999999993
2016.05.06,-530.0000000000011,941.9999999999984,3220.999999999985,-189.00000000000716,2075.0000000000027,1060.0000000000023,,6578.99999999998
2016.05.06,-500.0,1019.9999999999986,3136.0000000000055,-192.99999999999784,2081.9999999999936,1039.0000000000014,,6584.000000000002
2016.05.06,-480.99999999999454,995.9999999999969,3264.0000000000005,-201.00000000000762,2066.999999999993,1028.9999999999964,,6673.9999999999845
2016.05.06,-471.9999999999942,953.9999999999882,3523.9999999999936,-159.00000000000603,2097.999999999999,998.0000000000047,,6942.999999999985
2016.05.06,-540.9999999999968,980.9999999999875,3534.999999999999,-206.00000000000307,1989.999999999995,903.9999999999964,,6662.999999999978
2016.05.06,-635.0000000000051,977.0000000000057,3498.9999999999854,-221.9999999999942,1975.999999999999,896.0000000000008,,6490.999999999992
2016.05.06,-897.9999999999961,1007.0000000000024,3302.999999999989,-301.00000000000193,1808.9999999999975,793.9999999999969,,5713.999999999988
2016.05.06,-977.0000000000039,994.9999999999903,3333.9999999999927,-442.0000000000073,1753.0,790.9999999999968,,5453.999999999969
2016.05.06,-1001.0000000000048,1049.9999999999955,3222.999999999998,-585.000000000008,1691.0000000000025,733.0000000000041,,5110.999999999987
2016.05.06,-944.0000000000026,1086.9999999999936,3271.000000000002,-478.9999999999992,1728.999999999999,781.0000000000059,,5444.999999999998
2016.05.06,-921.999999999997,1090.9999999999975,3119.000000000005,-462.0000000000033,1733.9999999999945,775.9999999999962,,5335.999999999993
2016.05.06,-924.0000000000066,1100.9999999999964,2930.9999999999945,-442.99999999999784,1737.9999999999995,781.0000000000059,,5183.999999999993
