,timeframe,week_0901,week_0902,week_0903,week_0904,week_1002,week_1003,week_1004,week_1005,week_1006,week_1007,week_1008,week_1009,week_1010,week_1011,week_1012,week_1013,week_1014,week_1015,week_1016,week_1017,week_1018,week_1019,week_1020,week_1021,week_1022,week_1023,week_1024,week_1025,week_1026,week_1027,week_1028,week_1029,week_1030,week_1031,week_1032,week_1033,week_1034,week_1035,week_1036,week_1037,week_1038,week_1039,week_1040,week_1044,week_1045,week_1046,week_1047,week_1048,week_1049,week_1050,week_1051,week_1052,empty1,sum
10,2020.01.17 18:30,-2879.000000000024,-1853.0000000000111,-1828.000000000009,6533.999999999969,-1828.000000000009,-853.0000000000575,-990.999999999926,7716.000000000012,12483.999999999984,6534.999999999986,9249.0,253.0000000000585,-1908.0000000000748,10120.999999999976,-2000.999999999985,1504.9999999999886,3945.999999999968,-18370.99999999999,-3441.9999999999754,844.999999999971,-7533.000000000021,-2833.9999999999977,-6294.999999999989,-1824.9999999999964,5116.00000000002,477.0000000000021,-997.9999999999976,-3497.000000000001,-3992.9999999999673,-1159.9999999999773,1893.999999999988,4100.000000000019,386.0000000000044,5468.99999999997,1833.9999999999936,-1935.9999999999984,-1503.9999999999843,-3144.000000000008,-13398.999999999927,5042.000000000009,3007.9999999999955,3298.9999999999363,-1747.999999999979,-3104.9999999999886,10650.000000000016,3542.000000000025,1175.0000000000182,-9078.999999999978,5010.999999999959,-4668.999999999997,11655.999999999953,-13823.000000000087,,5350.999999999862
11,2020.01.17 18:00,-2952.000000000039,-1684.9999999999718,-1850.9999999999925,6487.000000000018,-1850.9999999999925,-1358.0000000000398,-2129.9999999999886,6484.999999999972,13503.00000000002,5741.99999999996,9018.000000000033,-690.9999999999552,-1937.0000000000732,10230.999999999984,-2115.0000000000045,1714.9999999999936,4068.9999999999454,-18308.999999999964,-3544.9999999999764,971.9999999999872,-6901.000000000024,-2580.000000000012,-6187.999999999973,-2214.999999999992,5033.000000000053,251.0000000000191,-1000.9999999999528,-2867.000000000015,-4087.9999999999736,-1273.000000000015,1428.000000000051,4389.999999999985,187.0000000000052,5318.999999999983,1729.000000000008,-1838.0000000000089,-1968.0000000000227,-2504.000000000008,-13640.99999999994,4960.000000000029,3083.999999999968,2765.9999999999827,-2494.0000000000105,-2761.000000000015,11041.000000000018,3882.999999999992,491.00000000001353,-8843.000000000013,4394.999999999968,-4698.000000000002,13283.00000000003,-10748.000000000073,,5429.999999999967
12,2020.01.17 17:30,-3318.0000000000514,-1903.999999999982,-2168.99999999998,5154.999999999982,-2168.99999999998,-1403.0000000000605,-1548.9999999999773,7467.99999999999,14041.999999999976,5622.000000000045,8541.999999999965,1331.0000000000591,-1043.0000000000584,9753.99999999999,-2223.999999999998,1269.000000000011,4099.999999999967,-18550.00000000001,-3534.0000000000146,803.999999999965,-6496.999999999987,-2363.9999999999886,-6794.999999999964,-2237.000000000008,4874.000000000051,554.9999999999927,-988.0000000000216,-3739.000000000011,-4075.000000000018,-1466.9999999999602,1921.0000000000075,4455.999999999995,453.9999999999943,5358.999999999967,1779.0000000000111,-1663.9999999999895,-2179.000000000011,-2577.0000000000045,-13820.999999999942,4344.000000000019,3512.0000000000227,2758.0000000000173,-2759.000000000011,-2659.000000000019,10780.000000000004,4868.000000000044,1645.000000000052,-9318.000000000018,5001.000000000011,-4703.99999999998,13780.000000000004,-9600.000000000064,,8867.000000000031
13,2020.01.17 17:00,-3044.0000000000337,-2007.999999999991,-2123.9999999999973,5889.999999999936,-2123.9999999999973,-1372.000000000082,-1356.9999999999252,8223.999999999969,14072.00000000001,4333.999999999999,8254.99999999998,1149.0000000000766,-2539.000000000082,9941.000000000002,-3091.9999999999923,893.0000000000359,3879.9999999999777,-18918.999999999967,-3524.9999999999977,483.9999999999992,-5262.0,-2155.000000000021,-6991.999999999986,-1631.000000000004,4256.000000000033,660.9999999999839,-1325.000000000004,-3789.000000000028,-4039.999999999982,-1402.999999999976,3288.999999999992,4362.000000000009,375.9999999999755,4940.000000000016,2109.000000000027,-839.0000000000092,-1820.0000000000264,-2222.000000000019,-13273.999999999947,3727.000000000041,3660.000000000017,2398.0000000000064,-2132.999999999985,-2315.999999999955,9711.000000000004,5129.00000000001,111.00000000003274,-9292.999999999964,5046.000000000024,-4524.999999999981,11987.999999999964,-8008.000000000075,,7754.000000000093
14,2020.01.17 16:30,-3265.0000000000464,-1622.000000000038,-1513.9999999999543,5497.0000000000055,-1513.9999999999543,-508.0000000000646,-1286.9999999999604,7911.000000000002,13226.999999999982,3470.000000000004,7589.000000000022,967.0000000000545,-2116.000000000114,9811.000000000004,-2288.0,761.0000000000035,4112.999999999962,-17624.000000000033,-3186.000000000025,286.9999999999713,-4616.999999999996,-1903.9999999999973,-6772.99999999998,-1650.0000000000337,4374.000000000001,674.9999999999882,-1335.0000000000014,-3363.0000000000146,-3870.000000000002,-1528.0000000000243,2400.0000000000123,4023.000000000002,271.0000000000196,5493.000000000012,2134.0000000000355,-132.99999999999818,-2838.0000000000714,-1424.000000000026,-13331.999999999938,3045.000000000026,3604.000000000032,2415.999999999978,-2953.999999999971,-1988.0000000000168,11009.00000000003,5153.000000000022,297.0000000000548,-8585.000000000007,5711.999999999953,-3936.999999999968,11204.0,-8604.000000000035,,11683.999999999904
15,2020.01.17 16:00,-3220.000000000035,-1546.9999999999577,-1222.999999999983,5877.999999999979,-1222.999999999983,-122.00000000002876,-1425.999999999965,7832.999999999998,12996.999999999998,2024.0000000000448,7162.00000000002,3271.0000000000223,-1220.000000000073,9420.000000000013,-1656.0000000000032,379.0000000000132,4233.999999999957,-17143.00000000003,-3268.0000000000136,-565.0000000000085,-4219.999999999983,-1709.000000000008,-6727.999999999963,-1709.9999999999984,3835.000000000025,746.0000000000173,-944.9999999999812,-3480.000000000025,-3741.000000000016,-1832.0000000000107,2297.000000000022,3226.999999999994,-355.9999999999978,5549.000000000002,2416.0000000000155,-811.9999999999842,-3731.999999999999,-1002.0000000000232,-13122.99999999995,2840.000000000008,3013.000000000019,2029.9999999999775,-2686.000000000005,-2044.9999999999884,10379.000000000024,4208.000000000029,1175.000000000009,-8517.999999999987,5528.999999999928,-3796.999999999983,10529.999999999993,-6601.000000000045,,11322.000000000087
16,2020.01.17 15:30,-3122.000000000024,-1614.0000000000316,-2009.999999999985,5571.0,-2009.999999999985,-320.00000000003604,-2052.999999999949,8394.000000000018,11753.999999999976,2233.999999999988,7607.999999999995,2215.000000000056,-1339.0000000000446,9548.999999999956,-1527.0000000000125,50.99999999999864,4093.9999999999686,-17314.000000000025,-3365.0000000000177,-188.00000000003456,-4568.999999999962,-1996.9999999999889,-3686.9999999999936,-1636.999999999974,3708.000000000005,-2457.0000000000277,-3464.999999999962,-3160.000000000017,-3759.999999999983,-1616.9999999999698,2225.000000000019,3755.999999999999,-490.9999999999881,5445.99999999998,1992.0000000000427,-642.9999999999993,-3971.00000000002,-967.000000000015,-15200.999999999956,2650.000000000001,2845.00000000001,1500.9999999999986,-3566.999999999962,-1855.0000000000125,10509.000000000016,5030.000000000012,1113.00000000001,-9799.000000000016,5088.9999999999945,-4593.999999999964,10441.999999999976,-7032.000000000072,,-1554.9999999999973
17,2020.01.17 15:00,-2942.9999999999955,-1649.999999999987,-2241.9999999999877,4769.999999999989,-2241.9999999999877,-22.00000000004343,-2085.999999999943,7347.999999999984,11198.000000000007,2143.9999999999764,6784.999999999982,-576.9999999999503,-2196.0000000000505,9094.999999999998,-1369.9999999999895,98.0000000000141,3390.999999999982,-18022.999999999985,-3376.9999999999845,-214.99999999997883,-4375.000000000013,-1067.000000000006,-3675.999999999972,-1624.999999999999,3907.00000000002,-2553.0000000000146,-3408.000000000003,-3074.9999999999977,-3713.0000000000114,-1884.999999999994,2115.00000000005,3907.000000000002,-657.9999999999909,6073.999999999987,1496.9999999999852,-265.00000000000847,-4003.0000000000514,-1062.0000000000714,-13174.999999999942,2772.999999999998,2629.999999999992,2054.9999999999777,-3712.999999999976,-2408.000000000012,11328.99999999998,5727.999999999982,1439.0000000000002,-9856.999999999967,5144.000000000028,-4617.999999999997,9568.999999999982,-9367.00000000009,,-8450.000000000082
18,2020.01.17 14:30,-3264.000000000022,-1597.9999999999654,-2115.99999999998,4255.999999999974,-2115.99999999998,-69.00000000000625,-1580.9999999999256,7156.999999999971,10874.99999999998,2755.999999999992,6615.999999999986,-8.999999999978144,-1739.0000000000427,8462.99999999995,-2028.0000000000005,582.0000000000198,3591.9999999999686,-17836.000000000025,-3376.999999999998,-30.000000000003524,-4240.999999999987,-990.0000000000308,-3793.9999999999945,-1609.9999999999825,4143.000000000012,-2430.000000000032,-3147.000000000011,-2714.000000000019,-3857.999999999963,-1907.9999999999895,1526.999999999994,3995.000000000014,-200.00000000003692,5690.999999999998,1531.0000000000432,354.0000000000075,-4636.0000000000055,-1064.0000000000043,-13433.999999999924,3032.9999999999995,3429.9999999999773,1594.999999999984,-2904.000000000001,-1668.000000000003,11076.000000000018,6415.0000000000255,1214.000000000015,-9627.000000000044,5402.999999999971,-4918.999999999997,9086.999999999976,-9295.000000000064,,-5411.000000000146
19,2020.01.17 14:00,-3138.000000000004,-1445.999999999977,-2513.000000000009,5173.000000000019,-2513.000000000009,221.9999999999716,-1950.9999999999727,7595.000000000018,10514.999999999964,2276.999999999997,6425.000000000016,-255.99999999996123,-1971.000000000095,8547.000000000045,-1545.0000000000373,393.9999999999909,3151.999999999951,-18006.999999999996,-3087.0000000000155,407.99999999997766,-3612.000000000021,-777.0000000000057,-3653.999999999964,-1321.9999999999886,4453.000000000011,-2333.999999999984,-3261.0000000000227,-2492.999999999978,-3827.000000000037,-2085.999999999988,1799.0000000000036,3734.999999999988,-42.99999999998533,6313.000000000051,1579.0000000000384,904.999999999997,-4671.000000000033,-1227.0000000000066,-13347.999999999904,3086.999999999989,3727.000000000021,2285.999999999969,-3554.999999999988,-1693.999999999966,10955.000000000004,6533.999999999999,1117.0000000000346,-9738.999999999978,5206.000000000008,-5010.000000000036,9830.000000000016,-9498.000000000047,,-2343.999999999922
20,2020.01.17 13:30,-3329.0000000000614,-1441.0000000000216,-2579.0000000000077,5405.999999999964,-2579.0000000000077,349.99999999996726,-2087.999999999949,6844.000000000032,10510.999999999976,1728.999999999994,5126.999999999976,-844.9999999999277,-1743.0000000000969,8414.000000000016,-682.0000000000305,732.0000000000064,3800.999999999989,-18312.000000000036,-3258.000000000039,437.999999999994,-3789.0000000000055,-739.0000000000341,-3620.999999999981,-1249.999999999994,4758.000000000008,-2540.00000000003,-3245.000000000036,-2563.000000000009,-3913.999999999976,-1909.0000000000357,1033.0000000000132,3381.999999999991,-216.99999999998897,6437.000000000013,1377.9999999999854,817.0000000000216,-4137.000000000037,-1439.0000000000196,-12292.999999999967,3378.000000000015,3718.999999999995,2644.999999999989,-4564.00000000002,-1737.000000000014,10784.000000000024,6440.999999999982,1583.0000000000268,-10006.999999999984,5461.999999999972,-4696.999999999989,10103.999999999993,-9869.00000000003,,-4113.000000000383
21,2020.01.17 13:00,-3345.000000000036,-1356.9999999999586,-2251.000000000005,4994.000000000009,-2251.000000000005,900.9999999999932,-2181.999999999985,5556.999999999984,10599.00000000002,1589.0000000000202,4592.9999999999945,-314.9999999999444,-1614.0000000000407,9248.999999999976,-607.999999999993,714.0000000000161,3822.000000000005,-19139.999999999985,-3136.0,337.99999999997624,-3334.0000000000045,-684.000000000011,-3855.999999999965,-1031.0000000000052,5007.000000000036,-2524.000000000028,-3552.9999999999886,-2408.00000000002,-3815.999999999964,-2508.0000000000105,1042.0000000000116,3623.999999999964,-158.9999999999576,6069.999999999983,1443.00000000001,1220.9999999999925,-4233.000000000027,-1520.999999999971,-12901.99999999992,3436.000000000024,4310.000000000011,2719.999999999979,-4483.9999999999645,-1732.0000000000043,11168.000000000036,6823.0,1727.0000000000268,-9546.999999999976,5566.00000000004,-4132.999999999995,9689.999999999996,-10203.000000000087,,-2623.99999999975
22,2020.01.17 12:30,-3268.000000000034,-1266.9999999999925,-2492.9999999999973,5730.000000000012,-2492.9999999999973,813.9999999999065,-1218.9999999999943,4492.999999999993,11181.000000000033,2379.99999999999,4700.999999999986,-743.9999999999407,-1946.0000000000173,9235.999999999964,-585.9999999999787,1109.0000000000218,3590.9999999999804,-20203.000000000025,-3081.9999999999936,522.9999999999828,-2957.0000000000155,-1012.999999999983,-4045.999999999947,-1160.9999999999657,4950.000000000025,-2513.000000000018,-3737.0000000000414,-2767.999999999989,-3834.000000000012,-2919.0000000000005,601.9999999999645,2607.999999999999,-75.99999999998306,6675.0000000000255,1232.000000000037,828.9999999999928,-4535.999999999998,-1942.000000000034,-12938.999999999958,3787.000000000004,4172.000000000011,2606.999999999965,-4923.000000000011,-2007.0000000000068,11140.999999999996,6875.000000000036,2076.000000000035,-8069.0,5478.000000000036,-3902.999999999967,9862.99999999999,-10896.000000000036,,-4886.999999999953
23,2020.01.17 12:00,-3259.0000000000523,-1461.9999999999836,-2543.999999999941,5858.99999999997,-2543.999999999941,1038.9999999999495,-1111.9999999999804,3820.000000000007,12310.0,1991.0000000000116,4661.000000000012,1946.000000000068,-1945.0000000000452,9545.999999999987,-1042.0000000000243,1067.9999999999668,3442.999999999999,-20509.999999999975,-2793.999999999989,559.9999999999939,-3041.999999999974,-1100.9999999999848,-4026.999999999962,-1104.0000000000105,4966.000000000029,-2475.000000000025,-3840.000000000022,-2487.999999999998,-3725.9999999999914,-3073.9999999999613,-105.99999999998909,3168.000000000012,13.00000000000773,6944.99999999999,1114.0000000000273,1067.0000000000082,-4863.000000000018,-1720.999999999985,-13675.999999999944,3529.000000000016,3639.99999999996,2567.999999999983,-4621.000000000033,-1793.000000000004,11198.00000000001,7270.0,2198.0000000000205,-8125.000000000017,5571.999999999983,-4065.00000000002,7932.999999999971,-10553.000000000062,,-4187.999999999945
24,2020.01.17 11:30,-3189.0000000000464,-1615.0000000000111,-2734.000000000011,5634.000000000002,-2734.000000000011,788.9999999999496,-871.0000000000115,4269.000000000017,12207.000000000004,1696.9999999999966,3966.000000000021,3613.000000000025,-1203.0000000000591,9255.000000000018,-1289.9999999999538,733.000000000003,3350.999999999978,-19712.999999999964,-2625.00000000002,447.99999999999,-3302.000000000002,-1017.000000000014,-6671.9999999999845,-980.0000000000264,5194.000000000049,748.9999999999486,-918.0000000000464,-2725.000000000029,-3869.999999999973,-2861.9999999999995,-585.9999999999998,2800.9999999999623,-121.00000000001864,7018.99999999999,1141.999999999972,1055.9999999999864,-3985.000000000014,-1907.0000000000268,-13424.999999999973,3108.000000000036,3424.00000000003,2594.9999999999545,-5622.999999999988,-2091.999999999992,11098.000000000004,7206.000000000005,3029.00000000002,-9384.000000000016,5248.000000000016,-3462.0000000000027,9780.00000000001,-9464.000000000093,,1041.9999999997071
25,2020.01.17 11:00,-2493.0000000000223,-1705.000000000006,-2519.999999999982,4818.999999999983,-2519.999999999982,980.9999999999784,-327.9999999999409,5386.00000000002,12904.99999999995,1939.999999999999,3677.999999999966,3292.000000000032,-581.0000000000389,9136.999999999987,-2077.999999999964,359.0000000000361,3979.000000000009,-21013.000000000025,-2686.0000000000277,291.9999999999812,-3056.9999999999995,-1071.0000000000236,-6600.9999999999545,-955.9999999999976,5122.000000000047,900.9999999999876,-835.0000000000168,-2979.0000000000064,-3936.999999999985,-3020.9999999999995,-522.9999999999393,3335.0000000000077,115.00000000000216,6365.000000000013,1014.000000000011,1189.000000000044,-3956.999999999992,-1877.0000000000216,-13297.999999999933,3410.9999999999973,2868.999999999999,2645.000000000004,-7073.999999999979,-2182.999999999978,10403.999999999987,6429.000000000009,2890.9999999999923,-9753.999999999987,4880.999999999933,-3120.000000000009,9093.000000000004,-9015.000000000047,,-1749.9999999998709
26,2020.01.17 10:30,-2693.000000000041,-1607.9999999999818,-2464.999999999952,4518.999999999998,-2464.999999999952,1429.9999999999325,-54.00000000000696,5342.000000000033,12929.999999999964,1153.9999999999602,2844.000000000035,3591.0000000000573,-67.00000000006503,8630.00000000001,-1659.9999999999936,776.0000000000059,4106.999999999977,-21753.99999999999,-3056.999999999991,99.99999999998532,-2733.9999999999845,-792.0000000000443,-4070.999999999962,-1002.999999999964,4839.000000000021,-2712.0000000000277,-3603.000000000038,-2829.0000000000377,-4133.000000000041,-3400.999999999977,-571.9999999999848,3607.000000000016,469.99999999998295,6404.000000000023,920.000000000021,760.0000000000391,-3680.0000000000296,-1873.000000000011,-13210.99999999994,3741.99999999996,3370.000000000011,2475.9999999999595,-7585.00000000004,-2423.0000000000023,11204.000000000022,6516.999999999992,3539.000000000044,-8991.99999999999,4610.999999999973,-2199.000000000005,7350.000000000037,-8448.00000000002,,-4852.000000000009
27,2020.01.17 10:00,-2835.0000000000314,-1308.0,-2463.999999999957,4103.000000000002,-2463.999999999957,743.9999999999457,-49.99999999997914,5175.000000000044,12849.999999999993,2303.9999999999814,2360.000000000005,3200.000000000108,195.9999999998668,8590.999999999975,-1411.9999999999986,502.00000000004616,4003.999999999956,-22738.00000000004,-2370.0000000000164,134.00000000000313,-2454.0000000000323,-1137.000000000012,-3910.9999999999663,-1013.9999999999684,4591.000000000022,-2669.0000000000227,-3550.999999999958,-3015.999999999981,-4047.999999999962,-3213.0000000000177,-720.0000000000053,3251.9999999999905,607.9999999999915,6336.000000000024,936.00000000003,1025.0000000000116,-3383.999999999993,-2067.000000000024,-12753.000000000007,4139.000000000011,3258.0000000000146,2138.9999999999864,-6784.999999999952,-2288.000000000014,12053.000000000022,6353.999999999988,3283.000000000049,-8954.999999999989,5038.999999999963,-2365.000000000024,10063.999999999964,-7823.000000000042,,-553.99999999996
