date,EURUSD,USDJPY,USDCAD,CHFJPY,EURJPY,empty,sum
2019.09.10,-201.00000000000674,-542.9999999999922,-246.99999999999721,-408.00000000000125,-810.9999999999928,,-2209.99999999999
2019.09.10,-263.99999999999756,-519.999999999996,-310.9999999999946,-365.99999999999966,-825.9999999999934,,-2286.999999999981
2019.09.10,-231.0000000000034,-637.0000000000005,-405.9999999999952,-305.0000000000068,-912.9999999999967,,-2492.0000000000027
2019.09.10,-225.99999999999287,-610.99999999999,-401.99999999999125,-295.0000000000017,-884.9999999999909,,-2418.999999999967
2019.09.10,-211.00000000000563,-666.9999999999874,-378.999999999996,-317.0000000000073,-921.999999999997,,-2495.9999999999936
2019.09.10,-154.0000000000097,-664.999999999992,-378.999999999996,-317.99999999999784,-896.0000000000008,,-2411.9999999999964
2019.09.10,-195.00000000001182,-654.9999999999869,-331.999999999999,-359.00000000000887,-896.0000000000008,,-2437.0000000000073
2019.09.10,-208.00000000000819,-656.9999999999965,-330.9999999999924,-329.00000000000773,-899.9999999999915,,-2424.9999999999964
2019.09.10,-229.99999999999687,-712.9999999999939,-259.9999999999936,-341.99999999999875,-948.9999999999981,,-2493.9999999999814
2019.09.10,-219.99999999999798,-720.9999999999894,-251.00000000000122,-323.0000000000075,-942.9999999999978,,-2457.999999999994
2019.09.10,-174.99999999999181,-729.9999999999898,-262.00000000000665,-328.00000000000296,-970.9999999999894,,-2465.9999999999804
2019.09.10,-177.00000000000495,-750.9999999999906,-283.99999999999534,-338.99999999999864,-1013.9999999999958,,-2564.9999999999854
2019.09.10,-181.00000000000892,-787.9999999999967,-270.99999999999903,-370.00000000000455,-1039.0000000000014,,-2649.000000000011
2019.09.11,-204.00000000000418,-762.999999999991,-296.0000000000074,-337.0000000000033,-1030.9999999999918,,-2630.9999999999977
2019.09.11,-239.99999999999577,-746.9999999999999,-319.999999999987,-359.00000000000887,-1055.9999999999973,,-2721.999999999989
2019.09.11,-253.99999999999866,-746.9999999999999,-309.0000000000037,-370.9999999999951,-1061.9999999999977,,-2742.999999999995
2019.09.11,-243.99999999999977,-746.9999999999999,-304.9999999999997,-376.99999999999534,-1069.0000000000027,,-2741.9999999999973
2019.09.11,-243.99999999999977,-763.9999999999958,-307.99999999999716,-394.999999999996,-1100.999999999999,,-2811.9999999999877
2019.09.11,-246.99999999999721,-828.9999999999935,-306.00000000000625,-427.99999999999727,-1158.0000000000014,,-2967.9999999999955
2019.09.11,-293.99999999999426,-833.999999999989,-326.0000000000041,-451.0000000000076,-1208.999999999989,,-3113.999999999984
2019.09.11,-295.0000000000008,-853.9999999999992,-326.9999999999884,-460.00000000000796,-1212.9999999999939,,-3148.99999999999
2019.09.11,-222.00000000001108,-834.9999999999937,-293.99999999999426,-409.9999999999966,-1158.0000000000014,,-2918.9999999999973
2019.09.11,-218.99999999999142,-830.9999999999889,-306.00000000000625,-403.99999999999636,-1158.0000000000014,,-2917.999999999984
2019.09.11,-242.99999999999324,-863.9999999999901,-320.9999999999935,-442.0000000000073,-1198.9999999999982,,-3068.9999999999823
2019.09.11,-263.99999999999756,-895.9999999999866,-323.99999999999096,-475.0000000000085,-1247.0,,-3205.9999999999836
2019.09.11,-253.99999999999866,-918.9999999999969,-333.0000000000055,-481.9999999999993,-1266.999999999996,,-3254.9999999999964
2019.09.11,-253.99999999999866,-940.9999999999883,-334.9999999999964,-498.00000000000466,-1307.0000000000023,,-3334.9999999999905
2019.09.11,-299.00000000000483,-982.9999999999899,-344.99999999999534,-597.0000000000084,-1397.9999999999961,,-3621.9999999999945
2019.09.11,-290.9999999999968,-980.9999999999945,-331.999999999999,-585.000000000008,-1372.9999999999905,,-3561.9999999999886
2019.09.11,-279.00000000000705,-1050.9999999999877,-336.9999999999873,-606.9999999999993,-1426.9999999999925,,-3700.9999999999736
2019.09.11,-263.99999999999756,-1047.9999999999877,-337.99999999999386,-609.0000000000089,-1418.9999999999968,,-3677.999999999985
2019.09.11,-235.99999999999176,-1025.9999999999964,-324.9999999999975,-620.9999999999951,-1372.0,,-3579.999999999981
2019.09.11,-219.99999999999798,-1032.999999999987,-278.00000000000045,-615.9999999999997,-1340.999999999994,,-3487.999999999979
2019.09.11,-228.00000000000597,-960.9999999999985,-241.99999999998667,-504.0000000000049,-1307.0000000000023,,-3241.999999999998
2019.09.11,-146.00000000000168,-1012.999999999991,-238.99999999998923,-490.99999999999966,-1236.9999999999948,,-3125.9999999999764
2019.09.11,-90.99999999999665,-1027.9999999999916,-226.99999999999943,-489.0000000000043,-1234.9999999999995,,-3069.999999999992
2019.09.11,-45.99999999999049,-1004.9999999999955,-224.000000000002,-400.99999999999625,-1144.999999999996,,-2820.99999999998
2019.09.11,-15.999999999993797,-955.9999999999889,-207.99999999998596,-368.9999999999998,-1061.9999999999977,,-2610.9999999999663
2019.09.11,-19.999999999997797,-932.9999999999927,-252.0000000000078,-379.99999999999545,-1042.9999999999923,,-2627.9999999999864
2019.09.11,36.999999999998145,-931.999999999988,-265.99999999998846,-376.99999999999534,-967.9999999999893,,-2505.9999999999627
2019.09.11,72.0000000000054,-954.9999999999983,-340.9999999999913,-375.0,-955.9999999999889,,-2554.999999999973
2019.09.11,144.99999999999514,-912.9999999999967,-323.0000000000066,-332.00000000000784,-850.9999999999991,,-2274.000000000015
2019.09.11,195.9999999999962,-937.9999999999882,-303.9999999999932,-289.0000000000015,-789.999999999992,,-2124.999999999979
2019.09.11,187.99999999998818,-923.9999999999924,-276.9999999999939,-329.00000000000773,-802.9999999999973,,-2145.000000000003
2019.09.11,197.00000000000273,-1013.9999999999958,-265.0000000000041,-417.0000000000016,-861.9999999999948,,-2360.9999999999936
2019.09.11,225.99999999999287,-1012.999999999991,-198.99999999999363,-441.0000000000025,-849.9999999999943,,-2276.9999999999886
2019.09.11,242.00000000000887,-982.9999999999899,-231.0000000000034,-394.00000000000546,-778.9999999999964,,-2144.9999999999864
2019.09.11,299.99999999998914,-946.9999999999885,-158.99999999999804,-390.00000000000057,-712.9999999999939,,-1908.9999999999918
2019.09.11,262.00000000000665,-952.9999999999887,-104.99999999999955,-365.99999999999966,-753.9999999999907,,-1915.999999999972
2019.09.11,272.99999999998994,-954.9999999999983,-58.000000000002494,-376.0000000000048,-750.0,,-1866.0000000000157
2019.09.11,238.99999999998923,-958.999999999989,41.000000000002146,-426.00000000000193,-795.9999999999923,,-1900.9999999999918
2019.09.11,215.99999999999397,-966.9999999999987,248.00000000000378,-426.00000000000193,-807.9999999999927,,-1736.9999999999957
2019.09.11,174.00000000000747,-1003.0000000000001,214.00000000000307,-453.00000000000296,-900.9999999999962,,-1968.9999999999886
2019.09.11,160.00000000000458,-1001.9999999999953,191.00000000000784,-430.9999999999974,-909.9999999999966,,-1991.999999999977
2019.09.11,139.00000000000023,-982.9999999999899,182.99999999999983,-486.99999999999477,-915.9999999999968,,-2063.9999999999814
2019.09.11,141.99999999999767,-1000.0,202.9999999999976,-486.0000000000042,-944.9999999999932,,-2086.000000000002
2019.09.11,136.00000000000279,-1003.0000000000001,185.00000000001293,-496.9999999999999,-949.9999999999886,,-2128.9999999999727
2019.09.11,147.00000000000824,-1003.0000000000001,185.00000000001293,-493.9999999999998,-929.9999999999926,,-2094.9999999999714
2019.09.11,148.99999999999915,-1038.9999999999873,192.99999999999872,-510.0000000000051,-983.9999999999947,,-2190.999999999989
2019.09.11,129.00000000000134,-1040.9999999999968,194.0000000000053,-539.0000000000015,-1003.0000000000001,,-2259.999999999992
2019.09.11,120.00000000000898,-1055.9999999999973,181.00000000000892,-552.0000000000067,-1018.0000000000007,,-2324.9999999999864
2019.09.12,153.9999999999875,-1021.9999999999914,167.00000000000603,-534.000000000006,-977.9999999999944,,-2212.999999999998
2019.09.12,164.00000000000858,-1023.9999999999867,161.99999999999548,-513.9999999999958,-966.9999999999987,,-2178.9999999999773
2019.09.12,156.00000000000057,-1042.9999999999923,167.00000000000603,-503.0000000000001,-980.9999999999945,,-2203.9999999999804
2019.09.12,153.00000000000313,-1022.9999999999961,232.00000000000998,-483.0000000000041,-970.9999999999894,,-2091.9999999999764
2019.09.12,120.99999999999334,-1184.9999999999882,173.00000000000094,-631.0000000000002,-1182.9999999999927,,-2704.999999999987
2019.09.12,116.99999999998934,-1247.9999999999905,82.00000000000429,-641.0000000000053,-1256.999999999991,,-2946.999999999993
2019.09.12,113.99999999999189,-1245.999999999995,73.00000000001194,-635.0000000000051,-1250.9999999999905,,-2944.999999999987
2019.09.12,131.99999999999878,-1262.0000000000005,73.99999999999629,-650.0000000000057,-1237.9999999999995,,-2944.0000000000105
2019.09.12,104.99999999999955,-1305.9999999999973,59.99999999999339,-757.000000000005,-1323.9999999999982,,-3222.0000000000073
2019.09.12,110.99999999999443,-1268.9999999999914,89.00000000000574,-728.9999999999992,-1280.9999999999918,,-3078.9999999999823
2019.09.12,121.99999999999989,-1245.999999999995,100.99999999999554,-686.9999999999976,-1244.9999999999905,,-2954.9999999999873
2019.09.12,124.99999999999733,-1247.0,83.00000000001084,-703.000000000003,-1244.9999999999905,,-2986.9999999999854
2019.09.12,120.99999999999334,-1253.9999999999907,43.999999999999595,-698.9999999999981,-1262.0000000000005,,-3049.9999999999964
2019.09.12,121.99999999999989,-1368.9999999999998,25.999999999992696,-763.0000000000052,-1372.9999999999905,,-3357.0000000000027
2019.09.12,113.00000000000753,-1337.9999999999939,39.00000000001125,-759.0000000000003,-1359.9999999999995,,-3304.999999999975
2019.09.12,109.99999999998789,-1313.999999999993,49.00000000001015,-734.9999999999994,-1330.9999999999889,,-3220.9999999999827
2019.09.12,106.99999999999044,-1286.9999999999918,42.999999999993044,-724.0000000000038,-1307.0000000000023,,-3168.0000000000146
2019.09.12,109.00000000000354,-1251.9999999999955,52.99999999999194,-706.0000000000031,-1271.9999999999914,,-3067.999999999994
2019.09.12,120.99999999999334,-1234.9999999999995,49.00000000001015,-706.0000000000031,-1221.999999999994,,-2992.999999999993
2019.09.12,109.00000000000354,-1238.99999999999,73.99999999999629,-775.0000000000057,-1211.999999999989,,-3042.9999999999845
2019.09.12,68.00000000000139,-1213.9999999999986,56.99999999999594,-790.9999999999968,-1232.99999999999,,-3112.999999999988
2019.09.12,75.00000000000284,-1170.9999999999923,70.99999999999883,-742.0000000000044,-1214.999999999989,,-2981.999999999984
2019.09.12,-66.99999999999484,-1122.9999999999905,43.999999999999595,-893.0000000000007,-1280.0000000000011,,-3318.9999999999873
2019.09.12,-38.0000000000047,-1080.9999999999889,68.00000000000139,-897.0000000000056,-1233.9999999999945,,-3181.9999999999923
2019.09.12,-29.00000000001235,-1084.9999999999936,131.99999999999878,-835.9999999999985,-1232.99999999999,,-3050.9999999999955
2019.09.12,-56.99999999999594,-1061.9999999999977,148.99999999999915,-859.9999999999994,-1228.999999999999,,-3058.999999999993
2019.09.12,-59.000000000009045,-1100.999999999999,120.99999999999334,-875.0,-1266.999999999996,,-3181.000000000011
2019.09.12,8.999999999992347,-1103.999999999999,141.00000000001333,-865.9999999999997,-1210.9999999999986,,-3030.999999999992
2019.09.12,-39.00000000001125,-1092.9999999999893,82.00000000000429,-867.999999999995,-1209.9999999999936,,-3127.9999999999845
2019.09.12,-432.0000000000102,-1092.9999999999893,107.00000000001265,-884.0000000000003,-1578.9999999999936,,-3880.999999999981
2019.09.12,523.9999999999911,-1012.0000000000005,178.00000000001148,-462.0000000000033,-497.99999999999045,,-1269.9999999999916
2019.09.12,553.9999999999878,-916.9999999999874,266.999999999995,-534.000000000006,-372.99999999999045,,-1003.000000000001
2019.09.12,337.99999999999386,-1003.9999999999907,283.99999999999534,-609.9999999999994,-731.9999999999993,,-1724.0000000000002
2019.09.12,-209.9999999999991,-1018.9999999999912,110.99999999999443,-856.0000000000088,-1319.0000000000027,,-3293.0000000000073
2019.09.12,-333.0000000000055,-1288.9999999999873,28.000000000005798,-1070.0000000000073,-1774.9999999999914,,-4438.999999999985
2019.09.12,-435.0000000000076,-1208.999999999989,39.999999999995595,-983.0000000000041,-1715.999999999994,,-4303.0
2019.09.12,-197.00000000000273,-1200.9999999999934,208.00000000000819,-933.0000000000069,-1536.0000000000014,,-3658.9999999999964
2019.09.12,-540.0000000000072,-1287.9999999999968,263.00000000001324,-1126.0000000000048,-1987.9999999999995,,-4678.9999999999945
2019.09.12,-486.999999999993,-1235.99999999999,273.0000000000121,-1171.0000000000064,-1879.9999999999955,,-4500.999999999973
2019.09.12,-439.0000000000116,-1294.9999999999875,296.0000000000074,-1215.0000000000034,-1862.9999999999995,,-4515.9999999999945
2019.09.12,-614.0000000000034,-1293.9999999999968,133.00000000000534,-1311.9999999999977,-2077.9999999999886,,-5164.999999999982
2019.09.12,-510.00000000001046,-1295.9999999999923,256.99999999999613,-1219.9999999999989,-1944.9999999999932,,-4713.999999999998
2019.09.12,-495.000000000001,-1337.9999999999939,374.0000000000077,-1195.999999999998,-1981.9999999999993,,-4636.9999999999845
2019.09.12,-483.99999999999557,-1364.999999999995,360.0000000000048,-1131.0000000000002,-2030.9999999999918,,-4650.999999999978
2019.09.12,-482.00000000000466,-1390.0000000000005,365.99999999999966,-1112.9999999999995,-2027.000000000001,,-4646.0000000000055
2019.09.12,-395.000000000012,-1373.9999999999952,411.0000000000058,-1094.0000000000082,-1949.9999999999886,,-4401.999999999998
2019.09.12,-394.00000000000546,-1350.999999999999,405.0000000000109,-1090.0000000000034,-1929.000000000002,,-4358.999999999999
2019.09.12,-387.000000000004,-1326.9999999999982,340.00000000000693,-1097.0000000000084,-1879.9999999999955,,-4350.999999999999
2019.09.13,-418.9999999999916,-1349.9999999999943,280.9999999999979,-1087.0000000000032,-1908.9999999999918,,-4483.999999999983
2019.09.13,-417.0000000000007,-1328.9999999999936,322.00000000000006,-1096.0000000000036,-1881.0000000000002,,-4400.999999999998
2019.09.13,-395.000000000012,-1387.0000000000005,323.0000000000066,-1153.9999999999964,-1955.9999999999889,,-4568.999999999991
2019.09.13,-381.99999999999346,-1390.0000000000005,341.00000000001353,-1156.000000000006,-1961.999999999989,,-4548.999999999975
2019.09.13,-327.99999999999494,-1393.9999999999914,357.00000000000733,-1132.9999999999955,-1897.9999999999961,,-4395.999999999971
2019.09.13,-326.0000000000041,-1394.999999999996,371.00000000001023,-1153.9999999999964,-1896.000000000001,,-4399.999999999987
2019.09.13,-388.0000000000106,-1393.9999999999914,358.00000000001387,-1210.9999999999986,-1914.999999999992,,-4549.999999999978
2019.09.13,-391.000000000008,-1434.9999999999882,385.99999999999744,-1286.0000000000014,-2012.0000000000005,,-4738.0
2019.09.13,-405.9999999999952,-1461.999999999989,375.9999999999986,-1311.000000000007,-2051.000000000002,,-4853.9999999999945
2019.09.13,-395.99999999999636,-1457.9999999999984,385.99999999999744,-1295.0000000000018,-2042.0000000000016,,-4805.000000000001
2019.09.13,-408.00000000000836,-1398.9999999999868,404.0000000000044,-1256.0000000000002,-1984.9999999999995,,-4643.999999999991
2019.09.13,-405.9999999999952,-1404.9999999999868,412.00000000001234,-1231.0000000000086,-1995.999999999995,,-4625.999999999973
2019.09.13,-424.00000000000216,-1385.9999999999957,424.00000000000216,-1213.9999999999986,-1984.9999999999995,,-4584.999999999994
2019.09.13,-435.0000000000076,-1376.9999999999955,431.0000000000036,-1183.9999999999975,-2001.9999999999955,,-4566.999999999993
2019.09.13,-475.0000000000032,-1375.0,419.9999999999982,-1201.9999999999982,-2027.9999999999916,,-4659.9999999999945
2019.09.13,-439.0000000000116,-1357.99999999999,453.99999999999886,-1183.0000000000068,-1971.999999999994,,-4498.000000000004
2019.09.13,-473.0000000000123,-1352.9999999999945,448.000000000004,-1189.0000000000073,-1990.9999999999995,,-4558.000000000009
2019.09.13,-470.9999999999992,-1328.9999999999936,482.00000000000466,-1177.0000000000068,-1980.9999999999945,,-4475.999999999989
2019.09.13,-585.9999999999976,-1318.9999999999884,453.99999999999886,-1233.000000000004,-2033.0000000000014,,-4716.999999999993
2019.09.13,-709.0000000000041,-1253.0,446.9999999999974,-1332.0000000000077,-2082.999999999998,,-4930.000000000013
2019.09.13,-838.0000000000055,-1259.0000000000005,431.0000000000036,-1376.9999999999955,-2244.0,,-5286.999999999998
2019.09.13,-798.0000000000098,-1269.999999999996,431.0000000000036,-1365.9999999999995,-2265.0000000000005,,-5268.000000000002
2019.09.13,-682.0000000000048,-1230.9999999999945,446.0000000000131,-1243.9999999999998,-2063.0000000000023,,-4773.999999999989
2019.09.13,-720.9999999999939,-1235.99999999999,475.0000000000032,-1275.0000000000057,-2122.9999999999905,,-4879.999999999976
2019.09.13,-761.0000000000117,-1281.9999999999964,493.0000000000101,-1338.0000000000082,-2162.999999999997,,-5051.000000000004
2019.09.13,-785.9999999999978,-1215.999999999994,432.0000000000102,-1346.0000000000036,-2179.000000000002,,-5094.999999999987
2019.09.13,-804.0000000000047,-1223.9999999999895,449.0000000000105,-1439.9999999999977,-2219.999999999999,,-5238.99999999998
2019.09.13,-774.000000000008,-1223.9999999999895,456.00000000001194,-1469.0000000000082,-2182.0000000000023,,-5192.999999999996
2019.09.13,-761.999999999996,-1223.9999999999895,503.99999999999335,-1435.0000000000023,-2149.9999999999914,,-5066.999999999985
2019.09.13,-808.9999999999931,-1201.9999999999982,486.00000000000864,-1492.0000000000045,-2200.9999999999936,,-5217.999999999981
2019.09.13,-791.9999999999927,-1191.9999999999932,392.9999999999989,-1498.9999999999952,-2176.000000000002,,-5265.999999999984
2019.09.13,-686.0000000000089,-1338.9999999999986,438.00000000000506,-1477.0000000000039,-2149.000000000001,,-5213.000000000007
