date,GBPUSD,AUDUSD,NZDUSD,CHFJPY,AUDCHF,NZDCHF,EURNZD,AUDJPY,NZDJPY,empty,sum
2021.03.03,-366.999999999984,-853.9999999999992,-308.00000000000824,561.9999999999976,-1643.0000000000055,-1080.0000000000032,-512.0000000000014,-1299.0000000000066,-670.9999999999923,,-6172.000000000002
2021.03.03,-258.99999999998704,-784.0000000000069,-197.00000000000273,647.0000000000056,-1635.0000000000086,-1024.9999999999982,-318.9999999999804,-1228.0000000000086,-558.9999999999975,,-5358.9999999999845
2021.03.03,-226.99999999999943,-719.000000000003,-156.00000000000057,656.0000000000059,-1590.0000000000025,-1000.0000000000009,-259.9999999999936,-1168.0000000000064,-530.9999999999917,,-4994.999999999992
2021.03.04,-268.0000000000016,-689.0000000000063,-223.00000000000654,676.0000000000019,-1543.0000000000055,-1036.999999999999,-875.999999999988,-1129.000000000005,-549.9999999999972,,-5639.000000000006
2021.03.04,-255.99999999998957,-787.9999999999998,-157.00000000000713,609.9999999999994,-1614.9999999999998,-980.9999999999985,-468.00000000000176,-1283.0000000000014,-542.0000000000016,,-5480.0
2021.03.04,-249.99999999999466,-690.9999999999972,-123.00000000000644,578.9999999999935,-1553.9999999999998,-970.0000000000042,-200.00000000000017,-1180.9999999999973,-530.9999999999917,,-4920.999999999997
2021.03.04,-98.99999999998244,-565.0000000000044,-55.000000000005045,573.9999999999981,-1451.0000000000023,-912.0000000000017,-163.9999999999864,-1064.0000000000073,-468.9999999999941,,-4204.999999999985
2021.03.04,-105.99999999998388,-606.0000000000065,-121.00000000000443,596.0000000000036,-1478.0000000000016,-963.0000000000027,-258.99999999998704,-1093.0000000000036,-531.9999999999965,,-4561.999999999983
2021.03.04,-137.9999999999937,-736.0000000000033,-232.00000000000998,569.0000000000026,-1566.0000000000007,-1034.999999999997,-463.9999999999977,-1189.0000000000073,-614.9999999999949,,-5406.000000000002
2021.03.04,-156.00000000000057,-750.0000000000063,-226.99999999999943,587.0000000000033,-1606.0000000000075,-1056.9999999999968,-563.9999999999867,-1243.9999999999998,-632.9999999999956,,-5649.999999999989
2021.03.04,-133.99999999998968,-797.0000000000033,-223.00000000000654,557.9999999999927,-1632.0000000000002,-1038.0000000000057,-489.99999999999045,-1281.000000000006,-632.000000000005,,-5669.000000000015
2021.03.04,-147.99999999999258,-822.0000000000005,-245.0000000000063,549.9999999999972,-1655.0000000000064,-1063.9999999999982,-490.999999999997,-1311.9999999999977,-656.9999999999965,,-5843.999999999998
2021.03.04,-137.9999999999937,-826.0000000000045,-194.0000000000053,533.0000000000013,-1677.0000000000064,-1027.9999999999957,-471.9999999999835,-1364.999999999995,-638.0000000000052,,-5804.999999999989
2021.03.04,-159.99999999998238,-827.0,-190.00000000000128,527.000000000001,-1663.0000000000034,-1012.9999999999973,-454.9999999999832,-1361.000000000004,-632.9999999999956,,-5774.999999999966
2021.03.04,-146.99999999998602,-821.000000000005,-182.00000000000438,522.0000000000056,-1652.000000000009,-1000.9999999999964,-444.9999999999843,-1346.0000000000036,-614.9999999999949,,-5686.999999999978
2021.03.04,-130.99999999999224,-766.0,-143.9999999999997,554.000000000002,-1606.0000000000075,-968.0000000000022,-392.9999999999989,-1278.9999999999964,-563.999999999993,,-5296.999999999987
2021.03.04,-243.99999999999977,-834.9999999999968,-182.00000000000438,503.0000000000001,-1635.0000000000086,-972.0000000000061,-447.99999999998175,-1346.0000000000036,-602.0000000000039,,-5761.000000000005
2021.03.04,-286.99999999999284,-907.9999999999977,-232.00000000000998,495.00000000000455,-1714.0000000000043,-1034.0000000000016,-530.9999999999926,-1427.0000000000068,-658.9999999999918,,-6296.999999999994
2021.03.04,-324.9999999999975,-975.9999999999991,-282.99999999999994,513.9999999999958,-1768.9999999999984,-1063.9999999999982,-598.999999999994,-1489.0000000000043,-700.0000000000028,,-6690.999999999998
2021.03.04,-322.9999999999844,-1005.0000000000003,-320.00000000000915,465.0000000000034,-1802.0000000000036,-1109.9999999999998,-683.9999999999957,-1554.000000000002,-777.000000000001,,-7109.999999999992
2021.03.04,-357.99999999999164,-994.000000000006,-364.00000000000875,447.9999999999933,-1796.0000000000086,-1156.0000000000014,-761.999999999996,-1567.9999999999977,-831.9999999999936,,-7382.000000000012
2021.03.04,-380.9999999999869,-1039.9999999999966,-386.0000000000086,417.0000000000016,-1849.0000000000007,-1168.0000000000023,-821.9999999999894,-1623.9999999999952,-867.999999999995,,-7720.999999999973
2021.03.04,-400.00000000000034,-1058.0000000000034,-378.00000000000057,459.0000000000032,-1884.000000000008,-1192.000000000004,-832.9999999999949,-1644.0000000000055,-865.9999999999997,,-7796.000000000013
2021.03.04,-366.999999999984,-1004.0000000000049,-351.0000000000013,528.9999999999964,-1916.0000000000066,-1243.0000000000052,-903.9999999999937,-1623.9999999999952,-885.0000000000051,,-7765.0
2021.03.04,-234.99999999998522,-982.0000000000051,-361.0000000000002,504.99999999999545,-2068.000000000003,-1405.9999999999961,-978.9999999999966,-1704.9999999999982,-980.000000000004,,-8210.999999999993
2021.03.04,-156.99999999998494,-931.0000000000041,-301.0000000000068,688.0000000000024,-2021.0000000000061,-1371.0,-895.9999999999857,-1637.0000000000005,-908.9999999999918,,-7534.999999999977
2021.03.04,-73.99999999999629,-785.9999999999978,-211.00000000000563,683.9999999999975,-1910.0000000000007,-1280.0000000000034,-769.9999999999818,-1478.0000000000086,-795.0000000000017,,-6619.999999999998
2021.03.04,-45.99999999999049,-736.0000000000033,-149.00000000001023,599.9999999999943,-1846.0000000000032,-1219.0000000000034,-636.9999999999986,-1454.0000000000077,-762.0000000000005,,-6249.000000000024
2021.03.04,-160.99999999998892,-734.0000000000014,-147.00000000000824,588.9999999999986,-1884.000000000008,-1258.999999999999,-453.99999999999886,-1436.9999999999977,-751.0000000000048,,-6238.000000000008
2021.03.04,-168.99999999999693,-706.0000000000066,-143.00000000000423,784.9999999999966,-1941.0000000000039,-1334.9999999999973,-464.9999999999821,-1403.000000000006,-760.9999999999957,,-6137.999999999995
2021.03.04,-224.000000000002,-745.0000000000068,-143.9999999999997,837.9999999999939,-1951.9999999999982,-1312.000000000002,-542.9999999999824,-1460.000000000008,-763.9999999999958,,-6306.0
2021.03.04,-201.99999999999108,-800.0000000000007,-165.9999999999995,750.0,-1979.0000000000086,-1309.0000000000045,-629.9999999999973,-1531.000000000006,-798.0000000000018,,-6665.000000000009
2021.03.04,-219.99999999999798,-846.9999999999977,-199.00000000000472,730.9999999999945,-2038.0000000000064,-1344.9999999999961,-810.999999999984,-1628.0,-867.0000000000044,,-7223.999999999996
2021.03.04,-251.00000000000122,-868.000000000002,-234.00000000000088,685.9999999999928,-2012.0000000000027,-1339.0000000000014,-819.9999999999985,-1632.000000000005,-891.0000000000053,,-7361.000000000024
2021.03.04,-431.99999999998795,-860.0000000000052,-230.000000000008,664.0000000000015,-2043.000000000006,-1355.0000000000061,-780.9999999999873,-1685.0000000000023,-932.0000000000022,,-7654.000000000004
2021.03.04,-415.99999999999415,-850.0000000000063,-218.00000000000708,611.9999999999948,-2029.9999999999984,-1353.9999999999995,-758.9999999999985,-1689.0000000000073,-935.0000000000023,,-7639.000000000018
2021.03.04,-533.99999999999,-878.000000000001,-223.00000000000654,709.0000000000032,-2068.9999999999986,-1368.999999999998,-728.9999999999797,-1667.0000000000016,-894.999999999996,,-7654.999999999969
2021.03.04,-550.9999999999903,-823.000000000007,-194.0000000000053,739.9999999999949,-2063.999999999999,-1392.9999999999998,-670.9999999999993,-1626.0000000000048,-887.0000000000005,,-7469.000000000011
2021.03.04,-689.9999999999907,-939.9999999999964,-287.9999999999994,661.0000000000014,-2206.0000000000077,-1505.0000000000007,-835.9999999999923,-1894.0000000000055,-1114.0000000000043,,-8811.999999999995
2021.03.04,-635.9999999999922,-965.0000000000048,-323.0000000000066,641.9999999999959,-2258.0000000000045,-1546.000000000003,-895.9999999999857,-1908.0000000000014,-1137.0000000000005,,-9027.000000000002
2021.03.04,-880.9999999999984,-1024.0000000000027,-377.0000000000051,638.9999999999958,-2307.999999999999,-1602.9999999999989,-944.9999999999958,-1930.9999999999973,-1167.0000000000016,,-9597.000000000002
2021.03.04,-744.9999999999957,-1017.9999999999967,-361.0000000000002,700.0000000000028,-2302.000000000004,-1605.9999999999964,-963.999999999987,-1963.0000000000082,-1177.9999999999973,,-9436.999999999982
2021.03.04,-370.999999999988,-670.9999999999993,-57.00000000000705,820.999999999998,-2157.000000000009,-1487.000000000005,-681.9999999999826,-1694.0000000000027,-959.0000000000032,,-7256.999999999998
2021.03.04,-92.99999999998754,-417.99999999999613,159.9999999999935,822.0000000000027,-1975.0000000000045,-1341.0000000000034,-492.9999999999879,-1469.9999999999989,-775.0000000000057,,-5582.999999999987
2021.03.04,60.99999999999994,-311.00000000000574,281.99999999999335,825.0000000000028,-1865.0000000000055,-1209.0000000000045,-289.9999999999903,-1379.9999999999955,-658.0000000000013,,-4545.000000000006
2021.03.04,184.00000000000637,-262.00000000000665,395.99999999999636,912.9999999999967,-1883.0000000000014,-1151.9999999999975,-184.99999999999073,-1326.9999999999982,-531.9999999999965,,-3847.9999999999914
2021.03.04,187.00000000000384,-284.0000000000065,327.99999999999494,870.0000000000045,-1893.0000000000002,-1214.9999999999993,-365.99999999999966,-1365.9999999999995,-621.9999999999999,,-4361.000000000002
2021.03.04,348.00000000001495,-206.00000000000617,386.9999999999929,844.9999999999989,-1846.9999999999986,-1188.9999999999957,-319.999999999987,-1334.0000000000032,-608.9999999999947,,-3924.9999999999786
2021.03.04,385.00000000001313,-218.00000000000708,366.9999999999951,850.9999999999991,-1868.9999999999984,-1207.0000000000025,-320.9999999999935,-1338.9999999999986,-617.0000000000044,,-3967.9999999999973
2021.03.04,333.0000000000055,-218.00000000000708,385.99999999999744,799.9999999999972,-1866.000000000001,-1192.9999999999995,-257.99999999998045,-1331.0000000000032,-593.9999999999941,,-3940.999999999985
2021.03.04,316.0000000000052,-153.99999999999858,425.99999999999307,704.9999999999983,-1796.0000000000086,-1144.0000000000007,-280.9999999999979,-1314.9999999999977,-596.0000000000036,,-3839.000000000011
2021.03.05,323.0000000000066,-187.00000000000384,420.9999999999936,725.9999999999991,-1800.0000000000016,-1180.0000000000032,-419.9999999999982,-1362.9999999999995,-673.9999999999924,,-4153.999999999999
2021.03.05,318.00000000001825,-121.00000000000443,461.0000000000003,772.0000000000056,-1734.0000000000023,-1097.999999999999,-173.99999999998528,-1302.0000000000068,-578.000000000003,,-3455.9999999999764
2021.03.05,345.0000000000175,-114.00000000000298,486.999999999993,763.9999999999958,-1755.0000000000066,-1075.999999999999,-75.99999999998718,-1283.0000000000014,-554.000000000002,,-3261.9999999999927
2021.03.05,331.999999999999,-82.00000000000429,541.9999999999981,808.9999999999975,-1741.999999999999,-1050.0000000000066,11.00000000000545,-1248.0000000000045,-484.99999999999943,,-2913.000000000014
2021.03.05,316.0000000000052,-89.00000000000574,490.999999999997,819.9999999999932,-1746.9999999999986,-1095.999999999997,-123.99999999999079,-1242.0000000000045,-480.99999999999454,,-3151.999999999996
2021.03.05,336.00000000000296,-53.999999999998494,518.9999999999917,820.999999999998,-1718.0000000000084,-1073.0000000000018,-68.99999999998573,-1161.0000000000014,-454.9999999999983,,-2854.0000000000014
2021.03.05,355.0000000000164,-14.000000000002899,610.9999999999949,844.9999999999989,-1636.000000000004,-953.0000000000039,151.00000000001222,-1106.9999999999993,-346.9999999999942,,-2094.999999999982
2021.03.05,439.0000000000116,43.999999999999595,614.9999999999989,835.9999999999985,-1580.999999999999,-944.0000000000003,120.00000000000898,-1037.9999999999968,-343.9999999999941,,-1852.9999999999727
2021.03.05,462.0000000000068,75.9999999999983,645.999999999991,813.0000000000024,-1570.0000000000048,-916.0000000000057,161.00000000001114,-1043.9999999999968,-313.99999999999295,,-1685.9999999999905
2021.03.05,319.0000000000026,-2.000000000002,633.9999999999901,790.9999999999968,-1627.0000000000007,-919.9999999999986,144.0000000000108,-1106.9999999999993,-350.9999999999991,,-2118.9999999999995
2021.03.05,275.000000000003,-45.000000000006146,596.9999999999919,775.9999999999962,-1657.0000000000084,-951.9999999999973,63.000000000013046,-1167.0000000000016,-390.00000000000057,,-2500.0000000000095
2021.03.05,219.00000000001364,-65.99999999999939,566.9999999999953,733.0000000000041,-1675.0000000000043,-978.0000000000011,37.00000000002035,-1219.9999999999989,-429.00000000000205,,-2811.999999999972
2021.03.05,233.00000000001654,-63.00000000000195,587.9999999999997,629.0000000000049,-1675.9999999999998,-961.0000000000008,64.0000000000196,-1280.0000000000011,-480.99999999999454,,-2946.9999999999573
2021.03.05,296.0000000000074,-16.0000000000049,637.9999999999941,647.0000000000056,-1668.0000000000027,-948.0000000000044,97.00000000001374,-1268.0000000000007,-465.999999999994,,-2687.999999999986
2021.03.05,416.00000000001637,-4.000000000004,635.9999999999922,665.9999999999968,-1645.0000000000075,-941.000000000003,97.00000000001374,-1231.9999999999993,-453.9999999999935,,-2460.999999999988
2021.03.05,374.0000000000077,-151.9999999999966,578.0000000000007,596.9999999999942,-1778.0000000000018,-983.0000000000006,-1.999999999990898,-1436.000000000007,-546.999999999997,,-3348.999999999992
2021.03.05,385.00000000001313,-173.9999999999964,564.9999999999933,536.0000000000014,-1809.000000000005,-1009.9999999999998,-51.99999999998539,-1516.0000000000055,-617.0000000000044,,-3691.999999999989
2021.03.05,412.00000000001234,-106.00000000000608,618.9999999999918,469.99999999999886,-1777.0000000000064,-994.000000000006,47.00000000001925,-1497.0,-612.9999999999995,,-3438.999999999996
2021.03.05,400.00000000000034,-85.99999999999719,631.9999999999992,427.99999999999727,-1772.0000000000068,-988.9999999999955,33.00000000001635,-1509.0000000000005,-629.0000000000049,,-3491.999999999992
2021.03.05,531.0000000000148,31.000000000003247,712.9999999999969,501.99999999999534,-1655.0000000000064,-905.0000000000002,283.000000000011,-1323.9999999999982,-483.99999999999466,,-2307.9999999999777
2021.03.05,537.0000000000097,71.99999999999429,744.9999999999957,493.9999999999998,-1639.0000000000016,-900.9999999999962,146.00000000000168,-1323.9999999999982,-496.9999999999999,,-2366.999999999995
2021.03.05,650.0000000000173,242.99999999999324,835.9999999999923,402.000000000001,-1549.0000000000005,-856.9999999999967,136.00000000000279,-1219.0000000000082,-504.99999999999545,,-1862.9999999999943
2021.03.05,829.9999999999974,226.99999999999943,812.999999999997,234.99999999999943,-1458.999999999999,-816.0000000000056,162.00000000001768,-1251.0000000000048,-522.0000000000056,,-1781.000000000004
2021.03.05,1014.0000000000038,326.9999999999995,915.9999999999945,221.00000000000364,-1368.0000000000025,-705.0000000000001,348.00000000001495,-1183.0000000000068,-423.0000000000018,,-852.999999999995
2021.03.05,1051.0000000000018,329.00000000000153,937.9999999999944,225.9999999999991,-1358.0000000000036,-680.9999999999983,399.00000000001603,-1177.0000000000068,-408.00000000000125,,-680.9999999999972
2021.03.05,1156.0000000000014,390.99999999999693,1003.9999999999937,93.00000000000352,-1272.0000000000064,-604.0000000000045,687.0000000000153,-1137.0000000000005,-371.9999999999999,,-54.00000000000034
2021.03.05,1183.0000000000007,437.999999999994,1030.999999999993,81.99999999999363,-1208.000000000009,-548.0000000000041,623.000000000018,-1108.000000000004,-352.00000000000387,,140.99999999997772
2021.03.05,998.00000000001,314.0000000000032,957.9999999999922,126.00000000000477,-1253.000000000004,-568.0000000000018,530.0000000000082,-1108.000000000004,-355.000000000004,,-357.9999999999958
2021.03.05,974.0000000000082,346.9999999999973,937.9999999999944,150.99999999999625,-1241.0000000000032,-556.0000000000009,589.0000000000173,-1111.000000000004,-328.9999999999935,,-237.99999999998806
2021.03.05,1014.0000000000038,336.00000000000296,936.999999999999,46.999999999997044,-1144.0000000000007,-490.00000000000153,552.0000000000191,-1049.0000000000066,-307.9999999999927,,-104.99999999997976
2021.03.05,911.0000000000174,351.0000000000013,951.9999999999973,103.9999999999992,-1129.0000000000023,-480.99999999999807,551.0000000000126,-1016.0000000000053,-274.0000000000009,,-30.999999999978968
2021.03.05,985.999999999998,339.99999999999585,899.9999999999897,85.99999999999852,-1244.0000000000007,-578.0000000000007,329.00000000000153,-1131.0000000000002,-371.9999999999999,,-684.0000000000176
2021.03.05,592.0000000000148,0.0,603.9999999999934,78.99999999999352,-1450.0000000000068,-765.0000000000045,-186.99999999998164,-1332.0000000000077,-572.0000000000027,,-3031.000000000002
2021.03.05,629.9999999999973,32.999999999994145,667.9999999999908,215.0000000000034,-1463.0000000000032,-819.0000000000031,-136.99999999998712,-1332.0000000000077,-564.9999999999977,,-2770.000000000013
2021.03.05,914.0000000000148,148.0000000000037,700.999999999996,409.9999999999966,-1566.0000000000007,-919.9999999999986,-181.9999999999933,-1180.9999999999973,-460.9999999999985,,-2136.9999999999777
2021.03.05,923.0000000000072,165.9999999999995,705.9999999999956,552.0000000000067,-1532.0,-905.0000000000002,-165.9999999999995,-1117.999999999995,-426.00000000000193,,-1799.9999999999877
2021.03.05,1045.000000000007,392.9999999999989,906.9999999999911,716.9999999999987,-1456.0000000000018,-865.0000000000047,75.00000000000284,-972.0000000000084,-314.9999999999977,,-471.00000000001387
2021.03.05,1114.9999999999993,409.0000000000038,851.9999999999972,644.0000000000055,-1394.0000000000064,-850.0000000000063,26.0000000000149,-935.0000000000023,-349.00000000000375,,-481.99999999999784
2021.03.05,1036.0000000000148,371.99999999999454,822.9999999999959,623.0000000000047,-1402.9999999999986,-866.0000000000001,-53.999999999998494,-975.0000000000085,-388.00000000000523,,-832.000000000001
2021.03.05,1038.0000000000057,346.9999999999973,772.9999999999903,647.0000000000056,-1460.0000000000057,-951.9999999999973,-194.99999999998963,-1016.9999999999959,-448.99999999999807,,-1267.999999999988
2021.03.05,939.0000000000009,256.99999999999613,707.9999999999975,637.0000000000005,-1552.0000000000089,-1009.0000000000043,-363.9999999999866,-1117.0000000000045,-525.0000000000057,,-2026.000000000015
2021.03.05,897.9999999999987,205.99999999999508,656.9999999999965,600.9999999999991,-1553.9999999999998,-1019.9999999999986,-423.99999999997993,-1174.9999999999973,-585.9999999999985,,-2396.9999999999845
2021.03.05,880.9999999999984,248.00000000000378,697.9999999999986,600.9999999999991,-1519.0000000000036,-988.9999999999955,-361.9999999999957,-1138.0000000000052,-555.9999999999974,,-2135.9999999999973
2021.03.05,827.0,176.99999999999383,647.9999999999931,558.9999999999975,-1597.0000000000039,-1056.9999999999968,-479.99999999999153,-1228.999999999999,-629.9999999999955,,-2782.0000000000023
2021.03.05,827.0,151.9999999999966,593.9999999999945,543.0000000000064,-1626.0000000000052,-1090.9999999999975,-559.9999999999827,-1302.9999999999973,-710.9999999999985,,-3174.999999999984
2021.03.05,751.9999999999972,92.00000000000318,581.9999999999936,575.9999999999934,-1663.9999999999989,-1095.999999999997,-544.9999999999955,-1314.0000000000073,-683.9999999999975,,-3301.000000000008
2021.03.05,817.000000000001,129.00000000000134,597.9999999999985,594.9999999999989,-1683.0000000000011,-1127.0000000000002,-578.9999999999961,-1322.0000000000027,-706.9999999999936,,-3278.9999999999936
2021.03.05,855.0000000000058,173.9999999999964,627.9999999999952,611.9999999999948,-1643.0000000000055,-1105.0000000000005,-459.99999999999375,-1268.0000000000007,-668.9999999999969,,-2876.000000000005
