date,GBPUSD,AUDUSD,NZDUSD,CHFJPY,AUDCHF,NZDCHF,EURNZD,AUDJPY,NZDJPY,empty,sum
2021.03.03,-218.99999999999142,-711.000000000006,-149.00000000001023,688.999999999993,-1585.0000000000032,-995.0000000000015,-243.99999999999977,-1161.0000000000014,-516.9999999999959,,-4892.000000000016
2021.03.03,-201.99999999999108,-641.0000000000027,-112.000000000001,703.9999999999935,-1526.0000000000052,-953.9999999999993,-187.99999999998818,-1091.0000000000082,-496.9999999999999,,-4507.000000000002
2021.03.04,-234.00000000000088,-614.9999999999989,-134.0000000000008,679.9999999999926,-1475.9999999999995,-978.0000000000011,-335.9999999999808,-1054.000000000002,-506.0000000000002,,-4652.999999999992
2021.03.04,-183.99999999998417,-644.0000000000001,-118.00000000000699,677.9999999999973,-1501.000000000008,-965.0000000000048,-200.00000000000017,-1143.0000000000007,-493.9999999999998,,-4571.000000000007
2021.03.04,-22.999999999995246,-456.9999999999963,62.99999999999084,590.999999999994,-1358.999999999999,-817.9999999999965,18.0000000000069,-971.0000000000036,-367.999999999995,,-3323.999999999994
2021.03.04,72.0000000000054,-436.00000000000307,72.99999999998974,626.0000000000048,-1353.000000000004,-817.000000000001,32.0000000000098,-933.0000000000069,-341.99999999999875,,-3078.000000000004
2021.03.04,-29.999999999996696,-568.0000000000018,-97.00000000000264,600.9999999999991,-1413.0000000000086,-943.000000000005,-244.9999999999841,-1055.0000000000068,-507.99999999999557,,-4258.000000000002
2021.03.04,-123.99999999999079,-721.000000000005,-202.0000000000022,611.0000000000042,-1558.0000000000039,-1017.9999999999967,-418.9999999999916,-1183.9999999999975,-585.9999999999985,,-5200.999999999982
2021.03.04,-18.999999999991246,-700.999999999996,-155.00000000000514,594.9999999999989,-1578.0000000000016,-1009.9999999999998,-459.99999999999375,-1218.0000000000036,-587.9999999999939,,-5133.999999999985
2021.03.04,-131.99999999999878,-795.0000000000013,-223.00000000000654,584.0000000000032,-1624.0000000000032,-1034.0000000000016,-423.99999999997993,-1278.000000000006,-623.9999999999952,,-5549.99999999999
2021.03.04,-95.999999999985,-766.0,-182.00000000000438,549.9999999999972,-1624.0000000000032,-1019.9999999999986,-438.9999999999894,-1301.0000000000018,-629.9999999999955,,-5507.999999999981
2021.03.04,-85.00000000000173,-797.9999999999987,-160.00000000000458,546.0000000000065,-1640.0000000000082,-988.0,-397.99999999998727,-1320.999999999998,-593.0000000000035,,-5436.999999999995
2021.03.04,-144.99999999999514,-812.0000000000016,-171.00000000001003,531.9999999999965,-1646.9999999999984,-992.000000000004,-407.99999999998613,-1344.9999999999989,-611.0000000000042,,-5599.000000000003
2021.03.04,-99.99999999998899,-734.0000000000014,-111.00000000000554,587.9999999999939,-1595.000000000002,-956.9999999999967,-356.9999999999851,-1242.0000000000045,-528.9999999999964,,-5036.999999999987
2021.03.04,-97.9999999999981,-711.000000000006,-71.00000000000995,590.0000000000034,-1568.9999999999982,-914.0000000000038,-258.99999999998704,-1210.000000000008,-480.000000000004,,-4722.000000000012
2021.03.04,-227.99999999998377,-834.9999999999968,-178.00000000000037,506.0000000000002,-1634.000000000002,-966.0000000000002,-418.9999999999916,-1346.0000000000036,-597.999999999999,,-5697.999999999977
2021.03.04,-253.99999999999866,-877.0000000000056,-223.00000000000654,527.000000000001,-1685.9999999999986,-1021.0000000000052,-520.9999999999936,-1391.0000000000055,-647.0000000000056,,-6093.000000000018
2021.03.04,-268.0000000000016,-892.0000000000039,-221.99999999999997,542.0000000000016,-1712.0000000000025,-1036.0000000000036,-508.9999999999817,-1415.9999999999968,-652.9999999999916,,-6165.999999999981
2021.03.04,-292.9999999999877,-953.0000000000039,-293.0000000000099,465.0000000000034,-1768.000000000003,-1097.0000000000036,-613.9999999999812,-1530.0000000000011,-775.9999999999962,,-6858.999999999983
2021.03.04,-327.99999999999494,-990.9999999999974,-343.9999999999999,453.00000000000296,-1790.0000000000027,-1133.0000000000061,-710.999999999995,-1567.0000000000073,-825.9999999999934,,-7236.999999999994
2021.03.04,-320.9999999999935,-1009.0000000000043,-336.00000000000296,469.99999999999886,-1840.0000000000082,-1158.0000000000034,-803.9999999999825,-1609.9999999999995,-843.0000000000035,,-7451.0
2021.03.04,-268.0000000000016,-926.0000000000045,-265.0000000000041,599.0000000000038,-1848.0000000000052,-1166.999999999996,-655.9999999999899,-1527.000000000001,-766.0000000000053,,-6824.000000000004
2021.03.04,-176.99999999998272,-928.0000000000066,-309.0000000000037,543.0000000000064,-1868.000000000003,-1227.9999999999957,-867.9999999999799,-1590.0000000000034,-870.9999999999951,,-7295.9999999999645
2021.03.04,-95.999999999985,-914.0000000000038,-292.00000000000335,727.9999999999944,-2004.0000000000057,-1349.0000000000002,-873.999999999997,-1617.0000000000045,-891.9999999999959,,-7310.000000000002
2021.03.04,16.000000000016,-738.0000000000053,-159.00000000000912,781.9999999999965,-1868.000000000003,-1255.0000000000061,-681.9999999999826,-1421.999999999997,-746.9999999999999,,-6072.999999999991
2021.03.04,-0.9999999999843467,-702.0000000000026,-126.0000000000039,700.9999999999934,-1824.0000000000034,-1214.0000000000039,-619.9999999999983,-1427.9999999999973,-751.9999999999953,,-5965.999999999995
2021.03.04,-22.999999999995246,-667.0000000000065,-95.00000000000064,617.0000000000044,-1726.0000000000052,-1121.0000000000052,-417.99999999998505,-1373.0000000000045,-701.9999999999982,,-5507.999999999996
2021.03.04,-156.99999999998494,-702.0000000000026,-124.00000000000189,787.9999999999967,-1853.0000000000045,-1234.9999999999973,-383.0,-1397.0000000000055,-721.9999999999942,,-5784.9999999999945
2021.03.04,-58.000000000002494,-612.0000000000015,-53.00000000000304,853.9999999999992,-1844.0000000000011,-1239.9999999999966,-310.9999999999946,-1338.0000000000082,-694.9999999999932,,-5297.000000000002
2021.03.04,-92.00000000000318,-695.9999999999966,-95.00000000000064,849.9999999999943,-1915.0,-1273.0000000000018,-508.9999999999817,-1427.9999999999973,-719.9999999999989,,-5877.999999999986
2021.03.04,-141.99999999999767,-744.0000000000002,-130.0000000000079,781.0000000000059,-1919.9999999999995,-1273.0000000000018,-617.0000000000009,-1481.9999999999993,-768.0000000000007,,-6295.000000000003
2021.03.04,-198.99999999999363,-826.0000000000045,-184.00000000000637,743.9999999999998,-2002.9999999999993,-1319.0000000000034,-746.9999999999866,-1600.0000000000086,-846.0000000000036,,-6980.0000000000055
2021.03.04,-204.99999999998852,-802.0000000000027,-161.00000000000003,730.9999999999945,-1974.000000000009,-1299.0000000000057,-665.9999999999889,-1588.9999999999986,-834.9999999999937,,-6799.999999999994
2021.03.04,-331.999999999999,-833.0000000000059,-198.00000000000927,671.0000000000065,-2024.0000000000036,-1351.0000000000023,-734.9999999999968,-1677.0000000000068,-932.0000000000022,,-7411.00000000002
2021.03.04,-404.9999999999887,-773.0000000000015,-112.000000000001,745.0000000000045,-1990.9999999999984,-1294.0000000000064,-556.9999999999853,-1590.0000000000034,-816.9999999999931,,-6793.999999999973
2021.03.04,-496.99999999999187,-790.0000000000018,-137.00000000000932,743.9999999999998,-2005.0000000000011,-1312.000000000002,-568.9999999999973,-1605.000000000004,-840.999999999994,,-7012.000000000001
2021.03.04,-478.0000000000006,-734.9999999999968,-106.00000000000608,795.0000000000017,-2045.000000000008,-1371.9999999999955,-615.9999999999943,-1617.0000000000045,-873.9999999999952,,-7048.0
2021.03.04,-624.0000000000023,-905.0000000000002,-226.00000000000398,697.9999999999933,-2180.9999999999995,-1461.9999999999966,-741.9999999999982,-1846.0000000000036,-1045.0000000000018,,-8333.000000000013
2021.03.04,-626.9999999999998,-941.9999999999984,-300.0000000000003,656.0000000000059,-2167.0000000000077,-1485.000000000003,-800.9999999999851,-1856.0000000000086,-1097.999999999999,,-8619.999999999996
2021.03.04,-690.9999999999972,-966.0000000000002,-303.0000000000088,783.0000000000013,-2287.000000000006,-1578.999999999997,-865.999999999989,-1906.9999999999964,-1123.9999999999952,,-8939.999999999989
2021.03.04,-367.99999999999056,-667.0000000000065,-52.000000000007596,870.0000000000045,-2156.0000000000023,-1483.000000000001,-669.9999999999928,-1691.0000000000025,-953.9999999999935,,-7170.999999999993
2021.03.04,36.999999999998145,-351.99999999999676,213.99999999999199,915.0000000000063,-1933.0000000000068,-1285.9999999999982,-375.9999999999986,-1400.9999999999964,-709.9999999999937,,-4891.999999999994
2021.03.04,96.00000000000719,-306.00000000000625,286.99999999999284,825.0000000000028,-1858.000000000004,-1202.000000000003,-272.99999999998994,-1379.000000000005,-658.9999999999918,,-4468.999999999997
2021.03.04,418.0000000000073,-2.999999999997449,591.9999999999925,956.9999999999936,-1697.9999999999995,-1027.9999999999957,154.0000000000097,-1097.999999999999,-367.999999999995,,-2073.9999999999836
2021.03.04,257.0000000000183,-209.9999999999991,439.0000000000005,924.9999999999972,-1849.0000000000007,-1131.9999999999998,-118.99999999998023,-1295.0000000000018,-510.9999999999957,,-3494.999999999961
2021.03.04,411.0000000000058,-185.00000000000182,425.99999999999307,879.0000000000049,-1839.0000000000018,-1156.9999999999968,-259.9999999999936,-1314.9999999999977,-569.0000000000026,,-3608.999999999991
2021.03.04,408.00000000000836,-197.99999999999818,418.9999999999916,849.0000000000038,-1828.0000000000075,-1144.0000000000007,-215.99999999999397,-1326.0000000000077,-575.9999999999934,,-3611.999999999998
2021.03.04,392.9999999999989,-175.00000000000293,412.9999999999967,921.0000000000065,-1836.0000000000043,-1177.000000000006,-231.99999999998778,-1284.9999999999966,-563.999999999993,,-3541.999999999988
2021.03.04,365.99999999999966,-126.99999999999933,461.0000000000003,813.999999999993,-1765.0000000000055,-1112.0000000000018,-116.99999999998934,-1283.0000000000014,-563.0000000000024,,-3326.000000000007
2021.03.04,348.00000000001495,-119.00000000000244,468.9999999999972,760.9999999999957,-1734.0000000000023,-1065.0000000000048,-242.99999999999324,-1314.9999999999977,-566.9999999999931,,-3464.999999999986
2021.03.05,333.0000000000055,-97.00000000000264,498.9999999999939,772.9999999999961,-1699.0000000000061,-1039.0000000000011,-164.99999999999292,-1251.9999999999955,-521.0000000000008,,-3168.0000000000036
2021.03.05,351.99999999999676,-104.00000000000409,488.999999999995,778.9999999999964,-1710.0000000000005,-1053.0000000000039,-73.99999999999629,-1272.9999999999961,-545.0000000000017,,-3139.0000000000146
2021.03.05,380.00000000000256,-68.99999999999685,558.9999999999984,817.9999999999978,-1735.0000000000089,-1041.9999999999984,15.00000000000945,-1245.999999999995,-477.99999999999443,,-2797.9999999999854
2021.03.05,353.0000000000033,-48.99999999999905,571.9999999999948,831.9999999999936,-1707.000000000003,-1016.0000000000058,99.00000000000463,-1197.0000000000027,-438.99999999999295,,-2552.0000000000073
2021.03.05,368.00000000001273,-55.000000000005045,515.9999999999942,909.000000000006,-1718.0000000000084,-1073.9999999999973,-73.99999999999629,-1156.000000000006,-453.9999999999935,,-2737.9999999999936
2021.03.05,361.0000000000113,-14.000000000002899,613.9999999999924,846.0000000000036,-1636.000000000004,-946.9999999999978,175.99999999999838,-1106.9999999999993,-346.00000000000364,,-2053.000000000002
2021.03.05,541.0000000000136,153.99999999999858,725.9999999999933,890.0000000000006,-1488.0000000000005,-846.0000000000023,331.0000000000146,-902.000000000001,-201.99999999999818,,-795.9999999999814
2021.03.05,472.00000000000574,95.99999999999609,662.9999999999914,873.9999999999952,-1543.0000000000055,-907.9999999999977,205.00000000001074,-978.0000000000086,-283.00000000000125,,-1402.000000000014
2021.03.05,514.9999999999987,124.00000000000189,706.999999999991,819.9999999999932,-1533.0000000000066,-880.000000000003,230.00000000001907,-1007.000000000005,-286.9999999999919,,-1311.0000000000023
2021.03.05,343.00000000000443,20.999999999993246,675.9999999999989,819.0000000000026,-1604.0000000000055,-885.0000000000025,280.0000000000136,-1087.0000000000032,-292.99999999999216,,-1729.9999999999905
2021.03.05,350.00000000000585,15.999999999993797,629.9999999999973,808.9999999999975,-1599.000000000006,-922.999999999996,148.99999999999915,-1093.0000000000036,-343.9999999999941,,-2005.000000000006
2021.03.05,238.0000000000049,-58.99999999999794,593.9999999999945,751.9999999999953,-1671.0000000000002,-956.0000000000013,74.0000000000185,-1213.9999999999986,-420.99999999999227,,-2662.999999999977
2021.03.05,310.0000000000103,-1.0000000000065512,647.9999999999931,659.9999999999966,-1650.000000000007,-936.0000000000035,134.00000000001188,-1254.9999999999955,-457.9999999999984,,-2547.999999999999
2021.03.05,443.99999999999994,29.000000000001247,659.999999999994,694.0000000000026,-1619.9999999999993,-924.0000000000026,145.00000000001734,-1195.0000000000073,-421.99999999999704,,-2188.999999999991
2021.03.05,450.00000000001705,20.999999999993246,685.9999999999977,698.9999999999981,-1612.0000000000023,-883.9999999999959,239.00000000001143,-1183.0000000000068,-373.00000000000466,,-1956.9999999999923
2021.03.05,428.00000000000614,-146.00000000000168,597.9999999999985,631.0000000000002,-1775.9999999999998,-978.0000000000011,43.00000000001525,-1423.0000000000018,-525.9999999999962,,-3148.999999999981
2021.03.05,417.0000000000007,-106.00000000000608,625.9999999999932,617.0000000000044,-1746.9999999999986,-956.0000000000013,70.99999999999883,-1400.0000000000057,-512.0000000000005,,-2990.000000000015
2021.03.05,445.0000000000065,-79.00000000000685,636.9999999999986,515.0000000000006,-1762.000000000008,-983.999999999996,50.0000000000167,-1486.000000000004,-608.0000000000041,,-3271.999999999997
2021.03.05,597.0000000000031,80.00000000000229,748.9999999999997,578.000000000003,-1622.0000000000011,-889.0000000000065,357.00000000000733,-1283.0000000000014,-456.99999999999363,,-1889.9999999999873
2021.03.05,570.0000000000039,107.99999999999699,781.9999999999939,575.9999999999934,-1607.9999999999984,-868.9999999999975,344.00000000001097,-1266.999999999996,-435.99999999999284,,-1799.9999999999854
2021.03.05,718.0000000000186,259.9999999999936,873.999999999997,585.9999999999985,-1546.9999999999984,-853.9999999999992,249.00000000001032,-1183.9999999999975,-411.9999999999919,,-1309.999999999969
2021.03.05,893.0000000000105,317.0000000000006,873.999999999997,412.00000000000614,-1422.0000000000011,-787.9999999999998,222.00000000001108,-1165.0000000000064,-451.9999999999982,,-1108.9999999999798
2021.03.05,1046.0000000000136,439.0000000000005,964.9999999999936,245.00000000000455,-1238.0000000000057,-644.0000000000001,434.000000000001,-1070.999999999998,-394.00000000000546,,-217.9999999999959
2021.03.05,1092.000000000004,334.00000000000097,941.9999999999984,284.9999999999966,-1349.0000000000002,-677.0000000000053,400.00000000000034,-1168.9999999999968,-402.000000000001,,-544.0000000000031
2021.03.05,1215.0000000000105,417.0000000000007,1020.9999999999941,233.99999999999466,-1273.0000000000018,-600.999999999996,728.0000000000175,-1117.999999999995,-349.00000000000375,,274.0000000000208
2021.03.05,1305.0000000000007,510.99999999999477,1099.9999999999898,131.00000000000023,-1143.0000000000052,-490.999999999997,807.0000000000022,-1042.0000000000016,-289.0000000000015,,888.9999999999824
2021.03.05,1234.0000000000018,439.0000000000005,1031.9999999999995,138.9999999999958,-1208.000000000009,-548.0000000000041,655.0000000000056,-1108.000000000004,-349.9999999999943,,284.9999999999916
2021.03.05,1138.0000000000168,407.0000000000018,1001.9999999999918,225.9999999999991,-1208.000000000009,-548.9999999999995,599.0000000000161,-1046.0000000000064,-295.0000000000017,,274.000000000009
2021.03.05,1045.000000000007,348.00000000000387,940.9999999999918,150.99999999999625,-1134.0000000000016,-485.99999999999756,608.0000000000085,-1013.9999999999958,-271.0000000000008,,188.00000000001205
2021.03.05,1021.0000000000052,385.99999999999744,972.9999999999906,144.00000000000546,-1085.0000000000027,-448.000000000004,577.0000000000052,-968.0000000000035,-231.99999999999932,,367.99999999999443
2021.03.05,1076.0000000000102,486.999999999993,1047.9999999999934,204.9999999999983,-1009.9999999999998,-399.0000000000049,597.0000000000031,-903.0000000000058,-191.99999999999307,,908.9999999999942
2021.03.05,1033.0000000000173,414.9999999999987,1022.0000000000007,182.99999999999272,-1217.0000000000014,-548.9999999999995,449.0000000000105,-1090.0000000000034,-320.99999999999795,,-74.99999999998272
2021.03.05,663.999999999998,39.00000000000014,669.9999999999928,219.99999999999886,-1446.9999999999982,-763.0000000000026,-52.99999999999194,-1329.9999999999982,-546.999999999997,,-2546.999999999998
2021.03.05,1124.0000000000139,276.9999999999939,855.9999999999901,424.0000000000066,-1396.0000000000084,-748.9999999999997,26.0000000000149,-1129.000000000005,-397.99999999999613,,-964.9999999999898
2021.03.05,1059.00000000001,236.00000000000287,778.9999999999964,587.0000000000033,-1413.0000000000086,-802.0000000000027,-81.9999999999821,-1031.000000000006,-350.9999999999991,,-1017.9999999999861
2021.03.05,1126.0000000000048,464.9999999999932,941.9999999999984,765.0000000000006,-1392.0000000000043,-827.0,107.00000000001265,-878.0000000000001,-260.9999999999957,,47.000000000009436
2021.03.05,1246.0000000000139,534.0000000000011,1022.0000000000007,754.0000000000049,-1312.000000000002,-739.0000000000008,322.00000000000006,-795.0000000000017,-165.99999999999682,,866.0000000000186
2021.03.05,1123.0000000000073,446.9999999999974,876.9999999999944,665.9999999999968,-1343.0000000000052,-829.0000000000019,48.000000000003595,-891.9999999999959,-326.9999999999982,,-230.0000000000017
2021.03.05,1141.0000000000143,407.0000000000018,855.9999999999901,667.0000000000016,-1385.000000000003,-851.9999999999972,-29.999999999996696,-939.9999999999977,-355.000000000004,,-490.99999999999034
2021.03.05,1045.000000000007,371.99999999999454,790.9999999999973,704.9999999999983,-1457.0000000000082,-948.9999999999999,-178.99999999999582,-998.0000000000047,-444.0000000000026,,-1114.0000000000139
2021.03.05,990.000000000002,292.00000000000335,735.9999999999923,638.9999999999958,-1494.0000000000064,-966.0000000000002,-319.999999999987,-1090.0000000000034,-507.99999999999557,,-1720.999999999999
2021.03.05,929.000000000002,263.0000000000021,705.9999999999956,614.0000000000043,-1505.0000000000007,-978.9999999999966,-351.99999999999676,-1120.999999999995,-542.0000000000016,,-1986.999999999987
2021.03.05,947.000000000009,287.9999999999994,727.9999999999953,603.9999999999992,-1514.0000000000043,-987.0000000000045,-304.9999999999997,-1134.0000000000005,-554.000000000002,,-1927.0000000000084
2021.03.05,877.0000000000166,205.99999999999508,661.9999999999959,609.9999999999994,-1590.0000000000025,-1046.0000000000025,-463.9999999999977,-1218.0000000000036,-621.9999999999999,,-2584.9999999999995
2021.03.05,828.0000000000065,156.99999999999602,611.9999999999903,593.9999999999941,-1613.0000000000089,-1072.0000000000064,-515.9999999999832,-1257.000000000005,-659.9999999999966,,-2927.0000000000127
2021.03.05,825.0000000000091,165.9999999999995,650.9999999999905,615.9999999999997,-1636.000000000004,-1065.0000000000048,-439.99999999999596,-1269.999999999996,-638.0000000000052,,-2791.0000000000073
2021.03.05,905.0000000000002,214.00000000000307,665.9999999999999,647.9999999999961,-1627.0000000000007,-1088.0,-398.9999999999938,-1239.0000000000043,-641.9999999999959,,-2561.9999999999955
2021.03.05,995.0000000000125,273.000000000001,712.9999999999969,620.0000000000045,-1558.0000000000039,-1029.9999999999975,-374.999999999992,-1182.0000000000023,-597.999999999999,,-2141.9999999999795
