date,USDCHF,GBPUSD,EURUSD,USDJPY,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURCAD,EURAUD,AUDJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2017.02.20,22.999999999995246,-713.9999999999924,30.0000000000189,-282.0000000000107,-40.00000000000669,-36.999999999998145,-758.9999999999985,-140.0000000000068,-301.00000000000193,-83.00000000001084,-75.9999999999983,-4.000000000004,-358.0000000000028,1014.9999999999864,-1120.9999999999943,-883.9999999999959,-400.00000000000034,-278.00000000000045,173.00000000000182,30.000000000001137,-192.99999999999872,185.99999999999727,,-4213.000000000021
2017.02.20,-18.999999999991246,-722.0000000000005,60.000000000015596,-273.00000000001035,0.0,0.999999999995449,-709.9999999999884,-137.00000000000932,-341.0000000000082,-41.000000000002146,-73.00000000000084,12.999999999996348,-336.00000000000296,995.0000000000045,-1061.9999999999852,-856.9999999999967,-408.00000000000836,-306.9999999999906,222.0000000000084,64.00000000000716,-173.9999999999964,185.00000000001293,,-3919.999999999952
2017.02.20,-22.999999999995246,-739.0000000000008,78.00000000000028,-258.0000000000098,-29.999999999996696,2.000000000002,-720.9999999999939,-122.00000000002208,-317.0000000000073,-44.0000000000107,-60.99999999999994,20.999999999993246,-350.00000000000585,1046.999999999997,-1139.0000000000011,-934.9999999999969,-432.0000000000102,-354.0000000000099,174.0000000000066,61.00000000000705,-177.00000000000495,165.00000000001512,,-4154.000000000044
2017.02.20,-65.00000000000395,-757.999999999992,102.00000000000209,-222.99999999999898,31.999999999998696,12.999999999996348,-714.999999999999,-112.000000000001,-326.0000000000076,-96.00000000000719,-94.00000000000519,14.999999999998348,-351.99999999999676,977.9999999999802,-1049.9999999999955,-818.9999999999919,-353.0000000000033,-239.00000000001143,219.99999999999886,37.9999999999967,-139.99999999999568,217.0000000000005,,-3727.0000000000377
2017.02.20,-39.999999999995595,-724.9999999999978,129.00000000000134,-237.99999999999955,80.00000000000229,14.999999999998348,-675.9999999999877,-110.00000000001009,-320.99999999999795,-100.00000000000009,-107.00000000000153,24.000000000001798,-326.9999999999995,953.9999999999793,-917.9999999999966,-703.9999999999935,-270.99999999999903,-180.0000000000024,257.000000000005,57.00000000000216,-92.99999999999864,266.0000000000107,,-3027.999999999979
2017.02.20,-45.000000000006146,-727.9999999999953,128.000000000017,-231.99999999999932,90.99999999999665,0.999999999995449,-662.9999999999914,-100.0000000000112,-335.00000000000796,-123.00000000000644,-143.9999999999997,39.999999999995595,-335.0000000000075,914.999999999992,-861.0000000000007,-686.9999999999932,-242.00000000000887,-143.00000000000423,298.0000000000018,22.00000000000557,-43.999999999999595,309.0000000000037,,-2878.0000000000236
2017.02.20,-28.000000000005798,-632.9999999999947,112.000000000001,-213.00000000000807,129.9999999999968,-7.0000000000014495,-602.999999999998,-103.00000000000864,-292.0000000000016,-126.0000000000039,-156.00000000000057,56.99999999999594,-278.00000000000045,878.9999999999907,-757.999999999992,-485.0000000000021,-241.00000000000233,-87.99999999999919,314.00000000000716,19.000000000005457,-24.999999999997247,387.000000000004,,-2138.0000000000146
2017.02.20,2.0000000000131024,-629.9999999999973,104.00000000001519,-252.00000000000955,129.00000000000134,-4.999999999999449,-601.000000000007,-109.00000000000354,-308.00000000000693,-147.00000000000824,-180.0000000000024,41.000000000002146,-280.9999999999979,891.9999999999959,-754.9999999999945,-485.99999999998647,-205.99999999999508,-58.000000000002494,337.0000000000033,39.00000000000148,-26.000000000003798,385.99999999999744,,-2113.9999999999845
2017.02.20,12.999999999996348,-635.0000000000077,1.0000000000065512,-263.00000000000523,107.00000000000153,-43.00000000000415,-678.0000000000008,-101.00000000001774,-289.0000000000015,-183.00000000001094,-204.00000000000418,9.999999999998899,-334.00000000000097,914.999999999992,-724.9999999999978,-519.9999999999872,-160.00000000000458,-45.000000000006146,335.9999999999985,28.000000000005798,-7.0000000000014495,377.0000000000051,,-2400.000000000045
2017.02.20,76.99999999999375,-584.9999999999911,17.000000000000348,-269.00000000000546,75.00000000000284,-53.00000000000304,-644.0000000000001,-123.00000000000644,-234.99999999999943,-170.00000000000347,-204.99999999999963,10.999999999994348,-312.9999999999966,816.9999999999789,-720.9999999999939,-506.9999999999908,-148.99999999999915,-32.999999999994145,292.0000000000016,-12.000000000000455,-21.00000000000435,358.9999999999982,,-2392.0000000000177
2017.02.20,56.99999999999594,-574.9999999999922,9.999999999998899,-263.00000000000523,48.000000000003595,-53.00000000000304,-639.9999999999961,-98.0000000000203,-240.99999999999966,-155.00000000000514,-178.99999999999582,31.999999999998696,-319.0000000000026,846.0000000000036,-715.9999999999833,-548.9999999999995,-139.00000000000023,-82.00000000000429,271.0000000000008,-10.000000000005116,-14.000000000002899,346.0000000000019,,-2423.000000000012
2017.02.20,22.0000000000109,-612.9999999999969,34.000000000000696,-254.0000000000049,71.99999999999429,-39.00000000000014,-655.0000000000056,-109.00000000000354,-253.0000000000001,-142.00000000000878,-202.9999999999976,-7.0000000000014495,-316.0000000000052,877.9999999999859,-789.9999999999797,-516.0000000000053,-204.00000000000418,-45.000000000006146,302.0000000000067,22.00000000000557,-63.99999999999739,337.0000000000095,,-2543.000000000003
2017.02.20,22.0000000000109,-651.0000000000016,49.00000000001015,-258.0000000000098,86.99999999999264,-21.999999999999797,-661.0000000000005,-121.00000000001555,-278.99999999999636,-130.0000000000079,-192.00000000000327,7.0000000000014495,-338.00000000000495,921.999999999997,-834.9999999999858,-550.000000000006,-207.00000000000162,-35.00000000000725,299.0000000000066,13.999999999995794,-61.999999999995396,350.00000000000585,,-2591.0000000000155
2017.02.20,22.999999999995246,-652.0000000000082,40.0000000000178,-254.0000000000049,93.99999999999409,-4.000000000004,-669.9999999999928,-101.00000000001774,-277.000000000001,-116.00000000000499,-187.00000000000384,2.000000000002,-346.0000000000019,953.9999999999793,-836.9999999999989,-560.9999999999893,-205.00000000001074,-24.000000000001798,308.00000000000693,43.00000000000637,-90.99999999999665,330.0000000000081,,-2531.0000000000273
2017.02.20,29.00000000001235,-645.999999999991,50.0000000000167,-246.00000000000932,85.99999999999719,2.000000000002,-655.9999999999899,-95.00000000000064,-256.0000000000002,-113.00000000000753,-197.99999999999818,-2.000000000002,-341.99999999999784,949.9999999999886,-865.999999999989,-570.9999999999882,-225.99999999999287,-42.0000000000087,296.99999999999704,55.00000000000682,-117.99999999999588,268.0000000000016,,-2639.999999999948
2017.02.20,25.00000000000835,-645.0000000000067,53.999999999998494,-246.9999999999999,102.99999999999754,-4.999999999999449,-656.9999999999965,-96.00000000000719,-266.00000000000534,-101.00000000000664,-185.99999999999727,-19.999999999997797,-334.00000000000097,959.9999999999795,-887.9999999999999,-540.9999999999915,-239.00000000001143,-15.00000000000945,310.0000000000023,58.9999999999975,-141.99999999999767,293.99999999999426,,-2577.00000000005
2017.02.20,5.000000000010552,-651.0000000000016,29.00000000001235,-295.0000000000017,98.99999999999353,-9.00000000000345,-670.9999999999993,-102.00000000000209,-274.0000000000009,-112.000000000001,-217.99999999999596,-19.999999999997797,-351.99999999999676,876.0000000000048,-998.9999999999943,-512.0000000000014,-320.9999999999935,-1.0000000000065512,313.0000000000024,30.000000000001137,-161.00000000000003,310.0000000000103,,-3035.9999999999613
2017.02.21,-26.999999999999247,-656.9999999999965,21.00000000000435,-234.99999999999943,90.0000000000012,-24.000000000001798,-652.0000000000082,-99.00000000000463,-240.0000000000091,-95.00000000000064,-189.00000000000583,13.999999999991797,-379.0000000000071,860.99999999999,-881.9999999999828,-510.99999999999477,-217.0000000000005,17.000000000000348,275.99999999999625,-19.99999999999602,-114.99999999999844,158.99999999999804,,-2904.0000000000227
2017.02.21,-11.999999999989797,-644.0000000000001,26.0000000000149,-290.00000000000625,105.99999999999498,-36.0000000000027,-665.9999999999889,-97.00000000001374,-302.0000000000067,-108.00000000000809,-192.00000000000327,10.999999999994348,-358.9999999999982,920.9999999999923,-933.9999999999905,-520.9999999999936,-249.99999999999466,-7.0000000000014495,316.0000000000025,19.000000000005457,-95.99999999999609,340.00000000000693,,-2774.999999999982
2017.02.21,34.000000000000696,-666.9999999999953,39.00000000001125,-347.999999999999,122.99999999999534,-29.999999999996696,-709.9999999999884,-86.0000000000083,-346.00000000000364,-111.00000000000554,-228.00000000000597,7.9999999999968985,-362.00000000000676,1030.9999999999775,-919.9999999999875,-548.9999999999995,-235.00000000000742,42.0000000000087,367.999999999995,64.00000000000716,-80.99999999999774,394.00000000000546,,-2570.0000000000036
2017.02.21,58.000000000002494,-720.9999999999939,12.000000000012001,-410.0000000000108,102.00000000000209,-121.00000000000443,-792.9999999999993,-84.0000000000174,-368.0000000000092,-122.00000000001098,-248.99999999999923,43.999999999999595,-429.99999999999704,1149.9999999999773,-1024.999999999987,-628.0000000000064,-228.00000000000597,14.000000000002899,408.00000000000125,34.000000000006025,-63.00000000000195,418.0000000000073,,-3002.0000000000323
2017.02.21,56.000000000011596,-788.9999999999952,-22.999999999995246,-518.0000000000007,78.99999999999574,-196.00000000000728,-829.9999999999974,-99.00000000000463,-475.0000000000085,-117.00000000000044,-251.99999999999667,92.99999999999864,-445.0000000000065,1215.9999999999798,-1103.9999999999939,-642.9999999999936,-246.99999999999721,43.999999999999595,465.0000000000034,10.99999999999568,14.999999999998348,557.0000000000075,,-3202.0000000000073
2017.02.21,89.00000000000574,-696.0000000000077,-214.99999999998744,-537.0000000000061,2.999999999997449,-262.00000000000665,-895.0000000000014,-88.0000000000214,-469.99999999999886,-167.00000000000603,-297.00000000000284,68.99999999999685,-518.0000000000074,1167.999999999978,-1065.999999999989,-676.9999999999943,-248.00000000000378,38.99999999998904,424.99999999999716,-57.00000000000216,43.00000000000415,558.9999999999984,,-3798.0000000000673
2017.02.21,251.00000000000122,-595.9999999999966,-262.999999999991,-608.0000000000041,-65.00000000000395,-299.00000000000483,-941.9999999999984,-83.00000000001084,-322.00000000000273,-150.00000000000568,-268.0000000000016,90.0000000000012,-521.0000000000048,1221.0000000000036,-1166.0000000000005,-791.9999999999927,-165.9999999999995,87.99999999999919,365.0000000000091,-81.99999999999363,26.999999999999247,547.0000000000086,,-3733.9999999999877
2017.02.21,290.00000000001245,-568.9999999999973,-259.9999999999936,-677.0000000000067,-33.000000000005244,-285.9999999999974,-931.9999999999995,-81.00000000001995,-362.000000000009,-127.00000000001043,-270.0000000000036,68.00000000000139,-526.0000000000042,1292.0000000000016,-1187.999999999989,-724.9999999999978,-187.00000000000384,140.99999999999113,444.0000000000026,-4.9999999999954525,-9.999999999998899,548.9999999999995,,-3454.000000000024
2017.02.21,286.99999999999284,-573.0000000000013,-261.9999999999845,-655.0000000000011,-1.0000000000065512,-258.9999999999981,-905.0000000000002,-89.00000000000574,-356.9999999999993,-125.00000000000844,-297.00000000000284,53.999999999998494,-509.00000000000387,1316.0000000000025,-1180.9999999999877,-665.0000000000044,-200.00000000000017,153.9999999999875,490.99999999999966,43.00000000000637,-19.999999999997797,554.00000000001,,-3199.0000000000045
2017.02.21,316.0000000000052,-523.9999999999911,-285.99999999998624,-669.0000000000111,-6.0000000000060005,-278.00000000000045,-896.9999999999923,-83.00000000001084,-362.99999999999955,-136.00000000000279,-309.99999999999915,51.000000000001044,-504.00000000000443,1289.999999999992,-1139.0000000000011,-635.9999999999922,-168.0000000000126,188.9999999999947,506.0000000000002,27.000000000001023,4.999999999999449,600.0000000000006,,-3015.0000000000155
2017.02.21,327.00000000001063,-514.9999999999987,-286.99999999999284,-808.0000000000069,-39.00000000000014,-319.99999999999807,-906.0000000000068,-90.00000000001229,-466.0000000000082,-118.00000000000699,-295.0000000000008,83.9999999999952,-507.9999999999973,1377.999999999986,-1171.9999999999952,-641.0000000000027,-215.99999999999397,147.99999999999258,546.999999999997,52.99999999999727,0.999999999995449,605.0000000000111,,-3238.0000000000355
2017.02.21,344.99999999999534,-442.00000000000904,-289.9999999999903,-791.000000000011,-40.00000000000669,-326.9999999999995,-853.9999999999992,-92.00000000000318,-451.9999999999982,-107.00000000000153,-287.0000000000039,87.99999999999919,-460.00000000000483,1358.9999999999804,-1114.9999999999993,-604.0000000000045,-219.00000000001364,139.00000000000023,558.0000000000069,61.00000000000705,-2.999999999997449,617.0000000000009,,-2916.0000000000528
2017.02.21,347.0000000000084,-408.00000000000836,-301.99999999998005,-816.0000000000025,-63.99999999999739,-329.999999999997,-802.9999999999982,-76.0000000000094,-457.9999999999984,-97.00000000000264,-287.0000000000039,87.99999999999919,-436.9999999999985,1335.9999999999843,-1093.999999999995,-563.9999999999867,-231.0000000000034,127.99999999999478,564.0000000000072,79.00000000000773,-19.999999999997797,601.000000000007,,-2843.999999999972
2017.02.21,326.0000000000041,-435.0000000000076,-276.9999999999939,-777.000000000001,-70.99999999999883,-326.9999999999995,-818.9999999999919,-79.00000000000685,-448.99999999999807,-96.00000000000719,-243.00000000000432,110.99999999999443,-448.9999999999994,1382.000000000005,-1089.999999999991,-651.0000000000016,-225.00000000000853,89.99999999999008,521.0000000000008,58.000000000006935,15.999999999993797,585.0000000000133,,-2899.000000000002
2017.02.21,317.9999999999961,-429.99999999999704,-265.99999999998846,-778.0000000000058,-68.99999999999685,-340.00000000000693,-805.9999999999956,-68.00000000000139,-462.0000000000033,-97.00000000000264,-229.99999999999687,120.99999999999334,-445.0000000000065,1365.9999999999854,-1064.9999999999827,-629.9999999999973,-201.00000000000674,92.00000000000318,528.0000000000058,43.00000000000637,43.00000000000415,591.0000000000082,,-2784.9999999999854
2017.02.21,296.0000000000074,-455.99999999998977,-253.99999999999866,-749.0000000000094,-53.999999999998494,-326.9999999999995,-794.0000000000058,-74.0000000000185,-456.00000000000307,-102.00000000000209,-239.0000000000003,126.99999999999933,-434.000000000001,1308.9999999999975,-1090.9999999999975,-619.9999999999983,-236.99999999999832,92.00000000000318,503.0000000000001,22.999999999996135,46.999999999997044,595.9999999999966,,-2894.0000000000236
2017.02.21,282.0000000000045,-486.999999999993,-231.99999999998778,-725.9999999999991,-39.00000000000014,-314.99999999999864,-824.0000000000025,-78.00000000000028,-447.00000000000273,-114.00000000000298,-258.0000000000027,112.000000000001,-457.0000000000074,1308.9999999999975,-1061.9999999999852,-621.0000000000049,-188.00000000001037,92.00000000000318,503.0000000000001,16.999999999995907,48.000000000003595,600.0000000000006,,-2884.9999999999923
