date,GBPUSD,USDCAD,AUDUSD,NZDUSD,CHFJPY,NZDCHF,GBPJPY,EURJPY,EURNZD,CADJPY,AUDJPY,NZDJPY,empty,sum
2021.05.04,-1061.9999999999852,-102.00000000000209,-427.99999999999505,-305.99999999999517,-292.99999999999216,-243.99999999999977,-1004.9999999999955,-219.99999999999886,-43.999999999999595,-40.99999999999682,-325.9999999999934,-216.99999999999875,,-4287.999999999953
2021.05.04,-1047.9999999999823,-102.00000000000209,-443.99999999999994,-300.99999999999574,-229.99999999998977,-275.99999999999847,-1006.0000000000002,-206.99999999999363,-1.0000000000065512,-43.00000000000637,-346.00000000000364,-170.0000000000017,,-4173.999999999981
2021.05.04,-1024.999999999987,-92.99999999998754,-440.9999999999914,-312.9999999999966,-188.0000000000024,-275.000000000003,-1008.9999999999861,-205.99999999998886,167.00000000000603,-49.000000000006594,-343.0000000000035,-173.99999999999238,,-3948.9999999999404
2021.05.04,-1002.9999999999983,-68.00000000000139,-430.9999999999925,-314.0000000000032,-168.99999999999693,-290.00000000000136,-947.0000000000027,-168.00000000000637,167.9999999999904,-51.00000000000193,-307.00000000000216,-165.99999999999682,,-3746.000000000013
2021.05.04,-984.9999999999915,-73.99999999999629,-413.99999999999216,-285.00000000000193,-180.99999999999739,-277.000000000005,-984.9999999999852,-171.99999999999704,221.99999999998886,-60.000000000002274,-322.9999999999933,-167.99999999999216,,-3701.999999999965
2021.05.04,-966.0000000000002,-53.999999999998494,-405.9999999999952,-268.99999999999704,-194.99999999999318,-261.0000000000001,-991.9999999999902,-189.99999999999773,232.99999999999432,-66.0000000000025,-335.9999999999985,-170.0000000000017,,-3671.9999999999814
2021.05.04,-980.9999999999875,-63.99999999999739,-415.99999999999415,-270.0000000000036,-198.99999999999807,-262.00000000000665,-1002.0000000000095,-227.00000000000387,272.00000000000557,-70.00000000000739,-341.99999999999875,-168.99999999999693,,-3729.999999999998
2021.05.04,-983.9999999999849,-28.999999999990145,-385.000000000002,-241.00000000000233,-164.99999999999204,-263.0000000000021,-979.9999999999898,-192.00000000000728,309.0000000000037,-49.000000000006594,-289.99999999999204,-115.99999999999966,,-3384.999999999965
2021.05.04,-944.9999999999958,-14.000000000002899,-354.9999999999942,-221.99999999999997,-147.99999999999613,-258.9999999999981,-985.99999999999,-188.99999999999295,333.9999999999899,-57.00000000000216,-292.99999999999216,-134.9999999999909,,-3268.9999999999654
2021.05.04,-831.9999999999883,45.000000000006146,-273.9999999999965,-163.99999999999747,-179.00000000000205,-230.000000000008,-949.9999999999886,-234.00000000000887,384.9999999999909,-73.0000000000075,-251.99999999999534,-108.99999999999466,,-2866.99999999999
2021.05.04,-789.9999999999797,87.00000000001484,-256.0000000000007,-148.0000000000037,-194.99999999999318,-243.00000000000432,-992.999999999995,-260.9999999999957,398.00000000000944,-82.00000000000784,-280.9999999999917,-143.99999999999125,,-2907.9999999999386
2021.05.04,-780.9999999999873,97.00000000001374,-230.99999999999233,-133.00000000000534,-168.99999999999693,-239.0000000000003,-983.0000000000041,-227.00000000000387,402.9999999999978,-70.00000000000739,-250.99999999999056,-119.99999999999034,,-2703.999999999967
2021.05.04,-752.9999999999815,97.9999999999981,-213.99999999999199,-102.99999999999754,-100.99999999999909,-251.00000000000122,-926.9999999999925,-191.0000000000025,462.9999999999912,-64.00000000000716,-219.99999999999886,-77.99999999998875,,-2340.9999999999714
2021.05.04,-757.999999999992,91.00000000001884,-234.00000000000088,-114.99999999999844,-68.9999999999884,-301.0000000000068,-949.9999999999886,-164.99999999999204,384.9999999999909,-76.99999999999818,-253.0000000000001,-95.99999999998943,,-2541.999999999945
2021.05.04,-725.9999999999823,89.00000000000574,-261.0000000000001,-121.00000000000443,-42.999999999992156,-321.0000000000046,-954.0000000000077,-197.00000000000273,357.00000000000733,-102.00000000000387,-298.0000000000018,-123.99999999999523,,-2700.999999999982
2021.05.04,-759.999999999983,43.00000000001525,-356.00000000000074,-160.00000000000458,-36.99999999999193,-340.00000000000693,-984.0000000000089,-207.9999999999984,289.0000000000059,-131.00000000000023,-408.00000000000125,-161.99999999999193,,-3213.999999999967
2021.05.04,-695.9999999999856,46.0000000000127,-278.9999999999959,-56.0000000000005,-78.99999999999352,-265.0000000000041,-967.9999999999893,-231.99999999999932,509.00000000000387,-144.00000000000546,-331.00000000000307,-60.000000000002274,,-2554.9999999999627
2021.05.04,-742.9999999999826,66.00000000001049,-231.99999999999886,10.999999999994348,-85.99999999999852,-216.0000000000051,-1027.9999999999916,-240.99999999998545,631.9999999999882,-159.9999999999966,-299.99999999999716,-9.999999999990905,,-2306.9999999999536
2021.05.04,-780.9999999999873,72.0000000000054,-296.9999999999917,-17.999999999995797,-64.99999999999773,-248.99999999999923,-1108.000000000004,-260.9999999999957,553.9999999999878,-148.00000000001035,-381.9999999999908,-45.000000000001705,,-2727.999999999982
2021.05.04,-851.9999999999861,145.00000000001734,-252.99999999999213,7.0000000000014495,-174.99999999999716,-208.00000000000819,-1241.9999999999902,-262.00000000000045,573.0000000000013,-132.000000000005,-356.9999999999993,-54.000000000002046,,-2809.999999999961
2021.05.04,-831.9999999999883,156.00000000000057,-254.99999999999412,-9.999999999998899,-217.9999999999893,-187.00000000000384,-1216.9999999999845,-262.00000000000045,533.0000000000057,-168.99999999999693,-379.99999999999545,-75.9999999999934,,-2916.999999999938
2021.05.04,-616.9999999999786,263.00000000001324,-95.99999999999609,148.0000000000037,-176.00000000000193,-109.99999999999899,-1043.0000000000064,-186.00000000000705,672.0000000000059,-133.00000000000978,-271.99999999999136,28.000000000005798,,-1521.9999999999613
2021.05.04,-775.9999999999989,263.00000000001324,-90.0000000000012,151.00000000000114,-173.00000000000182,-84.0000000000063,-1103.0000000000086,-85.99999999998431,680.9999999999983,-81.00000000000307,-165.99999999999682,103.9999999999992,,-1359.999999999989
2021.05.04,-831.9999999999883,265.0000000000041,-87.99999999999919,156.00000000000057,-149.0000000000009,-50.0000000000056,-1146.9999999999914,-81.99999999999363,716.0000000000056,-58.9999999999975,-177.99999999999727,130.00000000000966,,-1317.9999999999536
2021.05.04,-708.9999999999818,319.0000000000026,14.999999999998348,268.99999999999704,-45.000000000001705,-48.000000000003595,-1099.9999999999943,21.99999999999136,746.0000000000023,-54.000000000002046,-108.00000000000409,194.00000000000261,,-498.9999999999933
2021.05.04,-774.9999999999924,309.0000000000037,-9.999999999998899,307.99999999999716,-67.99999999999784,-4.999999999999449,-1198.0000000000075,-33.999999999991815,909.0000000000042,-54.000000000002046,-125.0,266.00000000000534,,-476.99999999997954
2021.05.04,-838.9999999999898,317.0000000000117,9.999999999998899,334.9999999999964,-176.9999999999925,0.999999999995449,-1353.0000000000086,-122.99999999999045,981.0000000000097,-87.0000000000033,-159.9999999999966,233.0000000000041,,-861.999999999965
2021.05.04,-837.9999999999832,312.00000000000114,-17.999999999995797,321.0000000000046,-173.99999999999238,34.99999999999615,-1347.0000000000084,-131.00000000000023,1008.9999999999932,-85.99999999999852,-158.00000000000125,236.0000000000042,,-838.9999999999806
2021.05.04,-743.9999999999891,274.00000000001864,-34.000000000000696,295.99999999999625,-155.00000000000114,31.999999999998696,-1210.9999999999843,-122.99999999999045,981.999999999994,-114.00000000000432,-176.00000000000193,218.00000000000352,,-754.9999999999608
2021.05.04,-703.9999999999935,348.00000000001495,19.00000000000235,351.0000000000013,-170.99999999999227,56.0000000000005,-1110.99999999999,-69.99999999999318,1048.9999999999889,-61.00000000000705,-132.99999999999557,272.00000000000557,,-154.99999999995816
2021.05.04,-605.9999999999955,463.0000000000134,121.00000000000443,439.99999999999596,-143.00000000000068,225.99999999999287,-820.999999999998,-7.000000000005002,1381.9999999999943,162.9999999999967,94.99999999999886,463.0000000000081,,1776.0000000000055
2021.05.04,-467.99999999997954,289.0000000000059,52.000000000007596,414.9999999999987,-116.99999999999022,309.99999999999915,-533.9999999999918,85.00000000000796,1435.0000000000084,171.99999999999704,165.99999999999682,575.0000000000028,,2380.0000000000628
2021.05.04,-476.9999999999941,269.00000000000813,18.0000000000069,292.9999999999988,-114.99999999999488,143.9999999999997,-516.9999999999959,145.00000000001023,1046.999999999998,112.99999999999955,73.0000000000075,404.0000000000106,,1397.0000000000546
2021.05.04,-544.9999999999955,163.00000000000205,-32.999999999994145,204.99999999999963,-161.00000000000136,69.9999999999923,-691.0000000000025,54.000000000002046,869.0000000000086,6.999999999990791,-13.999999999995794,263.00000000000523,,187.00000000001137
2021.05.04,-579.9999999999806,280.0000000000136,29.000000000001247,163.00000000000205,-234.99999999999943,70.99999999999883,-712.9999999999939,19.000000000005457,818.9999999999919,72.00000000000273,64.00000000000716,219.99999999999886,,209.00000000004798
2021.05.04,-810.999999999984,262.00000000000665,53.999999999998494,183.99999999999528,-302.99999999999727,86.99999999999264,-972.0000000000084,-33.999999999991815,856.9999999999967,40.99999999999682,79.00000000000773,248.00000000000466,,-307.99999999998226
2021.05.04,-845.9999999999912,280.9999999999979,90.0000000000012,192.99999999999872,-328.9999999999935,151.00000000000114,-1049.999999999983,-63.99999999999295,991.9999999999928,1.9999999999953388,131.00000000000023,271.0000000000008,,-177.9999999999726
2021.05.04,-693.9999999999947,234.00000000000088,209.00000000000364,344.99999999999534,-268.99999999999125,178.99999999999582,-1002.0000000000095,-63.99999999999295,1153.9999999999884,-42.00000000000159,159.00000000000603,346.00000000000364,,555.0000000000038
2021.05.04,-875.999999999988,212.00000000001216,157.00000000000713,314.99999999999864,-228.9999999999992,157.99999999999147,-1198.0000000000075,-49.99999999998295,1160.0000000000055,-63.00000000000239,124.00000000000944,331.00000000000307,,41.00000000004741
2021.05.04,-887.9999999999999,273.0000000000121,175.00000000000293,339.99999999999585,-182.99999999999272,146.99999999999713,-1145.9999999999866,-12.000000000000455,1146.0000000000025,-30.000000000001137,159.00000000000603,368.9999999999998,,350.0000000000356
2021.05.04,-891.9999999999817,310.0000000000103,151.00000000000114,312.9999999999966,-143.00000000000068,130.99999999999224,-1121.9999999999857,31.00000000000591,1092.000000000004,54.000000000002046,158.00000000000125,359.00000000000887,,442.00000000005446
2021.05.04,-895.9999999999857,267.0000000000172,126.99999999999933,290.9999999999968,-149.99999999999147,115.99999999999389,-1139.00000000001,33.999999999991815,1028.9999999999911,25.99999999999625,133.00000000000978,326.0000000000076,,164.00000000001683
2021.05.04,-903.9999999999937,202.00000000001327,104.00000000000409,270.0000000000036,-189.99999999999773,124.99999999999733,-1127.0000000000095,18.000000000000682,1028.0000000000066,-6.000000000000227,108.00000000000409,314.00000000000716,,-57.999999999964416
2021.05.04,-905.0000000000002,194.0000000000053,78.00000000000028,276.9999999999939,-173.99999999999238,109.99999999999899,-1164.999999999992,9.000000000014552,940.9999999999918,-31.00000000000591,70.00000000000739,305.0000000000068,,-290.9999999999717
2021.05.04,-849.9999999999952,226.00000000001506,116.00000000000499,319.0000000000026,-155.9999999999917,124.99999999999733,-1145.0000000000102,30.000000000001137,951.9999999999973,-42.00000000000159,76.00000000000762,319.0000000000026,,-29.999999999970214
2021.05.04,-846.9999999999977,198.00000000000927,74.00000000000739,282.0000000000045,-164.99999999999204,101.99999999999099,-1131.0000000000002,32.00000000001069,941.9999999999984,-58.000000000006935,40.99999999999682,288.0000000000109,,-241.99999999996783
2021.05.04,-874.9999999999814,199.00000000001583,41.000000000002146,224.000000000002,-189.99999999999773,74.99999999999174,-1127.0000000000095,22.999999999996135,842.9999999999937,-45.000000000001705,24.00000000000091,237.00000000000898,,-570.9999999999787
2021.05.04,-814.999999999988,174.00000000000747,62.000000000006494,219.99999999999798,-193.9999999999884,66.99999999999484,-1110.99999999999,26.00000000001046,778.9999999999964,-61.99999999999761,31.999999999996476,228.9999999999992,,-592.9999999999546
2021.05.05,-800.9999999999851,185.99999999999727,64.0000000000085,222.99999999999542,-146.99999999999136,34.99999999999615,-1111.9999999999948,26.00000000001046,548.9999999999995,-34.99999999999659,25.000000000005684,215.0000000000034,,-771.9999999999513
2021.05.05,-783.0000000000003,168.99999999999693,64.0000000000085,217.99999999999596,-204.9999999999983,63.00000000000195,-1098.9999999999895,48.00000000000182,662.000000000007,-43.00000000000637,18.000000000000682,218.00000000000352,,-669.9999999999783
2021.05.05,-817.9999999999854,185.00000000001293,65.00000000000395,224.000000000002,-149.99999999999147,47.9999999999925,-1100.999999999999,52.99999999999727,709.9999999999884,-40.00000000000625,33.00000000000125,222.99999999999898,,-567.9999999999849
2021.05.05,-856.9999999999967,163.00000000000205,14.000000000002899,-41.000000000002146,-161.00000000000136,-192.99999999999872,-1155.0000000000011,33.999999999991815,181.9999999999933,-76.00000000000762,-28.999999999996362,-66.99999999999307,,-2186.0000000000077
2021.05.05,-859.9999999999941,164.00000000000858,43.999999999999595,16.0000000000049,-182.99999999999272,-136.99999999999824,-1158.9999999999918,19.000000000005457,330.0000000000081,-90.00000000000341,-0.999999999990564,-3.0000000000001137,,-1859.999999999944
2021.05.05,-836.9999999999989,171.00000000001003,47.00000000000814,80.99999999999774,-182.00000000000216,-91.00000000000774,-1156.000000000006,19.000000000005457,451.0000000000014,-94.99999999999886,-15.000000000000568,57.00000000000216,,-1549.999999999989
2021.05.05,-876.9999999999944,111.00000000001664,-14.999999999998348,85.00000000000173,-210.99999999999852,-78.00000000000028,-1243.9999999999998,-55.999999999983174,513.9999999999923,-164.00000000000148,-106.99999999999932,34.000000000006025,,-2007.9999999999582
2021.05.05,-933.9999999999905,55.000000000005045,-97.9999999999981,56.99999999999594,-226.99999999998965,-99.00000000000463,-1300.9999999999877,-84.00000000000318,492.0000000000035,-195.99999999999795,-176.9999999999925,18.000000000000682,,-2493.999999999959
2021.05.05,-931.9999999999995,59.000000000009045,-95.99999999999609,14.999999999998348,-228.9999999999992,-126.0000000000039,-1272.9999999999961,-60.000000000002274,414.00000000000324,-180.00000000000682,-177.99999999999727,-21.000000000000796,,-2606.9999999999914
2021.05.05,-1023.9999999999804,13.000000000018552,-142.99999999999312,-0.999999999995449,-247.99999999999045,-138.00000000000477,-1383.0000000000098,-76.99999999999818,367.99999999999056,-222.0000000000084,-233.99999999999466,-57.00000000000216,,-3145.9999999999686
2021.05.05,-1038.99999999999,13.000000000018552,-163.00000000000205,-28.000000000005798,-224.99999999999432,-168.00000000000148,-1382.000000000005,-67.00000000000728,314.99999999999864,-204.00000000000773,-241.99999999999022,-63.99999999999295,,-3253.999999999979
2021.05.05,-1037.9999999999834,11.00000000000545,-180.99999999999784,-53.00000000000304,-158.00000000000125,-165.00000000000404,-1264.00000000001,9.000000000014552,252.99999999999213,-137.00000000000045,-188.99999999999295,-28.999999999996362,,-2940.9999999999773
2021.05.05,-1071.999999999984,8.000000000008,-190.99999999999673,-46.999999999997044,-170.0000000000017,-155.00000000000514,-1284.9999999999966,2.0000000000095497,316.0000000000052,-135.00000000000512,-197.9999999999933,-19.99999999999602,,-2946.999999999953
2021.05.05,-1074.9999999999816,7.0000000000014495,-187.9999999999993,-34.000000000000696,-218.9999999999941,-145.00000000000622,-1354.9999999999898,-54.000000000002046,357.00000000000733,-171.00000000000648,-222.99999999999898,-30.000000000001137,,-3129.999999999971
2021.05.05,-1060.9999999999786,19.999999999997797,-164.99999999999292,-4.000000000004,-234.99999999999943,-118.00000000000699,-1348.9999999999895,-42.00000000000159,411.0000000000058,-168.00000000000637,-215.0000000000034,-13.999999999995794,,-2939.999999999975
2021.05.05,-1051.9999999999864,34.000000000000696,-163.99999999999747,-2.000000000002,-254.99999999999545,-114.99999999999844,-1368.9999999999998,-62.99999999998818,405.9999999999952,-185.00000000000227,-230.99999999999454,-28.999999999996362,,-3024.999999999965
2021.05.05,-1035.9999999999925,39.00000000001125,-142.99999999999312,12.000000000000899,-250.99999999999056,-109.99999999999899,-1370.0000000000045,-62.99999999998818,401.00000000000693,-188.0000000000024,-218.9999999999941,-27.000000000001023,,-2954.9999999999463
