date,EURCHF,CHFJPY,NZDCHF,EURJPY,EURCAD,empty,sum
2017.06.30,971.9999999999951,-2715.999999999994,292.9999999999988,-3878.999999999991,182.0000000000155,,-5147.999999999975
2017.06.30,978.9999999999966,-2682.0000000000023,275.000000000003,-3853.0000000000086,173.00000000000094,,-5108.00000000001
2017.06.30,1042.9999999999939,-2667.000000000002,246.99999999999721,-3906.000000000006,155.00000000001623,,-5128.0
2017.06.30,1062.9999999999918,-2664.0000000000014,255.00000000000523,-3901.999999999987,263.00000000001324,,-4984.999999999977
2017.06.30,1092.000000000004,-2667.9999999999923,211.00000000000563,-3938.9999999999927,358.00000000001387,,-4945.999999999962
2017.06.30,1078.0000000000011,-2849.9999999999945,257.0000000000072,-4169.999999999987,310.0000000000103,,-5374.999999999964
2017.06.30,1105.9999999999848,-2831.9999999999936,258.9999999999981,-4146.999999999991,336.00000000000296,,-5277.999999999999
2017.06.30,1107.999999999998,-2765.999999999991,235.00000000000742,-4070.999999999998,343.00000000000443,,-5150.999999999979
2017.06.30,1095.0000000000016,-2772.9999999999964,255.00000000000523,-4068.999999999988,307.00000000001285,,-5184.999999999965
2017.06.30,1024.0000000000027,-2765.999999999991,239.0000000000003,-4031.000000000006,331.0000000000146,,-5202.999999999979
