date,EURCHF,CHFJPY,NZDCHF,EURJPY,EURCAD,empty,sum
2017.06.30,990.9999999999864,-2646.000000000001,331.0000000000035,-3792.000000000002,257.0000000000183,,-4858.9999999999945
2017.06.30,1048.9999999999889,-2584.000000000003,285.9999999999974,-3790.999999999997,212.00000000001216,,-4828.000000000002
2017.06.30,1069.9999999999932,-2661.0000000000014,312.00000000000114,-3895.00000000001,287.000000000015,,-4887.000000000002
2017.06.30,1114.9999999999993,-2578.9999999999936,261.0000000000001,-3860.99999999999,361.0000000000113,,-4702.999999999973
2017.06.30,1095.999999999986,-2652.000000000001,265.0000000000041,-3919.9999999999873,449.0000000000105,,-4761.999999999987
2017.06.30,1122.0000000000007,-2831.9999999999936,311.00000000000574,-4144.0000000000055,426.9999999999996,,-5115.999999999993
2017.06.30,1112.0000000000018,-2740.9999999999995,287.0000000000039,-4038.9999999999873,447.0000000000196,,-4933.999999999961
2017.06.30,1122.9999999999852,-2709.9999999999936,260.00000000000466,-4015.999999999991,364.00000000000875,,-4978.999999999985
2017.06.30,1102.9999999999873,-2744.0,307.99999999999716,-4030.000000000001,348.9999999999993,,-5014.000000000017
2017.06.30,1041.9999999999873,-2640.0000000000005,350.00000000000585,-3919.000000000011,406.00000000001745,,-4761.000000000001
