date,USDCHF,USDJPY,AUDUSD,NZDUSD,GBPCHF,EURCHF,AUDCHF,GBPCAD,GBPAUD,EURCAD,EURNZD,CADJPY,AUDJPY,empty,sum
2021.07.07,-453.99999999999886,-551.0000000000019,226.00000000000398,8.000000000008,358.9999999999982,56.99999999999594,-241.00000000000233,-2324.000000000015,-751.9999999999972,-1639.999999999997,-41.000000000002146,-1318.9999999999884,549.9999999999972,,-6121.999999999999
2021.07.07,-417.0000000000007,-533.9999999999918,235.00000000000742,8.000000000008,307.00000000001285,43.999999999999595,-202.0000000000022,-2340.0000000000086,-781.9999999999939,-1672.0000000000068,8.000000000008,-1324.9999999999886,581.9999999999936,,-6087.999999999963
2021.07.07,-419.9999999999982,-487.99999999999955,271.0000000000101,65.00000000000395,266.999999999995,32.999999999994145,-170.99999999999892,-2286.9999999999945,-836.9999999999989,-1682.0000000000057,117.99999999999588,-1277.000000000001,569.9999999999932,,-5838.0000000000055
2021.07.07,-424.9999999999976,-421.99999999999704,234.00000000000088,17.000000000000348,272.00000000000557,32.0000000000098,-207.00000000000162,-2249.9999999999964,-780.9999999999873,-1644.000000000001,2.999999999997449,-1240.9999999999995,486.99999999999477,,-5924.999999999971
2021.07.07,-413.0000000000078,-388.9999999999958,236.00000000000287,24.000000000001798,282.0000000000045,42.999999999993044,-206.00000000000617,-2224.0000000000036,-705.0000000000001,-1617.0000000000018,15.00000000000945,-1179.9999999999927,462.0000000000033,,-5671.999999999993
2021.07.07,-387.99999999999943,-362.99999999999955,190.00000000000128,-12.999999999996348,277.00000000001614,41.000000000002146,-224.9999999999974,-2212.000000000014,-696.999999999992,-1608.9999999999939,-24.000000000001798,-1131.999999999991,384.00000000000034,,-5770.999999999965
2021.07.07,-404.99999999999983,-465.999999999994,194.0000000000053,-5.999999999994898,268.0000000000016,9.999999999998899,-221.99999999999997,-2319.0000000000045,-665.0000000000044,-1676.000000000011,-4.999999999988347,-1275.9999999999964,394.00000000000546,,-6173.999999999982
2021.07.07,-391.000000000008,-432.00000000000216,172.00000000000549,-45.99999999999049,273.9999999999965,22.0000000000109,-229.99999999999687,-2326.000000000006,-641.0000000000027,-1703.9999999999943,-104.99999999999955,-1248.9999999999952,408.9999999999918,,-6246.999999999991
2021.07.07,-373.00000000000114,-399.0000000000009,108.00000000000809,-115.99999999999389,306.00000000000625,34.000000000000696,-265.0000000000041,-2317.9999999999977,-604.9999999999889,-1678.0000000000018,-178.99999999999582,-1171.999999999997,322.9999999999933,,-6333.999999999973
2021.07.07,-397.0000000000029,-356.9999999999993,126.0000000000039,-92.99999999999864,295.0000000000008,17.000000000000348,-256.0000000000007,-2346.0000000000036,-648.9999999999885,-1662.000000000008,-175.99999999999838,-1146.000000000001,293.99999999999693,,-6349.999999999998
2021.07.07,-418.0000000000073,-277.000000000001,84.0000000000063,-132.99999999999423,327.00000000001063,36.999999999998145,-322.00000000000006,-2343.0000000000064,-619.9999999999983,-1624.0000000000032,-299.00000000000483,-1046.999999999997,221.00000000000364,,-6413.999999999993
2021.07.07,-463.0000000000023,-305.9999999999974,80.00000000000229,-150.99999999999002,151.00000000001222,-42.0000000000087,-317.9999999999961,-2188.0000000000123,-445.99999999999085,-1513.0000000000089,-377.9999999999894,-1024.000000000001,203.00000000000296,,-6394.999999999979
2021.07.07,-402.00000000000233,-343.0000000000035,45.000000000006146,-185.99999999999727,156.00000000000057,-68.00000000000139,-321.0000000000046,-2001.0000000000084,-350.9999999999902,-1431.0000000000045,-472.00000000000574,-1034.9999999999966,231.99999999999932,,-6177.000000000008
2021.07.07,-331.0000000000035,-313.0000000000024,15.00000000000945,-198.99999999999363,120.00000000000898,-86.0000000000083,-309.99999999999915,-1971.999999999996,-330.9999999999924,-1398.0000000000105,-438.00000000000506,-955.9999999999889,147.00000000000557,,-6051.999999999976
2021.07.07,-397.99999999999835,-254.99999999999545,35.00000000000725,-152.99999999999204,15.00000000000945,-80.99999999999774,-290.9999999999968,-1944.9999999999968,-387.99999999998835,-1429.999999999998,-363.0000000000022,-935.9999999999928,158.00000000000125,,-6031.99999999994
2021.07.07,-390.0000000000015,-231.99999999999932,82.00000000000429,-88.99999999999464,16.000000000016,-31.000000000003247,-307.99999999999716,-1929.000000000003,-347.9999999999928,-1445.0000000000073,-231.0000000000034,-897.9999999999961,167.99999999999216,,-5634.999999999986
2021.07.07,-375.9999999999986,-215.0000000000034,-2.999999999997449,-137.9999999999937,168.0000000000126,-51.000000000001044,-341.0000000000024,-2022.0000000000127,-324.9999999999975,-1401.0000000000077,-302.0000000000023,-881.9999999999908,78.00000000000296,,-5809.999999999992
2021.07.07,-358.0000000000028,-209.00000000000318,1.0000000000065512,-145.9999999999906,229.00000000001253,-48.000000000003595,-343.9999999999999,-2178.000000000013,-485.99999999998647,-1377.000000000006,-377.9999999999894,-844.9999999999989,85.99999999999852,,-6052.999999999976
2021.07.07,-385.000000000002,-209.99999999999375,-5.999999999994898,-182.99999999999983,371.00000000001023,-34.000000000000696,-402.00000000000233,-2187.0000000000055,-493.99999999999443,-1296.9999999999925,-513.9999999999923,-834.9999999999937,63.99999999999295,,-6111.999999999968
2021.07.07,-389.000000000006,-298.0000000000018,-17.999999999995797,-239.99999999999577,426.9999999999996,-51.000000000001044,-422.00000000000017,-2273.000000000014,-554.9999999999944,-1333.9999999999907,-626.9999999999998,-951.9999999999982,75.9999999999934,,-6656.000000000005
2021.07.07,-384.00000000000654,-287.9999999999967,-88.99999999999464,-370.9999999999991,468.00000000000176,-43.999999999999595,-451.9999999999969,-2292.000000000005,-592.9999999999991,-1279.000000000008,-897.9999999999987,-938.999999999993,42.00000000000159,,-7118.999999999994
2021.07.07,-360.0000000000048,-438.99999999999295,-162.99999999999093,-416.9999999999896,446.0000000000131,-46.999999999997044,-477.0000000000052,-2334.0000000000136,-346.0000000000019,-1412.9999999999975,-914.9999999999991,-1021.9999999999914,-3.0000000000001137,,-7489.999999999971
2021.07.07,-426.9999999999996,-432.9999999999927,-86.99999999999264,-354.9999999999942,463.0000000000134,-46.999999999997044,-419.00000000000273,-2324.999999999999,-597.9999999999874,-1371.0000000000111,-811.0000000000061,-1052.9999999999973,158.00000000000125,,-7304.999999999965
2021.07.07,-514.9999999999987,-371.9999999999999,45.000000000006146,-226.99999999999943,500.9999999999959,-18.0000000000069,-414.00000000000324,-2249.0000000000123,-587.0000000000042,-1300.9999999999966,-703.9999999999935,-1027.000000000001,186.9999999999976,,-6681.000000000016
2021.07.07,-534.0000000000011,-268.99999999999125,-3.999999999992898,-287.9999999999994,487.0000000000152,-41.000000000002146,-478.9999999999961,-2153.000000000005,-495.000000000001,-1225.9999999999939,-917.9999999999966,-983.9999999999947,79.9999999999983,,-6823.99999999996
2021.07.07,-644.0000000000001,-296.99999999999704,90.0000000000012,-135.99999999999167,287.9999999999994,-79.00000000000685,-384.00000000000654,-2292.000000000005,-689.0000000000063,-1561.9999999999968,-634.0000000000013,-1280.0000000000011,233.0000000000041,,-7386.000000000007
2021.07.07,-678.0000000000008,-310.99999999999284,389.000000000006,133.00000000000534,212.99999999999653,-43.999999999999595,-190.00000000000128,-2550.0000000000077,-814.0000000000036,-1815.9999999999955,-107.99999999999699,-1429.9999999999927,573.9999999999981,,-6631.999999999985
2021.07.07,-605.0,-325.00000000000284,358.0000000000028,80.00000000000229,265.0000000000041,-18.999999999991246,-201.00000000000674,-2560.000000000007,-800.0000000000007,-1818.0000000000084,-208.00000000000819,-1421.999999999997,539.999999999992,,-6715.000000000021
2021.07.07,-600.0000000000006,-341.99999999999875,301.0000000000068,26.000000000003798,279.00000000000705,-11.999999999989797,-253.0000000000032,-2706.000000000008,-791.9999999999927,-1876.9999999999955,-268.0000000000016,-1454.9999999999982,489.9999999999949,,-7208.999999999976
2021.07.07,-580.9999999999982,-340.999999999994,301.0000000000068,31.000000000003247,395.99999999999636,-8.000000000008,-241.99999999999778,-2709.000000000006,-851.9999999999861,-1848.0000000000052,-283.99999999999534,-1421.999999999997,515.0000000000006,,-7043.999999999981
2021.07.07,-565.0000000000044,-313.99999999999295,290.00000000000136,11.00000000000545,409.0000000000149,-15.00000000000945,-265.0000000000041,-2675.000000000005,-811.9999999999905,-1767.0000000000075,-299.99999999998914,-1375.9999999999905,471.00000000000364,,-6907.999999999967
2021.07.07,-573.0000000000013,-277.000000000001,295.0000000000008,9.00000000000345,429.99999999999704,15.00000000000945,-265.0000000000041,-2428.0000000000077,-851.0000000000017,-1529.0000000000025,-312.00000000000114,-1205.9999999999889,472.999999999999,,-6218.999999999999
2021.07.07,-563.0000000000024,-301.00000000000193,307.0000000000017,9.00000000000345,417.0000000000007,-2.999999999997449,-248.00000000000378,-2468.0000000000036,-879.9999999999919,-1594.0000000000066,-307.99999999999716,-1241.9999999999902,480.000000000004,,-6393.999999999985
2021.07.07,-573.0000000000013,-408.9999999999918,102.00000000000209,-194.99999999998963,419.0000000000138,-1.0000000000065512,-336.00000000000296,-2442.999999999995,-821.9999999999894,-1575.9999999999995,-584.0000000000067,-1239.999999999995,344.99999999999886,,-7312.999999999963
2021.07.07,-552.0000000000081,-376.99999999999534,195.00000000000074,-123.99999999999079,459.0000000000094,11.999999999989797,-300.0000000000003,-2461.0000000000023,-831.9999999999883,-1584.0000000000077,-512.0000000000014,-1242.999999999995,435.0000000000023,,-6883.999999999987
2021.07.07,-534.0000000000011,-361.0000000000042,295.0000000000008,3.0000000000085514,451.0000000000014,-1.0000000000065512,-223.00000000000654,-2478.0000000000023,-971.9999999999951,-1533.0000000000066,-258.0000000000027,-1242.999999999995,519.0000000000055,,-6335.000000000004
2021.07.07,-573.0000000000013,-379.99999999999545,296.0000000000074,27.00000000001035,480.00000000001376,-35.999999999991594,-219.00000000000253,-2561.9999999999977,-966.0000000000002,-1615.9999999999952,-248.00000000000378,-1313.999999999993,545.9999999999923,,-6564.999999999956
2021.07.07,-585.0000000000022,-340.0000000000034,338.00000000000495,47.00000000000814,509.00000000000387,-49.00000000001015,-236.99999999999832,-2554.9999999999964,-977.99999999999,-1510.0000000000114,-347.9999999999928,-1289.999999999992,551.0000000000019,,-6446.999999999977
2021.07.07,-580.0000000000027,-340.0000000000034,317.0000000000006,15.00000000000945,506.0000000000064,-96.00000000000719,-251.99999999999667,-2510.0000000000123,-946.9999999999867,-1449.9999999999957,-600.0000000000006,-1271.9999999999914,528.9999999999964,,-6679.999999999984
2021.07.08,-589.0000000000061,-347.999999999999,275.000000000003,-0.999999999995449,392.00000000001455,-114.99999999999844,-243.99999999999977,-2503.000000000011,-879.0000000000075,-1442.00000000001,-699.0000000000052,-1295.9999999999923,436.9999999999976,,-7012.00000000001
2021.07.08,-623.0000000000069,-332.9999999999984,338.00000000000495,42.0000000000087,398.00000000000944,-92.00000000000318,-195.00000000000074,-2439.000000000013,-920.9999999999941,-1384.9999999999918,-522.0000000000002,-1268.0000000000007,536.9999999999919,,-6462.9999999999945
2021.07.08,-560.0000000000049,-335.9999999999985,285.00000000000193,-3.999999999992898,466.9999999999952,-93.99999999999409,-263.99999999999756,-2472.0000000000077,-879.9999999999919,-1442.9999999999943,-449.9999999999948,-1248.9999999999952,480.99999999999454,,-6518.99999999998
2021.07.08,-553.999999999999,-355.000000000004,294.00000000000534,1.0000000000065512,502.00000000000244,-51.000000000001044,-255.00000000000523,-2483.000000000013,-869.999999999993,-1466.9999999999961,-425.99999999999307,-1250.0,492.999999999995,,-6420.9999999999945
2021.07.08,-538.0000000000051,-353.9999999999992,294.00000000000534,2.000000000002,506.0000000000064,-51.000000000001044,-243.99999999999977,-2466.999999999997,-878.000000000001,-1458.0000000000036,-380.00000000000256,-1250.9999999999905,525.0000000000057,,-6293.99999999998
2021.07.08,-572.0000000000058,-343.0000000000035,311.00000000000574,37.00000000000925,516.0000000000053,-42.0000000000087,-239.0000000000003,-2463.9999999999995,-902.9999999999872,-1451.0000000000023,-343.99999999998875,-1256.0000000000002,531.9999999999965,,-6217.99999999998
2021.07.08,-578.0000000000007,-402.9999999999916,334.00000000000097,62.000000000006494,507.9999999999973,-48.000000000003595,-236.99999999999832,-2629.0000000000146,-1083.9999999999961,-1580.0000000000036,-314.99999999999864,-1390.9999999999911,536.9999999999919,,-6824.000000000001
2021.07.08,-596.0000000000076,-436.9999999999976,409.0000000000038,127.00000000001043,476.0000000000098,-49.99999999999449,-163.00000000000205,-2620.0,-1204.9999999999893,-1622.9999999999966,-177.00000000000495,-1440.9999999999882,685.9999999999928,,-6613.999999999964
2021.07.08,-611.000000000006,-486.0000000000042,473.0000000000012,200.00000000000017,409.99999999999926,-66.99999999999484,-119.00000000000244,-2611.0000000000077,-1244.0000000000007,-1686.999999999994,-1.0000000000065512,-1545.9999999999923,778.9999999999964,,-6510.000000000011
2021.07.08,-609.9999999999994,-471.9999999999942,479.0000000000072,236.00000000000287,401.00000000000693,-73.99999999999629,-90.0000000000012,-2726.0000000000064,-1314.9999999999995,-1730.0000000000093,116.00000000000499,-1582.9999999999984,789.999999999992,,-6577.999999999991
2021.07.08,-606.0000000000065,-521.9999999999914,552.0000000000081,297.00000000000284,389.0000000000171,-73.99999999999629,-45.000000000006146,-2712.000000000003,-1327.999999999996,-1726.0000000000052,164.00000000000858,-1610.99999999999,843.0000000000035,,-6378.9999999999545
2021.07.08,-613.000000000008,-385.9999999999957,531.0000000000036,250.00000000000577,348.00000000001495,-59.99999999999339,-53.999999999998494,-2671.0000000000014,-1289.0000000000068,-1751.999999999998,110.99999999999443,-1515.0000000000005,802.9999999999973,,-6296.999999999986
2021.07.08,-574.0000000000078,-390.00000000000057,504.00000000000443,215.00000000000963,351.0000000000124,-79.99999999999119,-56.0000000000005,-2688.0000000000014,-1248.999999999989,-1780.0000000000039,56.99999999999594,-1515.9999999999911,775.9999999999962,,-6429.999999999966
2021.07.08,-568.9999999999973,-382.99999999999557,505.00000000001097,257.0000000000072,353.0000000000033,-73.99999999999629,-63.99999999999739,-2760.000000000007,-1235.9999999999927,-1848.0000000000052,144.99999999999514,-1548.9999999999923,774.0000000000009,,-6448.999999999966
2021.07.08,-556.0000000000009,-426.00000000000193,492.0000000000035,275.000000000003,350.00000000000585,-62.000000000006494,-65.00000000000395,-2834.000000000003,-1214.0000000000039,-1923.9999999999923,208.99999999999253,-1606.9999999999993,795.9999999999923,,-6566.000000000015
2021.07.08,-561.0000000000003,-423.0000000000018,507.0000000000019,262.00000000000665,351.99999999999676,-59.000000000009045,-62.000000000006494,-2842.0000000000114,-1174.9999999999927,-1932.0000000000005,185.99999999999727,-1620.999999999995,807.9999999999927,,-6560.000000000022
2021.07.08,-550.000000000006,-614.9999999999949,526.0000000000042,311.00000000000574,303.0000000000088,-62.99999999999084,-34.000000000000696,-2899.0000000000073,-1360.99999999999,-2005.9999999999966,324.9999999999975,-1783.0000000000014,831.0000000000031,,-7014.999999999968
2021.07.08,-523.0000000000068,-736.0000000000042,535.0000000000077,285.00000000000193,276.00000000000955,-82.00000000000429,15.999999999993797,-2933.0000000000077,-1434.9999999999864,-2059.999999999995,330.0000000000081,-1848.9999999999895,989.9999999999949,,-7185.999999999978
2021.07.08,-509.9999999999993,-700.0000000000028,550.000000000006,280.00000000000244,219.99999999999798,-79.99999999999119,41.9999999999976,-2930.9999999999945,-1458.0000000000036,-2106.9999999999923,371.99999999999454,-1865.9999999999995,1010.0000000000051,,-7177.99999999998
2021.07.08,-536.0000000000032,-793.9999999999969,644.0000000000001,358.0000000000028,133.00000000000534,-110.00000000001009,114.00000000000298,-3020.0000000000005,-1651.0000000000025,-2238.000000000007,509.00000000000387,-2072.999999999993,1161.9999999999918,,-7502.000000000006
2021.07.08,-495.000000000001,-1022.9999999999961,734.0000000000014,446.00000000000193,-72.99999999998974,-194.0000000000053,200.00000000000017,-3068.000000000004,-1729.0000000000027,-2435.9999999999936,696.999999999992,-2308.9999999999973,1319.0000000000027,,-7930.999999999994
2021.07.08,-353.99999999999875,-1183.9999999999975,778.0000000000009,458.00000000000284,-444.9999999999843,-438.9999999999894,351.99999999999676,-3239.9999999999986,-1896.9999999999932,-2591.999999999994,824.0000000000025,-2450.9999999999936,1525.9999999999964,,-8663.99999999995
2021.07.08,-87.99999999999919,-1182.0000000000023,778.0000000000009,460.00000000000483,-497.99999999999847,-530.9999999999926,585.0000000000022,-3313.0000000000105,-1978.9999999999975,-2642.000000000011,1028.9999999999911,-2458.999999999989,1644.999999999996,,-8195.000000000005
2021.07.08,-4.999999999999449,-1191.0000000000025,783.0000000000003,492.0000000000035,-790.9999999999861,-812.999999999997,675.9999999999989,-3464.0000000000005,-2028.0000000000075,-2791.00000000001,1127.9999999999957,-2552.9999999999973,1628.0,,-8929.000000000002
2021.07.08,197.00000000000273,-1099.9999999999943,767.0000000000066,478.0000000000006,-774.9999999999924,-716.0000000000056,747.9999999999931,-3478.000000000003,-1985.9999999999989,-2865.999999999991,1141.9999999999986,-2459.9999999999936,1551.0000000000018,,-8497.999999999976
2021.07.08,209.9999999999991,-1042.9999999999923,731.0000000000039,432.0000000000102,-766.9999999999843,-720.9999999999939,736.0000000000033,-3452.0000000000105,-1899.0000000000061,-2906.9999999999927,1045.9999999999914,-2396.000000000001,1448.9999999999982,,-8580.999999999976
2021.07.08,210.99999999999451,-1114.0000000000043,795.0000000000013,494.00000000000557,-998.9999999999943,-682.0000000000048,792.9999999999993,-3595.999999999999,-1990.000000000003,-3173.0000000000036,1297.999999999999,-2619.0,1596.0000000000036,,-8986.000000000004
2021.07.08,219.00000000000253,-1230.000000000004,835.000000000008,544.0,-1017.0000000000013,-679.9999999999917,856.0000000000013,-3325.0,-1953.999999999989,-3044.0000000000023,1512.0000000000023,-2605.9999999999945,1712.9999999999939,,-8176.999999999975
2021.07.08,237.99999999999378,-1212.0000000000032,809.0000000000042,510.00000000001046,-919.9999999999875,-625.9999999999932,831.9999999999994,-3164.0000000000114,-1878.0000000000018,-2919.000000000005,1492.0000000000045,-2446.9999999999886,1685.0000000000023,,-7599.999999999976
2021.07.08,251.99999999999667,-1242.0000000000045,832.0000000000105,544.0,-1038.99999999999,-682.0000000000048,842.9999999999937,-3092.000000000006,-1890.9999999999982,-2896.0000000000095,1533.0000000000066,-2521.000000000001,1694.0000000000027,,-7665.000000000005
2021.07.08,283.99999999999534,-1337.9999999999939,873.0000000000016,633.0000000000058,-1251.000000000002,-747.9999999999931,948.9999999999999,-3181.000000000012,-1872.000000000007,-3161.999999999998,1710.999999999996,-2754.9999999999955,1856.9999999999993,,-8000.000000000005
2021.07.08,348.9999999999993,-1346.0000000000036,818.0000000000076,575.0000000000033,-1238.99999999999,-737.0000000000099,949.9999999999953,-3393.0000000000014,-1841.0000000000036,-3367.999999999993,1778.9999999999973,-2739.999999999995,1739.0000000000043,,-8453.99999999999
2021.07.08,368.00000000000165,-1316.0000000000025,725.000000000009,502.00000000000244,-1227.0000000000002,-707.9999999999975,905.9999999999957,-3357.9999999999945,-1760.9999999999905,-3351.9999999999995,1672.9999999999911,-2703.9999999999936,1682.9999999999927,,-8568.999999999985
2021.07.08,422.9999999999956,-1320.999999999998,663.0000000000025,415.0000000000098,-1146.0000000000025,-689.0000000000063,853.9999999999992,-3247.0,-1919.000000000004,-3168.9999999999995,1533.0000000000066,-2581.9999999999936,1591.9999999999986,,-8592.999999999993
2021.07.08,454.9999999999943,-1405.0000000000011,705.0000000000001,424.00000000000216,-1261.000000000001,-723.9999999999914,909.9999999999997,-3211.000000000008,-1890.9999999999982,-3151.999999999999,1547.0000000000095,-2619.9999999999905,1704.9999999999982,,-8517.999999999987
2021.07.08,503.99999999999335,-1414.0000000000014,776.00000000001,547.0000000000086,-1468.999999999987,-885.0000000000025,998.9999999999943,-3154.999999999997,-1909.9999999999895,-3181.000000000012,1873.999999999998,-2601.9999999999895,1811.9999999999977,,-8103.9999999999745
2021.07.08,475.99999999999864,-1394.999999999996,812.0000000000016,711.000000000006,-1519.0000000000036,-946.0000000000024,993.9999999999949,-2916.0000000000073,-1865.99999999999,-3000.0000000000027,2011.9999999999916,-2556.999999999988,1682.0000000000023,,-7511.9999999999945
2021.07.08,435.9999999999919,-1174.9999999999973,778.0000000000009,634.0000000000013,-1309.0000000000045,-838.9999999999898,932.999999999995,-2879.0000000000095,-1714.9999999999998,-2828.9999999999927,1788.0000000000118,-2378.0,1629.000000000005,,-6925.999999999987
2021.07.08,414.9999999999987,-1143.0000000000007,770.000000000004,646.0000000000022,-1191.9999999999932,-814.0000000000036,902.0000000000028,-2805.9999999999973,-1662.9999999999923,-2628.000000000008,1760.000000000006,-2259.0000000000005,1615.9999999999995,,-6395.999999999982
2021.07.08,435.9999999999919,-1149.9999999999914,739.0000000000008,606.0000000000065,-1161.9999999999964,-809.9999999999997,897.9999999999987,-2754.000000000012,-1611.9999999999911,-2607.0000000000036,1737.0000000000107,-2220.9999999999895,1605.9999999999945,,-6293.99999999998
2021.07.08,391.9999999999924,-1158.9999999999918,742.0000000000093,604.0000000000045,-1116.9999999999902,-781.0000000000094,878.000000000001,-2849.999999999997,-1734.9999999999977,-2617.0000000000027,1690.999999999998,-2265.999999999991,1611.000000000004,,-6606.999999999971
2021.07.08,383.0,-1129.9999999999955,789.0000000000064,632.0000000000103,-1010.9999999999841,-766.0,897.0000000000033,-2805.9999999999973,-1790.0000000000027,-2546.0000000000036,1707.9999999999984,-2196.9999999999886,1635.000000000005,,-6201.999999999949
2021.07.08,359.99999999999363,-1135.9999999999957,811.0000000000061,668.0000000000019,-1048.9999999999889,-748.9999999999997,919.9999999999986,-2715.000000000001,-1885.9999999999877,-2524.9999999999995,1805.9999999999966,-2199.9999999999886,1662.9999999999968,,-6031.999999999969
2021.07.08,354.9999999999942,-1149.000000000001,889.0000000000065,738.0000000000053,-1127.9999999999957,-768.9999999999975,978.9999999999966,-2837.0000000000005,-2032.999999999996,-2604.0000000000064,1822.9999999999968,-2250.0,1753.0,,-6232.999999999996
2021.07.08,397.0000000000029,-1140.9999999999911,910.0000000000108,708.0000000000086,-1046.999999999998,-770.000000000004,1025.9999999999936,-2899.0000000000073,-2141.9999999999995,-2649.999999999997,1607.000000000003,-2262.0000000000005,1778.9999999999964,,-6483.999999999982
2021.07.08,414.9999999999987,-1173.9999999999923,877.0000000000056,726.0000000000044,-1095.0000000000016,-802.9999999999982,1025.9999999999936,-3000.0000000000027,-2117.9999999999977,-2727.9999999999973,2062.000000000008,-2296.9999999999973,1769.0000000000055,,-6339.999999999972
2021.07.08,487.99999999999955,-1188.0000000000023,872.0000000000061,711.000000000006,-1095.999999999986,-838.9999999999898,1051.0000000000018,-3076.9999999999964,-2143.9999999999905,-2747.999999999995,2015.0000000000111,-2320.999999999998,1772.0000000000055,,-6503.999999999927
2021.07.08,487.99999999999955,-1197.9999999999932,855.0000000000058,704.0000000000047,-1122.0000000000007,-842.9999999999937,1039.0000000000011,-3029.000000000015,-2126.99999999999,-2689.000000000008,1980.000000000004,-2347.999999999999,1772.9999999999961,,-6516.999999999989
2021.07.09,446.9999999999974,-1242.999999999995,866.0000000000001,623.0000000000069,-1334.9999999999973,-961.9999999999961,1044.0000000000005,-2961.0000000000136,-2082.9999999999905,-2662.0000000000086,1367.000000000007,-2557.9999999999927,1792.9999999999923,,-7663.999999999989
2021.07.09,485.99999999999756,-1200.0000000000027,864.0000000000092,737.0000000000099,-1210.9999999999843,-886.000000000009,1058.0000000000034,-2934.0000000000146,-2034.9999999999868,-2665.0000000000064,2008.999999999994,-2322.999999999993,1786.0000000000014,,-6313.999999999982
2021.07.09,515.9999999999942,-1203.9999999999936,839.0000000000009,718.0000000000075,-1137.9999999999945,-878.000000000001,1046.0000000000025,-3017.000000000003,-2076.9999999999955,-2681.0,2029.9999999999984,-2321.9999999999886,1745.0000000000045,,-6422.999999999968
2021.07.09,500.9999999999959,-1179.9999999999927,846.0000000000023,728.0000000000064,-1081.999999999983,-838.9999999999898,1039.0000000000011,-3154.999999999997,-2090.9999999999986,-2834.000000000003,2069.999999999994,-2367.999999999995,1750.0,,-6614.999999999958
2021.07.09,491.99999999999244,-1173.9999999999923,861.0000000000007,726.0000000000044,-1079.999999999992,-845.0000000000068,1047.9999999999934,-3154.999999999997,-2130.999999999994,-2831.000000000006,2008.999999999994,-2359.9999999999995,1740.9999999999995,,-6699.000000000002
2021.07.09,495.000000000001,-1170.9999999999923,800.0000000000007,659.0000000000095,-1051.9999999999864,-835.000000000008,997.0000000000034,-3083.0000000000136,-2126.99999999999,-2689.9999999999923,1913.9999999999934,-2268.000000000001,1658.9999999999918,,-6701.999999999983
2021.07.09,478.9999999999961,-1158.9999999999918,782.0000000000049,667.0000000000065,-1048.9999999999889,-835.9999999999923,990.9999999999974,-3022.0000000000136,-2058.000000000004,-2678.0000000000027,1954.0000000000114,-2256.0,1622.0,,-6562.999999999976
2021.07.09,446.9999999999974,-1105.9999999999945,843.0000000000049,729.0000000000018,-1032.999999999995,-821.000000000005,1019.9999999999986,-3015.0000000000123,-2238.999999999991,-2672.0000000000077,2065.99999999999,-2212.9999999999936,1664.0000000000014,,-6330.000000000004
2021.07.09,442.9999999999934,-1131.0000000000002,928.0000000000066,750.0000000000063,-1112.0000000000018,-849.9999999999952,1076.9999999999945,-3012.999999999999,-2341.9999999999995,-2703.9999999999955,2079.0000000000086,-2283.999999999992,1760.000000000005,,-6398.999999999969
2021.07.09,444.9999999999954,-1185.0000000000023,982.0000000000051,795.0000000000013,-1140.999999999992,-852.9999999999926,1151.9999999999975,-3130.0000000000105,-2371.9999999999964,-2854.000000000001,2167.9999999999923,-2420.9999999999923,1879.000000000005,,-6534.999999999991
2021.07.09,432.9999999999945,-1152.000000000001,1024.0000000000027,868.000000000002,-1149.0,-838.9999999999898,1154.999999999995,-3100.0000000000136,-2336.999999999989,-2837.0000000000005,2293.000000000012,-2412.999999999997,1867.0000000000045,,-6186.999999999981
2021.07.09,424.9999999999976,-1067.9999999999977,978.0000000000011,821.000000000005,-1105.0000000000005,-824.0000000000025,1102.9999999999984,-3066.9999999999977,-2280.9999999999995,-2794.0000000000077,2174.9999999999936,-2325.9999999999936,1783.9999999999918,,-6179.000000000012
2021.07.09,417.99999999999613,-1042.9999999999923,944.0000000000003,797.0000000000033,-1090.9999999999975,-819.9999999999985,1061.9999999999964,-3005.000000000013,-2200.9999999999864,-2737.000000000012,2082.000000000006,-2271.000000000001,1722.999999999999,,-6142.0
2021.07.09,417.99999999999613,-1063.0000000000023,939.0000000000009,763.0000000000026,-1097.999999999999,-852.9999999999926,1066.9999999999957,-3069.0000000000105,-2167.0000000000077,-2753.0000000000055,2019.9999999999995,-2269.999999999996,1736.9999999999948,,-6329.000000000024
2021.07.09,463.0000000000023,-1075.0000000000027,932.0000000000106,771.0000000000106,-1151.9999999999975,-879.9999999999919,1091.999999999993,-3056.9999999999986,-2210.000000000001,-2742.0,2083.999999999997,-2277.000000000001,1739.999999999995,,-6310.999999999984
2021.07.09,424.00000000000216,-1033.0000000000014,951.0000000000018,783.0000000000003,-1147.9999999999934,-879.0000000000075,1085.0000000000027,-2994.0000000000077,-2197.9999999999886,-2695.0000000000027,2056.9999999999977,-2244.0,1716.9999999999986,,-6173.999999999998
2021.07.09,410.9999999999947,-957.9999999999984,872.0000000000061,743.0000000000048,-1065.999999999989,-842.0000000000094,1000.0000000000009,-2940.000000000009,-2133.9999999999914,-2571.9999999999964,1919.000000000004,-2134.0000000000005,1572.9999999999932,,-6127.999999999991
2021.07.09,404.99999999999983,-969.9999999999989,872.0000000000061,724.0000000000024,-1022.9999999999961,-827.0,993.9999999999949,-2937.000000000012,-2085.0000000000036,-2566.000000000002,1893.0000000000114,-2128.0,1590.999999999994,,-6057.000000000004
