date,GBPUSD,EURUSD,GBPCHF,EURGBP,EURNZD,empty,sum
2015.02.27,289.9999999999903,-1766.000000000001,-1665.0000000000055,-1306.9999999999916,-3056.9999999999986,,-7505.000000000007
2015.02.27,124.99999999999733,-1927.9999999999964,-1489.000000000007,-1307.999999999998,-3082.000000000007,,-7682.000000000011
2015.02.27,5.999999999994898,-2181.999999999995,-1514.0000000000152,-1432.9999999999955,-3270.0000000000173,,-8393.00000000003
2015.02.27,163.00000000000205,-2116.999999999991,-1558.000000000015,-1444.000000000001,-3176.000000000001,,-8132.0000000000055
2015.02.27,235.99999999999176,-1868.9999999999873,-1767.0000000000075,-1405.9999999999961,-3175.000000000017,,-7981.000000000016
2015.02.27,456.9999999999963,-1916.999999999991,-2090.000000000014,-1463.9999999999986,-3239.000000000014,,-8253.000000000022
2015.02.27,397.0000000000029,-2007.0000000000032,-2088.000000000001,-1478.0000000000016,-3232.0000000000127,,-8408.000000000015
2015.02.27,315.99999999998295,-2071.0000000000005,-2124.0000000000146,-1489.9999999999914,-3302.000000000005,,-8671.00000000003
2015.02.27,358.9999999999982,-2076.9999999999955,-2270.0000000000164,-1527.0000000000007,-3331.0000000000173,,-8846.000000000033
2015.02.27,383.0,-2025.9999999999945,-2270.0000000000164,-1492.9999999999998,-3340.0000000000095,,-8746.00000000002
2015.02.27,381.99999999999346,-2000.0000000000018,-2045.000000000008,-1489.9999999999914,-3344.0000000000136,,-8497.000000000022
2015.02.27,485.99999999998647,-1988.9999999999964,-2314.000000000016,-1506.9999999999916,-3395.0000000000146,,-8719.000000000033
2015.02.27,404.9999999999887,-2021.0000000000061,-2499.000000000007,-1517.0000000000016,-3421.0000000000073,,-9053.000000000033
2015.02.27,373.00000000000114,-2109.9999999999895,-2504.0000000000173,-1528.9999999999916,-3490.9999999999995,,-9260.999999999996
2015.02.27,353.99999999998766,-2106.0000000000077,-2385.999999999999,-1518.9999999999925,-3498.000000000001,,-9155.000000000013
2015.02.27,375.9999999999986,-2044.0000000000014,-2363.000000000004,-1510.0000000000002,-3458.0000000000055,,-8999.000000000013
2015.02.27,341.99999999999784,-2017.9999999999864,-2436.000000000016,-1501.9999999999923,-3453.0000000000173,,-9067.000000000015
