date,GBPUSD,USDJPY,USDCAD,EURCHF,CADCHF,EURGBP,GBPJPY,EURJPY,EURNZD,CADJPY,AUDJPY,NZDJPY,empty,sum
2021.10.25,-343.99999999998875,-176.9999999999925,198.99999999999363,171.00000000001003,-295.0000000000008,-226.99999999999943,-605.9999999999945,102.00000000000387,-534.9999999999966,-48.99999999999238,-465.0000000000034,-427.99999999999727,,-2653.999999999958
2021.10.25,-389.99999999997925,-161.99999999999193,164.00000000000858,178.99999999999582,-297.9999999999983,-232.99999999999432,-612.9999999999995,106.99999999999932,-564.9999999999933,-50.99999999998772,-454.00000000000773,-438.0000000000024,,-2753.9999999999504
2021.10.25,-388.9999999999949,-159.9999999999966,173.00000000000094,182.99999999999983,-295.99999999999625,-225.99999999999287,-617.999999999995,103.00000000000864,-583.9999999999845,-42.00000000000159,-478.00000000000864,-441.0000000000025,,-2774.9999999999636
2021.10.25,-342.9999999999822,-176.00000000000193,198.99999999999363,194.99999999998963,-300.0000000000003,-218.99999999999142,-617.999999999995,99.99999999999432,-583.9999999999845,-43.99999999999693,-478.00000000000864,-442.0000000000073,,-2709.9999999999905
2021.10.25,-314.99999999999864,-165.99999999999682,204.99999999998852,192.99999999999872,-303.9999999999932,-217.99999999999596,-569.9999999999932,111.99999999999477,-536.0000000000032,-36.000000000001364,-439.9999999999977,-414.0000000000015,,-2488.9999999999995
2021.10.25,-316.99999999998954,-179.9999999999926,201.99999999999108,218.00000000000708,-319.99999999999807,-221.99999999999997,-610.99999999999,99.00000000001796,-622.9999999999958,-54.99999999999261,-477.00000000000387,-465.0000000000034,,-2750.99999999995
2021.10.25,-325.99999999998187,-176.00000000000193,171.00000000001003,205.99999999999508,-333.9999999999899,-234.99999999999633,-600.9999999999991,106.99999999999932,-639.9999999999961,-68.9999999999884,-475.9999999999991,-462.0000000000033,,-2834.9999999999513
2021.10.26,-308.9999999999815,-155.9999999999917,69.00000000000794,-32.0000000000098,-323.99999999999096,-300.0000000000003,-552.9999999999973,159.9999999999966,-778.9999999999964,-66.99999999999307,-418.00000000000637,-393.0000000000007,,-3101.9999999999636
2021.10.26,-300.99999999999574,-164.99999999999204,117.99999999999588,79.00000000000685,-311.99999999999005,-278.00000000000045,-562.9999999999882,133.00000000000978,-618.9999999999918,-78.99999999999352,-427.0000000000067,-400.0000000000057,,-2813.999999999952
2021.10.26,-293.99999999999426,-182.99999999999272,160.00000000000458,86.99999999999264,-329.999999999997,-251.99999999999667,-579.9999999999841,105.99999999999454,-594.99999999999,-73.99999999999807,-426.00000000000193,-394.00000000000546,,-2774.999999999968
2021.10.26,-273.9999999999965,-191.99999999999307,170.00000000000347,201.00000000000674,-339.0000000000004,-214.99999999999852,-580.9999999999889,111.99999999999477,-489.99999999999045,-82.99999999999841,-411.00000000000136,-384.00000000000034,,-2485.999999999963
2021.10.26,-254.999999999983,-186.9999999999976,180.0000000000024,198.00000000000927,-340.9999999999913,-209.9999999999991,-556.999999999988,129.0000000000191,-522.9999999999845,-76.99999999999818,-400.0000000000057,-382.99999999999557,,-2425.9999999999122
2021.10.26,-275.9999999999874,-236.99999999999477,137.00000000000932,205.99999999999508,-365.99999999999966,-210.99999999999451,-643.0000000000007,57.999999999992724,-563.0000000000024,-150.99999999999625,-481.9999999999993,-460.9999999999985,,-2988.999999999977
2021.10.26,-299.99999999998914,-262.999999999991,113.00000000000753,195.9999999999962,-410.9999999999947,-259.9999999999936,-685.0000000000023,69.99999999999318,-716.0000000000056,-187.99999999998818,-599.0000000000038,-518.0000000000007,,-3560.999999999972
2021.10.26,-245.99999999999068,-307.00000000000216,151.9999999999966,215.00000000000963,-408.9999999999927,-241.99999999999778,-697.0000000000027,33.00000000001546,-680.9999999999983,-196.99999999998852,-602.0000000000039,-537.9999999999967,,-3518.9999999999523
2021.10.26,-353.99999999998766,-353.9999999999992,36.999999999998145,245.99999999999068,-471.99999999999466,-253.99999999999866,-864.0000000000043,-64.99999999999773,-753.9999999999881,-310.99999999999284,-779.0000000000106,-634.0000000000003,,-4557.999999999985
2021.10.26,-316.99999999998954,-319.9999999999932,62.000000000006494,253.99999999999866,-459.99999999999375,-253.99999999999866,-804.000000000002,-25.999999999982037,-699.9999999999895,-278.99999999999636,-743.0000000000092,-584.0000000000032,,-4170.999999999953
2021.10.26,-319.999999999987,-331.00000000000307,137.9999999999937,251.00000000000122,-422.9999999999956,-271.9999999999945,-794.9999999999875,-4.9999999999954525,-641.0000000000027,-215.99999999999397,-697.0000000000027,-518.0000000000007,,-3828.999999999968
2021.10.26,-298.9999999999826,-390.99999999999113,139.00000000000023,232.00000000000998,-427.99999999999505,-281.99999999999335,-858.0000000000041,-22.999999999996135,-656.9999999999965,-266.9999999999959,-759.0000000000003,-561.9999999999976,,-4154.999999999943
2021.10.26,-290.9999999999968,-399.0000000000009,136.00000000000279,219.99999999999798,-437.999999999994,-285.9999999999974,-878.9999999999907,-19.99999999998181,-788.9999999999952,-281.9999999999965,-771.0000000000008,-602.0000000000039,,-4400.999999999957
2021.10.26,-298.9999999999826,-382.99999999999557,82.99999999998863,215.99999999999397,-452.99999999999227,-283.99999999999534,-852.0000000000039,-15.999999999991132,-929.9999999999864,-295.99999999999227,-841.9999999999987,-674.0000000000066,,-4729.999999999962
2021.10.26,-290.9999999999968,-402.000000000001,93.99999999999409,228.99999999999034,-458.9999999999983,-274.9999999999919,-831.9999999999936,-27.999999999991587,-882.000000000005,-307.9999999999927,-844.9999999999989,-662.0000000000061,,-4660.999999999992
2021.10.26,-253.99999999999866,-414.99999999999204,86.0000000000083,222.99999999999542,-461.99999999999574,-253.99999999999866,-841.9999999999845,-73.0000000000075,-815.9999999999945,-324.99999999998863,-903.0000000000058,-656.0000000000059,,-4690.999999999969
2021.10.26,-258.99999999998704,-435.0000000000023,86.99999999999264,243.99999999999977,-461.99999999999574,-242.99999999999324,-859.9999999999852,-93.99999999999409,-811.9999999999905,-341.99999999999875,-892.0000000000101,-682.0000000000022,,-4749.999999999966
2021.10.26,-252.99999999999213,-429.9999999999926,133.00000000000534,242.99999999999324,-437.999999999994,-239.99999999999577,-858.0000000000041,-104.99999999998977,-767.9999999999909,-301.9999999999925,-844.0000000000083,-655.0000000000011,,-4516.999999999963
2021.10.26,-330.9999999999924,-427.99999999999727,157.99999999999147,195.9999999999962,-412.9999999999967,-263.0000000000021,-859.9999999999852,-111.99999999999477,-848.0000000000043,-284.9999999999966,-855.000000000004,-668.9999999999969,,-4709.999999999983
2021.10.26,-448.9999999999883,-397.99999999999613,137.00000000000932,236.99999999999832,-419.9999999999982,-344.99999999999534,-1006.0000000000002,-81.99999999999363,-855.9999999999901,-268.99999999999125,-826.9999999999982,-686.9999999999976,,-4964.999999999941
2021.10.26,-513.9999999999923,-489.0000000000043,146.00000000000168,174.99999999999181,-439.99999999999596,-422.00000000000017,-1207.9999999999984,-128.99999999999068,-892.9999999999883,-327.99999999998875,-874.0000000000094,-713.9999999999986,,-5689.999999999973
2021.10.26,-394.9999999999898,-530.0000000000011,204.00000000000418,252.0000000000078,-524.9999999999977,-329.00000000000153,-1132.9999999999814,-215.0000000000034,-529.0000000000017,-321.9999999999885,-719.0000000000083,-573.0000000000075,,-4813.999999999969
2021.10.26,-450.9999999999792,-503.0000000000001,85.00000000000173,371.99999999999454,-537.9999999999941,-329.00000000000153,-1115.9999999999854,-212.99999999999386,-607.9999999999864,-363.9999999999901,-768.0000000000007,-656.9999999999965,,-5089.999999999932
2021.10.26,-499.9999999999893,-480.000000000004,69.9999999999923,367.99999999999056,-586.9999999999931,-364.9999999999931,-1173.9999999999782,-212.99999999999386,-687.9999999999998,-379.99999999999545,-785.0000000000108,-652.000000000001,,-5385.999999999976
2021.10.26,-600.9999999999849,-486.0000000000042,62.99999999999084,348.9999999999993,-524.9999999999977,-373.99999999999653,-1280.9999999999775,-247.99999999999045,-662.9999999999914,-405.9999999999917,-826.9999999999982,-688.0000000000024,,-5686.999999999945
2021.10.26,-596.9999999999809,-477.00000000000387,65.00000000000395,316.0000000000052,-485.99999999999756,-374.999999999992,-1326.9999999999982,-310.0000000000023,-580.999999999987,-399.9999999999915,-761.0000000000099,-689.0000000000072,,-5621.999999999962
2021.10.26,-867.9999999999799,-496.9999999999999,-85.00000000000173,268.0000000000016,-504.9999999999999,-502.00000000000244,-1606.9999999999993,-342.9999999999893,-730.9999999999927,-479.99999999998977,-850.0000000000085,-760.0000000000051,,-6959.999999999967
2021.10.26,-922.999999999985,-474.00000000000375,-89.99999999999008,218.00000000000708,-497.99999999999847,-510.99999999999477,-1693.9999999999884,-387.00000000000045,-722.0000000000005,-516.9999999999959,-865.0000000000091,-808.9999999999975,,-7271.999999999955
2021.10.26,-925.9999999999824,-465.999999999994,-134.99999999999625,249.99999999999466,-486.999999999993,-519.9999999999983,-1673.9999999999782,-371.9999999999857,-992.9999999999994,-524.9999999999915,-900.0000000000057,-884.0000000000003,,-7631.99999999993
2021.10.26,-928.9999999999799,-418.99999999999693,-120.99999999999334,209.9999999999991,-479.99999999999153,-517.0000000000008,-1633.9999999999861,-288.99999999998727,-994.9999999999903,-495.9999999999951,-924.0000000000066,-891.0000000000053,,-7484.9999999999345
2021.10.26,-735.9999999999811,-588.9999999999986,-52.000000000007596,221.00000000000452,-479.99999999999153,-417.99999999999613,-1497.9999999999905,-420.99999999999227,-912.0000000000017,-561.9999999999976,-1006.0000000000002,-903.0000000000058,,-7355.999999999957
2021.10.26,-718.9999999999808,-635.0000000000051,-136.00000000000279,243.99999999999977,-519.9999999999983,-417.0000000000007,-1656.9999999999823,-513.0000000000052,-1017.9999999999856,-667.0000000000016,-1149.000000000001,-1034.000000000006,,-8220.999999999969
2021.10.26,-703.9999999999935,-593.0000000000035,-134.00000000001188,219.99999999999798,-532.9999999999945,-402.00000000000233,-1599.9999999999943,-472.0000000000084,-953.0000000000039,-634.9999999999909,-1091.0000000000082,-972.999999999999,,-7870.000000000012
2021.10.26,-635.9999999999922,-655.0000000000011,-93.00000000000975,192.99999999999872,-526.9999999999997,-432.9999999999945,-1580.9999999999889,-424.0000000000066,-882.000000000005,-643.0000000000007,-1055.0000000000068,-882.000000000005,,-7618.000000000011
2021.10.26,-667.9999999999798,-760.9999999999957,-102.00000000000209,185.99999999999727,-529.9999999999972,-478.0000000000006,-1798.0000000000018,-491.9999999999902,-878.9999999999853,-747.9999999999905,-1164.0000000000014,-963.0000000000081,,-8396.999999999955
2021.10.26,-641.999999999987,-722.999999999999,-83.9999999999952,117.99999999999588,-509.9999999999993,-486.999999999993,-1716.9999999999845,-448.99999999998386,-853.9999999999992,-704.9999999999983,-1117.0000000000045,-915.0000000000063,,-8084.9999999999545
2021.10.26,-576.9999999999831,-697.9999999999933,51.000000000001044,80.99999999999774,-426.9999999999996,-500.9999999999959,-1584.0000000000032,-319.9999999999932,-821.000000000005,-569.9999999999932,-1067.9999999999977,-817.0000000000073,,-7250.999999999973
2021.10.26,-481.99999999998244,-724.9999999999943,100.99999999999554,89.00000000000574,-430.9999999999925,-468.00000000000176,-1514.9999999999864,-293.9999999999827,-756.9999999999854,-555.9999999999974,-1004.0000000000049,-778.9999999999964,,-6820.999999999923
2021.10.26,-341.99999999999784,-686.9999999999976,219.99999999999798,59.000000000009045,-346.9999999999973,-383.99999999999545,-1295.9999999999923,-217.9999999999893,-638.0000000000052,-440.9999999999883,-868.0000000000092,-659.9999999999966,,-5601.999999999962
2021.10.26,-327.99999999999494,-652.000000000001,209.9999999999991,53.999999999998494,-339.99999999999585,-369.99999999999255,-1254.9999999999955,-210.00000000000796,-669.9999999999928,-428.99999999998784,-874.0000000000094,-682.0000000000022,,-5545.999999999982
2021.10.26,-299.99999999998914,-632.000000000005,191.00000000000784,36.999999999998145,-339.0000000000004,-341.99999999999784,-1134.999999999991,-158.99999999999181,-642.9999999999936,-393.99999999999125,-858.0000000000041,-629.0000000000049,,-5202.999999999963
2021.10.26,-298.9999999999826,-623.0000000000047,178.99999999999582,75.00000000000284,-339.99999999999585,-329.00000000000153,-1188.999999999993,-228.999999999985,-717.9999999999964,-418.99999999999693,-893.0000000000007,-665.9999999999968,,-5450.9999999999545
2021.10.26,-345.99999999997965,-617.0000000000044,148.99999999999915,80.99999999999774,-339.99999999999585,-318.99999999999153,-1231.9999999999993,-265.99999999999113,-753.0000000000036,-444.9999999999932,-927.0000000000067,-695.999999999998,,-5710.999999999967
2021.10.26,-322.00000000000006,-614.0000000000043,174.99999999999181,83.9999999999952,-325.99999999999295,-313.99999999999204,-1189.9999999999977,-240.99999999998545,-644.9999999999844,-414.99999999999204,-939.0000000000072,-695.0000000000074,,-5441.999999999976
2021.10.26,-294.9999999999786,-609.9999999999994,157.00000000000713,83.00000000001084,-330.9999999999924,-303.9999999999932,-1179.000000000002,-245.00000000000455,-644.9999999999844,-424.99999999999716,-960.9999999999985,-703.000000000003,,-5457.999999999935
2021.10.26,-303.9999999999932,-599.9999999999943,205.99999999999508,86.0000000000083,-295.99999999999625,-297.9999999999983,-1171.999999999997,-253.99999999999068,-668.9999999999862,-393.99999999999125,-920.0000000000017,-703.000000000003,,-5317.999999999948
2021.10.26,-297.9999999999983,-596.0000000000036,184.00000000000637,79.00000000000685,-301.9999999999912,-290.00000000000136,-1164.999999999992,-263.9999999999816,-685.0000000000023,-405.9999999999917,-913.0000000000109,-713.9999999999986,,-5369.999999999958
2021.10.26,-295.99999999998516,-608.0000000000041,184.99999999999073,72.99999999998974,-319.99999999999807,-318.99999999999153,-1171.999999999997,-260.9999999999957,-692.0000000000038,-414.0000000000015,-896.0000000000008,-695.0000000000074,,-5415.000000000004
2021.10.27,-313.99999999999204,-609.9999999999994,177.00000000000495,8.000000000008,-304.9999999999997,-476.9999999999941,-1179.9999999999784,-186.9999999999834,-971.9999999999951,-333.999999999989,-859.0000000000089,-777.000000000001,,-5829.999999999928
2021.10.27,-298.9999999999826,-593.9999999999941,243.99999999999977,8.999999999992347,-271.9999999999945,-387.99999999999943,-1156.9999999999823,-180.00000000000682,-809.9999999999997,-338.99999999999864,-879.0000000000049,-722.0000000000084,,-5386.999999999979
2021.10.27,-288.99999999998374,-655.0000000000011,222.99999999999542,29.999999999996696,-297.9999999999983,-344.99999999999534,-1233.000000000004,-250.0,-810.999999999984,-399.9999999999915,-948.9999999999981,-731.0000000000088,,-5707.999999999973
2021.10.27,-283.99999999999534,-664.0000000000015,252.99999999999213,69.9999999999923,-295.99999999999625,-330.9999999999924,-1251.0000000000048,-263.9999999999816,-740.9999999999917,-405.9999999999917,-962.0000000000033,-743.9999999999998,,-5619.9999999999745
2021.10.27,-298.9999999999826,-656.9999999999965,252.0000000000078,72.0000000000054,-292.9999999999988,-322.00000000000006,-1247.9999999999905,-276.9999999999868,-766.0,-402.000000000001,-1035.000000000011,-766.0000000000053,,-5740.99999999996
2021.10.27,-306.9999999999906,-650.9999999999962,248.00000000000378,76.99999999999375,-290.9999999999968,-322.9999999999955,-1250.0,-274.0000000000009,-783.0000000000003,-402.9999999999916,-1031.000000000006,-772.0000000000056,,-5759.999999999985
2021.10.27,-360.9999999999891,-670.0000000000017,232.00000000000998,76.99999999999375,-283.99999999999534,-322.00000000000006,-1298.0000000000018,-325.9999999999934,-787.0000000000043,-426.9999999999925,-1085.9999999999986,-802.9999999999973,,-6054.999999999972
2021.10.27,-410.99999999998363,-626.9999999999953,184.99999999999073,79.99999999999119,-289.9999999999903,-329.00000000000153,-1245.999999999981,-317.99999999998363,-890.9999999999974,-381.9999999999908,-1225.999999999999,-820.999999999998,,-6275.999999999939
2021.10.27,-345.99999999997965,-656.9999999999965,214.00000000000307,112.000000000001,-308.9999999999926,-290.9999999999968,-1271.9999999999914,-370.00000000000455,-663.999999999998,-422.9999999999876,-1299.0000000000066,-748.9999999999952,,-6053.999999999945
2021.10.27,-377.9999999999894,-551.9999999999925,214.00000000000307,86.0000000000083,-278.9999999999959,-320.9999999999935,-1189.9999999999977,-227.99999999998022,-645.999999999991,-343.9999999999941,-1170.0000000000018,-677.9999999999973,,-5485.999999999923
2021.10.27,-345.99999999997965,-584.9999999999937,265.99999999998846,102.00000000000209,-283.99999999999534,-320.9999999999935,-1179.9999999999784,-229.99999999998977,-540.9999999999915,-335.9999999999985,-1137.0000000000005,-618.9999999999998,,-5210.999999999931
2021.10.27,-379.99999999998033,-546.999999999997,276.9999999999939,99.00000000000463,-269.9999999999925,-341.0000000000024,-1143.0000000000007,-195.99999999999795,-560.0000000000049,-284.9999999999966,-1109.0000000000089,-602.0000000000039,,-5056.999999999987
2021.10.27,-390.9999999999858,-507.000000000005,219.99999999999798,113.00000000000753,-284.9999999999908,-339.0000000000004,-1147.9999999999961,-186.00000000000705,-625.9999999999932,-313.99999999999295,-1109.0000000000089,-647.9999999999961,,-5219.999999999972
2021.10.27,-388.9999999999949,-506.0000000000002,232.99999999999432,83.00000000001084,-278.9999999999959,-320.9999999999935,-1132.9999999999814,-180.99999999998317,-602.999999999998,-302.99999999999727,-1076.0000000000077,-626.0000000000048,,-5100.999999999952
2021.10.27,-370.999999999988,-441.0000000000025,232.99999999999432,72.99999999998974,-251.99999999999667,-303.9999999999932,-986.9999999999948,-88.99999999999864,-598.999999999994,-222.99999999999898,-972.0000000000084,-560.0000000000023,,-4491.999999999993
2021.10.27,-383.0,-456.99999999999363,232.00000000000998,69.9999999999923,-243.99999999999977,-313.99999999999204,-1056.999999999988,-132.99999999998136,-686.9999999999932,-256.9999999999908,-1053.0000000000114,-646.0000000000008,,-4928.999999999948
