date,GBPUSD,USDJPY,EURAUD,EURNZD,NZDJPY,AUDCAD,empty,sum
2016.12.23,1947.0000000000098,439.00000000000716,-1489.000000000007,-1408.0000000000093,-1016.0000000000053,-262.00000000000665,,-1789.0000000000116
2016.12.23,1939.0000000000018,453.00000000000296,-1571.9999999999957,-1421.0000000000057,-1004.9999999999955,-234.00000000000088,,-1839.9999999999932
2016.12.23,1915.0,438.0000000000024,-1649.0000000000116,-1405.0000000000118,-1016.0000000000053,-156.00000000000057,,-1873.0000000000268
2016.12.23,1914.0000000000157,443.00000000001205,-1666.9999999999964,-1417.0000000000016,-1031.000000000006,-163.99999999999747,,-1921.9999999999736
2016.12.23,1977.0000000000066,461.00000000001273,-1631.0000000000048,-1414.000000000004,-1031.000000000006,-146.99999999999713,,-1784.9999999999927
2016.12.23,1947.0000000000098,457.00000000000784,-1632.0000000000111,-1438.000000000006,-1030.0000000000011,-148.99999999999915,,-1844.9999999999995
2016.12.23,1888.0000000000007,454.00000000000773,-1798.0000000000107,-1480.0000000000146,-1046.0000000000064,-111.00000000000554,,-2093.000000000029
2016.12.23,1894.000000000018,492.00000000000443,-1893.0000000000114,-1514.9999999999998,-1081.9999999999936,-23.00000000000635,,-2126.999999999989
2016.12.23,1780.0000000000039,501.0000000000048,-1882.000000000006,-1539.0000000000014,-1075.9999999999934,-36.999999999998145,,-2252.99999999999
2016.12.23,1772.000000000018,543.0000000000064,-1750.000000000007,-1499.000000000006,-1099.9999999999943,-128.00000000000588,,-2161.9999999999886
2016.12.23,1851.0000000000027,544.0000000000111,-1732.0000000000002,-1456.9999999999973,-1063.0000000000023,-175.99999999999838,,-2032.9999999999845
2016.12.23,1780.0000000000039,544.0000000000111,-1686.0000000000098,-1383.000000000001,-1063.999999999993,-226.00000000000398,,-2034.9999999999927
2016.12.23,1808.0000000000095,457.00000000000784,-1573.0000000000023,-1399.0000000000168,-1051.9999999999925,-229.99999999999687,,-1988.9999999999911
2016.12.23,1866.000000000012,449.0000000000123,-1591.000000000009,-1453.9999999999998,-1051.0000000000018,-231.0000000000034,,-2011.9999999999895
2016.12.23,2060.0000000000173,486.0000000000042,-1683.9999999999966,-1507.9999999999982,-1096.999999999994,-234.00000000000088,,-1976.9999999999684
2016.12.23,2159.0,551.0000000000019,-1835.9999999999932,-1605.000000000012,-1115.9999999999995,-158.99999999999804,,-2006.000000000001
2016.12.23,1895.0000000000023,563.0000000000024,-1934.9999999999977,-1688.0000000000007,-1114.999999999995,-129.00000000000134,,-2408.9999999999905
2016.12.23,1976.0,569.0000000000026,-1844.0000000000011,-1573.0000000000023,-1096.999999999994,-165.00000000000404,,-2133.9999999999986
2016.12.23,2061.000000000002,509.00000000000034,-1706.0000000000075,-1574.0000000000086,-1102.0000000000039,-200.00000000000017,,-2012.000000000018
2016.12.23,2068.000000000003,497.0000000000141,-1669.0000000000093,-1512.0000000000023,-1118.9999999999998,-233.00000000000543,,-1967.9999999999995
2016.12.23,2065.000000000006,548.0000000000018,-1814.0000000000045,-1638.0000000000061,-1143.0000000000007,-229.00000000000142,,-2211.000000000005
2016.12.23,2121.0000000000173,563.0000000000024,-2347.00000000001,-1937.9999999999952,-1308.9999999999975,-182.00000000000438,,-3091.9999999999877
2016.12.23,2086.00000000001,546.0000000000065,-2537.0000000000114,-2217.0000000000023,-1457.9999999999984,68.00000000000139,,-3511.999999999994
2016.12.23,2161.0000000000127,524.0000000000009,-2553.0000000000055,-2245.000000000008,-1490.9999999999995,110.99999999999443,,-3493.000000000005
2016.12.23,2290.000000000014,546.0000000000065,-2567.000000000008,-2139.000000000002,-1498.9999999999952,-24.999999999997247,,-3393.999999999982
2016.12.23,2206.000000000019,527.000000000001,-2452.0000000000095,-2151.999999999998,-1516.999999999996,-51.99999999999649,,-3439.99999999998
2016.12.23,2266.0000000000123,523.0000000000103,-2410.000000000001,-2134.0000000000136,-1507.000000000005,-68.00000000000139,,-3329.999999999998
2016.12.23,2112.0000000000027,532.0000000000107,-2602.9999999999995,-2374.0000000000095,-1641.0000000000055,-63.99999999999739,,-4037.999999999998
2016.12.23,2086.00000000001,633.0000000000098,-2722.0000000000023,-2534.000000000014,-1661.0000000000014,-7.0000000000014495,,-4205.0
2016.12.23,2175.000000000016,641.0000000000053,-2638.9999999999914,-2445.000000000008,-1615.9999999999995,-31.999999999998696,,-3915.9999999999764
2016.12.23,2227.0000000000014,667.0000000000016,-2452.0000000000095,-2334.0000000000136,-1618.9999999999998,-2.000000000002,,-3513.000000000022
2016.12.23,2172.000000000018,697.0000000000027,-2465.9999999999905,-2361.000000000013,-1650.0000000000057,5.999999999994898,,-3601.999999999993
2016.12.23,2019.9999999999995,721.0000000000036,-2505.000000000002,-2334.999999999998,-1664.0000000000014,5.999999999994898,,-3757.000000000003
2016.12.23,1994.0000000000068,674.0000000000066,-2547.9999999999945,-2361.9999999999973,-1655.0000000000011,9.999999999998899,,-3886.99999999998
2016.12.23,1998.000000000011,668.0000000000064,-2543.0000000000064,-2261.000000000002,-1599.0000000000036,43.999999999999595,,-3692.999999999995
2016.12.23,1999.0000000000175,675.0000000000114,-2539.0000000000023,-2239.9999999999977,-1594.9999999999989,2.999999999997449,,-3696.9999999999727
2016.12.23,1961.0000000000127,644.0000000000055,-2540.999999999993,-2241.000000000004,-1570.999999999998,-38.0000000000047,,-3785.999999999982
2016.12.23,1984.000000000008,560.0000000000023,-2543.999999999991,-2205.999999999997,-1510.000000000005,-34.000000000000696,,-3749.9999999999836
2016.12.23,1970.000000000005,554.000000000002,-2469.00000000001,-2183.000000000002,-1471.0000000000036,-78.00000000000028,,-3677.0000000000086
2016.12.23,1901.0000000000193,560.0000000000023,-2448.000000000006,-2144.0000000000127,-1456.0000000000032,14.999999999998348,,-3572.000000000002
2016.12.23,1832.0000000000114,590.0000000000034,-2496.9999999999936,-2171.000000000012,-1695.999999999998,-67.00000000000594,,-4008.999999999995
