date,GBPUSD,EURUSD,USDJPY,AUDUSD,NZDUSD,GBPCHF,EURCHF,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2015.07.27,-848.0000000000043,1285.0000000000027,-530.0000000000011,265.0000000000041,616.0000000000055,374.0000000000077,1046.0000000000136,-48.99999999999905,-273.000000000001,-639.9999999999961,492.999999999999,-730.9999999999927,-260.0000000000158,-1180.0000000000068,-1650.0000000000182,1168.9999999999977,-612.0000000000125,121.99999999999989,-52.99999999999727,-491.9999999999902,-262.00000000000665,665.9999999999999,,-1544.0000000000118
2015.07.27,-686.0000000000089,1336.9999999999882,-558.0000000000069,250.00000000000577,595.0000000000011,259.9999999999936,1144.0000000000116,-134.0000000000008,-243.99999999999977,-600.0000000000006,596.9999999999919,-876.0000000000101,-218.00000000000708,-1170.9999999999923,-1845.0000000000077,1309.0000000000045,-716.0000000000056,180.99999999999739,24.00000000000091,-429.9999999999926,-356.00000000000074,690.9999999999972,,-1446.000000000041
2015.07.27,-663.999999999998,1278.9999999999857,-656.9999999999965,201.00000000000674,497.99999999999847,285.00000000000193,1105.0000000000005,-141.00000000000225,-257.0000000000072,-573.9999999999967,554.9999999999944,-870.9999999999774,-252.0000000000078,-1080.9999999999889,-1798.0000000000107,1238.0000000000057,-763.0000000000026,254.99999999999545,63.99999999999295,-384.00000000000034,-355.0000000000053,617.0000000000009,,-1700.0000000000105
2015.07.27,-605.9999999999955,1236.9999999999993,-635.0000000000051,162.0000000000066,467.0000000000063,513.0000000000078,1235.0000000000084,29.000000000001247,-214.00000000000307,-544.9999999999955,559.9999999999939,-678.0000000000008,-364.000000000031,-943.000000000012,-1622.0000000000123,1343.9999999999895,-788.0000000000109,277.9999999999916,174.99999999999716,-266.9999999999959,-211.00000000000563,570.9999999999993,,-302.0000000000664
2015.07.27,-554.00000000001,1192.9999999999995,-570.999999999998,121.00000000000443,435.0000000000076,539.0000000000006,1259.9999999999945,70.99999999999883,-226.00000000000398,-556.0000000000009,540.9999999999915,-631.0000000000038,-423.0000000000178,-949.9999999999886,-1527.0000000000116,1366.0000000000005,-829.0000000000131,240.99999999999966,195.99999999999795,-247.99999999999045,-160.00000000000458,523.9999999999911,,-188.00000000005684
2015.07.27,-514.9999999999987,1180.9999999999877,-552.0000000000067,107.00000000000153,436.00000000000307,516.0000000000053,1275.0000000000039,45.000000000006146,-192.99999999999872,-531.9999999999991,558.9999999999984,-647.9999999999819,-421.0000000000047,-955.0000000000125,-1593.0,1415.999999999995,-841.0000000000028,262.00000000000045,206.00000000000307,-230.99999999999454,-136.00000000000279,544.0,,-69.99999999999704
2015.07.27,-486.00000000000864,1149.9999999999843,-530.0000000000011,56.0000000000005,374.0000000000077,519.0000000000028,1227.0000000000002,-14.999999999998348,-159.00000000000912,-504.00000000000443,536.9999999999986,-815.0000000000101,-548.0000000000373,-925.9999999999877,-1650.0000000000182,1434.9999999999864,-917.0000000000123,323.99999999999807,242.999999999995,-202.99999999998875,-167.00000000000603,541.9999999999981,,-513.0000000001106
2015.07.27,-530.0000000000082,1146.0000000000025,-569.9999999999932,9.999999999998899,352.00000000000784,496.99999999999187,1185.0000000000139,-36.999999999998145,-123.00000000000644,-458.9999999999983,534.9999999999966,-845.9999999999912,-703.0000000000314,-901.9999999999868,-1636.9999999999995,1519.0000000000036,-934.0000000000126,353.9999999999992,289.99999999999204,-163.99999999998727,-143.00000000000423,518.9999999999917,,-641.0000000000192
2015.07.27,-514.0000000000144,1130.9999999999932,-495.00000000000455,38.0000000000047,380.00000000000256,466.9999999999952,1174.0000000000084,-20.999999999993246,-118.00000000000699,-460.00000000000483,534.0000000000011,-794.0000000000058,-627.0000000000219,-918.0000000000064,-1585.000000000014,1492.0000000000045,-869.0000000000086,286.00000000000136,268.0000000000007,-191.99999999999307,-106.00000000000608,510.99999999999477,,-418.00000000007367
2015.07.27,-510.00000000001046,1105.0000000000005,-528.0000000000058,-43.999999999999595,346.0000000000019,452.99999999999227,1144.0000000000116,-24.000000000001798,-72.0000000000054,-429.99999999999704,484.999999999991,-761.0000000000117,-838.0000000000276,-881.0000000000002,-1556.0000000000018,1514.9999999999998,-926.0000000000045,289.99999999999204,289.0000000000015,-169.9999999999875,-46.00000000000159,457.99999999999176,,-701.0000000000725
2015.07.28,-529.0000000000017,1106.9999999999914,-525.0000000000057,-37.99999999999359,340.00000000000693,337.99999999999386,934.0000000000126,-46.999999999997044,-46.00000000000159,-392.00000000000347,485.99999999999756,-734.0000000000124,-825.0000000000313,-878.9999999999907,-1516.0000000000061,1519.0000000000036,-928.0000000000177,304.00000000000205,331.99999999999363,-122.99999999999045,-30.000000000007798,414.9999999999987,,-837.0000000000593
2015.07.28,-534.0000000000123,1126.999999999989,-531.0000000000059,-48.99999999999905,292.9999999999988,388.9999999999949,1066.9999999999957,-61.999999999995396,-7.0000000000014495,-387.000000000004,483.99999999999557,-746.0000000000023,-880.9999999999984,-854.9999999999898,-1524.0000000000143,1577.0000000000061,-990.000000000002,320.99999999999795,385.9999999999957,-126.99999999999534,-1.0000000000065512,379.9999999999915,,-670.000000000062
2015.07.28,-503.000000000009,1119.0000000000034,-537.0000000000061,-36.0000000000027,329.999999999997,370.999999999988,1075.0000000000036,-69.9999999999923,-11.00000000000545,-378.999999999996,512.0000000000014,-723.9999999999914,-843.0000000000159,-842.9999999999893,-1507.0000000000139,1547.9999999999939,-927.0000000000111,339.9999999999892,349.9999999999943,-134.00000000000034,-43.00000000000415,461.0000000000003,,-451.0000000000668
2015.07.28,-506.0000000000064,1096.9999999999925,-516.9999999999959,-14.000000000002899,328.0000000000061,415.99999999999415,1069.0000000000089,-36.999999999998145,-58.000000000002494,-387.99999999999943,490.00000000000153,-710.999999999995,-775.0000000000146,-848.0000000000132,-1497.9999999999993,1411.9999999999911,-957.0000000000078,324.99999999998863,293.99999999999693,-143.00000000000068,-79.00000000000685,445.99999999999085,,-654.0000000000721
2015.07.28,-514.0000000000144,1082.9999999999895,-498.9999999999952,41.000000000002146,370.9999999999991,442.9999999999934,1072.0000000000064,-29.999999999996696,-82.00000000000429,-473.0000000000012,474.9999999999921,-754.0000000000102,-633.0000000000168,-836.9999999999891,-1452.0000000000089,1370.9999999999889,-769.0000000000197,298.0000000000018,231.99999999999932,-247.99999999999045,-112.000000000001,503.99999999999335,,-513.0000000000821
2015.07.28,-533.0000000000057,1090.9999999999975,-507.99999999999557,7.9999999999968985,419.00000000000273,472.9999999999901,1076.9999999999945,-41.9999999999976,-80.00000000000229,-605.9999999999955,478.9999999999961,-797.9999999999876,-751.000000000035,-854.9999999999898,-1507.0000000000139,1384.9999999999918,-659.0000000000095,320.99999999999795,257.000000000005,-406.9999999999965,-123.00000000000644,583.0000000000002,,-776.0000000000625
2015.07.28,-575.0000000000144,1113.9999999999927,-578.000000000003,34.99999999999615,541.9999999999981,455.99999999998977,1105.0000000000005,-47.9999999999925,-150.00000000000568,-741.9999999999982,487.99999999999955,-809.0000000000152,-679.0000000000074,-872.9999999999905,-1522.0000000000011,1312.000000000002,-381.0000000000091,286.00000000000136,200.9999999999934,-577.9999999999887,-154.0000000000097,757.999999999992,,-792.00000000007
2015.07.28,-571.0000000000103,1159.9999999999832,-641.0000000000053,68.99999999999685,631.9999999999992,234.00000000000088,998.00000000001,-127.99999999999478,-133.00000000000534,-700.999999999996,508.9999999999928,-714.9999999999768,-551.0000000000126,-846.0000000000036,-1540.000000000008,1295.9999999999861,-218.00000000000708,301.9999999999925,209.00000000000318,-525.9999999999962,-157.00000000000713,818.9999999999919,,-499.00000000006605
2015.07.28,-568.9999999999973,1085.999999999987,-662.9999999999967,-127.99999999999478,573.0000000000013,270.99999999999903,1005.0000000000115,-109.99999999999899,-52.000000000007596,-705.9999999999956,504.9999999999999,-750.9999999999906,-1054.0000000000216,-804.000000000002,-1526.0000000000052,1360.99999999999,-324.0000000000132,342.9999999999893,253.0000000000001,-586.9999999999891,-145.00000000000622,795.0000000000013,,-1227.0000000000396
2015.07.28,-507.9999999999973,1069.9999999999932,-680.9999999999974,-104.99999999999955,592.9999999999991,282.9999999999888,998.00000000001,-112.000000000001,-16.0000000000049,-683.0000000000002,486.999999999993,-763.9999999999869,-998.00000000001,-760.9999999999957,-1517.0000000000127,1397.9999999999882,-320.00000000000915,293.99999999999693,304.9999999999926,-546.999999999997,-46.00000000000159,778.0000000000009,,-852.0000000000509
2015.07.28,-585.9999999999976,1090.9999999999975,-661.0000000000014,-98.99999999999353,558.000000000003,289.9999999999903,1000.0000000000009,-90.99999999999665,-104.99999999999955,-658.9999999999985,452.99999999999227,-692.0000000000038,-1026.0000000000157,-804.000000000002,-1486.0000000000095,1215.9999999999948,-391.000000000008,254.99999999999545,179.00000000000205,-533.9999999999918,-133.00000000000534,735.9999999999923,,-1489.000000000055
2015.07.28,-636.0000000000143,1048.0000000000045,-566.9999999999931,104.00000000000409,641.9999999999982,367.99999999999056,975.9999999999991,-41.000000000002146,-318.00000000000716,-761.0000000000006,418.9999999999916,-665.0000000000044,-538.0000000000163,-992.999999999995,-1367.000000000007,720.9999999999939,-132.00000000002098,39.99999999999204,-209.00000000000318,-786.0000000000014,-409.0000000000038,783.0000000000003,,-2321.0000000000946
2015.07.28,-588.9999999999951,973.0000000000016,-346.00000000000364,233.00000000000543,709.0000000000041,453.99999999999886,958.9999999999987,21.999999999999797,-321.0000000000046,-783.0000000000003,391.9999999999924,-607.9999999999864,-117.00000000001154,-961.0000000000127,-1213.0000000000196,729.9999999999862,184.99999999999073,15.000000000000568,-197.00000000000273,-777.000000000001,-337.0000000000095,866.9999999999956,,-710.0000000000731
2015.07.28,-567.0000000000064,963.0000000000027,-335.9999999999985,211.00000000000563,695.0000000000011,365.99999999999966,890.000000000013,39.00000000000014,-253.99999999999866,-753.0000000000036,404.99999999999983,-471.9999999999835,-165.00000000001512,-947.0000000000027,-1110.000000000011,832.9999999999949,235.99999999999176,-19.000000000005457,-144.00000000000546,-769.999999999996,-223.00000000000654,810.9999999999951,,-311.000000000029
2015.07.28,-531.0000000000148,953.0000000000039,-263.9999999999958,226.00000000000398,662.000000000007,358.9999999999982,890.9999999999974,9.999999999998899,-277.000000000005,-755.0000000000057,396.9999999999918,-496.00000000000756,-82.00000000000429,-953.000000000003,-1122.0000000000007,692.9999999999881,153.9999999999875,-18.000000000000682,-233.99999999999466,-833.999999999989,-319.0000000000026,768.9999999999975,,-771.0000000000493
2015.07.28,-632.0000000000103,971.9999999999951,-272.99999999999613,292.9999999999988,731.0000000000039,364.00000000000875,900.0000000000119,21.999999999999797,-456.00000000000085,-1026.0000000000048,379.9999999999915,-463.0000000000134,106.99999999999044,-1030.0000000000011,-1103.0000000000095,381.99999999999346,298.9999999999826,-102.00000000000387,-463.0000000000081,-1181.999999999988,-470.00000000000375,867.999999999991,,-1882.0000000000728
2015.07.28,-695.0000000000011,1017.9999999999856,-272.00000000000557,433.0000000000056,938.0000000000055,428.9999999999905,905.0000000000002,70.0000000000034,-531.9999999999991,-1011.0000000000064,374.999999999992,-546.9999999999864,335.9999999999808,-1111.9999999999948,-1116.000000000006,336.9999999999873,700.999999999996,-135.00000000000512,-546.999999999997,-1131.0000000000002,-509.00000000000387,1061.000000000001,,-1004.0000000000578
2015.07.28,-699.0000000000052,970.9999999999885,-231.99999999999932,355.0000000000053,853.9999999999992,578.9999999999961,967.0000000000067,109.99999999999899,-480.0000000000027,-983.0000000000006,326.9999999999995,-592.0000000000148,69.99999999997009,-1074.0000000000123,-1140.0000000000077,492.0000000000035,606.9999999999798,-90.00000000000341,-433.9999999999975,-1066.9999999999932,-453.99999999999886,975.9999999999991,,-937.0000000000884
