date,USDJPY,GBPCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,CADJPY,AUDCAD,AUDNZD,empty,sum
2016.11.16,-2236.9999999999945,-397.99999999998727,-192.00000000000327,-1397.9999999999961,2551.9999999999986,-862.9999999999995,-2128.0,-1415.999999999995,-109.00000000000354,,-6188.99999999998
2016.11.16,-2212.000000000003,-353.99999999998766,-215.00000000000963,-1421.999999999997,2398.9999999999955,-887.0000000000005,-2048.000000000002,-1335.9999999999816,-137.9999999999937,,-6212.999999999979
2016.11.17,-2070.0000000000073,-366.999999999984,-161.00000000000003,-1241.0000000000139,2472.999999999992,-770.0000000000102,-1975.999999999999,-1308.9999999999825,-49.99999999999449,,-5471.0
2016.11.17,-2025.9999999999964,-326.0000000000041,-117.00000000000044,-1169.0000000000111,2523.0000000000086,-786.0000000000014,-1963.9999999999986,-1228.9999999999911,-127.99999999999478,,-5221.999999999989
2016.11.17,-1820.0000000000073,-373.99999999998545,-121.99999999999989,-1026.0000000000105,2570.99999999999,-646.0000000000008,-1915.9999999999968,-1317.999999999997,-7.999999999985796,,-4658.999999999994
2016.11.17,-1927.0000000000068,-253.99999999999866,-43.999999999999595,-1020.0000000000102,2658.000000000005,-751.0000000000048,-1950.0000000000027,-1302.0000000000032,38.0000000000047,,-4552.000000000017
2016.11.17,-2004.9999999999955,-212.99999999999653,-25.00000000000835,-1049.0000000000066,2662.0000000000086,-798.0000000000018,-1972.999999999999,-1363.9999999999875,46.999999999997044,,-4717.999999999989
2016.11.17,-1870.999999999995,-190.99999999998562,-16.0000000000049,-865.0000000000091,2685.000000000004,-647.0000000000056,-1873.0000000000045,-1518.9999999999816,279.00000000000705,,-4017.9999999999745
2016.11.17,-1852.0000000000039,-137.9999999999937,56.99999999999594,-807.9999999999927,2824.000000000004,-694.0000000000026,-1905.0000000000011,-1466.9999999999961,182.0000000000155,,-3800.9999999999745
2016.11.17,-2138.999999999996,-102.00000000000209,62.99999999999084,-1138.0000000000052,2849.999999999997,-979.0000000000134,-2117.0000000000045,-1410.0000000000002,200.00000000000017,,-4772.000000000034
2016.11.17,-2218.0000000000036,-131.99999999999878,42.999999999993044,-1175.9999999999877,2842.9999999999955,-990.0000000000091,-2134.0000000000005,-1435.9999999999927,276.00000000000955,,-4923.9999999999945
2016.11.17,-1935.0000000000023,-116.00000000000499,56.0000000000005,-807.9999999999927,2889.9999999999927,-696.0000000000122,-1938.0000000000023,-1417.999999999986,312.00000000000114,,-3653.0000000000064
2016.11.17,-2064.0000000000073,-95.999999999985,76.99999999999375,-961.9999999999891,2889.9999999999927,-858.0000000000041,-2030.0000000000011,-1403.999999999983,311.0000000000168,,-4135.999999999965
2016.11.17,-2129.000000000005,-143.99999999998857,31.999999999998696,-1000.0,2829.999999999999,-825.0000000000028,-2025.9999999999964,-1437.9999999999836,326.0000000000041,,-4373.9999999999745
2016.11.17,-2137.0000000000005,-259.9999999999936,-69.00000000000794,-1169.9999999999875,2705.000000000002,-838.0000000000081,-2066.999999999993,-1435.9999999999927,321.0000000000157,,-4950.999999999966
2016.11.17,-2182.0000000000023,-285.00000000000193,-82.00000000000429,-1292.0000000000016,2671.0000000000014,-926.0000000000019,-2123.0000000000045,-1441.9999999999877,290.9999999999968,,-5370.0000000000055
2016.11.17,-2158.0000000000014,-219.99999999999798,-9.00000000000345,-1197.0000000000027,2754.9999999999964,-937.0000000000118,-2106.999999999999,-1456.9999999999973,304.00000000001535,,-5026.000000000003
2016.11.17,-2292.000000000002,-258.0000000000027,-12.000000000000899,-1337.9999999999939,2811.9999999999923,-1060.0000000000023,-2221.999999999994,-1461.9999999999854,294.0000000000165,,-5537.999999999973
2016.11.17,-2492.999999999995,-249.99999999999466,-20.0000000000089,-1485.99999999999,2879.0000000000095,-1178.0000000000114,-2331.000000000003,-1411.9999999999911,189.00000000001694,,-6101.999999999968
2016.11.17,-2436.0000000000073,-302.9999999999866,-60.99999999999994,-1532.0000000000107,2715.000000000001,-1158.0000000000014,-2284.9999999999964,-1493.9999999999952,241.00000000000233,,-6312.9999999999945
2016.11.17,-2477.9999999999945,-366.999999999984,-70.0000000000034,-1653.9999999999964,2553.0000000000055,-1246.0000000000093,-2281.9999999999964,-1496.9999999999927,300.00000000001137,,-6740.99999999996
2016.11.17,-2168.999999999997,-411.99999999999017,-65.99999999999939,-1477.0000000000039,2509.99999999999,-1099.0000000000036,-2155.000000000001,-1573.0000000000023,348.00000000001495,,-6092.999999999993
2016.11.17,-2049.9999999999973,-383.99999999998437,-21.00000000000435,-1302.9999999999973,2462.999999999993,-1009.0000000000003,-2024.9999999999914,-1578.999999999997,421.0000000000047,,-5486.9999999999745
2016.11.17,-2058.000000000007,-503.99999999999335,-69.00000000000794,-1614.0000000000043,2354.999999999996,-1212.0000000000032,-2159.9999999999964,-1488.0000000000005,294.0000000000165,,-6456.0
2016.11.17,-2216.9999999999986,-648.0000000000041,-182.99999999999983,-1843.999999999994,2207.000000000003,-1330.0000000000125,-2242.0000000000045,-1593.9999999999843,380.00000000000256,,-7470.999999999992
2016.11.17,-2263.999999999996,-512.0000000000014,-112.000000000001,-1770.9999999999866,2334.999999999998,-1301.0000000000018,-2248.0000000000045,-1642.9999999999945,391.000000000008,,-7124.999999999979
2016.11.17,-2153.000000000006,-507.9999999999973,-118.00000000000699,-1722.0000000000084,2258.0000000000045,-1240.000000000009,-2177.9999999999973,-1665.9999999999898,385.00000000001313,,-6941.999999999997
2016.11.17,-2153.000000000006,-435.9999999999919,-60.99999999999994,-1641.999999999996,2391.999999999994,-1248.0000000000045,-2197.999999999993,-1661.9999999999857,387.000000000004,,-6620.999999999979
2016.11.17,-2096.999999999994,-443.99999999999994,-23.00000000000635,-1614.0000000000043,2448.000000000006,-1273.0000000000105,-2206.9999999999936,-1810.9999999999848,433.0000000000167,,-6587.999999999971
2016.11.17,-2114.999999999995,-625.9999999999932,-161.00000000000003,-1820.999999999998,2252.0000000000095,-1263.0000000000052,-2236.000000000004,-1803.9999999999834,381.0000000000091,,-7392.99999999996
2016.11.17,-2233.9999999999945,-621.0000000000049,-100.00000000000009,-1913.9999999999873,2237.0,-1430.0000000000068,-2283.999999999992,-1715.9999999999843,307.99999999999716,,-7753.999999999973
2016.11.17,-2356.999999999999,-768.9999999999975,-216.0000000000051,-1966.0000000000082,2185.999999999999,-1320.0000000000073,-2292.000000000002,-1634.9999999999864,198.00000000000927,,-8170.999999999996
2016.11.17,-2441.0000000000027,-366.999999999984,-76.0000000000094,-1805.0000000000068,2574.0000000000095,-1390.0000000000005,-2314.9999999999977,-1803.9999999999834,199.00000000001583,,-7424.999999999961
2016.11.17,-2721.999999999994,-537.9999999999941,-184.00000000000637,-2002.0000000000095,2652.00000000001,-1394.0000000000055,-2536.999999999992,-1679.9999999999927,79.00000000000685,,-8325.999999999976
2016.11.17,-2469.000000000008,-394.00000000000546,-71.00000000000995,-1804.000000000002,2709.99999999999,-1377.0000000000095,-2448.999999999998,-1644.000000000001,76.0000000000094,,-7422.0000000000355
2016.11.17,-2665.999999999997,-614.0000000000034,-224.000000000002,-2014.00000000001,2625.999999999995,-1344.0000000000082,-2534.9999999999964,-1647.9999999999827,119.00000000000244,,-8300.000000000002
2016.11.17,-2632.9999999999955,-597.0000000000031,-296.0000000000074,-1956.9999999999936,2710.999999999997,-1196.0000000000123,-2542.000000000002,-1675.9999999999886,107.99999999999699,,-8078.000000000008
2016.11.17,-2551.000000000002,-612.9999999999969,-291.0000000000079,-1781.000000000006,2820.0000000000005,-1055.0000000000068,-2489.0000000000045,-1644.9999999999854,-41.000000000002146,,-7646.000000000011
2016.11.17,-2599.0000000000036,-909.9999999999886,-526.9999999999997,-2025.0000000000057,2421.999999999991,-944.0000000000026,-2438.9999999999927,-1666.9999999999964,43.00000000001525,,-8645.999999999984
2016.11.17,-2799.9999999999973,-835.9999999999923,-509.00000000000387,-2213.9999999999986,2482.999999999991,-1127.0000000000095,-2581.9999999999936,-1776.999999999984,7.0000000000014495,,-9354.999999999987
2016.11.17,-2769.999999999996,-870.9999999999995,-574.0000000000078,-2287.0000000000064,2268.000000000003,-1103.0000000000086,-2522.9999999999964,-1774.9999999999932,-41.99999999998649,,-9676.999999999993
2016.11.17,-3019.0000000000055,-876.9999999999944,-568.0000000000018,-2323.0000000000073,2113.9999999999936,-1143.0000000000007,-2472.999999999999,-1819.9999999999993,39.00000000001125,,-10070.000000000004
2016.11.17,-2927.000000000007,-817.9999999999854,-547.0000000000086,-2265.999999999991,1934.9999999999977,-1121.0000000000093,-2346.999999999994,-1793.0000000000002,151.9999999999966,,-9732.000000000002
2016.11.17,-3112.9999999999995,-777.9999999999898,-551.0000000000015,-2312.000000000012,2004.9999999999902,-1156.000000000006,-2406.9999999999964,-2033.9999999999914,191.00000000000784,,-10154.999999999998
2016.11.17,-3079.999999999998,-780.000000000003,-533.0000000000057,-2248.9999999999955,2072.0000000000073,-1126.0000000000048,-2403.9999999999964,-1890.999999999987,219.00000000001364,,-9771.999999999967
2016.11.17,-3052.000000000007,-770.9999999999884,-516.0000000000053,-2162.0000000000064,2107.9999999999986,-1074.0000000000123,-2367.999999999995,-1849.9999999999961,322.00000000000006,,-9363.000000000013
2016.11.17,-3108.9999999999945,-787.9999999999887,-543.0000000000045,-2230.9999999999945,1923.000000000008,-1099.0000000000036,-2322.0000000000027,-1742.9999999999834,208.00000000000819,,-9703.999999999956
2016.11.17,-3114.0000000000045,-814.999999999988,-575.0000000000033,-2305.000000000007,1900.999999999997,-1118.9999999999998,-2353.999999999999,-1700.999999999997,180.0000000000024,,-9902.0
2016.11.17,-3150.9999999999964,-851.0000000000017,-599.0000000000051,-2383.00000000001,1740.9999999999925,-1144.0000000000055,-2325.0000000000027,-1662.9999999999923,177.00000000000495,,-10198.000000000016
2016.11.17,-3253.0,-726.9999999999887,-600.0000000000006,-2395.00000000001,1854.0,-1258.0000000000098,-2352.9999999999945,-1722.0000000000014,265.0000000000041,,-10189.000000000002
2016.11.18,-3388.999999999996,-781.9999999999939,-575.0000000000033,-2600.999999999999,1775.9999999999998,-1409.000000000006,-2439.9999999999977,-1714.9999999999998,164.00000000000858,,-10970.999999999987
2016.11.18,-3358.000000000004,-729.0000000000018,-541.0000000000026,-2545.9999999999923,1784.0000000000077,-1394.0000000000055,-2420.9999999999923,-1733.9999999999911,182.99999999999983,,-10755.999999999982
2016.11.18,-3391.999999999996,-746.9999999999866,-508.00000000000847,-2572.0000000000027,1804.99999999999,-1447.0000000000027,-2462.000000000003,-1627.0000000000007,205.00000000001074,,-10744.999999999998
2016.11.18,-3396.000000000001,-777.0000000000055,-520.0000000000093,-2524.000000000001,1693.9999999999955,-1391.0000000000055,-2381.0,-1722.0000000000014,256.00000000001177,,-10761.000000000016
2016.11.18,-3305.9999999999973,-817.9999999999854,-590.0000000000016,-2408.999999999992,1617.0000000000018,-1185.0000000000023,-2278.9999999999964,-1747.999999999994,395.000000000012,,-10322.999999999955
2016.11.18,-3265.0000000000005,-845.9999999999912,-602.0000000000025,-2407.000000000011,1566.0000000000007,-1170.0000000000018,-2251.0000000000045,-1641.999999999988,382.0000000000157,,-10234.999999999982
2016.11.18,-3631.0,-872.9999999999905,-648.0000000000041,-2568.999999999988,1733.0000000000068,-1245.0000000000045,-2427.9999999999973,-1662.9999999999923,398.00000000000944,,-10925.999999999962
2016.11.18,-3710.000000000008,-783.9999999999848,-609.000000000004,-2707.999999999998,1716.0000000000064,-1417.0000000000016,-2507.000000000005,-1639.999999999997,296.0000000000074,,-11362.999999999984
2016.11.18,-3793.999999999997,-734.9999999999968,-579.0000000000073,-2782.9999999999873,1706.0000000000075,-1525.0000000000057,-2542.000000000002,-1759.9999999999839,303.0000000000088,,-11708.999999999964
2016.11.18,-3861.000000000004,-760.0000000000051,-580.0000000000027,-2906.000000000006,1615.000000000011,-1629.000000000005,-2573.999999999998,-1793.9999999999845,285.00000000000193,,-12203.999999999995
2016.11.18,-3828.0000000000027,-827.0,-626.0000000000043,-2896.9999999999914,1642.9999999999945,-1556.0000000000116,-2581.9999999999936,-1763.9999999999877,299.00000000000483,,-12137.99999999999
2016.11.18,-3704.0000000000077,-849.9999999999952,-616.0000000000055,-2834.000000000003,1668.0000000000027,-1519.0000000000055,-2557.9999999999927,-1726.9999999999895,241.00000000000233,,-11898.999999999995
2016.11.18,-3775.9999999999964,-825.9999999999934,-628.0000000000064,-2924.0000000000064,1646.9999999999984,-1573.0000000000075,-2597.999999999999,-1750.9999999999914,297.0000000000139,,-12131.999999999987
2016.11.18,-3692.9999999999977,-800.9999999999851,-604.0000000000045,-2840.0000000000036,1641.0000000000036,-1538.000000000011,-2545.9999999999923,-1744.9999999999966,238.0000000000049,,-11887.999999999982
2016.11.18,-3769.999999999996,-726.9999999999887,-558.000000000003,-2831.9999999999936,1709.9999999999893,-1593.0000000000036,-2575.0000000000027,-1679.9999999999927,197.00000000000273,,-11827.999999999989
2016.11.18,-3811.9999999999977,-866.9999999999956,-687.9999999999998,-2837.9999999999936,1688.0000000000007,-1426.0000000000018,-2570.999999999998,-1716.9999999999907,250.00000000001688,,-11980.99999999996
2016.11.18,-3861.000000000004,-753.0000000000036,-612.0000000000015,-2966.000000000008,1662.000000000008,-1635.000000000005,-2629.000000000005,-1672.9999999999911,263.99999999999756,,-12203.000000000013
2016.11.18,-3817.9999999999977,-686.9999999999932,-578.0000000000007,-2844.999999999999,1808.9999999999939,-1578.000000000003,-2626.0000000000045,-1664.9999999999832,344.00000000001097,,-11643.999999999976
2016.11.18,-4028.000000000006,-875.999999999988,-616.0000000000055,-3036.0000000000014,1727.9999999999961,-1687.0000000000118,-2706.9999999999936,-1793.9999999999845,455.0000000000054,,-12560.999999999987
2016.11.18,-3858.000000000004,-1056.9999999999968,-585.0000000000022,-2985.99999999999,1732.0000000000002,-1688.0000000000023,-2683.9999999999973,-1885.9999999999877,497.0000000000141,,-12514.999999999965
2016.11.18,-3887.0000000000005,-1234.0000000000018,-757.0000000000076,-3135.9999999999955,1509.0000000000048,-1580.0000000000125,-2658.999999999992,-1817.000000000002,560.0000000000049,,-13001.0
2016.11.18,-3644.0000000000055,-1034.0000000000016,-661.0000000000005,-2897.9999999999964,1700.999999999997,-1508.0000000000098,-2608.000000000004,-1938.9999999999907,626.0000000000155,,-11964.999999999996
2016.11.18,-3754.9999999999955,-1041.9999999999873,-679.0000000000074,-3010.9999999999955,1578.999999999997,-1582.0000000000077,-2617.0000000000045,-1941.9999999999882,636.0000000000143,,-12412.999999999975
2016.11.18,-3810.0000000000023,-937.9999999999944,-654.0000000000101,-2967.0000000000127,1814.0000000000045,-1574.0000000000123,-2706.9999999999936,-2077.999999999991,707.9999999999975,,-12206.000000000011
2016.11.18,-3682.0000000000023,-885.0000000000025,-608.0000000000085,-2973.9999999999895,1672.0000000000068,-1644.0000000000055,-2641.999999999996,-2123.9999999999927,747.0000000000088,,-12139.99999999998
2016.11.18,-3500.0,-926.999999999989,-596.0000000000076,-2770.00000000001,1774.0000000000089,-1486.000000000004,-2567.9999999999977,-2108.999999999994,705.0000000000001,,-11476.999999999995
2016.11.18,-3564.0000000000073,-929.000000000002,-630.0000000000083,-2951.999999999998,1773.0000000000023,-1599.0000000000036,-2676.9999999999927,-2161.9999999999973,811.0000000000061,,-11929.000000000002
2016.11.18,-3296.0000000000064,-817.9999999999854,-551.0000000000015,-2532.9999999999873,2012.9999999999982,-1348.0000000000132,-2542.9999999999923,-2173.9999999999873,775.0000000000146,,-10474.999999999962
2016.11.18,-3254.9999999999955,-455.0000000000054,-292.00000000000335,-2009.999999999991,2604.0000000000064,-1247.0,-2519.999999999996,-2083.999999999997,750.0000000000063,,-8508.999999999975
2016.11.18,-3248.9999999999955,-358.9999999999982,-178.00000000000037,-1912.0000000000061,2652.00000000001,-1320.0000000000073,-2483.000000000004,-2046.9999999999877,799.0000000000164,,-8096.999999999973
2016.11.18,-3097.999999999999,70.0000000000145,156.99999999999602,-1245.0000000000045,3201.9999999999936,-1210.000000000008,-2316.0000000000027,-1973.999999999998,755.0000000000168,,-5658.999999999991
2016.11.18,-3427.000000000007,-275.9999999999874,-152.00000000000767,-1843.999999999994,2712.000000000003,-1296.0000000000064,-2472.999999999999,-2101.9999999999927,826.0000000000156,,-8031.999999999977
2016.11.18,-3388.999999999996,-252.99999999999213,-116.00000000000499,-1731.9999999999993,2889.9999999999927,-1253.0,-2492.999999999995,-2150.999999999992,865.0000000000047,,-7631.999999999981
2016.11.18,-3530.000000000001,-422.9999999999956,-268.0000000000016,-1986.9999999999948,2703.000000000011,-1269.0000000000055,-2555.9999999999973,-2274.9999999999936,1039.9999999999966,,-8564.999999999982
2016.11.18,-3628.0,-278.00000000000045,-191.00000000000784,-2009.999999999991,2837.0000000000005,-1387.0000000000005,-2631.0,-2303.999999999995,1049.9999999999955,,-8542.0
2016.11.18,-3816.0000000000027,-258.99999999998704,-229.00000000000142,-1962.9999999999939,3218.999999999994,-1301.0000000000018,-2793.999999999997,-2565.9999999999905,934.9999999999969,,-8773.999999999984
2016.11.18,-3882.9999999999955,-229.99999999999687,-160.00000000000458,-2054.000000000002,3229.9999999999995,-1467.000000000013,-2853.999999999999,-2709.99999999999,1048.0000000000045,,-9079.999999999996
2016.11.18,-3655.000000000001,-165.9999999999995,-120.00000000000898,-1931.0000000000116,3037.000000000001,-1417.0000000000016,-2683.9999999999973,-2612.9999999999877,1134.0000000000127,,-8414.999999999995
2016.11.18,-3730.000000000004,-248.00000000000378,-177.00000000000495,-2010.9999999999957,3187.0000000000064,-1405.0000000000011,-2807.0000000000023,-2689.9999999999923,1070.0000000000155,,-8810.999999999982
2016.11.18,-3923.000000000002,-531.9999999999991,-321.0000000000046,-2407.9999999999873,3069.999999999995,-1554.000000000002,-2986.9999999999945,-2796.999999999994,988.0000000000111,,-10463.999999999978
2016.11.18,-3769.0000000000055,-436.9999999999985,-253.0000000000032,-2280.000000000001,3032.999999999997,-1534.000000000006,-2891.999999999996,-2726.9999999999905,1027.0000000000002,,-9832.000000000004
2016.11.18,-3855.000000000004,-461.0000000000003,-304.00000000000426,-2444.999999999993,2907.9999999999995,-1605.000000000004,-2930.9999999999973,-2785.9999999999886,1012.0000000000128,,-10466.99999999998
2016.11.18,-3777.000000000001,-453.99999999999886,-259.0000000000092,-2326.999999999998,2963.0000000000045,-1567.0000000000073,-2885.000000000005,-2768.999999999988,1009.9999999999998,,-10065.000000000004
2016.11.18,-3775.9999999999964,-583.9999999999845,-373.00000000000114,-2485.99999999999,2682.000000000007,-1549.0000000000066,-2840.999999999994,-2710.999999999997,1009.0000000000155,,-10628.999999999945
2016.11.18,-3897.9999999999964,-635.9999999999922,-407.0000000000018,-2622.9999999999905,2666.9999999999973,-1621.0000000000093,-2917.000000000002,-2709.99999999999,1028.0000000000066,,-11116.999999999975
2016.11.18,-3977.9999999999945,-551.9999999999969,-381.0000000000091,-2652.999999999992,2709.99999999999,-1685.0000000000023,-2954.999999999998,-2744.9999999999973,1048.0000000000045,,-11190.999999999996
2016.11.18,-4031.9999999999964,-524.9999999999977,-387.99999999999943,-2728.0000000000086,2669.9999999999945,-1736.000000000004,-2978.999999999999,-2688.999999999997,944.9999999999958,,-11462.000000000011
2016.11.18,-4025.0000000000055,-490.999999999997,-393.00000000001,-2257.000000000005,3210.000000000002,-1473.0000000000132,-2838.9999999999986,-3071.999999999997,1205.0000000000116,,-10135.000000000013
