date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2019.12.17,-7.9999999999968985,383.0,-219.00000000001364,-247.99999999999045,66.99999999999484,-9.999999999998899,413.99999999998107,124.00000000001299,-403.0000000000058,51.99999999999649,-186.99999999999272,-41.000000000002146,459.0000000000094,108.00000000000409,621.9999999999892,-12.999999999996348,-181.9999999999933,659.0000000000095,-466.9999999999952,-278.99999999999636,-22.999999999996135,120.00000000000455,195.00000000000074,-3.0000000000085514,148.99999999999915,,1269.0000000000152
2019.12.17,-2.999999999997449,384.00000000000654,-214.00000000000307,-238.9999999999901,53.999999999998494,-34.000000000000696,401.99999999999125,124.00000000001299,-388.9999999999958,47.9999999999925,-205.99999999999508,-61.999999999995396,455.0000000000054,117.00000000001864,617.0000000000009,-26.0000000000149,-180.0000000000024,750.9999999999906,-512.0000000000014,-265.99999999999113,-45.99999999999227,88.99999999999864,229.99999999999687,44.99999999999504,139.00000000000023,,1278.0000000000282
2019.12.17,-2.000000000002,358.00000000001387,-232.00000000000998,-241.99999999999022,66.99999999999484,-20.999999999993246,376.9999999999829,137.00000000000932,-390.00000000000057,58.99999999999794,-180.99999999999784,-46.999999999997044,453.0000000000034,105.99999999999454,604.0000000000045,-19.999999999997797,-185.99999999999727,689.9999999999907,-505.99999999998425,-274.0000000000009,-19.000000000005457,103.9999999999992,202.0000000000022,37.99999999999359,126.0000000000039,,1201.0000000000143
2019.12.17,-2.999999999997449,348.00000000001495,-234.00000000000088,-265.99999999999113,65.00000000000395,1.0000000000065512,368.9999999999971,137.00000000000932,-409.000000000006,58.99999999999794,-176.99999999999383,-22.999999999995246,451.0000000000014,46.999999999997044,611.9999999999903,-1.0000000000065512,-198.99999999999363,679.0000000000074,-449.9999999999948,-310.0000000000023,7.999999999995566,136.0000000000099,200.00000000000017,15.999999999993797,124.99999999999733,,1181.0000000000412
2019.12.17,-2.999999999997449,370.00000000000364,-231.0000000000034,-276.9999999999868,70.99999999999883,-36.0000000000027,379.99999999998033,142.0000000000199,-418.99999999999693,58.000000000002494,-182.99999999999983,-53.999999999998494,457.0000000000074,56.000000000011596,622.9999999999958,-9.999999999998899,-187.00000000000384,730.0000000000084,-529.0000000000017,-311.9999999999976,7.000000000005002,117.00000000000443,217.0000000000005,20.999999999993246,109.00000000000354,,1117.0000000000475
2019.12.17,-2.000000000002,441.0000000000025,-222.99999999999542,-272.99999999999613,63.000000000013046,-49.99999999999449,453.99999999999886,133.00000000000534,-412.00000000000614,60.99999999999994,-197.99999999999818,-74.99999999999174,494.00000000000557,138.00000000000523,724.9999999999978,110.99999999999443,-182.99999999999983,713.0000000000081,-561.9999999999958,-304.00000000000205,-24.00000000000091,91.99999999999875,231.0000000000034,70.99999999999883,110.00000000001009,,1531.0000000000591
2019.12.17,14.000000000002899,573.0000000000013,-211.00000000000563,-268.99999999999125,31.000000000003247,-59.99999999999339,573.0000000000013,119.00000000000244,-397.00000000000557,56.99999999999594,-207.99999999999707,-73.99999999999629,563.0000000000024,305.0000000000068,868.9999999999865,231.99999999998778,-178.99999999999582,756.0000000000011,-546.9999999999864,-292.0000000000016,-46.999999999997044,81.00000000000307,248.99999999999923,78.00000000000028,124.00000000001299,,2340.0000000000373
2019.12.17,-18.999999999991246,667.0000000000176,-204.00000000000418,-278.99999999999636,45.000000000006146,-85.99999999999719,666.9999999999953,103.00000000000864,-432.00000000000216,46.00000000000159,-275.99999999999847,-122.99999999999534,618.0000000000074,383.0000000000098,1002.9999999999983,209.9999999999991,-178.99999999999582,814.999999999988,-635.9999999999922,-292.0000000000016,-91.99999999999875,52.99999999999727,275.99999999999847,90.0000000000012,133.00000000000534,,2491.000000000061
2019.12.17,38.0000000000047,621.0000000000049,-195.9999999999962,-307.9999999999927,-1.0000000000065512,-109.00000000000354,583.0000000000002,130.0000000000079,-409.000000000006,65.99999999999939,-249.99999999999466,-107.99999999999699,595.0000000000011,282.0000000000107,953.9999999999882,217.0000000000005,-181.9999999999933,819.9999999999985,-644.9999999999844,-328.9999999999935,-87.99999999999386,49.000000000006594,302.0000000000023,108.99999999999244,144.99999999999514,,2286.0000000000505
2019.12.17,-53.999999999998494,726.0000000000044,-182.99999999999983,-298.9999999999924,-133.99999999998968,-275.000000000003,735.9999999999811,28.000000000005798,-487.99999999999955,-25.00000000000835,-373.00000000000114,-258.0000000000027,647.0000000000086,436.00000000000705,978.9999999999966,131.99999999999878,-269.9999999999925,897.9999999999987,-980.9999999999875,-271.99999999999136,-239.99999999999488,-137.00000000000045,300.0000000000003,113.99999999999189,79.00000000000685,,1086.0000000000387
2019.12.17,0.0,1250.0000000000177,-124.00000000001299,-307.9999999999927,-120.99999999999334,-270.99999999999903,1108.9999999999823,4.000000000004,-421.99999999999704,-24.000000000001798,-379.9999999999915,-274.9999999999919,922.0000000000006,975.9999999999991,1583.0000000000011,764.9999999999934,-243.99999999999977,985.999999999998,-929.9999999999864,-230.00000000000398,-234.99999999999943,-131.9999999999908,336.9999999999984,213.99999999999199,42.999999999993044,,4493.000000000019
2019.12.17,118.00000000000699,1146.0000000000025,-134.00000000001188,-312.9999999999882,-123.99999999999079,-310.9999999999946,978.9999999999966,179.00000000001802,-319.0000000000026,44.99999999999504,-307.99999999999716,-251.99999999999667,866.0000000000001,861.9999999999948,1417.0000000000016,653.999999999999,-270.99999999999903,981.0000000000097,-1105.9999999999848,-225.9999999999991,-207.9999999999984,-176.9999999999925,325.99999999999295,200.00000000000017,-11.00000000000545,,4013.0000000000564
2019.12.17,62.000000000006494,1368.0000000000136,-259.0000000000092,-329.9999999999983,-116.99999999998934,-310.9999999999946,1253.9999999999995,183.00000000002203,-391.9999999999959,42.999999999993044,-322.9999999999955,-251.99999999999667,1062.0000000000073,1085.000000000008,1749.0000000000005,930.999999999993,-340.9999999999913,1062.0000000000073,-1136.999999999988,-265.00000000000057,-201.99999999999818,-167.99999999999216,344.99999999999534,281.99999999999335,-14.999999999987246,,5314.000000000103
2019.12.17,-64.99999999999284,1206.0000000000182,-324.0000000000132,-315.9999999999883,-73.99999999999629,-275.000000000003,1191.9999999999932,166.00000000002169,-513.0000000000052,-14.000000000002899,-378.00000000000057,-334.9999999999964,1047.000000000009,927.9999999999973,1597.9999999999884,766.0,-401.00000000000693,1191.0000000000086,-1299.99999999999,-274.9999999999915,-207.9999999999984,-134.9999999999909,358.0000000000028,237.99999999999378,-4.999999999988347,,4072.000000000068
2019.12.17,-97.9999999999981,1302.0000000000032,-340.00000000000693,-293.99999999999693,-18.999999999991246,-314.99999999999864,1427.0000000000005,116.00000000000499,-530.0000000000011,-35.00000000000725,-417.0000000000007,-371.99999999999454,1118.000000000008,1099.000000000018,1749.999999999985,864.9999999999825,-415.0000000000098,1271.0,-1370.9999999999889,-260.9999999999957,-198.99999999999807,-185.00000000000227,407.0000000000018,320.9999999999935,-52.99999999999194,,4772.000000000015
2019.12.17,-134.99999999999625,1241.0000000000032,-360.0000000000048,-262.999999999991,-34.000000000000696,-292.9999999999988,1392.9999999999998,101.00000000001774,-546.999999999997,-80.99999999999774,-448.9999999999994,-387.99999999999943,1100.000000000001,1018.0000000000007,1642.9999999999945,753.0000000000036,-456.00000000001194,1306.000000000007,-1356.0000000000016,-242.00000000000443,-227.99999999999443,-189.99999999999773,414.00000000000324,300.0000000000003,-4.000000000004,,4243.000000000032
2019.12.17,-136.99999999999824,1215.0000000000105,-409.99999999999926,-286.9999999999919,-21.999999999988695,-273.000000000001,1384.9999999999918,132.00000000002098,-579.9999999999983,-79.00000000000685,-453.99999999999886,-374.999999999992,1097.999999999999,991.0000000000139,1620.9999999999836,720.9999999999939,-519.0000000000028,1330.9999999999934,-1404.9999999999895,-274.0000000000009,-197.00000000000273,-146.99999999999136,407.0000000000018,297.9999999999983,4.000000000004,,4044.0000000000487
2019.12.17,-248.99999999999923,1255.0000000000061,-377.0000000000051,-300.9999999999877,-28.000000000005798,-263.0000000000021,1411.9999999999911,-7.999999999985796,-724.0000000000038,-169.00000000000804,-512.9999999999968,-441.0000000000025,1114.0000000000039,1006.0000000000002,1706.9999999999918,875.999999999988,-476.9999999999941,1276.9999999999948,-1329.9999999999868,-281.9999999999965,-171.99999999999704,-118.99999999999977,375.9999999999986,290.9999999999968,15.999999999993797,,3876.9999999999945
2019.12.17,-281.99999999999335,1395.000000000013,-486.00000000000864,-312.9999999999882,-17.999999999984695,-243.99999999999977,1700.999999999997,23.00000000001745,-754.9999999999955,-152.00000000000767,-527.9999999999951,-449.9999999999948,1225.0000000000093,1144.0000000000055,1923.9999999999923,1078.9999999999854,-556.0000000000009,1309.9999999999889,-1413.999999999982,-307.9999999999927,-161.00000000000136,-106.99999999999932,385.000000000002,283.99999999999534,15.00000000000945,,4711.000000000073
2019.12.17,-282.99999999999994,1518.0000000000193,-458.00000000000284,-295.99999999999227,43.00000000001525,-300.99999999999574,1891.9999999999825,10.000000000021103,-750.0,-143.00000000000423,-554.9999999999944,-480.99999999999807,1355.0000000000061,1312.0000000000118,2112.0000000000027,1214.9999999999884,-502.00000000000244,1366.0000000000005,-1485.9999999999873,-325.9999999999934,-243.99999999999977,-186.9999999999976,427.99999999999505,334.9999999999964,11.00000000000545,,5585.0000000000755
2019.12.17,-251.99999999999667,1674.00000000002,-405.9999999999952,-318.9999999999884,-43.999999999999595,-361.0000000000002,1987.9999999999898,-36.999999999998145,-704.0000000000077,-131.00000000000333,-603.9999999999934,-525.9999999999932,1414.000000000004,1486.0000000000184,2346.999999999988,1307.999999999998,-411.99999999999017,1356.0000000000016,-1532.9999999999843,-310.0000000000023,-286.00000000000136,-231.99999999999932,509.00000000000387,407.0000000000018,9.000000000014552,,6341.000000000086
2019.12.17,-198.99999999999363,1793.0000000000002,-278.00000000000045,-314.9999999999977,-31.999999999987594,-353.99999999999875,2015.9999999999957,-34.99999999998504,-671.0000000000065,-118.00000000000699,-567.9999999999907,-485.0000000000021,1390.0000000000023,1575.000000000017,2387.99999999999,1315.9999999999839,-327.00000000001063,1377.000000000006,-1381.9999999999943,-325.00000000000284,-287.9999999999967,-228.9999999999992,517.9999999999962,403.99999999999324,12.999999999996348,,7184.000000000008
2019.12.17,-231.99999999999886,1752.0000000000202,-273.9999999999965,-306.99999999998795,34.000000000000696,-336.9999999999984,1945.9999999999811,-89.99999999999008,-680.0000000000068,-118.00000000000699,-556.0000000000009,-496.99999999999187,1361.0000000000011,1563.0000000000166,2400.0000000000023,1414.9999999999884,-276.9999999999939,1282.0000000000055,-1390.0000000000023,-343.0000000000035,-269.00000000000546,-218.9999999999941,485.99999999999756,415.99999999999415,-12.999999999996348,,7053.000000000034
2019.12.17,-164.99999999999292,1621.0000000000057,-314.00000000001427,-302.99999999999727,43.999999999999595,-334.9999999999964,1806.999999999981,-4.999999999988347,-615.9999999999997,-57.00000000000705,-491.99999999999244,-458.9999999999983,1299.0000000000057,1397.9999999999961,2282.9999999999905,1305.0000000000007,-272.00000000000557,1253.9999999999995,-1384.9999999999918,-352.00000000000387,-218.00000000000352,-212.0000000000033,475.99999999999864,418.9999999999916,-43.999999999999595,,6676.999999999975
2019.12.17,-320.9999999999935,1649.0000000000116,-317.9999999999961,-276.9999999999868,147.00000000000824,-263.0000000000021,1845.999999999992,-158.99999999999804,-739.0000000000043,-116.00000000000499,-522.9999999999957,-483.99999999999557,1331.0000000000043,1462.0000000000175,2413.9999999999827,1378.9999999999968,-221.00000000000452,1124.9999999999982,-1261.9999999999854,-391.9999999999959,-189.99999999999773,-150.99999999999625,456.9999999999963,391.9999999999924,-28.999999999990145,,6757.000000000054
2019.12.17,-313.99999999999204,1911.0000000000182,-313.00000000000773,-230.99999999999454,130.0000000000079,-278.9999999999959,2251.9999999999873,-157.99999999999147,-728.9999999999992,-117.00000000000044,-545.9999999999909,-495.000000000001,1492.0000000000045,1825.9999999999934,2747.999999999995,1756.9999999999864,-198.99999999999363,1072.9999999999907,-1283.9999999999964,-343.9999999999941,-239.00000000000432,-207.9999999999984,429.0000000000016,400.9999999999958,-53.999999999998494,,8509.000000000022
2019.12.17,-224.9999999999974,1950.0000000000073,-287.9999999999994,-247.99999999999045,157.00000000000713,-344.99999999999534,2231.9999999999895,-61.99999999998429,-629.0000000000049,-34.000000000000696,-524.9999999999977,-483.0000000000001,1494.0000000000064,1849.000000000018,2824.9999999999886,1739.999999999986,-141.99999999999767,1238.0000000000057,-1386.9999999999827,-349.00000000000375,-250.0,-245.9999999999951,556.9999999999964,473.0000000000012,-56.99999999999594,,9245.000000000062
2019.12.17,-193.99999999999417,2053.000000000016,-292.00000000000335,-225.9999999999991,153.00000000000313,-351.99999999999676,2271.999999999985,-38.99999999998904,-569.0000000000026,-4.999999999999449,-493.99999999999443,-478.0000000000006,1571.0000000000002,2002.0000000000095,3003.9999999999845,1919.000000000004,-127.99999999999478,1224.000000000003,-1366.0000000000005,-334.0000000000032,-263.00000000000523,-260.9999999999957,559.9999999999939,509.9999999999993,-75.00000000000284,,10192.000000000016
2019.12.17,-261.0000000000001,2017.000000000002,-283.000000000011,-190.9999999999883,198.99999999999363,-295.99999999999625,2362.999999999982,-108.99999999998133,-606.0000000000088,-48.000000000003595,-519.9999999999983,-468.00000000000176,1541.9999999999989,2018.0000000000007,2957.999999999994,1922.0000000000016,-123.99999999999079,1218.9999999999923,-1254.9999999999839,-331.00000000000307,-266.00000000000534,-231.99999999999932,546.000000000002,459.99999999999375,-15.999999999993797,,10237.999999999995
2019.12.17,-273.9999999999965,2042.0000000000105,-272.00000000000557,-170.99999999999227,144.0000000000108,-312.00000000000114,2383.000000000002,-115.99999999998278,-606.0000000000088,-97.00000000000264,-535.999999999992,-500.00000000000045,1558.0000000000039,2045.9999999999923,2949.999999999986,1960.9999999999905,-161.99999999999548,1225.9999999999939,-1314.9999999999995,-296.99999999999704,-278.0000000000058,-265.00000000000057,517.0000000000008,434.9999999999965,-34.000000000000696,,10027.000000000007
2019.12.17,-274.9999999999919,2140.0000000000086,-276.9999999999939,-179.9999999999926,2.0000000000131024,-341.0000000000024,2442.999999999995,-117.99999999999588,-632.9999999999956,-170.00000000000347,-558.9999999999984,-530.9999999999926,1614.9999999999998,2126.0000000000045,2873.9999999999986,2011.9999999999916,-317.9999999999961,1279.000000000008,-1369.9999999999823,-257.99999999999557,-289.0000000000015,-283.00000000000125,454.9999999999943,417.99999999999613,-49.99999999999449,,9712.00000000007
2019.12.17,-285.9999999999974,2099.0000000000064,-269.9999999999925,-177.99999999999727,12.999999999996348,-331.0000000000035,2458.999999999989,-134.99999999999625,-650.0000000000057,-161.00000000000003,-566.9999999999953,-522.9999999999957,1591.000000000009,2074.0000000000123,2896.999999999994,2024.999999999988,-285.00000000000193,1197.999999999988,-1342.9999999999832,-236.0000000000042,-290.9999999999968,-277.9999999999916,458.00000000000284,400.9999999999958,-45.000000000006146,,9636.000000000016
2019.12.17,-285.9999999999974,2101.0000000000196,-268.0000000000016,-224.99999999999432,41.000000000002146,-329.999999999997,2431.9999999999895,-136.99999999998712,-652.000000000001,-160.00000000000458,-534.9999999999966,-512.0000000000014,1580.0000000000036,2063.9999999999927,2905.9999999999864,2018.999999999993,-245.99999999999068,1187.0000000000048,-1296.9999999999925,-246.9999999999999,-245.00000000000455,-262.999999999991,442.9999999999934,410.9999999999947,-68.00000000000139,,9713.000000000016
2019.12.17,-239.0000000000003,2083.0000000000127,-236.00000000001398,-221.9999999999942,49.00000000001015,-331.0000000000035,2357.9999999999936,-120.99999999999334,-618.0000000000092,-119.99999999999788,-522.0000000000002,-512.9999999999968,1560.000000000006,2008.0000000000098,2845.999999999993,1934.9999999999977,-224.000000000002,1202.9999999999984,-1306.9999999999916,-254.99999999999545,-246.9999999999999,-265.00000000000057,465.9999999999998,429.99999999999704,-66.99999999999484,,9651.000000000027
2019.12.17,-214.99999999999852,2086.00000000001,-236.00000000001398,-231.99999999999932,12.000000000012001,-341.0000000000024,2356.999999999987,-112.99999999998533,-611.0000000000042,-126.0000000000039,-526.9999999999997,-497.99999999999847,1552.0000000000089,2008.0000000000098,2830.9999999999836,1941.9999999999993,-252.0000000000078,1201.0000000000077,-1326.9999999999893,-265.99999999999113,-259.00000000000034,-254.99999999999545,468.9999999999972,424.00000000000216,-59.99999999999339,,9564.000000000035
2019.12.17,-256.99999999999613,1966.0000000000011,-222.00000000001108,-237.99999999999955,80.00000000001339,-324.00000000000205,2302.999999999988,-154.99999999999403,-652.000000000001,-91.00000000000774,-519.9999999999983,-495.000000000001,1475.000000000004,1881.0000000000002,2846.9999999999995,1919.9999999999884,-153.00000000000313,936.0000000000035,-1262.9999999999918,-320.99999999999795,-233.99999999999466,-239.99999999999488,407.99999999999727,427.99999999999505,-102.99999999998644,,8976.000000000011
2019.12.17,-295.0000000000008,2017.000000000002,-252.99999999999213,-200.9999999999934,97.00000000001374,-297.9999999999983,2359.9999999999845,-172.99999999997874,-664.0000000000015,-140.0000000000068,-532.9999999999945,-490.999999999997,1502.0000000000034,1965.0000000000034,2885.9999999999886,1977.999999999991,-170.00000000000347,1045.9999999999914,-1180.9999999999877,-296.99999999999704,-228.9999999999992,-244.99999999999034,453.0000000000034,409.99999999999926,-51.99999999998539,,9492.000000000055
2019.12.18,-312.9999999999966,2044.0000000000014,-273.9999999999965,-213.99999999999864,114.0000000000141,-312.00000000000114,2366.0000000000014,-172.99999999997874,-652.000000000001,-156.00000000000057,-565.9999999999999,-524.9999999999977,1533.0000000000066,2030.0000000000011,2886.999999999995,2037.0,-191.99999999999218,1114.9999999999993,-1251.9999999999864,-277.000000000001,-248.99999999999523,-325.00000000000284,486.999999999993,424.9999999999976,-39.999999999995595,,9518.000000000064
2019.12.18,-296.9999999999917,2050.0000000000186,-282.0000000000045,-216.99999999999875,79.00000000000685,-329.00000000000153,2420.0,-172.99999999997874,-665.0000000000063,-173.00000000000094,-617.0000000000009,-549.9999999999949,1540.000000000008,1974.000000000018,2888.000000000002,1895.0000000000023,-228.99999999999034,1153.000000000004,-1354.999999999995,-292.99999999999216,-253.0000000000001,-246.9999999999999,465.9999999999998,432.9999999999945,-68.00000000000139,,9150.000000000096
2019.12.18,-317.0000000000006,2016.0000000000177,-270.99999999999903,-225.9999999999991,107.99999999999699,-324.9999999999975,2412.9999999999986,-178.99999999999582,-715.0000000000034,-180.99999999999784,-613.9999999999924,-546.9999999999975,1531.0000000000045,1915.9999999999968,2858.000000000005,1882.9999999999902,-192.99999999999872,1109.0000000000043,-1341.9999999999986,-320.99999999999795,-257.000000000005,-250.99999999999056,434.9999999999965,451.0000000000014,-107.99999999999699,,8873.000000000044
2019.12.18,-300.99999999999574,2012.0000000000139,-269.9999999999925,-231.99999999999932,100.0000000000112,-331.999999999999,2400.9999999999864,-149.9999999999835,-716.0000000000082,-138.00000000000477,-548.9999999999995,-539.999999999996,1538.0000000000061,1908.9999999999918,2871.0000000000014,1951.9999999999982,-194.0000000000053,1119.9999999999877,-1349.0000000000002,-319.9999999999932,-213.99999999999864,-246.9999999999999,464.9999999999932,466.9999999999952,-97.9999999999981,,9185.000000000011
2019.12.18,-285.9999999999974,2134.0000000000136,-253.99999999999866,-233.99999999999466,83.9999999999952,-387.99999999999943,2507.999999999999,-169.99999999998127,-700.0000000000028,-143.00000000000423,-570.9999999999993,-586.9999999999931,1602.0000000000034,2049.0000000000064,2970.9999999999905,2078.0000000000023,-197.00000000000273,1201.0000000000077,-1439.9999999999968,-286.00000000000136,-268.0000000000007,-316.0000000000025,483.0000000000001,485.0000000000021,-137.9999999999937,,9617.000000000051
2019.12.18,-280.9999999999979,2200.000000000002,-225.99999999999287,-263.9999999999958,104.00000000001519,-395.0000000000009,2533.999999999992,-170.99999999998784,-704.9999999999983,-123.00000000000644,-559.9999999999939,-578.0000000000007,1616.0000000000064,2094.999999999999,3074.999999999983,2112.9999999999873,-134.99999999999625,1170.9999999999886,-1444.000000000001,-319.0000000000026,-245.00000000000455,-307.9999999999927,504.9999999999999,537.9999999999941,-141.99999999999767,,10054.999999999996
2019.12.18,-281.99999999999335,2230.000000000021,-214.00000000000307,-223.99999999998954,124.99999999999733,-364.9999999999931,2604.9999999999905,-189.99999999997908,-695.0000000000074,-126.0000000000039,-563.9999999999978,-571.9999999999948,1633.0000000000066,2163.000000000011,3129.999999999988,2196.9999999999823,-117.99999999999588,1099.0000000000055,-1381.9999999999943,-310.0000000000023,-245.00000000000455,-289.99999999999204,495.9999999999964,522.0000000000002,-139.00000000000023,,10484.000000000044
2019.12.18,-288.9999999999948,2263.9999999999995,-192.99999999999872,-208.99999999998897,107.99999999999699,-393.9999999999944,2631.99999999999,-222.99999999999542,-677.9999999999973,-119.99999999999788,-580.9999999999982,-587.9999999999997,1645.0000000000075,2212.9999999999936,3205.9999999999977,2282.9999999999905,-62.99999999999084,1079.0000000000077,-1360.99999999999,-301.9999999999925,-326.9999999999982,-356.9999999999993,495.000000000001,536.9999999999986,-143.00000000000423,,10634.000000000042
2019.12.18,-264.999999999993,2379.00000000002,-161.99999999999548,-175.99999999998772,63.99999999999739,-436.00000000000307,2716.999999999992,-220.99999999998232,-611.0000000000042,-118.00000000000699,-596.9999999999919,-603.9999999999934,1686.0000000000098,2396.000000000015,3293.999999999997,2234.0000000000027,-62.99999999999084,1140.0000000000077,-1391.9999999999932,-237.99999999999955,-367.999999999995,-414.0000000000015,553.0000000000035,549.9999999999949,-127.99999999999478,,11220.000000000107
2019.12.18,-224.000000000002,2410.000000000001,-123.00000000000644,-146.99999999999136,45.000000000006146,-439.0000000000005,2693.9999999999964,-220.99999999998232,-545.0000000000017,-121.00000000000443,-581.9999999999936,-598.999999999994,1680.999999999999,2478.0000000000086,3288.9999999999864,2313.9999999999936,-72.0000000000054,1153.000000000004,-1390.0000000000023,-188.99999999999295,-370.00000000000455,-417.0000000000016,526.9999999999997,559.9999999999939,-136.99999999998712,,11575.00000000002
2019.12.18,-221.99999999999997,2404.000000000006,-107.99999999999699,-177.99999999999727,29.00000000001235,-463.9999999999977,2674.9999999999827,-234.99999999998522,-555.0000000000068,-126.99999999999933,-591.9999999999925,-622.0000000000003,1650.000000000007,2436.0000000000073,3259.9999999999964,2239.9999999999977,-65.00000000000395,1143.9999999999895,-1434.9999999999864,-195.99999999999795,-367.999999999995,-439.9999999999977,546.9999999999975,573.0000000000013,-168.99999999999693,,11182.000000000045
2019.12.18,-221.99999999999997,2321.0000000000173,-90.99999999999665,-166.99999999998738,21.00000000000435,-439.99999999999596,2596.9999999999827,-247.99999999998158,-557.0000000000022,-133.00000000000534,-566.9999999999953,-598.999999999994,1599.000000000006,2341.000000000008,3110.9999999999973,2203.9999999999836,-59.99999999999339,1103.9999999999939,-1368.999999999998,-185.99999999999284,-352.00000000000387,-417.99999999999216,510.99999999999477,561.0000000000003,-167.9999999999904,,10793.00000000006
2019.12.18,-214.99999999999852,2320.000000000011,-80.99999999999774,-161.99999999999193,15.00000000000945,-420.9999999999936,2579.9999999999823,-240.9999999999801,-549.9999999999972,-134.0000000000008,-566.9999999999953,-583.0000000000002,1591.000000000009,2346.0000000000036,3109.9999999999905,2159.999999999984,-59.99999999999339,1086.9999999999936,-1318.9999999999814,-182.99999999999272,-341.99999999999875,-387.00000000000045,512.0000000000014,535.999999999992,-146.99999999998602,,10865.000000000073
2019.12.18,-203.99999999999307,2309.0000000000055,-83.9999999999952,-152.9999999999916,43.00000000001525,-424.9999999999976,2567.9999999999927,-227.99999999998377,-522.9999999999961,-109.00000000000354,-554.9999999999944,-576.9999999999942,1590.0000000000025,2346.0000000000036,3151.999999999999,2200.9999999999864,-31.000000000003247,1048.9999999999889,-1329.9999999999868,-198.99999999999807,-335.9999999999985,-394.999999999996,502.9999999999979,529.0000000000017,-156.00000000000057,,10985.00000000006
2019.12.18,-205.99999999999508,2308.000000000021,-69.00000000000794,-168.99999999999693,38.0000000000047,-412.9999999999967,2573.9999999999873,-245.99999999999068,-546.999999999997,-121.00000000000443,-549.9999999999949,-569.9999999999927,1580.999999999999,2346.0000000000036,3129.999999999988,2193.999999999985,-12.999999999996348,1019.9999999999986,-1268.9999999999868,-200.00000000000284,-332.9999999999984,-379.99999999999545,503.99999999999335,541.9999999999981,-151.9999999999966,,10999.000000000024
2019.12.18,-269.9999999999925,2243.0000000000173,-90.99999999999665,-176.9999999999925,46.999999999997044,-397.99999999999835,2535.9999999999827,-298.9999999999826,-618.0000000000092,-134.0000000000008,-536.9999999999986,-561.0000000000003,1547.0000000000095,2242.0000000000186,3073.999999999999,2232.999999999996,-15.999999999993797,961.9999999999961,-1202.9999999999984,-215.0000000000034,-292.99999999999216,-348.99999999998954,461.99999999999574,498.9999999999939,-136.00000000000279,,10548.000000000055
2019.12.18,-243.99999999999977,2246.0000000000146,-106.00000000000608,-164.99999999999204,55.000000000005045,-381.99999999999346,2543.999999999991,-253.99999999999866,-581.0000000000031,-121.99999999999989,-510.99999999999477,-549.9999999999949,1556.0000000000018,2252.0000000000095,3078.9999999999873,2241.000000000004,-42.999999999993044,974.9999999999925,-1249.9999999999955,-216.99999999999875,-278.0000000000058,-348.99999999998954,456.9999999999963,503.99999999999335,-161.99999999999548,,10695.000000000033
2019.12.18,-226.99999999999943,2066.0000000000123,-127.99999999999478,-155.9999999999917,58.000000000002494,-383.99999999999545,2298.9999999999845,-224.99999999998633,-549.9999999999972,-111.00000000000554,-505.99999999999534,-544.9999999999955,1473.000000000002,2067.0000000000073,2868.000000000004,1995.9999999999977,-49.00000000001015,995.9999999999969,-1269.9999999999934,-212.99999999999386,-295.99999999999227,-362.99999999999955,463.9999999999977,515.9999999999942,-160.99999999998892,,9619.000000000058
2019.12.18,-243.99999999999977,2091.0000000000205,-133.00000000000534,-168.99999999999693,42.0000000000087,-383.0,2327.999999999997,-227.99999999998377,-585.9999999999985,-129.00000000000134,-567.9999999999907,-556.0000000000009,1474.0000000000086,2098.000000000013,2905.9999999999864,2011.9999999999916,-87.99999999999919,950.0000000000064,-1299.99999999999,-227.00000000000387,-337.0000000000033,-349.9999999999943,436.00000000000307,473.99999999999665,-157.00000000000713,,9356.000000000056
2019.12.18,-259.9999999999936,2105.0000000000014,-139.00000000000023,-152.9999999999916,-39.999999999995595,-448.000000000004,2421.999999999991,-258.99999999998704,-582.0000000000078,-161.00000000000003,-605.0,-605.9999999999955,1497.0000000000039,2126.0000000000045,2878.0000000000027,1871.0000000000005,-137.9999999999937,1150.999999999991,-1373.9999999999864,-195.99999999999795,-384.00000000000034,-417.99999999999216,515.9999999999942,497.99999999999847,-113.99999999999189,,9187.00000000005
2019.12.18,-202.0000000000022,2209.0000000000164,-93.00000000000975,-182.99999999999272,-22.999999999995246,-426.9999999999996,2384.9999999999927,-236.99999999999832,-534.9999999999966,-121.99999999999989,-574.9999999999922,-568.0000000000018,1524.0000000000032,2276.0000000000105,3003.0,2068.9999999999877,-68.00000000000139,1004.9999999999892,-1319.999999999988,-176.9999999999925,-379.99999999999545,-402.9999999999916,464.9999999999932,492.999999999999,-170.00000000000347,,9946.00000000003
2019.12.18,-176.99999999999383,2135.00000000002,-90.00000000001229,-146.99999999999136,39.999999999995595,-446.00000000000193,2349.000000000001,-210.99999999998343,-489.0000000000043,-78.00000000000028,-514.9999999999987,-580.9999999999982,1473.000000000002,2151.0000000000105,2944.9999999999977,1994.9999999999911,-31.000000000003247,1001.9999999999918,-1395.9999999999973,-207.9999999999984,-346.9999999999942,-423.0000000000018,495.9999999999964,544.9999999999955,-197.00000000000273,,9795.000000000018
