date,EURCAD,empty,sum
2020.06.03,-1673.9999999999977,,-1673.9999999999977
2020.06.03,-1669.9999999999936,,-1669.9999999999936
2020.06.03,-1498.9999999999836,,-1498.9999999999836
2020.06.03,-1779.9999999999816,,-1779.9999999999816
2020.06.03,-1831.999999999989,,-1831.999999999989
2020.06.03,-1851.999999999987,,-1851.999999999987
2020.06.03,-1651.9999999999868,,-1651.9999999999868
2020.06.03,-1559.9999999999836,,-1559.9999999999836
2020.06.03,-1612.9999999999977,,-1612.9999999999977
2020.06.03,-1597.9999999999884,,-1597.9999999999884
2020.06.03,-1561.9999999999968,,-1561.9999999999968
2020.06.03,-1602.9999999999989,,-1602.9999999999989
2020.06.03,-1617.9999999999861,,-1617.9999999999861
2020.06.03,-1583.9999999999854,,-1583.9999999999854
2020.06.03,-1444.9999999999852,,-1444.9999999999852
2020.06.03,-1514.9999999999998,,-1514.9999999999998
2020.06.03,-1554.9999999999952,,-1554.9999999999952
2020.06.04,-1604.9999999999898,,-1604.9999999999898
2020.06.04,-1603.9999999999832,,-1603.9999999999832
2020.06.04,-1558.9999999999993,,-1558.9999999999993
2020.06.04,-1549.9999999999848,,-1549.9999999999848
2020.06.04,-1536.9999999999884,,-1536.9999999999884
2020.06.04,-1551.9999999999977,,-1551.9999999999977
2020.06.04,-1551.9999999999977,,-1551.9999999999977
2020.06.04,-1555.9999999999795,,-1555.9999999999795
2020.06.04,-1627.999999999985,,-1627.999999999985
2020.06.04,-1638.9999999999905,,-1638.9999999999905
2020.06.04,-1549.0000000000005,,-1549.0000000000005
2020.06.04,-1577.9999999999905,,-1577.9999999999905
2020.06.04,-1621.9999999999902,,-1621.9999999999902
2020.06.04,-1549.0000000000005,,-1549.0000000000005
2020.06.04,-1626.9999999999784,,-1626.9999999999784
2020.06.04,-1634.9999999999864,,-1634.9999999999864
2020.06.04,-1662.9999999999923,,-1662.9999999999923
2020.06.04,-1648.9999999999893,,-1648.9999999999893
2020.06.04,-1660.999999999979,,-1660.999999999979
2020.06.04,-1695.9999999999864,,-1695.9999999999864
2020.06.04,-1675.9999999999886,,-1675.9999999999886
2020.06.04,-1762.9999999999814,,-1762.9999999999814
2020.06.04,-1965.9999999999789,,-1965.9999999999789
2020.06.04,-1993.9999999999848,,-1993.9999999999848
2020.06.04,-1936.9999999999886,,-1936.9999999999886
2020.06.04,-1804.99999999999,,-1804.99999999999
2020.06.04,-1793.0000000000002,,-1793.0000000000002
2020.06.04,-1796.999999999982,,-1796.999999999982
2020.06.04,-1887.9999999999786,,-1887.9999999999786
2020.06.04,-1901.9999999999816,,-1901.9999999999816
2020.06.04,-1366.999999999985,,-1366.999999999985
2020.06.04,-1364.999999999994,,-1364.999999999994
2020.06.04,-1294.9999999999795,,-1294.9999999999795
2020.06.04,-921.9999999999784,,-921.9999999999784
2020.06.04,-794.9999999999901,,-794.9999999999901
2020.06.04,-552.9999999999812,,-552.9999999999812
2020.06.04,-159.99999999998238,,-159.99999999998238
2020.06.04,-269.9999999999925,,-269.9999999999925
2020.06.04,-210.99999999998343,,-210.99999999998343
2020.06.04,-95.999999999985,,-95.999999999985
2020.06.04,-113.99999999999189,,-113.99999999999189
2020.06.04,-178.99999999999582,,-178.99999999999582
2020.06.04,-135.9999999999806,,-135.9999999999806
2020.06.04,-48.99999999998794,,-48.99999999998794
2020.06.04,-14.999999999987246,,-14.999999999987246
2020.06.04,-158.99999999999804,,-158.99999999999804
2020.06.04,-172.99999999997874,,-172.99999999997874
2020.06.04,-228.99999999999034,,-228.99999999999034
2020.06.05,-233.99999999997868,,-233.99999999997868
2020.06.05,-214.99999999998744,,-214.99999999998744
2020.06.05,-152.99999999998093,,-152.99999999998093
2020.06.05,-169.99999999998127,,-169.99999999998127
2020.06.05,-165.9999999999995,,-165.9999999999995
2020.06.05,-105.99999999998388,,-105.99999999998388
2020.06.05,-72.99999999998974,,-72.99999999998974
2020.06.05,-71.99999999998319,,-71.99999999998319
2020.06.05,-83.9999999999952,,-83.9999999999952
2020.06.05,-137.9999999999937,,-137.9999999999937
2020.06.05,-189.99999999997908,,-189.99999999997908
2020.06.05,-224.99999999998633,,-224.99999999998633
2020.06.05,-141.99999999999767,,-141.99999999999767
2020.06.05,-131.99999999999878,,-131.99999999999878
2020.06.05,-101.99999999997988,,-101.99999999997988
2020.06.05,-101.99999999997988,,-101.99999999997988
2020.06.05,-69.9999999999923,,-69.9999999999923
2020.06.05,-80.99999999999774,,-80.99999999999774
2020.06.05,18.0000000000069,,18.0000000000069
2020.06.05,142.0000000000199,,142.0000000000199
2020.06.05,-124.99999999999733,,-124.99999999999733
2020.06.05,-353.99999999998766,,-353.99999999998766
2020.06.05,-339.99999999998477,,-339.99999999998477
2020.06.05,-381.99999999999346,,-381.99999999999346
2020.06.05,-470.9999999999992,,-470.9999999999992
2020.06.05,-451.99999999998573,,-451.99999999998573
2020.06.05,-361.9999999999957,,-361.9999999999957
2020.06.05,-448.9999999999883,,-448.9999999999883
2020.06.05,-442.9999999999934,,-442.9999999999934
2020.06.05,-766.9999999999843,,-766.9999999999843
2020.06.05,-946.9999999999867,,-946.9999999999867
2020.06.05,-1638.9999999999905,,-1638.9999999999905
2020.06.05,-1463.9999999999986,,-1463.9999999999986
2020.06.05,-1601.9999999999923,,-1601.9999999999923
2020.06.05,-1475.9999999999884,,-1475.9999999999884
2020.06.05,-1482.99999999999,,-1482.99999999999
2020.06.05,-1604.9999999999898,,-1604.9999999999898
2020.06.05,-1606.9999999999807,,-1606.9999999999807
2020.06.05,-1611.9999999999911,,-1611.9999999999911
2020.06.05,-1586.999999999983,,-1586.999999999983
2020.06.05,-1537.999999999995,,-1537.999999999995
2020.06.05,-1549.0000000000005,,-1549.0000000000005
2020.06.05,-1462.999999999992,,-1462.999999999992
2020.06.05,-1447.9999999999827,,-1447.9999999999827
2020.06.05,-1436.9999999999993,,-1436.9999999999993
2020.06.05,-1364.999999999994,,-1364.999999999994
2020.06.05,-1539.999999999986,,-1539.999999999986
2020.06.05,-1606.9999999999807,,-1606.9999999999807
