date,USDJPY,USDCAD,EURCHF,GBPAUD,AUDCAD,empty,sum
2015.11.06,2821.9999999999886,2384.9999999999927,522.0000000000002,-2625.0000000000105,-549.9999999999949,,2553.9999999999764
2015.11.06,2824.9999999999886,2446.999999999999,524.0000000000133,-2844.000000000024,-527.9999999999951,,2423.999999999982
2015.11.06,2792.9999999999923,2388.0000000000123,523.0000000000068,-3045.0000000000086,-544.0,,2115.0000000000023
2015.11.06,2817.9999999999977,2299.0000000000064,504.9999999999999,-3254.0000000000014,-548.9999999999995,,1819.0000000000027
2015.11.06,2803.9999999999877,2320.9999999999955,394.00000000000546,-3298.000000000023,-607.9999999999974,,1612.9999999999686
2015.11.06,2823.999999999998,2303.0000000000105,398.9999999999938,-3282.0000000000073,-557.9999999999918,,1686.0000000000036
2015.11.06,2847.999999999999,2259.9999999999955,398.00000000000944,-3238.0000000000296,-558.9999999999984,,1708.9999999999757
2015.11.06,2824.9999999999886,2296.000000000009,446.0000000000131,-3204.000000000029,-622.0000000000003,,1740.9999999999814
2015.11.06,2812.999999999988,2248.0000000000055,451.0000000000014,-3380.9999999999895,-676.9999999999943,,1454.0000000000116
2015.11.06,2778.9999999999964,2212.000000000014,478.0000000000006,-3344.0000000000136,-622.0000000000003,,1502.9999999999977
2015.11.06,2832.999999999998,2337.0000000000114,577.0000000000052,-3290.000000000015,-613.9999999999924,,1843.0000000000073
