date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2019.02.11,79.99999999999119,-31.000000000003247,35.00000000000725,-138.0000000000159,-19.999999999997797,78.99999999999574,-192.99999999999872,-156.00000000000057,178.00000000000037,36.999999999998145,424.99999999998295,-137.9999999999937,-141.00000000001333,-502.00000000000955,-45.000000000006146,-2.999999999997449,205.00000000001074,-407.0000000000107,-391.9999999999959,-483.0000000000041,39.00000000000014,-257.9999999999916,-133.99999999998968,,-1963.0000000000418
2019.02.11,175.99999999999838,92.00000000000318,46.0000000000127,-124.00000000001299,-41.9999999999976,48.000000000003595,-134.00000000001188,-190.99999999999673,224.000000000002,110.99999999999443,300.9999999999877,10.000000000021103,-391.000000000008,-493.9999999999998,-53.00000000001415,-51.000000000001044,170.00000000000347,-402.000000000001,-378.0000000000001,-457.00000000000784,0.0,-185.99999999999727,-136.99999999998712,,-1862.0000000000089
2019.02.11,270.99999999999903,182.99999999999983,141.99999999999767,-134.99999999999625,-52.99999999999194,65.00000000000395,-168.0000000000126,-217.0000000000005,273.9999999999965,103.99999999999298,393.0000000000007,114.0000000000141,-276.00000000000955,-401.00000000001046,75.99999999998718,53.999999999998494,362.00000000001785,-405.00000000000114,-355.99999999999454,-499.00000000000944,4.000000000004,-226.99999999999943,-180.99999999998673,,-876.0000000000002
2019.02.11,300.99999999999574,225.00000000000853,148.00000000001478,-154.0000000000097,-32.999999999994145,73.00000000000084,-165.9999999999995,-221.00000000000452,295.99999999999625,137.9999999999937,319.9999999999932,123.00000000000644,-341.99999999999784,-378.0000000000001,51.99999999998539,56.99999999999594,358.9999999999982,-362.99999999999955,-344.99999999999886,-469.0000000000083,41.000000000002146,-209.9999999999991,-156.00000000000057,,-704.000000000021
2019.02.11,251.99999999998556,-39.999999999995595,43.00000000001525,-153.00000000000313,-35.999999999991594,68.99999999999685,-360.0000000000048,-211.00000000000563,265.0000000000041,0.999999999995449,413.99999999998727,-165.9999999999995,-182.99999999999983,-420.0000000000017,21.999999999988695,-44.99999999998394,235.00000000000742,-377.00000000000955,-314.9999999999977,-432.00000000000216,-31.999999999998696,-205.99999999999508,-141.99999999999767,,-1817.000000000006
2019.02.11,234.00000000000088,-89.00000000000574,-14.999999999987246,-76.0000000000094,-48.99999999999905,65.00000000000395,-385.00000000001313,-207.00000000000162,275.000000000003,39.00000000000014,455.99999999998886,-110.99999999999443,-6.000000000017103,-451.0000000000076,-33.00000000001635,-119.99999999998678,182.0000000000155,-389.00000000001,-317.99999999999784,-425.00000000001137,-56.0000000000005,-165.9999999999995,-144.99999999999514,,-1790.0000000000407
2019.02.11,285.99999999998624,121.99999999999989,60.000000000015596,-175.99999999999838,-139.99999999999568,-5.999999999994898,-241.00000000000233,-212.00000000000108,258.0000000000027,139.00000000000023,317.99999999998363,99.00000000000463,-155.00000000001623,-378.0000000000001,-29.999999999996696,-235.99999999999176,99.00000000000463,-370.00000000000455,-269.999999999996,-373.00000000000466,-75.9999999999983,-118.99999999999133,-166.99999999998383,,-1567.9999999999784
2019.02.11,353.99999999998766,232.99999999999432,76.0000000000094,-188.00000000001037,-162.99999999999093,-34.000000000000696,-235.00000000000742,-175.99999999999838,248.99999999999923,165.9999999999995,308.9999999999975,138.0000000000159,-70.99999999999883,-453.00000000000296,-1.0000000000065512,-275.000000000003,82.00000000000429,-371.9999999999999,-230.99999999999454,-384.00000000000034,-127.99999999999478,-101.99999999999099,-210.99999999998343,,-1416.999999999975
2019.02.11,351.99999999999676,146.00000000000168,53.999999999998494,-150.00000000000568,-193.99999999999417,-5.999999999994898,-306.00000000000625,-233.00000000000543,273.9999999999965,148.99999999999915,366.9999999999902,117.00000000001154,-95.00000000000064,-518.0000000000007,7.0000000000014495,-340.9999999999913,121.00000000001555,-465.0000000000034,-339.9999999999892,-476.0000000000133,-165.9999999999995,-124.99999999999733,-255.99999999998957,,-2083.99999999998
2019.02.11,354.9999999999942,226.00000000001506,78.00000000000028,-165.00000000001512,-159.9999999999935,-7.0000000000014495,-222.00000000001108,-163.00000000000205,267.00000000000614,187.00000000000384,414.99999999999204,147.00000000000824,-146.00000000000168,-608.0000000000041,-36.999999999998145,-292.00000000000335,101.00000000001774,-481.9999999999993,-327.99999999998875,-496.0000000000093,-119.00000000000244,-157.99999999999147,-237.99999999998266,,-1844.9999999999673
2019.02.11,377.0000000000051,341.00000000001353,80.00000000001339,-238.0000000000049,-223.99999999999088,-88.99999999999464,-153.00000000000313,-173.00000000000094,248.99999999999923,193.99999999999417,320.99999999999795,300.00000000001137,-223.00000000001762,-645.0000000000102,-9.999999999998899,-268.9999999999859,53.00000000001415,-534.000000000006,-346.9999999999942,-477.00000000000387,-173.00000000000094,-107.99999999999699,-200.99999999998454,,-1948.9999999999447
2019.02.11,384.9999999999909,456.00000000001194,245.0000000000063,-266.0000000000107,-211.99999999998997,-68.99999999999685,-67.00000000001705,-177.00000000000495,241.00000000000233,209.9999999999991,290.9999999999968,339.0000000000004,-290.00000000001245,-481.9999999999993,69.9999999999923,-139.00000000000023,226.00000000001506,-510.0000000000051,-329.9999999999983,-468.0000000000035,-143.9999999999997,-142.99999999999312,-208.99999999999253,,-1043.0000000000089
2019.02.11,329.00000000000153,478.0000000000006,185.00000000001293,-276.00000000000955,-195.9999999999962,-31.999999999998696,21.00000000000435,-116.00000000000499,240.00000000000688,251.00000000000122,296.99999999999704,364.00000000000875,-279.00000000000705,-501.0000000000048,18.999999999991246,-231.0000000000034,236.00000000001398,-496.9999999999999,-317.99999999999784,-497.0000000000141,-144.99999999999514,-171.99999999999437,-253.99999999999866,,-1093.9999999999864
2019.02.11,322.9999999999844,509.00000000000387,240.00000000001796,-452.00000000000796,-264.999999999993,-88.99999999999464,65.99999999998829,-97.00000000000264,207.99999999999707,171.99999999999437,213.99999999999864,253.00000000001432,-283.000000000011,-433.00000000000693,32.999999999994145,-156.00000000000057,344.00000000001097,-385.0000000000051,-262.999999999991,-467.00000000001296,-104.99999999999955,-210.99999999999451,-262.999999999991,,-1107.0000000000068
2019.02.11,387.000000000004,617.0000000000009,365.0000000000153,-514.0000000000144,-259.9999999999936,-102.99999999999754,103.99999999999298,-100.00000000000009,190.99999999999673,187.00000000000384,82.99999999999841,243.00000000001543,-317.0000000000117,-334.0000000000032,-22.0000000000109,-82.00000000000429,312.00000000000114,-335.9999999999985,-262.999999999991,-417.0000000000016,-53.999999999998494,-222.99999999999542,-212.99999999999653,,-748.9999999999886
2019.02.11,390.9999999999858,614.0000000000034,371.00000000001023,-419.9999999999982,-255.99999999998957,-119.00000000000244,93.99999999999409,-75.9999999999983,178.00000000000037,214.00000000000307,191.0000000000025,333.0000000000055,-312.00000000000114,-316.0000000000025,75.99999999998718,-97.9999999999981,286.00000000000847,-379.0000000000049,-250.0,-402.000000000001,-103.99999999999298,-172.99999999998983,-228.99999999999034,,-385.99999999996885
2019.02.11,381.99999999999346,622.0000000000115,409.99999999999926,-343.00000000000443,-247.99999999999267,-132.99999999999423,129.00000000000134,-97.00000000000264,163.00000000000205,203.99999999999307,146.99999999999136,454.00000000002103,-365.0000000000153,-317.0000000000073,200.99999999998454,-29.999999999996696,266.0000000000107,-430.9999999999974,-275.99999999999625,-411.00000000000136,-112.99999999999643,-92.99999999999864,-163.00000000000205,,-41.999999999996874
2019.02.11,408.9999999999927,662.000000000007,433.0000000000167,-297.9999999999983,-241.99999999999778,-114.00000000000298,129.99999999998568,-114.99999999999844,214.00000000000307,212.99999999999653,139.99999999998636,577.0000000000052,-409.0000000000149,-306.0000000000116,302.0000000000023,43.999999999999595,361.0000000000113,-451.0000000000076,-292.99999999999216,-423.0000000000018,-152.99999999999204,-70.99999999999883,-173.00000000000094,,436.9999999999891
2019.02.11,434.000000000001,730.0000000000084,477.0000000000163,-306.00000000000625,-267.99999999999045,-132.99999999999423,130.99999999999224,-114.99999999999844,180.99999999999784,221.99999999999997,111.99999999999477,598.0000000000097,-436.9999999999985,-275.0000000000057,312.9999999999855,7.0000000000014495,331.999999999999,-439.9999999999977,-268.0000000000007,-379.0000000000049,-163.00000000000205,-48.99999999999905,-168.99999999999693,,535.0000000000109
2019.02.11,402.9999999999978,689.0000000000063,462.0000000000068,-333.0000000000055,-277.99999999998937,-134.0000000000008,157.99999999999147,-68.99999999999685,168.00000000000148,195.9999999999962,135.99999999999568,528.0000000000174,-308.0000000000194,-255.00000000000966,272.99999999998994,-24.999999999986144,337.0000000000095,-414.0000000000015,-229.99999999998977,-368.0000000000092,-156.99999999999602,-52.99999999999194,-187.00000000000384,,539.0000000000124
2019.02.11,390.0000000000015,653.0000000000147,443.99999999999994,-337.99999999999386,-291.99999999999227,-129.00000000000134,157.99999999999147,-48.99999999999905,172.00000000000549,187.00000000000384,156.99999999998226,460.000000000016,-267.0000000000172,-245.00000000000455,227.99999999998377,-45.99999999999049,346.0000000000019,-389.00000000001,-214.9999999999892,-364.0000000000043,-153.99999999999858,-100.99999999999554,-200.99999999998454,,405.00000000001967
2019.02.11,378.999999999996,658.0000000000031,422.00000000001125,-377.0000000000051,-262.999999999991,-104.99999999999955,167.9999999999904,-53.00000000000304,173.00000000000094,204.99999999999963,173.00000000000182,427.0000000000218,-264.0000000000198,-271.0000000000008,182.99999999999983,-51.99999999998539,328.00000000001717,-367.00000000000443,-227.99999999999443,-388.00000000000523,-108.99999999999244,-116.99999999998934,-202.9999999999976,,319.00000000005355
2019.02.11,380.00000000000256,651.0000000000016,417.0000000000007,-390.0000000000015,-240.99999999999122,-82.00000000000429,170.99999999998784,-77.00000000000485,202.0000000000022,219.00000000000253,149.0000000000009,398.00000000000944,-311.0000000000168,-274.0000000000009,146.00000000000168,-17.999999999984695,380.00000000000256,-368.9999999999998,-232.99999999998988,-392.0000000000101,-107.99999999999699,-176.99999999999383,-207.00000000000162,,234.00000000001475
2019.02.11,400.00000000000034,659.999999999994,424.00000000000216,-385.00000000001313,-234.99999999999633,-85.99999999999719,119.00000000000244,-106.00000000000608,207.00000000000162,219.00000000000253,155.00000000000114,415.0000000000098,-326.0000000000041,-271.0000000000008,154.99999999999403,-8.999999999992347,372.00000000001677,-347.0000000000084,-248.99999999999523,-405.00000000000114,-64.99999999999284,-167.9999999999904,-207.99999999998596,,266.0000000000406
2019.02.11,400.9999999999847,663.0000000000135,426.00000000001523,-378.00000000001165,-247.99999999999267,-70.0000000000034,124.99999999999733,-82.99999999999974,217.99999999999596,219.00000000000253,137.9999999999768,417.0000000000007,-278.00000000000045,-255.00000000000966,158.99999999999804,-31.999999999987594,402.0000000000135,-331.00000000000307,-221.9999999999942,-396.0000000000008,-82.99999999999974,-174.99999999999181,-246.99999999999721,,370.0000000000063
2019.02.11,390.0000000000015,668.0000000000019,436.9999999999985,-387.000000000004,-251.99999999999667,-90.0000000000012,166.99999999998383,-60.00000000000449,195.9999999999962,209.00000000000364,117.999999999995,406.00000000001745,-270.00000000001467,-240.99999999999966,160.99999999998892,-31.999999999987594,317.0000000000117,-328.00000000000296,-204.9999999999983,-379.0000000000049,-113.99999999999189,-162.99999999999093,-231.0000000000034,,316.99999999999795
2019.02.12,336.00000000000296,608.0000000000085,425.0000000000087,-385.00000000001313,-255.99999999998957,-121.99999999999989,160.99999999998892,-58.000000000002494,150.00000000000568,141.00000000000225,45.99999999999227,375.0000000000142,-381.0000000000091,-258.0000000000098,161.99999999999548,-7.999999999985796,341.00000000001353,-326.0000000000076,-200.9999999999934,-353.00000000000864,-161.99999999999548,-129.9999999999968,-295.99999999998516,,-190.99999999996413
2019.02.12,360.0000000000048,607.0000000000019,424.00000000000216,-411.0000000000058,-289.9999999999903,-132.99999999999423,160.00000000000458,-73.99999999999629,136.00000000000279,193.99999999999417,42.999999999977945,373.00000000000114,-340.00000000000693,-262.00000000000045,116.99999999998934,-99.99999999998899,256.00000000001177,-304.00000000000205,-200.9999999999934,-343.0000000000035,-134.99999999999625,-121.99999999999989,-218.99999999999142,,-263.999999999979
2019.02.12,380.9999999999869,653.999999999999,409.0000000000149,-394.00000000000546,-272.99999999998994,-134.0000000000008,140.99999999999113,-65.00000000000395,143.00000000000423,204.99999999999963,149.99999999997726,400.00000000000034,-304.00000000001535,-359.99999999999943,137.9999999999937,-86.99999999999264,261.0000000000001,-387.00000000000045,-234.99999999999943,-381.0000000000002,-120.99999999999334,-132.99999999999423,-203.99999999998198,,-196.00000000001015
2019.02.12,404.9999999999887,642.0000000000092,409.0000000000149,-371.00000000001023,-268.99999999999704,-75.00000000000284,126.99999999998823,-67.00000000000594,217.0000000000005,214.99999999999852,179.9999999999784,389.0000000000171,-235.00000000000742,-289.0000000000015,134.99999999999625,-112.000000000001,374.0000000000077,-332.9999999999984,-223.99999999998954,-425.00000000001137,-98.99999999999353,-182.99999999999983,-261.9999999999845,,148.99999999999648
2019.02.12,404.0000000000044,639.9999999999961,405.0000000000109,-397.0000000000029,-277.99999999998937,-119.00000000000244,113.99999999999189,-100.99999999999554,192.99999999999872,209.9999999999991,210.9999999999843,381.0000000000091,-319.0000000000026,-365.99999999999966,139.00000000000023,-73.99999999999629,282.0000000000045,-388.00000000000523,-280.00000000000114,-447.00000000000273,-102.00000000000209,-180.99999999999784,-254.999999999983,,-327.9999999999816
2019.02.12,429.99999999999704,583.0000000000002,409.0000000000149,-388.9999999999949,-233.99999999998977,-182.00000000000438,17.000000000000348,-195.9999999999962,131.99999999999878,156.00000000000057,268.0000000000007,287.000000000015,-551.0000000000126,-407.0000000000107,134.99999999999625,-9.999999999998899,145.00000000001734,-424.99999999999716,-399.9999999999915,-449.0000000000123,-59.99999999999339,-152.99999999999204,-129.99999999998568,,-1023.9999999999384
2019.02.12,392.9999999999989,588.0000000000107,373.00000000000114,-460.000000000016,-322.00000000000006,-205.99999999999508,79.99999999999119,-124.99999999999733,114.00000000000298,190.00000000000128,179.00000000000205,241.00000000000233,-319.0000000000026,-426.00000000000193,24.999999999986144,-177.99999999998929,97.9999999999981,-405.00000000000114,-342.9999999999893,-391.00000000000534,-137.9999999999937,-111.99999999998988,-159.99999999998238,,-1303.999999999969
2019.02.12,402.9999999999978,597.0000000000031,375.9999999999986,-472.00000000000574,-216.99999999998943,-209.00000000000364,65.00000000000395,-241.99999999999778,104.99999999999955,207.99999999999707,239.99999999998067,242.00000000000887,-605.0000000000111,-440.00000000001194,32.999999999994145,18.0000000000069,53.00000000001415,-412.9999999999967,-453.9999999999935,-423.0000000000018,2.000000000002,-130.99999999999224,-24.999999999986144,,-1288.9999999999832
2019.02.12,411.99999999999017,592.0000000000148,372.00000000001677,-380.00000000000256,-139.99999999999568,-134.99999999999625,59.99999999999339,-272.00000000000557,160.00000000000458,209.00000000000364,231.99999999999932,367.0000000000062,-686.0000000000089,-406.0000000000059,110.99999999999443,178.00000000001148,189.00000000001694,-407.0000000000107,-480.99999999999454,-422.00000000001125,74.00000000000739,-124.99999999999733,-2.999999999997449,,-500.9999999999669
2019.02.12,411.99999999999017,575.0000000000144,348.9999999999993,-344.00000000001097,-112.99999999999643,-129.9999999999968,62.99999999999084,-304.00000000000426,173.00000000000094,209.00000000000364,329.9999999999841,378.00000000001165,-750.0000000000063,-442.0000000000073,158.99999999999804,221.00000000000452,219.99999999999798,-475.0000000000085,-540.9999999999968,-501.0000000000048,84.0000000000063,-144.99999999999514,36.0000000000138,,-536.0000000000116
2019.02.12,395.99999999999636,597.0000000000031,362.00000000001785,-253.99999999999866,-91.99999999999208,-121.00000000000443,85.00000000000173,-270.0000000000036,165.9999999999995,222.99999999999542,316.0000000000025,484.00000000001774,-683.0000000000114,-440.00000000001194,214.99999999998744,226.00000000001506,186.0000000000195,-474.00000000000375,-506.0000000000002,-463.0000000000081,55.000000000005045,-72.99999999998974,43.999999999999595,,-20.999999999963045
2019.02.12,400.00000000000034,594.0000000000057,373.00000000000114,-236.99999999999832,-101.99999999999099,-124.99999999999733,83.9999999999952,-244.99999999999523,178.00000000000037,217.99999999999596,381.9999999999766,493.0000000000101,-642.0000000000092,-588.0000000000081,236.99999999999832,231.0000000000034,223.00000000001762,-611.0000000000042,-554.9999999999926,-518.0000000000007,19.00000000000235,-32.999999999994145,49.00000000001015,,-174.99999999997323
2019.02.12,414.9999999999876,625.9999999999932,395.000000000012,-217.0000000000005,-112.99999999999643,-159.9999999999935,106.99999999999044,-209.00000000000364,136.00000000000279,214.99999999999852,453.9999999999793,558.0000000000141,-575.9999999999987,-585.000000000008,295.0000000000008,238.0000000000049,161.00000000001114,-609.0000000000089,-551.0000000000019,-519.0000000000055,-4.999999999999449,5.000000000010552,53.999999999998494,,114.99999999998721
2019.02.12,426.9999999999996,646.9999999999976,419.0000000000138,-241.00000000000233,-169.99999999999238,-165.9999999999995,63.99999999999739,-238.0000000000049,148.0000000000037,207.99999999999707,425.9999999999877,572.0000000000169,-618.0000000000074,-493.0000000000092,319.0000000000026,145.00000000001734,175.00000000001404,-573.0000000000075,-515.9999999999911,-449.0000000000123,-60.99999999999994,44.0000000000107,43.999999999999595,,113.00000000003149
2019.02.12,456.9999999999963,648.0000000000041,423.0000000000178,-273.9999999999965,-204.99999999999963,-192.99999999999872,68.99999999998573,-246.00000000000176,139.00000000000023,202.0000000000022,405.00000000000114,534.0000000000123,-608.0000000000085,-498.00000000000466,275.000000000003,63.99999999999739,113.00000000000753,-561.000000000007,-530.0000000000011,-464.00000000001285,-87.99999999999919,12.000000000000899,19.999999999997797,,-306.0000000000036
2019.02.12,446.9999999999974,615.9999999999943,385.00000000001313,-280.9999999999979,-132.99999999999423,-173.9999999999964,46.999999999997044,-253.99999999999866,150.00000000000568,219.99999999999798,435.9999999999786,496.00000000000756,-589.0000000000173,-517.0000000000101,225.99999999999287,178.99999999999582,104.00000000001519,-542.0000000000016,-524.0000000000009,-453.00000000000296,12.000000000000899,14.000000000002899,90.99999999999665,,-44.000000000023874
2019.02.12,425.99999999999307,600.0000000000006,374.0000000000077,-258.0000000000027,-110.99999999999443,-163.99999999999747,59.99999999999339,-283.99999999999534,158.99999999999804,224.000000000002,418.9999999999827,541.0000000000136,-714.999999999999,-521.0000000000008,245.99999999999068,236.00000000001398,138.0000000000159,-555.0000000000068,-554.000000000002,-491.00000000001387,24.999999999997247,-26.999999999999247,86.0000000000083,,-145.99999999999437
2019.02.12,394.00000000000546,592.0000000000148,345.0000000000175,-238.0000000000049,-84.99999999999064,-122.99999999999534,86.99999999999264,-316.0000000000052,175.99999999999838,226.99999999999943,421.99999999999704,531.0000000000148,-806.0000000000178,-510.0000000000051,244.9999999999841,266.0000000000107,188.00000000001037,-545.0000000000017,-595.9999999999894,-479.0000000000134,31.999999999998696,-23.999999999990695,76.0000000000094,,-140.99999999996123
2019.02.12,404.9999999999887,567.0000000000064,321.0000000000157,-191.00000000000784,-63.99999999999739,-80.99999999999774,51.000000000001044,-273.000000000001,216.0000000000051,219.99999999999798,383.99999999998613,582.0000000000158,-710.0000000000106,-515.0000000000006,278.00000000000045,280.9999999999979,267.0000000000172,-585.9999999999985,-533.9999999999918,-492.00000000000443,-2.000000000002,-38.99999999998904,49.00000000001015,,134.00000000004195
2019.02.12,402.9999999999978,524.0000000000133,324.9999999999975,-171.99999999999437,-87.99999999999919,-112.000000000001,0.9999999999843467,-280.9999999999979,195.00000000000074,197.99999999999818,408.9999999999918,509.00000000000387,-735.000000000019,-608.0000000000041,292.9999999999877,246.99999999999721,188.00000000001037,-629.0000000000049,-593.9999999999941,-518.0000000000007,-8.999999999992347,22.0000000000109,60.000000000015596,,-371.99999999999824
2019.02.12,417.0000000000007,434.000000000001,296.0000000000074,-222.99999999999542,-90.99999999999665,-112.99999999999643,-111.00000000001664,-355.0000000000053,207.00000000000162,112.99999999999643,441.0000000000025,421.0000000000047,-693.0000000000102,-653.0000000000058,265.99999999998846,253.99999999999866,206.00000000001728,-641.0000000000053,-593.9999999999941,-548.0000000000018,12.000000000000899,-11.999999999989797,63.99999999999739,,-903.0000000000002
2019.02.12,551.9999999999969,624.0000000000023,499.000000000005,-217.0000000000005,-113.99999999999189,-153.99999999999858,-90.99999999999665,-431.0000000000036,285.9999999999974,134.0000000000008,170.99999999999227,605.0000000000111,-972.0000000000173,-403.0000000000058,480.99999999999807,438.00000000000506,430.00000000001927,-621.0000000000093,-567.9999999999978,-512.0000000000005,-8.999999999992347,3.0000000000085514,68.00000000000139,,199.00000000002385
2019.02.12,648.0000000000041,781.0000000000094,470.00000000001484,-219.99999999999798,-93.99999999999409,-137.9999999999937,-83.00000000001084,-444.9999999999954,326.9999999999995,209.00000000000364,187.99999999998818,776.0000000000211,-988.0000000000111,-437.0000000000118,448.000000000004,408.00000000000836,334.00000000001205,-637.0000000000005,-590.999999999994,-531.0000000000059,9.999999999998899,-3.999999999992898,96.00000000000719,,527.0000000000633
2019.02.12,676.9999999999943,723.0000000000069,436.9999999999985,-192.99999999999872,-94.99999999998954,-159.9999999999935,-144.99999999999514,-466.9999999999952,324.9999999999975,234.99999999999633,225.9999999999991,756.0000000000011,-897.0000000000144,-447.00000000000273,418.9999999999916,350.00000000000585,224.000000000002,-620.0000000000045,-527.9999999999916,-443.00000000001205,-36.999999999998145,53.00000000000304,114.0000000000141,,507.0000000000149
2019.02.12,739.0000000000008,791.0000000000084,409.0000000000149,-147.00000000000824,-98.99999999999353,-171.99999999999437,-171.00000000001003,-495.000000000001,365.99999999999966,293.99999999999426,93.99999999999409,898.000000000021,-1038.0000000000057,-435.0000000000023,424.00000000000216,303.0000000000088,188.00000000001037,-611.0000000000042,-515.0000000000006,-428.0000000000115,-37.99999999999359,104.00000000000409,128.000000000017,,589.0000000000505
2019.02.12,710.999999999995,739.0000000000008,337.0000000000095,-75.00000000000284,-67.9999999999903,-114.99999999999844,-222.00000000001108,-524.0000000000023,406.00000000000637,314.99999999999864,133.99999999998613,927.0000000000111,-997.0000000000034,-465.0000000000034,414.9999999999876,336.00000000000296,238.0000000000049,-612.000000000009,-530.0000000000011,-440.00000000001194,-42.999999999993044,89.00000000000574,121.00000000001555,,676.9999999999974
2019.02.12,709.9999999999884,717.9999999999964,337.0000000000095,-51.000000000001044,-30.999999999992145,-93.99999999999409,-337.0000000000095,-602.999999999998,414.00000000000324,263.99999999999756,167.99999999997794,928.0000000000177,-994.000000000006,-462.0000000000033,415.99999999999415,347.0000000000084,239.00000000001143,-643.0000000000007,-570.999999999998,-474.00000000000375,-32.999999999994145,73.00000000000084,128.000000000017,,449.000000000022
2019.02.12,819.9999999999985,702.0000000000026,358.9999999999982,-43.999999999999595,-27.999999999994696,-90.99999999999665,-385.00000000001313,-634.0000000000013,485.0000000000021,261.99999999999557,193.9999999999884,929.000000000002,-1063.0000000000139,-495.00000000000455,527.9999999999951,392.00000000001455,275.000000000003,-695.0000000000074,-577.9999999999887,-492.00000000000443,-56.99999999999594,69.00000000000794,120.00000000000898,,572.9999999999973
2019.02.12,797.9999999999876,675.0000000000034,312.00000000000114,28.000000000005798,-20.999999999993246,-87.99999999999919,-344.99999999999534,-624.9999999999977,484.00000000000665,310.9999999999946,251.99999999998113,1001.0000000000074,-1026.0000000000157,-524.0000000000009,497.99999999999847,361.9999999999957,229.00000000001253,-709.0000000000032,-596.9999999999942,-497.0000000000141,-80.99999999999774,117.00000000000044,121.99999999999989,,675.999999999983
2019.02.12,763.0000000000026,588.0000000000107,243.99999999999977,26.999999999999247,7.0000000000014495,-93.99999999999409,-378.00000000001165,-616.0000000000055,455.0000000000054,302.0000000000023,189.99999999999773,924.0000000000136,-1004.0000000000049,-553.0000000000115,434.000000000001,343.00000000000443,145.00000000001734,-685.0000000000023,-593.9999999999941,-474.00000000000375,-30.999999999992145,112.000000000001,164.00000000000858,,269.00000000004553
2019.02.12,746.9999999999866,415.0000000000098,225.00000000000853,62.99999999999084,39.00000000000014,-75.9999999999983,-575.0000000000144,-651.999999999997,473.0000000000012,176.99999999999383,179.9999999999784,757.0000000000076,-1027.0000000000002,-498.00000000000466,462.9999999999912,361.9999999999957,167.00000000000603,-682.0000000000022,-580.9999999999889,-443.00000000001205,-56.99999999999594,104.00000000000409,161.00000000001114,,-258.0000000000283
2019.02.12,824.0000000000025,432.0000000000102,231.0000000000034,48.000000000003595,36.0000000000027,-65.99999999999939,-693.0000000000102,-712.0000000000015,533.0000000000057,207.99999999999707,346.99999999998,694.0000000000168,-800.0000000000007,-522.0000000000056,402.9999999999978,345.0000000000175,131.99999999999878,-649.0000000000009,-571.9999999999885,-450.00000000000284,-24.999999999997247,88.00000000001029,167.00000000000603,,-0.9999999999543263
2019.02.12,807.0000000000022,361.9999999999957,197.00000000000273,75.00000000000284,32.0000000000098,-63.00000000000195,-733.0000000000059,-700.999999999996,548.9999999999995,148.99999999999915,451.9999999999982,605.0000000000111,-762.0000000000182,-495.00000000000455,429.99999999999704,353.0000000000033,203.00000000001984,-674.9999999999972,-589.9999999999892,-486.0000000000042,-47.9999999999925,73.00000000000084,147.00000000000824,,-118.99999999995964
2019.02.12,783.0000000000003,327.00000000001063,164.00000000000858,45.99999999999049,29.000000000001247,-24.000000000001798,-730.0000000000084,-695.9999999999966,572.0000000000058,168.99999999999693,433.9999999999975,580.0000000000027,-755.0000000000168,-551.0000000000019,383.0,313.00000000000773,251.00000000000122,-674.9999999999972,-580.9999999999889,-510.0000000000051,-24.999999999997247,36.0000000000027,100.0000000000112,,-359.999999999977
2019.02.12,825.9999999999934,380.00000000000256,235.00000000000742,-8.000000000008,-35.999999999991594,-114.99999999999844,-720.0000000000095,-673.0000000000014,456.9999999999963,175.00000000000293,430.9999999999832,648.0000000000041,-741.0000000000139,-573.0000000000075,384.9999999999909,236.00000000001398,84.0000000000174,-718.0000000000035,-592.9999999999893,-508.0000000000098,-91.99999999999208,100.00000000000009,96.00000000000719,,-724.0000000000056
2019.02.12,709.9999999999884,426.9999999999996,204.00000000000418,-60.000000000015596,-53.999999999998494,-153.00000000000313,-584.0000000000067,-578.9999999999961,395.0000000000009,205.99999999999508,461.9999999999891,570.0000000000039,-716.0000000000056,-640.0000000000006,317.9999999999961,218.00000000000708,-10.999999999983245,-725.9999999999991,-600.9999999999991,-487.000000000009,-63.00000000000195,143.00000000000423,170.00000000000347,,-851.0000000000268
2019.02.12,624.9999999999867,361.0000000000113,16.000000000016,35.999999999991594,14.000000000002899,-71.99999999999429,-487.0000000000152,-561.0000000000003,394.00000000000546,248.99999999999923,536.0000000000014,608.0000000000085,-686.0000000000089,-828.000000000003,157.99999999999147,41.000000000002146,-120.99999999999334,-739.0000000000043,-632.9999999999956,-526.0000000000105,-68.99999999999685,100.00000000000009,130.0000000000079,,-1453.999999999997
2019.02.12,631.9999999999882,324.9999999999975,-18.999999999991246,133.99999999998968,40.00000000000669,-34.000000000000696,-500.9999999999959,-561.9999999999958,436.00000000000307,307.0000000000017,615.9999999999854,679.0000000000074,-680.9999999999983,-865.9999999999997,222.99999999999542,83.00000000001084,-102.00000000000209,-790.0000000000063,-649.9999999999915,-546.0000000000065,-93.99999999999409,126.0000000000039,143.00000000000423,,-1100.9999999999877
2019.02.12,658.0000000000031,391.000000000008,-26.999999999999247,153.9999999999875,20.0000000000089,-68.00000000000139,-451.0000000000014,-568.9999999999973,407.99999999999727,356.00000000000074,447.00000000000273,836.0000000000146,-754.0000000000102,-870.0000000000045,200.99999999998454,-2.999999999997449,-177.99999999998929,-789.0000000000015,-640.0000000000006,-522.0000000000056,-90.99999999999665,178.00000000000037,163.00000000000205,,-1149.999999999995
