date,EURUSD,NZDUSD,EURGBP,empty,sum
2015.05.15,1281.9999999999832,-237.99999999999378,-429.0000000000016,,614.9999999999877
2015.05.15,1359.9999999999834,-235.99999999999176,-436.9999999999985,,686.9999999999931
2015.05.15,1522.9999999999854,-161.99999999999548,-395.0000000000009,,965.9999999999891
2015.05.15,2163.999999999988,182.00000000000438,-186.99999999999272,,2159.0
2015.05.15,2202.9999999999995,201.00000000000674,-120.99999999999334,,2283.000000000013
2015.05.15,2270.9999999999786,284.0000000000065,-71.99999999999429,,2482.999999999991
2015.05.15,2122.999999999986,214.00000000000307,-78.99999999999574,,2257.999999999993
2015.05.15,2134.999999999998,221.99999999999997,-80.00000000000229,,2276.999999999996
2015.05.15,2251.9999999999873,255.00000000000523,33.000000000005244,,2539.999999999998
2015.05.15,2349.9999999999854,304.00000000000426,95.00000000000064,,2748.99999999999
2015.05.15,2362.999999999982,285.00000000000193,133.00000000000534,,2780.999999999989
2015.05.15,2455.9999999999914,341.0000000000024,202.9999999999976,,2999.9999999999914
2015.05.15,2510.9999999999964,294.00000000000534,239.0000000000003,,3044.0000000000023
2015.05.15,2450.999999999981,239.0000000000003,246.00000000000176,,2935.999999999983
2015.05.15,2403.999999999984,174.00000000000747,228.00000000000597,,2805.9999999999973
2015.05.15,2410.9999999999854,32.0000000000098,262.00000000000665,,2705.0000000000023
