date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,EURCAD,EURNZD,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2019.12.02,306.00000000000625,-204.99999999998852,-86.0000000000083,-14.000000000010004,-287.9999999999994,-492.999999999999,-206.00000000001728,207.99999999998596,424.0000000000066,387.99999999999943,-41.9999999999976,-268.99999999999704,-24.999999999997247,240.99999999998545,-619.9999999999983,399.0000000000009,408.9999999999927,-1085.999999999987,296.99999999999704,519.999999999996,541.0000000000026,819.0000000000031,354.9999999999942,,1572.9999999999704
2019.12.02,336.9999999999984,-235.99999999999176,-160.00000000000458,-70.00000000000739,-265.0000000000041,-562.9999999999912,-215.00000000000963,168.99999999999693,508.0000000000098,401.99999999999125,-63.99999999999739,-317.9999999999961,13.00000000000745,347.99999999998477,-605.0000000000111,542.0000000000016,479.99999999999153,-1157.9999999999923,382.99999999999557,632.9999999999956,583.0000000000002,897.9999999999987,400.00000000000034,,2041.9999999999668
2019.12.02,387.000000000004,-150.00000000000568,-204.00000000000418,-8.000000000009777,-259.9999999999936,-550.9999999999903,-378.00000000001165,190.00000000000128,489.0000000000043,445.99999999999085,7.0000000000014495,-276.9999999999939,77.00000000000485,169.9999999999875,-489.0000000000061,523.0000000000103,517.9999999999962,-1053.9999999999993,304.9999999999926,555.9999999999974,519.0000000000028,873.0000000000016,436.9999999999985,,2125.9999999999795
2019.12.02,624.9999999999977,-140.0000000000068,-495.000000000001,257.99999999999557,-222.99999999999542,-744.9999999999957,-686.0000000000089,153.9999999999875,507.000000000005,585.9999999999976,-54.999999999993946,-309.99999999999915,334.00000000000097,-179.00000000000205,-446.9999999999974,546.0000000000065,886.9999999999934,-1110.9999999999952,361.99999999999477,620.0000000000045,806.0000000000067,1106.000000000007,401.99999999999125,,2801.999999999993
2019.12.02,673.9999999999968,-116.99999999998934,-466.00000000001086,411.9999999999919,-357.00000000000733,-710.999999999995,-770.000000000004,234.99999999998522,402.000000000001,695.9999999999966,11.00000000000545,-248.99999999999923,328.0000000000061,-405.00000000000114,-591.9999999999925,345.0000000000131,997.9999999999878,-1063.9999999999982,218.9999999999941,481.9999999999993,857.0000000000077,1151.000000000002,394.9999999999898,,2473.9999999999795
2019.12.02,807.0000000000022,-255.00000000000523,-640.0000000000183,489.9999999999949,-202.9999999999976,-778.0000000000009,-804.0000000000047,207.99999999998596,472.0000000000084,709.9999999999995,28.000000000005798,-225.99999999999287,372.0000000000057,-358.0000000000041,-574.9999999999922,448.0000000000075,1056.9999999999968,-978.9999999999966,248.99999999999523,504.99999999999545,851.0000000000017,1140.0000000000077,393.99999999998323,,2912.9999999999777
2019.12.02,768.9999999999975,-262.999999999991,-517.0000000000119,424.99999999999716,-282.0000000000045,-754.9999999999945,-747.0000000000088,288.99999999998374,496.0000000000093,729.9999999999973,18.0000000000069,-227.99999999999488,270.99999999999903,-262.00000000000045,-689.9999999999907,388.00000000000523,983.0000000000006,-1105.0000000000005,275.99999999999625,519.999999999996,882.000000000005,1160.0000000000055,380.9999999999869,,2738.999999999989
2019.12.02,785.0000000000024,-302.0000000000023,-521.0000000000159,423.9999999999924,-289.9999999999903,-702.9999999999981,-729.0000000000018,303.9999999999932,515.0000000000006,744.0000000000002,39.00000000000014,-162.99999999999093,248.99999999999923,-219.0000000000225,-748.9999999999997,392.0000000000101,994.9999999999903,-963.999999999987,265.99999999999113,465.999999999994,873.999999999997,1094.0000000000061,309.99999999998806,,2816.9999999999563
2019.12.02,770.000000000004,-243.99999999999977,-508.00000000001955,485.99999999999,-285.00000000000193,-680.9999999999983,-769.0000000000197,297.9999999999983,434.0000000000117,727.9999999999953,57.00000000000705,-156.99999999999602,275.99999999999847,-364.0000000000043,-662.000000000007,310.0000000000023,973.0000000000016,-934.9999999999969,192.99999999999784,405.9999999999917,835.000000000008,1067.0000000000068,324.9999999999975,,2552.9999999999673
2019.12.02,719.000000000003,-243.99999999999977,-477.0000000000163,477.99999999999443,-282.9999999999888,-718.9999999999918,-705.0000000000001,272.99999999998994,387.00000000000045,688.9999999999952,11.00000000000545,-219.99999999999798,253.0000000000032,-354.0000000000134,-658.0000000000031,285.0000000000108,929.000000000002,-1072.0000000000064,211.9999999999891,444.9999999999932,846.9999999999977,1114.0000000000039,364.9999999999931,,2274.9999999999636
2019.12.02,807.0000000000022,-283.99999999999534,-544.0000000000111,506.0000000000002,-238.0000000000049,-722.9999999999959,-776.0000000000211,305.9999999999841,454.00000000000773,730.9999999999927,58.000000000002494,-168.99999999999693,275.99999999999847,-344.99999999999886,-662.000000000007,324.0000000000123,968.9999999999976,-977.99999999999,204.9999999999983,432.00000000000216,834.0000000000014,1090.9999999999975,350.9999999999902,,2624.9999999999663
2019.12.02,800.0000000000007,-312.00000000000114,-543.0000000000045,525.9999999999962,-282.9999999999888,-754.9999999999945,-743.0000000000048,296.9999999999917,426.00000000000193,750.9999999999906,17.000000000000348,-203.99999999999307,258.0000000000027,-341.0000000000082,-750.9999999999906,302.0000000000067,1018.9999999999922,-1062.0000000000073,231.99999999999932,451.9999999999982,907.9999999999977,1161.000000000001,346.9999999999862,,2501.9999999999727
2019.12.02,819.9999999999985,-343.99999999998875,-541.0000000000136,543.9999999999969,-270.99999999999903,-746.9999999999976,-735.000000000019,319.999999999987,432.00000000000216,756.9999999999966,31.999999999998696,-182.99999999999983,236.00000000000287,-329.00000000000773,-778.9999999999964,282.0000000000107,1001.9999999999918,-1049.9999999999955,218.9999999999941,432.00000000000216,901.0000000000074,1141.0000000000032,336.9999999999873,,2475.999999999962
2019.12.02,836.9999999999989,-381.99999999999346,-573.0000000000013,558.9999999999975,-272.00000000000557,-763.9999999999981,-720.0000000000095,310.9999999999946,436.00000000000705,773.0000000000015,40.00000000000669,-187.9999999999993,233.00000000000543,-308.00000000002115,-828.9999999999909,296.0000000000065,1041.9999999999873,-1041.9999999999873,213.99999999999864,441.0000000000025,907.9999999999977,1163.000000000003,356.9999999999851,,2531.9999999999854
2019.12.02,860.0000000000052,-394.9999999999898,-607.0000000000019,564.9999999999977,-279.99999999999136,-756.9999999999966,-738.0000000000164,304.9999999999997,454.00000000000773,795.9999999999967,23.00000000000635,-166.99999999999494,253.0000000000032,-302.0000000000209,-861.0000000000007,328.00000000000296,1097.999999999999,-973.0000000000016,244.99999999999034,429.9999999999926,957.0000000000078,1163.000000000003,292.00000000000335,,2689.0000000000014
2019.12.02,831.9999999999994,-346.9999999999862,-549.0000000000217,551.9999999999925,-319.999999999987,-717.9999999999964,-747.0000000000088,329.00000000000153,433.00000000000693,793.9999999999947,59.000000000009045,-144.99999999999514,236.00000000000287,-336.00000000001273,-846.9999999999977,282.0000000000107,1065.0000000000048,-961.9999999999961,192.99999999999784,397.99999999999613,911.0000000000063,1134.999999999997,314.99999999999864,,2563.000000000017
2019.12.02,860.0000000000052,-292.9999999999877,-543.0000000000045,546.999999999997,-374.999999999992,-719.9999999999984,-856.0000000000123,351.99999999999676,453.00000000000296,859.9999999999941,94.00000000000519,-140.99999999999113,231.99999999999886,-421.99999999999704,-825.9999999999934,277.000000000001,1119.0000000000034,-998.9999999999943,174.99999999999716,403.99999999999636,923.0000000000072,1162.0000000000075,366.999999999984,,2650.000000000026
2019.12.03,851.9999999999972,-299.99999999998914,-555.0000000000166,512.999999999991,-326.9999999999884,-711.9999999999905,-844.0000000000003,331.999999999999,467.00000000001296,828.9999999999909,76.0000000000094,-140.99999999999113,253.0000000000032,-344.99999999999886,-811.0000000000061,330.0000000000125,1112.9999999999861,-973.0000000000016,206.99999999999363,423.0000000000018,911.0000000000063,1140.0000000000077,339.0000000000004,,2777.0000000000296
2019.12.03,833.0000000000059,-316.99999999998954,-520.0000000000093,463.99999999999864,-364.9999999999931,-657.9999999999919,-790.0000000000018,343.99999999998875,515.0000000000006,828.9999999999909,87.99999999999919,-91.99999999999208,226.00000000000398,-254.99999999999545,-872.9999999999905,351.0000000000133,1092.9999999999884,-892.9999999999883,225.9999999999991,390.00000000000057,907.9999999999977,1090.000000000002,278.00000000000045,,2872.0000000000377
2019.12.03,849.9999999999952,-299.00000000000483,-532.0000000000214,495.9999999999951,-358.9999999999982,-673.9999999999968,-824.0000000000025,365.99999999999966,513.0000000000052,830.9999999999928,104.99999999999955,-96.99999999999153,256.0000000000007,-316.0000000000025,-829.9999999999974,324.0000000000123,1083.9999999999961,-886.9999999999934,191.0000000000025,390.00000000000057,890.0000000000019,1105.0000000000005,310.9999999999946,,2893.999999999988
2019.12.03,827.0,-304.9999999999997,-518.0000000000184,493.9999999999998,-356.00000000000074,-667.9999999999908,-784.0000000000069,356.00000000000074,487.000000000009,813.9999999999925,77.00000000000485,-104.99999999999955,240.00000000000688,-307.00000000001637,-842.9999999999937,309.0000000000117,1065.999999999989,-882.9999999999893,207.9999999999984,381.9999999999908,905.0000000000002,1097.999999999999,271.99999999998334,,2765.9999999999704
2019.12.03,817.9999999999965,-243.99999999999977,-514.0000000000144,458.999999999989,-357.99999999999164,-695.0000000000011,-828.0000000000065,348.9999999999993,512.0000000000005,810.9999999999951,55.000000000005045,-134.99999999999625,280.00000000000244,-324.0000000000123,-761.0000000000117,343.0000000000035,1061.9999999999852,-967.9999999999911,254.99999999999545,432.9999999999927,936.999999999999,1129.9999999999977,293.99999999999426,,2910.9999999999304
2019.12.03,787.0000000000043,-232.99999999999432,-493.0000000000101,412.9999999999967,-340.00000000000693,-696.999999999992,-801.0000000000073,336.00000000000296,521.0000000000008,774.9999999999924,16.0000000000049,-158.99999999999804,269.00000000000813,-283.00000000001546,-720.9999999999939,371.9999999999999,1017.0000000000013,-992.9999999999994,299.99999999999716,462.0000000000033,944.0000000000003,1119.0000000000034,266.999999999995,,2877.999999999993
2019.12.03,797.0000000000033,-252.0000000000078,-489.0000000000061,423.9999999999924,-331.999999999999,-725.9999999999933,-798.0000000000098,347.9999999999928,525.0000000000057,776.9999999999943,31.000000000003247,-179.99999999999127,258.0000000000027,-276.00000000001046,-734.9999999999968,356.00000000000875,1001.9999999999918,-1082.0000000000052,283.00000000000125,489.9999999999949,921.0000000000051,1151.9999999999975,326.0000000000041,,2819.9999999999777
2019.12.03,787.9999999999998,-238.99999999998923,-481.0000000000203,432.9999999999927,-353.99999999998766,-717.000000000001,-794.0000000000058,350.9999999999902,506.0000000000002,784.9999999999912,55.000000000005045,-175.99999999999838,258.0000000000027,-298.0000000000018,-750.9999999999906,335.00000000000796,1011.9999999999907,-1069.0000000000089,245.9999999999951,474.9999999999943,904.0000000000048,1156.9999999999968,356.00000000000074,,2781.999999999969
2019.12.03,770.000000000004,-245.99999999999068,-480.00000000001376,381.9999999999908,-340.9999999999913,-712.9999999999969,-766.0,330.9999999999924,537.0000000000061,759.999999999994,14.000000000002899,-187.9999999999993,253.0000000000032,-229.00000000001342,-733.9999999999902,392.0000000000101,995.9999999999969,-1062.9999999999918,310.0000000000023,503.0000000000001,927.0,1141.9999999999986,312.00000000000114,,2869.0000000000155
2019.12.03,724.9999999999978,-238.99999999998923,-487.0000000000152,372.99999999999045,-336.00000000000296,-726.9999999999999,-716.0000000000056,276.9999999999939,498.00000000000466,725.9999999999933,-5.999999999994898,-226.99999999999943,260.00000000000466,-225.00000000002274,-720.0000000000095,408.00000000000125,997.9999999999878,-1088.0,304.9999999999926,522.9999999999961,911.0000000000063,1156.0000000000014,350.9999999999902,,2739.999999999921
2019.12.03,738.0000000000053,-275.9999999999874,-494.00000000001666,351.99999999998965,-331.999999999999,-741.9999999999982,-696.0000000000077,278.9999999999848,532.0000000000107,737.9999999999942,1.0000000000065512,-239.99999999999577,240.00000000000688,-155.00000000000114,-768.9999999999975,442.0000000000073,1007.9999999999867,-1167.9999999999914,305.9999999999974,543.9999999999969,880.9999999999984,1175.9999999999993,401.99999999999125,,2766.9999999999804
2019.12.03,748.9999999999997,-297.9999999999983,-519.0000000000028,339.9999999999892,-343.00000000000443,-795.0000000000013,-690.0000000000128,268.9999999999859,553.0000000000115,745.9999999999911,-195.00000000000074,-280.9999999999979,248.00000000000378,-115.0000000000091,-808.9999999999931,482.00000000001353,1048.9999999999889,-1218.000000000008,554.000000000002,620.9999999999951,1190.9999999999977,1253.000000000004,140.99999999999113,,2932.9999999999445
2019.12.03,748.0000000000042,-314.99999999999864,-525.0000000000199,323.99999999999807,-313.00000000000773,-812.999999999997,-670.000000000015,258.99999999998704,570.0000000000074,730.9999999999927,-221.99999999999997,-298.9999999999937,241.00000000000233,-76.00000000002183,-791.9999999999927,507.000000000005,1027.0000000000002,-1252.999999999993,595.9999999999894,650.9999999999962,1204.000000000005,1256.0000000000016,124.99999999999733,,2960.9999999999472
2019.12.03,729.0000000000018,-295.0000000000008,-499.000000000005,325.00000000000284,-323.0000000000066,-785.9999999999978,-670.9999999999993,268.0000000000016,550.0000000000114,722.0000000000005,-214.99999999999852,-283.99999999999534,236.00000000000287,-100.99999999999909,-777.0000000000055,477.00000000000387,1002.9999999999983,-1214.0000000000039,570.999999999998,620.9999999999951,1185.9999999999982,1229.0000000000023,117.99999999999588,,2870.0000000000005
2019.12.03,736.0000000000033,-316.0000000000052,-500.00000000001154,322.9999999999933,-331.999999999999,-811.9999999999905,-653.999999999999,271.99999999998334,562.0000000000118,730.9999999999927,-273.9999999999965,-306.9999999999906,221.99999999999997,-73.0000000000075,-822.0000000000116,479.0000000000134,1014.0000000000038,-1283.9999999999964,643.9999999999912,649.9999999999915,1277.000000000006,1272.0000000000064,56.99999999999594,,2864.999999999985
2019.12.03,746.9999999999976,-319.0000000000026,-491.0000000000192,341.99999999999875,-336.00000000000296,-784.9999999999912,-659.0000000000095,286.99999999999284,549.0000000000066,737.9999999999942,-241.99999999999778,-271.9999999999945,214.99999999999852,-97.00000000000841,-825.9999999999934,451.0000000000076,1007.9999999999867,-1234.0000000000018,600.9999999999991,608.0000000000041,1245.0000000000073,1234.9999999999973,55.000000000005045,,2819.999999999974
2019.12.03,746.0000000000023,-333.9999999999899,-509.00000000000387,361.99999999999477,-323.99999999999096,-825.9999999999934,-651.0000000000016,272.99999999998994,532.0000000000107,734.0000000000014,-251.00000000000122,-312.9999999999966,219.99999999999798,-106.00000000002296,-834.0000000000014,448.0000000000075,1019.9999999999986,-1305.0000000000007,598.9999999999895,640.9999999999911,1251.9999999999975,1283.000000000001,102.99999999998644,,2759.999999999966
