date,USDCHF,AUDUSD,CHFJPY,EURCAD,empty,sum
2020.11.20,-244.99999999999523,-275.99999999999847,529.0000000000106,-192.99999999999872,,-184.99999999998178
2020.11.20,-230.99999999999233,-258.0000000000027,538.0000000000109,-173.00000000000094,,-123.99999999998502
2020.11.20,-245.99999999999068,-295.99999999999625,515.0000000000006,-204.00000000000418,,-230.99999999999054
2020.11.20,-264.999999999993,-326.9999999999995,502.00000000000955,-177.99999999998929,,-267.99999999997226
2020.11.20,-244.99999999999523,-295.0000000000008,502.00000000000955,-177.99999999998929,,-215.99999999997576
2020.11.20,-277.99999999998937,-339.99999999999585,516.0000000000053,-184.99999999999073,,-286.9999999999706
2020.11.20,-271.9999999999945,-346.0000000000019,561.9999999999976,-96.99999999999153,,-152.99999999999028
2020.11.20,-256.99999999999613,-360.0000000000048,566.0000000000025,-168.99999999999693,,-219.99999999999534
2020.11.20,-194.99999999998963,-265.99999999999955,564.0000000000072,-215.99999999999397,,-112.99999999997601
2020.11.20,-219.99999999999798,-221.99999999999997,493.0000000000092,-278.00000000000045,,-226.9999999999892
2020.11.20,-294.9999999999897,-285.00000000000193,433.9999999999975,-442.9999999999934,,-588.9999999999875
2020.11.20,-200.00000000000017,-307.0000000000017,596.0000000000036,-436.9999999999985,,-347.99999999999676
2020.11.20,-178.00000000000037,-365.99999999999966,648.0000000000103,-618.9999999999918,,-514.9999999999815
2020.11.20,-141.99999999999767,-248.99999999999923,669.0000000000111,-573.0000000000013,,-294.99999999998704
2020.11.20,-26.999999999999247,-326.0000000000041,768.0000000000007,-717.9999999999964,,-302.99999999999903
2020.11.20,-29.999999999996696,-329.00000000000153,775.0000000000057,-622.9999999999958,,-206.99999999998835
2020.11.20,-22.999999999995246,-360.0000000000048,804.000000000002,-641.999999999987,,-220.999999999985
2020.11.20,-91.99999999999208,-497.000000000003,728.9999999999992,-526.0000000000042,,-386.0000000000001
2020.11.20,-92.99999999999864,-495.9999999999964,719.9999999999989,-504.9999999999999,,-373.999999999996
2020.11.20,-145.9999999999906,-522.0000000000002,668.0000000000064,-482.00000000000466,,-481.9999999999891
2020.11.20,-96.99999999999153,-424.9999999999976,656.0000000000059,-635.9999999999922,,-501.99999999997533
2020.11.20,-180.99999999999784,-461.99999999999574,621.9999999999999,-533.99999999999,,-554.9999999999837
2020.11.20,-213.99999999999199,-544.0,573.9999999999981,-618.9999999999918,,-802.9999999999858
2020.11.20,-209.9999999999991,-497.000000000003,609.0000000000089,-556.0000000000009,,-653.9999999999941
2020.11.20,-195.9999999999962,-572.0000000000058,688.0000000000024,-546.000000000002,,-626.0000000000017
2020.11.20,-101.99999999999099,-499.000000000005,713.0000000000081,-573.0000000000013,,-460.9999999999892
2020.11.20,-119.99999999999788,-538.0000000000051,679.000000000002,-516.9999999999897,,-495.99999999999056
2020.11.20,-63.99999999999739,-524.0000000000023,746.0000000000093,-455.0000000000054,,-296.99999999999574
2020.11.20,-59.99999999999339,-458.00000000000284,727.0000000000039,-414.00000000000324,,-204.99999999999562
2020.11.20,-59.99999999999339,-482.00000000000466,730.000000000004,-358.9999999999982,,-170.99999999999227
2020.11.20,-73.99999999999629,-495.9999999999964,721.0000000000036,-351.99999999999676,,-200.99999999998585
2020.11.20,-93.99999999999409,-477.0000000000052,700.0000000000028,-285.00000000000193,,-155.9999999999984
2020.11.20,-87.99999999999919,-489.0000000000061,704.0000000000077,-341.99999999999784,,-214.99999999999534
2020.11.20,-85.99999999999719,-500.9999999999959,713.0000000000081,-177.99999999998929,,-51.99999999997428
2020.11.20,-103.99999999999298,-455.0000000000054,692.0000000000073,-217.0000000000005,,-83.99999999999164
2020.11.20,-116.99999999998934,-489.0000000000061,679.000000000002,-322.00000000000006,,-248.99999999999346
2020.11.20,-135.99999999999167,-421.0000000000047,663.0000000000109,-195.9999999999962,,-89.99999999998164
2020.11.20,-145.9999999999906,-433.0000000000056,629.0000000000049,-184.99999999999073,,-134.9999999999821
