date,USDJPY,USDCAD,EURCHF,CADCHF,AUDCHF,EURGBP,GBPCAD,EURJPY,EURCAD,EURNZD,NZDJPY,AUDCAD,NZDCAD,empty,sum
2021.04.28,969.9999999999989,-661.9999999999848,-126.0000000000039,639.9999999999961,139.00000000000023,28.999999999990145,397.99999999998727,-1112.9999999999995,839.0000000000119,-141.00000000001333,-784.9999999999966,395.99999999999636,322.00000000000006,,905.999999999983
2021.04.28,959.9999999999937,-678.9999999999852,-117.99999999999588,647.9999999999931,153.00000000000313,32.999999999994145,439.99999999999596,-1079.999999999984,869.0000000000086,-228.00000000000597,-807.9999999999927,361.0000000000002,264.999999999993,,816.000000000018
2021.04.28,957.9999999999984,-668.9999999999862,-113.00000000000753,651.999999999997,170.00000000000347,43.999999999999595,414.9999999999876,-1040.9999999999968,882.000000000005,-424.00000000000216,-888.9999999999958,307.0000000000017,190.99999999999673,,483.0000000000009
2021.04.28,941.9999999999931,-690.9999999999972,-129.00000000000134,676.9999999999943,214.00000000000307,56.0000000000005,441.0000000000025,-1032.999999999987,924.9999999999981,-490.999999999997,-917.9999999999922,307.99999999999716,173.9999999999964,,475.00000000001023
2021.04.28,929.000000000002,-734.9999999999968,-130.99999999999224,707.9999999999975,221.00000000000452,63.99999999999739,437.99999999998283,-1006.0000000000002,980.0000000000031,-544.9999999999955,-917.0000000000016,374.999999999992,181.9999999999933,,562.9999999999864
2021.04.28,948.9999999999981,-746.9999999999866,-163.00000000000205,729.9999999999973,216.0000000000051,105.99999999999498,431.99999999998795,-1036.0000000000014,1001.0000000000074,-577.0000000000052,-942.9999999999978,371.99999999999454,178.00000000000037,,517.9999999999927
2021.04.28,983.0000000000041,-750.9999999999906,-228.00000000000597,751.9999999999972,248.00000000000378,107.99999999999699,384.9999999999909,-1117.999999999995,990.000000000002,-526.0000000000042,-957.9999999999984,359.99999999999363,209.9999999999991,,454.9999999999935
2021.04.28,1066.0000000000025,-705.9999999999844,-283.99999999999534,788.9999999999952,280.00000000000244,102.99999999999754,456.9999999999963,-1110.99999999999,1033.0000000000173,-558.9999999999984,-986.9999999999948,375.9999999999986,202.9999999999976,,660.0000000000446
2021.04.28,1126.0000000000048,-736.0000000000033,-327.99999999999494,851.9999999999972,303.0000000000088,54.999999999993946,523.9999999999911,-1132.9999999999814,1034.0000000000016,-517.0000000000119,-989.9999999999949,444.9999999999954,253.99999999999866,,889.000000000005
2021.04.28,1072.0000000000027,-710.999999999995,-351.99999999999676,731.9999999999993,246.00000000000176,47.9999999999925,425.99999999999307,-1233.000000000004,902.0000000000028,-544.9999999999955,-989.0000000000043,373.00000000000114,186.99999999999272,,155.99999999999045
2021.04.28,986.9999999999948,-680.9999999999983,-231.0000000000034,701.9999999999915,207.00000000000162,23.999999999990695,394.9999999999898,-1206.9999999999936,858.0000000000032,-412.9999999999967,-962.9999999999939,351.0000000000013,200.99999999999562,,229.9999999999825
2021.04.28,953.9999999999935,-712.9999999999859,-207.00000000000162,725.9999999999933,265.99999999999955,73.99999999999629,353.0000000000033,-1102.9999999999802,916.0000000000057,-565.9999999999999,-974.0000000000038,312.9999999999966,136.99999999999824,,176.0000000000153
2021.04.28,1010.0000000000051,-743.9999999999891,-245.0000000000063,693.9999999999947,207.00000000000162,58.99999999999794,374.999999999992,-1131.0000000000002,963.0000000000027,-683.0000000000114,-1027.000000000001,373.99999999999653,131.99999999999878,,-16.00000000001856
2021.04.28,1015.0000000000006,-705.9999999999844,-164.00000000000858,673.9999999999968,202.0000000000022,120.99999999999334,239.99999999999577,-1102.0000000000039,948.0000000000155,-710.999999999995,-1021.9999999999914,334.9999999999964,95.00000000000064,,-74.99999999998225
2021.04.28,1018.0000000000007,-712.0000000000015,-110.00000000001009,679.9999999999917,228.00000000000597,102.99999999999754,302.0000000000023,-1102.9999999999802,965.0000000000158,-707.0000000000132,-1046.999999999997,327.99999999999494,80.00000000000229,,25.00000000000928
2021.04.28,1013.9999999999958,-731.9999999999993,-72.0000000000054,644.9999999999956,177.00000000000495,18.999999999991246,426.9999999999996,-1078.9999999999793,977.0000000000057,-720.9999999999939,-1043.9999999999968,320.9999999999935,97.9999999999981,,30.000000000009578
2021.04.28,1028.9999999999964,-743.9999999999891,-82.00000000000429,648.9999999999995,193.00000000000983,5.999999999994898,600.9999999999849,-1125.0,1009.0000000000155,-723.0000000000069,-1078.9999999999936,326.9999999999995,98.99999999999353,,160.00000000000017
2021.04.28,959.9999999999937,-889.9999999999908,-72.0000000000054,694.9999999999901,209.00000000000364,50.99999999998994,578.9999999999961,-1094.9999999999989,1055.000000000006,-839.9999999999964,-1079.9999999999982,331.999999999999,73.00000000000084,,-23.00000000001019
2021.04.28,947.0000000000027,-924.9999999999981,-82.00000000000429,737.9999999999942,219.00000000000253,68.99999999999685,637.9999999999831,-1081.9999999999936,1131.9999999999998,-960.0000000000053,-1143.0000000000007,413.99999999999216,105.99999999999498,,70.99999999996406
2021.04.28,1013.9999999999958,-848.9999999999886,-75.00000000000284,740.9999999999917,190.00000000000128,18.999999999991246,644.0000000000001,-1134.999999999991,1146.0000000000025,-951.9999999999973,-1155.0000000000011,402.9999999999978,76.99999999999375,,67.99999999999335
2021.04.28,1007.000000000005,-824.0000000000025,-45.99999999999049,691.9999999999926,177.00000000000495,45.99999999999049,476.9999999999941,-1084.0000000000032,1065.0000000000048,-964.0000000000093,-1161.0000000000014,381.99999999999346,27.999999999994696,,-205.00000000002686
2021.04.28,1004.9999999999955,-862.9999999999916,-52.99999999999194,722.9999999999959,206.00000000000617,103.99999999999298,431.0000000000036,-1069.9999999999932,1109.0000000000043,-987.0000000000045,-1149.9999999999914,354.9999999999942,26.999999999999247,,-162.99999999998062
2021.04.28,816.0000000000025,-1058.9999999999877,-19.999999999997797,684.9999999999911,223.00000000000654,100.99999999999554,465.99999999998863,-1115.9999999999854,1078.0000000000011,-1079.0000000000077,-1194.9999999999932,308.9999999999926,2.999999999997449,,-787.9999999999962
2021.04.28,837.9999999999939,-1201.999999999992,-58.000000000002494,699.9999999999895,243.99999999999977,115.99999999999389,522.0000000000002,-1251.0000000000048,1094.0000000000173,-1004.0000000000049,-1245.999999999995,300.0000000000003,2.999999999997449,,-944.0000000000068
2021.04.28,909.000000000006,-1198.9999999999945,-18.999999999991246,721.9999999999893,230.000000000008,106.99999999999044,580.0000000000027,-1251.9999999999811,1158.9999999999989,-1001.0000000000074,-1272.9999999999961,358.9999999999982,60.99999999999994,,-616.9999999999768
2021.04.28,882.000000000005,-1227.0000000000002,11.00000000000545,709.9999999999995,182.00000000000438,128.99999999999022,564.9999999999933,-1241.9999999999902,1167.0000000000068,-990.000000000002,-1268.0000000000007,385.000000000002,73.99999999999629,,-621.9999999999901
2021.04.28,914.0000000000015,-1248.999999999989,11.00000000000545,774.9999999999924,211.00000000000563,126.99999999999933,720.9999999999939,-1212.9999999999939,1280.9999999999989,-1005.9999999999958,-1259.999999999991,481.9999999999935,132.99999999999423,,-72.99999999998485
2021.04.28,932.9999999999927,-1439.9999999999968,19.999999999997797,819.9999999999985,229.00000000000142,161.00000000000003,778.9999999999964,-1215.9999999999798,1383.000000000001,-1070.9999999999998,-1283.9999999999918,496.99999999999187,151.00000000000114,,-37.99999999998744
2021.04.28,947.0000000000027,-1417.0000000000016,32.0000000000098,885.999999999998,223.00000000000654,167.9999999999904,950.9999999999908,-1183.9999999999975,1575.0000000000152,-1134.999999999997,-1278.9999999999964,607.9999999999974,242.99999999999324,,618.0000000000118
2021.04.28,981.9999999999993,-1339.9999999999857,43.999999999999595,856.9999999999967,123.00000000000644,131.99999999999878,997.9999999999878,-1165.9999999999968,1565.0000000000164,-1205.0000000000116,-1323.9999999999982,595.9999999999966,185.00000000000182,,447.00000000001137
2021.04.28,915.9999999999968,-1449.9999999999957,-48.000000000003595,859.9999999999941,120.00000000000898,105.99999999999498,939.9999999999853,-1311.000000000007,1448.0000000000048,-1279.000000000008,-1396.000000000001,515.9999999999942,146.00000000000168,,-432.00000000003433
2021.04.28,688.999999999993,-1615.9999999999952,-35.999999999991594,714.999999999999,215.00000000000963,91.99999999999208,834.0000000000014,-1379.9999999999955,1331.0000000000155,-1168.0000000000134,-1396.000000000001,375.9999999999986,85.99999999999719,,-1257.9999999999902
2021.04.28,728.9999999999992,-1593.0,8.999999999992347,808.9999999999931,216.0000000000051,122.99999999999534,831.000000000004,-1364.9999999999807,1402.9999999999986,-1080.0000000000143,-1390.0000000000005,456.00000000000085,146.00000000000168,,-706.0000000000051
2021.04.28,694.9999999999932,-1627.999999999985,53.999999999998494,737.9999999999942,158.0000000000026,100.99999999999554,892.9999999999883,-1338.9999999999986,1399.0000000000168,-1079.0000000000077,-1361.000000000004,478.0000000000006,141.99999999999767,,-749.000000000008
2021.04.28,683.9999999999975,-1644.9999999999854,143.00000000000423,726.9999999999999,164.00000000000858,102.99999999999754,872.9999999999905,-1300.9999999999877,1374.0000000000086,-1141.0000000000143,-1362.9999999999995,471.99999999999466,95.99999999999609,,-813.9999999999894
2021.04.28,698.9999999999981,-1640.9999999999814,110.00000000001009,745.9999999999911,162.0000000000066,96.99999999999153,954.9999999999948,-1281.9999999999823,1453.0000000000155,-1113.9999999999927,-1356.9999999999993,490.999999999997,148.99999999999915,,-531.9999999999518
2021.04.29,674.9999999999972,-1627.0000000000007,103.99999999999298,614.9999999999989,-20.999999999993246,78.00000000000028,1015.9999999999947,-1260.9999999999957,1428.000000000007,-1123.0000000000073,-1292.0000000000016,483.99999999999557,168.00000000000148,,-756.0000000000105
2021.04.29,682.0000000000022,-1634.000000000002,126.0000000000039,653.999999999999,106.00000000000608,81.9999999999932,995.9999999999969,-1269.9999999999818,1430.0000000000202,-1034.0000000000016,-1280.0000000000011,527.9999999999951,222.99999999999542,,-390.9999999999744
2021.04.29,701.9999999999982,-1676.9999999999952,99.00000000000463,668.9999999999974,141.00000000000225,97.9999999999981,936.9999999999878,-1300.9999999999877,1422.000000000012,-1086.9999999999936,-1361.9999999999948,458.9999999999983,173.00000000000094,,-726.9999999999717
2021.04.29,631.0000000000002,-1732.9999999999845,100.99999999999554,801.9999999999916,239.0000000000003,111.99999999998988,978.9999999999966,-1299.0000000000066,1471.0,-1117.0000000000125,-1365.9999999999995,429.0000000000016,159.9999999999935,,-591.000000000034
2021.04.29,641.9999999999959,-1726.9999999999895,100.99999999999554,785.9999999999978,245.0000000000063,109.99999999999899,942.9999999999827,-1289.999999999992,1455.0000000000064,-1103.9999999999939,-1364.999999999995,443.99999999999994,153.99999999999858,,-605.9999999999882
2021.04.29,614.0000000000043,-1718.9999999999816,97.9999999999981,783.9999999999958,226.99999999999943,103.99999999999298,953.0000000000039,-1269.0000000000055,1442.00000000001,-1073.9999999999973,-1346.999999999994,461.0000000000003,161.00000000000003,,-564.9999999999736
2021.04.29,551.0000000000019,-1732.9999999999845,79.00000000000685,792.9999999999993,248.00000000000378,102.99999999999754,922.0000000000006,-1264.9999999999864,1440.000000000019,-1164.0000000000095,-1358.9999999999945,407.99999999999727,114.00000000000298,,-862.9999999999457
2021.04.29,549.0000000000066,-1736.9999999999886,75.00000000000284,788.9999999999952,240.00000000000688,115.99999999999389,818.9999999999919,-1252.999999999986,1398.0000000000105,-1123.0000000000073,-1346.0000000000036,420.9999999999936,124.99999999999733,,-926.9999999999866
2021.04.29,560.0000000000023,-1769.9999999999827,38.0000000000047,792.9999999999993,256.0000000000007,115.99999999999389,841.0000000000028,-1361.9999999999948,1398.0000000000105,-1076.9999999999945,-1381.0000000000002,426.9999999999996,136.00000000000279,,-1024.999999999956
2021.04.29,551.9999999999925,-1871.0000000000005,38.0000000000047,814.9999999999991,282.99999999999994,103.99999999999298,892.9999999999883,-1355.9999999999945,1398.0000000000105,-1269.9999999999934,-1481.9999999999993,386.9999999999929,76.99999999999375,,-1432.0000000000127
2021.04.29,593.0000000000035,-1874.9999999999823,42.999999999993044,795.9999999999967,242.00000000000887,67.9999999999903,954.9999999999948,-1364.9999999999807,1405.0000000000118,-1154.999999999995,-1435.9999999999927,404.99999999999983,136.00000000000279,,-1187.999999999949
2021.04.29,620.0000000000045,-1739.0000000000016,18.999999999991246,790.9999999999973,173.00000000000094,84.99999999999064,931.9999999999995,-1400.0000000000057,1379.000000000019,-916.0000000000057,-1307.9999999999927,458.9999999999983,215.99999999999397,,-689.0000000000102
2021.04.29,700.0000000000028,-1715.9999999999843,41.000000000002146,798.9999999999942,118.00000000000699,83.9999999999952,934.9999999999969,-1390.9999999999911,1395.000000000013,-753.0000000000036,-1262.0000000000005,585.9999999999976,305.99999999999517,,-157.9999999999754
2021.04.29,725.9999999999991,-1695.000000000002,55.99999999998939,805.9999999999956,141.00000000000225,69.9999999999923,988.9999999999955,-1381.0000000000002,1445.0000000000073,-751.0000000000127,-1251.0000000000048,602.0000000000025,324.00000000000205,,80.99999999996612
2021.04.29,742.999999999995,-1654.0,38.99999999998904,815.9999999999945,168.00000000000148,100.00000000000009,963.0000000000027,-1340.0000000000034,1453.0000000000155,-775.9999999999989,-1233.9999999999945,578.0000000000007,329.00000000000153,,185.0000000000038
2021.04.29,688.999999999993,-1661.0000000000014,31.000000000003247,820.999999999994,172.00000000000549,107.99999999999699,916.99999999999,-1346.99999999998,1405.0000000000118,-768.9999999999975,-1248.9999999999952,563.0000000000024,300.99999999999574,,-18.999999999981412
2021.04.29,671.999999999997,-1681.9999999999834,22.999999999995246,813.9999999999925,178.00000000000037,109.99999999999899,865.999999999989,-1358.9999999999804,1394.0000000000064,-805.0000000000113,-1269.999999999996,534.9999999999966,263.0000000000021,,-260.9999999999929
2021.04.29,700.9999999999934,-1710.999999999996,11.999999999989797,819.9999999999985,199.00000000000472,118.99999999999133,865.999999999989,-1409.9999999999966,1401.0000000000077,-907.9999999999977,-1349.9999999999943,529.9999999999972,229.99999999999687,,-501.000000000016
2021.04.29,730.9999999999945,-1735.999999999982,-19.999999999997797,850.9999999999907,234.00000000000088,135.99999999999167,845.9999999999912,-1456.9999999999936,1446.0000000000139,-1019.0000000000143,-1423.9999999999923,531.9999999999991,221.99999999999997,,-657.999999999998
2021.04.29,832.9999999999984,-1701.9999999999814,-5.000000000010552,866.0000000000001,220.00000000000907,187.9999999999993,788.9999999999952,-1463.9999999999986,1497.9999999999993,-1029.0000000000132,-1427.9999999999973,568.9999999999973,231.99999999999886,,-433.0000000000034
2021.04.29,870.0000000000045,-1845.999999999992,5.000000000010552,915.9999999999945,234.00000000000088,205.99999999999508,776.9999999999833,-1508.9999999999861,1558.000000000015,-1092.000000000004,-1465.0000000000034,597.9999999999985,269.9999999999925,,-477.9999999999908
2021.04.29,915.9999999999968,-1836.9999999999998,5.000000000010552,966.0000000000002,255.00000000000523,264.999999999993,881.9999999999828,-1551.9999999999925,1718.0000000000196,-1161.9999999999964,-1518.9999999999914,625.9999999999932,307.99999999999716,,-128.99999999998124
2021.04.29,984.9999999999994,-1785.9999999999986,32.999999999994145,873.999999999997,148.0000000000037,221.99999999999997,842.9999999999937,-1596.99999999998,1582.0000000000168,-1046.999999999998,-1487.9999999999995,612.0000000000015,331.999999999999,,-286.99999999997067
2021.04.29,1022.0000000000056,-1701.9999999999814,36.999999999998145,891.9999999999928,131.99999999999878,128.99999999999022,940.9999999999918,-1616.9999999999902,1621.0000000000057,-913.9999999999926,-1447.0000000000027,722.0000000000005,380.00000000000256,,196.00000000001904
2021.04.29,1048.0000000000018,-1705.000000000001,106.00000000000608,809.9999999999997,50.0000000000056,144.99999999999514,870.9999999999995,-1699.9999999999886,1563.0000000000032,-890.9999999999974,-1456.9999999999936,722.0000000000005,388.9999999999949,,-48.99999999997419
2021.04.29,1096.0000000000036,-1722.0000000000014,113.00000000000753,726.9999999999999,18.0000000000069,117.00000000000044,804.9999999999891,-1724.9999999999943,1506.0000000000073,-856.9999999999967,-1509.999999999991,663.999999999998,329.00000000000153,,-438.99999999996913
2021.04.29,1106.9999999999993,-1688.0000000000007,151.9999999999966,748.9999999999997,51.000000000001044,110.99999999999443,1002.9999999999983,-1727.9999999999802,1536.000000000004,-899.0000000000053,-1519.999999999996,593.9999999999945,334.00000000000097,,-197.99999999999312
2021.04.29,1054.9999999999927,-1734.9999999999977,140.0000000000068,775.9999999999989,117.00000000000044,81.9999999999932,1035.9999999999925,-1727.0000000000039,1531.0000000000157,-984.000000000007,-1521.9999999999914,607.0000000000019,322.9999999999955,,-301.00000000000233
2021.04.29,947.0000000000027,-1813.9999999999823,167.9999999999904,792.9999999999993,135.00000000000733,100.99999999999554,1065.999999999989,-1668.9999999999827,1565.0000000000164,-990.000000000002,-1522.9999999999961,544.9999999999955,275.000000000003,,-400.9999999999638
2021.04.29,990.9999999999997,-1923.9999999999923,134.99999999999625,812.999999999997,177.00000000000495,62.99999999999084,1141.9999999999986,-1807.9999999999927,1614.0000000000043,-985.0000000000136,-1608.000000000004,576.9999999999942,331.999999999999,,-481.00000000001796
2021.04.29,1075.9999999999934,-1941.9999999999993,136.00000000000279,874.9999999999925,164.00000000000858,121.99999999999989,1190.0000000000023,-1805.9999999999832,1722.0000000000014,-1004.0000000000049,-1608.000000000004,648.9999999999995,378.00000000000057,,-47.99999999999079
2021.04.29,954.9999999999983,-1932.0000000000005,121.99999999999989,839.9999999999964,159.00000000000912,120.99999999999334,1038.99999999999,-1772.9999999999961,1656.000000000013,-1002.9999999999983,-1575.0000000000027,607.0000000000019,356.9999999999962,,-426.9999999999996
2021.04.29,1004.9999999999955,-1908.999999999983,126.0000000000039,874.9999999999925,79.00000000000685,167.9999999999904,1075.0000000000036,-1888.9999999999816,1764.00000000001,-981.999999999994,-1575.9999999999934,680.0000000000028,432.9999999999945,,-150.99999999995174
2021.04.29,1239.0000000000043,-1925.9999999999832,65.00000000000395,822.9999999999959,40.00000000000669,154.99999999999403,912.999999999986,-1930.0000000000068,1629.9999999999982,-785.0000000000134,-1564.9999999999977,737.9999999999942,502.00000000000244,,-101.0000000000154
2021.04.29,1141.999999999996,-1675.9999999999886,17.000000000000348,851.9999999999972,4.000000000004,167.9999999999904,791.9999999999927,-1813.999999999993,1524.0000000000143,-727.0000000000109,-1474.0000000000036,787.9999999999998,493.99999999999443,,89.99999999999284
2021.04.29,1034.000000000006,-1858.9999999999884,-8.000000000008,881.9999999999939,-19.999999999997797,222.99999999999542,783.0000000000003,-1691.0000000000025,1552.00000000002,-632.0000000000103,-1286.0000000000014,895.9999999999968,586.9999999999931,,460.99999999999704
2021.04.29,986.9999999999948,-1888.9999999999852,56.99999999999594,956.9999999999967,18.0000000000069,215.99999999999397,1083.9999999999961,-1580.9999999999889,1790.0000000000027,-646.9999999999976,-1302.9999999999973,944.9999999999958,613.9999999999924,,1248.0000000000064
2021.04.29,1001.0000000000048,-1871.9999999999848,102.00000000000209,920.9999999999941,-70.99999999999883,217.99999999999596,1070.9999999999998,-1537.9999999999825,1794.0000000000066,-584.0000000000067,-1259.0000000000005,992.9999999999994,653.999999999999,,1430.0000000000284
2021.04.29,914.0000000000015,-1800.999999999986,192.99999999999872,829.9999999999974,-145.9999999999906,184.99999999999073,998.9999999999943,-1526.9999999999868,1702.0000000000034,-514.9999999999987,-1230.000000000004,1000.0000000000009,630.9999999999927,,1235.0000000000136
2021.04.29,951.9999999999982,-1862.9999999999925,161.00000000001114,858.9999999999986,-118.99999999999133,163.99999999999747,1132.999999999984,-1536.0000000000014,1719.0000000000039,-519.0000000000028,-1230.000000000004,996.9999999999924,636.0000000000032,,1353.9999999999968
2021.04.29,974.9999999999943,-1888.0000000000007,167.9999999999904,858.9999999999986,-109.99999999999899,153.99999999999858,1227.9999999999848,-1561.9999999999834,1770.000000000005,-497.99999999999847,-1224.9999999999943,1007.0000000000024,680.0000000000028,,1558.0000000000011
2021.04.29,971.9999999999942,-1881.9999999999836,217.0000000000005,860.9999999999895,-104.99999999999955,141.99999999999767,1210.9999999999843,-1560.0000000000023,1773.0000000000023,-487.99999999999955,-1227.9999999999945,1015.9999999999947,678.9999999999962,,1607.99999999998
2021.04.29,1013.0000000000052,-1856.9999999999975,235.00000000000742,866.0000000000001,-101.99999999999099,139.00000000000023,1258.0000000000036,-1570.999999999998,1783.0000000000014,-546.000000000002,-1259.0000000000005,986.9999999999934,673.9999999999968,,1620.0000000000193
2021.04.29,974.9999999999943,-1962.9999999999814,225.00000000000853,893.9999999999948,-62.99999999999084,142.99999999999312,1336.0000000000039,-1593.999999999994,1856.0000000000132,-686.0000000000089,-1355.9999999999945,969.9999999999931,602.999999999998,,1340.000000000029
2021.04.29,974.9999999999943,-1947.999999999994,218.00000000000708,877.9999999999899,-51.000000000001044,127.99999999999478,1312.000000000002,-1602.9999999999802,1807.000000000003,-954.0000000000103,-1370.0000000000045,946.0000000000024,590.999999999997,,929.0000000000002
2021.04.29,981.9999999999993,-1993.9999999999848,225.00000000000853,876.9999999999944,-57.99999999999139,109.99999999999899,1333.9999999999907,-1641.999999999996,1806.0000000000186,-673.9999999999968,-1364.999999999995,969.9999999999931,603.9999999999934,,1175.0000000000332
2021.04.29,984.9999999999994,-1990.9999999999873,242.99999999999324,886.9999999999934,-109.99999999999899,108.99999999999244,1371.9999999999955,-1640.9999999999911,1824.0000000000034,-689.0000000000063,-1367.0000000000045,986.9999999999934,603.9999999999934,,1212.999999999976
2021.04.29,1019.0000000000055,-1968.9999999999986,225.99999999999287,857.9999999999922,-96.99999999999153,124.99999999999733,1381.9999999999943,-1600.999999999999,1867.0000000000186,-707.0000000000132,-1341.9999999999986,1056.9999999999968,627.9999999999952,,1445.9999999999916
2021.04.30,977.0000000000039,-1986.9999999999832,205.00000000001074,794.9999999999901,-222.99999999999542,134.0000000000008,1428.9999999999914,-1617.999999999995,1842.0000000000102,-1136.0000000000036,-1364.0000000000043,1039.9999999999966,595.0000000000011,,689.0000000000232
2021.04.30,1031.000000000006,-1960.9999999999905,222.99999999999542,787.9999999999998,-139.00000000000023,140.99999999999113,1448.0000000000048,-1626.9999999999811,1878.0000000000018,-1018.0000000000077,-1361.000000000004,1029.000000000002,619.0000000000028,,1051.00000000002
2021.04.30,1013.9999999999958,-1976.0,224.000000000002,853.9999999999992,-108.99999999999244,132.99999999999423,1419.999999999999,-1625.0,1877.0000000000175,-724.0000000000135,-1343.0000000000036,1047.9999999999934,661.9999999999959,,1454.9999999999875
2021.04.30,1021.0000000000008,-1983.0000000000014,218.00000000000708,925.9999999999935,-62.99999999999084,139.00000000000023,1405.9999999999961,-1626.9999999999811,1886.00000000001,-720.9999999999939,-1373.0000000000045,1032.999999999995,612.9999999999969,,1475.0000000000277
2021.04.30,984.9999999999994,-2000.0000000000018,212.99999999999653,939.9999999999964,-30.999999999992145,144.99999999999514,1383.9999999999852,-1603.999999999985,1902.0000000000036,-710.999999999995,-1368.9999999999998,1010.9999999999952,636.9999999999986,,1501.9999999999964
2021.04.30,971.0000000000036,-2002.9999999999993,200.00000000000017,951.9999999999973,3.0000000000085514,159.9999999999935,1360.99999999999,-1618.9999999999998,1899.0000000000061,-719.000000000003,-1359.9999999999995,968.0000000000022,634.0000000000013,,1447.0000000000011
2021.04.30,1013.9999999999958,-2030.9999999999827,177.00000000000495,938.9999999999899,-22.999999999995246,139.99999999999568,1370.9999999999889,-1705.9999999999889,1873.0000000000136,-683.9999999999957,-1400.9999999999964,956.0000000000013,636.0000000000032,,1261.000000000034
2021.04.30,1006.0000000000002,-2028.9999999999918,177.00000000000495,937.9999999999944,8.000000000008,161.99999999999548,1387.000000000005,-1754.9999999999955,1924.0000000000146,-775.0000000000146,-1480.9999999999945,912.0000000000017,622.9999999999958,,1097.0000000000239
2021.04.30,885.9999999999957,-2040.9999999999818,255.00000000000523,925.9999999999935,-51.000000000001044,191.99999999999218,1346.999999999987,-1637.0000000000005,1931.0000000000161,-756.0000000000011,-1387.0000000000005,961.0000000000008,632.9999999999947,,1259.0000000000005
2021.04.30,909.000000000006,-2018.999999999993,276.9999999999939,927.9999999999955,-39.00000000000014,195.9999999999962,1332.999999999984,-1519.0000000000055,1953.0000000000048,-778.000000000012,-1347.999999999999,971.9999999999951,631.9999999999992,,1496.9999999999652
2021.04.30,823.9999999999981,-2000.9999999999861,283.000000000011,921.9999999999895,-56.0000000000005,195.9999999999962,1349.9999999999845,-1456.9999999999936,1958.0000000000152,-756.0000000000011,-1302.9999999999973,993.9999999999949,637.9999999999941,,1592.000000000005
2021.04.30,858.0000000000041,-1990.9999999999873,282.0000000000045,921.9999999999895,-56.99999999999594,168.99999999999693,1400.9999999999857,-1418.9999999999827,1958.0000000000152,-771.9999999999949,-1284.9999999999966,1022.0000000000007,625.9999999999932,,1714.0000000000323
2021.04.30,882.000000000005,-2005.9999999999966,255.99999999998957,930.999999999993,-40.99999999999105,171.99999999999437,1427.9999999999848,-1468.999999999994,1968.9999999999986,-797.0000000000033,-1326.9999999999982,996.9999999999924,624.9999999999977,,1619.9999999999723
2021.04.30,939.9999999999977,-2021.9999999999905,251.00000000000122,960.9999999999897,-12.999999999996348,178.00000000000037,1461.0000000000011,-1477.9999999999802,2002.0000000000148,-889.0000000000065,-1361.9999999999948,966.0000000000002,607.0000000000019,,1602.000000000039
2021.04.30,903.0000000000058,-2068.000000000003,256.99999999999613,989.9999999999909,57.00000000000705,191.99999999999218,1488.0000000000005,-1465.0000000000034,2051.0000000000027,-941.0000000000141,-1393.9999999999914,958.9999999999987,607.0000000000019,,1635.999999999984
2021.04.30,903.9999999999964,-2049.9999999999964,259.0000000000092,966.9999999999957,32.0000000000098,186.99999999999272,1468.999999999987,-1444.9999999999932,2018.0000000000086,-876.9999999999944,-1350.999999999999,954.9999999999948,624.9999999999977,,1693.0000000000089
2021.04.30,918.9999999999969,-2012.9999999999982,259.0000000000092,968.9999999999976,17.000000000000348,147.99999999999258,1469.9999999999936,-1522.9999999999961,2016.0000000000177,-802.0000000000139,-1349.0000000000036,951.0000000000018,644.0000000000001,,1705.9999999999982
2021.04.30,897.0000000000056,-2008.999999999994,261.0000000000001,944.9999999999958,-15.999999999993797,128.99999999999022,1473.9999999999975,-1457.9999999999984,1968.9999999999986,-746.0000000000023,-1287.9999999999968,985.0000000000025,651.999999999997,,1795.0000000000018
2021.04.30,876.9999999999953,-2028.9999999999918,268.0000000000016,928.9999999999909,-23.999999999990695,110.99999999999443,1533.999999999991,-1473.9999999999895,1981.0000000000105,-842.9999999999937,-1308.9999999999975,961.0000000000008,658.9999999999985,,1641.00000000002
2021.04.30,849.9999999999943,-2000.0000000000018,309.0000000000037,870.9999999999995,-24.999999999997247,156.99999999999602,1387.9999999999893,-1385.9999999999957,1966.0000000000011,-902.0000000000028,-1293.9999999999968,929.9999999999975,565.9999999999999,,1429.9999999999868
2021.04.30,885.0000000000051,-1917.9999999999975,350.00000000000585,832.9999999999949,-119.99999999999788,47.9999999999925,1446.9999999999982,-1412.0000000000061,1963.0000000000036,-909.0000000000042,-1292.0000000000016,935.9999999999924,568.0000000000018,,1378.9999999999877
2021.04.30,909.000000000006,-1980.9999999999884,336.00000000000296,894.9999999999902,-85.99999999999719,58.99999999999794,1672.9999999999911,-1395.9999999999866,2008.0000000000098,-821.000000000005,-1266.999999999996,1020.9999999999941,685.9999999999977,,2036.0000000000168
2021.04.30,954.9999999999983,-1995.9999999999977,324.9999999999975,934.9999999999969,-84.99999999999064,59.99999999999339,1734.9999999999977,-1347.9999999999848,2116.000000000007,-890.000000000013,-1274.9999999999914,1057.9999999999923,714.999999999999,,2305.000000000004
2021.04.30,959.0000000000032,-2047.9999999999832,323.99999999999096,1003.9999999999937,-37.99999999999359,76.99999999999375,1790.0000000000027,-1335.9999999999843,2232.000000000012,-872.0000000000061,-1259.999999999991,1070.9999999999998,736.9999999999987,,2640.000000000037
