date,USDCHF,GBPUSD,EURUSD,USDCAD,NZDUSD,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2018.09.03,77.00000000000485,310.9999999999946,2.999999999997449,-285.99999999998624,34.000000000000696,215.99999999999397,163.99999999999747,-80.00000000000229,-475.99999999999864,-558.9999999999975,622.9999999999958,886.000000000009,-6.000000000000227,92.00000000000318,160.00000000000458,-446.9999999999974,96.00000000000364,-67.00000000000594,112.000000000001,388.0000000000106,,1241.0000000000286
2018.09.03,37.00000000000925,212.00000000001216,96.99999999999153,-254.999999999983,1.999999999990898,196.99999999999162,163.00000000000205,-75.00000000000284,-470.9999999999992,-311.00000000000705,466.00000000001086,853.0000000000149,129.0000000000191,-52.000000000007596,49.99999999999449,-552.9999999999812,155.9999999999917,-112.99999999999643,71.99999999999429,390.0000000000015,,994.0000000000468
2018.09.03,40.00000000000669,258.0000000000027,161.99999999999548,-232.99999999999432,-2.000000000002,173.9999999999964,173.9999999999964,-65.00000000000395,-553.999999999999,-443.9999999999884,524.9999999999977,944.0000000000115,227.00000000000387,-79.99999999999119,65.00000000000395,-527.9999999999951,128.0000000000001,-143.00000000000423,48.000000000003595,391.000000000008,,1087.0000000000484
2018.09.03,70.0000000000034,361.9999999999957,139.9999999999846,-161.99999999999548,27.999999999994696,176.99999999999383,166.99999999999494,-69.00000000000794,-568.0000000000018,-429.00000000000205,573.0000000000013,973.0000000000016,242.00000000001864,-153.9999999999875,-12.999999999996348,-612.9999999999969,117.00000000000443,-139.00000000000023,53.999999999998494,392.00000000001455,,1148.0000000000177
2018.09.03,126.99999999999933,381.99999999999346,99.99999999998899,-112.000000000001,7.9999999999968985,172.99999999998983,205.99999999999508,-48.000000000003595,-561.0000000000003,-480.99999999999454,449.0000000000105,978.9999999999966,211.00000000001273,-161.99999999999548,43.999999999999595,-592.9999999999991,75.00000000000284,-261.0000000000001,2.000000000002,397.0000000000029,,934.9999999999966
2018.09.03,70.0000000000034,475.0000000000032,90.99999999999665,-121.99999999999989,-21.00000000000435,147.99999999999258,263.0000000000021,-65.99999999999939,-622.9999999999958,-531.0000000000059,663.999999999998,1367.000000000007,192.00000000000728,-164.00000000000858,249.99999999999466,-493.99999999999443,87.0000000000033,-316.0000000000052,-34.000000000000696,458.00000000000284,,1693.9999999999964
2018.09.03,63.00000000000195,394.00000000000546,75.99999999998718,-156.00000000000057,53.999999999998494,131.99999999999878,231.99999999999886,-119.99999999999788,-573.0000000000013,-528.9999999999964,581.0000000000093,1319.0000000000034,189.00000000002137,-139.00000000000023,262.999999999991,-615.9999999999943,76.99999999999818,-326.0000000000041,46.00000000000159,536.0000000000032,,1503.000000000024
2018.09.03,43.00000000000415,347.0000000000084,110.99999999999443,-126.99999999998823,51.99999999999649,114.99999999999844,239.0000000000003,-141.99999999999767,-525.9999999999932,-419.9999999999875,443.0000000000156,1185.0000000000139,197.00000000000273,-134.99999999999625,309.99999999998806,-634.9999999999856,79.9999999999983,-316.0000000000052,65.99999999999939,598.0000000000097,,1485.0000000000762
2018.09.03,15.00000000000945,331.999999999999,119.99999999998678,-69.9999999999923,63.99999999999739,42.999999999993044,193.99999999999417,-143.9999999999997,-527.9999999999951,-412.00000000000614,412.00000000001234,1107.999999999998,222.0000000000084,-272.99999999998994,208.99999999999253,-637.9999999999831,27.000000000001023,-323.0000000000066,-7.0000000000014495,536.0000000000032,,887.000000000021
2018.09.03,-66.99999999999484,255.00000000000523,149.9999999999835,-102.00000000000209,36.999999999998145,-3.0000000000085514,190.00000000000128,-162.0000000000066,-544.0,-394.00000000000546,282.0000000000045,1148.0000000000157,243.99999999999977,-428.9999999999905,141.99999999999767,-756.0000000000011,-22.00000000000557,-370.9999999999991,-24.999999999997247,571.9999999999948,,144.99999999998943
2018.09.03,-63.99999999999739,283.99999999999534,226.99999999999943,4.000000000004,39.999999999995595,-37.00000000000925,168.99999999999693,-169.00000000000804,-551.0000000000015,-394.00000000000546,131.00000000001444,1066.0000000000114,274.0000000000009,-523.0000000000068,109.00000000000354,-753.9999999999881,-73.99999999999807,-409.0000000000038,-72.0000000000054,527.9999999999951,,-215.0000000000074
2018.09.03,-24.999999999997247,258.0000000000027,217.0000000000005,124.00000000001299,66.99999999999484,-104.00000000000409,166.99999999999494,-197.00000000000273,-529.9999999999972,-405.00000000000114,32.0000000000098,1002.9999999999983,251.00000000000477,-621.0000000000049,95.999999999985,-846.9999999999977,-164.00000000000148,-475.99999999999864,-141.00000000000225,541.9999999999981,,-753.0000000000056
2018.09.03,4.000000000004,319.0000000000026,186.99999999998164,177.00000000000495,79.99999999999119,-84.0000000000063,165.9999999999995,-167.00000000000603,-529.9999999999972,-429.00000000000205,29.999999999996696,1062.0000000000073,197.00000000000273,-581.9999999999936,109.99999999998789,-748.9999999999997,-171.99999999999704,-463.9999999999977,-122.99999999999534,531.9999999999991,,-436.0000000000175
2018.09.03,-3.999999999992898,263.99999999999756,197.99999999998707,190.00000000000128,71.99999999999429,-86.0000000000083,154.99999999999403,-163.00000000000205,-546.9999999999975,-391.9999999999959,-42.999999999993044,943.000000000005,221.00000000000364,-641.0000000000027,32.999999999994145,-774.9999999999924,-167.0000000000016,-451.9999999999969,-126.99999999999933,510.99999999999477,,-810.0000000000109
2018.09.03,26.000000000003798,331.999999999999,202.9999999999976,185.00000000001293,88.99999999999464,-49.00000000001015,141.99999999999767,-190.00000000000128,-556.0000000000009,-442.0000000000073,87.99999999999919,960.0000000000053,254.0000000000191,-584.0000000000067,4.999999999988347,-866.9999999999956,-132.000000000005,-407.99999999999727,-92.99999999999864,483.99999999999557,,-553.0000000000092
2018.09.03,28.000000000005798,384.00000000000654,214.99999999998744,205.00000000001074,117.99999999999588,-52.000000000007596,144.99999999999514,-177.00000000000495,-551.0000000000015,-456.99999999999363,148.00000000001478,1055.000000000006,248.00000000001887,-565.9999999999999,14.000000000002899,-825.9999999999934,-129.99999999999545,-402.9999999999978,-53.00000000000304,534.0000000000123,,-120.999999999941
2018.09.03,31.000000000003247,394.00000000000546,220.99999999998232,150.00000000000568,105.99999999999498,-46.00000000000159,154.99999999999403,-168.00000000000148,-553.0000000000035,-421.99999999999704,182.0000000000155,1069.0000000000089,282.0000000000107,-553.9999999999878,22.999999999995246,-804.9999999999891,-112.99999999999955,-404.99999999999983,-80.99999999999774,500.9999999999959,,-32.999999999965894
2018.09.03,-39.00000000000014,353.0000000000033,205.99999999999508,151.9999999999966,96.99999999999153,-86.0000000000083,146.99999999999713,-192.00000000000327,-546.000000000002,-407.99999999998704,157.00000000000713,1080.0000000000143,284.00000000002024,-554.9999999999944,68.99999999998573,-773.0000000000015,-102.99999999999443,-436.9999999999985,-82.99999999999974,529.0000000000017,,-147.99999999997658
2018.09.03,-53.999999999998494,384.00000000000654,200.00000000000017,170.00000000000347,98.99999999999353,-88.00000000001029,129.00000000000134,-235.00000000000742,-532.9999999999945,-385.9999999999957,163.00000000000205,1094.0000000000173,285.000000000025,-531.9999999999991,102.99999999998644,-804.9999999999891,-88.00000000000807,-446.00000000000193,-65.00000000000395,553.0000000000035,,-51.99999999996942
2018.09.03,-0.999999999995449,409.99999999999926,181.9999999999933,161.99999999999548,87.99999999999919,-63.00000000000195,171.99999999999437,-180.99999999999784,-544.9999999999955,-432.9999999999927,195.00000000001182,1181.0000000000098,264.00000000001,-524.9999999999977,129.00000000000134,-748.9999999999997,-103.9999999999992,-431.99999999999903,-73.00000000000084,551.0000000000126,,228.00000000004707
2018.09.03,-1.999999999990898,405.0000000000109,184.99999999999073,167.00000000000603,104.99999999999955,-57.00000000000705,180.99999999999784,-185.00000000000182,-544.0,-405.00000000000114,209.9999999999991,1197.0000000000036,277.00000000001523,-509.99999999998823,164.99999999999292,-773.9999999999858,-82.00000000000784,-431.0000000000036,-70.99999999999883,568.9999999999973,,400.0000000000281
2018.09.03,9.00000000000345,412.00000000001234,201.99999999999108,164.00000000000858,112.99999999999643,-81.00000000000884,154.99999999999403,-209.00000000000364,-556.9999999999964,-497.99999999999045,188.9999999999947,1195.0000000000127,209.00000000000318,-551.9999999999969,148.99999999999915,-845.9999999999912,-165.99999999999682,-468.00000000000176,-51.000000000001044,583.0000000000002,,-47.99999999997101
2018.09.04,0.0,419.9999999999982,207.00000000000162,157.00000000000713,129.9999999999968,-85.00000000000173,158.0000000000026,-221.99999999999997,-553.0000000000035,-566.0000000000025,226.00000000001506,1214.0000000000039,169.00000000001114,-560.9999999999893,141.99999999999767,-866.9999999999956,-162.00000000000614,-448.000000000004,-34.000000000000696,565.9999999999999,,-108.99999999996942
2018.09.04,-19.999999999997797,425.0000000000087,170.99999999998784,165.9999999999995,137.9999999999937,-92.00000000000318,144.99999999999514,-236.00000000000287,-551.0000000000015,-497.99999999999045,209.00000000001472,1171.9999999999952,214.00000000002706,-536.9999999999875,126.0000000000039,-868.9999999999865,-143.00000000000068,-441.0000000000025,-28.000000000005798,605.0000000000111,,-43.99999999994202
2018.09.04,-20.999999999993246,391.000000000008,184.99999999999073,140.0000000000068,120.99999999999334,-70.0000000000034,127.99999999999478,-231.99999999999886,-548.0000000000041,-479.99999999998977,233.00000000001654,1076.0000000000102,205.0000000000125,-473.99999999999665,92.00000000000318,-841.0000000000028,-109.99999999999943,-395.99999999999636,-34.000000000000696,554.00000000001,,-80.99999999993929
2018.09.04,4.000000000004,388.9999999999949,193.99999999998306,150.00000000000568,103.99999999999298,-44.0000000000107,163.00000000000205,-180.99999999999784,-534.0000000000011,-431.99999999998795,222.00000000001108,1105.0000000000005,243.99999999999977,-489.0000000000061,95.999999999985,-788.9999999999952,-97.99999999999898,-404.0000000000044,-41.000000000002146,564.000000000009,,222.99999999998346
2018.09.04,4.000000000004,412.00000000001234,202.9999999999976,154.0000000000097,101.99999999999099,-58.000000000002494,153.99999999999858,-191.00000000000784,-553.999999999999,-447.00000000000273,234.00000000000088,1131.9999999999998,252.00000000000955,-503.99999999999335,93.99999999999409,-787.9999999999887,-102.00000000000387,-392.00000000000347,-68.00000000000139,547.0000000000086,,184.0000000000232
2018.09.04,15.00000000000945,442.9999999999934,175.99999999999838,185.99999999999727,79.99999999999119,-58.000000000002494,139.00000000000023,-172.00000000000549,-561.9999999999958,-456.99999999999363,243.99999999999977,1107.999999999998,239.00000000000432,-517.9999999999962,52.99999999999194,-746.0000000000023,-103.9999999999992,-392.00000000000347,-102.00000000000209,466.9999999999952,,38.99999999997863
2018.09.04,9.999999999998899,459.0000000000094,113.99999999999189,199.00000000001583,83.9999999999952,-136.00000000000279,39.00000000000014,-221.00000000000452,-559.9999999999939,-734.9999999999852,95.00000000000064,914.0000000000148,-10.99999999999568,-621.0000000000049,-107.00000000001265,-807.0000000000022,-332.00000000000784,-375.9999999999986,-134.0000000000008,429.99999999999704,,-1695.9999999999852
2018.09.04,43.999999999999595,476.9999999999941,58.99999999998684,262.00000000000665,144.99999999999514,-103.00000000000864,51.99999999999649,-214.99999999999852,-532.9999999999945,-716.9999999999845,146.00000000000168,910.9999999999951,-27.999999999991587,-557.0000000000075,-75.00000000000284,-821.9999999999894,-299.99999999999716,-333.0000000000055,-80.00000000000229,446.9999999999974,,-1220.0000000000095
2018.09.04,87.00000000000374,523.0000000000068,7.0000000000014495,303.0000000000088,207.99999999999707,-93.00000000000975,36.0000000000027,-273.000000000001,-522.9999999999957,-710.9999999999843,184.00000000000637,870.0000000000152,-56.99999999998795,-497.99999999999847,-89.00000000000574,-956.9999999999857,-274.0000000000009,-329.999999999997,-11.00000000000545,512.0000000000014,,-1085.9999999999284
2018.09.04,97.00000000000264,510.00000000001046,-4.000000000004,275.000000000003,151.00000000000114,-80.00000000000229,32.999999999994145,-253.0000000000032,-524.0000000000023,-685.0000000000023,171.99999999999437,836.9999999999989,-52.99999999999727,-476.9999999999941,-79.00000000000685,-844.0000000000003,-275.99999999999625,-358.9999999999982,-58.99999999999794,480.00000000001376,,-1137.9999999999868
2018.09.04,81.00000000000884,520.9999999999936,14.999999999987246,324.9999999999975,185.99999999999727,-107.00000000000153,29.000000000001247,-226.00000000000398,-504.9999999999999,-531.9999999999823,120.00000000000898,838.0000000000055,96.00000000000364,-529.0000000000017,-92.00000000000318,-790.9999999999861,-206.00000000000307,-334.00000000000097,-65.00000000000395,443.0000000000156,,-732.9999999999674
2018.09.04,90.0000000000012,536.0000000000032,-2.0000000000131024,372.00000000001677,200.99999999999562,-111.00000000000554,9.00000000000345,-236.00000000000287,-504.9999999999999,-538.9999999999873,95.00000000000064,756.0000000000011,74.00000000001228,-523.0000000000068,-124.99999999999733,-817.9999999999854,-218.00000000000352,-290.9999999999968,-72.0000000000054,422.9999999999956,,-883.9999999999739
2018.09.04,100.00000000000009,533.0000000000057,7.999999999985796,373.00000000000114,173.00000000000094,-97.00000000000264,26.999999999999247,-212.00000000000108,-500.9999999999959,-536.0000000000014,110.00000000001009,792.0000000000149,86.00000000001273,-517.9999999999962,-120.00000000000898,-767.9999999999909,-201.99999999999818,-289.0000000000059,-105.99999999999498,353.0000000000033,,-793.9999999999624
2018.09.04,91.00000000000774,531.9999999999991,30.999999999981043,365.0000000000153,185.99999999999727,-99.00000000000463,29.000000000001247,-202.0000000000022,-512.0000000000014,-542.0000000000016,130.0000000000079,804.0000000000047,102.00000000000387,-523.0000000000068,-117.00000000001154,-742.9999999999826,-204.00000000000773,-302.9999999999977,-80.99999999999774,387.000000000004,,-668.9999999999917
2018.09.04,91.00000000000774,523.0000000000068,31.999999999987594,356.00000000000074,179.99999999999127,-96.00000000000719,19.999999999997797,-209.9999999999991,-502.9999999999979,-576.9999999999982,116.00000000000499,799.0000000000164,45.000000000015916,-530.9999999999926,-134.00000000001188,-773.0000000000015,-233.99999999999466,-302.9999999999977,-80.99999999999774,395.99999999999636,,-883.9999999999727
2018.09.04,79.00000000000685,486.00000000000864,52.99999999999194,263.99999999999756,113.99999999999189,-104.00000000000409,24.000000000001798,-209.00000000000364,-512.9999999999968,-519.9999999999818,106.00000000000608,839.9999999999964,118.00000000002342,-539.0000000000006,-102.00000000000209,-773.0000000000015,-212.0000000000033,-656.9999999999965,-117.00000000000044,395.000000000012,,-1266.999999999954
2018.09.04,26.000000000003798,461.0000000000003,66.99999999999484,172.0000000000166,71.99999999999429,-64.0000000000085,326.0000000000041,-182.00000000000438,-522.9999999999957,-489.0000000000043,236.00000000001398,1584.0000000000077,165.00000000002046,-459.99999999999375,557.9999999999918,-730.9999999999927,-125.0,-756.0000000000011,-117.00000000000044,770.000000000004,,990.000000000051
2018.09.04,31.999999999998696,465.0000000000043,58.99999999998684,172.0000000000166,71.99999999999429,-36.0000000000027,351.0000000000013,-146.00000000000168,-534.9999999999966,-457.9999999999984,293.0000000000099,1653.0000000000155,210.00000000000796,-415.99999999999415,614.0000000000034,-630.9999999999816,-69.00000000000261,-695.9999999999966,-104.00000000000409,782.000000000016,,1612.0000000000769
2018.09.04,67.00000000000594,560.0000000000049,-162.00000000001768,209.9999999999991,105.99999999999498,-25.00000000000835,363.99999999999767,-180.99999999999784,-551.9999999999969,-414.99999999999204,348.00000000001495,1653.0000000000155,198.0000000000075,-387.000000000004,619.9999999999983,-673.9999999999968,-22.999999999996135,-643.0000000000047,-82.00000000000429,809.9999999999997,,1792.0000000000196
2018.09.04,192.99999999999872,621.0000000000049,-209.9999999999991,260.0000000000158,252.99999999999213,0.999999999995449,268.99999999999704,-245.0000000000063,-475.0000000000032,-388.00000000000523,303.0000000000088,1358.0000000000148,122.0000000000141,-242.99999999999324,504.9999999999999,-767.9999999999909,-3.0000000000001137,-575.9999999999987,36.0000000000027,821.000000000005,,1834.0000000000532
2018.09.04,192.00000000000327,568.9999999999973,-218.00000000000708,328.00000000001717,286.99999999999284,-24.000000000001798,226.99999999999943,-285.00000000000193,-446.00000000000193,-361.99999999999477,124.00000000001299,1168.9999999999977,112.99999999999955,-374.999999999992,400.9999999999847,-864.9999999999825,-22.999999999996135,-507.9999999999973,10.999999999994348,760.0000000000051,,1075.0000000000296
2018.09.04,253.0000000000032,653.999999999999,-280.9999999999979,493.0000000000101,315.9999999999941,-71.00000000000995,126.0000000000039,-345.0000000000064,-485.0000000000021,-418.9999999999827,26.0000000000149,916.0000000000057,157.0000000000107,-504.9999999999999,48.000000000003595,-1191.9999999999932,-149.0000000000009,-489.0000000000061,10.999999999994348,720.0000000000095,,-215.99999999994998
2018.09.04,399.0000000000049,737.9999999999942,-365.0000000000153,636.0000000000143,530.9999999999926,-26.000000000003798,-21.00000000000435,-475.0000000000032,-470.9999999999992,-472.0000000000084,8.000000000008,429.99999999999704,88.00000000002228,-439.99999999999596,-297.9999999999983,-1581.9999999999945,-143.00000000000068,-324.9999999999975,200.99999999999562,773.0000000000015,,-813.9999999999906
2018.09.04,369.0000000000082,804.0000000000047,-380.00000000000256,602.999999999998,632.9999999999947,-45.000000000006146,-4.000000000004,-502.00000000000244,-509.9999999999993,-561.9999999999834,138.0000000000159,600.0000000000006,25.000000000005684,-431.0000000000036,-212.99999999999653,-1557.9999999999927,-146.0000000000008,-231.99999999999886,329.999999999997,805.0000000000113,,-275.9999999999551
2018.09.04,350.00000000000585,792.9999999999993,-385.99999999999744,602.999999999998,612.9999999999969,-59.000000000009045,9.00000000000345,-489.0000000000061,-502.9999999999979,-663.9999999999873,151.00000000001222,699.0000000000052,-30.99999999997749,-400.00000000000034,-114.99999999999844,-1478.0000000000016,-198.99999999999807,-316.0000000000052,275.99999999999847,814.0000000000036,,-331.9999999999559
