date,GBPUSD,USDCAD,AUDUSD,NZDUSD,CHFJPY,AUDCHF,GBPJPY,GBPAUD,CADJPY,AUDJPY,NZDJPY,empty,sum
2021.04.06,-987.9999999999889,-488.9999999999839,-520.0000000000093,-392.9999999999989,-505.999999999986,-136.00000000000279,-418.00000000000637,248.99999999998812,-73.0000000000075,-254.0000000000049,-120.99999999999511,,-3648.9999999999955
2021.04.06,-1004.0000000000049,-498.9999999999828,-536.0000000000032,-440.00000000000705,-490.99999999999966,-195.00000000000074,-456.99999999999363,367.99999999999056,-138.00000000000523,-283.00000000000125,-183.9999999999975,,-3859.0000000000064
2021.04.06,-1044.0000000000005,-498.9999999999828,-570.9999999999993,-464.00000000000887,-517.9999999999865,-238.0000000000049,-558.9999999999975,388.9999999999949,-182.00000000000216,-359.00000000000887,-240.99999999999966,,-4285.999999999997
2021.04.06,-1036.999999999999,-519.9999999999872,-582.0000000000048,-499.000000000005,-513.9999999999958,-240.00000000000688,-546.999999999997,367.99999999999056,-181.0000000000116,-361.0000000000042,-257.99999999999557,,-4371.000000000016
2021.04.06,-1041.000000000003,-515.9999999999832,-592.0000000000036,-498.00000000000955,-526.9999999999868,-243.00000000000432,-509.9999999999909,343.00000000000443,-166.00000000001103,-335.9999999999985,-245.9999999999951,,-4331.999999999982
2021.04.06,-1039.9999999999966,-522.9999999999845,-596.0000000000076,-514.9999999999987,-550.9999999999877,-261.0000000000001,-503.9999999999907,320.9999999999935,-165.00000000000625,-344.99999999999886,-275.99999999999625,,-4454.999999999974
2021.04.06,-974.9999999999925,-497.99999999999847,-560.0000000000049,-495.000000000001,-519.999999999996,-258.9999999999981,-531.0000000000059,334.9999999999964,-209.00000000000318,-368.9999999999998,-287.00000000000614,,-4368.00000000001
2021.04.06,-974.9999999999925,-493.99999999999443,-581.0000000000093,-494.00000000000557,-519.999999999996,-289.0000000000059,-608.0000000000041,276.9999999999939,-234.00000000000887,-412.00000000000614,-313.99999999999295,,-4644.000000000022
2021.04.06,-939.0000000000009,-469.99999999999267,-520.0000000000093,-450.00000000000597,-452.99999999998875,-250.00000000000577,-483.0000000000041,375.9999999999986,-180.00000000000682,-320.99999999999795,-230.99999999999454,,-3921.000000000008
2021.04.06,-914.9999999999991,-436.9999999999985,-479.0000000000072,-423.0000000000067,-464.9999999999892,-236.00000000000287,-477.00000000000387,377.9999999999894,-173.00000000000182,-307.00000000000216,-215.0000000000034,,-3749.0000000000255
2021.04.06,-852.9999999999926,-411.99999999999017,-436.00000000000307,-348.00000000000387,-490.99999999999966,-233.00000000000543,-510.9999999999957,455.0000000000054,-206.00000000000307,-281.9999999999965,-186.00000000000705,,-3502.999999999992
2021.04.06,-855.9999999999901,-378.999999999996,-403.0000000000089,-329.00000000000153,-500.99999999999056,-182.99999999999983,-587.9999999999939,536.9999999999875,-203.00000000000296,-269.999999999996,-177.0000000000067,,-3351.999999999999
2021.04.06,-834.0000000000014,-302.9999999999866,-357.00000000000733,-306.00000000000625,-485.99999999999,-170.00000000000347,-567.0000000000073,641.0000000000027,-177.0000000000067,-255.00000000000966,-173.00000000000182,,-2987.0000000000177
2021.04.06,-910.9999999999951,-337.99999999999386,-404.99999999999983,-361.0000000000002,-458.999999999989,-194.0000000000053,-548.0000000000018,594.0000000000057,-160.0000000000108,-228.9999999999992,-183.9999999999975,,-3194.9999999999873
2021.04.06,-968.9999999999976,-365.99999999999966,-487.0000000000041,-392.9999999999989,-442.99999999999784,-246.00000000000176,-536.0000000000014,517.9999999999962,-120.00000000000455,-293.99999999999693,-180.99999999999739,,-3517.0000000000036
2021.04.06,-1017.9999999999856,-359.99999999998255,-479.0000000000072,-392.9999999999989,-429.9999999999926,-214.99999999999852,-525.0000000000057,595.9999999999966,-68.00000000001205,-252.00000000000955,-150.00000000000568,,-3294.0000000000027
2021.04.06,-1078.0000000000011,-379.99999999998033,-477.0000000000052,-396.00000000000745,-427.99999999999727,-209.9999999999991,-576.9999999999982,612.9999999999969,-75.00000000000284,-250.0,-156.99999999999648,,-3414.999999999991
2021.04.06,-1072.0000000000064,-434.9999999999854,-551.0000000000015,-453.0000000000034,-420.99999999999227,-289.0000000000059,-552.9999999999973,407.99999999998613,-142.00000000001012,-338.99999999999864,-225.9999999999991,,-4073.000000000013
2021.04.06,-977.99999999999,-414.9999999999876,-530.0000000000082,-431.99999999999903,-434.99999999998806,-270.0000000000036,-536.0000000000014,428.9999999999905,-145.00000000001023,-320.0000000000074,-215.99999999999397,,-3847.9999999999995
2021.04.06,-758.9999999999985,-280.9999999999979,-336.00000000000296,-240.00000000000688,-496.9999999999999,-173.9999999999964,-387.00000000000045,517.9999999999962,-131.00000000000023,-191.0000000000025,-73.99999999999807,,-2552.0000000000073
2021.04.06,-719.9999999999873,-322.00000000000006,-339.0000000000004,-192.00000000000327,-567.9999999999978,-124.00000000000189,-396.99999999999136,482.00000000000466,-150.00000000000568,-192.00000000000728,-4.9999999999954525,,-2526.9999999999854
2021.04.06,-695.9999999999856,-329.99999999998585,-332.00000000001006,-187.00000000000384,-530.9999999999917,-94.00000000000519,-302.99999999999727,348.9999999999993,-146.0000000000008,-171.99999999999704,1.0000000000047748,,-2440.9999999999736
2021.04.06,-493.99999999999443,-287.9999999999994,-295.0000000000008,-129.00000000000134,-543.9999999999969,-146.00000000000168,-188.99999999999295,280.9999999999979,-189.00000000000716,-207.9999999999984,9.000000000000341,,-2191.999999999994
2021.04.06,-482.00000000000466,-284.9999999999797,-286.00000000000847,-125.00000000000844,-634.9999999999909,-65.99999999999939,-243.99999999999977,268.9999999999859,-193.00000000001205,-200.00000000000284,-1.0000000000047748,,-2248.0000000000246
2021.04.06,-273.9999999999965,-218.99999999999142,-165.9999999999995,-18.0000000000069,-585.9999999999985,-24.000000000001798,-54.000000000002046,252.99999999999213,-191.0000000000025,-106.00000000000875,69.99999999999318,,-1315.0000000000227
2021.04.06,-289.0000000000059,-184.99999999999073,-147.00000000000824,10.999999999994348,-672.9999999999876,36.0000000000027,-106.99999999999932,316.0000000000052,-180.00000000000682,-96.00000000000364,97.99999999999898,,-1216.000000000001
2021.04.06,-282.0000000000045,-134.99999999999625,-143.9999999999997,17.999999999995797,-589.9999999999892,-7.9999999999968985,-143.00000000000068,356.9999999999851,-175.00000000001137,-114.00000000000432,78.99999999999352,,-1137.0000000000286
2021.04.06,-263.99999999999756,-97.9999999999981,-204.00000000000418,1.999999999990898,-565.9999999999883,-75.9999999999983,-93.99999999999409,202.9999999999976,-145.00000000001023,-150.99999999999625,99.00000000000375,,-1293.9999999999945
2021.04.06,-224.99999999998633,-38.99999999998904,-251.00000000000122,-31.000000000003247,-528.9999999999964,-75.00000000000284,-6.000000000000227,-9.999999999998899,-48.00000000000182,-167.0000000000016,105.99999999999454,,-1274.999999999987
2021.04.06,-380.00000000000256,-133.99999999998968,-351.0000000000013,-148.99999999999915,-514.9999999999864,-56.0000000000005,150.00000000000568,4.999999999988347,57.999999999992724,-103.00000000000864,132.99999999999557,,-1342.000000000006
2021.04.06,-438.9999999999894,-187.99999999998818,-415.0000000000098,-225.00000000000853,-479.99999999998977,-41.9999999999976,242.999999999995,-66.00000000001049,128.0000000000001,-72.00000000000273,150.00000000000568,,-1405.9999999999957
2021.04.06,-351.99999999999676,-150.99999999999002,-396.00000000000745,-209.9999999999991,-378.9999999999907,24.000000000001798,609.0000000000089,-185.00000000001293,306.99999999998795,70.99999999999795,251.99999999999534,,-410.0000000000051
2021.04.06,-480.99999999999807,-210.99999999998343,-445.0000000000065,-199.00000000000472,-400.99999999999625,41.000000000002146,621.0000000000093,-170.00000000000347,313.99999999999295,72.99999999999329,326.9999999999982,,-530.9999999999967
2021.04.06,-445.99999999999085,-255.99999999998957,-448.000000000004,-225.00000000000853,-511.99999999998624,56.99999999999594,569.0000000000168,-202.9999999999976,275.99999999999625,45.99999999999227,263.00000000000523,,-878.9999999999707
2021.04.06,-551.9999999999969,-251.99999999998556,-606.0000000000065,-331.0000000000035,-550.9999999999877,-46.00000000000159,578.000000000003,-334.00000000001205,271.0000000000008,-46.00000000000648,228.9999999999992,,-1639.9999999999973
2021.04.06,-482.999999999989,-249.99999999999466,-587.0000000000042,-328.0000000000061,-580.9999999999889,0.999999999995449,662.0000000000061,-405.0000000000109,349.9999999999943,-40.00000000000625,224.99999999999432,,-1436.0000000000098
2021.04.06,-453.99999999999886,-301.99999999998005,-609.9999999999994,-307.0000000000017,-620.9999999999951,22.999999999995246,633.0000000000098,-493.99999999999443,259.00000000000034,-109.00000000000887,206.99999999999363,,-1774.9999999999789
2021.04.06,-384.9999999999909,-300.99999999999574,-593.0000000000102,-282.0000000000045,-646.9999999999914,41.9999999999976,687.0000000000118,-668.0000000000019,262.00000000000045,-106.99999999999932,231.99999999999932,,-1759.9999999999845
2021.04.06,-282.0000000000045,-236.99999999999832,-622.0000000000003,-294.00000000000534,-668.9999999999969,-19.999999999997797,764.00000000001,-924.0000000000136,287.9999999999967,-150.00000000000568,200.00000000000284,,-1946.0000000000127
2021.04.06,-133.00000000000534,-205.99999999999508,-620.0000000000094,-294.00000000000534,-691.9999999999931,19.00000000000235,907.0000000000107,-1056.9999999999968,293.99999999999693,-165.00000000000625,185.00000000000227,,-1761.999999999999
2021.04.06,-75.00000000000284,-7.0000000000014495,-564.000000000009,-242.00000000000887,-625.0,32.999999999994145,953.000000000003,-907.9999999999977,420.99999999999227,-102.00000000000387,239.99999999999488,,-876.0000000000397
2021.04.06,-131.99999999999878,-59.99999999999339,-636.0000000000032,-331.999999999999,-720.9999999999894,31.999999999998696,949.0000000000123,-956.0000000000013,420.99999999999227,-134.00000000000034,183.9999999999975,,-1384.9999999999848
2021.04.06,-163.00000000000205,-37.99999999998249,-661.0000000000005,-350.00000000000585,-814.9999999999977,80.99999999999774,919.0000000000111,-964.0000000000093,431.99999999998795,-170.0000000000017,152.00000000000102,,-1577.0000000000018
2021.04.06,-171.99999999999437,37.00000000002035,-643.0000000000047,-364.00000000000875,-803.9999999999878,88.99999999999464,914.0000000000157,-931.9999999999995,491.9999999999902,-153.0000000000058,135.99999999999568,,-1399.9999999999843
2021.04.06,-200.99999999998454,25.00000000000835,-641.0000000000027,-370.9999999999991,-804.9999999999926,103.99999999999298,901.0000000000105,-889.0000000000065,493.9999999999998,-143.00000000000068,134.00000000000034,,-1391.999999999974
2021.04.06,-221.99999999998886,-17.999999999984695,-670.9999999999993,-421.0000000000047,-786.9999999999919,100.00000000000009,929.000000000002,-916.0000000000057,501.99999999999534,-133.00000000000978,126.00000000000477,,-1510.9999999999827
2021.04.06,-231.99999999998778,-56.99999999999594,-665.9999999999999,-420.00000000000927,-775.9999999999962,117.99999999999588,987.9999999999995,-963.0000000000027,545.9999999999923,-102.00000000000387,150.00000000000568,,-1414.0000000000023
2021.04.07,-136.99999999998712,-79.99999999999119,-623.0000000000069,-414.00000000000324,-687.9999999999882,97.00000000000264,1048.0000000000018,-1191.0000000000086,536.9999999999919,-46.00000000000648,144.00000000000546,,-1352.9999999999895
2021.04.07,-123.00000000000644,-78.00000000000028,-633.0000000000058,-416.00000000000523,-697.9999999999933,95.00000000000064,1075.9999999999934,-1066.9999999999957,525.9999999999962,-73.99999999999807,131.00000000000023,,-1261.0000000000143
2021.04.07,-150.99999999999002,-27.999999999983594,-645.0000000000067,-426.00000000000415,-699.9999999999886,112.99999999999643,1062.0000000000118,-937.00000000001,527.9999999999916,-82.99999999999841,134.00000000000034,,-1132.9999999999814
2021.04.07,-150.00000000000568,29.00000000001235,-634.0000000000013,-414.9999999999987,-750.9999999999906,131.00000000000333,1032.0000000000107,-907.0000000000133,545.0000000000017,-60.000000000002274,146.0000000000008,,-1033.9999999999823
2021.04.07,-141.99999999999767,57.00000000001815,-607.0000000000019,-385.000000000002,-746.9999999999999,156.00000000000057,1040.0000000000205,-862.0000000000072,563.999999999993,-58.9999999999975,159.9999999999966,,-824.9999999999775
2021.04.07,-202.9999999999976,23.00000000001745,-663.0000000000025,-455.0000000000054,-761.9999999999862,109.00000000000354,956.9999999999936,-916.0000000000057,528.9999999999964,-127.00000000000955,78.99999999999352,,-1429.0000000000027
2021.04.07,-207.99999999998596,6.000000000017103,-654.0000000000101,-457.0000000000074,-801.9999999999925,103.99999999999298,855.9999999999945,-900.0000000000119,478.9999999999992,-146.0000000000008,39.00000000000148,,-1683.000000000004
2021.04.07,-239.99999999999577,69.00000000000794,-717.000000000001,-443.99999999999994,-805.9999999999974,34.000000000000696,836.0000000000127,-981.999999999994,497.99999999999045,-192.99999999999784,49.000000000006594,,-1895.9999999999675
2021.04.07,-289.0000000000059,-34.000000000000696,-758.0000000000031,-509.9999999999993,-704.9999999999983,36.999999999998145,939.9999999999977,-1015.9999999999947,576.9999999999982,-162.9999999999967,117.00000000000443,,-1804.0
2021.04.07,-285.99999999998624,8.000000000008,-739.0000000000008,-461.0000000000003,-653.9999999999964,53.999999999998494,1086.0000000000127,-970.0000000000042,631.9999999999908,-91.99999999999875,182.00000000000216,,-1239.9999999999736
2021.04.07,-197.99999999998707,78.00000000000028,-656.000000000001,-422.00000000000017,-700.9999999999934,109.00000000000354,1066.0000000000025,-903.0000000000093,637.0000000000005,-57.00000000000216,174.0000000000066,,-872.9999999999798
2021.04.07,-150.99999999999002,125.00000000001954,-582.0000000000048,-369.0000000000082,-733.9999999999947,153.99999999999858,1040.0000000000205,-801.0000000000073,608.9999999999947,-33.00000000000125,179.00000000000205,,-562.9999999999709
2021.04.07,-164.99999999999292,114.0000000000141,-565.0000000000044,-372.0000000000057,-739.9999999999949,161.99999999999548,962.9999999999939,-723.0000000000069,573.9999999999981,-31.999999999996476,162.00000000000614,,-621.9999999999936
2021.04.07,-167.00000000000603,104.99999999999955,-561.0000000000003,-372.0000000000057,-753.9999999999907,168.99999999999693,953.000000000003,-703.9999999999935,564.9999999999977,-37.00000000000614,146.0000000000008,,-657.0000000000044
2021.04.07,-191.99999999999218,127.00000000001043,-542.0000000000091,-406.00000000000637,-698.9999999999981,185.99999999999727,1013.0000000000052,-670.000000000015,631.0000000000002,24.999999999991473,170.0000000000017,,-357.00000000001455
2021.04.07,-201.99999999999108,109.00000000000354,-556.0000000000009,-400.00000000000034,-719.9999999999989,200.00000000000017,1002.0000000000095,-658.0000000000031,620.9999999999951,15.999999999991132,167.0000000000016,,-420.99999999999307
2021.04.07,-212.99999999999653,131.99999999999878,-582.0000000000048,-412.00000000000125,-766.9999999999959,176.99999999999383,980.0000000000182,-712.0000000000015,592.9999999999893,-25.99999999999625,125.0,,-704.999999999996
2021.04.07,-143.00000000000423,141.00000000001333,-567.0000000000064,-404.0000000000044,-761.9999999999862,183.99999999999528,993.9999999999998,-846.9999999999977,595.9999999999894,-24.00000000000091,123.00000000000466,,-708.9999999999973
2021.04.07,-129.00000000000134,126.0000000000039,-621.0000000000049,-447.0000000000085,-921.999999999997,202.0000000000022,1129.000000000019,-1042.0000000000095,638.9999999999958,-33.00000000000125,131.00000000000023,,-967.0000000000016
2021.04.07,173.00000000000094,345.0000000000175,-489.0000000000061,-299.00000000000483,-960.9999999999985,368.9999999999971,1355.9999999999945,-1123.0000000000073,744.9999999999903,60.000000000002274,248.99999999999523,,424.99999999998124
2021.04.07,19.999999999997797,391.000000000008,-455.0000000000054,-272.00000000000557,-1000.0,404.99999999999983,1081.0000000000173,-958.9999999999987,730.9999999999945,87.0000000000033,269.999999999996,,299.00000000000693
2021.04.07,-9.999999999998899,375.9999999999986,-392.00000000000347,-231.99999999999886,-994.9999999999903,431.99999999999903,1081.9999999999936,-547.0000000000086,731.9999999999993,113.99999999999011,272.99999999999613,,832.9999999999767
2021.04.07,-1.999999999990898,381.0000000000091,-360.0000000000048,-226.00000000000398,-928.9999999999878,431.99999999999903,992.0000000000186,-519.0000000000028,685.9999999999928,194.00000000000261,308.00000000000693,,957.0000000000389
2021.04.07,-202.9999999999976,243.99999999999977,-364.00000000000875,-281.00000000000904,-1046.999999999997,447.99999999999284,861.0000000000184,-287.9999999999994,626.9999999999953,132.99999999999557,213.99999999999864,,343.99999999998863
2021.04.07,-258.99999999998704,220.00000000002018,-361.0000000000002,-267.00000000000614,-1094.9999999999989,490.00000000000153,756.0000000000002,-263.99999999999756,597.999999999999,153.99999999999636,237.99999999999955,,210.00000000002717
2021.04.07,-269.9999999999925,236.99999999999832,-289.0000000000059,-199.00000000000472,-1092.9999999999893,580.9999999999982,734.0000000000089,-43.00000000001525,594.9999999999989,200.00000000000284,283.00000000000125,,736.0000000000007
