date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPAUD,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2015.11.10,-72.99999999998974,-750.0000000000063,-249.99999999999466,-63.99999999999295,170.00000000000347,-325.00000000000864,109.99999999999899,-604.0000000000045,146.00000000000168,141.99999999999767,-285.9999999999974,-82.99999999999974,-166.99999999999494,-3.999999999981796,-165.9999999999995,-348.9999999999993,28.999999999990145,191.0000000000025,-375.0,-200.99999999999562,68.00000000000139,-376.9999999999829,,-3217.9999999999513
2015.11.10,-198.99999999999363,-727.0000000000109,-353.0000000000033,-129.99999999999545,127.00000000001043,-346.0000000000019,102.00000000000209,-521.0000000000159,151.9999999999966,50.0000000000056,-246.99999999999721,-21.00000000000435,-100.99999999999554,-103.00000000000864,29.999999999996696,-229.99999999999687,185.99999999999727,203.99999999999352,-452.99999999998875,-243.99999999999977,42.999999999993044,-447.99999999998175,,-3228.9999999999977
2015.11.10,-258.99999999998704,-653.999999999999,-354.0000000000099,-126.99999999999534,157.00000000000713,-348.00000000000387,49.99999999999449,-398.00000000000944,124.99999999999733,13.00000000000745,-231.99999999999886,0.0,-71.99999999999429,-300.00000000001137,-7.0000000000014495,-259.9999999999936,190.00000000000128,182.99999999999272,-429.00000000000205,-241.99999999999778,61.999999999995396,-523.9999999999911,,-3425.999999999999
2015.11.10,-194.99999999998963,-700.999999999996,-249.00000000001032,-81.99999999999363,158.99999999999804,-343.9999999999999,58.99999999999794,-523.0000000000068,53.999999999998494,73.00000000000084,-287.9999999999994,-30.000000000007798,-118.99999999999133,-146.99999999998602,-104.00000000001519,-359.99999999998255,35.999999999991594,153.0000000000058,-393.0000000000007,-234.99999999999633,44.99999999999504,-520.9999999999936,,-3711.9999999999814
2015.11.10,-164.99999999999292,-672.0000000000059,-202.00000000001327,-46.00000000000648,51.000000000001044,-330.0000000000081,102.99999999999754,-504.9999999999999,29.999999999996696,87.99999999999919,-290.00000000000136,-109.00000000000354,-180.99999999999784,-159.99999999998238,-143.00000000000423,-530.9999999999926,-225.00000000000853,60.99999999999284,-348.99999999998954,-283.99999999999534,-45.000000000006146,-441.0000000000025,,-4345.000000000024
2015.11.10,-150.99999999999002,-673.0000000000125,-160.00000000000458,40.99999999999682,99.00000000000463,-370.00000000000364,190.99999999999673,-547.0000000000086,-4.000000000004,79.00000000000685,-331.999999999999,-231.99999999999886,-187.9999999999993,-288.99999999998374,-234.00000000000088,-585.9999999999976,-511.000000000017,57.999999999992724,-360.99999999999,-278.00000000000045,-141.00000000000225,-315.99999999998295,,-4904.999999999997
2015.11.10,-166.99999999998383,-673.0000000000125,-161.00000000001114,69.99999999999318,130.99999999999224,-309.0000000000037,219.99999999999798,-510.00000000001046,-11.00000000000545,72.0000000000054,-222.99999999999542,-150.00000000000568,-200.00000000000017,-4.999999999988347,-246.00000000001288,-449.9999999999948,-389.0000000000171,87.0000000000033,-251.99999999999534,-176.99999999999383,-104.99999999999955,-197.99999999998707,,-3646.000000000026
2015.11.10,-151.9999999999966,-700.999999999996,-144.0000000000108,94.99999999999886,168.0000000000126,-355.0000000000053,302.9999999999977,-530.0000000000082,-11.999999999989797,100.00000000000009,-278.00000000000045,-231.0000000000034,-190.00000000000128,-172.99999999997874,-217.0000000000005,-466.9999999999952,-504.9999999999999,90.00000000000341,-305.9999999999974,-222.99999999999542,-151.9999999999966,-182.99999999999983,,-4062.9999999999627
2015.11.10,-87.99999999999919,-771.0000000000106,-104.99999999999955,72.99999999999329,185.00000000001293,-387.000000000004,314.0000000000032,-594.0000000000057,17.000000000000348,148.99999999999915,-317.9999999999961,-307.0000000000017,-230.99999999999233,-179.99999999998016,-300.00000000001137,-593.9999999999834,-724.0000000000135,96.00000000000364,-325.9999999999934,-246.00000000000176,-212.00000000000108,-137.9999999999937,,-4686.9999999999745
2015.11.10,-38.99999999998904,-733.0000000000059,-48.000000000003595,-27.000000000001023,178.99999999999582,-309.0000000000037,229.99999999999687,-669.0000000000085,-8.999999999992347,179.00000000000693,-287.9999999999994,-289.0000000000059,-291.99999999999227,34.000000000000696,-415.0000000000098,-580.999999999987,-739.0000000000008,134.00000000000034,-307.9999999999927,-161.00000000000003,-187.00000000000384,-167.9999999999904,,-4505.999999999985
2015.11.10,-56.99999999999594,-878.000000000001,-58.000000000002494,19.000000000005457,198.00000000000927,-326.0000000000041,229.99999999999687,-747.0000000000088,18.0000000000069,185.00000000000182,-278.9999999999959,-224.000000000002,-324.00000000000205,19.999999999997797,-426.9999999999996,-558.9999999999984,-578.0000000000118,153.0000000000058,-308.9999999999975,-161.99999999999548,-53.999999999998494,-197.99999999998707,,-4356.999999999977
2015.11.10,-86.99999999999264,-1052.9999999999927,-87.99999999999919,16.999999999995907,182.99999999999983,-368.00000000000165,192.99999999999872,-1019.0000000000143,-114.99999999999844,250.00000000000577,-326.0000000000041,-265.0000000000041,-529.9999999999972,190.00000000000128,-706.0000000000066,-812.999999999997,-815.0000000000101,153.0000000000058,-318.9999999999884,-104.99999999999955,-89.00000000000574,-173.99999999998528,,-5885.999999999991
2015.11.10,46.0000000000127,-845.0000000000068,158.99999999999804,-96.9999999999942,185.99999999999727,-265.0000000000041,192.99999999999872,-1031.000000000004,-90.99999999999665,284.0000000000065,-334.00000000000097,-331.999999999999,-522.0000000000002,303.9999999999932,-840.0000000000185,-810.999999999984,-914.9999999999991,149.0000000000009,-269.999999999996,-78.99999999999574,-65.00000000000395,-131.99999999999878,,-5307.999999999995
2015.11.10,197.00000000000273,-785.0000000000134,289.9999999999903,-134.00000000000034,0.0,-185.00000000000182,124.00000000000189,-1114.9999999999993,-76.0000000000094,322.00000000000006,-341.0000000000024,-338.00000000000495,-525.9999999999932,472.9999999999901,-809.9999999999997,-760.9999999999894,-951.9999999999973,117.999999999995,-228.9999999999992,-41.000000000002146,-48.99999999999905,-58.99999999998684,,-4877.000000000018
2015.11.10,228.00000000000597,-768.9999999999975,275.000000000003,-81.99999999999363,46.0000000000127,-107.00000000000153,99.00000000000463,-1173.0000000000018,-15.999999999993797,311.00000000000574,-302.9999999999977,-301.0000000000068,-522.9999999999957,713.0000000000081,-744.0000000000114,-607.9999999999864,-778.000000000012,114.99999999999488,-125.99999999999056,6.0000000000060005,-33.000000000005244,-32.999999999994145,,-3802.9999999999472
2015.11.10,302.0000000000023,-717.9999999999964,394.9999999999898,-177.0000000000067,-32.999999999994145,-31.000000000003247,34.000000000000696,-1177.000000000006,-78.00000000000028,355.0000000000053,-236.00000000000287,-264.0000000000087,-564.9999999999933,878.9999999999853,-1079.0000000000077,-601.9999999999915,-819.0000000000142,99.00000000000375,-73.99999999999807,78.00000000000028,5.999999999994898,-37.99999999998249,,-3743.0000000000227
2015.11.10,148.00000000001478,-919.0000000000032,214.00000000000307,-174.99999999999716,114.99999999999844,-53.999999999998494,53.00000000000304,-1099.0000000000055,-106.00000000000608,292.9999999999988,-180.0000000000024,-250.00000000000577,-556.0000000000009,934.9999999999969,-974.0000000000082,-496.99999999999187,-802.0000000000139,126.99999999999534,-54.99999999999261,147.00000000000824,53.00000000000304,-38.99999999998904,,-3620.999999999993
2015.11.10,170.00000000000347,-910.9999999999951,224.000000000002,-76.99999999999818,86.0000000000083,-38.0000000000047,87.00000000000374,-1127.0000000000114,-79.00000000000685,302.9999999999977,-182.00000000000438,-272.00000000000557,-526.9999999999997,885.9999999999868,-938.0000000000166,-478.0000000000006,-792.0000000000149,137.00000000000045,-9.999999999990905,158.0000000000026,60.99999999999994,49.00000000001015,,-3270.000000000033
2015.11.10,178.00000000001148,-770.000000000004,238.0000000000049,-36.000000000001364,266.999999999995,-92.00000000000318,136.00000000000279,-1053.9999999999993,-79.00000000000685,417.0000000000007,-246.99999999999721,-296.0000000000074,-498.9999999999939,735.000000000019,-935.0000000000191,-530.9999999999926,-802.0000000000139,209.99999999999375,-49.99999999999716,208.00000000000819,124.00000000000189,17.000000000000348,,-2860.9999999999986
2015.11.10,243.00000000001543,-734.0000000000124,334.9999999999964,1.9999999999953388,266.0000000000107,-69.00000000000794,129.9999999999968,-1082.0000000000052,-82.00000000000429,453.0000000000034,-233.00000000000543,-311.00000000000574,-520.9999999999936,764.9999999999934,-1036.0000000000148,-586.999999999982,-924.0000000000136,227.00000000000387,-9.999999999990905,219.99999999999798,97.00000000000264,12.999999999996348,,-2838.0000000000236
2015.11.10,304.00000000001535,-683.9999999999957,371.99999999999454,22.00000000000557,273.9999999999965,-43.999999999999595,141.99999999999767,-1100.9999999999964,-62.99999999999084,502.00000000000244,-248.99999999999923,-326.0000000000041,-535.999999999992,789.0000000000175,-1050.0000000000175,-616.9999999999786,-956.0000000000013,212.0000000000033,13.00000000000523,260.00000000000466,126.99999999999933,60.000000000015596,,-2548.9999999999177
2015.11.10,243.99999999999977,-707.0000000000132,235.99999999999176,72.99999999999329,350.00000000000585,-121.00000000000443,163.00000000000205,-1059.00000000001,-15.00000000000945,522.0000000000002,-278.9999999999959,-340.00000000000693,-473.0000000000012,580.0000000000249,-1011.0000000000064,-498.9999999999828,-835.000000000008,218.00000000000352,-13.999999999995794,258.9999999999981,144.99999999999514,50.0000000000167,,-2513.0000000000023
2015.11.10,106.00000000000608,-751.0000000000127,49.99999999999449,72.00000000000273,312.00000000000114,-101.00000000000664,154.99999999999403,-1022.0000000000118,36.999999999998145,384.00000000000654,-263.99999999999756,-352.00000000000784,-435.9999999999919,647.0000000000198,-933.000000000006,-490.999999999997,-863.0000000000138,153.99999999999636,8.000000000009777,248.99999999999923,83.9999999999952,48.000000000003595,,-2907.0000000000177
2015.11.10,138.0000000000159,-743.0000000000048,55.000000000005045,114.00000000000432,303.9999999999932,-48.99999999999905,187.9999999999993,-989.0000000000176,66.99999999999484,392.00000000000347,-160.00000000000458,-268.0000000000016,-356.9999999999962,858.0000000000255,-666.000000000011,-152.99999999998093,-527.0000000000108,152.00000000000102,72.00000000000273,268.0000000000016,83.9999999999952,133.00000000000534,,-1086.999999999979
2015.11.10,211.00000000000563,-741.9999999999982,99.00000000000463,97.99999999999898,236.00000000001398,-39.00000000000014,158.0000000000026,-1029.0000000000132,113.99999999999189,399.0000000000049,-165.9999999999995,-277.000000000005,-370.9999999999991,938.0000000000166,-665.0000000000044,-107.99999999999699,-522.0000000000002,120.00000000000455,91.99999999999875,265.99999999999955,80.00000000000229,139.00000000000023,,-968.9999999999725
2015.11.10,222.00000000001108,-697.9999999999986,137.9999999999937,-28.000000000005798,175.99999999999838,12.999999999996348,73.00000000000084,-1000.0000000000009,58.000000000002494,378.00000000000057,-136.00000000000279,-273.000000000001,-397.99999999999835,994.9999999999903,-680.0000000000139,-150.99999999999002,-546.000000000002,137.00000000000045,87.0000000000033,265.0000000000041,80.99999999999774,80.00000000001339,,-1207.0000000000007
2015.11.10,175.99999999999838,-805.9999999999956,112.000000000001,-18.000000000000682,141.00000000001333,-25.00000000000835,-117.99999999999588,-995.9999999999969,63.99999999999739,360.0000000000048,-143.9999999999997,-411.0000000000058,-387.99999999999943,1015.9999999999947,-608.0000000000085,-132.99999999998312,-920.0000000000097,159.9999999999966,47.000000000011255,226.00000000000398,-153.99999999999858,-200.99999999998454,,-2619.999999999965
2015.11.10,151.00000000001222,-784.0000000000069,109.99999999998789,9.000000000000341,234.00000000000088,-28.000000000005798,173.00000000000094,-992.0000000000151,66.00000000001049,365.0000000000042,-129.9999999999968,-323.0000000000066,-383.99999999999545,985.0000000000136,-595.0000000000122,-128.99999999997914,-702.0000000000026,192.99999999999784,37.00000000000614,235.00000000000742,-56.99999999999594,150.00000000000568,,-1415.9999999999688
2015.11.10,148.99999999999915,-792.9999999999993,31.999999999987594,25.99999999999625,258.0000000000027,-53.00000000000304,200.00000000000017,-989.0000000000176,113.99999999999189,363.0000000000022,-150.00000000000568,-275.99999999999847,-369.99999999999255,938.0000000000166,-575.0000000000144,-124.99999999999733,-530.0000000000082,194.00000000000261,21.000000000000796,208.00000000000819,24.999999999997247,136.00000000000279,,-1197.0000000000282
2015.11.10,121.00000000001555,-856.9999999999967,-18.0000000000069,43.00000000000637,187.00000000000384,-86.0000000000083,197.99999999999818,-964.0000000000093,158.99999999999804,292.00000000000335,-158.99999999999804,-251.00000000000122,-322.9999999999955,895.0000000000014,-428.00000000000614,-71.99999999998319,-419.9999999999982,117.00000000000443,-18.999999999991246,117.00000000000044,-24.999999999997247,90.99999999999665,,-1401.9999999999638
2015.11.11,137.00000000000932,-835.000000000008,39.999999999995595,46.999999999997044,181.00000000000892,-62.000000000006494,68.00000000000139,-984.000000000007,121.99999999999989,289.0000000000059,-151.00000000000114,-221.00000000000452,-374.999999999992,818.9999999999919,-436.00000000001415,-113.99999999999189,-470.00000000001484,79.9999999999983,18.000000000000682,140.0000000000068,46.00000000000159,65.00000000000395,,-1596.0000000000184
2015.11.11,131.99999999999878,-829.9999999999974,26.999999999999247,45.000000000001705,163.00000000000205,-80.99999999999774,183.99999999999528,-982.0000000000161,110.99999999999443,297.9999999999983,-153.00000000000313,-221.00000000000452,-368.9999999999971,892.0000000000261,-429.00000000001273,-105.99999999998388,-487.99999999999955,115.99999999999966,2.0000000000095497,114.00000000000298,-28.000000000005798,110.00000000001009,,-1492.99999999998
2015.11.11,140.0000000000068,-846.9999999999977,11.00000000000545,37.00000000000614,141.00000000001333,-75.00000000000284,195.9999999999962,-1005.0000000000115,144.99999999999514,284.0000000000065,-155.00000000000514,-279.00000000000705,-353.99999999999875,913.9999999999926,-352.000000000019,-96.99999999999153,-489.0000000000061,96.9999999999942,10.000000000005116,96.00000000000719,-63.00000000000195,120.00000000000898,,-1525.000000000004
2015.11.11,29.00000000001235,-1015.9999999999947,-127.99999999999478,67.00000000000728,167.00000000000603,-225.00000000000853,229.00000000000142,-1006.000000000018,171.00000000001003,292.9999999999988,-229.00000000000142,-419.9999999999982,-335.99999999999187,729.0000000000241,-348.00000000001495,-196.99999999998053,-747.0000000000088,91.99999999999875,-94.99999999999886,-7.9999999999968985,-260.00000000000466,90.99999999999665,,-3146.9999999999563
2015.11.11,25.00000000000835,-985.999999999998,-161.99999999999548,126.00000000000477,229.99999999999687,-231.99999999999886,327.99999999999494,-1014.0000000000038,201.00000000000674,277.000000000005,-260.00000000000466,-406.00000000000637,-326.9999999999995,662.9999999999914,-335.00000000001864,-259.9999999999936,-707.9999999999975,78.00000000000296,-86.99999999998909,-7.9999999999968985,-214.99999999999852,143.00000000000423,,-2928.999999999986
2015.11.11,53.999999999998494,-968.9999999999976,-112.000000000001,147.00000000000557,238.0000000000049,-230.000000000008,290.00000000000136,-1019.9999999999986,161.99999999999548,285.00000000000193,-272.00000000000557,-386.0000000000086,-342.9999999999933,607.0000000000242,-343.00000000000443,-314.99999999999864,-724.0000000000135,60.000000000002274,-111.99999999999477,-31.999999999998696,-197.00000000000273,28.000000000005798,,-3183.9999999999854
2015.11.11,4.000000000004,-1076.0000000000102,-126.0000000000039,221.00000000000364,239.00000000001143,-356.00000000000074,312.00000000000114,-980.0000000000031,137.00000000000932,274.00000000000756,-343.9999999999999,-392.9999999999989,-354.9999999999942,388.0000000000106,-361.0000000000113,-514.9999999999987,-802.0000000000139,-46.999999999997044,-122.99999999999045,-137.9999999999937,-214.00000000000307,11.00000000000545,,-4243.999999999966
2015.11.11,-41.99999999998649,-1453.9999999999998,-205.99999999999508,355.000000000004,371.99999999999454,-374.0000000000077,446.00000000000193,-1297.0000000000148,171.99999999999437,289.0000000000059,-346.9999999999973,-534.0000000000011,-461.0000000000003,417.0000000000229,-337.0000000000095,-425.99999999999307,-1061.000000000001,-13.999999999995794,-99.99999999999432,-100.99999999999554,-367.0000000000062,139.00000000000023,,-4930.999999999975
2015.11.11,-85.00000000000173,-1368.999999999998,-266.0000000000107,393.0000000000007,378.00000000001165,-408.00000000000836,478.0000000000006,-1168.9999999999977,184.00000000000637,260.00000000000466,-326.9999999999995,-443.0000000000045,-392.9999999999989,572.0000000000169,-287.9999999999994,-386.9999999999818,-829.9999999999974,-28.000000000005798,-137.00000000000045,-135.99999999999167,-290.9999999999968,124.00000000001299,,-4167.99999999994
2015.11.11,-124.99999999999733,-1412.0000000000132,-326.0000000000041,347.999999999999,432.0000000000102,-387.99999999999943,480.99999999999807,-1178.0000000000123,214.00000000000307,246.00000000000176,-295.0000000000008,-452.00000000000796,-390.99999999999693,771.9999999999949,-208.00000000000819,-306.9999999999906,-827.0,-30.000000000001137,-119.99999999999034,-122.99999999999534,-328.0000000000061,157.00000000000713,,-3860.000000000009
2015.11.11,-129.00000000000134,-1300.0000000000123,-381.0000000000091,299.0000000000066,449.9999999999948,-370.00000000000364,490.999999999997,-1133.0000000000061,242.00000000000887,274.00000000000756,-297.00000000000284,-534.0000000000011,-344.99999999999534,683.9999999999957,-268.0000000000016,-278.9999999999848,-996.0000000000191,96.00000000000364,-167.99999999999216,-64.99999999999284,-387.000000000004,181.00000000000892,,-3935.0000000000036
2015.11.11,-161.99999999999548,-1385.9999999999984,-449.9999999999948,343.9999999999941,475.0000000000032,-526.9999999999997,566.9999999999953,-1090.9999999999975,258.0000000000027,279.00000000000705,-409.0000000000038,-556.0000000000009,-317.0000000000006,278.00000000000045,-173.00000000000094,-452.99999999999227,-991.0000000000085,85.99999999999852,-305.9999999999974,-241.00000000000233,-468.9999999999972,162.00000000001768,,-5081.999999999971
2015.11.11,-150.00000000000568,-1380.0000000000034,-421.0000000000047,358.0000000000041,463.9999999999977,-487.0000000000041,654.9999999999944,-1068.0000000000023,256.99999999999613,287.0000000000039,-361.9999999999957,-540.0000000000072,-312.9999999999966,416.00000000001637,-213.00000000001873,-366.999999999984,-996.0000000000191,102.99999999999443,-263.9999999999958,-181.9999999999933,-429.0000000000016,238.0000000000049,,-4394.000000000021
2015.11.11,-104.99999999999955,-1280.9999999999989,-333.0000000000055,314.00000000000716,428.00000000000614,-457.0000000000074,648.0000000000041,-1075.0000000000036,226.99999999999943,269.00000000000813,-375.0000000000031,-601.000000000007,-315.9999999999941,400.00000000000034,-184.00000000000637,-417.0000000000007,-1153.000000000004,99.00000000000375,-281.9999999999965,-192.99999999999872,-506.0000000000064,255.00000000000523,,-4637.999999999998
2015.11.11,-99.00000000000463,-1299.0000000000057,-287.000000000015,314.9999999999977,419.0000000000138,-461.0000000000003,673.0000000000014,-1061.000000000001,205.00000000001074,268.0000000000016,-353.99999999999875,-582.0000000000048,-348.9999999999993,388.0000000000106,-225.00000000000853,-497.99999999999847,-1171.000000000011,57.00000000000216,-257.99999999999557,-195.00000000000074,-504.00000000000443,323.0000000000066,,-4695.000000000004
2015.11.11,-126.99999999998823,-1292.0000000000043,-353.0000000000033,340.0000000000034,411.0000000000058,-428.00000000000614,661.9999999999959,-1063.9999999999982,201.99999999999108,246.99999999999721,-331.999999999999,-569.0000000000084,-348.9999999999993,465.99999999998863,-206.00000000001728,-424.99999999998647,-1177.000000000006,48.00000000000182,-234.99999999999943,-174.99999999999181,-502.9999999999979,328.00000000001717,,-4531.000000000004
2015.11.11,-82.99999999998863,-1246.0000000000139,-317.9999999999961,246.9999999999999,278.00000000000045,-419.00000000000273,575.9999999999987,-1033.0000000000173,181.9999999999933,230.000000000008,-339.0000000000004,-548.9999999999995,-340.9999999999913,432.9999999999945,-208.00000000000819,-411.99999999999017,-1075.0000000000036,28.999999999996362,-220.99999999998943,-193.99999999999417,-470.00000000000375,303.0000000000088,,-4629.999999999999
2015.11.11,-45.99999999999049,-1190.0000000000023,-209.9999999999991,263.00000000000523,269.9999999999925,-397.99999999999835,521.0000000000048,-1105.0000000000005,156.00000000000057,230.000000000008,-360.0000000000048,-507.0000000000019,-381.99999999999346,459.99999999999375,-223.00000000001762,-455.99999999998977,-971.0000000000107,30.000000000001137,-231.99999999999932,-224.9999999999974,-426.00000000000415,131.99999999999878,,-4669.0000000000055
2015.11.11,-72.0000000000054,-1259.9999999999945,-188.00000000001037,197.9999999999933,290.00000000001245,-387.000000000004,417.0000000000007,-1160.0000000000055,107.99999999999699,253.99999999999866,-363.99999999999767,-463.0000000000023,-439.0000000000005,544.0000000000111,-358.00000000001387,-526.9999999999886,-907.9999999999977,57.00000000000216,-272.99999999999613,-180.99999999999784,-341.99999999999784,51.000000000001044,,-5002.999999999997
2015.11.11,-121.99999999999989,-1371.0000000000111,-241.00000000000233,233.0000000000041,364.00000000000875,-434.000000000001,456.9999999999963,-1187.0000000000048,120.00000000000898,243.99999999999977,-356.00000000000074,-433.0000000000056,-440.9999999999914,438.0000000000273,-328.00000000001717,-552.9999999999812,-884.0000000000181,91.99999999999875,-289.0000000000015,-185.00000000000182,-287.0000000000039,26.0000000000149,,-5136.999999999982
2015.11.11,-131.99999999999878,-1313.999999999993,-297.0000000000139,141.9999999999959,302.0000000000023,-406.00000000000637,431.0000000000036,-1233.0000000000175,144.99999999999514,213.00000000000762,-353.0000000000033,-402.9999999999978,-415.99999999999415,512.9999999999857,-266.0000000000107,-456.9999999999963,-760.0000000000051,63.99999999999295,-275.99999999999625,-166.99999999999494,-250.00000000000577,36.0000000000138,,-4884.000000000037
2015.11.11,-80.99999999999774,-1210.0,-202.9999999999976,91.99999999999875,219.00000000001364,-358.0000000000028,356.00000000000074,-1104.0000000000161,106.99999999999044,187.9999999999993,-348.00000000000387,-350.00000000000585,-371.99999999999454,464.00000000001995,-253.00000000001432,-469.99999999999267,-632.0000000000103,115.99999999999966,-289.0000000000015,-202.0000000000022,-221.99999999999997,-39.999999999995595,,-4592.000000000013
2015.11.11,-31.999999999987594,-1317.999999999997,-182.0000000000155,54.000000000002046,202.00000000001327,-367.0000000000062,365.99999999999966,-1208.000000000009,147.99999999999258,221.99999999999997,-361.0000000000002,-370.00000000000364,-466.9999999999952,475.0000000000032,-269.00000000000813,-489.99999999999045,-661.0000000000005,117.999999999995,-315.9999999999883,-218.99999999999142,-233.00000000000543,-44.99999999998394,,-4952.999999999978
2015.11.11,-117.99999999999588,-1303.999999999994,-304.00000000001535,141.9999999999959,242.00000000000887,-368.00000000000165,380.00000000000256,-1244.0000000000007,154.0000000000097,199.00000000000472,-334.00000000000097,-365.0000000000042,-463.9999999999977,295.000000000023,-263.99999999999756,-425.99999999999307,-634.0000000000013,97.99999999999898,-274.9999999999915,-185.99999999999727,-267.00000000000614,-37.99999999998249,,-5080.999999999937
2015.11.11,-26.999999999999247,-1181.999999999994,-235.00000000000742,161.00000000000136,194.0000000000053,-385.000000000002,353.0000000000033,-1102.000000000003,225.99999999999287,228.00000000000597,-373.99999999999653,-353.0000000000033,-348.9999999999993,404.00000000002655,-209.00000000001472,-466.9999999999952,-580.0000000000027,69.00000000000261,-278.99999999999636,-207.99999999999707,-197.99999999999818,-79.99999999999119,,-4392.999999999963
2015.11.11,21.00000000000435,-1309.0000000000045,-167.00000000000603,153.99999999999636,219.99999999999798,-365.0000000000042,358.0000000000028,-1312.000000000002,221.00000000000452,250.00000000000577,-375.9999999999986,-380.00000000000256,-434.9999999999965,551.0000000000126,-207.00000000000162,-444.9999999999843,-606.0000000000176,67.99999999999784,-274.0000000000009,-207.00000000000162,-212.99999999999653,-62.99999999999084,,-4515.999999999986
2015.11.11,-1.999999999990898,-1402.9999999999986,-136.00000000000279,85.99999999999852,124.00000000001299,-314.0000000000032,304.9999999999997,-1405.0000000000118,89.99999999999008,224.000000000002,-319.99999999999807,-373.00000000000114,-540.9999999999915,770.9999999999884,-406.00000000001745,-430.9999999999814,-768.9999999999975,51.9999999999925,-202.99999999998875,-163.99999999999747,-212.00000000000108,-19.999999999997797,,-5046.999999999995
2015.11.11,120.00000000000898,-1271.0,53.999999999998494,75.9999999999934,129.00000000000134,-257.0000000000072,327.99999999999494,-1463.0000000000143,93.00000000000975,267.00000000000614,-365.99999999999966,-495.000000000001,-587.9999999999997,891.0000000000196,-522.0000000000002,-579.9999999999806,-1068.0000000000023,63.00000000000239,-203.99999999999352,-87.99999999999919,-265.99999999999955,126.0000000000039,,-5020.999999999958
2015.11.11,161.00000000001114,-1534.9999999999975,95.00000000000064,84.00000000000318,178.99999999999582,-287.9999999999994,382.00000000000455,-1741.0000000000148,78.00000000000028,326.0000000000041,-399.0000000000049,-486.00000000000864,-720.9999999999939,920.9999999999941,-581.0000000000093,-675.9999999999877,-1114.000000000015,70.99999999999795,-236.99999999999477,-139.00000000000023,-290.00000000000136,106.00000000000608,,-5804.000000000008
2015.11.11,148.99999999999915,-1432.0000000000111,51.99999999998539,114.00000000000432,198.99999999999363,-340.00000000000693,378.999999999996,-1611.0000000000068,107.99999999999699,348.9999999999993,-431.0000000000036,-531.0000000000036,-668.9999999999974,914.9999999999991,-617.0000000000009,-737.9999999999942,-1190.0000000000023,91.99999999999875,-260.9999999999957,-151.9999999999966,-309.0000000000037,100.0000000000112,,-5824.000000000038
2015.11.11,117.99999999999588,-1463.9999999999986,-26.0000000000149,87.99999999999386,158.99999999999804,-343.9999999999999,412.00000000000125,-1668.0000000000027,83.9999999999952,296.0000000000074,-463.0000000000023,-524.0000000000023,-696.999999999992,916.0000000000057,-700.0000000000117,-830.9999999999818,-1185.0000000000139,33.00000000000125,-274.9999999999915,-219.99999999999798,-350.00000000000585,48.000000000003595,,-6593.000000000015
2015.11.11,60.000000000015596,-1517.999999999997,-77.00000000001594,183.9999999999975,180.0000000000024,-402.9999999999978,470.9999999999992,-1543.0000000000055,107.99999999999699,285.00000000000193,-424.9999999999976,-551.0000000000015,-600.0000000000006,849.0000000000109,-523.0000000000068,-683.9999999999957,-1190.0000000000023,34.99999999999659,-260.9999999999957,-204.99999999999963,-373.00000000000114,145.00000000001734,,-6035.999999999979
2015.11.11,-11.00000000000545,-1558.9999999999993,-208.00000000000819,209.00000000000318,337.99999999999386,-452.00000000000796,521.0000000000048,-1602.9999999999989,163.00000000000205,324.00000000000205,-480.0000000000027,-582.0000000000048,-600.0000000000006,771.9999999999949,-535.0000000000188,-716.9999999999899,-1177.000000000006,100.99999999999909,-347.999999999999,-204.99999999999963,-333.0000000000055,99.00000000000463,,-6283.000000000043
2015.11.11,-56.99999999999594,-1499.000000000006,-215.99999999999397,206.00000000000307,452.00000000000796,-404.99999999999983,437.999999999994,-1502.0000000000034,187.00000000000384,319.99999999999807,-402.9999999999978,-487.0000000000041,-547.999999999993,823.0000000000182,-612.0000000000125,-512.9999999999857,-889.0000000000065,176.9999999999925,-260.9999999999957,-92.99999999999864,-229.00000000000142,69.00000000000794,,-5041.999999999968
2015.11.11,-92.00000000000318,-1614.0000000000043,-252.0000000000078,237.99999999999955,320.00000000000915,-357.00000000000733,444.9999999999954,-1429.999999999998,38.0000000000047,212.00000000000108,-307.99999999999716,-411.0000000000058,-601.9999999999915,1065.0000000000048,-455.0000000000054,-513.9999999999923,-862.0000000000072,36.99999999999193,-177.99999999999727,-130.99999999999224,-238.0000000000049,77.00000000001594,,-5011.999999999991
2015.11.11,-82.00000000000429,-1618.0000000000084,-104.00000000001519,293.99999999999693,116.00000000000499,-330.0000000000081,343.9999999999999,-1575.0000000000152,-38.0000000000047,146.99999999999713,-319.99999999999807,-401.00000000000693,-747.9999999999931,1189.0000000000177,-601.000000000007,-746.9999999999866,-1116.000000000006,-109.99999999999943,-134.00000000000034,-212.00000000000108,-304.00000000000426,-3.999999999981796,,-6354.000000000023
