date,GBPUSD,USDCAD,AUDUSD,NZDUSD,GBPAUD,CADJPY,AUDJPY,NZDJPY,empty,sum
2021.02.25,-1360.0000000000057,-1046.0000000000136,-948.0000000000044,-1432.9999999999955,-272.00000000000557,-1290.9999999999968,-1468.999999999994,-1941.9999999999932,,-9761.00000000001
2021.02.25,-1476.0000000000107,-1085.0000000000027,-1031.9999999999995,-1503.9999999999943,-324.9999999999975,-1277.9999999999916,-1510.9999999999957,-1965.999999999994,,-10176.999999999987
2021.02.25,-1548.000000000016,-1085.0000000000027,-1022.0000000000007,-1490.0000000000025,-303.0000000000088,-1247.0,-1507.9999999999955,-1962.9999999999939,,-10166.00000000002
2021.02.25,-1601.000000000008,-1110.000000000011,-1082.0000000000052,-1524.9999999999986,-290.9999999999968,-1251.9999999999955,-1535.9999999999873,-1969.9999999999989,,-10367.000000000002
2021.02.25,-1604.0000000000055,-1145.0000000000182,-1102.9999999999984,-1522.0000000000011,-348.9999999999993,-1247.9999999999905,-1564.9999999999977,-1966.9999999999986,,-10503.00000000001
2021.02.25,-1573.0000000000023,-1121.0000000000164,-1071.9999999999952,-1518.9999999999925,-354.9999999999942,-1268.0000000000007,-1566.9999999999932,-1977.9999999999945,,-10452.999999999989
2021.02.25,-1534.9999999999975,-1135.0000000000193,-1083.9999999999961,-1486.9999999999939,-388.9999999999949,-1281.9999999999964,-1585.9999999999986,-1966.9999999999986,,-10464.999999999995
2021.02.25,-1520.0000000000102,-1127.0000000000114,-1092.9999999999995,-1481.9999999999945,-580.0000000000027,-1307.9999999999927,-1625.0,-1995.0000000000045,,-10730.000000000015
2021.02.25,-1415.0000000000107,-1166.0000000000005,-1195.0000000000016,-1588.999999999996,-869.0000000000086,-1390.0000000000005,-1775.9999999999964,-2149.000000000001,,-11549.000000000015
2021.02.25,-1512.0000000000023,-1167.0000000000068,-1254.999999999995,-1644.000000000001,-992.9999999999994,-1444.0000000000027,-1896.000000000001,-2237.9999999999995,,-12149.000000000007
2021.02.25,-1588.999999999996,-1165.000000000016,-1271.0,-1763.9999999999989,-957.0000000000078,-1484.9999999999995,-1949.9999999999886,-2426.9999999999927,,-12608.0
2021.02.25,-1653.0000000000155,-1359.0000000000214,-1366.0000000000005,-1783.0000000000014,-879.9999999999919,-1588.9999999999986,-2035.9999999999873,-2408.999999999992,,-13075.000000000007
2021.02.25,-1662.000000000008,-1324.000000000014,-1334.9999999999973,-1746.0000000000032,-781.0000000000094,-1578.9999999999936,-1964.999999999989,-2364.0000000000045,,-12756.000000000018
2021.02.25,-1656.000000000013,-1347.0000000000093,-1326.000000000005,-1734.9999999999977,-783.0000000000003,-1617.999999999995,-1943.9999999999884,-2325.0000000000027,,-12734.000000000011
2021.02.25,-1573.0000000000023,-1328.000000000018,-1309.0000000000045,-1659.9999999999948,-880.9999999999984,-1588.9999999999986,-1935.9999999999927,-2263.0000000000055,,-12539.000000000015
2021.02.25,-1653.0000000000155,-1391.0000000000089,-1380.0000000000034,-1764.9999999999943,-992.9999999999994,-1584.0000000000032,-2003.9999999999907,-2364.999999999995,,-13135.000000000011
2021.02.25,-1395.000000000013,-1310.0000000000111,-1239.9999999999966,-1678.0000000000018,-914.9999999999991,-1564.9999999999977,-1887.999999999991,-2302.9999999999973,,-12294.000000000007
2021.02.25,-1415.999999999995,-1324.000000000014,-1197.999999999999,-1698.999999999995,-903.9999999999937,-1599.9999999999943,-1870.999999999995,-2359.9999999999995,,-12371.999999999987
2021.02.25,-1419.0000000000148,-1356.0000000000016,-1207.0000000000025,-1715.9999999999952,-937.00000000001,-1623.9999999999952,-1898.9999999999868,-2379.000000000005,,-12537.000000000013
2021.02.25,-1448.0000000000048,-1362.0000000000186,-1195.0000000000016,-1705.9999999999964,-792.9999999999993,-1615.9999999999995,-1860.99999999999,-2343.999999999994,,-12325.000000000005
2021.02.25,-1442.00000000001,-1433.0000000000175,-1212.000000000002,-1651.999999999998,-827.0,-1634.999999999991,-1822.9999999999932,-2262.0000000000005,,-12286.000000000011
2021.02.25,-1544.9999999999964,-1289.0000000000068,-1109.0000000000043,-1512.9999999999977,-607.0000000000019,-1566.9999999999932,-1757.9999999999955,-2150.0000000000055,,-11538.000000000002
2021.02.25,-1724.9999999999989,-1360.0000000000057,-1180.0000000000032,-1688.9999999999961,-463.0000000000134,-1572.9999999999932,-1804.9999999999927,-2310.0000000000023,,-12105.000000000005
2021.02.25,-1619.9999999999993,-1288.0000000000002,-1124.0000000000027,-1673.9999999999977,-404.0000000000044,-1537.9999999999968,-1765.0000000000005,-2311.9999999999977,,-11725.0
2021.02.25,-1561.9999999999968,-1162.0000000000186,-992.9999999999994,-1575.9999999999995,-296.9999999999917,-1506.999999999991,-1665.9999999999968,-2266.0000000000055,,-11029.0
2021.02.25,-1279.000000000008,-998.00000000001,-927.9999999999955,-1532.9999999999955,-466.9999999999952,-1468.0000000000036,-1664.999999999992,-2263.999999999996,,-10601.999999999996
2021.02.25,-1212.000000000013,-1006.000000000018,-931.0000000000041,-1527.9999999999961,-540.0000000000072,-1454.9999999999982,-1677.9999999999973,-2251.0000000000045,,-10601.000000000036
2021.02.25,-985.0000000000136,-896.000000000008,-829.9999999999974,-1468.0000000000027,-556.0000000000009,-1344.9999999999989,-1561.9999999999977,-2149.000000000001,,-9791.000000000022
2021.02.25,-755.0000000000168,-804.0000000000047,-678.0000000000008,-1357.9999999999925,-526.0000000000042,-1328.9999999999936,-1402.9999999999916,-2063.0000000000023,,-8916.000000000007
2021.02.25,-582.0000000000158,-668.0000000000019,-495.000000000001,-1195.0000000000016,-462.0000000000068,-1298.9999999999923,-1269.999999999996,-1956.0000000000032,,-7927.000000000018
2021.02.25,-304.00000000001535,-484.00000000001774,-409.99999999999926,-1097.0000000000036,-415.99999999999415,-974.0000000000038,-987.9999999999995,-1664.0000000000014,,-6337.000000000035
2021.02.25,-419.9999999999982,-558.0000000000141,-461.99999999999574,-1171.9999999999952,-418.0000000000073,-1075.9999999999934,-1098.9999999999895,-1792.9999999999923,,-6997.999999999985
2021.02.25,-383.0,-516.0000000000053,-426.9999999999996,-1158.9999999999989,-402.9999999999978,-1063.999999999993,-1075.9999999999934,-1795.9999999999923,,-6823.99999999998
2021.02.25,-324.9999999999975,-394.00000000000546,-370.9999999999991,-1080.9999999999986,-340.00000000000693,-1015.9999999999911,-1049.9999999999973,-1739.0000000000043,,-6316.000000000001
2021.02.25,-188.00000000001037,-223.00000000001762,-133.00000000000534,-942.9999999999939,45.000000000006146,-908.0000000000013,-798.9999999999924,-1602.9999999999945,,-4752.000000000009
2021.02.25,-66.99999999999484,-106.00000000000608,-39.999999999995595,-875.0000000000035,-11.00000000000545,-849.0000000000038,-721.9999999999942,-1548.0000000000018,,-4218.0000000000055
2021.02.25,-45.000000000006146,-100.0000000000112,-94.00000000000519,-846.0000000000023,-52.99999999999194,-847.999999999999,-796.999999999997,-1527.000000000001,,-4310.000000000014
2021.02.26,-148.00000000001478,-148.00000000001478,-102.00000000000209,-913.9999999999926,-224.000000000002,-834.9999999999937,-782.999999999987,-1578.000000000003,,-4732.00000000001
2021.02.26,-52.000000000007596,-181.00000000000892,-95.00000000000064,-890.9999999999974,-158.0000000000137,-855.9999999999945,-791.9999999999874,-1584.9999999999936,,-4610.000000000004
2021.02.26,-155.00000000001623,-165.00000000001512,-143.9999999999997,-963.0000000000027,-103.00000000000864,-932.0000000000022,-891.9999999999959,-1701.9999999999982,,-5056.000000000038
2021.02.26,-170.00000000000347,-114.0000000000141,-134.0000000000008,-937.9999999999944,45.000000000006146,-962.9999999999939,-904.9999999999869,-1704.9999999999982,,-4883.999999999985
2021.02.26,-4.000000000004,-11.00000000000545,-26.000000000003798,-834.0000000000014,45.99999999999049,-908.0000000000013,-825.9999999999934,-1623.0000000000045,,-4186.000000000024
2021.02.26,241.00000000000233,106.99999999999044,182.99999999999983,-647.9999999999931,157.99999999999147,-710.9999999999985,-492.999999999995,-1320.999999999998,,-2484.0000000000005
2021.02.26,122.99999999998423,12.999999999996348,109.00000000000354,-690.0000000000017,198.99999999999363,-765.9999999999911,-546.999999999997,-1344.9999999999989,,-2904.000000000011
2021.02.26,59.99999999999339,-56.000000000011596,110.99999999999443,-739.0000000000008,174.99999999999181,-783.0000000000013,-580.9999999999889,-1402.000000000001,,-3215.0000000000236
2021.02.26,-127.00000000001043,-194.0000000000053,2.999999999997449,-837.9999999999943,255.99999999998957,-738.9999999999901,-481.9999999999993,-1325.9999999999934,,-3447.0000000000064
2021.02.26,-107.00000000001265,-233.00000000001654,-17.000000000000348,-883.0000000000005,217.0000000000005,-706.0000000000031,-469.99999999999886,-1338.9999999999986,,-3538.0000000000305
2021.02.26,-53.999999999998494,-240.00000000001796,14.000000000002899,-866.0000000000001,235.99999999999176,-729.9999999999898,-443.9999999999884,-1337.9999999999939,,-3421.9999999999936
2021.02.26,24.000000000001798,-188.00000000001037,104.00000000000409,-795.0000000000013,153.9999999999875,-762.999999999991,-418.99999999999693,-1334.0000000000032,,-3217.000000000009
2021.02.26,207.00000000000162,-128.000000000017,109.99999999999899,-807.0000000000022,70.99999999999883,-754.9999999999955,-450.9999999999934,-1370.0000000000045,,-3123.0000000000127
2021.02.26,361.9999999999957,-31.000000000003247,288.9999999999948,-668.9999999999974,323.0000000000066,-715.0000000000034,-273.9999999999867,-1236.000000000004,,-1950.9999999999977
2021.02.26,380.00000000000256,24.999999999986144,331.0000000000035,-661.9999999999959,269.9999999999925,-753.9999999999907,-292.99999999999216,-1292.0000000000016,,-1994.9999999999955
2021.02.26,402.9999999999978,22.999999999995246,322.9999999999955,-641.9999999999982,188.9999999999947,-742.999999999995,-324.99999999998863,-1284.9999999999966,,-2056.9999999999955
2021.02.26,543.0000000000045,-42.0000000000087,271.9999999999945,-653.999999999999,-14.000000000002899,-774.9999999999915,-369.99999999999034,-1304.000000000002,,-2343.9999999999955
2021.02.26,593.9999999999834,-26.0000000000149,319.0000000000026,-695.0000000000011,-62.000000000006494,-739.9999999999949,-286.9999999999919,-1278.9999999999964,,-2176.0000000000196
2021.02.26,653.999999999999,85.99999999998609,424.00000000000216,-595.0000000000011,171.99999999999437,-682.9999999999927,-189.99999999999773,-1212.9999999999939,,-1345.0000000000039
2021.02.26,676.9999999999943,63.99999999999739,358.0000000000028,-629.0000000000018,-151.00000000001222,-616.9999999999902,-154.99999999998693,-1152.9999999999916,,-1605.9999999999882
2021.02.26,617.0000000000009,-115.00000000002063,278.00000000000045,-668.9999999999974,-232.00000000000998,-685.0000000000023,-228.9999999999992,-1168.9999999999968,,-2204.000000000025
2021.02.26,503.99999999999335,-208.00000000000819,238.0000000000049,-768.9999999999975,-38.0000000000047,-810.0000000000023,-321.9999999999885,-1334.0000000000032,,-2739.0000000000064
2021.02.26,551.9999999999969,-128.000000000017,305.99999999999517,-712.0000000000015,-65.00000000000395,-816.9999999999931,-275.99999999999625,-1334.9999999999936,,-2475.000000000013
2021.02.26,478.0000000000006,-178.00000000001148,334.00000000000097,-675.0000000000034,252.99999999999213,-941.9999999999931,-259.00000000000034,-1263.999999999996,,-2253.0000000000105
2021.02.26,601.9999999999915,80.99999999999774,570.9999999999993,-395.99999999999636,560.9999999999893,-914.999999999992,-228.9999999999992,-1167.0000000000016,,-892.0000000000113
2021.02.26,848.0000000000043,157.99999999999147,665.0000000000044,-356.9999999999962,397.0000000000029,-783.0000000000013,-75.9999999999934,-1088.9999999999986,,-236.99999999998624
2021.02.26,604.0000000000045,212.99999999999653,814.0000000000036,-187.9999999999993,777.9999999999898,-743.9999999999998,72.00000000000273,-927.9999999999973,,621.0000000000011
2021.02.26,800.0000000000007,426.9999999999996,1053.0000000000039,-19.999999999997797,1397.9999999999882,-599.0000000000038,332.00000000000784,-743.9999999999998,,2646.999999999999
2021.02.26,668.9999999999862,335.9999999999808,1080.0000000000032,50.0000000000056,1570.0000000000048,-611.9999999999948,392.0000000000101,-641.0000000000053,,2843.99999999999
2021.02.26,409.99999999999926,279.99999999999136,941.000000000003,-109.99999999999899,1615.9999999999952,-587.9999999999939,318.00000000001205,-740.9999999999997,,2126.0000000000086
2021.02.26,634.9999999999856,356.9999999999851,1014.9999999999992,-51.99999999999649,1357.0000000000082,-587.9999999999939,353.00000000000864,-715.0000000000034,,2361.9999999999936
2021.02.26,512.0000000000014,196.99999999998053,827.9999999999955,-161.00000000000003,1302.9999999999875,-703.9999999999935,140.00000000000057,-849.9999999999943,,1264.999999999977
2021.02.26,302.0000000000023,124.99999999999733,709.0000000000041,-295.0000000000008,1279.000000000008,-769.999999999996,-9.000000000000341,-1000.0,,341.00000000001455
2021.02.26,332.9999999999833,239.99999999999577,807.0000000000022,-197.99999999999818,1398.9999999999948,-737.9999999999995,55.00000000000682,-938.0000000000024,,959.9999999999831
2021.02.26,519.9999999999872,428.9999999999905,1009.9999999999998,-31.000000000003247,1455.0000000000064,-658.0000000000013,231.99999999999932,-801.0000000000019,,2155.9999999999773
2021.02.26,219.99999999999798,322.9999999999844,924.9999999999981,-95.99999999999609,1672.9999999999911,-831.9999999999936,49.000000000006594,-977.0000000000039,,1284.9999999999843
2021.02.26,288.99999999998374,432.9999999999945,1156.0000000000014,70.99999999999883,2160.999999999991,-731.9999999999993,297.00000000001125,-766.0000000000053,,2908.999999999976
2021.02.26,435.9999999999919,646.9999999999976,1324.000000000003,224.000000000002,2544.9999999999973,-676.0000000000019,408.00000000000125,-682.9999999999927,,4224.999999999998
2021.02.26,485.0000000000021,842.9999999999937,1383.9999999999964,300.0000000000003,2559.0,-557.0000000000022,463.0000000000081,-611.0000000000042,,4865.9999999999945
2021.02.26,543.0000000000045,988.9999999999955,1436.9999999999993,343.00000000000443,2671.0000000000014,-459.0000000000032,513.0000000000052,-578.9999999999935,,5458.000000000014
2021.02.26,543.999999999989,837.9999999999832,1339.9999999999968,263.0000000000021,2451.000000000003,-485.99999999999,481.00000000000875,-590.0000000000034,,4840.99999999999
2021.02.26,533.99999999999,841.9999999999872,1361.0000000000011,280.00000000000244,2560.999999999991,-485.99999999999,496.0000000000093,-573.9999999999981,,5013.999999999992
2021.02.26,516.0000000000053,975.9999999999991,1483.9999999999964,356.00000000000074,2780.999999999989,-387.999999999991,632.000000000005,-480.99999999999454,,5876.000000000011
2021.02.26,539.999999999985,852.9999999999926,1456.0000000000018,387.000000000004,2768.999999999999,-496.9999999999999,635.0000000000051,-426.9999999999925,,5715.999999999995
2021.02.26,621.0000000000049,852.9999999999926,1539.9999999999968,468.9999999999972,2828.9999999999927,-491.9999999999902,665.0000000000063,-378.0000000000001,,6107.000000000001
2021.02.26,635.9999999999922,1008.9999999999932,1573.0000000000023,509.00000000000387,2866.9999999999973,-375.99999999999056,730.000000000004,-319.9999999999932,,6628.000000000009
2021.02.26,675.9999999999877,1006.9999999999801,1597.0000000000039,512.0000000000014,2925.0,-352.99999999999443,771.0000000000008,-304.9999999999926,,6829.999999999986
2021.02.26,696.999999999992,1022.9999999999961,1593.9999999999955,514.9999999999987,2829.999999999999,-349.00000000000375,772.0000000000056,-301.9999999999925,,6779.999999999991
