date,AUDCAD,empty,sum
2017.06.13,-883.9999999999959,,-883.9999999999959
2017.06.13,-876.9999999999944,,-876.9999999999944
2017.06.13,-862.9999999999916,,-862.9999999999916
2017.06.13,-848.0000000000043,,-848.0000000000043
2017.06.13,-924.9999999999981,,-924.9999999999981
2017.06.13,-963.0000000000027,,-963.0000000000027
2017.06.13,-957.9999999999922,,-957.9999999999922
2017.06.13,-909.9999999999886,,-909.9999999999886
2017.06.13,-895.9999999999857,,-895.9999999999857
2017.06.13,-906.9999999999911,,-906.9999999999911
2017.06.13,-913.9999999999926,,-913.9999999999926
2017.06.13,-923.9999999999915,,-923.9999999999915
2017.06.13,-956.0000000000013,,-956.0000000000013
2017.06.13,-998.9999999999943,,-998.9999999999943
2017.06.13,-958.9999999999987,,-958.9999999999987
2017.06.13,-1019.9999999999986,,-1019.9999999999986
2017.06.13,-1157.9999999999923,,-1157.9999999999923
2017.06.13,-1197.999999999988,,-1197.999999999988
2017.06.13,-1225.9999999999939,,-1225.9999999999939
2017.06.13,-1295.999999999997,,-1295.999999999997
2017.06.13,-1342.999999999994,,-1342.999999999994
2017.06.13,-1320.9999999999943,,-1320.9999999999943
2017.06.13,-1221.9999999999898,,-1221.9999999999898
2017.06.13,-1337.9999999999948,,-1337.9999999999948
2017.06.13,-1388.0000000000005,,-1388.0000000000005
2017.06.13,-1284.9999999999918,,-1284.9999999999918
2017.06.13,-1311.999999999991,,-1311.999999999991
2017.06.13,-1659.9999999999948,,-1659.9999999999948
2017.06.13,-1694.999999999991,,-1694.999999999991
2017.06.13,-1689.9999999999916,,-1689.9999999999916
2017.06.13,-1693.0,,-1693.0
2017.06.13,-1613.9999999999932,,-1613.9999999999932
2017.06.13,-1617.0000000000018,,-1617.0000000000018
2017.06.13,-1684.999999999992,,-1684.999999999992
2017.06.13,-1606.9999999999918,,-1606.9999999999918
2017.06.13,-1590.999999999998,,-1590.999999999998
2017.06.13,-1578.999999999997,,-1578.999999999997
2017.06.13,-1536.9999999999995,,-1536.9999999999995
2017.06.13,-1588.0000000000005,,-1588.0000000000005
2017.06.13,-1574.9999999999932,,-1574.9999999999932
2017.06.13,-1563.9999999999986,,-1563.9999999999986
2017.06.13,-1534.9999999999975,,-1534.9999999999975
2017.06.13,-1571.9999999999957,,-1571.9999999999957
2017.06.13,-1571.9999999999957,,-1571.9999999999957
2017.06.14,-1591.9999999999934,,-1591.9999999999934
2017.06.14,-1553.9999999999998,,-1553.9999999999998
2017.06.14,-1564.999999999994,,-1564.999999999994
2017.06.14,-1588.0000000000005,,-1588.0000000000005
2017.06.14,-1600.0000000000014,,-1600.0000000000014
2017.06.14,-1593.9999999999955,,-1593.9999999999955
2017.06.14,-1574.9999999999932,,-1574.9999999999932
2017.06.14,-1627.0000000000007,,-1627.0000000000007
2017.06.14,-1644.9999999999964,,-1644.9999999999964
2017.06.14,-1688.0000000000007,,-1688.0000000000007
2017.06.14,-1700.999999999997,,-1700.999999999997
2017.06.14,-1706.9999999999918,,-1706.9999999999918
2017.06.14,-1664.9999999999943,,-1664.9999999999943
2017.06.14,-1600.0000000000014,,-1600.0000000000014
2017.06.14,-1605.000000000001,,-1605.000000000001
2017.06.14,-1612.9999999999977,,-1612.9999999999977
2017.06.14,-1603.9999999999943,,-1603.9999999999943
2017.06.14,-1539.9999999999968,,-1539.9999999999968
2017.06.14,-1510.9999999999957,,-1510.9999999999957
2017.06.14,-1456.0000000000018,,-1456.0000000000018
2017.06.14,-1434.9999999999975,,-1434.9999999999975
2017.06.14,-1485.9999999999984,,-1485.9999999999984
2017.06.14,-1466.9999999999961,,-1466.9999999999961
2017.06.14,-1258.0000000000036,,-1258.0000000000036
2017.06.14,-1278.0000000000014,,-1278.0000000000014
2017.06.14,-1266.999999999996,,-1266.999999999996
2017.06.14,-1315.999999999995,,-1315.999999999995
2017.06.14,-1268.9999999999868,,-1268.9999999999868
2017.06.14,-1174.9999999999927,,-1174.9999999999927
2017.06.14,-1131.9999999999998,,-1131.9999999999998
2017.06.14,-1323.9999999999918,,-1323.9999999999918
2017.06.14,-1251.9999999999864,,-1251.9999999999864
2017.06.14,-853.9999999999992,,-853.9999999999992
2017.06.14,-811.9999999999905,,-811.9999999999905
2017.06.14,-784.9999999999912,,-784.9999999999912
2017.06.14,-773.9999999999858,,-773.9999999999858
2017.06.14,-743.0000000000048,,-743.0000000000048
2017.06.14,-797.9999999999876,,-797.9999999999876
2017.06.14,-753.9999999999881,,-753.9999999999881
2017.06.14,-652.9999999999925,,-652.9999999999925
2017.06.14,-706.0000000000066,,-706.0000000000066
2017.06.14,-899.9999999999897,,-899.9999999999897
2017.06.14,-895.0000000000014,,-895.0000000000014
2017.06.14,-831.9999999999883,,-831.9999999999883
2017.06.14,-899.9999999999897,,-899.9999999999897
2017.06.14,-875.0000000000035,,-875.0000000000035
2017.06.14,-931.9999999999995,,-931.9999999999995
2017.06.14,-919.0000000000032,,-919.0000000000032
2017.06.15,-859.9999999999941,,-859.9999999999941
2017.06.15,-856.9999999999967,,-856.9999999999967
2017.06.15,-845.0000000000068,,-845.0000000000068
2017.06.15,-841.0000000000028,,-841.0000000000028
2017.06.15,-848.0000000000043,,-848.0000000000043
2017.06.15,-883.9999999999959,,-883.9999999999959
2017.06.15,-878.9999999999853,,-878.9999999999853
2017.06.15,-886.9999999999934,,-886.9999999999934
2017.06.15,-939.0000000000009,,-939.0000000000009
2017.06.15,-924.9999999999981,,-924.9999999999981
2017.06.15,-534.9999999999966,,-534.9999999999966
2017.06.15,-540.9999999999915,,-540.9999999999915
2017.06.15,-607.9999999999864,,-607.9999999999864
2017.06.15,-526.0000000000042,,-526.0000000000042
2017.06.15,-516.0000000000053,,-516.0000000000053
2017.06.15,-584.0000000000067,,-584.0000000000067
2017.06.15,-583.0000000000002,,-583.0000000000002
2017.06.15,-536.0000000000032,,-536.0000000000032
2017.06.15,-563.9999999999867,,-563.9999999999867
2017.06.15,-617.0000000000009,,-617.0000000000009
2017.06.15,-634.0000000000013,,-634.0000000000013
2017.06.15,-629.9999999999973,,-629.9999999999973
2017.06.15,-619.9999999999983,,-619.9999999999983
2017.06.15,-600.0000000000006,,-600.0000000000006
2017.06.15,-543.999999999989,,-543.999999999989
2017.06.15,-617.0000000000009,,-617.0000000000009
2017.06.15,-580.999999999987,,-580.999999999987
2017.06.15,-570.9999999999882,,-570.9999999999882
2017.06.15,-658.9999999999874,,-658.9999999999874
2017.06.15,-645.0000000000067,,-645.0000000000067
2017.06.15,-753.0000000000036,,-753.0000000000036
2017.06.15,-868.9999999999865,,-868.9999999999865
2017.06.15,-792.9999999999993,,-792.9999999999993
2017.06.15,-726.9999999999887,,-726.9999999999887
2017.06.15,-763.9999999999869,,-763.9999999999869
2017.06.15,-748.9999999999997,,-748.9999999999997
2017.06.15,-519.0000000000028,,-519.0000000000028
2017.06.15,-614.9999999999877,,-614.9999999999877
2017.06.15,-618.9999999999918,,-618.9999999999918
2017.06.15,-680.9999999999983,,-680.9999999999983
2017.06.15,-723.9999999999914,,-723.9999999999914
2017.06.15,-723.9999999999914,,-723.9999999999914
2017.06.15,-706.999999999991,,-706.999999999991
2017.06.15,-717.9999999999964,,-717.9999999999964
2017.06.15,-685.9999999999866,,-685.9999999999866
2017.06.15,-703.9999999999935,,-703.9999999999935
2017.06.15,-760.0000000000051,,-760.0000000000051
2017.06.15,-761.999999999996,,-761.999999999996
2017.06.16,-794.0000000000058,,-794.0000000000058
2017.06.16,-761.999999999996,,-761.999999999996
2017.06.16,-767.0000000000066,,-767.0000000000066
2017.06.16,-767.0000000000066,,-767.0000000000066
2017.06.16,-787.9999999999887,,-787.9999999999887
2017.06.16,-785.9999999999978,,-785.9999999999978
2017.06.16,-750.0000000000063,,-750.0000000000063
2017.06.16,-680.9999999999983,,-680.9999999999983
2017.06.16,-696.999999999992,,-696.999999999992
2017.06.16,-685.0000000000023,,-685.0000000000023
2017.06.16,-655.0000000000056,,-655.0000000000056
2017.06.16,-604.9999999999889,,-604.9999999999889
2017.06.16,-615.9999999999943,,-615.9999999999943
2017.06.16,-653.999999999999,,-653.999999999999
2017.06.16,-695.0000000000011,,-695.0000000000011
2017.06.16,-700.999999999996,,-700.999999999996
2017.06.16,-758.9999999999985,,-758.9999999999985
2017.06.16,-758.9999999999985,,-758.9999999999985
2017.06.16,-682.9999999999892,,-682.9999999999892
2017.06.16,-743.9999999999891,,-743.9999999999891
2017.06.16,-740.9999999999917,,-740.9999999999917
2017.06.16,-737.9999999999942,,-737.9999999999942
2017.06.16,-658.0000000000031,,-658.0000000000031
2017.06.16,-577.9999999999897,,-577.9999999999897
2017.06.16,-622.9999999999958,,-622.9999999999958
2017.06.16,-632.9999999999947,,-632.9999999999947
2017.06.16,-556.0000000000009,,-556.0000000000009
2017.06.16,-554.9999999999944,,-554.9999999999944
2017.06.16,-648.0000000000041,,-648.0000000000041
2017.06.16,-679.9999999999917,,-679.9999999999917
2017.06.16,-750.0000000000063,,-750.0000000000063
2017.06.16,-634.0000000000013,,-634.0000000000013
2017.06.16,-497.99999999999847,,-497.99999999999847
2017.06.16,-493.99999999999443,,-493.99999999999443
2017.06.16,-441.0000000000025,,-441.0000000000025
2017.06.16,-394.9999999999898,,-394.9999999999898
2017.06.16,-492.9999999999879,,-492.9999999999879
2017.06.16,-499.000000000005,,-499.000000000005
2017.06.16,-451.0000000000014,,-451.0000000000014
2017.06.16,-461.0000000000003,,-461.0000000000003
2017.06.16,-509.00000000000387,,-509.00000000000387
2017.06.16,-523.9999999999911,,-523.9999999999911
2017.06.16,-526.9999999999886,,-526.9999999999886
2017.06.16,-541.9999999999981,,-541.9999999999981
2017.06.16,-580.0000000000027,,-580.0000000000027
2017.06.16,-584.9999999999911,,-584.9999999999911
2017.06.16,-590.0000000000016,,-590.0000000000016
2017.06.16,-740.0000000000073,,-740.0000000000073
