date,EURUSD,USDCAD,AUDUSD,NZDUSD,AUDCHF,AUDJPY,NZDCAD,empty,sum
2015.10.08,-775.9999999999989,-1200.0000000000011,-1438.000000000006,-1666.9999999999964,-1166.0000000000005,-1594.0000000000082,1180.9999999999986,,-6660.000000000011
2015.10.08,-714.999999999999,-1239.0000000000123,-1456.0000000000018,-1671.9999999999957,-1226.0000000000048,-1618.9999999999998,1192.9999999999995,,-6734.000000000015
2015.10.08,-574.0000000000078,-1208.000000000009,-1397.0000000000039,-1541.9999999999989,-1428.000000000007,-1576.9999999999982,1144.0000000000007,,-6582.000000000025
2015.10.08,-400.00000000000034,-941.9999999999984,-1304.0000000000052,-1510.0000000000002,-1300.0000000000011,-1487.9999999999995,1249.0,,-5695.000000000004
2015.10.08,-452.00000000000796,-1029.9999999999975,-1340.000000000008,-1558.9999999999993,-1312.000000000002,-1554.000000000002,1307.0000000000025,,-5940.000000000014
2015.10.08,-323.0000000000066,-1043.0000000000161,-1361.0000000000011,-1549.999999999996,-1335.0000000000084,-1578.000000000003,1288.9999999999957,,-5901.0000000000355
2015.10.08,-438.00000000000506,-906.0000000000068,-1386.0000000000095,-1475.9999999999995,-1320.00000000001,-1594.0000000000082,1285.9999999999982,,-5834.000000000041
2015.10.08,-581.0000000000093,-1036.999999999999,-1497.0000000000039,-1627.0000000000007,-1270.0000000000045,-1686.9999999999977,1300.0000000000011,,-6399.000000000014
2015.10.08,-709.9999999999884,-1228.0000000000068,-1612.0000000000023,-1768.000000000003,-1314.9999999999995,-1880.0000000000095,1361.0000000000011,,-7152.000000000008
2015.10.08,-662.9999999999914,-1320.00000000001,-1702.0000000000034,-1861.0000000000016,-1383.000000000001,-1984.9999999999995,1422.0000000000011,,-7492.000000000006
2015.10.08,-651.0000000000016,-1421.0000000000057,-1761.0000000000014,-1851.9999999999982,-1491.000000000009,-2076.0000000000077,1424.9999999999984,,-7827.0000000000255
2015.10.08,-662.9999999999914,-1405.0000000000118,-1795.000000000002,-1859.999999999995,-1439.0000000000014,-2093.0000000000036,1451.9999999999977,,-7803.000000000007
2015.10.08,-797.0000000000033,-1388.0000000000114,-1873.0000000000025,-1925.9999999999943,-1413.0000000000086,-2112.000000000009,1524.9999999999986,,-7984.000000000031
2015.10.08,-743.9999999999891,-1456.9999999999973,-1877.0000000000064,-1859.999999999995,-1456.0000000000018,-2154.0000000000105,1381.9999999999943,,-8166.0000000000055
2015.10.08,-1062.9999999999918,-1690.999999999998,-2166.0000000000014,-2412.9999999999986,-1633.0000000000066,-2412.0000000000064,1363.0000000000032,,-10015.0
2015.10.08,-757.999999999992,-1473.0000000000132,-2077.000000000007,-2132.0000000000005,-1702.0000000000034,-2478.999999999999,1629.9999999999982,,-8991.000000000016
2015.10.08,-570.9999999999882,-1456.0000000000127,-2128.0000000000077,-2132.0000000000005,-1729.0000000000027,-2527.000000000001,1717.9999999999973,,-8825.000000000015
2015.10.08,-590.0000000000016,-1388.999999999996,-2085.999999999999,-2163.999999999999,-1712.0000000000025,-2438.0000000000023,1786.999999999994,,-8592.000000000005
2015.10.08,-553.9999999999878,-1371.0000000000111,-2063.999999999999,-2217.0000000000023,-1667.0000000000073,-2418.0000000000064,1873.0000000000025,,-8418.000000000013
2015.10.08,-567.0000000000064,-1371.0000000000111,-2033.000000000007,-2183.000000000002,-1633.0000000000066,-2382.000000000005,1837.9999999999952,,-8331.000000000044
2015.10.09,-580.0000000000027,-1398.0000000000105,-2048.0000000000055,-2102.999999999999,-1608.0000000000093,-2383.00000000001,1822.9999999999968,,-8297.00000000004
2015.10.09,-614.9999999999877,-1392.0000000000155,-2035.000000000009,-2125.9999999999945,-1612.0000000000023,-2365.000000000009,1762.9999999999923,,-8382.000000000025
2015.10.09,-678.0000000000008,-1414.000000000004,-2035.000000000009,-2078.0000000000023,-1614.0000000000043,-2358.000000000004,1710.999999999996,,-8466.00000000003
2015.10.09,-693.9999999999947,-1415.999999999995,-2005.0000000000011,-2037.9999999999955,-1558.9999999999993,-2317.0000000000073,1664.9999999999943,,-8363.999999999998
2015.10.09,-717.9999999999964,-1435.0000000000084,-2073.0000000000027,-2061.9999999999973,-1619.9999999999993,-2415.999999999997,1680.999999999999,,-8643.0
2015.10.09,-716.0000000000056,-1507.0000000000139,-2151.0000000000027,-2107.9999999999986,-1748.000000000005,-2507.000000000005,1686.999999999994,,-9050.000000000036
2015.10.09,-655.0000000000056,-1585.9999999999986,-2190.000000000003,-2179.999999999993,-1775.0000000000043,-2587.000000000003,1712.999999999998,,-9260.00000000001
2015.10.09,-628.9999999999907,-1524.9999999999986,-2114.0000000000045,-2112.999999999998,-1706.0000000000075,-2475.0000000000086,1647.9999999999939,,-8914.000000000013
2015.10.09,-646.9999999999976,-1639.999999999997,-2219.000000000004,-2166.0000000000014,-1815.0,-2582.999999999998,1679.9999999999927,,-9390.000000000005
2015.10.09,-567.9999999999907,-1643.0000000000166,-2196.000000000009,-2176.9999999999955,-1825.00000000001,-2530.000000000001,1691.9999999999934,,-9247.00000000003
2015.10.09,-604.9999999999889,-1707.000000000014,-2213.0000000000095,-2174.9999999999936,-1844.0000000000011,-2612.000000000009,1666.000000000001,,-9490.000000000015
2015.10.09,-605.9999999999955,-1722.0000000000014,-2198.0,-2176.9999999999955,-1836.0000000000043,-2566.0000000000027,1640.9999999999925,,-9464.000000000007
2015.10.09,-631.9999999999882,-1724.9999999999989,-2205.0000000000014,-2159.0,-1775.9999999999998,-2564.0000000000073,1632.9999999999955,,-9428.0
2015.10.09,-635.0000000000077,-1754.0000000000111,-2280.9999999999995,-2210.000000000001,-1857.0000000000086,-2695.0000000000073,1663.9999999999989,,-9768.000000000036
2015.10.09,-645.0000000000067,-1781.0000000000105,-2238.000000000007,-2201.9999999999927,-1824.0000000000034,-2643.000000000001,1669.9999999999936,,-9663.00000000003
2015.10.09,-661.0000000000005,-1869.0000000000095,-2341.000000000004,-2252.999999999994,-1902.999999999999,-2790.999999999997,1629.9999999999982,,-10188.000000000005
2015.10.09,-659.999999999994,-1841.0000000000036,-2307.999999999999,-2213.9999999999936,-1889.0000000000073,-2747.0,1632.9999999999955,,-10026.0
2015.10.09,-707.9999999999975,-1849.0000000000118,-2324.0000000000036,-2239.9999999999977,-1931.000000000005,-2790.0000000000064,1671.0000000000002,,-10171.000000000022
2015.10.09,-690.9999999999972,-1897.9999999999998,-2446.999999999999,-2391.999999999994,-2022.0000000000016,-3046.0000000000064,1634.9999999999975,,-10861.000000000002
2015.10.09,-638.9999999999895,-1875.0000000000045,-2436.000000000005,-2378.9999999999977,-2002.9999999999993,-3024.000000000001,1774.9999999999932,,-10581.000000000004
2015.10.09,-930.0000000000086,-1768.000000000014,-2445.000000000008,-2400.0000000000023,-1890.0000000000027,-3004.000000000005,1776.9999999999952,,-10660.000000000047
2015.10.09,-1268.0000000000025,-1859.999999999995,-2514.000000000005,-2600.0000000000023,-1827.000000000001,-3088.000000000008,1840.9999999999927,,-11316.000000000018
2015.10.09,-1201.0000000000077,-1815.9999999999955,-2489.0000000000077,-2537.999999999996,-1780.0000000000039,-3051.000000000002,1841.999999999999,,-11033.000000000015
2015.10.09,-1048.0000000000045,-2043.000000000017,-2565.0000000000064,-2471.9999999999964,-1966.0000000000011,-3222.999999999999,1807.000000000003,,-11510.000000000022
2015.10.09,-1133.0000000000061,-2248.0000000000055,-2722.0000000000023,-2546.999999999999,-2051.0000000000027,-3374.0000000000095,1756.9999999999975,,-12318.00000000003
2015.10.09,-1288.0000000000002,-2248.0000000000055,-2748.000000000006,-2532.000000000001,-2062.000000000008,-3400.0000000000055,1693.9999999999955,,-12584.00000000003
2015.10.09,-1231.0000000000043,-2300.000000000013,-2822.0000000000023,-2576.999999999996,-2023.0000000000082,-3561.9999999999977,1771.999999999996,,-12743.000000000027
2015.10.09,-1429.999999999998,-2471.000000000001,-2880.000000000005,-2632.000000000001,-2086.00000000001,-3665.999999999997,1727.9999999999961,,-13437.000000000015
2015.10.09,-1475.9999999999884,-2428.0000000000077,-2892.0000000000055,-2557.9999999999936,-2015.0000000000002,-3619.0,1674.9999999999932,,-13313.000000000004
2015.10.09,-1479.9999999999925,-2320.000000000011,-2807.000000000004,-2500.0000000000023,-1971.0000000000005,-3540.0000000000064,1680.999999999999,,-12937.000000000015
2015.10.09,-1533.999999999991,-2334.999999999998,-2805.000000000002,-2476.0000000000005,-1957.0000000000086,-3534.9999999999964,1578.0000000000016,,-13063.999999999995
2015.10.09,-1581.9999999999945,-2124.999999999999,-2845.0000000000086,-2495.0000000000027,-1941.9999999999993,-3588.000000000008,1619.9999999999993,,-12957.000000000011
2015.10.09,-1493.9999999999952,-1909.0000000000052,-2764.0,-2430.999999999994,-1946.0000000000032,-3501.0000000000045,1805.9999999999966,,-12239.000000000007
2015.10.09,-1346.0000000000027,-1765.0000000000166,-2665.0000000000064,-2422.000000000002,-1916.0000000000066,-3388.0000000000055,1851.0000000000027,,-11651.000000000036
2015.10.09,-1377.000000000006,-1808.0000000000095,-2656.0000000000027,-2376.999999999996,-1931.000000000005,-3390.0000000000005,1841.999999999999,,-11697.000000000022
2015.10.09,-1380.0000000000034,-2231.000000000005,-2836.000000000005,-2481.0,-2107.000000000003,-3614.0000000000045,1746.9999999999986,,-12902.000000000024
2015.10.09,-1593.0,-2330.00000000001,-2835.0000000000095,-2505.9999999999973,-2126.0000000000055,-3631.0,1630.9999999999936,,-13390.00000000003
2015.10.09,-1482.99999999999,-2115.0,-2739.0000000000027,-2398.0,-1969.0000000000095,-3487.000000000009,1644.9999999999964,,-12546.000000000015
2015.10.09,-1564.999999999994,-2242.0000000000105,-2798.0000000000005,-2422.9999999999973,-1979.0000000000086,-3567.0000000000073,1629.0000000000027,,-12945.000000000018
2015.10.09,-1666.9999999999964,-2266.0000000000123,-2785.000000000004,-2473.9999999999986,-1932.0000000000005,-3551.000000000002,1639.0000000000016,,-13036.000000000011
2015.10.09,-1612.9999999999977,-2255.000000000007,-2778.0000000000027,-2473.9999999999986,-1919.000000000004,-3528.000000000006,1717.9999999999973,,-12849.000000000018
2015.10.09,-1534.9999999999975,-2096.000000000009,-2744.000000000002,-2427.999999999997,-1887.0000000000052,-3474.0000000000036,1752.9999999999934,,-12411.000000000022
2015.10.09,-1472.0000000000066,-2086.00000000001,-2775.0000000000055,-2456.0000000000027,-1947.0000000000098,-3525.0000000000055,1781.9999999999948,,-12479.000000000045
2015.10.09,-1472.999999999991,-2068.000000000003,-2775.0000000000055,-2454.0000000000005,-1952.0000000000093,-3525.0000000000055,1793.9999999999957,,-12453.000000000018
2015.10.09,-1480.999999999999,-2032.0000000000116,-2779.000000000009,-2423.9999999999927,-1956.0000000000023,-3513.0000000000055,1746.0000000000032,,-12439.000000000016
2015.10.09,-1371.9999999999955,-2110.000000000012,-2717.0000000000027,-2368.999999999999,-1955.0000000000068,-3424.9999999999973,1679.9999999999927,,-12268.000000000022
2015.10.09,-1428.000000000007,-2127.9999999999964,-2741.0000000000045,-2364.999999999995,-1976.0,-3447.0000000000027,1675.9999999999998,,-12409.000000000007
2015.10.09,-1428.9999999999914,-2080.9999999999995,-2841.0000000000045,-2405.0000000000014,-2051.0000000000027,-3537.0000000000064,1685.9999999999986,,-12658.00000000001
