date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,CHFJPY,CADCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURNZD,AUDJPY,NZDJPY,empty,sum
2021.08.17,166.99999999999494,188.00000000001037,194.0000000000053,740.0000000000073,-587.0000000000042,-322.00000000000273,528.0000000000063,-223.99999999999088,628.9999999999907,675.9999999999877,1150.0000000000066,524.0000000000009,635.0000000000077,-1587.000000000005,692.9999999999978,-944.9999999999932,,2459.0000000000196
2021.08.17,153.99999999999858,241.00000000000233,217.0000000000005,809.0000000000152,-570.0000000000039,-292.0000000000016,547.0000000000086,-240.99999999999122,665.9999999999968,661.0000000000005,1147.9999999999934,564.9999999999977,670.000000000015,-1879.9999999999927,729.9999999999898,-1080.9999999999889,,2344.00000000004
2021.08.17,143.9999999999997,299.00000000000483,238.0000000000049,825.0000000000091,-561.0000000000003,-271.0000000000008,534.0000000000011,-245.99999999999068,718.9999999999941,645.999999999991,1143.0000000000052,567.0000000000073,651.0000000000016,-1953.999999999989,736.9999999999948,-1125.9999999999905,,2345.0000000000423
2021.08.17,134.99999999999625,300.00000000001137,238.0000000000049,777.0000000000055,-570.0000000000039,-287.9999999999967,494.00000000000557,-251.99999999999667,674.999999999983,608.9999999999928,1127.0000000000114,532.0000000000107,608.0000000000085,-1987.9999999999898,705.9999999999889,-1103.999999999999,,1999.0000000000318
2021.08.17,129.00000000000134,280.9999999999979,242.00000000000887,721.000000000016,-570.0000000000039,-296.0000000000065,468.00000000000176,-237.99999999999378,657.999999999987,522.9999999999845,1177.9999999999902,530.0000000000011,535.0000000000188,-2156.999999999987,709.9999999999937,-1178.9999999999877,,1535.0000000000227
2021.08.17,136.99999999999824,231.0000000000034,226.99999999999943,727.0000000000109,-548.9999999999995,-287.00000000000614,470.9999999999992,-239.0000000000003,635.9999999999957,552.9999999999812,1134.999999999997,534.9999999999966,550.000000000006,-2190.9999999999873,689.9999999999977,-1199.9999999999886,,1426.0000000000036
2021.08.17,144.99999999999514,188.00000000001037,206.00000000001728,728.0000000000175,-526.0000000000042,-311.9999999999976,483.0000000000001,-217.99999999999596,582.9999999999984,624.0000000000023,1195.999999999997,521.9999999999914,586.0000000000198,-2066.999999999997,692.9999999999978,-1158.9999999999918,,1672.00000000006
2021.08.17,159.9999999999935,209.9999999999991,232.00000000000998,767.0000000000066,-658.9999999999985,-388.00000000000523,514.0000000000033,-255.99999999998957,600.9999999999991,637.9999999999831,1208.000000000009,526.9999999999868,606.0000000000176,-2449.999999999997,699.9999999999886,-1339.999999999989,,1070.0000000000173
2021.08.17,208.99999999999253,310.9999999999946,267.0000000000172,841.0000000000028,-785.0000000000024,-377.00000000000955,596.0000000000076,-307.99999999999716,690.9999999999741,625.9999999999932,1347.9999999999936,579.0000000000077,626.9999999999998,-2820.0000000000005,841.9999999999987,-1565.9999999999882,,1080.9999999999845
2021.08.17,231.99999999999886,384.00000000000654,217.0000000000005,1045.000000000007,-837.9999999999943,-436.9999999999976,729.0000000000018,-393.9999999999944,929.9999999999784,614.9999999999877,1370.0000000000045,615.0000000000091,836.0000000000146,-3020.0000000000005,976.9999999999897,-1735.99999999999,,1525.0000000000218
2021.08.17,324.00000000000205,344.00000000001097,195.00000000001182,1033.0000000000173,-756.0000000000011,-650.0000000000057,803.0000000000092,-369.99999999999255,825.9999999999934,802.9999999999982,1405.9999999999961,502.00000000000955,941.0000000000141,-2844.9999999999864,908.0000000000013,-1540.9999999999968,,1923.0000000000819
2021.08.17,324.9999999999975,367.0000000000062,96.00000000000719,992.0000000000151,-726.0000000000044,-710.000000000008,805.0000000000001,-418.9999999999916,703.9999999999793,748.9999999999997,1263.9999999999984,347.0000000000084,952.0000000000196,-2756.9999999999873,804.9999999999926,-1430.9999999999973,,1363.0000000000355
2021.08.17,410.9999999999947,354.0000000000099,104.99999999999955,958.0000000000144,-705.0000000000001,-716.9999999999987,845.0000000000068,-388.9999999999949,744.9999999999761,720.9999999999939,1368.999999999998,408.9999999999918,960.0000000000053,-2754.9999999999964,851.9999999999897,-1430.9999999999973,,1731.9999999999932
2021.08.17,336.9999999999984,365.99999999999966,165.00000000001512,999.0000000000166,-768.9999999999975,-629.0000000000049,806.0000000000067,-347.9999999999928,767.9999999999723,780.000000000003,1385.9999999999984,472.99999999998477,902.0000000000028,-2780.999999999989,878.0000000000001,-1459.9999999999936,,1873.000000000019
2021.08.17,337.99999999999386,422.00000000001125,171.00000000001003,1000.0000000000009,-746.9999999999976,-603.9999999999992,806.0000000000067,-373.99999999999653,832.9999999999984,717.9999999999964,1404.9999999999895,485.99999999999,903.0000000000093,-2773.000000000003,932.9999999999927,-1433.9999999999975,,2083.0000000000045
2021.08.17,325.99999999999295,452.00000000000796,187.00000000000384,944.9999999999958,-780.000000000003,-584.0000000000032,768.000000000002,-424.9999999999976,872.9999999999905,495.000000000001,1280.9999999999989,521.9999999999914,832.0000000000105,-2902.999999999989,884.0000000000003,-1573.9999999999982,,1299.000000000004
2021.08.17,312.00000000000114,517.9999999999962,231.0000000000034,971.0000000000107,-780.9999999999984,-520.0000000000102,759.0000000000097,-413.99999999999216,990.9999999999854,519.0000000000028,1314.9999999999995,597.0000000000084,810.0000000000218,-2869.999999999995,961.9999999999891,-1544.9999999999875,,1855.0000000000448
2021.08.17,346.9999999999973,554.00000000001,243.99999999999977,960.0000000000053,-714.0000000000035,-555.9999999999974,775.9999999999989,-411.99999999999017,1015.9999999999911,504.9999999999999,1195.999999999997,611.9999999999948,792.0000000000149,-2712.000000000003,930.9999999999974,-1512.0000000000005,,2027.000000000011
2021.08.17,403.99999999999324,509.00000000000387,218.00000000000708,951.000000000013,-727.9999999999953,-612.9999999999995,822.0000000000005,-413.99999999999216,1038.9999999999873,491.99999999998136,1185.9999999999982,626.0000000000048,760.0000000000051,-2556.0000000000027,926.0000000000019,-1426.9999999999925,,2195.0000000000136
2021.08.17,393.9999999999944,548.0000000000151,256.99999999999613,965.0000000000158,-734.9999999999968,-656.0000000000059,828.0000000000065,-419.9999999999982,1039.999999999992,483.99999999999557,1202.9999999999984,633.0000000000098,764.0000000000091,-2610.9999999999854,946.9999999999885,-1456.9999999999936,,2184.0000000000414
2021.08.17,232.99999999999432,531.9999999999991,236.99999999999832,951.000000000013,-827.0,-661.0000000000014,702.0000000000026,-409.99999999999926,857.9999999999757,334.9999999999964,1066.0000000000114,526.9999999999868,539.0000000000006,-2600.999999999987,834.9999999999937,-1481.9999999999993,,833.9999999999848
2021.08.17,230.99999999999233,730.0000000000084,492.0000000000035,992.9999999999994,-934.0000000000015,-703.000000000003,708.0000000000086,-374.999999999992,879.9999999999955,202.9999999999976,1276.9999999999948,580.0000000000125,466.00000000001086,-2627.0000000000014,875.9999999999906,-1480.9999999999945,,1316.0000000000218
2021.08.17,256.99999999999613,818.0000000000076,538.0000000000163,887.0000000000156,-965.0000000000048,-638.0000000000052,674.000000000008,-412.9999999999967,1058.9999999999975,56.99999999999594,1269.000000000009,728.0000000000086,363.0000000000022,-2597.000000000005,982.9999999999899,-1524.000000000001,,1496.000000000034
2021.08.17,181.9999999999933,892.0000000000039,554.00000000001,934.0000000000126,-992.000000000004,-614.0000000000043,641.0000000000027,-391.9999999999924,1053.9999999999736,73.99999999999629,1344.9999999999961,730.9999999999945,271.0000000000212,-2387.000000000006,994.9999999999903,-1417.9999999999923,,1869.999999999996
2021.08.17,20.999999999993246,919.0000000000032,678.0000000000008,951.9999999999973,-1073.0000000000018,-596.0000000000036,596.0000000000076,-361.9999999999957,1028.9999999999964,17.999999999984695,1266.999999999996,750.0,254.00000000002086,-2168.9999999999986,972.999999999999,-1335.9999999999986,,1921.000000000001
2021.08.17,32.999999999994145,1005.0000000000115,756.0000000000011,1061.000000000001,-1071.9999999999952,-524.0000000000009,604.0000000000045,-357.99999999999164,1058.9999999999975,24.999999999986144,1354.0000000000107,780.0000000000011,261.0000000000001,-2129.000000000003,1055.9999999999973,-1341.9999999999986,,2569.0000000000155
2021.08.17,5.999999999994898,1027.0000000000002,775.9999999999989,1007.0000000000024,-1087.0000000000045,-474.00000000000375,529.0000000000017,-335.99999999999187,1049.999999999983,-6.000000000017103,1431.0000000000045,768.0000000000007,200.00000000000017,-2188.9999999999964,1037.9999999999968,-1372.0,,2367.9999999999695
2021.08.17,34.000000000000696,1028.0000000000066,758.0000000000142,1043.0000000000161,-1097.999999999999,-471.00000000000364,599.0000000000051,-351.99999999999676,1149.9999999999773,15.999999999993797,1473.9999999999975,825.9999999999934,250.00000000001688,-2238.999999999991,1109.9999999999995,-1403.9999999999964,,2724.0000000000346
2021.08.17,19.999999999997797,1085.0000000000027,775.9999999999989,1104.0000000000161,-1188.0000000000002,-439.9999999999977,624.0000000000023,-367.99999999999056,1213.9999999999986,66.99999999999484,1516.0000000000061,847.0000000000084,321.0000000000157,-2380.0000000000045,1152.000000000001,-1525.9999999999964,,2824.0000000000528
2021.08.17,25.999999999992696,1116.000000000006,764.0000000000091,1272.0000000000064,-1183.0000000000007,-426.00000000000193,699.0000000000052,-388.9999999999949,1298.9999999999782,193.99999999998306,1489.9999999999914,889.9999999999864,469.0000000000083,-2380.9999999999886,1189.9999999999977,-1521.9999999999914,,3507.999999999987
2021.08.17,56.99999999999594,1103.9999999999939,756.0000000000011,1207.0000000000025,-1156.0000000000014,-427.0000000000067,684.0000000000068,-381.99999999999346,1298.9999999999782,153.9999999999875,1496.9999999999927,871.0000000000093,452.00000000000796,-2370.99999999999,1185.9999999999927,-1500.9999999999905,,3429.999999999987
2021.08.17,46.00000000000159,1075.0000000000036,744.0000000000114,1138.0000000000168,-1100.000000000001,-432.00000000000216,639.0000000000007,-371.99999999999454,1232.9999999999757,82.99999999998863,1463.9999999999986,850.9999999999991,342.00000000002007,-2269.999999999994,1146.000000000001,-1428.9999999999877,,3158.0000000000377
