date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURCAD,EURAUD,CADJPY,AUDJPY,NZDJPY,NZDCAD,empty,sum
2020.09.28,-31.999999999998696,-1166.0000000000005,201.99999999999108,-137.00000000000045,-234.00000000000088,-229.99999999999687,-981.999999999994,-287.9999999999994,27.000000000001023,-163.99999999999747,-398.00000000000944,-406.00000000000637,-1191.9999999999789,1149.0,-776.9999999999833,-459.99999999999375,30.999999999981043,-177.0000000000067,273.00000000001035,-242.00000000000443,14.999999999998348,,-5187.99999999999
2020.09.28,68.99999999999685,-952.0000000000196,201.00000000000674,-177.0000000000067,-26.999999999999247,-75.9999999999983,-625.9999999999932,-17.000000000000348,305.9999999999974,35.00000000000725,-185.00000000000182,-365.99999999999966,-1152.9999999999916,1170.9999999999886,-805.9999999999956,-520.0000000000093,51.99999999998539,-171.00000000000648,290.9999999999968,-168.99999999999693,7.9999999999968985,,-3112.0000000000423
2020.09.28,204.00000000000418,-1035.0000000000082,302.0000000000023,-117.00000000000443,-42.0000000000087,-97.9999999999981,-539.0000000000006,67.00000000001705,453.00000000000296,117.00000000000044,-142.00000000000878,-380.999999999998,-1185.9999999999786,1326.9999999999893,-807.0000000000022,-537.0000000000097,57.99999999998029,-140.00000000000057,346.00000000000364,-146.0000000000008,40.99999999999105,,-2255.000000000027
2020.09.28,326.0000000000041,-1016.0000000000169,299.99999999998914,-84.99999999999375,-63.99999999999739,-131.99999999999878,-415.99999999999415,182.99999999999983,528.0000000000058,180.0000000000024,-124.00000000000189,-368.00000000000165,-1103.999999999985,1126.0000000000048,-626.9999999999998,-497.99999999999847,200.99999999998454,-148.00000000001035,381.0000000000002,-201.99999999999818,64.99999999999284,,-1494.0000000000123
2020.09.28,336.00000000000296,-905.0000000000002,292.00000000000335,-105.99999999999454,-2.999999999997449,-107.99999999999699,-280.0000000000136,224.000000000002,582.0000000000078,228.00000000000597,-84.0000000000063,-302.9999999999977,-1049.999999999983,1114.9999999999993,-524.9999999999977,-503.000000000009,165.9999999999995,-129.0000000000049,361.0000000000042,-177.0000000000067,90.0000000000012,,-778.9999999999818
2020.09.28,339.99999999999585,-911.0000000000174,313.00000000000773,-81.00000000000307,-26.0000000000149,-109.99999999999899,-303.0000000000088,192.99999999999872,573.9999999999981,196.00000000000728,-131.00000000000333,-311.00000000000574,-1045.9999999999923,1164.9999999999939,-529.0000000000017,-485.0000000000021,231.99999999998778,-125.0,397.00000000000557,-177.99999999999727,84.99999999999064,,-741.0000000000601
2020.09.28,346.0000000000019,-906.0000000000068,351.99999999999676,-66.0000000000025,-141.99999999999767,-185.00000000000182,-266.0000000000107,167.00000000000603,564.9999999999977,170.00000000000347,-135.00000000000733,-236.00000000000287,-996.9999999999857,1088.9999999999845,-391.9999999999924,-507.9999999999973,225.99999999999287,-164.00000000000148,412.00000000000614,-233.99999999999466,100.00000000000009,,-804.0000000000118
2020.09.28,349.99999999999477,-893.0000000000105,391.000000000008,-70.99999999999795,-117.99999999999588,-175.00000000000293,-280.0000000000136,143.00000000000423,569.0000000000026,164.00000000000858,-169.00000000000804,-231.0000000000034,-991.9999999999902,1063.9999999999982,-376.9999999999829,-500.9999999999959,202.9999999999976,-164.00000000000148,421.0000000000065,-230.99999999999454,117.00000000000044,,-779.9999999999762
2020.09.28,356.9999999999962,-882.000000000005,405.9999999999952,-52.00000000000671,-151.00000000001222,-182.00000000000438,-279.00000000000705,147.00000000000824,561.9999999999976,161.00000000000003,-165.00000000000404,-224.000000000002,-986.9999999999948,895.9999999999857,-324.9999999999975,-462.9999999999912,257.99999999998045,-173.00000000000182,433.00000000000693,-233.0000000000041,115.99999999999389,,-780.0000000000665
2020.09.28,348.00000000000387,-774.000000000008,397.0000000000029,-51.00000000000193,-114.99999999999844,-202.9999999999976,-160.00000000000458,131.00000000001444,534.9999999999966,157.00000000000713,-147.00000000000824,-134.0000000000008,-859.9999999999852,887.9999999999999,-208.99999999999253,-496.00000000000756,188.9999999999947,-153.0000000000058,402.000000000001,-254.99999999999545,68.00000000000139,,-441.9999999999842
2020.09.28,343.9999999999999,-739.0000000000008,388.9999999999949,-24.00000000000091,-85.00000000000173,-144.99999999999514,-141.99999999999767,121.99999999999989,509.00000000000034,167.00000000000603,-173.00000000000094,-106.00000000000608,-773.9999999999725,912.0000000000017,-171.99999999999437,-608.0000000000085,189.99999999997908,-114.00000000000432,388.00000000000523,-168.99999999999693,80.99999999999774,,-148.9999999999951
2020.09.28,371.99999999999454,-731.000000000015,402.9999999999978,-52.00000000000671,-87.00000000001484,-151.00000000000114,-99.00000000000463,141.99999999999767,554.000000000002,192.00000000000327,-167.00000000000603,-107.00000000000153,-807.9999999999927,896.9999999999923,-76.99999999999375,-611.9999999999903,245.99999999999068,-138.00000000000523,433.00000000000693,-200.9999999999934,113.99999999999189,,122.99999999995175
2020.09.28,365.0000000000042,-727.0000000000109,384.9999999999909,-57.00000000000216,-134.00000000001188,-146.00000000000168,-110.99999999999443,155.00000000001623,531.0000000000059,165.00000000000404,-169.00000000000804,-126.0000000000039,-815.9999999999741,818.9999999999919,-60.99999999999994,-512.0000000000014,269.9999999999925,-156.0000000000059,423.0000000000018,-203.00000000000296,6.999999999990347,,-98.00000000001926
2020.09.29,368.9999999999971,-839.0000000000119,397.0000000000029,-39.00000000000148,-134.00000000001188,-151.9999999999966,-158.99999999999804,158.99999999999804,454.9999999999983,175.00000000000293,-170.99999999999892,-180.99999999999784,-860.99999999999,839.9999999999964,-99.99999999998899,-469.99999999999267,282.9999999999888,-133.00000000000978,418.99999999999693,-198.99999999999807,-3.0000000000085514,,-344.0000000000233
2020.09.29,359.99999999999363,-756.0000000000011,387.000000000004,-40.00000000000625,-178.99999999999582,-121.00000000000443,-171.99999999999437,171.00000000001003,480.000000000004,174.00000000000747,-138.00000000000477,-173.00000000000094,-856.9999999999993,839.9999999999964,-99.99999999998899,-432.0000000000102,303.9999999999932,-153.0000000000058,421.0000000000065,-156.0000000000059,-19.00000000000235,,-159.0000000000051
2020.09.29,332.99999999999443,-782.000000000016,404.0000000000044,-52.99999999999727,-131.00000000001444,-153.99999999999858,-188.9999999999947,131.99999999999878,490.99999999999966,157.00000000000713,-197.00000000000273,-168.99999999999693,-888.9999999999816,889.9999999999908,-103.99999999999298,-453.99999999999886,284.9999999999797,-161.00000000000136,438.0000000000024,-204.9999999999983,7.9999999999968985,,-350.0000000000197
2020.09.29,361.9999999999957,-844.0000000000003,431.0000000000036,-58.000000000006935,-147.00000000000824,-151.00000000000114,-222.99999999999542,130.0000000000079,564.9999999999977,154.0000000000097,-212.00000000000108,-167.00000000000603,-960.9999999999843,940.9999999999918,-58.99999999998684,-456.9999999999963,372.9999999999789,-180.99999999999739,508.0000000000098,-210.99999999999852,53.999999999998494,,-152.99999999998894
2020.09.29,368.9999999999971,-857.0000000000189,449.9999999999948,-60.000000000002274,-173.00000000000094,-187.00000000000384,-234.00000000000088,121.00000000001555,567.0000000000073,147.00000000000824,-273.000000000001,-170.00000000000347,-967.9999999999893,971.9999999999951,-38.0000000000047,-466.00000000001086,422.9999999999956,-188.0000000000024,561.000000000007,-242.999999999995,86.99999999999264,,-160.00000000002032
2020.09.29,390.99999999999693,-1196.0000000000193,452.00000000000796,-9.000000000000341,-256.00000000001177,-265.0000000000041,-449.9999999999948,124.00000000001299,549.9999999999972,156.00000000000057,-326.9999999999995,-340.00000000000693,-1195.999999999998,953.9999999999882,-112.000000000001,-462.9999999999912,510.99999999999477,-174.0000000000066,555.0000000000068,-263.9999999999958,117.99999999999588,,-1241.0000000000277
2020.09.29,434.9999999999965,-1141.9999999999986,529.0000000000017,34.99999999999659,-241.00000000000233,-273.9999999999965,-385.00000000001313,110.00000000001009,525.9999999999962,160.00000000000458,-315.0000000000097,-287.0000000000039,-1119.9999999999761,1205.999999999996,-134.99999999999625,-554.00000000001,542.9999999999824,-165.00000000000625,561.9999999999976,-250.0,142.99999999999312,,-619.0000000000382
2020.09.29,432.9999999999945,-1109.0000000000043,533.99999999999,31.00000000000591,-202.00000000001327,-244.99999999999523,-364.9999999999931,112.000000000001,481.9999999999993,185.00000000000182,-281.00000000000904,-265.0000000000041,-1106.9999999999993,1204.000000000005,-154.99999999999403,-560.0000000000049,488.9999999999839,-141.00000000000534,521.0000000000008,-248.00000000000466,156.99999999999602,,-530.0000000000489
2020.09.29,392.00000000000347,-1063.9999999999982,452.99999999999227,4.0000000000048885,-165.00000000001512,-226.99999999999943,-340.00000000000693,119.00000000000244,506.0000000000002,198.00000000000927,-252.0000000000078,-256.0000000000007,-1050.9999999999877,1208.9999999999934,-269.9999999999925,-575.9999999999987,340.9999999999913,-109.00000000000887,463.99999999999864,-218.00000000000352,140.99999999999113,,-701.0000000000322
2020.09.29,404.0000000000044,-923.0000000000072,446.9999999999974,-16.999999999995907,-73.99999999999629,-207.00000000000162,-246.99999999999721,144.0000000000108,546.999999999997,224.000000000002,-225.00000000000853,-192.99999999999872,-948.9999999999839,1164.9999999999939,-134.99999999999625,-615.00000000001,366.999999999984,-85.00000000000796,484.99999999999943,-222.99999999999898,190.00000000000128,,79.9999999999877
2020.09.29,404.99999999999983,-861.0000000000007,452.00000000000796,-40.00000000000625,-70.99999999999883,-239.0000000000003,-185.99999999999727,138.0000000000159,539.0000000000015,239.0000000000003,-248.99999999999923,-168.00000000000148,-915.9999999999968,1130.9999999999932,-38.99999999998904,-628.0000000000064,436.9999999999985,-105.00000000000398,498.00000000000466,-286.00000000000136,196.99999999999162,,248.0000000000119
2020.09.29,395.0000000000009,-819.9999999999985,463.9999999999977,-57.00000000000216,-32.0000000000098,-241.00000000000233,-167.00000000000603,131.99999999999878,600.9999999999991,239.0000000000003,-237.00000000000944,-124.99999999999733,-900.999999999982,1075.0000000000036,65.00000000000395,-649.999999999995,430.9999999999814,-96.00000000000364,552.0000000000067,-295.0000000000017,257.9999999999916,,590.9999999999762
2020.09.29,400.9999999999958,-935.0000000000191,482.999999999989,-34.000000000006025,-42.0000000000087,-273.000000000001,-225.00000000000853,129.00000000000134,582.0000000000078,242.00000000000887,-236.00000000000287,-167.00000000000603,-966.9999999999845,1114.9999999999993,14.000000000002899,-669.0000000000085,437.99999999998283,-90.00000000000341,548.0000000000018,-301.00000000000193,288.9999999999948,,301.99999999993366
2020.09.29,439.0000000000005,-968.0000000000133,512.0000000000014,-4.0000000000048885,-41.000000000002146,-268.99999999999704,-252.0000000000078,131.00000000001444,588.9999999999986,261.0000000000001,-231.99999999999886,-200.00000000000017,-1006.9999999999766,1252.999999999993,-112.000000000001,-680.9999999999983,414.9999999999876,-70.99999999999795,549.0000000000066,-290.00000000000625,287.9999999999994,,309.9999999999973
2020.09.29,441.0000000000025,-984.000000000007,509.99999999998823,-27.000000000001023,-86.0000000000083,-261.0000000000001,-270.00000000001467,150.00000000000568,632.000000000005,243.99999999999977,-219.00000000000253,-219.99999999999798,-1061.9999999999834,1252.999999999993,-121.99999999999989,-676.0000000000099,407.99999999998613,-124.00000000000944,548.0000000000018,-305.9999999999974,269.9999999999925,,98.99999999994293
2020.09.29,409.99999999999926,-978.0000000000122,490.999999999997,-75.9999999999934,-83.9999999999952,-263.0000000000021,-275.000000000003,121.00000000001555,647.9999999999961,226.99999999999943,-233.00000000000543,-219.99999999999798,-1119.9999999999761,1231.0000000000043,-122.99999999998423,-622.0000000000115,432.9999999999945,-164.00000000000148,584.0000000000032,-335.9999999999985,251.99999999999667,,-96.99999999997524
2020.09.29,387.99999999999943,-1006.000000000018,476.9999999999941,-102.99999999999443,-107.00000000001265,-266.999999999995,-307.99999999999716,89.00000000000574,645.0000000000102,214.00000000000307,-255.00000000000523,-199.00000000000472,-1178.9999999999736,1210.0,-129.00000000000134,-638.9999999999895,394.9999999999898,-191.0000000000025,579.9999999999983,-364.0000000000043,234.99999999999633,,-514.0000000000015
2020.09.29,397.0000000000029,-983.0000000000006,468.00000000000176,-99.00000000000375,-75.00000000000284,-241.00000000000233,-327.99999999999494,127.00000000001043,650.9999999999962,220.00000000000907,-248.99999999999923,-239.0000000000003,-1149.9999999999773,1208.9999999999934,-114.99999999999844,-644.0000000000001,365.99999999999966,-166.00000000001103,567.0000000000073,-320.0000000000074,212.99999999999653,,-390.99999999998084
2020.09.29,376.99999999999403,-1052.0000000000084,428.00000000000614,-152.00000000000102,-104.00000000001519,-260.00000000000466,-373.00000000000114,102.00000000000209,653.0000000000058,203.00000000000873,-265.99999999999955,-314.0000000000032,-1289.999999999992,1258.0000000000036,-218.99999999999142,-611.9999999999903,454.9999999999832,-207.00000000000784,608.0000000000041,-361.99999999999477,184.99999999999073,,-942.0000000000109
2020.09.29,422.9999999999956,-1039.000000000012,455.99999999998977,-215.0000000000034,-96.00000000000719,-256.0000000000007,-283.99999999999534,131.99999999999878,760.0000000000051,242.00000000000887,-272.00000000000557,-245.0000000000063,-1323.9999999999839,1204.9999999999893,-107.99999999999699,-736.0000000000033,422.9999999999956,-246.9999999999999,660.0000000000108,-403.0000000000058,186.99999999999272,,-737.0000000000337
2020.09.29,361.9999999999957,-1008.0000000000089,443.99999999999994,-218.00000000000352,-68.00000000000139,-232.99999999999432,-249.99999999999466,87.00000000001484,746.0000000000093,247.00000000000833,-280.00000000000244,-170.00000000000347,-1280.9999999999775,1153.9999999999884,-51.99999999998539,-760.9999999999894,316.99999999998954,-219.99999999999886,620.0000000000045,-368.9999999999998,176.99999999999383,,-755.9999999999552
