date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,EURCHF,CHFJPY,AUDCHF,NZDCHF,EURGBP,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDCAD,AUDNZD,empty,sum
2016.10.04,880.9999999999984,1608.9999999999939,556.0000000000009,-581.0000000000093,-187.9999999999993,512.0000000000014,-436.9999999999976,-850.9999999999907,735.0000000000078,694.0000000000057,1350.0000000000068,2083.0000000000127,-873.0000000000047,60.000000000015596,727.0000000000109,968.9999999999976,746.9999999999999,510.99999999999477,7.0000000000014495,,8511.000000000047
2016.10.04,930.999999999993,1637.9999999999839,621.9999999999892,-648.0000000000041,-163.00000000000205,453.99999999999886,-492.00000000000443,-876.9999999999944,697.9999999999986,643.0000000000047,1283.9999999999964,1968.000000000014,-912.0000000000061,43.999999999999595,678.0000000000008,990.000000000002,790.0000000000063,442.00000000000904,-29.999999999996696,,8059.999999999989
2016.10.04,845.9999999999912,1466.9999999999961,514.9999999999987,-639.9999999999961,-124.00000000000189,453.99999999999886,-456.00000000000307,-785.9999999999978,670.000000000004,624.0000000000023,1339.0000000000014,1768.000000000014,-876.0000000000048,110.00000000001009,573.0000000000013,873.999999999997,770.0000000000102,351.0000000000124,-42.999999999993044,,7436.000000000042
2016.10.04,901.9999999999917,1455.9999999999907,571.9999999999948,-578.9999999999961,-78.00000000000028,531.0000000000148,-462.0000000000033,-787.9999999999998,658.9999999999985,555.0000000000055,1184.0000000000073,1541.0000000000146,-894.0000000000055,109.00000000000354,489.99999999999045,754.9999999999945,786.0000000000014,317.0000000000117,-19.999999999997797,,7036.000000000017
2016.10.04,927.0,1424.9999999999875,565.9999999999999,-513.0000000000078,-125.00000000000844,565.0000000000155,-469.0000000000083,-850.9999999999907,661.0000000000005,530.0000000000082,1323.9999999999918,1641.0000000000036,-924.9999999999972,211.00000000000563,541.9999999999981,741.9999999999982,837.0000000000033,266.0000000000107,5.000000000010552,,7359.000000000022
2016.10.04,1006.9999999999912,1505.9999999999852,659.999999999994,-760.0000000000051,-26.000000000003798,509.00000000000387,-515.0000000000006,-797.9999999999987,526.0000000000042,546.000000000002,1259.00000000001,1554.000000000011,-1004.0000000000049,199.00000000001583,493.99999999999443,422.9999999999956,802.0000000000067,243.99999999999977,74.0000000000185,,6700.000000000019
2016.10.04,961.0000000000008,1546.9999999999873,676.9999999999943,-804.0000000000047,15.999999999993797,478.0000000000006,-727.0000000000039,-741.9999999999982,501.000000000007,512.0000000000014,1045.000000000007,1519.0000000000036,-1153.9999999999964,9.999999999998899,479.0000000000072,497.99999999999847,858.0000000000041,245.0000000000063,152.0000000000188,,6071.000000000027
2016.10.04,862.9999999999916,1631.999999999989,614.0000000000034,-629.0000000000128,-3.0000000000085514,388.0000000000106,-809.0000000000117,-712.9999999999969,440.00000000000705,629.0000000000018,1357.0000000000082,1713.0000000000089,-1171.0000000000064,109.00000000000354,469.99999999999267,472.00000000000574,938.0000000000024,285.00000000000193,177.00000000000495,,6761.999999999995
2016.10.04,402.9999999999978,1465.9999999999895,-121.99999999999989,-690.0000000000128,-41.000000000002146,357.00000000000733,-1216.9999999999986,-649.999999999995,131.99999999999878,686.0000000000089,1109.0000000000043,1428.000000000007,-1754.000000000005,-914.9999999999991,-557.9999999999918,-622.0000000000115,821.0000000000122,249.00000000001032,174.00000000000747,,256.000000000028
2016.10.04,668.9999999999974,1683.9999999999966,112.99999999998533,-916.0000000000057,101.99999999999099,564.000000000009,-1024.000000000001,-473.0000000000012,121.99999999999989,909.0000000000042,1164.9999999999939,1371.9999999999955,-1603.999999999999,-722.9999999999848,-431.0000000000036,-507.9999999999973,819.0000000000026,222.99999999999542,178.00000000001148,,2240.99999999999
2016.10.04,727.9999999999953,1760.9999999999905,255.99999999998957,-1076.9999999999945,242.99999999999324,611.000000000006,-1024.000000000001,-327.99999999999494,-41.000000000002146,1012.0000000000018,995.9999999999969,1180.0000000000032,-1641.0000000000055,-808.9999999999931,-621.0000000000049,-1014.0000000000038,807.0000000000022,167.00000000000603,175.99999999999838,,1381.999999999983
2016.10.04,761.0000000000006,1671.9999999999845,153.00000000000313,-1097.999999999999,351.99999999999676,734.9999999999968,-928.0000000000115,-298.9999999999937,-163.99999999999747,997.0000000000034,892.0000000000039,980.0000000000031,-1646.000000000001,-983.9999999999849,-845.0000000000068,-1349.0000000000002,639.00000000001,143.00000000000423,369.0000000000193,,380.00000000003104
2016.10.04,731.9999999999993,1710.999999999996,171.99999999999437,-1021.0000000000052,314.99999999999864,730.0000000000084,-804.000000000002,-295.99999999999625,-147.99999999999258,1043.000000000005,967.9999999999911,1001.0000000000074,-1492.0000000000045,-902.0000000000028,-790.0000000000018,-1266.999999999996,669.0000000000111,148.00000000001478,395.000000000012,,1164.0000000000375
2016.10.04,827.0,1749.999999999985,238.99999999998923,-1008.9999999999932,308.9999999999926,775.0000000000146,-814.9999999999977,-329.999999999997,-49.99999999999449,1045.000000000007,1063.9999999999982,1207.0000000000025,-1543.0000000000064,-824.0000000000025,-622.9999999999958,-1097.999999999999,725.0000000000085,202.00000000001327,409.0000000000149,,2260.000000000039
2016.10.04,824.999999999998,1739.999999999986,234.99999999998522,-954.9999999999948,307.99999999999716,758.9999999999985,-838.0000000000081,-323.99999999999096,-31.999999999998696,1031.000000000004,1090.9999999999975,1202.9999999999984,-1569.9999999999932,-774.9999999999924,-605.9999999999955,-1046.999999999998,780.0000000000011,171.00000000001003,390.0000000000015,,2386.0000000000055
2016.10.04,788.9999999999952,1759.9999999999839,207.99999999998596,-967.0000000000067,268.0000000000016,771.0000000000106,-865.0000000000091,-326.9999999999995,-51.000000000001044,1057.000000000008,1069.0000000000089,1200.0000000000011,-1578.9999999999936,-804.0000000000047,-622.9999999999958,-1096.0000000000082,750.0,194.0000000000053,409.99999999999926,,2163.9999999999804
2016.10.04,761.999999999996,1818.999999999993,183.99999999998417,-907.9999999999977,262.999999999991,748.9999999999997,-923.0000000000018,-348.9999999999993,-58.000000000002494,1109.0000000000043,1232.000000000011,1387.000000000005,-1638.999999999996,-807.0000000000022,-581.9999999999936,-1076.0000000000102,836.0000000000127,182.0000000000155,429.00000000001273,,2610.000000000021
2016.10.04,747.9999999999931,1863.999999999999,185.99999999999727,-892.0000000000039,270.99999999999903,739.0000000000008,-954.0000000000077,-328.9999999999904,-100.00000000000009,1144.0000000000007,1307.999999999998,1443.0000000000166,-1644.999999999996,-805.9999999999956,-598.999999999994,-1164.9999999999939,843.0000000000035,185.99999999999727,424.00000000000216,,2666.0000000000264
2016.10.04,744.0000000000002,1854.9999999999845,183.99999999998417,-865.0000000000047,265.99999999999955,724.0000000000135,-1001.0000000000048,-310.9999999999946,-110.99999999999443,1141.9999999999986,1310.9999999999955,1402.0000000000143,-1704.9999999999982,-759.999999999983,-678.0000000000008,-1123.0000000000073,892.0000000000101,137.00000000000932,417.0000000000007,,2520.0000000000227
2016.10.05,719.9999999999984,1888.0000000000007,188.9999999999947,-852.9999999999926,310.9999999999946,695.0000000000011,-953.000000000003,-251.99999999999667,-226.99999999999943,1141.0000000000032,1374.0000000000086,1378.9999999999968,-1691.0000000000025,-749.999999999984,-739.0000000000008,-1436.9999999999993,879.0000000000049,76.0000000000094,419.0000000000138,,2169.0000000000464
2016.10.05,756.9999999999966,1906.999999999992,200.00000000000017,-869.999999999993,373.99999999999653,731.000000000015,-968.0000000000035,-205.99999999999508,-293.99999999999426,1172.0000000000064,1387.000000000005,1243.0000000000164,-1692.0000000000073,-763.9999999999869,-809.9999999999997,-1577.0000000000061,899.0000000000009,26.0000000000149,554.00000000001,,2069.000000000068
2016.10.05,744.9999999999957,1882.9999999999902,209.9999999999991,-858.0000000000032,387.99999999999943,707.0000000000132,-980.000000000004,-197.99999999999818,-317.0000000000006,1155.000000000006,1340.000000000008,1209.0000000000157,-1668.9999999999968,-746.0000000000023,-787.0000000000043,-1642.00000000001,868.0000000000092,29.00000000001235,629.0000000000128,,1966.0000000000414
2016.10.05,717.000000000001,1825.9999999999943,201.99999999999108,-855.0000000000058,347.9999999999928,700.999999999996,-947.0000000000027,-207.99999999999707,-288.9999999999948,1130.0000000000089,1275.0000000000039,1194.0000000000061,-1620.999999999995,-760.9999999999894,-760.0000000000051,-1547.0000000000095,838.0000000000081,63.99999999999739,558.0000000000141,,1865.0000000000143
2016.10.05,739.0000000000008,1821.9999999999902,190.99999999998562,-893.0000000000105,357.99999999999164,720.0000000000095,-954.9999999999983,-212.00000000000108,-373.00000000000114,1123.0000000000073,1244.0000000000007,1127.0000000000114,-1647.9999999999961,-807.9999999999865,-868.000000000002,-1753.0000000000045,839.0000000000128,42.0000000000087,577.0000000000052,,1272.000000000023
2016.10.05,700.999999999996,1836.9999999999998,146.99999999998602,-920.9999999999941,380.999999999998,709.0000000000041,-1046.0000000000064,-176.99999999999383,-435.9999999999919,1152.0000000000086,1246.9999999999982,1056.0000000000125,-1742.0000000000045,-905.0000000000002,-961.9999999999961,-1890.9999999999982,851.0000000000133,7.0000000000014495,657.0000000000186,,665.0000000000516
2016.10.05,684.9999999999911,1834.0000000000023,130.99999999999224,-961.9999999999961,351.99999999999676,714.0000000000147,-992.0000000000044,-175.99999999999838,-371.99999999999454,1163.000000000003,1194.9999999999905,1087.0000000000157,-1680.0000000000068,-933.9999999999905,-937.00000000001,-1740.0000000000082,739.0000000000043,31.000000000003247,659.0000000000095,,797.0000000000143
2016.10.05,675.9999999999989,1854.0,122.99999999998423,-858.0000000000032,290.9999999999968,714.0000000000147,-916.000000000011,-227.99999999999488,-385.000000000002,1190.0000000000023,1290.9999999999977,1207.0000000000025,-1603.999999999999,-832.9999999999949,-842.9999999999937,-1760.9999999999905,758.0000000000098,60.99999999999994,677.0000000000165,,1414.0000000000337
2016.10.05,725.9999999999933,1842.9999999999945,150.99999999999002,-852.0000000000083,122.99999999999534,756.0000000000011,-947.0000000000027,-428.9999999999905,-358.0000000000028,1180.9999999999986,1363.0000000000032,1418.0000000000082,-1670.0000000000018,-817.000000000001,-696.999999999992,-1730.0000000000093,818.000000000012,171.00000000001003,819.0000000000142,,1869.0000000000123
2016.10.05,637.9999999999941,1726.9999999999895,24.000000000001798,-750.0000000000063,84.99999999999064,761.999999999996,-1055.0000000000068,-400.00000000000034,-358.0000000000028,1175.9999999999993,1303.0000000000098,1594.0000000000066,-1810.0000000000023,-825.9999999999934,-504.9999999999999,-1771.0000000000114,854.0000000000134,251.00000000000122,877.0000000000166,,1815.9999999999964
2016.10.05,598.999999999994,1718.9999999999816,-19.00000000001345,-713.9999999999924,90.0000000000012,770.000000000004,-1117.0000000000045,-392.9999999999989,-432.9999999999945,1202.000000000003,1334.9999999999973,1543.0000000000055,-1850.999999999999,-882.000000000005,-634.0000000000013,-1936.0000000000043,938.0000000000024,215.99999999999397,952.0000000000196,,1384.999999999988
2016.10.05,620.9999999999937,1732.9999999999845,11.00000000000545,-724.0000000000135,164.99999999999292,770.000000000004,-1134.0000000000005,-307.99999999999716,-453.99999999999886,1206.000000000007,1347.0000000000093,1478.0000000000016,-1876.0000000000048,-841.0000000000028,-665.0000000000044,-1998.9999999999952,959.0000000000032,197.00000000000273,997.0000000000034,,1482.9999999999905
2016.10.05,651.999999999997,1793.0000000000002,62.99999999999084,-736.0000000000033,179.99999999999127,756.0000000000011,-1097.999999999999,-310.9999999999946,-492.999999999999,1214.9999999999993,1398.0000000000105,1497.9999999999993,-1832.9999999999984,-800.9999999999851,-649.999999999995,-2044.0000000000014,918.0000000000064,182.99999999999983,967.0000000000067,,1657.0000000000268
2016.10.05,639.9999999999961,1773.0000000000023,48.000000000003595,-733.0000000000059,161.99999999999548,751.9999999999972,-1029.0000000000105,-320.9999999999935,-378.999999999996,1210.0,1384.9999999999918,1531.0000000000157,-1739.0000000000043,-801.9999999999916,-594.0000000000057,-1802.999999999999,898.0000000000103,221.00000000000452,889.0000000000065,,2109.0000000000164
2016.10.05,623.9999999999912,1775.9999999999998,28.999999999990145,-726.0000000000044,137.9999999999937,763.0000000000026,-1073.9999999999982,-327.99999999999494,-391.9999999999924,1231.9999999999998,1410.0000000000002,1582.0000000000168,-1804.000000000002,-835.9999999999923,-590.0000000000016,-1831.0000000000048,905.0000000000011,229.99999999999687,918.0000000000188,,2026.00000000002
2016.10.05,612.9999999999969,1822.9999999999968,11.999999999989797,-771.0000000000106,151.00000000000114,758.9999999999985,-1064.9999999999977,-332.99999999999443,-435.9999999999919,1222.000000000001,1381.00000000001,1605.9999999999964,-1799.0000000000066,-868.9999999999865,-591.0000000000082,-1929.000000000003,893.0000000000007,246.00000000001288,968.9999999999976,,1882.0000000000036
2016.10.05,676.9999999999943,1814.9999999999889,82.99999999998863,-804.0000000000047,156.00000000000057,756.0000000000011,-1043.0000000000064,-352.9999999999922,-381.99999999999346,1209.0000000000045,1329.0000000000025,1533.0000000000066,-1781.000000000006,-844.0000000000003,-594.99999999999,-1797.000000000004,885.0000000000051,249.99999999999466,897.0000000000144,,1991.0000000000045
2016.10.05,691.9999999999926,1783.9999999999857,102.00000000000209,-844.0000000000003,202.9999999999976,763.0000000000026,-1038.000000000011,-317.9999999999961,-388.9999999999949,1175.9999999999993,1303.999999999994,1385.000000000014,-1769.999999999996,-834.9999999999858,-676.0000000000099,-1828.9999999999918,898.0000000000103,180.0000000000024,882.000000000005,,1670.0000000000196
2016.10.05,631.9999999999992,1770.9999999999893,36.999999999998145,-844.0000000000003,212.00000000000108,738.0000000000164,-1174.0000000000066,-278.00000000000045,-512.0000000000014,1153.9999999999995,1266.0000000000116,1346.0000000000027,-1921.0000000000064,-963.999999999987,-778.9999999999964,-2103.0000000000105,899.0000000000009,170.00000000000347,880.0000000000141,,530.0000000000273
2016.10.05,605.9999999999955,2045.9999999999923,1.999999999990898,-951.000000000013,244.99999999999523,699.0000000000052,-1189.9999999999977,-213.99999999999199,-556.9999999999964,1412.000000000002,1558.9999999999993,1405.9999999999961,-1921.999999999997,-1005.9999999999958,-1184.0000000000073,-2185.999999999999,842.000000000013,-68.99999999998573,741.0000000000139,,279.0000000000197
2016.10.05,597.9999999999985,2027.000000000001,-18.0000000000069,-903.0000000000093,353.99999999999875,679.0000000000074,-1189.9999999999977,-117.99999999999588,-559.9999999999939,1363.0000000000032,1522.0000000000011,1469.000000000009,-1923.0000000000018,-1020.9999999999831,-1133.9999999999907,-2188.9999999999964,804.000000000002,-32.999999999994145,799.0000000000164,,526.0000000000678
2016.10.05,569.9999999999927,1926.9999999999898,41.99999999998649,-900.9999999999962,297.9999999999983,661.0000000000005,-1127.0000000000095,-163.99999999999747,-536.9999999999986,1270.0000000000045,1388.999999999996,1351.0000000000132,-1790.0000000000064,-978.9999999999966,-960.0000000000053,-2042.9999999999948,826.0000000000076,63.99999999999739,787.0000000000043,,683.9999999999864
2016.10.05,537.9999999999941,1790.999999999987,34.000000000000696,-905.0000000000002,344.99999999999534,650.0000000000173,-1141.0000000000055,-98.99999999999353,-510.99999999999477,1227.0000000000002,1168.9999999999977,1130.0000000000089,-1769.999999999996,-1017.0000000000013,-992.9999999999994,-1971.0000000000116,824.0000000000123,56.000000000011596,691.0000000000193,,48.00000000004229
2016.10.05,557.9999999999918,1823.9999999999811,-18.0000000000069,-985.999999999998,326.9999999999995,670.000000000015,-1159.000000000006,-113.99999999999189,-449.9999999999948,1231.9999999999998,1147.9999999999934,1242.0000000000098,-1876.9999999999955,-1184.9999999999916,-1018.9999999999922,-1939.0000000000018,809.0000000000117,116.00000000000499,695.0000000000011,,-125.99999999996942
2016.10.05,511.9999999999902,1744.9999999999966,-26.0000000000149,-954.0000000000103,358.9999999999982,683.0000000000114,-1404.0000000000105,-62.99999999999084,-519.9999999999983,1222.000000000001,1069.0000000000089,1042.0000000000095,-2102.9999999999945,-1153.9999999999884,-1129.0000000000023,-2024.0000000000036,849.0000000000038,73.99999999999629,689.0000000000063,,-1132.9999999999918
2016.10.05,442.9999999999934,1836.9999999999998,-68.00000000000139,-1032.0000000000107,366.9999999999951,656.0000000000122,-1493.000000000009,-57.99999999999139,-564.9999999999933,1314.000000000004,1201.0000000000077,1080.0000000000143,-2228.999999999999,-1266.999999999996,-1205.999999999996,-2058.000000000004,958.0000000000126,56.000000000011596,687.9999999999998,,-1375.9999999999502
2016.10.05,587.9999999999997,1896.9999999999932,48.99999999998794,-1009.9999999999998,371.99999999999454,690.0000000000128,-1386.00000000001,-86.99999999999264,-466.9999999999952,1302.0000000000032,1202.9999999999984,1251.000000000002,-2081.9999999999936,-1120.9999999999943,-1015.0000000000103,-1920.0000000000107,955.0000000000125,141.00000000001333,712.0000000000015,,72.00000000001182
2016.10.05,549.9999999999949,1922.0000000000016,21.00000000000435,-1076.9999999999945,380.999999999998,680.9999999999983,-1442.0000000000073,-76.99999999999375,-558.9999999999984,1319.0000000000034,1127.9999999999957,1112.0000000000018,-2141.0000000000055,-1214.9999999999884,-1149.0,-2119.000000000004,964.0000000000128,117.99999999999588,755.0000000000168,,-827.9999999999682
2016.10.05,534.0000000000011,1771.999999999996,-4.000000000004,-1082.0000000000052,359.99999999999363,690.0000000000128,-1460.9999999999986,-51.000000000001044,-564.9999999999933,1260.0000000000055,980.0000000000031,1087.0000000000157,-2170.000000000002,-1278.0000000000014,-1147.000000000009,-2147.00000000001,918.0000000000064,150.00000000000568,714.0000000000147,,-1439.99999999997
2016.10.05,549.9999999999949,1787.9999999999895,1.999999999990898,-1107.0000000000136,302.9999999999977,632.0000000000103,-1404.0000000000105,-139.00000000000023,-512.9999999999968,1260.0000000000055,988.9999999999955,1171.9999999999952,-2123.9999999999955,-1295.0000000000018,-988.9999999999955,-2004.0000000000057,899.0000000000009,217.0000000000005,734.0000000000124,,-1029.0000000000255
2016.10.05,518.9999999999917,1862.9999999999925,72.99999999998974,-1126.0000000000048,219.99999999999798,547.0000000000086,-1445.0000000000073,-191.99999999999218,-531.9999999999991,1202.000000000003,1065.0000000000048,1378.0000000000125,-2037.9999999999968,-1187.0000000000048,-858.0000000000032,-1899.9999999999907,823.0000000000075,232.99999999999432,723.0000000000069,,-631.9999999999894
2016.10.05,522.0000000000002,1818.999999999993,136.00000000000279,-1002.9999999999983,226.99999999999943,523.0000000000068,-1373.0000000000045,-166.99999999999494,-496.99999999999187,1166.0000000000005,1225.0000000000093,1319.0000000000034,-1947.9999999999932,-973.0000000000016,-722.0000000000005,-1783.0000000000014,862.000000000009,144.0000000000108,741.0000000000139,,218.00000000006344
2016.10.05,497.99999999999847,1638.9999999999905,106.99999999999044,-890.9999999999974,254.99999999999412,517.0000000000119,-1460.9999999999986,-161.99999999999548,-544.9999999999955,1056.0000000000014,1099.0000000000055,1161.9999999999964,-1992.0000000000045,-851.0000000000017,-733.9999999999902,-1846.9999999999986,1031.000000000006,121.99999999999989,840.0000000000185,,-156.99999999996885
2016.10.05,522.0000000000002,1620.9999999999836,78.00000000000028,-923.0000000000072,273.000000000001,528.0000000000174,-1475.0000000000086,-162.99999999999093,-624.9999999999977,1024.9999999999982,930.999999999993,1024.0000000000027,-2090.0000000000036,-956.0000000000013,-787.9999999999887,-1967.0000000000077,1036.0000000000014,154.0000000000097,899.0000000000053,,-895.9999999999931
2016.10.05,634.9999999999967,1681.9999999999834,167.9999999999904,-1262.0000000000075,346.9999999999973,534.0000000000123,-1716.0000000000082,-136.99999999999824,-692.9999999999992,1017.0000000000013,771.9999999999949,724.9999999999978,-2317.9999999999977,-1031.9999999999884,-994.000000000006,-2237.0,1114.0000000000043,29.00000000001235,884.0000000000181,,-2481.999999999996
2016.10.05,584.9999999999911,1761.9999999999968,262.999999999991,-1259.00000000001,457.99999999999176,487.0000000000152,-1837.0000000000032,-34.000000000000696,-746.0000000000023,1029.000000000002,768.9999999999975,741.0000000000139,-2352.0000000000036,-1075.9999999999882,-1008.0000000000089,-2215.999999999996,1118.000000000009,-117.99999999999588,874.0000000000192,,-2559.9999999999804
2016.10.05,440.9999999999914,1462.999999999992,150.99999999999002,-940.9999999999918,290.00000000000136,419.9999999999982,-1909.000000000006,-70.99999999999883,-729.9999999999973,916.0000000000057,889.0000000000065,731.9999999999993,-2359.9999999999995,-784.9999999999912,-987.9999999999889,-2188.0000000000123,1346.0000000000036,-107.99999999999699,845.0000000000068,,-2586.999999999988
2016.10.05,476.9999999999941,1560.9999999999902,168.99999999999693,-835.9999999999923,273.000000000001,426.00000000001523,-1908.0000000000014,-90.99999999999665,-608.9999999999928,947.000000000009,1015.0000000000103,980.0000000000031,-2375.0,-695.0000000000011,-645.999999999991,-1849.0000000000118,1391.0000000000055,22.999999999995246,941.9999999999984,,-804.9999999999682
2016.10.05,481.9999999999935,1661.0000000000014,219.99999999999798,-747.9999999999931,262.999999999991,425.0000000000087,-1936.000000000007,-135.99999999999167,-624.0000000000023,989.0000000000066,1265.000000000005,1134.0000000000127,-2388.999999999996,-543.999999999989,-614.0000000000034,-1873.999999999998,1478.0000000000086,17.000000000000348,960.0000000000053,,29.000000000050704
2016.10.05,404.99999999999983,1627.0000000000007,185.99999999999727,-663.999999999998,279.99999999999136,348.00000000001495,-2004.000000000005,-66.99999999999484,-673.9999999999968,1009.0000000000043,1290.9999999999977,1106.000000000007,-2415.0000000000064,-523.9999999999911,-636.9999999999986,-1910.9999999999961,1506.0000000000002,-18.999999999991246,948.0000000000155,,-208.99999999994952
2016.10.05,258.9999999999981,1573.9999999999866,177.99999999998929,-687.9999999999998,308.9999999999926,204.00000000000418,-2188.0000000000023,1.0000000000065512,-812.0000000000016,973.0000000000016,1235.9999999999927,999.0000000000166,-2427.000000000007,-594.99999999999,-690.9999999999972,-1976.0,1481.0000000000086,-11.999999999989797,991.0000000000085,,-1183.9999999999823
2016.10.05,208.99999999999253,1597.9999999999884,63.99999999999739,-696.0000000000077,217.0000000000005,253.00000000001432,-2181.000000000012,38.0000000000047,-805.0000000000001,1046.0000000000025,1225.9999999999939,1127.9999999999957,-2510.000000000005,-666.9999999999953,-686.0000000000089,-2052.9999999999936,1480.000000000004,42.0000000000087,1028.0000000000066,,-1269.0000000000134
2016.10.05,259.9999999999936,1593.9999999999843,95.999999999985,-617.0000000000009,241.99999999999778,287.9999999999994,-2184.000000000012,45.000000000006146,-807.9999999999976,1053.0000000000039,1278.0000000000014,1175.000000000015,-2522.9999999999964,-629.9999999999973,-672.0000000000059,-2079.999999999993,1546.0000000000064,21.00000000000435,1049.0000000000111,,-866.9999999999945
2016.10.05,254.99999999999412,1632.9999999999955,114.99999999999844,-646.0000000000132,249.99999999999466,267.0000000000172,-2258.00000000001,41.000000000002146,-851.9999999999972,1073.0000000000018,1317.999999999997,1156.0000000000014,-2594.999999999999,-627.9999999999841,-706.0000000000066,-2143.000000000006,1537.0000000000061,9.000000000014552,1059.00000000001,,-1114.9999999999827
2016.10.05,220.99999999999343,1619.9999999999993,102.00000000000209,-697.9999999999986,290.00000000000136,232.00000000000998,-2316.0000000000027,87.99999999999919,-885.999999999998,1060.0000000000055,1259.9999999999945,1019.9999999999986,-2631.0,-652.9999999999925,-798.0000000000098,-2171.9999999999964,1564.0000000000073,-28.000000000005798,1014.0000000000038,,-1710.9999999999895
2016.10.05,276.9999999999939,1681.9999999999834,170.00000000000347,-768.0000000000131,366.9999999999951,225.00000000000853,-2259.0000000000005,152.00000000000767,-895.9999999999968,1053.9999999999993,1232.000000000011,1012.0000000000128,-2545.000000000002,-658.0000000000031,-794.9999999999901,-2180.000000000004,1476.0000000000132,-31.000000000003247,990.000000000002,,-1494.999999999982
2016.10.05,285.9999999999974,1674.999999999982,180.99999999998673,-773.0000000000015,323.99999999999096,226.99999999999943,-2177.000000000007,115.00000000000954,-851.0000000000017,1049.0,1201.999999999992,999.0000000000166,-2447.999999999993,-688.9999999999841,-794.0000000000058,-2078.0000000000023,1446.0000000000123,-7.999999999985796,967.0000000000067,,-1346.9999999999868
2016.10.05,276.9999999999939,1663.9999999999989,182.99999999999983,-767.0000000000066,312.00000000000114,195.00000000001182,-2161.0000000000014,100.00000000000009,-813.9999999999925,1024.0000000000027,1225.9999999999939,1065.0000000000048,-2424.0000000000064,-695.0000000000011,-730.9999999999927,-1960.9999999999905,1446.0000000000123,29.00000000001235,928.0000000000177,,-1103.9999999999422
2016.10.06,165.9999999999995,1678.9999999999861,178.99999999999582,-754.9999999999945,306.9999999999906,144.0000000000108,-2143.000000000001,68.00000000000139,-785.9999999999978,951.0000000000018,1218.9999999999923,1139.0000000000011,-2394.0000000000055,-663.999999999998,-672.9999999999902,-1852.000000000009,1408.0000000000014,-28.000000000005798,870.0000000000152,,-1165.0000000000057
2016.10.06,242.99999999999324,1695.000000000002,177.99999999998929,-783.0000000000003,348.9999999999993,191.00000000000784,-2136.00000000001,133.00000000000534,-842.9999999999937,1045.000000000007,1197.0000000000036,991.0000000000085,-2396.000000000001,-688.9999999999841,-809.9999999999997,-2069.999999999994,1400.0000000000057,-24.000000000001798,866.0000000000113,,-1462.9999999999513
2016.10.06,253.99999999999866,1667.9999999999807,181.9999999999933,-812.0000000000127,386.9999999999929,192.99999999999872,-2152.000000000001,161.00000000000003,-861.0000000000007,1029.000000000002,1117.9999999999968,905.0000000000002,-2409.9999999999964,-743.0000000000048,-862.0000000000072,-2066.999999999997,1394.0000000000055,-4.000000000004,928.0000000000177,,-1692.0000000000368
2016.10.06,273.9999999999965,1652.9999999999934,173.99999999998528,-815.0000000000101,398.9999999999938,205.00000000001074,-2143.000000000001,187.00000000000384,-913.9999999999926,1027.0000000000002,1093.999999999995,870.0000000000152,-2415.0000000000064,-743.9999999999891,-876.0000000000101,-2228.0000000000077,1362.000000000009,-5.999999999994898,931.9999999999995,,-1964.000000000009
2016.10.06,261.99999999999557,1624.9999999999875,177.99999999998929,-815.9999999999945,331.999999999999,207.00000000000162,-2139.00000000001,137.00000000000932,-900.9999999999962,1019.0000000000032,1106.9999999999914,866.9999999999956,-2394.999999999996,-739.0000000000008,-869.999999999993,-2174.000000000009,1376.0000000000048,-9.999999999998899,1018.0000000000077,,-1916.000000000014
2016.10.06,237.99999999999378,1577.9999999999905,140.99999999999113,-768.0000000000131,308.9999999999926,207.00000000000162,-2144.0000000000055,100.00000000000009,-856.0000000000013,997.0000000000034,1093.999999999995,985.999999999998,-2403.000000000006,-710.999999999995,-757.0000000000076,-2079.0000000000086,1349.0000000000036,56.000000000011596,1007.0000000000024,,-1656.0000000000532
2016.10.06,251.00000000000122,1632.9999999999955,161.99999999999548,-831.000000000004,319.99999999999807,202.00000000001327,-2222.000000000008,123.00000000000644,-934.0000000000015,1005.0000000000003,1106.000000000007,804.0000000000047,-2465.0000000000036,-714.999999999999,-947.000000000009,-2245.000000000008,1371.0000000000093,-76.99999999999375,968.0000000000133,,-2490.9999999999823
2016.10.06,281.99999999999335,1634.000000000002,188.9999999999947,-805.0000000000113,343.9999999999999,207.00000000000162,-2119.0,139.00000000000023,-918.999999999992,1000.0000000000009,1134.999999999997,877.0000000000166,-2375.0,-680.9999999999983,-848.0000000000043,-2201.9999999999927,1386.00000000001,-53.999999999998494,968.0000000000133,,-1841.9999999999682
2016.10.06,326.9999999999995,1682.99999999999,224.99999999998633,-781.9999999999939,391.9999999999924,229.99999999999687,-2055.000000000007,136.00000000000279,-895.9999999999968,1009.9999999999998,1205.999999999996,886.000000000009,-2358.000000000004,-624.0000000000023,-853.9999999999992,-2276.999999999996,1383.0000000000098,-86.99999999999264,1041.000000000003,,-1414.0000000000061
2016.10.06,366.9999999999951,1769.9999999999827,228.00000000000597,-807.0000000000022,368.9999999999971,263.99999999999756,-2012.0000000000005,97.00000000000264,-880.9999999999984,1061.000000000001,1282.9999999999898,1011.0000000000064,-2308.000000000007,-662.9999999999914,-828.0000000000065,-2208.00000000001,1308.0000000000068,-42.999999999993044,1022.0000000000118,,-970.000000000012
