date,GBPUSD,EURUSD,USDJPY,AUDUSD,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPCAD,GBPAUD,EURCAD,EURAUD,AUDJPY,NZDCAD,AUDNZD,empty,sum
2017.01.16,-774.000000000008,-59.000000000009045,-162.9999999999967,45.000000000006146,19.999999999997797,73.00000000000084,-21.999999999999797,225.99999999999287,1001.9999999999918,-1292.0000000000043,106.99999999999044,184.00000000000637,41.00000000001103,-39.00000000000014,-310.0000000000103,,-961.0000000000309
2017.01.16,-680.9999999999983,-12.999999999996348,-218.00000000000352,51.000000000001044,-19.999999999997797,100.99999999999554,26.000000000003798,180.99999999999784,1009.9999999999998,-1235.0000000000084,184.99999999999073,226.99999999999943,63.00000000000239,-170.00000000000347,-256.00000000001177,,-749.0000000000291
2017.01.16,-693.9999999999947,-58.000000000002494,-125.0,24.000000000001798,-39.00000000000014,68.99999999999685,1.0000000000065512,168.00000000000148,978.9999999999966,-1182.0000000000164,228.99999999999034,225.99999999999287,21.000000000000796,-179.00000000000693,-231.0000000000034,,-791.0000000000367
2017.01.16,-809.9999999999997,-22.999999999995246,-127.00000000000955,25.00000000000835,-26.999999999999247,83.9999999999952,31.999999999998696,227.99999999999488,1086.9999999999936,-1272.0000000000064,226.99999999999943,201.00000000000674,12.000000000000455,-160.00000000000458,-236.99999999999832,,-760.0000000000155
2017.01.16,-798.0000000000098,-24.000000000001798,-114.00000000000432,-4.999999999999449,19.00000000000235,102.00000000000209,9.999999999998899,284.9999999999908,1093.999999999995,-1279.000000000008,120.00000000000898,157.99999999999147,-19.99999999999602,-148.0000000000037,-225.00000000000853,,-825.000000000042
2017.01.16,-783.0000000000003,-4.000000000004,-90.00000000000341,26.999999999999247,4.000000000004,73.99999999999629,39.00000000000014,223.99999999999088,970.0000000000042,-1233.0000000000175,167.9999999999904,167.9999999999904,-33.999999999991815,-167.00000000000603,-224.000000000002,,-861.0000000000498
2017.01.16,-720.0000000000095,-12.999999999996348,-112.00000000000898,-26.999999999999247,-31.999999999998696,104.99999999999955,58.99999999999794,215.99999999999397,1093.999999999995,-1195.0000000000127,211.99999999998997,102.00000000000209,-54.000000000002046,-248.99999999999923,-234.00000000000088,,-848.0000000000492
2017.01.16,-660.0000000000161,-24.000000000001798,-159.9999999999966,21.999999999999797,-72.0000000000054,100.99999999999554,63.00000000000195,175.99999999999838,1106.9999999999914,-1097.0000000000146,330.0000000000081,191.00000000000784,-7.999999999995566,-286.00000000000847,-185.00000000001293,,-502.00000000004854
2017.01.16,-554.00000000001,-17.000000000000348,-121.99999999999989,30.000000000007798,-143.9999999999997,78.99999999999574,-7.9999999999968985,158.99999999999804,1099.9999999999898,-1020.0000000000209,367.0000000000062,177.00000000000495,-21.000000000000796,-338.00000000000495,-243.00000000001543,,-555.0000000000464
2017.01.16,-539.0000000000006,-25.00000000000835,-118.99999999999977,67.00000000000594,-160.00000000000458,65.99999999999939,1.0000000000065512,169.99999999999238,1245.0000000000073,-1022.0000000000118,439.99999999999596,188.9999999999947,14.000000000010004,-317.0000000000006,-241.00000000000233,,-231.0000000000157
2017.01.16,-583.0000000000002,-11.00000000000545,-130.00000000000966,67.00000000000594,-161.99999999999548,48.99999999999905,12.000000000000899,139.00000000000023,1124.9999999999982,-1096.0000000000082,385.99999999999744,204.00000000000418,21.000000000000796,-339.0000000000004,-204.00000000000418,,-522.0000000000168
2017.01.16,-541.9999999999981,-4.999999999988347,-82.00000000000784,35.00000000000725,-116.00000000000499,75.9999999999983,21.00000000000435,173.00000000000094,1153.000000000004,-957.0000000000078,316.0000000000052,109.00000000000354,-27.000000000001023,-329.00000000000153,-194.0000000000053,,-368.9999999999913
2017.01.17,-595.9999999999966,-4.000000000004,-108.00000000000409,36.0000000000027,-305.99999999999517,-119.00000000000244,-36.0000000000027,170.99999999999892,1130.9999999999932,-1002.000000000014,300.99999999999574,-32.0000000000098,-7.999999999995566,-275.000000000003,-200.00000000000017,,-1047.000000000037
2017.01.17,-514.0000000000144,-12.999999999996348,-174.0000000000066,90.0000000000012,-217.99999999999596,10.999999999994348,-39.999999999995595,29.000000000001247,903.9999999999937,-979.0000000000188,402.9999999999978,256.99999999999613,55.00000000000682,-309.99999999999915,-152.0000000000188,,-651.0000000000542
2017.01.17,-469.0000000000083,-14.000000000002899,-167.0000000000016,62.000000000006494,-151.9999999999966,52.99999999999194,17.000000000000348,44.99999999999504,895.0000000000014,-924.0000000000136,357.99999999999164,245.99999999999068,44.00000000001114,-303.0000000000088,-185.00000000001293,,-494.00000000005616
2017.01.17,-493.99999999999443,-49.00000000001015,-143.00000000000068,80.00000000000229,-102.99999999999754,44.99999999999504,16.0000000000049,68.99999999999685,1004.0000000000049,-1024.0000000000027,384.9999999999909,259.9999999999936,37.00000000000614,-268.0000000000016,-186.0000000000195,,-371.00000000003206
2017.01.17,-714.999999999999,-160.99999999998892,-397.00000000000557,-12.999999999996348,-114.99999999999844,48.99999999999905,19.00000000000235,112.99999999999643,1076.9999999999945,-1089.0000000000066,398.9999999999938,255.00000000000523,69.00000000000261,-391.000000000008,-164.00000000000858,,-1064.0000000000177
2017.01.17,-632.9999999999947,-147.00000000000824,-375.0,6.0000000000060005,-151.00000000000114,12.000000000000899,29.000000000001247,105.99999999999498,1160.0000000000055,-1205.0000000000116,480.99999999999807,300.00000000001137,127.00000000000955,-358.9999999999982,-133.00000000000534,,-781.9999999999918
2017.01.17,-656.9999999999965,-79.99999999999119,-180.99999999999739,65.99999999999939,-153.99999999999858,14.999999999998348,29.999999999996696,156.99999999999602,1288.0000000000002,-1258.0000000000036,517.0000000000119,353.0000000000033,0.0,-330.0000000000081,-158.0000000000137,,-392.00000000000324
2017.01.17,-581.0000000000093,-35.00000000000725,-54.000000000002046,94.00000000000519,-133.00000000000534,-4.999999999999449,2.999999999997449,153.99999999999858,1268.0000000000025,-1196.0000000000193,489.0000000000061,339.0000000000004,-1.9999999999953388,-286.00000000000847,-178.00000000001148,,-123.00000000004769
2017.01.17,-632.9999999999947,-96.00000000000719,-155.00000000000114,94.00000000000519,-143.9999999999997,-14.000000000002899,1.0000000000065512,142.99999999999312,1244.0000000000007,-1215.0000000000105,493.99999999999443,401.99999999999125,67.00000000000728,-325.00000000000864,-114.99999999999844,,-252.00000000002436
2017.01.17,-788.0000000000109,-188.00000000001037,-230.00000000000398,38.0000000000047,-144.99999999999514,20.999999999993246,45.000000000006146,143.9999999999997,1333.0000000000064,-1294.0000000000173,541.9999999999981,425.99999999999307,72.00000000000273,-352.00000000000784,-90.00000000001229,,-466.0000000000538
2017.01.17,-794.0000000000058,-226.99999999999943,-231.99999999999932,32.0000000000098,-121.00000000000443,-2.000000000002,46.00000000000159,163.99999999999747,1279.9999999999923,-1328.000000000018,496.99999999999187,436.9999999999985,60.000000000002274,-304.00000000000426,-106.00000000000608,,-598.0000000000455
2017.01.17,-873.0000000000126,-276.9999999999939,-292.0000000000016,-75.9999999999983,-92.00000000000318,20.999999999993246,62.000000000006494,153.99999999999858,1261.000000000001,-1257.000000000019,476.9999999999941,354.0000000000099,-9.999999999990905,-297.9999999999983,-135.00000000001845,,-981.000000000033
2017.01.17,-876.9999999999944,-380.00000000000256,-385.0000000000051,-101.99999999999099,-100.00000000000009,48.99999999999905,87.99999999999919,112.99999999999643,1173.0000000000018,-1206.0000000000182,483.99999999999557,390.0000000000015,5.000000000009663,-353.99999999999875,-119.00000000000244,,-1221.0000000000098
2017.01.17,-892.0000000000039,-408.00000000000836,-454.9999999999983,-190.99999999999673,-78.99999999999574,54.999999999993946,109.99999999999899,80.99999999999774,1103.0000000000095,-1149.0,472.9999999999901,307.99999999999716,-21.99999999999136,-434.000000000001,-85.00000000000173,,-1585.0000000000095
2017.01.17,-978.9999999999966,-469.0000000000083,-630.0000000000097,-313.99999999999204,-87.00000000000374,142.99999999999312,168.00000000000148,64.99999999999284,1096.0000000000082,-935.0000000000191,503.000000000009,151.9999999999966,-28.999999999996362,-436.00000000000307,-137.00000000000932,,-1889.0000000000366
2017.01.17,-1255.0000000000061,-564.9999999999933,-840.0000000000034,-539.999999999996,-90.0000000000012,143.9999999999997,163.00000000000205,76.99999999999375,1137.0000000000102,-1074.0000000000193,384.00000000000654,-194.0000000000053,-134.00000000000034,-523.0000000000068,-189.00000000001694,,-3499.000000000037
2017.01.17,-1448.0000000000048,-629.9999999999973,-876.0000000000048,-530.9999999999926,-68.00000000000139,210.99999999999451,209.9999999999991,200.99999999999562,1279.9999999999923,-1100.000000000012,428.9999999999905,-41.000000000002146,-64.99999999999773,-541.0000000000026,-168.0000000000126,,-3137.000000000056
2017.01.17,-1276.0000000000105,-574.0000000000078,-933.9999999999975,-410.9999999999947,-65.99999999999939,175.99999999999838,187.00000000000384,191.99999999999218,1218.000000000008,-1052.0000000000084,312.00000000000114,99.00000000000463,66.0000000000025,-480.99999999999807,-140.0000000000068,,-2684.0000000000123
2017.01.17,-1322.000000000001,-560.9999999999893,-966.9999999999987,-435.9999999999919,4.999999999999449,214.99999999999852,214.99999999999852,182.99999999999983,971.0000000000107,-1065.0000000000048,212.99999999999653,-41.000000000002146,7.000000000005002,-430.00000000000813,-158.0000000000137,,-3171.000000000001
2017.01.17,-1445.0000000000073,-526.9999999999886,-975.0000000000085,-502.9999999999979,17.000000000000348,246.00000000000176,275.99999999999847,295.0000000000008,1218.9999999999923,-1140.0000000000077,150.99999999999002,-211.00000000000563,-28.999999999996362,-569.0000000000084,-119.00000000000244,,-3314.0000000000387
2017.01.17,-1479.0000000000082,-689.9999999999907,-1121.0000000000093,-664.9999999999934,-4.000000000004,264.999999999993,350.00000000000585,166.99999999999494,916.99999999999,-824.0000000000025,95.00000000000064,-256.99999999999613,-60.000000000002274,-614.9999999999989,-83.00000000001084,,-4004.000000000032
2017.01.17,-1432.0000000000111,-629.9999999999973,-1150.0000000000057,-583.0000000000002,48.99999999999905,225.99999999999287,287.9999999999994,225.99999999999287,878.000000000001,-885.0000000000025,58.000000000002494,-147.99999999999258,8.000000000009777,-445.0000000000065,-84.0000000000174,,-3624.0000000000355
2017.01.17,-1836.0000000000155,-724.9999999999978,-1188.0000000000023,-541.9999999999981,-73.00000000000084,121.99999999999989,253.0000000000032,213.99999999999199,946.0000000000024,-1446.0000000000139,102.00000000000209,-49.00000000001015,91.99999999999875,-511.0000000000059,-28.000000000005798,,-4669.000000000051
2017.01.17,-1980.000000000004,-791.9999999999927,-1224.0000000000036,-639.0000000000007,51.000000000001044,134.0000000000008,223.00000000000654,344.99999999999534,967.0000000000067,-1654.0,-96.99999999999153,-35.999999999991594,84.00000000000318,-365.99999999999966,-21.00000000000435,,-5004.999999999975
2017.01.17,-1797.000000000004,-760.0000000000051,-1198.0000000000075,-572.9999999999902,68.00000000000139,144.99999999999514,240.00000000000688,235.99999999999176,771.9999999999949,-1318.000000000019,-79.00000000000685,-76.99999999999375,67.00000000000728,-353.99999999999875,-16.000000000016,,-4644.000000000044
2017.01.17,-1747.0000000000095,-791.9999999999927,-1165.0000000000064,-605.9999999999955,53.999999999998494,157.99999999999147,272.00000000000557,278.9999999999959,841.0000000000028,-1211.0000000000066,-89.00000000000574,-89.99999999999008,29.000000000010573,-401.00000000000693,4.999999999988347,,-4463.000000000021
2017.01.17,-1950.0000000000073,-997.0000000000034,-1415.0000000000064,-735.9999999999923,-83.9999999999952,105.99999999999498,260.00000000000466,256.0000000000007,1086.000000000009,-1217.0000000000014,56.000000000011596,34.000000000000696,76.00000000000762,-570.0000000000039,48.99999999998794,,-5045.999999999992
2017.01.17,-2444.000000000002,-1167.0000000000068,-1498.0000000000045,-806.999999999991,-175.00000000000293,26.999999999999247,168.99999999999693,123.99999999999079,1062.0000000000073,-1961.0000000000127,245.99999999999068,90.99999999999665,-98.99999999998954,-552.0000000000081,-3.0000000000196536,,-6987.0000000000555
2017.01.17,-2869.999999999995,-1099.0000000000055,-1311.9999999999977,-741.9999999999982,-167.00000000000603,-97.00000000000264,53.00000000000304,505.99999999999534,1723.9999999999923,-2551.0000000000146,225.99999999999287,112.000000000001,-99.99999999999432,-550.000000000006,22.999999999995246,,-6844.000000000041
2017.01.17,-3560.0000000000077,-1053.9999999999993,-1094.9999999999989,-673.9999999999968,-175.00000000000293,-69.00000000000794,80.99999999999774,846.9999999999977,2334.999999999998,-3571.000000000013,292.00000000000335,170.00000000000347,-227.99999999999443,-474.00000000000773,20.999999999982144,,-7154.0000000000455
2017.01.17,-3437.0000000000014,-896.000000000008,-987.9999999999995,-683.9999999999957,-134.99999999999625,25.999999999992696,158.0000000000026,1331.9999999999998,3167.999999999993,-3424.000000000005,143.00000000000423,-12.999999999996348,-205.99999999998886,-557.0000000000075,0.9999999999843467,,-5512.000000000021
2017.01.17,-3464.0000000000005,-907.9999999999977,-1123.0000000000045,-627.9999999999952,-153.99999999999858,-24.000000000001798,170.00000000000347,1497.9999999999993,3444.0000000000027,-3611.0000000000086,222.00000000001108,18.0000000000069,-180.99999999999739,-568.0000000000018,46.999999999997044,,-5261.999999999985
2017.01.17,-3990.0000000000045,-1048.0000000000045,-1310.0000000000023,-683.9999999999957,-168.99999999999693,-26.999999999999247,202.0000000000022,1474.999999999993,3361.999999999998,-4035.000000000011,224.000000000002,113.00000000000753,25.000000000005684,-619.9999999999983,146.99999999998602,,-6335.000000000018
2017.01.17,-4065.0000000000073,-1140.0000000000077,-1287.9999999999968,-748.9999999999997,-211.00000000000563,-69.00000000000794,179.00000000000693,1571.9999999999957,3719.0000000000055,-4008.0000000000114,322.00000000000006,207.00000000000162,-19.99999999999602,-663.0000000000025,188.9999999999947,,-6025.00000000003
2017.01.17,-4004.0000000000077,-1137.9999999999945,-1344.0000000000082,-722.9999999999959,-260.00000000000466,-21.999999999999797,217.0000000000005,1666.000000000001,3969.0000000000005,-3991.0000000000114,344.00000000001097,164.00000000000858,-24.00000000000091,-682.0000000000048,173.99999999998528,,-5654.00000000002
2017.01.17,-4024.0000000000055,-1025.9999999999936,-1313.0000000000023,-667.9999999999908,-258.0000000000027,0.999999999995449,221.00000000000452,1618.9999999999927,3942.000000000001,-4174.000000000011,405.9999999999952,161.00000000001114,6.000000000000227,-762.0000000000072,146.99999999998602,,-5722.000000000027
2017.01.17,-3957.999999999995,-1038.0000000000057,-1460.000000000008,-641.9999999999982,-156.00000000000057,73.00000000000084,289.0000000000059,1677.9999999999907,4059.999999999997,-4114.000000000017,368.9999999999971,197.00000000000273,108.00000000000409,-696.0000000000077,131.99999999999878,,-5158.0000000000355
2017.01.17,-4039.999999999999,-1103.0000000000095,-1545.0000000000018,-657.9999999999919,-124.99999999999733,44.99999999999504,253.0000000000032,1668.9999999999982,4014.999999999991,-4172.00000000002,360.0000000000048,222.99999999999542,179.00000000000205,-589.0000000000061,61.99999999998429,,-5426.000000000052
2017.01.17,-3991.0000000000114,-1018.9999999999922,-1326.0000000000077,-644.0000000000001,-95.00000000000064,102.00000000000209,261.0000000000001,1747.999999999994,4170.000000000007,-4172.00000000002,381.0000000000091,207.00000000000162,112.99999999999955,-665.0000000000044,103.99999999999298,,-4826.00000000003
2017.01.17,-3934.0000000000155,-1042.9999999999939,-1311.9999999999977,-672.9999999999902,-109.99999999999899,120.99999999999334,314.99999999999864,1656.9999999999973,4021.0000000000077,-3986.0000000000005,397.0000000000029,211.00000000000563,96.00000000000364,-680.0000000000028,163.9999999999864,,-4756.000000000004
2017.01.17,-4012.0000000000155,-975.9999999999991,-1296.0000000000064,-650.9999999999905,-75.00000000000284,146.99999999999713,341.0000000000024,1769.9999999999939,4103.999999999996,-4078.0000000000036,402.9999999999978,178.00000000001148,35.0000000000108,-641.9999999999982,161.99999999999548,,-4590.000000000009
2017.01.17,-4029.000000000016,-1008.9999999999932,-1299.0000000000066,-709.9999999999995,-36.999999999998145,174.99999999999181,368.00000000000165,1783.0000000000014,4137.999999999997,-4047.0000000000005,395.99999999999636,143.00000000000423,24.00000000000091,-641.9999999999982,153.9999999999875,,-4592.000000000031
2017.01.17,-4242.000000000013,-1089.999999999991,-1590.0000000000034,-805.9999999999956,-67.00000000000594,219.99999999999798,401.00000000000693,1836.9999999999998,4228.999999999994,-4100.000000000015,405.0000000000109,39.999999999995595,44.00000000001114,-780.000000000003,139.00000000000023,,-5360.00000000001
2017.01.17,-4177.000000000008,-1105.0000000000005,-1596.0000000000036,-825.9999999999934,-68.99999999999685,244.99999999999523,440.00000000000705,1788.9999999999961,4203.000000000001,-4001.00000000001,445.99999999999085,-5.999999999994898,141.00000000000534,-787.0000000000043,123.99999999999079,,-5179.0000000000255
2017.01.17,-4125.000000000001,-1080.9999999999986,-1597.0000000000084,-823.9999999999914,-68.99999999999685,290.00000000000136,453.99999999999886,1793.9999999999957,4221.000000000008,-3894.0000000000196,418.0000000000073,-31.000000000003247,115.0000000000091,-787.9999999999998,126.99999999998823,,-4990.000000000012
2017.01.17,-4120.999999999997,-1061.000000000001,-1573.9999999999982,-825.9999999999934,-78.00000000000028,296.9999999999917,453.99999999999886,1830.9999999999936,4309.000000000007,-3875.0000000000064,472.9999999999901,-38.0000000000047,79.9999999999983,-792.0000000000039,123.99999999999079,,-4797.000000000034
