date,USDJPY,GBPCHF,EURCHF,CHFJPY,EURGBP,GBPJPY,GBPAUD,EURJPY,EURCAD,AUDNZD,empty,sum
2016.02.09,1765.0000000000005,3103.9999999999955,-890.9999999999974,-814.0000000000072,1239.0000000000011,2816.0000000000027,57.00000000001815,230.99999999999454,1879.0000000000084,107.99999999999699,,9494.000000000013
2016.02.09,1682.0000000000023,2973.0000000000036,-859.0000000000098,-875.0,1188.9999999999957,2569.999999999993,0.0,126.99999999998113,1915.0,194.0000000000053,,8915.999999999969
2016.02.09,1656.9999999999964,2783.0000000000023,-726.0000000000044,-721.9999999999942,1173.0000000000018,2551.0000000000164,29.00000000001235,123.99999999999523,1758.000000000015,129.99999999998568,,8757.000000000027
2016.02.10,1659.000000000006,2515.0000000000005,-612.9999999999969,-515.0000000000006,1112.0000000000018,2491.0000000000136,224.000000000002,174.99999999998295,1755.0000000000177,72.99999999998974,,8876.000000000016
2016.02.10,1677.9999999999973,2715.999999999985,-707.9999999999975,-620.0000000000045,1146.0000000000025,2602.0000000000036,156.00000000000057,203.00000000000296,1761.0000000000125,103.99999999999298,,9037.999999999995
2016.02.10,1600.999999999999,2773.000000000003,-723.0000000000069,-731.9999999999993,1176.9999999999948,2546.9999999999973,8.000000000008,117.999999999995,1804.0000000000057,302.0000000000023,,8874.999999999998
2016.02.10,1600.999999999999,2805.9999999999973,-727.9999999999953,-750.0,1191.9999999999932,2568.000000000012,-23.999999999979593,114.00000000000432,1868.000000000003,339.0000000000004,,8986.000000000035
2016.02.10,1838.9999999999986,2821.9999999999914,-748.9999999999997,-530.0000000000011,1186.9999999999936,2884.0000000000146,9.000000000014552,368.9999999999998,1894.000000000018,306.9999999999906,,10032.00000000002
2016.02.10,2150.0000000000055,2922.0000000000023,-766.0,-251.00000000000477,1224.9999999999984,3389.00000000001,-282.9999999999888,701.9999999999982,2160.0000000000064,265.0000000000041,,11513.00000000003
2016.02.10,2308.9999999999973,2994.9999999999923,-774.9999999999924,-230.00000000000398,1261.000000000001,3510.9999999999955,-269.9999999999925,730.9999999999945,2219.0000000000155,224.99999999998633,,11975.999999999993
2016.02.10,2296.9999999999973,2954.9999999999964,-767.0000000000066,-197.00000000000273,1246.9999999999982,3507.000000000005,-599.9999999999783,750.0,2171.000000000012,134.99999999999625,,11498.000000000018
2016.02.10,2192.9999999999977,3011.9999999999923,-791.9999999999927,-314.00000000000716,1259.9999999999945,3432.9999999999927,-592.9999999999769,662.9999999999825,2199.0000000000177,160.00000000000458,,11221.000000000007
2016.02.10,2201.999999999998,2912.0000000000036,-778.9999999999964,-274.0000000000009,1214.9999999999993,3372.000000000014,-577.9999999999675,694.9999999999932,2272.0000000000073,129.99999999998568,,11167.000000000036
2016.02.10,2120.0000000000045,2834.9999999999877,-764.9999999999934,-331.99999999999363,1176.9999999999948,3188.9999999999927,-485.99999999998647,615.9999999999854,2267.000000000019,89.99999999999008,,10711.000000000002
2016.02.10,2129.9999999999955,2776.999999999985,-731.9999999999993,-248.99999999999523,1163.000000000003,3218.0000000000177,-278.00000000000045,667.0000000000016,2238.000000000007,14.999999999987246,,10949.000000000002
2016.02.10,2409.9999999999964,2848.000000000006,-773.0000000000015,-6.000000000000227,1178.9999999999968,3670.9999999999923,-574.9999999999922,991.9999999999902,2302.000000000004,68.99999999998573,,12116.999999999976
2016.02.10,2352.9999999999945,2849.999999999997,-733.9999999999902,-46.00000000000648,1208.9999999999934,3602.0000000000036,-476.0000000000098,890.9999999999911,2303.0000000000105,18.999999999991246,,11970.999999999976
2016.02.10,2233.000000000004,2844.0000000000023,-773.0000000000015,-209.99999999999375,1178.0000000000014,3367.0000000000186,-473.99999999999665,765.9999999999911,2212.000000000014,11.00000000000545,,11154.000000000045
2016.02.10,2257.9999999999955,2818.9999999999936,-726.0000000000044,-167.0000000000016,1200.9999999999966,3388.0000000000055,-600.9999999999849,735.99999999999,2368.999999999999,68.00000000000139,,11344.99999999999
2016.02.10,2152.000000000001,2668.0000000000036,-739.0000000000008,-239.99999999999488,1109.9999999999998,3117.999999999995,-279.9999999999692,679.000000000002,2192.0000000000164,-66.00000000001049,,10594.000000000042
2016.02.10,2060.0000000000023,2800.0000000000023,-791.9999999999927,-361.0000000000042,1141.9999999999986,3114.0000000000045,204.00000000000418,632.000000000005,2065.000000000006,-120.00000000000898,,10744.000000000016
2016.02.10,1930.0000000000068,2615.999999999996,-784.9999999999912,-400.0000000000057,1049.0,2838.9999999999986,407.0000000000018,566.9999999999789,1751.0000000000136,-141.99999999999767,,9831.999999999998
2016.02.10,1912.0000000000061,2742.0,-747.9999999999931,-379.99999999999545,1136.999999999999,3008.00000000001,461.0000000000003,548.9999999999782,1802.999999999999,-28.000000000005798,,10455.999999999998
2016.02.10,2174.9999999999973,2368.999999999999,-787.0000000000043,-117.999999999995,912.0000000000017,2950.0000000000173,323.99999999999096,881.0000000000002,1534.9999999999975,11.00000000000545,,10252.000000000011
2016.02.10,1876.0000000000048,2261.9999999999864,-865.0000000000047,-317.99999999999784,790.0000000000018,2534.9999999999964,606.0000000000176,757.9999999999814,1147.000000000009,-5.000000000010552,,8785.999999999984
2016.02.10,1896.000000000001,2658.999999999989,-960.9999999999897,-376.99999999999534,919.9999999999986,2990.000000000009,1076.0000000000325,798.9999999999782,1251.000000000002,-38.0000000000047,,10215.00000000002
2016.02.10,1900.9999999999964,2361.9999999999973,-880.9999999999984,-376.99999999999534,836.0000000000034,2575.9999999999936,807.0000000000022,710.9999999999843,1314.9999999999995,-32.0000000000098,,9217.999999999975
2016.02.10,1766.0000000000055,2390.000000000003,-977.99999999999,-462.0000000000033,787.9999999999998,2492.999999999995,834.0000000000014,733.0000000000041,1242.0000000000098,-73.00000000001194,,8733.000000000013
2016.02.10,1771.000000000001,2058.000000000004,-855.9999999999901,-418.99999999999693,686.9999999999932,2149.000000000001,198.00000000000927,627.9999999999859,1300.0000000000123,24.999999999986144,,7541.000000000006
2016.02.10,1811.9999999999977,2159.999999999984,-914.9999999999991,-481.9999999999993,700.0000000000006,2188.0000000000164,138.0000000000159,634.9999999999909,1117.0000000000125,12.999999999996348,,7366.0000000000155
2016.02.10,1832.0000000000077,2149.9999999999854,-920.0000000000097,-421.99999999999704,687.9999999999998,2250.0,80.99999999999774,707.9999999999984,1114.9999999999993,17.000000000000348,,7498.999999999982
2016.02.10,1852.0000000000039,2066.999999999997,-958.9999999999987,-451.9999999999982,619.9999999999983,2123.9999999999955,165.00000000001512,722.9999999999848,954.0000000000103,-36.0000000000138,,7057.9999999999945
2016.02.10,1802.9999999999973,1837.999999999984,-943.000000000005,-579.9999999999983,509.00000000000387,1668.0000000000064,-293.99999999997203,551.9999999999925,1147.000000000009,-14.000000000002899,,5686.0000000000155
2016.02.10,1769.0000000000055,1717.9999999999973,-914.9999999999991,-387.00000000000045,461.0000000000003,1795.000000000016,-73.99999999999629,737.9999999999995,1131.9999999999998,-124.00000000001299,,6113.000000000011
2016.02.10,1935.0000000000023,1949.999999999985,-991.0000000000085,-126.00000000000477,531.0000000000036,2438.9999999999927,-69.00000000000794,1116.9999999999902,1183.0000000000007,21.999999999988695,,7990.999999999942
2016.02.10,2128.0,2207.000000000003,-956.0000000000013,34.000000000006025,698.9999999999941,2972.000000000008,-143.00000000000423,1243.9999999999998,1728.0000000000184,39.999999999995595,,9953.00000000002
2016.02.10,2034.000000000006,2320.9999999999955,-1014.0000000000038,4.0000000000048885,714.0000000000035,3051.9999999999927,708.0000000000198,1280.9999999999775,1399.0000000000168,144.99999999999514,,10644.00000000001
2016.02.10,1903.9999999999964,1879.9999999999927,-1027.0000000000002,352.99999999999443,470.00000000000375,3038.000000000011,1190.0000000000243,1683.9999999999975,361.0000000000113,24.000000000001798,,9877.000000000033
2016.02.10,2369.0,1990.9999999999873,-968.9999999999976,724.0000000000038,570.0000000000039,3687.000000000012,741.0000000000139,2008.9999999999861,1042.0000000000095,136.00000000000279,,12300.000000000022
2016.02.10,2569.0000000000027,1973.9999999999868,-876.0000000000101,807.0000000000022,629.0000000000018,3786.0000000000014,299.00000000000483,1995.999999999981,1516.0000000000061,219.99999999999798,,12919.999999999975
2016.02.10,2760.000000000005,2025.9999999999945,-832.9999999999949,1007.9999999999956,685.9999999999977,4128.000000000015,450.00000000001705,2167.9999999999923,1947.0000000000098,185.99999999999727,,14526.00000000003
2016.02.10,2835.000000000008,2066.999999999997,-818.9999999999919,932.9999999999927,717.000000000001,4072.0000000000027,590.0000000000016,2072.999999999979,2102.0000000000036,243.99999999999977,,14813.999999999996
2016.02.10,2644.0000000000055,1966.0000000000011,-801.9999999999916,850.9999999999991,673.0000000000014,3842.0000000000127,584.0000000000067,1960.9999999999843,1775.0000000000155,58.000000000002494,,13552.000000000035
