date,USDCHF,EURUSD,USDJPY,AUDUSD,EURCHF,CADCHF,AUDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURCAD,EURAUD,CADJPY,AUDJPY,AUDCAD,NZDCAD,empty,sum
2018.05.21,-226.00000000000398,-55.000000000005045,-396.0000000000008,203.99999999999307,-205.99999999999508,-312.9999999999966,-451.0000000000014,239.99999999999577,-176.9999999999925,-770.000000000004,-1075.0000000000036,-273.0000000000121,-522.9999999999845,-484.99999999999943,-632.000000000005,162.99999999999093,-88.99999999999464,,-5064.000000000018
2018.05.21,-246.00000000000176,-63.99999999999739,-358.99999999999466,278.9999999999959,-231.99999999998778,-297.9999999999983,-481.9999999999935,226.99999999999943,-183.9999999999975,-670.9999999999993,-1205.0000000000116,-238.0000000000049,-625.9999999999932,-447.00000000000273,-670.0000000000017,256.0000000000007,-37.99999999999359,,-4997.999999999982
2018.05.21,-161.99999999999548,-178.00000000001148,-390.99999999999113,320.9999999999935,-106.00000000000608,-343.9999999999999,-451.9999999999969,182.99999999999983,-135.99999999999568,-909.9999999999886,-1284.0000000000184,-509.00000000000387,-787.9999999999887,-539.0000000000015,-672.0000000000113,197.99999999999818,-139.00000000000023,,-5908.000000000017
2018.05.21,-177.00000000000495,-266.0000000000107,-371.9999999999999,322.00000000000006,46.0000000000127,-341.99999999999784,-518.9999999999917,151.9999999999966,10.99999999999568,-1063.9999999999982,-1523.0000000000077,-588.0000000000107,-1067.99999999998,-528.9999999999964,-727.0000000000039,229.99999999999687,-139.00000000000023,,-6552.999999999999
2018.05.21,-178.00000000000037,-198.00000000000927,-382.99999999999557,380.999999999998,-22.999999999995246,-392.00000000000347,-575.9999999999987,216.0000000000051,-31.00000000000591,-1093.999999999995,-1578.999999999997,-592.9999999999991,-1006.9999999999801,-587.0000000000033,-808.0000000000069,213.99999999999199,-201.99999999999108,,-6839.999999999986
2018.05.21,-158.0000000000026,-137.9999999999937,-284.9999999999966,365.99999999999966,-55.000000000005045,-373.99999999999653,-520.9999999999936,212.00000000000108,80.99999999998886,-1096.9999999999925,-1548.000000000016,-500.9999999999959,-868.9999999999865,-495.00000000000455,-674.0000000000066,234.99999999999633,-178.00000000000037,,-5999.000000000004
2018.05.21,-151.00000000000114,-34.000000000000696,-247.99999999999045,432.9999999999945,-104.99999999999955,-522.0000000000002,-592.9999999999991,302.9999999999977,105.99999999999454,-1471.0,-1765.0000000000166,-710.0000000000106,-932.9999999999839,-673.0000000000018,-765.0000000000006,156.99999999999602,-246.99999999999721,,-7218.000000000019
2018.05.21,-168.00000000000148,-49.99999999999449,-230.99999999999454,461.99999999999574,-116.00000000000499,-490.999999999997,-579.9999999999916,356.00000000000074,247.99999999999045,-1427.0000000000005,-1761.0000000000125,-676.0000000000099,-912.999999999986,-600.0000000000085,-701.9999999999982,164.99999999999292,-234.00000000000088,,-6718.000000000021
2018.05.21,-149.99999999999457,-35.999999999991594,-202.99999999998875,444.9999999999954,-123.99999999999079,-500.00000000000045,-600.999999999996,361.0000000000002,256.0000000000002,-1444.9999999999852,-1780.0000000000039,-656.9999999999965,-923.9999999999915,-602.0000000000039,-727.0000000000039,146.99999999999713,-256.99999999999613,,-6796.99999999995
2018.05.21,-165.9999999999995,0.0,-231.99999999999932,483.0000000000001,-150.99999999999002,-529.0000000000017,-602.0000000000025,332.99999999999443,191.0000000000025,-1412.9999999999975,-1714.9999999999998,-692.0000000000038,-902.9999999999872,-638.0000000000052,-730.000000000004,154.99999999999403,-291.99999999999227,,-6900.999999999993
2018.05.21,-185.99999999999727,-38.0000000000047,-280.00000000000114,454.9999999999943,-129.00000000000134,-521.0000000000048,-591.9999999999925,338.00000000000495,195.99999999999795,-1453.9999999999998,-1699.0000000000061,-705.0000000000001,-902.9999999999872,-659.9999999999966,-725.9999999999991,125.99999999999278,-331.999999999999,,-7109.999999999999
2018.05.21,-148.0000000000037,-15.999999999993797,-271.99999999999136,461.0000000000003,-103.00000000000864,-526.9999999999997,-575.9999999999987,343.00000000000443,159.9999999999966,-1464.999999999983,-1706.0000000000075,-731.9999999999993,-897.9999999999987,-676.0000000000019,-753.0000000000001,124.99999999999733,-329.999999999997,,-7112.9999999999845
2018.05.21,-126.0000000000039,14.000000000002899,-250.0,478.9999999999961,-119.00000000000244,-516.0000000000053,-583.9999999999957,338.00000000000495,171.99999999999704,-1445.9999999999918,-1707.000000000014,-695.0000000000011,-887.9999999999999,-664.0000000000015,-754.0000000000049,135.99999999999167,-295.99999999999625,,-6906.000000000025
2018.05.21,-107.00000000000153,46.999999999997044,-188.99999999999295,512.9999999999968,-194.0000000000053,-546.9999999999975,-644.0000000000001,339.0000000000004,152.9999999999916,-1453.9999999999998,-1793.0000000000002,-706.0000000000066,-929.000000000002,-676.0000000000019,-799.0000000000066,148.99999999999915,-257.9999999999916,,-7095.000000000021
2018.05.21,-90.99999999999665,148.99999999999915,-191.99999999999307,605.0,-236.99999999999832,-585.9999999999976,-685.9999999999977,380.00000000000256,108.00000000000409,-1509.999999999989,-1855.0000000000066,-695.0000000000011,-964.9999999999936,-730.000000000004,-847.0000000000084,182.99999999999983,-214.99999999999852,,-7183.999999999977
2018.05.21,-73.00000000000084,192.99999999999872,-188.0000000000024,595.0000000000011,-251.00000000000122,-617.0000000000009,-685.0000000000023,370.9999999999991,102.00000000000387,-1676.9999999999952,-1915.0,-756.0000000000011,-956.0000000000013,-772.0000000000056,-850.9999999999991,92.99999999999864,-256.0000000000007,,-7643.000000000008
2018.05.22,-85.99999999999719,181.9999999999933,-206.99999999999363,590.0000000000016,-224.000000000002,-609.000000000004,-647.9999999999931,349.99999999999477,40.99999999999682,-1624.9999999999875,-1895.0000000000023,-763.0000000000026,-935.9999999999812,-796.999999999997,-852.0000000000039,96.99999999999153,-264.999999999993,,-7646.999999999978
2018.05.22,-68.00000000000139,207.00000000000162,-188.0000000000024,634.9999999999967,-231.0000000000034,-609.000000000004,-670.9999999999993,358.9999999999982,64.99999999999773,-1651.0000000000025,-1890.0000000000139,-768.0000000000131,-941.9999999999984,-790.9999999999968,-855.000000000004,113.99999999999189,-240.99999999999122,,-7525.000000000043
2018.05.22,-60.99999999999994,208.99999999999253,-170.99999999999227,627.9999999999952,-218.99999999999142,-600.0000000000006,-668.0000000000019,383.99999999999545,94.99999999999886,-1585.9999999999986,-1838.0000000000064,-751.9999999999972,-934.9999999999969,-768.0000000000007,-846.0000000000036,112.000000000001,-218.99999999999142,,-7234.999999999999
2018.05.22,-19.00000000000235,239.99999999999577,-129.99999999999545,654.9999999999944,-214.99999999998744,-614.9999999999989,-651.999999999997,395.99999999999636,132.000000000005,-1634.000000000002,-1872.000000000007,-789.0000000000175,-941.9999999999984,-774.0000000000009,-823.9999999999981,105.99999999999498,-170.99999999999892,,-7108.000000000018
2018.05.22,0.0,241.00000000000233,-91.99999999999875,649.999999999995,-194.99999999998963,-617.0000000000009,-653.999999999999,397.0000000000029,187.99999999998818,-1652.9999999999934,-1865.0000000000055,-801.0000000000073,-939.9999999999853,-760.9999999999957,-819.0000000000026,90.99999999999665,-173.00000000000094,,-7002.999999999994
2018.05.22,-48.99999999999905,164.00000000000858,-189.99999999999773,605.9999999999955,-180.0000000000024,-644.9999999999956,-642.9999999999936,363.99999999999767,70.99999999999795,-1669.9999999999936,-1809.0000000000161,-880.9999999999984,-951.9999999999973,-826.9999999999982,-850.0000000000085,53.999999999998494,-231.99999999999886,,-7669.000000000001
2018.05.22,-48.000000000003595,163.00000000000205,-164.00000000000148,590.0000000000016,-168.99999999999693,-646.9999999999976,-651.999999999997,365.99999999999966,129.99999999999545,-1671.0000000000002,-1811.000000000007,-870.9999999999995,-964.9999999999936,-801.0000000000019,-813.0000000000024,40.99999999999105,-252.99999999999213,,-7575.000000000005
2018.05.22,-24.999999999997247,202.9999999999976,-111.99999999999477,648.9999999999995,-168.99999999999693,-666.9999999999953,-685.9999999999977,378.00000000000057,161.00000000000136,-1737.999999999995,-1921.000000000017,-919.0000000000032,-1039.9999999999966,-825.0000000000028,-835.9999999999985,74.99999999999174,-248.99999999999923,,-7721.000000000003
2018.05.22,-65.00000000000395,140.0000000000068,-141.9999999999959,629.9999999999973,-160.99999999998892,-683.9999999999957,-691.9999999999926,380.00000000000256,155.00000000000114,-1817.000000000002,-1933.0000000000068,-967.0000000000067,-1055.9999999999902,-823.0000000000075,-859.0000000000089,42.999999999993044,-251.00000000000122,,-8101.999999999999
2018.05.22,-51.99999999999649,99.99999999998899,-105.99999999999454,600.999999999996,-150.99999999999002,-680.9999999999983,-670.9999999999993,383.99999999999545,280.00000000000114,-1845.999999999992,-1968.9999999999986,-1001.0000000000074,-1051.9999999999864,-802.0000000000067,-817.0000000000073,22.999999999995246,-273.000000000001,,-8033.0
2018.05.22,-38.0000000000047,93.00000000000975,-66.0000000000025,600.999999999996,-89.99999999999008,-639.0000000000007,-640.9999999999916,385.000000000002,376.0000000000048,-1841.0000000000036,-1995.9999999999977,-992.0000000000151,-1056.9999999999968,-748.9999999999952,-782.0000000000107,27.999999999994696,-290.9999999999968,,-7699.0
2018.05.22,-43.999999999999595,104.99999999999955,-78.99999999999352,585.9999999999976,-99.99999999998899,-631.0000000000038,-619.9999999999983,399.0000000000049,353.00000000000864,-1808.9999999999939,-1928.0000000000186,-946.0000000000024,-1009.9999999999998,-743.9999999999998,-755.0000000000097,44.99999999999504,-335.99999999999187,,-7513.9999999999945
2018.05.22,-36.0000000000027,120.00000000000898,-57.999999999992724,596.9999999999919,-100.99999999999554,-633.0000000000058,-629.0000000000018,390.0000000000015,341.0000000000082,-1800.999999999986,-1895.0000000000023,-937.00000000001,-988.9999999999955,-724.0000000000038,-733.0000000000041,39.999999999995595,-340.9999999999913,,-7388.9999999999845
2018.05.22,4.000000000004,120.00000000000898,-73.99999999999807,596.9999999999919,-52.000000000007596,-590.0000000000016,-579.9999999999916,383.99999999999545,336.9999999999891,-1751.999999999998,-1852.000000000009,-914.9999999999991,-968.9999999999976,-727.0000000000039,-725.9999999999991,42.999999999993044,-278.9999999999959,,-7031.000000000018
2018.05.22,-9.00000000000345,96.00000000000719,-69.00000000000261,576.9999999999942,-48.000000000003595,-597.9999999999985,-578.9999999999961,375.9999999999986,354.99999999998977,-1768.9999999999984,-1846.9999999999986,-933.000000000006,-976.9999999999834,-719.0000000000083,-713.9999999999986,31.999999999998696,-276.9999999999939,,-7103.000000000004
2018.05.22,-26.999999999999247,39.999999999995595,-100.99999999999909,537.9999999999941,-14.999999999987246,-595.9999999999966,-558.9999999999984,363.0000000000022,358.0000000000041,-1781.9999999999948,-1839.9999999999973,-983.0000000000006,-980.9999999999875,-725.9999999999991,-704.0000000000077,5.999999999994898,-234.99999999999633,,-7243.999999999973
2018.05.22,-34.99999999999615,39.999999999995595,-97.99999999999898,561.0000000000003,-22.999999999995246,-605.0,-587.9999999999997,354.9999999999942,350.9999999999991,-1791.9999999999936,-1866.000000000012,-992.9999999999994,-1037.9999999999834,-733.0000000000041,-731.0000000000088,20.999999999993246,-274.9999999999919,,-7449.0
2018.05.22,-29.999999999996696,65.00000000000395,-75.9999999999934,585.0000000000022,-78.00000000000028,-656.000000000001,-668.0000000000019,348.9999999999993,314.9999999999977,-1810.0000000000005,-1980.000000000004,-1039.9999999999966,-1134.999999999997,-762.0000000000005,-792.0000000000016,34.000000000000696,-262.999999999991,,-7941.999999999981
2018.05.22,-133.00000000000534,17.000000000000348,-207.9999999999984,661.0000000000005,-126.0000000000039,-763.9999999999981,-801.9999999999916,309.0000000000037,199.00000000001228,-1939.0000000000018,-2183.000000000002,-1180.0000000000032,-1346.999999999987,-888.0000000000052,-947.0000000000027,75.9999999999983,-248.99999999999923,,-9503.999999999984
2018.05.22,-192.99999999999872,-102.00000000000209,-265.00000000000057,646.0000000000022,-104.99999999999955,-744.9999999999957,-842.9999999999937,238.0000000000049,86.00000000001273,-1886.9999999999943,-2171.000000000012,-1168.9999999999977,-1469.9999999999936,-876.9999999999953,-995.0000000000045,109.99999999999899,-190.99999999999673,,-9932.999999999965
2018.05.22,-244.99999999999523,-130.99999999999224,-319.0000000000026,673.0000000000014,-255.99999999998957,-797.0000000000033,-869.999999999993,202.0000000000022,-260.9999999999957,-1794.9999999999911,-2106.0000000000077,-1236.0000000000148,-1505.0000000000007,-996.9999999999999,-1106.0000000000086,157.99999999999147,-144.99999999999514,,-10735.999999999995
2018.05.22,-43.999999999999595,207.00000000000162,-275.99999999999625,731.9999999999993,-329.00000000000153,-717.000000000001,-798.9999999999942,305.99999999999517,-323.0000000000075,-1681.9999999999834,-1985.9999999999989,-950.0000000000064,-1153.9999999999884,-1010.0000000000051,-1112.000000000009,137.9999999999937,-149.99999999999457,,-9148.999999999996
2018.05.22,65.00000000000395,418.0000000000073,-210.99999999999852,773.9999999999969,-316.99999999998954,-670.000000000004,-724.9999999999978,185.00000000000182,-493.9999999999998,-1692.0000000000045,-1961.0000000000127,-774.000000000008,-958.9999999999987,-1021.0000000000008,-1088.0000000000082,119.99999999999788,-178.99999999999582,,-8529.000000000013
2018.05.22,-12.000000000000899,340.9999999999913,-176.00000000000193,729.9999999999973,-340.00000000000693,-724.0000000000024,-757.999999999992,202.9999999999976,-409.9999999999966,-1461.0000000000011,-1671.0000000000002,-863.0000000000138,-983.9999999999849,-944.0000000000026,-996.0000000000093,92.99999999999864,-215.99999999999397,,-8188.000000000021
2018.05.22,12.000000000000899,367.0000000000062,-161.99999999999193,757.999999999992,-334.9999999999964,-744.0000000000002,-770.9999999999994,278.00000000000045,-317.0000000000073,-1556.9999999999861,-1774.0000000000089,-862.0000000000072,-996.9999999999812,-984.9999999999994,-1012.0000000000005,70.99999999999883,-282.99999999999994,,-8312.999999999978
2018.05.22,48.99999999999905,412.9999999999967,-119.99999999999034,766.9999999999955,-346.0000000000019,-682.0000000000048,-736.9999999999987,336.00000000000296,-239.00000000000432,-1581.9999999999945,-1832.0000000000114,-772.0000000000172,-966.0000000000002,-900.9999999999962,-975.0000000000085,131.99999999999878,-318.99999999999153,,-7774.000000000026
2018.05.22,78.99999999999574,469.0000000000083,-98.99999999998954,730.9999999999927,-346.0000000000019,-685.9999999999977,-700.999999999996,319.99999999999807,-289.99999999999204,-1459.9999999999945,-1665.0000000000055,-729.0000000000018,-842.9999999999937,-921.0000000000065,-948.0000000000075,98.99999999999353,-361.9999999999957,,-7351.999999999993
2018.05.22,24.999999999997247,388.9999999999949,-134.00000000000034,707.9999999999975,-310.9999999999946,-627.9999999999952,-691.9999999999926,353.0000000000033,-167.0000000000016,-1448.0000000000048,-1719.0000000000039,-678.0000000000008,-880.9999999999984,-850.0000000000085,-930.0000000000068,141.99999999999767,-314.99999999999864,,-7136.000000000016
2018.05.22,56.0000000000005,363.0000000000022,-122.99999999999045,712.0000000000015,-279.99999999999136,-622.0000000000003,-685.9999999999977,363.99999999999767,-115.0000000000091,-1489.9999999999914,-1799.0000000000173,-693.0000000000102,-896.9999999999923,-847.0000000000084,-926.0000000000019,144.99999999999514,-312.00000000000114,,-7150.000000000014
2018.05.22,77.00000000000485,354.0000000000099,-106.99999999999932,709.9999999999995,-262.00000000000665,-578.9999999999961,-683.9999999999957,351.0000000000013,-34.99999999999659,-1490.999999999998,-1848.0000000000052,-755.0000000000168,-1039.9999999999966,-798.0000000000018,-919.0000000000111,173.00000000000094,-276.9999999999939,,-7130.0
2018.05.22,92.00000000000318,214.00000000000307,-30.9999999999917,665.9999999999999,-167.00000000000603,-597.9999999999985,-661.0000000000005,282.99999999999994,42.00000000000159,-1595.9999999999975,-1826.0000000000166,-957.0000000000078,-1013.9999999999816,-790.9999999999968,-874.0000000000094,51.99999999999649,-424.9999999999976,,-7590.999999999999
2018.05.22,111.00000000000554,58.000000000002494,-91.99999999999875,670.9999999999993,-21.999999999988695,-617.9999999999964,-600.0000000000006,258.0000000000027,122.99999999999045,-1777.9999999999907,-1910.0000000000116,-1089.0000000000066,-1214.9999999999884,-870.0000000000045,-856.9999999999993,40.99999999999105,-493.99999999999443,,-8282.999999999987
2018.05.22,124.00000000000189,38.0000000000047,-91.99999999999875,692.9999999999992,83.00000000001084,-607.9999999999974,-665.9999999999999,217.0000000000005,115.0000000000091,-1793.0000000000002,-2001.0000000000084,-1160.0000000000055,-1322.000000000001,-875.0,-909.000000000006,95.99999999999609,-501.99999999999136,,-8561.999999999985
2018.05.22,166.99999999999494,119.00000000000244,-119.99999999999034,712.9999999999969,83.9999999999952,-634.9999999999967,-637.9999999999941,239.0000000000003,-26.999999999986812,-1855.999999999991,-1978.9999999999975,-1242.0000000000098,-1288.9999999999845,-987.9999999999995,-968.0000000000035,34.000000000000696,-505.99999999999534,,-8891.999999999958
