date,USDCHF,GBPUSD,EURUSD,AUDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPJPY,EURJPY,EURCAD,EURNZD,CADJPY,AUDJPY,AUDCAD,AUDNZD,empty,sum
2018.01.30,-209.00000000000364,-39.999999999995595,-228.00000000000597,66.00000000001049,0.0,-114.99999999999488,-223.00000000000654,34.000000000000696,-102.99999999999754,-102.00000000000387,-128.99999999999068,-285.00000000000193,-126.99999999998823,-90.00000000000341,-230.00000000000398,-41.9999999999976,21.999999999988695,,-1800.9999999999939
2018.01.30,-216.0000000000051,32.0000000000098,-371.00000000001023,59.000000000009045,-45.000000000006146,-182.99999999999272,-192.99999999999872,60.99999999999994,-68.99999999999685,-103.999999999985,-139.99999999998636,-206.00000000001728,-115.99999999998278,0.0,-162.00000000000614,-27.999999999994696,34.99999999998504,,-1645.9999999999782
2018.01.30,-270.99999999999903,148.00000000001478,-419.9999999999982,189.00000000000583,-87.99999999999919,-135.99999999999568,-182.00000000000438,90.0000000000012,-163.99999999999747,-145.99999999998658,-203.00000000000296,-62.000000000006494,-194.99999999998963,-32.00000000001069,-171.00000000000648,13.00000000000745,68.99999999998573,,-1560.9999999999818
2018.01.30,-212.00000000000108,-55.99999999998939,-402.9999999999978,152.00000000000767,-69.00000000000794,-153.99999999999636,-172.00000000000549,112.99999999999643,-189.00000000000583,-253.99999999999068,-161.99999999997772,-40.0000000000178,-133.99999999998968,3.9999999999906777,-154.00000000001057,21.00000000000435,78.99999999998464,,-1630.0000000000066
2018.01.30,-170.99999999999892,-89.99999999999008,-250.00000000001688,162.0000000000066,-7.0000000000014495,-162.9999999999967,-191.00000000000784,122.99999999999534,-194.0000000000053,-319.9999999999932,-108.99999999998045,-57.00000000001815,17.000000000000348,19.99999999999602,-188.0000000000024,79.00000000000685,58.000000000002494,,-1281.0000000000034
2018.01.30,-250.00000000000577,-48.99999999998794,-392.9999999999989,185.00000000000182,-25.999999999992696,-104.99999999998977,-224.000000000002,117.99999999999588,-206.00000000000617,-260.9999999999957,-254.99999999999545,-79.00000000000685,-43.999999999999595,-16.000000000005343,-222.0000000000084,79.00000000000685,63.99999999999739,,-1683.9999999999923
2018.01.30,-248.99999999999923,-28.999999999990145,-418.0000000000073,189.00000000000583,-103.00000000000864,-106.99999999999932,-250.00000000000577,112.000000000001,-251.00000000000122,-216.00000000000819,-283.9999999999918,134.99999999999625,-106.99999999999044,14.999999999986358,-224.00000000000375,115.00000000000954,65.99999999998829,,-1606.0000000000186
2018.01.30,-178.00000000000037,-279.99999999999136,-365.99999999999966,141.00000000000225,-123.99999999999079,-150.99999999999625,-206.00000000000617,139.99999999999568,-346.9999999999973,-429.00000000000205,-221.99999999998,37.99999999998249,-46.999999999997044,39.99999999999204,-195.0000000000074,85.00000000000173,46.999999999997044,,-2053.9999999999973
2018.01.30,-90.99999999999665,-249.99999999999466,-247.00000000001944,133.00000000000534,-124.99999999999733,-196.99999999998852,-143.9999999999997,155.00000000000514,-314.99999999999864,-371.0000000000093,-176.9999999999925,-16.000000000016,-2.999999999997449,6.999999999990791,-179.00000000000205,74.00000000000739,-5.000000000010552,,-1751.000000000014
2018.01.30,-124.00000000000189,-175.99999999999838,-309.0000000000037,125.00000000000844,-116.00000000000499,-197.9999999999933,-177.00000000000495,153.00000000000313,-256.0000000000007,-334.0000000000032,-133.99999999998613,-6.000000000017103,-31.999999999987594,37.9999999999967,-134.00000000000034,58.000000000002494,14.000000000002899,,-1607.9999999999886
2018.01.30,-153.99999999999858,-93.99999999999409,-321.0000000000157,156.00000000000057,-79.00000000000685,-181.99999999998795,-197.00000000000273,133.00000000000534,-253.0000000000032,-347.0000000000084,-140.99999999999113,61.99999999998429,24.000000000001798,87.99999999999386,-150.00000000000568,96.00000000000719,-42.0000000000087,,-1401.0000000000298
2018.01.30,-158.99999999999804,-78.00000000000028,-316.0000000000052,154.0000000000097,-72.0000000000054,-132.99999999999557,-184.00000000000637,141.00000000000225,-253.99999999999866,-295.99999999999227,-167.0000000000016,3.999999999981796,55.000000000005045,15.999999999991132,-168.00000000000637,64.0000000000085,-34.000000000000696,,-1427.000000000012
2018.01.30,-107.00000000000153,-129.00000000000134,-270.99999999999903,134.0000000000008,-141.99999999999767,-182.99999999999272,-135.00000000000733,143.00000000000423,-263.0000000000021,-276.9999999999868,-141.9999999999959,-97.00000000001374,26.999999999999247,-42.00000000000159,-178.00000000001148,-27.999999999994696,-55.000000000005045,,-1745.0000000000066
2018.01.31,-123.00000000000644,-119.99999999998678,-248.00000000000378,127.00000000001043,-330.0000000000081,-229.99999999998977,-121.99999999999989,117.00000000000044,-268.0000000000016,-264.00000000001,-225.9999999999991,-104.99999999999955,26.999999999999247,-63.00000000000239,-205.0000000000125,-18.999999999991246,-45.000000000006146,,-2097.0000000000073
2018.01.31,-118.00000000000699,-132.99999999998312,-251.00000000000122,129.00000000000134,-147.99999999999258,-121.99999999999989,-102.00000000000209,121.00000000000443,-236.99999999999832,-275.0000000000057,-150.00000000000568,-158.0000000000137,66.00000000001049,-72.00000000000273,-150.00000000000568,-35.999999999991594,-53.999999999998494,,-1689.9999999999914
2018.01.31,-143.9999999999997,-136.99999999998712,-269.00000000000813,98.0000000000092,-59.99999999999339,-98.99999999998954,-116.00000000000499,75.9999999999983,-243.99999999999977,-275.0000000000057,-144.00000000000546,-114.0000000000141,-110.99999999999443,-46.00000000000648,-146.0000000000008,-85.99999999999719,-60.000000000015596,,-1877.0000000000152
2018.01.31,-179.00000000000693,-190.99999999998562,-296.0000000000074,-65.99999999999939,-62.000000000006494,-91.99999999999875,-134.0000000000008,-48.000000000003595,-231.99999999999886,-280.00000000000114,-173.00000000000182,-178.00000000001148,-95.999999999985,-73.0000000000075,-96.00000000000364,-235.99999999999176,-136.00000000000279,,-2568.0000000000127
2018.01.31,-133.00000000000534,-316.99999999998954,-195.00000000001182,-42.999999999993044,12.999999999996348,-235.99999999999,-135.00000000000733,-14.000000000002899,-236.00000000000287,-543.0000000000064,-103.999999999985,-160.00000000000458,-226.99999999999943,-43.00000000000637,-12.000000000000455,-175.99999999999838,-95.00000000000064,,-2656.0000000000077
2018.01.31,-141.99999999999767,-320.9999999999935,-133.00000000000534,-3.999999999992898,34.000000000000696,-254.99999999999545,-152.00000000000767,53.00000000000304,-243.99999999999977,-650.0000000000057,22.00000000001978,-316.0000000000052,-348.9999999999993,-17.000000000010118,-431.0000000000116,-75.9999999999983,140.99999999999113,,-2840.000000000008
2018.01.31,-168.00000000000148,-229.99999999999687,-240.00000000001796,231.0000000000034,18.0000000000069,-371.9999999999999,-135.00000000000733,238.0000000000049,-226.00000000000398,-687.9999999999882,64.99999999999773,-218.00000000000708,-566.9999999999842,29.999999999986926,-321.00000000001216,164.00000000000858,434.9999999999854,,-1984.0000000000255
2018.01.31,-114.99999999999844,-258.0000000000027,-154.0000000000097,211.00000000000563,29.00000000001235,-251.99999999999534,-129.00000000000134,214.99999999999852,-207.99999999999707,-530.0000000000011,-30.000000000001137,-211.00000000000563,-566.9999999999842,-3.0000000000001137,-379.0000000000049,125.00000000000844,588.9999999999951,,-1666.9999999999814
2018.01.31,-184.00000000000637,-197.99999999998707,-223.00000000001762,319.0000000000026,17.000000000000348,-241.99999999999022,-158.99999999999804,305.99999999999517,-241.99999999999778,-520.0000000000102,-13.999999999981583,-167.00000000000603,-495.99999999998533,14.999999999986358,-350.0000000000085,262.00000000000665,649.999999999995,,-1226.000000000003
2018.01.31,-246.00000000000176,-170.99999999998784,-270.00000000001467,353.0000000000033,45.000000000006146,-276.9999999999868,-177.00000000000495,299.00000000000483,-201.00000000000674,-554.000000000002,58.000000000021146,-238.0000000000049,-549.9999999999839,57.999999999992724,-403.0000000000058,286.00000000000847,580.999999999987,,-1406.9999999999754
2018.01.31,-148.99999999999915,-327.99999999999494,-121.00000000001555,238.0000000000049,86.99999999999264,-301.9999999999925,-179.00000000000693,275.000000000003,-207.99999999999707,-657.0000000000107,186.00000000000705,-198.00000000000927,-676.9999999999943,140.99999999999113,-278.0000000000058,253.0000000000032,767.9999999999909,,-1149.0000000000337
2018.01.31,-60.00000000000449,-458.00000000000284,-42.0000000000087,160.00000000000458,29.00000000001235,-345.9999999999894,-180.0000000000024,236.00000000000287,-279.00000000000705,-766.9999999999959,183.00000000002115,-182.99999999999983,-800.9999999999851,161.99999999999193,-179.00000000000205,202.0000000000022,798.9999999999942,,-1523.9999999999682
2018.01.31,-70.99999999999883,-415.99999999999415,-108.00000000001918,193.00000000000983,21.00000000000435,-325.9999999999934,-168.00000000000148,243.99999999999977,-285.00000000000193,-727.0000000000039,152.00000000001523,-134.00000000001188,-802.9999999999982,179.9999999999926,-166.00000000001103,215.00000000000963,706.999999999991,,-1492.0000000000114
2018.01.31,-43.00000000000415,-404.9999999999887,-69.00000000000794,159.00000000000912,25.999999999992696,-333.999999999989,-157.00000000000713,243.99999999999977,-265.99999999999955,-713.9999999999986,150.00000000000568,-131.00000000001444,-773.0000000000015,149.99999999999147,-201.00000000000762,207.00000000000162,736.9999999999877,,-1420.0000000000305
2018.01.31,-63.00000000000195,-418.9999999999916,-87.00000000001484,237.00000000000944,26.999999999999247,-281.9999999999965,-179.00000000000693,272.00000000000557,-267.00000000000614,-667.0000000000016,104.00000000001342,-118.00000000001809,-784.9999999999912,110.99999999999,-281.0000000000059,266.0000000000107,770.9999999999884,,-1360.000000000018
2018.01.31,-18.0000000000069,-510.99999999999477,-19.999999999997797,103.00000000000864,22.0000000000109,-244.99999999999034,-148.99999999999915,234.99999999999633,-256.0000000000007,-581.9999999999936,85.00000000000796,-208.00000000000819,-797.0000000000033,72.99999999999329,-291.000000000011,165.00000000000404,746.9999999999866,,-1646.999999999998
2018.01.31,53.999999999998494,-580.999999999987,74.99999999998064,62.000000000006494,1.0000000000065512,-301.9999999999925,-139.00000000000023,244.99999999999523,-275.99999999999847,-655.0000000000011,115.0000000000091,-185.00000000001293,-846.9999999999977,88.99999999999864,-231.00000000000875,168.00000000000148,786.9999999999822,,-1620.00000000002
2018.01.31,114.00000000000298,-742.9999999999826,126.99999999998823,46.00000000000159,-9.999999999998899,-341.99999999999875,-130.0000000000079,272.00000000000557,-292.00000000000335,-769.0000000000055,103.00000000000864,-214.00000000000307,-759.999999999983,80.99999999998886,-239.00000000000432,189.00000000000583,685.0000000000023,,-1881.9999999999836
2018.01.31,46.00000000000159,-723.9999999999914,85.00000000000173,56.0000000000005,-5.999999999994898,-339.9999999999892,-206.00000000000617,256.99999999999613,-295.0000000000008,-765.9999999999911,158.00000000001546,-141.00000000001333,-712.9999999999859,148.9999999999867,-212.0000000000033,218.00000000000708,727.9999999999953,,-1705.9999999999714
2018.01.31,83.9999999999952,-746.9999999999866,174.99999999999181,-22.999999999995246,5.999999999994898,-381.0000000000002,-231.99999999999886,246.99999999999721,-239.0000000000003,-722.9999999999848,201.00000000002183,-117.00000000001154,-791.9999999999927,177.99999999999727,-207.00000000000784,261.0000000000001,708.9999999999818,,-1599.9999999999977
2018.01.31,122.99999999999534,-590.0000000000016,106.99999999999044,-3.999999999992898,-80.99999999999774,-411.9999999999919,-211.00000000000563,268.0000000000016,-216.0000000000051,-576.9999999999982,143.00000000000068,-26.0000000000149,-783.0000000000003,224.99999999999432,-179.00000000000205,273.000000000001,673.9999999999968,,-1266.0000000000305
2018.01.31,76.99999999999375,-550.9999999999903,-6.000000000017103,43.00000000000415,-70.99999999999883,-387.999999999991,-214.00000000000307,256.0000000000007,-233.00000000000543,-677.9999999999973,133.00000000000978,13.999999999980695,-727.9999999999953,259.9999999999909,-151.00000000001046,288.00000000001046,670.9999999999993,,-1278.0000000000193
2018.01.31,54.999999999993946,-486.999999999993,70.99999999999883,21.999999999999797,-43.999999999999595,-420.99999999999227,-236.99999999999832,216.0000000000051,-206.00000000000617,-609.0000000000089,188.0000000000166,-23.00000000001745,-742.9999999999826,244.99999999999034,-138.00000000000523,239.0000000000003,674.9999999999811,,-1197.0000000000177
2018.01.31,109.99999999999899,-492.9999999999879,134.99999999999625,2.000000000002,5.000000000010552,-398.9999999999867,-216.0000000000051,207.00000000000162,-179.00000000000693,-590.0000000000034,191.0000000000025,-133.00000000000534,-801.9999999999916,219.99999999999886,-105.00000000000398,217.0000000000005,716.9999999999899,,-1112.99999999999
2018.01.31,112.99999999999643,-70.99999999999883,149.9999999999835,-24.999999999997247,25.999999999992696,-428.99999999998784,-214.00000000000307,187.9999999999993,158.0000000000026,-150.00000000000568,271.000000000015,-163.00000000000205,-980.0000000000031,264.99999999998636,-56.000000000011596,190.00000000000128,756.9999999999854,,29.999999999953047
2018.01.31,97.9999999999981,-109.99999999998789,136.99999999998712,-33.9999999999896,21.00000000000435,-467.9999999999893,-270.99999999999903,172.00000000000549,63.00000000000195,-312.9999999999882,331.0000000000173,-60.99999999999994,-974.9999999999925,322.9999999999933,-4.0000000000048885,207.00000000000162,800.9999999999851,,-82.99999999995737
2018.01.31,36.0000000000027,-191.99999999999218,153.9999999999875,-115.99999999999389,59.99999999999339,-435.99999999999284,-331.0000000000035,56.0000000000005,32.999999999994145,-388.00000000000523,371.0000000000093,13.999999999980695,-976.9999999999834,379.99999999999545,62.99999999998818,171.00000000001003,719.000000000003,,-383.00000000000637
2018.01.31,12.000000000000899,-228.99999999999034,238.99999999998923,-96.99999999999153,204.00000000000418,-317.99999999999784,-336.9999999999984,17.999999999995797,56.99999999999594,-377.00000000000955,384.00000000001455,-139.00000000000023,-976.9999999999834,313.99999999999295,77.99999999998875,107.00000000000153,767.9999999999909,,-292.9999999999966
2018.01.31,-40.00000000000669,-336.00000000000296,201.99999999999108,-183.99999999999528,229.99999999999687,-300.9999999999877,-397.99999999999835,-85.00000000000173,20.999999999993246,-454.00000000000773,370.00000000000455,-121.00000000001555,-1242.999999999994,326.9999999999982,101.99999999998965,76.0000000000094,763.9999999999869,,-1070.00000000004
2018.01.31,-12.999999999996348,-336.9999999999873,200.99999999998454,-135.99999999999167,212.00000000001216,-425.9999999999877,-323.0000000000066,-7.9999999999968985,-4.000000000004,-617.999999999995,373.9999999999952,-113.00000000000753,-1112.0000000000018,330.99999999998886,134.9999999999909,78.00000000000028,810.999999999984,,-948.0000000000188
2018.01.31,-87.00000000000374,-336.9999999999873,218.99999999999142,-140.99999999999113,248.00000000000378,-420.99999999999227,-443.99999999999994,-26.999999999999247,-7.0000000000014495,-676.9999999999925,546.0000000000207,-192.00000000001438,-1102.9999999999873,365.99999999999966,168.99999999999693,50.0000000000056,790.0000000000018,,-1047.9999999999498
2018.01.31,-70.99999999999883,-456.9999999999963,258.0000000000027,-148.99999999999915,327.00000000001063,-466.99999999999875,-583.0000000000002,-21.999999999999797,24.000000000001798,-780.0000000000011,623.0000000000189,-83.00000000001084,-1092.9999999999884,486.99999999999477,154.99999999998693,216.0000000000051,795.9999999999967,,-818.999999999976
2018.01.31,-106.00000000000608,-411.99999999999017,190.99999999998562,-46.999999999997044,312.00000000000114,-452.99999999998875,-408.00000000000836,4.000000000004,9.00000000000345,-777.9999999999916,556.0000000000116,-177.00000000000495,-1115.9999999999836,405.9999999999917,106.99999999999932,185.00000000000182,874.9999999999814,,-851.9999999999902
2018.01.31,-112.000000000001,-448.9999999999883,221.99999999998886,-61.999999999995396,41.000000000002146,-656.9999999999965,-423.0000000000067,-2.000000000002,-48.000000000003595,-774.0000000000009,592.000000000013,-104.00000000001519,-977.99999999999,440.9999999999883,149.99999999999147,198.00000000000927,805.9999999999956,,-1159.0000000000114
2018.01.31,92.00000000000318,-585.9999999999976,292.9999999999877,-121.99999999999989,65.00000000000395,-712.9999999999939,-322.00000000000006,143.9999999999997,-102.99999999999754,-1007.000000000005,629.0000000000191,-162.00000000001768,-1019.9999999999986,434.99999999998806,156.99999999999648,178.00000000000037,841.0000000000028,,-1201.0000000000086
2018.01.31,215.99999999999397,-853.9999999999992,266.999999999995,-145.9999999999906,-198.00000000000927,-1190.9999999999882,-287.9999999999994,177.00000000000495,-316.0000000000052,-1631.0000000000002,728.0000000000086,-30.0000000000189,-1000.9999999999852,608.9999999999947,246.9999999999999,269.00000000000813,792.9999999999993,,-2348.999999999992
2018.01.31,236.99999999999832,-943.9999999999893,95.00000000000064,-0.999999999995449,-215.99999999999397,-1214.999999999989,-167.00000000000603,407.99999999999727,-370.9999999999991,-1688.999999999993,771.000000000015,13.999999999980695,-812.999999999997,672.9999999999876,114.99999999999488,365.0000000000042,781.9999999999939,,-1955.9999999999902
2018.01.31,87.99999999999919,-638.9999999999895,-19.999999999997797,197.00000000000273,-204.00000000000418,-1148.9999999999868,-187.9999999999993,426.00000000000415,-329.00000000000153,-1640.9999999999911,806.0000000000116,-14.000000000002899,-656.9999999999965,698.9999999999981,118.99999999999977,467.0000000000063,804.9999999999891,,-1233.9999999999582
2018.01.31,97.00000000000264,-634.9999999999856,-39.00000000001125,249.00000000001032,-180.0000000000024,-1064.9999999999977,-172.00000000000549,473.99999999999665,-336.00000000000296,-1544.0000000000111,804.000000000002,-87.00000000001484,-611.9999999999903,600.9999999999991,56.99999999998795,461.0000000000003,780.000000000003,,-1147.0000000000205
2018.01.31,29.999999999996696,-637.9999999999831,-194.0000000000053,288.00000000001046,-182.99999999999983,-1012.999999999991,-117.00000000000044,470.9999999999992,-426.00000000000415,-1512.0000000000005,617.999999999995,-55.000000000005045,-638.9999999999895,546.999999999997,-24.00000000000091,430.00000000000813,857.999999999981,,-1558.9999999999918
2018.01.31,43.999999999999595,-508.9999999999817,-158.0000000000137,374.0000000000077,-375.9999999999986,-1120.999999999995,-94.00000000000519,551.9999999999969,-379.0000000000071,-1462.9999999999939,657.0000000000107,-36.0000000000138,-612.9999999999969,533.9999999999918,-17.000000000010118,447.0000000000085,891.9999999999817,,-1266.0000000000182
2018.01.31,141.99999999999767,-553.9999999999878,-174.00000000000747,298.0000000000094,-388.9999999999949,-1113.99999999999,-25.00000000000835,568.9999999999973,-443.99999999999994,-1435.0000000000023,573.0000000000075,-29.00000000001235,-896.9999999999923,493.9999999999998,-11.00000000000989,434.000000000001,895.9999999999857,,-1666.000000000007
2018.01.31,41.000000000002146,-727.9999999999953,-372.00000000001677,194.0000000000053,-388.9999999999949,-1137.999999999991,-74.00000000000739,590.0000000000016,-422.00000000000017,-1368.9999999999998,471.00000000000364,-37.00000000002035,-853.9999999999992,417.99999999999216,-166.00000000001103,419.00000000000273,838.9999999999898,,-2577.000000000038
2018.01.31,51.99999999999649,-443.99999999999994,-389.0000000000171,451.0000000000014,-391.9999999999924,-965.999999999994,-87.99999999999919,653.0000000000035,-428.00000000000614,-1268.0000000000007,370.00000000000455,174.99999999999181,-539.999999999985,476.99999999998965,-262.00000000000045,613.000000000008,822.9999999999959,,-1163.0000000000034
2018.01.31,217.99999999999596,-634.9999999999856,-172.0000000000166,380.00000000000256,-392.9999999999989,-932.9999999999927,-43.999999999999595,670.9999999999993,-439.0000000000005,-1211.999999999989,358.0000000000041,129.99999999998568,-530.9999999999926,428.99999999998784,-264.00000000001,607.0000000000019,801.9999999999916,,-1028.000000000017
2018.01.31,173.00000000000094,-627.9999999999841,-236.99999999999832,389.000000000006,-411.99999999999017,-1007.9999999999956,-99.00000000000463,656.000000000001,-465.9999999999998,-1359.0000000000089,388.00000000000523,210.99999999998343,-669.9999999999928,532.999999999987,-171.00000000000648,609.000000000004,869.999999999993,,-1220.9999999999993
2018.01.31,222.99999999999542,-649.999999999995,-141.00000000001333,400.00000000000034,-407.0000000000018,-1018.0000000000007,-30.000000000007798,656.000000000001,-463.9999999999977,-1383.0000000000098,457.9999999999984,177.99999999998929,-642.9999999999936,522.9999999999961,-135.00000000000512,581.0000000000093,854.9999999999835,,-997.0000000000513
2018.01.31,202.0000000000022,-547.999999999993,-161.00000000001114,410.00000000001035,-405.9999999999952,-990.9999999999997,-25.00000000000835,653.0000000000035,-463.0000000000023,-1355.9999999999945,473.0000000000132,13.999999999980695,-604.9999999999889,457.9999999999984,-142.00000000001012,501.000000000007,851.9999999999861,,-1134.0000000000014
2018.02.01,171.99999999999437,-600.0000000000006,-218.00000000000708,396.00000000000745,-465.99999999998863,-1019.999999999996,0.0,622.9999999999958,-577.0000000000052,-1413.9999999999873,400.0000000000057,36.999999999998145,-719.9999999999873,459.99999999999375,-142.00000000001012,504.00000000000443,863.9999999999981,,-1700.9999999999845
2018.02.01,185.99999999999727,-597.0000000000031,-187.00000000000384,365.0000000000042,-424.00000000000216,-994.9999999999903,-41.000000000002146,607.0000000000019,-483.0000000000001,-1431.999999999988,483.0000000000041,102.99999999998644,-715.9999999999833,495.9999999999951,-96.00000000000364,492.0000000000035,834.0000000000014,,-1404.9999999999827
2018.02.01,158.99999999999804,-644.0000000000001,-138.0000000000159,365.99999999999966,-334.9999999999964,-981.9999999999993,-51.000000000001044,583.0000000000002,-480.0000000000027,-1497.9999999999905,498.9999999999952,93.99999999999409,-659.999999999994,522.9999999999961,-84.00000000000318,519.0000000000028,864.9999999999825,,-1264.0000000000343
2018.02.01,195.9999999999962,-656.9999999999965,-131.99999999999878,334.00000000000097,-347.0000000000084,-1015.0000000000006,-36.999999999998145,595.9999999999966,-483.0000000000001,-1502.999999999986,534.9999999999966,120.99999999999334,-729.9999999999862,536.9999999999919,-68.00000000001205,523.0000000000068,902.9999999999872,,-1227.0000000000177
2018.02.01,214.00000000000307,-748.9999999999997,-92.00000000000318,311.00000000000574,-336.00000000000296,-1021.9999999999914,-63.00000000000195,602.999999999998,-462.0000000000068,-1490.9999999999854,469.0000000000225,-165.00000000001512,-781.9999999999939,514.9999999999864,-86.00000000001273,533.0000000000057,924.9999999999981,,-1677.9999999999936
2018.02.01,175.99999999999838,-691.9999999999815,-84.0000000000174,363.0000000000022,-289.0000000000059,-976.9999999999897,-65.99999999999939,612.9999999999969,-458.9999999999983,-1490.000000000009,543.0000000000064,68.99999999998573,-773.0000000000015,520.9999999999866,-186.00000000000705,584.0000000000067,930.999999999993,,-1216.0000000000339
2018.02.01,85.00000000000173,-662.9999999999914,-204.00000000000418,455.0000000000054,-268.0000000000016,-1039.999999999992,-57.00000000000705,678.0000000000008,-462.0000000000068,-1604.9999999999898,570.0000000000216,69.9999999999923,-526.9999999999886,533.9999999999918,-185.00000000000227,633.0000000000058,879.9999999999919,,-1105.9999999999718
2018.02.01,114.99999999999844,-739.0000000000008,-162.00000000001768,392.00000000000347,-268.0000000000016,-1116.9999999999902,-57.00000000000705,633.0000000000058,-478.0000000000006,-1753.9999999999907,703.000000000003,45.99999999999049,-592.9999999999991,617.999999999995,-131.00000000000023,583.0000000000002,834.0000000000014,,-1375.0000000000105
2018.02.01,163.99999999999747,-732.9999999999836,-80.99999999999774,419.00000000000273,-269.00000000000813,-1160.9999999999873,-65.00000000000395,651.0000000000016,-477.0000000000052,-1787.0000000000061,774.0000000000009,32.999999999994145,-482.999999999989,664.999999999992,-25.000000000005684,611.000000000006,844.0000000000003,,-919.999999999991
2018.02.01,156.99999999999602,-668.9999999999862,-108.00000000001918,471.0000000000103,-275.000000000003,-1152.9999999999916,-43.00000000000415,709.0000000000041,-450.00000000000597,-1705.0000000000125,697.0000000000027,38.99999999998904,-429.99999999999704,592.9999999999893,-180.00000000000682,663.0000000000025,922.0000000000006,,-762.000000000032
2018.02.01,136.00000000000279,-631.9999999999882,-117.00000000001154,458.00000000000284,-255.00000000000523,-1093.999999999994,-52.000000000007596,666.9999999999953,-426.9999999999996,-1662.0000000000061,728.0000000000086,34.000000000000696,-537.9999999999941,608.9999999999947,-141.00000000000534,640.0000000000073,966.9999999999845,,-679.000000000015
2018.02.01,149.99999999999457,-654.9999999999834,-60.99999999999994,446.00000000000193,-243.99999999999977,-1110.99999999999,-72.0000000000054,641.0000000000027,-417.0000000000007,-1681.0000000000116,784.9999999999966,11.999999999989797,-549.9999999999839,631.9999999999908,-47.000000000011255,621.0000000000049,910.9999999999951,,-640.0000000000094
2018.02.01,190.99999999999673,-619.9999999999983,-46.0000000000127,468.00000000000176,-243.99999999999977,-1090.999999999994,-29.000000000001247,690.9999999999972,-385.99999999999744,-1590.0000000000034,712.0000000000175,0.0,-612.9999999999969,580.9999999999889,-143.00000000000068,631.0000000000038,1001.9999999999918,,-486.0000000000068
2018.02.01,173.00000000000094,-607.0000000000019,-91.00000000001884,501.000000000007,-266.999999999995,-1064.9999999999977,-40.00000000000669,734.9999999999968,-399.0000000000049,-1526.9999999999868,695.999999999998,22.999999999995246,-612.9999999999969,603.9999999999992,-181.0000000000116,703.0000000000092,1046.999999999998,,-308.0000000000166
2018.02.01,202.0000000000022,-563.9999999999867,-62.000000000006494,516.0000000000053,-272.00000000000557,-1090.999999999994,-34.000000000000696,763.9999999999981,-377.0000000000051,-1478.0000000000086,677.9999999999973,41.99999999998649,-619.9999999999983,598.9999999999895,-206.00000000000307,738.0000000000053,1062.9999999999918,,-102.00000000003274
2018.02.01,192.99999999999872,-594.99999999999,-72.0000000000054,530.0000000000082,-273.9999999999965,-1119.9999999999905,-56.0000000000005,765.0000000000045,-387.99999999999943,-1520.9999999999866,709.0000000000032,70.99999999999883,-590.0000000000016,628.0000000000001,-183.00000000000693,763.0000000000026,1059.9999999999943,,-79.99999999996658
2018.02.01,97.9999999999981,-533.99999999999,-179.00000000001802,528.0000000000063,-270.99999999999903,-1154.9999999999868,-72.0000000000054,746.0000000000023,-375.0000000000031,-1618.9999999999998,757.000000000005,88.99999999998354,-607.0000000000019,662.9999999999967,-202.0000000000124,743.0000000000048,1110.9999999999952,,-279.0000000000241
2018.02.01,-53.00000000000304,-424.00000000000216,-326.0000000000041,667.0000000000065,-296.9999999999917,-1116.9999999999902,-168.00000000000148,802.9999999999982,-431.99999999999903,-1558.9999999999975,713.9999999999986,125.99999999998168,-532.9999999999835,683.9999999999975,-270.00000000001023,857.0000000000077,1088.0,,-239.99999999999272
2018.02.01,-58.000000000002494,-405.9999999999952,-405.0000000000109,747.0000000000088,-289.9999999999903,-1122.9999999999905,-153.99999999999858,771.9999999999949,-492.0000000000035,-1669.0000000000111,680.0000000000068,187.99999999998818,-530.9999999999926,715.999999999994,-263.00000000000523,904.0000000000048,1061.9999999999852,,-322.0000000000182
2018.02.01,-70.99999999999883,-608.9999999999928,-337.0000000000095,820.0000000000097,-279.00000000000705,-1182.9999999999927,-134.0000000000008,871.999999999995,-546.000000000002,-1960.000000000008,770.0000000000102,96.99999999999153,-454.9999999999832,706.9999999999936,-336.00000000001273,948.0000000000044,1150.999999999991,,-545.0000000000127
2018.02.01,-18.0000000000069,-1234.0000000000018,-238.0000000000049,731.0000000000039,-229.99999999999687,-1191.9999999999932,-136.99999999999824,851.0000000000017,-723.0000000000069,-2612.9999999999995,883.0000000000098,-148.00000000001478,-397.0000000000029,728.9999999999992,-293.00000000000637,967.0000000000067,1141.9999999999986,,-1920.0000000000118
2018.02.01,97.00000000000264,-1265.9999999999893,-2.0000000000131024,713.0000000000081,-211.00000000000563,-1362.9999999999995,-89.00000000000574,895.9999999999968,-714.0000000000035,-2562.999999999988,1092.000000000013,-99.00000000000463,-384.9999999999909,786.9999999999919,-273.00000000001035,977.0000000000057,1268.0000000000025,,-1134.9999999999911
2018.02.01,151.00000000000114,-1359.9999999999834,18.999999999991246,748.0000000000042,-211.99999999998997,-1456.9999999999936,-75.9999999999983,970.9999999999997,-702.9999999999981,-2787.0000000000064,1106.9999999999993,-250.00000000001688,-251.00000000000122,787.9999999999967,-257.000000000005,1017.0000000000013,1307.999999999998,,-1244.0000000000016
